participant,expName,sex,age (years),dominant hand,file_stim,etnia,etichetta,match,blocco,condizione,risposta.rt,risposta.corr,id_self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,si,esperimento,asiatico,543.9716559,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,no,esperimento,asiatico,564.7780355,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,no,esperimento,asiatico,414.3150691,0,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,si,esperimento,asiatico,424.6642329,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,si,esperimento,asiatico,413.333999,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,no,esperimento,asiatico,403.6698341,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,si,esperimento,asiatico,344.6991798,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,no,esperimento,asiatico,654.4394922,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,no,esperimento,asiatico,324.3838325,0,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,si,esperimento,asiatico,403.9145764,0,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,si,esperimento,asiatico,474.2888641,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,no,esperimento,asiatico,574.5043196,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,no,esperimento,asiatico,413.9109366,0,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,no,esperimento,asiatico,594.8868264,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,no,esperimento,asiatico,NA,2,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,si,esperimento,asiatico,624.7117799,0,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,si,esperimento,asiatico,313.4594671,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,si,esperimento,asiatico,584.9427804,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,si,esperimento,asiatico,404.659912,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,no,esperimento,asiatico,644.415848,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,si,esperimento,asiatico,364.1704638,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,no,esperimento,asiatico,634.8615065,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,no,esperimento,asiatico,595.2987913,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,si,esperimento,asiatico,484.2435699,0,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,si,esperimento,asiatico,464.015834,0,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,no,esperimento,asiatico,353.8129665,0,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,si,esperimento,asiatico,1004.415719,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,si,esperimento,asiatico,544.5653964,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,si,esperimento,asiatico,354.6631094,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,si,esperimento,asiatico,394.2143004,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,no,esperimento,asiatico,473.5837057,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,no,esperimento,asiatico,905.2873552,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,no,esperimento,asiatico,443.7162746,0,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,si,esperimento,asiatico,580.7226244,0,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,no,esperimento,asiatico,703.967452,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,si,esperimento,asiatico,504.4995081,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,623.61609,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,604.078088,0,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,754.8649572,0,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,354.2450815,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,924.2444746,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,804.3856509,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,654.0576313,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,594.8582031,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,684.3417268,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,524.2374334,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,964.5872489,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,623.9528954,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,644.3927065,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,834.9431772,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,774.9671992,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,764.5339705,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,503.9557144,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,654.1828532,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,624.681564,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,704.3325435,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,814.7773761,0,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,685.0513164,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,484.4723083,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,574.4898114,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,744.6563672,0,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,674.0106605,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,605.878422,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,564.2216839,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,615.9448251,0,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,654.74944,0,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,650.3938716,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,714.1957395,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,523.681676,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,664.898755,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,845.007712,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,805.9855793,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,744.0513633,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,574.3865762,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,614.4009437,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,754.5798868,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,684.3345519,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,714.9757594,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,609.2007793,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,704.7934458,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,724.3639603,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,644.265689,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,824.8699121,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,614.4598033,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,714.9253115,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,564.6543447,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,570.1294597,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,750.9526052,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,494.4018014,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,764.0615795,0,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,403.5523459,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,574.5181702,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,514.3553428,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,724.462688,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,604.0864512,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,560.3058636,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,774.6602949,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,604.1776463,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,854.3667868,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,609.9786125,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,594.0196849,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,714.785466,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,634.5778126,0,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,534.5640779,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,554.6759591,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,584.3415465,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,724.3754324,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,804.5293987,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,553.7126753,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,545.1041237,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,603.8984507,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,543.5018037,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,834.5389627,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,744.42962,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,974.9092069,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,523.9597671,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,574.7403502,0,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,514.5696141,0,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,534.4624929,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,713.9242794,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,734.6093096,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,905.2885938,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,764.8941539,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,574.4082965,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,874.3160106,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,604.4244748,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,725.5725972,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,584.0926878,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,634.0284627,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,1074.962676,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,875.0262428,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,805.1379398,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,633.9792721,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,704.3263409,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,584.4734963,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,654.6724606,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,749.1911184,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,734.3454789,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,654.3283295,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,643.5773652,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,675.109731,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,663.0867589,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,834.0453357,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,714.6307155,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,694.3650655,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,563.8061482,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,525.0232294,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,674.0239915,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,584.0590894,0,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,886.1155808,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,564.6934621,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,714.9988711,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,593.9283576,0,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,534.4156325,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,764.2072551,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,814.8046024,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,1104.527356,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,715.2306084,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,664.1895752,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,775.0996724,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,744.2837302,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,714.8600519,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,994.9122798,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,964.1186949,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,743.7417619,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,554.2118307,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,784.0080392,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,766.3842943,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,824.7338515,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,684.5266148,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,594.4253504,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,574.6977478,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,693.8104201,0,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,714.795813,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,604.4429541,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,894.3720553,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,694.2961179,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,604.2639948,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,604.9148478,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,754.7158953,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,663.4495128,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,623.7583347,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,644.4710307,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,630.5288002,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,853.4552045,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,574.4791031,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,604.0936988,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,724.9573283,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,555.041045,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,644.7383799,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,884.3333442,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,674.0244366,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,1080.219764,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,585.115049,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,914.2181799,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,684.9981993,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,633.8580009,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,654.2658024,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,714.4206073,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,655.0123319,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,654.7881458,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,634.2120301,1,self
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,604.0051468,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,619.8627446,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Self,si,esperimento,bianco,765.0602236,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,574.2690712,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,865.1683647,1,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,584.3546335,0,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,504.2887162,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,574.3418075,0,self
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,805.8021367,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,674.1542891,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,634.1591664,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Self,no,esperimento,bianco,554.3418135,1,other
24,self_w_b,female,22,right,asian/a_f.jpg,asiatico,Other,si,esperimento,bianco,414.2748453,1,other
24,self_w_b,female,22,right,white/w_f.jpg,bianco,Other,no,esperimento,bianco,1064.625679,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,600.1108494,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,718.8507784,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,639.7865247,0,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,558.3506133,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,453.3607941,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,696.4843888,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,779.4367392,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,440.3623305,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,565.1359856,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,546.078926,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,467.2058448,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,420.1232679,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,487.5222594,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,436.2910874,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,453.7665211,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,314.5760447,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,561.5453199,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,600.6905418,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,991.5814567,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,678.1773791,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,708.9508735,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,616.1957867,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,811.0428974,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,549.4600665,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,416.712651,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,541.7232476,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,326.6376033,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,427.7791567,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,412.6513712,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,303.8436566,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,539.0205942,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,446.8338992,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,453.3720799,1,self
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,418.2270952,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,429.0224295,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,462.3050988,0,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,777.5056865,1,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,1110.125871,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Other,no,esperimento,bianco,430.5326268,0,self
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,703.803828,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,368.3964591,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Self,no,esperimento,bianco,207.8698874,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,180.5986986,0,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,200.5535085,1,other
25,self_w_b,male,19,right,asian/a_m.jpg,asiatico,Other,si,esperimento,bianco,791.4377432,1,other
25,self_w_b,male,19,right,white/w_m.jpg,bianco,Self,si,esperimento,bianco,342.1331178,1,self
