"","Subject","Matching","Identity","RT_ms","RT_sec","ACC","blocktype"
"5374",567926866,"Nonmatching","Friend",722,0.722,1,2
"5375",567926866,"Nonmatching","Friend",483,0.483,1,1
"5376",567926866,"Nonmatching","Friend",758,0.758,1,1
"5377",567926866,"Nonmatching","Friend",656,0.656,1,1
"5378",567926866,"Nonmatching","Friend",1208,1.208,1,1
"5379",567926866,"Nonmatching","Friend",592,0.592,1,1
"5380",567926866,"Nonmatching","Friend",492,0.492,0,1
"5381",567926866,"Nonmatching","Friend",605,0.605,0,1
"5382",567926866,"Nonmatching","Friend",734,0.734,1,1
"5383",567926866,"Nonmatching","Friend",728,0.728,1,1
"5384",567926866,"Nonmatching","Friend",437,0.437,0,1
"5385",567926866,"Nonmatching","Friend",565,0.565,1,1
"5386",567926866,"Nonmatching","Friend",457,0.457,1,1
"5387",567926866,"Nonmatching","Friend",862,0.862,1,1
"5388",567926866,"Nonmatching","Friend",431,0.431,1,1
"5389",567926866,"Nonmatching","Friend",739,0.739,1,1
"5390",567926866,"Nonmatching","Friend",602,0.602,1,1
"5391",567926866,"Nonmatching","Friend",598,0.598,1,1
"5392",567926866,"Nonmatching","Friend",623,0.623,1,1
"5393",567926866,"Nonmatching","Friend",546,0.546,0,1
"5394",567926866,"Nonmatching","Friend",454,0.454,1,1
"5395",567926866,"Nonmatching","Friend",767,0.767,0,1
"5396",567926866,"Nonmatching","Friend",803,0.803,1,1
"5397",567926866,"Nonmatching","Friend",494,0.494,1,1
"5398",567926866,"Nonmatching","Friend",642,0.642,1,1
"5399",567926866,"Nonmatching","Friend",855,0.855,1,1
"5400",567926866,"Nonmatching","Friend",708,0.708,1,1
"5401",567926866,"Nonmatching","Friend",713,0.713,1,1
"5402",567926866,"Nonmatching","Friend",611,0.611,1,1
"5403",567926866,"Nonmatching","Friend",464,0.464,1,1
"5404",567926866,"Nonmatching","Friend",510,0.51,1,1
"5405",567926866,"Nonmatching","Stranger",581,0.581,1,2
"5406",567926866,"Nonmatching","Stranger",463,0.463,1,2
"5407",567926866,"Nonmatching","Stranger",873,0.873,1,2
"5408",567926866,"Nonmatching","Stranger",910,0.91,0,2
"5409",567926866,"Nonmatching","Stranger",602,0.602,1,2
"5410",567926866,"Nonmatching","Stranger",668,0.668,0,2
"5411",567926866,"Nonmatching","Stranger",631,0.631,1,2
"5412",567926866,"Nonmatching","Stranger",562,0.562,1,2
"5413",567926866,"Nonmatching","Stranger",662,0.662,1,2
"5414",567926866,"Nonmatching","Stranger",475,0.475,1,2
"5415",567926866,"Nonmatching","Stranger",559,0.559,1,2
"5416",567926866,"Nonmatching","Stranger",473,0.473,1,2
"5417",567926866,"Nonmatching","Stranger",355,0.355,1,2
"5418",567926866,"Nonmatching","Stranger",535,0.535,1,2
"5419",567926866,"Nonmatching","Stranger",416,0.416,1,2
"5420",567926866,"Nonmatching","Stranger",387,0.387,1,2
"5421",567926866,"Nonmatching","Stranger",455,0.455,1,2
"5422",567926866,"Nonmatching","Stranger",409,0.409,1,2
"5423",567926866,"Nonmatching","Stranger",388,0.388,1,2
"5424",567926866,"Nonmatching","Stranger",519,0.519,1,2
"5425",567926866,"Nonmatching","Stranger",479,0.479,1,2
"5426",567926866,"Nonmatching","Stranger",415,0.415,1,2
"5427",567926866,"Nonmatching","Stranger",429,0.429,1,2
"5428",567926866,"Nonmatching","Stranger",358,0.358,1,2
"5429",567926866,"Nonmatching","Stranger",415,0.415,1,2
"5430",567926866,"Nonmatching","Stranger",356,0.356,1,2
"5431",567926866,"Nonmatching","Stranger",510,0.51,1,2
"5432",567926866,"Nonmatching","Stranger",360,0.36,1,2
"5433",567926866,"Nonmatching","Stranger",377,0.377,1,2
"5434",567926866,"Nonmatching","Stranger",378,0.378,1,2
"5435",567926866,"Nonmatching","Stranger",511,0.511,1,1
"5436",567926866,"Nonmatching","Stranger",599,0.599,1,1
"5437",567926866,"Nonmatching","Stranger",734,0.734,1,1
"5438",567926866,"Nonmatching","Stranger",424,0.424,0,1
"5439",567926866,"Nonmatching","Stranger",539,0.539,0,1
"5440",567926866,"Nonmatching","Stranger",616,0.616,0,1
"5441",567926866,"Nonmatching","Stranger",809,0.809,1,1
"5442",567926866,"Nonmatching","Stranger",543,0.543,1,1
"5443",567926866,"Nonmatching","Stranger",651,0.651,1,1
"5444",567926866,"Nonmatching","Stranger",783,0.783,1,1
"5445",567926866,"Nonmatching","Stranger",656,0.656,1,1
"5446",567926866,"Nonmatching","Stranger",610,0.61,1,1
"5447",567926866,"Nonmatching","Stranger",562,0.562,1,1
"5448",567926866,"Nonmatching","Stranger",491,0.491,1,1
"5449",567926866,"Nonmatching","Stranger",636,0.636,1,1
"5450",567926866,"Nonmatching","Stranger",519,0.519,0,1
"5451",567926866,"Nonmatching","Stranger",554,0.554,1,1
"5452",567926866,"Nonmatching","Stranger",491,0.491,0,1
"5453",567926866,"Nonmatching","Stranger",439,0.439,0,1
"5454",567926866,"Nonmatching","Stranger",441,0.441,1,1
"5455",567926866,"Nonmatching","Stranger",628,0.628,0,1
"5456",567926866,"Nonmatching","Stranger",510,0.51,1,1
"5457",567926866,"Nonmatching","Stranger",522,0.522,1,1
"5458",567926866,"Nonmatching","Stranger",741,0.741,1,1
"5459",567926866,"Nonmatching","Stranger",895,0.895,1,1
"5460",567926866,"Nonmatching","Stranger",841,0.841,1,1
"5461",567926866,"Nonmatching","Stranger",551,0.551,1,1
"5462",567926866,"Nonmatching","Stranger",592,0.592,1,1
"5463",567926866,"Nonmatching","Stranger",719,0.719,1,1
"5464",567926866,"Nonmatching","Stranger",703,0.703,1,1
"5465",585981308,"Matching","Self",452,0.452,1,2
"5466",585981308,"Matching","Self",371,0.371,1,2
"5467",585981308,"Matching","Self",426,0.426,1,2
"5468",585981308,"Matching","Self",378,0.378,1,2
"5469",585981308,"Matching","Self",448,0.448,1,2
"5470",585981308,"Matching","Self",472,0.472,1,2
"5471",585981308,"Matching","Self",398,0.398,1,2
"5472",585981308,"Matching","Self",317,0.317,0,2
"5473",585981308,"Matching","Self",396,0.396,1,2
"5474",585981308,"Matching","Self",386,0.386,1,2
"5475",585981308,"Matching","Self",401,0.401,1,2
"5476",585981308,"Matching","Self",408,0.408,1,2
"5477",585981308,"Matching","Self",366,0.366,1,2
"5478",585981308,"Matching","Self",510,0.51,1,2
"5479",585981308,"Matching","Self",397,0.397,1,2
"5480",585981308,"Matching","Self",477,0.477,1,2
"5481",585981308,"Matching","Self",356,0.356,1,2
"5482",585981308,"Matching","Self",364,0.364,1,2
"5483",585981308,"Matching","Self",363,0.363,1,2
"5484",585981308,"Matching","Self",378,0.378,1,2
"5485",585981308,"Matching","Self",408,0.408,1,2
"5486",585981308,"Matching","Self",438,0.438,1,2
"5487",585981308,"Matching","Self",422,0.422,1,2
"5488",585981308,"Matching","Self",385,0.385,1,2
"5489",585981308,"Matching","Self",360,0.36,1,2
"5490",585981308,"Matching","Self",342,0.342,1,2
"5491",585981308,"Matching","Self",372,0.372,0,2
"5492",585981308,"Matching","Self",339,0.339,1,2
"5493",585981308,"Matching","Self",473,0.473,1,2
"5494",585981308,"Matching","Self",456,0.456,1,2
"5495",585981308,"Matching","Self",913,0.913,0,1
"5496",585981308,"Matching","Self",405,0.405,1,1
"5497",585981308,"Matching","Self",476,0.476,1,1
"5498",585981308,"Matching","Self",878,0.878,1,1
"5499",585981308,"Matching","Self",1025,1.025,1,1
"5500",585981308,"Matching","Self",805,0.805,1,1
"5501",585981308,"Matching","Self",578,0.578,1,1
"5502",585981308,"Matching","Self",537,0.537,1,1
"5503",585981308,"Matching","Self",536,0.536,1,1
"5504",585981308,"Matching","Self",348,0.348,1,1
"5505",585981308,"Matching","Self",583,0.583,1,1
"5506",585981308,"Matching","Self",559,0.559,1,1
"5507",585981308,"Matching","Self",465,0.465,1,1
"5508",585981308,"Matching","Self",674,0.674,1,1
"5509",585981308,"Matching","Self",534,0.534,1,1
"5510",585981308,"Matching","Self",731,0.731,1,1
"5511",585981308,"Matching","Self",554,0.554,1,1
"5512",585981308,"Matching","Self",490,0.49,1,1
"5513",585981308,"Matching","Self",526,0.526,1,1
"5514",585981308,"Matching","Self",548,0.548,1,1
"5515",585981308,"Matching","Self",502,0.502,1,1
"5516",585981308,"Matching","Self",680,0.68,1,1
"5517",585981308,"Matching","Self",527,0.527,1,1
"5518",585981308,"Matching","Self",548,0.548,1,1
"5519",585981308,"Matching","Self",684,0.684,1,1
"5520",585981308,"Matching","Self",553,0.553,1,1
"5521",585981308,"Matching","Self",661,0.661,1,1
"5522",585981308,"Matching","Self",757,0.757,1,1
"5523",585981308,"Matching","Self",672,0.672,1,1
"5524",585981308,"Matching","Self",486,0.486,1,1
"5525",585981308,"Matching","Friend",462,0.462,1,2
"5526",585981308,"Matching","Friend",533,0.533,1,2
"5527",585981308,"Matching","Friend",428,0.428,1,2
"5528",585981308,"Matching","Friend",532,0.532,1,2
"5529",585981308,"Matching","Friend",346,0.346,1,2
"5530",585981308,"Matching","Friend",465,0.465,1,2
"5531",585981308,"Matching","Friend",441,0.441,1,2
"5532",585981308,"Matching","Friend",408,0.408,1,2
"5533",585981308,"Matching","Friend",375,0.375,1,2
"5534",585981308,"Matching","Friend",454,0.454,1,2
"5535",585981308,"Matching","Friend",382,0.382,1,2
"5536",585981308,"Matching","Friend",427,0.427,1,2
"5537",585981308,"Matching","Friend",355,0.355,0,2
"5538",585981308,"Matching","Friend",642,0.642,1,2
"5539",585981308,"Matching","Friend",535,0.535,1,2
"5540",585981308,"Matching","Friend",429,0.429,1,2
"5541",585981308,"Matching","Friend",332,0.332,1,2
"5542",585981308,"Matching","Friend",428,0.428,1,2
"5543",585981308,"Matching","Friend",475,0.475,1,2
"5544",585981308,"Matching","Friend",451,0.451,1,2
"5545",585981308,"Matching","Friend",607,0.607,1,2
"5546",585981308,"Matching","Friend",479,0.479,1,2
"5547",585981308,"Matching","Friend",486,0.486,1,2
"5548",585981308,"Matching","Friend",493,0.493,1,2
"5549",585981308,"Matching","Friend",531,0.531,1,2
"5550",585981308,"Matching","Friend",323,0.323,1,2
"5551",585981308,"Matching","Friend",625,0.625,1,2
"5552",585981308,"Matching","Friend",455,0.455,1,2
"5553",585981308,"Matching","Friend",460,0.46,1,2
"5554",585981308,"Matching","Friend",418,0.418,1,2
"5555",585981308,"Matching","Friend",475,0.475,1,1
"5556",585981308,"Matching","Friend",652,0.652,1,1
"5557",585981308,"Matching","Friend",447,0.447,1,1
"5558",585981308,"Matching","Friend",702,0.702,0,1
"5559",585981308,"Matching","Friend",530,0.53,0,1
"5560",585981308,"Matching","Friend",791,0.791,1,1
"5561",585981308,"Matching","Friend",694,0.694,1,1
"5562",585981308,"Matching","Friend",473,0.473,0,1
"5563",585981308,"Matching","Friend",416,0.416,1,1
"5564",585981308,"Matching","Friend",685,0.685,1,1
"5565",585981308,"Matching","Friend",675,0.675,1,1
"5566",585981308,"Matching","Friend",874,0.874,0,1
"5567",585981308,"Matching","Friend",725,0.725,1,1
"5568",585981308,"Matching","Friend",767,0.767,1,1
"5569",585981308,"Matching","Friend",563,0.563,1,1
"5570",585981308,"Matching","Friend",767,0.767,1,1
"5571",585981308,"Matching","Friend",555,0.555,1,1
"5572",585981308,"Matching","Friend",452,0.452,0,1
"5573",585981308,"Matching","Friend",635,0.635,1,1
"5574",585981308,"Matching","Friend",696,0.696,1,1
"5575",585981308,"Matching","Friend",952,0.952,1,1
"5576",585981308,"Matching","Friend",486,0.486,0,1
"5577",585981308,"Matching","Friend",619,0.619,1,1
"5578",585981308,"Matching","Friend",618,0.618,1,1
"5579",585981308,"Matching","Friend",785,0.785,1,1
"5580",585981308,"Matching","Friend",541,0.541,1,1
"5581",585981308,"Matching","Friend",598,0.598,1,1
"5582",585981308,"Matching","Friend",666,0.666,1,1
"5583",585981308,"Matching","Friend",584,0.584,0,1
"5584",585981308,"Matching","Friend",741,0.741,1,1
"5585",585981308,"Matching","Stranger",859,0.859,0,2
"5586",585981308,"Matching","Stranger",594,0.594,0,2
"5587",585981308,"Matching","Stranger",768,0.768,1,2
"5588",585981308,"Matching","Stranger",552,0.552,1,2
"5589",585981308,"Matching","Stranger",582,0.582,0,2
"5590",585981308,"Matching","Stranger",653,0.653,1,2
"5591",585981308,"Matching","Stranger",637,0.637,1,2
"5592",585981308,"Matching","Stranger",1336,1.336,0,2
"5593",585981308,"Matching","Stranger",688,0.688,0,2
"5594",585981308,"Matching","Stranger",438,0.438,1,2
"5595",585981308,"Matching","Stranger",469,0.469,1,2
"5596",585981308,"Matching","Stranger",501,0.501,1,2
"5597",585981308,"Matching","Stranger",404,0.404,1,2
"5598",585981308,"Matching","Stranger",811,0.811,0,2
"5599",585981308,"Matching","Stranger",610,0.61,0,2
"5600",585981308,"Matching","Stranger",728,0.728,1,2
"5601",585981308,"Matching","Stranger",488,0.488,1,2
"5602",585981308,"Matching","Stranger",511,0.511,1,2
"5603",585981308,"Matching","Stranger",558,0.558,1,2
"5604",585981308,"Matching","Stranger",482,0.482,1,2
"5605",585981308,"Matching","Stranger",473,0.473,1,2
"5606",585981308,"Matching","Stranger",481,0.481,1,2
"5607",585981308,"Matching","Stranger",416,0.416,1,2
"5608",585981308,"Matching","Stranger",407,0.407,1,2
"5609",585981308,"Matching","Stranger",710,0.71,0,2
"5610",585981308,"Matching","Stranger",501,0.501,1,2
"5611",585981308,"Matching","Stranger",404,0.404,1,2
"5612",585981308,"Matching","Stranger",364,0.364,1,2
"5613",585981308,"Matching","Stranger",393,0.393,1,2
"5614",585981308,"Matching","Stranger",551,0.551,1,2
"5615",585981308,"Matching","Stranger",682,0.682,1,1
"5616",585981308,"Matching","Stranger",596,0.596,0,1
"5617",585981308,"Matching","Stranger",717,0.717,1,1
"5618",585981308,"Matching","Stranger",778,0.778,1,1
"5619",585981308,"Matching","Stranger",572,0.572,0,1
"5620",585981308,"Matching","Stranger",659,0.659,0,1
"5621",585981308,"Matching","Stranger",602,0.602,1,1
"5622",585981308,"Matching","Stranger",558,0.558,0,1
"5623",585981308,"Matching","Stranger",582,0.582,1,1
"5624",585981308,"Matching","Stranger",683,0.683,1,1
"5625",585981308,"Matching","Stranger",622,0.622,1,1
"5626",585981308,"Matching","Stranger",610,0.61,0,1
"5627",585981308,"Matching","Stranger",591,0.591,0,1
"5628",585981308,"Matching","Stranger",486,0.486,1,1
"5629",585981308,"Matching","Stranger",756,0.756,1,1
"5630",585981308,"Matching","Stranger",571,0.571,0,1
"5631",585981308,"Matching","Stranger",765,0.765,0,1
"5632",585981308,"Matching","Stranger",728,0.728,1,1
"5633",585981308,"Matching","Stranger",583,0.583,0,1
"5634",585981308,"Matching","Stranger",849,0.849,1,1
"5635",585981308,"Matching","Stranger",429,0.429,1,1
"5636",585981308,"Matching","Stranger",564,0.564,0,1
"5637",585981308,"Matching","Stranger",526,0.526,0,1
"5638",585981308,"Matching","Stranger",659,0.659,0,1
"5639",585981308,"Matching","Stranger",567,0.567,1,1
"5640",585981308,"Matching","Stranger",870,0.87,1,1
"5641",585981308,"Matching","Stranger",642,0.642,1,1
"5642",585981308,"Matching","Stranger",654,0.654,0,1
"5643",585981308,"Matching","Stranger",716,0.716,0,1
"5644",585981308,"Matching","Stranger",600,0.6,1,1
"5645",585981308,"Nonmatching","Self",582,0.582,1,2
"5646",585981308,"Nonmatching","Self",405,0.405,1,2
"5647",585981308,"Nonmatching","Self",477,0.477,1,2
"5648",585981308,"Nonmatching","Self",388,0.388,1,2
"5649",585981308,"Nonmatching","Self",425,0.425,1,2
"5650",585981308,"Nonmatching","Self",391,0.391,1,2
"5651",585981308,"Nonmatching","Self",351,0.351,1,2
"5652",585981308,"Nonmatching","Self",380,0.38,1,2
"5653",585981308,"Nonmatching","Self",379,0.379,1,2
"5654",585981308,"Nonmatching","Self",355,0.355,1,2
"5655",585981308,"Nonmatching","Self",434,0.434,0,2
"5656",585981308,"Nonmatching","Self",327,0.327,1,2
"5657",585981308,"Nonmatching","Self",426,0.426,1,2
"5658",585981308,"Nonmatching","Self",354,0.354,1,2
"5659",585981308,"Nonmatching","Self",488,0.488,1,2
"5660",585981308,"Nonmatching","Self",511,0.511,1,2
"5661",585981308,"Nonmatching","Self",381,0.381,1,2
"5662",585981308,"Nonmatching","Self",452,0.452,1,2
"5663",585981308,"Nonmatching","Self",332,0.332,1,2
"5664",585981308,"Nonmatching","Self",339,0.339,0,2
"5665",585981308,"Nonmatching","Self",363,0.363,1,2
"5666",585981308,"Nonmatching","Self",330,0.33,1,2
"5667",585981308,"Nonmatching","Self",353,0.353,1,2
"5668",585981308,"Nonmatching","Self",431,0.431,1,2
"5669",585981308,"Nonmatching","Self",454,0.454,1,2
"5670",585981308,"Nonmatching","Self",390,0.39,1,2
"5671",585981308,"Nonmatching","Self",397,0.397,0,2
"5672",585981308,"Nonmatching","Self",379,0.379,1,2
"5673",585981308,"Nonmatching","Self",402,0.402,1,2
"5674",585981308,"Nonmatching","Self",449,0.449,1,2
"5675",585981308,"Nonmatching","Self",771,0.771,1,1
"5676",585981308,"Nonmatching","Self",728,0.728,1,1
"5677",585981308,"Nonmatching","Self",579,0.579,1,1
"5678",585981308,"Nonmatching","Self",664,0.664,1,1
"5679",585981308,"Nonmatching","Self",620,0.62,1,1
"5680",585981308,"Nonmatching","Self",1052,1.052,1,1
"5681",585981308,"Nonmatching","Self",644,0.644,1,1
"5682",585981308,"Nonmatching","Self",732,0.732,0,1
"5683",585981308,"Nonmatching","Self",635,0.635,1,1
"5684",585981308,"Nonmatching","Self",503,0.503,0,1
"5685",585981308,"Nonmatching","Self",607,0.607,1,1
"5686",585981308,"Nonmatching","Self",598,0.598,1,1
"5687",585981308,"Nonmatching","Self",720,0.72,1,1
"5688",585981308,"Nonmatching","Self",491,0.491,0,1
"5689",585981308,"Nonmatching","Self",705,0.705,1,1
"5690",585981308,"Nonmatching","Self",696,0.696,1,1
"5691",585981308,"Nonmatching","Self",567,0.567,1,1
"5692",585981308,"Nonmatching","Self",554,0.554,0,1
"5693",585981308,"Nonmatching","Self",423,0.423,0,1
"5694",585981308,"Nonmatching","Self",736,0.736,1,1
"5695",585981308,"Nonmatching","Self",672,0.672,0,1
"5696",585981308,"Nonmatching","Self",616,0.616,1,1
"5697",585981308,"Nonmatching","Self",413,0.413,0,1
"5698",585981308,"Nonmatching","Self",787,0.787,1,1
"5699",585981308,"Nonmatching","Self",600,0.6,1,1
"5700",585981308,"Nonmatching","Self",728,0.728,0,1
"5701",585981308,"Nonmatching","Self",987,0.987,1,1
"5702",585981308,"Nonmatching","Self",736,0.736,1,1
"5703",585981308,"Nonmatching","Self",738,0.738,1,1
"5704",585981308,"Nonmatching","Friend",854,0.854,1,2
"5705",585981308,"Nonmatching","Friend",475,0.475,1,2
"5706",585981308,"Nonmatching","Friend",451,0.451,1,2
"5707",585981308,"Nonmatching","Friend",414,0.414,1,2
"5708",585981308,"Nonmatching","Friend",388,0.388,1,2
"5709",585981308,"Nonmatching","Friend",508,0.508,1,2
"5710",585981308,"Nonmatching","Friend",466,0.466,1,2
"5711",585981308,"Nonmatching","Friend",432,0.432,0,2
"5712",585981308,"Nonmatching","Friend",369,0.369,1,2
"5713",585981308,"Nonmatching","Friend",423,0.423,1,2
"5714",585981308,"Nonmatching","Friend",454,0.454,1,2
"5715",585981308,"Nonmatching","Friend",429,0.429,1,2
"5716",585981308,"Nonmatching","Friend",466,0.466,1,2
"5717",585981308,"Nonmatching","Friend",449,0.449,1,2
"5718",585981308,"Nonmatching","Friend",440,0.44,1,2
"5719",585981308,"Nonmatching","Friend",511,0.511,0,2
"5720",585981308,"Nonmatching","Friend",381,0.381,1,2
"5721",585981308,"Nonmatching","Friend",501,0.501,1,2
"5722",585981308,"Nonmatching","Friend",522,0.522,1,2
"5723",585981308,"Nonmatching","Friend",451,0.451,1,2
"5724",585981308,"Nonmatching","Friend",465,0.465,1,2
"5725",585981308,"Nonmatching","Friend",455,0.455,1,2
"5726",585981308,"Nonmatching","Friend",422,0.422,1,2
"5727",585981308,"Nonmatching","Friend",357,0.357,1,2
"5728",585981308,"Nonmatching","Friend",309,0.309,1,2
"5729",585981308,"Nonmatching","Friend",332,0.332,1,2
"5730",585981308,"Nonmatching","Friend",363,0.363,1,2
"5731",585981308,"Nonmatching","Friend",315,0.315,1,2
"5732",585981308,"Nonmatching","Friend",449,0.449,1,2
"5733",585981308,"Nonmatching","Friend",328,0.328,1,2
"5734",585981308,"Nonmatching","Friend",1337,1.337,1,1
"5735",585981308,"Nonmatching","Friend",975,0.975,1,1
"5736",585981308,"Nonmatching","Friend",482,0.482,0,1
"5737",585981308,"Nonmatching","Friend",935,0.935,1,1
"5738",585981308,"Nonmatching","Friend",585,0.585,1,1
"5739",585981308,"Nonmatching","Friend",741,0.741,1,1
"5740",585981308,"Nonmatching","Friend",626,0.626,1,1
"5741",585981308,"Nonmatching","Friend",672,0.672,1,1
"5742",585981308,"Nonmatching","Friend",662,0.662,1,1
"5743",585981308,"Nonmatching","Friend",630,0.63,1,1
"5744",585981308,"Nonmatching","Friend",1129,1.129,1,1
"5745",585981308,"Nonmatching","Friend",870,0.87,1,1
"5746",585981308,"Nonmatching","Friend",822,0.822,1,1
"5747",585981308,"Nonmatching","Friend",637,0.637,1,1
"5748",585981308,"Nonmatching","Friend",710,0.71,1,1
"5749",585981308,"Nonmatching","Friend",925,0.925,1,1
"5750",585981308,"Nonmatching","Friend",942,0.942,0,1
"5751",585981308,"Nonmatching","Friend",1027,1.027,1,1
"5752",585981308,"Nonmatching","Friend",661,0.661,1,1
"5753",585981308,"Nonmatching","Friend",598,0.598,1,1
"5754",585981308,"Nonmatching","Friend",701,0.701,0,1
"5755",585981308,"Nonmatching","Friend",651,0.651,1,1
"5756",585981308,"Nonmatching","Friend",762,0.762,1,1
"5757",585981308,"Nonmatching","Friend",664,0.664,1,1
"5758",585981308,"Nonmatching","Friend",764,0.764,1,1
"5759",585981308,"Nonmatching","Friend",684,0.684,1,1
"5760",585981308,"Nonmatching","Friend",686,0.686,1,1
"5761",585981308,"Nonmatching","Friend",559,0.559,1,1
"5762",585981308,"Nonmatching","Friend",790,0.79,1,1
"5763",585981308,"Nonmatching","Stranger",729,0.729,1,2
"5764",585981308,"Nonmatching","Stranger",857,0.857,1,2
"5765",585981308,"Nonmatching","Stranger",599,0.599,1,2
"5766",585981308,"Nonmatching","Stranger",748,0.748,1,2
"5767",585981308,"Nonmatching","Stranger",564,0.564,0,2
"5768",585981308,"Nonmatching","Stranger",707,0.707,1,2
"5769",585981308,"Nonmatching","Stranger",562,0.562,0,2
"5770",585981308,"Nonmatching","Stranger",674,0.674,1,2
"5771",585981308,"Nonmatching","Stranger",785,0.785,0,2
"5772",585981308,"Nonmatching","Stranger",872,0.872,1,2
"5773",585981308,"Nonmatching","Stranger",564,0.564,1,2
"5774",585981308,"Nonmatching","Stranger",554,0.554,1,2
"5775",585981308,"Nonmatching","Stranger",585,0.585,1,2
"5776",585981308,"Nonmatching","Stranger",462,0.462,1,2
"5777",585981308,"Nonmatching","Stranger",597,0.597,1,2
"5778",585981308,"Nonmatching","Stranger",612,0.612,1,2
"5779",585981308,"Nonmatching","Stranger",444,0.444,1,2
"5780",585981308,"Nonmatching","Stranger",531,0.531,1,2
"5781",585981308,"Nonmatching","Stranger",578,0.578,1,2
"5782",585981308,"Nonmatching","Stranger",495,0.495,1,2
"5783",585981308,"Nonmatching","Stranger",405,0.405,1,2
"5784",585981308,"Nonmatching","Stranger",387,0.387,1,2
"5785",585981308,"Nonmatching","Stranger",418,0.418,1,2
"5786",585981308,"Nonmatching","Stranger",569,0.569,1,2
"5787",585981308,"Nonmatching","Stranger",425,0.425,1,2
"5788",585981308,"Nonmatching","Stranger",656,0.656,1,2
"5789",585981308,"Nonmatching","Stranger",462,0.462,1,2
"5790",585981308,"Nonmatching","Stranger",685,0.685,1,2
"5791",585981308,"Nonmatching","Stranger",429,0.429,1,2
"5792",585981308,"Nonmatching","Stranger",388,0.388,1,2
"5793",585981308,"Nonmatching","Stranger",862,0.862,1,1
"5794",585981308,"Nonmatching","Stranger",626,0.626,1,1
"5795",585981308,"Nonmatching","Stranger",719,0.719,1,1
"5796",585981308,"Nonmatching","Stranger",598,0.598,1,1
"5797",585981308,"Nonmatching","Stranger",515,0.515,0,1
"5798",585981308,"Nonmatching","Stranger",564,0.564,1,1
"5799",585981308,"Nonmatching","Stranger",636,0.636,1,1
"5800",585981308,"Nonmatching","Stranger",562,0.562,1,1
"5801",585981308,"Nonmatching","Stranger",441,0.441,0,1
"5802",585981308,"Nonmatching","Stranger",460,0.46,0,1
"5803",585981308,"Nonmatching","Stranger",839,0.839,1,1
"5804",585981308,"Nonmatching","Stranger",1046,1.046,1,1
"5805",585981308,"Nonmatching","Stranger",612,0.612,1,1
"5806",585981308,"Nonmatching","Stranger",608,0.608,1,1
"5807",585981308,"Nonmatching","Stranger",646,0.646,1,1
"5808",585981308,"Nonmatching","Stranger",746,0.746,1,1
"5809",585981308,"Nonmatching","Stranger",409,0.409,0,1
"5810",585981308,"Nonmatching","Stranger",943,0.943,1,1
"5811",585981308,"Nonmatching","Stranger",732,0.732,1,1
"5812",585981308,"Nonmatching","Stranger",561,0.561,1,1
"5813",585981308,"Nonmatching","Stranger",482,0.482,1,1
"5814",585981308,"Nonmatching","Stranger",545,0.545,1,1
"5815",585981308,"Nonmatching","Stranger",817,0.817,1,1
"5816",585981308,"Nonmatching","Stranger",507,0.507,0,1
"5817",585981308,"Nonmatching","Stranger",702,0.702,1,1
"5818",585981308,"Nonmatching","Stranger",613,0.613,1,1
"5819",585981308,"Nonmatching","Stranger",637,0.637,1,1
"5820",585981308,"Nonmatching","Stranger",627,0.627,1,1
"5821",585981308,"Nonmatching","Stranger",713,0.713,1,1
"5822",585981308,"Nonmatching","Stranger",697,0.697,1,1
"5823",612282907,"Matching","Self",732,0.732,1,1
"5824",612282907,"Matching","Self",835,0.835,1,1
"5825",612282907,"Matching","Self",671,0.671,0,1
"5826",612282907,"Matching","Self",910,0.91,1,1
"5827",612282907,"Matching","Self",826,0.826,1,1
"5828",612282907,"Matching","Self",591,0.591,1,1
"5829",612282907,"Matching","Self",895,0.895,1,1
"5830",612282907,"Matching","Self",664,0.664,1,1
"5831",612282907,"Matching","Self",943,0.943,1,1
"5832",612282907,"Matching","Self",943,0.943,1,1
"5833",612282907,"Matching","Self",535,0.535,1,1
"5834",612282907,"Matching","Self",844,0.844,1,1
"5835",612282907,"Matching","Self",535,0.535,1,1
"5836",612282907,"Matching","Self",932,0.932,1,1
"5837",612282907,"Matching","Self",690,0.69,1,1
"5838",612282907,"Matching","Self",926,0.926,1,1
"5839",612282907,"Matching","Self",632,0.632,1,1
"5840",612282907,"Matching","Self",529,0.529,1,1
"5841",612282907,"Matching","Self",608,0.608,1,1
"5842",612282907,"Matching","Self",597,0.597,1,2
"5843",612282907,"Matching","Self",645,0.645,1,2
"5844",612282907,"Matching","Self",527,0.527,1,2
"5845",612282907,"Matching","Self",527,0.527,1,2
"5846",612282907,"Matching","Self",527,0.527,1,2
"5847",612282907,"Matching","Self",676,0.676,1,2
"5848",612282907,"Matching","Self",695,0.695,1,2
"5849",612282907,"Matching","Self",613,0.613,1,2
"5850",612282907,"Matching","Self",644,0.644,1,2
"5851",612282907,"Matching","Self",512,0.512,0,2
"5852",612282907,"Matching","Self",354,0.354,1,2
"5853",612282907,"Matching","Self",416,0.416,1,2
"5854",612282907,"Matching","Self",444,0.444,1,2
"5855",612282907,"Matching","Self",485,0.485,1,2
"5856",612282907,"Matching","Self",735,0.735,1,2
"5857",612282907,"Matching","Self",752,0.752,1,2
"5858",612282907,"Matching","Self",482,0.482,1,2
"5859",612282907,"Matching","Self",602,0.602,1,2
