participant,Matching,rt,corr
30,Matching,355.318455,1
30,Matching,385.0442078,1
30,Matching,455.6106664,1
30,Matching,452.1063734,1
30,Matching,435.3260994,1
30,Matching,485.9045353,1
30,Matching,385.1887323,1
30,Matching,455.6020163,1
30,Matching,445.8733406,1
30,Matching,626.5042033,1
30,Matching,795.6880443,1
30,Matching,536.931131,1
31,Nonmatching,1161.820134,1
31,Nonmatching,655.635694,1
31,Nonmatching,505.7007223,1
31,Nonmatching,505.1983353,1
31,Nonmatching,505.6440234,1
31,Nonmatching,576.1923213,1
31,Nonmatching,554.6716955,1
31,Nonmatching,605.7743225,1
31,Nonmatching,655.5020884,1
31,Nonmatching,846.1893741,1
31,Nonmatching,676.7909657,1
31,Nonmatching,855.1539034,1
31,Nonmatching,672.6427618,1
31,Nonmatching,745.4596628,1
31,Nonmatching,551.4595583,1
31,Nonmatching,446.4755189,1
31,Nonmatching,886.9143724,1
31,Nonmatching,635.6905401,1
31,Nonmatching,526.411606,1
31,Nonmatching,577.0305879,1
31,Matching,861.6060764,1
31,Matching,425.8814864,1
31,Matching,451.3629861,1
31,Matching,506.3094068,1
31,Matching,615.3933182,1
31,Matching,575.7826231,1
31,Matching,441.1096629,1
31,Matching,545.9820926,1
31,Matching,915.792929,1
31,Matching,881.4902492,1
31,Matching,705.8251482,1
31,Matching,595.8557837,1
31,Matching,596.6377947,1
31,Matching,781.6326823,1
31,Matching,766.0563085,1
31,Matching,586.2937532,1
31,Matching,666.5305421,1
31,Matching,1045.639524,1
31,Matching,816.0785567,1
31,Matching,656.8516195,1
32,Nonmatching,1453.521552,1
32,Nonmatching,1168.456396,1
32,Nonmatching,867.176835,1
32,Nonmatching,657.0448037,1
32,Nonmatching,757.9391259,1
32,Nonmatching,736.889441,1
32,Nonmatching,930.075747,1
32,Nonmatching,948.6229881,1
32,Nonmatching,827.784243,1
32,Nonmatching,629.890467,1
32,Nonmatching,628.4254408,1
32,Nonmatching,1052.156881,1
32,Nonmatching,937.312115,1
32,Nonmatching,797.5299298,1
32,Nonmatching,1057.284836,1
32,Nonmatching,749.1544648,1
32,Nonmatching,570.390095,1
32,Nonmatching,615.0438404,1
32,Nonmatching,686.1925782,1
32,Nonmatching,940.3546229,1
32,Matching,731.2836251,1
32,Matching,1099.480035,1
32,Matching,570.59767,1
32,Matching,773.0547148,1
32,Matching,764.8852263,1
32,Matching,822.7028223,1
32,Matching,664.0612674,1
32,Matching,841.9453972,1
32,Matching,749.6853611,1
32,Matching,524.0311148,1
32,Matching,618.9158456,1
32,Matching,555.3092328,1
32,Matching,539.0134631,1
32,Matching,808.8091197,1
32,Matching,595.8830789,1
32,Matching,709.205633,1
32,Matching,688.402961,1
32,Matching,561.5045177,1
32,Matching,562.959055,1
32,Matching,626.6027079,1
33,Matching,3088.184895,1
33,Matching,1442.217141,1
33,Matching,645.4745401,1
33,Matching,635.8995307,1
33,Matching,475.2166197,1
33,Matching,475.3251579,1
33,Matching,455.0112225,1
33,Matching,705.9632801,1
33,Matching,525.0811875,1
33,Matching,666.2478503,1
33,Matching,481.9135722,1
33,Matching,571.6871005,1
33,Matching,485.2911998,0
33,Matching,586.3711145,1
33,Matching,501.1758842,1
33,Matching,535.9401722,1
33,Matching,424.9935765,1
33,Matching,545.9535196,1
33,Matching,464.976212,1
33,Matching,485.1348605,1
33,Nonmatching,996.6231827,1
33,Nonmatching,895.8013449,1
33,Nonmatching,786.2905245,1
33,Nonmatching,572.1745957,1
33,Nonmatching,465.560196,1
33,Nonmatching,545.1132562,0
33,Nonmatching,475.9498145,1
33,Nonmatching,600.9551585,1
33,Nonmatching,414.9423726,1
33,Nonmatching,515.8015657,1
33,Nonmatching,545.9743273,1
33,Nonmatching,465.1231505,1
33,Nonmatching,364.9556581,1
33,Nonmatching,425.4230093,1
33,Nonmatching,415.1544962,1
33,Nonmatching,480.8372613,1
33,Nonmatching,476.3199762,0
33,Nonmatching,541.4832942,1
33,Nonmatching,506.1564166,1
33,Nonmatching,966.3802441,0
34,Matching,1398.774549,1
34,Matching,962.7745361,1
34,Matching,629.0680962,1
34,Matching,589.2172921,1
34,Matching,718.5304062,1
34,Matching,528.527827,1
34,Matching,548.1671328,1
34,Matching,511.1732599,1
34,Matching,608.6647012,1
34,Matching,612.4033211,1
34,Matching,752.2687116,1
34,Matching,648.4135259,1
34,Matching,572.7318521,1
34,Matching,478.7638481,1
34,Matching,470.874608,1
34,Matching,427.6136151,1
34,Matching,512.0096533,1
34,Matching,451.3125317,0
34,Matching,529.4899452,1
34,Matching,611.0330992,1
34,Nonmatching,909.476418,1
34,Nonmatching,1009.694804,1
34,Nonmatching,608.3070384,1
34,Nonmatching,634.470413,1
34,Nonmatching,692.6149623,1
34,Nonmatching,879.1299229,1
34,Nonmatching,801.3362889,1
34,Nonmatching,500.7986058,1
34,Nonmatching,513.9358728,1
34,Nonmatching,1012.194683,1
34,Nonmatching,548.923986,1
34,Nonmatching,739.453339,1
34,Nonmatching,629.6336739,1
34,Nonmatching,500.9295447,1
34,Nonmatching,936.5252233,1
34,Nonmatching,578.9091997,1
34,Nonmatching,569.1942861,1
34,Nonmatching,506.9842581,1
34,Nonmatching,589.150412,1
34,Nonmatching,544.0459363,1
35,Matching,1220.306863,1
35,Matching,532.3473257,1
35,Matching,575.0039844,1
35,Matching,750.1205229,1
35,Matching,491.19217,1
35,Matching,629.4572852,1
35,Matching,629.3423101,0
35,Matching,602.078645,1
35,Matching,1156.195995,1
35,Matching,800.7721948,1
35,Matching,661.6368699,1
35,Matching,538.2912662,1
35,Matching,641.2562779,1
35,Matching,617.6195634,1
35,Matching,540.138687,1
35,Matching,561.1752984,1
35,Matching,727.2668942,0
35,Matching,838.945033,1
35,Matching,548.4316424,1
35,Matching,608.1027682,1
35,Nonmatching,640.8370002,1
35,Nonmatching,518.3888073,1
35,Nonmatching,666.5777434,1
35,Nonmatching,521.2056609,1
35,Nonmatching,648.0821189,0
35,Nonmatching,642.874883,0
35,Nonmatching,900.1622638,1
35,Nonmatching,1091.65461,1
35,Nonmatching,892.5729389,1
35,Nonmatching,729.3296694,1
35,Nonmatching,720.233602,0
35,Nonmatching,1020.643759,1
35,Nonmatching,1378.93345,1
35,Nonmatching,957.3514243,1
35,Nonmatching,1457.684932,1
35,Nonmatching,668.0754093,1
35,Nonmatching,888.2881007,1
35,Nonmatching,658.1763192,1
35,Nonmatching,739.8557467,0
35,Nonmatching,636.3282669,0
36,Matching,616.0180098,1
36,Matching,1000.901768,1
36,Matching,601.3323739,1
36,Matching,567.4713729,1
36,Matching,711.0791197,1
36,Matching,516.464191,1
36,Matching,587.5075543,1
36,Matching,629.98203,1
36,Matching,538.3431227,1
36,Matching,718.400551,1
36,Matching,559.5475538,1
36,Matching,581.5381599,0
36,Matching,652.1477364,1
36,Matching,680.4511761,1
36,Matching,761.5967751,1
36,Matching,618.6125367,1
36,Matching,568.2758619,1
36,Matching,661.323959,1
36,Matching,606.9728471,1
36,Matching,722.27955,1
36,Nonmatching,854.568725,1
36,Nonmatching,872.991519,1
36,Nonmatching,666.6795975,1
36,Nonmatching,518.0654121,1
36,Nonmatching,634.882207,1
36,Nonmatching,711.7109159,1
36,Nonmatching,739.8043349,1
36,Nonmatching,576.8496883,1
36,Nonmatching,582.251579,1
36,Nonmatching,712.7127838,0
36,Nonmatching,883.8803172,1
36,Nonmatching,571.7454031,1
36,Nonmatching,630.1453719,0
36,Nonmatching,677.0414701,1
36,Nonmatching,1161.14453,1
36,Nonmatching,871.7900333,1
36,Nonmatching,940.2460461,1
36,Nonmatching,1056.464173,1
36,Nonmatching,740.3774029,1
36,Nonmatching,697.9198218,1
37,Nonmatching,580.8778298,1
37,Nonmatching,608.873629,1
37,Nonmatching,758.1756189,1
37,Nonmatching,759.9455439,1
37,Nonmatching,512.5066261,1
37,Nonmatching,692.3792162,1
37,Nonmatching,871.4060406,1
37,Nonmatching,493.1028527,1
37,Nonmatching,539.3837821,1
37,Nonmatching,525.0400989,1
37,Nonmatching,551.1851432,1
37,Nonmatching,530.6924181,1
37,Nonmatching,731.5373728,1
37,Nonmatching,519.2356282,0
37,Nonmatching,617.6133133,1
37,Nonmatching,559.6013959,1
37,Nonmatching,470.6721599,1
37,Nonmatching,489.8983371,1
37,Nonmatching,586.6807848,1
37,Nonmatching,618.6803207,1
37,Matching,716.2144179,1
37,Matching,707.0958321,1
37,Matching,446.8161291,1
37,Matching,549.3720458,0
37,Matching,990.3206718,1
37,Matching,730.971742,1
37,Matching,528.6488649,1
37,Matching,732.6014102,1
37,Matching,580.8567051,1
37,Matching,501.5045768,1
37,Matching,532.4922251,1
37,Matching,1132.23784,1
37,Matching,711.952019,1
37,Matching,830.4318031,1
37,Matching,627.8599249,1
37,Matching,511.967632,1
37,Matching,630.3726397,1
37,Matching,583.2243711,1
37,Matching,691.7188503,1
37,Matching,559.56794,1
38,Nonmatching,1122.809041,1
38,Nonmatching,616.2733883,0
38,Nonmatching,816.004565,0
38,Nonmatching,1536.385579,1
38,Nonmatching,635.362871,1
38,Nonmatching,925.6948046,0
38,Nonmatching,505.8363918,1
38,Nonmatching,624.7548014,0
38,Nonmatching,621.9212003,1
38,Nonmatching,605.8033593,0
38,Nonmatching,886.5701072,1
38,Nonmatching,1066.773714,1
38,Nonmatching,505.6545474,1
38,Nonmatching,706.1779704,1
38,Nonmatching,662.0062646,1
38,Nonmatching,856.3337028,1
38,Nonmatching,825.2967373,0
38,Nonmatching,785.9994713,1
38,Nonmatching,885.3408601,1
38,Nonmatching,626.9453801,1
38,Matching,781.6011216,1
38,Matching,665.8745781,1
38,Matching,485.6642783,1
38,Matching,442.7420963,1
38,Matching,526.6375355,1
38,Matching,415.6426284,1
38,Matching,575.7445637,1
38,Matching,555.8293443,1
38,Matching,475.5353518,1
38,Matching,475.2298221,1
38,Matching,405.213112,1
38,Matching,354.9361676,1
38,Matching,524.3557971,1
38,Matching,455.3175569,1
38,Matching,471.1409751,1
38,Matching,526.2619965,1
38,Matching,475.8350383,1
38,Matching,966.5020742,1
38,Matching,526.6900491,1
38,Matching,435.5948959,1
39,Nonmatching,1233.431606,1
39,Nonmatching,831.3897699,1
39,Nonmatching,741.5136527,1
39,Nonmatching,693.1173606,1
39,Nonmatching,1149.636762,1
39,Nonmatching,660.643877,1
39,Nonmatching,1002.107768,1
39,Nonmatching,702.2356642,1
39,Nonmatching,848.151485,1
39,Nonmatching,721.424723,1
39,Nonmatching,1440.771625,1
39,Nonmatching,831.3657572,1
39,Nonmatching,531.384374,1
39,Nonmatching,1015.581474,1
39,Nonmatching,1533.170183,1
39,Nonmatching,806.883506,1
39,Nonmatching,993.1347431,1
39,Nonmatching,618.2377134,1
39,Nonmatching,767.1834817,1
39,Nonmatching,1132.820026,1
39,Matching,1070.441729,1
39,Matching,959.8700362,1
39,Matching,1191.197283,1
39,Matching,1171.114532,1
39,Matching,574.0866018,1
39,Matching,689.7067768,1
39,Matching,673.1598936,1
39,Matching,1427.89961,1
39,Matching,742.4291861,1
39,Matching,928.9752296,1
39,Matching,747.7297098,1
39,Matching,1071.068858,1
39,Matching,977.3705727,1
39,Matching,530.6122787,1
39,Matching,932.8546636,1
39,Matching,707.5742362,1
39,Matching,800.7076681,1
39,Matching,609.8999442,1
39,Matching,1070.302857,1
39,Matching,841.4943772,1
3,Matching,1339.99671,0
3,Matching,949.335048,1
3,Matching,573.7532545,1
3,Matching,1830.48342,0
3,Matching,963.8295919,1
3,Matching,1120.540803,1
3,Matching,754.7644116,1
3,Matching,777.3616444,1
3,Matching,523.4742407,1
3,Matching,1117.654817,0
3,Matching,683.982173,1
3,Matching,1168.313861,1
3,Matching,570.5656298,1
3,Matching,615.5443508,1
3,Matching,1079.501549,1
3,Matching,645.6432678,1
3,Matching,695.9829014,1
3,Matching,641.0017312,1
3,Matching,574.9291666,1
3,Matching,546.3002771,1
3,Nonmatching,773.7008631,1
3,Nonmatching,1205.704443,1
3,Nonmatching,603.8832534,1
3,Nonmatching,632.3405728,1
3,Nonmatching,916.9406369,1
3,Nonmatching,537.1251348,1
3,Nonmatching,824.440239,1
3,Nonmatching,600.9742618,1
3,Nonmatching,628.5825018,1
3,Nonmatching,637.1914055,1
3,Nonmatching,1017.563969,1
3,Nonmatching,602.1529753,1
3,Nonmatching,652.3138694,1
3,Nonmatching,685.3003614,1
3,Nonmatching,1256.093148,1
3,Nonmatching,1015.24855,0
3,Nonmatching,529.5034051,1
3,Nonmatching,534.0795834,1
3,Nonmatching,544.794865,1
3,Nonmatching,767.2561891,1
40,Nonmatching,1546.701035,1
40,Nonmatching,786.2077057,1
40,Nonmatching,580.7340387,1
40,Nonmatching,566.5654838,1
40,Nonmatching,655.9411231,1
40,Nonmatching,641.1593575,1
40,Nonmatching,545.0613443,1
40,Nonmatching,525.3273938,1
40,Nonmatching,545.8720606,1
40,Nonmatching,425.3173377,0
40,Nonmatching,645.6215251,1
40,Nonmatching,701.933803,1
40,Nonmatching,626.7625522,1
40,Nonmatching,625.9477157,1
40,Nonmatching,507.0398245,1
40,Nonmatching,561.4457913,1
40,Nonmatching,626.1300836,1
40,Nonmatching,635.1397987,1
40,Nonmatching,601.3733596,1
40,Nonmatching,601.856228,1
40,Matching,1326.76737,1
40,Matching,986.7394734,1
40,Matching,565.6764321,1
40,Matching,1887.378961,1
40,Matching,511.4663914,1
40,Matching,375.1036841,1
40,Matching,556.8647403,1
40,Matching,545.7394756,1
40,Matching,505.8268402,1
40,Matching,685.4703818,1
40,Matching,781.3442145,1
40,Matching,600.878479,1
40,Matching,736.5058474,1
40,Matching,735.5289347,1
40,Matching,647.1484378,1
40,Matching,586.2725489,1
40,Matching,481.2806901,1
40,Matching,480.9901658,1
40,Matching,405.8693275,1
40,Matching,436.3608994,1
4,Matching,638.9222257,1
4,Matching,625.6840732,1
4,Matching,529.5982677,1
4,Matching,606.8880819,1
4,Matching,690.9776945,1
4,Matching,501.7866269,1
4,Matching,638.1557081,1
4,Matching,612.3996675,1
4,Matching,505.1693693,1
4,Matching,449.5381787,1
4,Matching,724.6398292,1
4,Matching,616.6276485,1
4,Matching,553.557707,1
4,Matching,551.8751293,1
4,Matching,606.4877603,1
4,Matching,689.1767103,1
4,Matching,525.5000088,1
4,Matching,553.519031,1
4,Matching,546.0480619,1
4,Matching,489.1655333,1
4,Nonmatching,1150.226675,1
4,Nonmatching,780.5350535,1
4,Nonmatching,700.8344438,1
4,Nonmatching,591.5151257,1
4,Nonmatching,605.8389321,1
4,Nonmatching,562.8092922,1
4,Nonmatching,471.2118916,1
4,Nonmatching,421.3117398,1
4,Nonmatching,436.3619629,1
4,Nonmatching,722.7477767,1
4,Nonmatching,629.4406708,1
4,Nonmatching,563.2413328,1
4,Nonmatching,568.3402233,1
4,Nonmatching,540.9453176,1
4,Nonmatching,631.0516465,1
4,Nonmatching,550.0278343,1
4,Nonmatching,580.5976428,1
4,Nonmatching,607.0316657,1
4,Nonmatching,569.9110162,1
4,Nonmatching,667.9249741,1
5,Nonmatching,841.4914962,1
5,Nonmatching,725.7989794,1
5,Nonmatching,625.2549514,1
5,Nonmatching,465.6169843,1
5,Nonmatching,606.4108498,1
5,Nonmatching,605.7851501,1
5,Nonmatching,706.3652333,0
5,Nonmatching,655.0171413,1
5,Nonmatching,585.9880168,1
5,Nonmatching,902.1076728,1
5,Nonmatching,532.4242655,1
5,Nonmatching,506.4021163,1
5,Nonmatching,475.6611586,1
5,Nonmatching,545.7002223,1
5,Nonmatching,615.965141,1
5,Nonmatching,595.39406,1
5,Nonmatching,625.4878845,1
5,Nonmatching,504.7069881,1
5,Nonmatching,545.4954132,1
5,Nonmatching,505.4823607,1
5,Matching,741.4016966,1
5,Matching,765.5087467,0
5,Matching,676.6167395,1
5,Matching,946.0776355,1
5,Matching,642.4452551,1
5,Matching,535.5528649,1
5,Matching,526.664475,1
5,Matching,485.9657642,1
5,Matching,541.6395813,1
5,Matching,504.9695,1
5,Matching,546.1084936,1
5,Matching,524.8388574,1
5,Matching,502.1140054,1
5,Matching,506.4210873,1
5,Matching,485.5776671,1
5,Matching,476.4330126,1
5,Matching,566.687867,0
5,Matching,686.173629,1
5,Matching,746.5577964,0
5,Matching,565.6087399,1
6,Nonmatching,757.7491011,1
6,Nonmatching,448.3301193,1
6,Nonmatching,381.1685871,1
6,Nonmatching,445.9096417,1
6,Nonmatching,467.7832723,1
6,Nonmatching,389.0610877,1
6,Nonmatching,533.1097655,1
6,Nonmatching,496.36079,1
6,Nonmatching,433.2165048,1
6,Nonmatching,372.7806546,1
6,Nonmatching,394.0913677,1
6,Nonmatching,368.1576699,1
6,Nonmatching,483.5099988,1
6,Nonmatching,366.1333285,1
6,Nonmatching,466.7857084,1
6,Nonmatching,419.5519779,1
6,Nonmatching,363.2106446,1
6,Nonmatching,518.783778,1
6,Nonmatching,367.3252556,1
6,Nonmatching,346.1538646,1
6,Matching,492.9608572,1
6,Matching,430.8167864,1
6,Matching,523.4325882,1
6,Matching,488.8559282,1
6,Matching,483.4015835,1
6,Matching,455.1779181,1
6,Matching,402.6505873,1
6,Matching,497.1831758,1
6,Matching,338.0570952,1
6,Matching,364.1157076,0
6,Matching,510.6768943,1
6,Matching,565.764863,1
6,Matching,385.7394382,1
6,Matching,371.0479196,1
6,Matching,447.9162171,1
6,Matching,318.6195437,1
6,Matching,376.3128277,1
6,Matching,345.6354886,0
6,Matching,512.4668553,1
6,Matching,489.1791232,1
7,Nonmatching,1386.291942,1
7,Nonmatching,666.3865317,1
7,Nonmatching,726.4627032,1
7,Nonmatching,664.4759756,1
7,Nonmatching,1225.440804,1
7,Nonmatching,645.6734072,1
7,Nonmatching,975.3395524,1
7,Nonmatching,1001.577441,1
7,Nonmatching,966.2566725,1
7,Nonmatching,865.8146486,1
7,Nonmatching,785.3436116,1
7,Nonmatching,601.9624732,1
7,Nonmatching,992.150506,1
7,Nonmatching,595.5562741,1
7,Nonmatching,906.395847,1
7,Nonmatching,722.0352199,1
7,Nonmatching,646.7457619,1
7,Nonmatching,1342.142209,1
7,Nonmatching,666.1549192,1
7,Nonmatching,686.7693532,1
7,Matching,1227.011664,1
7,Matching,955.9633061,1
7,Matching,671.5857703,1
7,Matching,604.7230344,1
7,Matching,825.1578901,1
7,Matching,845.0480439,1
7,Matching,1075.781409,1
7,Matching,656.722283,1
7,Matching,761.0545754,1
7,Matching,766.2760522,1
7,Matching,725.4160717,1
7,Matching,736.2070996,1
7,Matching,1095.849397,1
7,Matching,621.8133196,1
7,Matching,605.9996635,1
7,Matching,844.9093159,1
7,Matching,665.0428064,1
7,Matching,564.9794042,1
7,Matching,822.1782297,1
7,Matching,1025.784135,1
8,Nonmatching,942.9052211,1
8,Nonmatching,845.1851681,0
8,Nonmatching,562.3019971,1
8,Nonmatching,534.1899507,1
8,Nonmatching,490.8544235,1
8,Nonmatching,1389.13036,1
8,Nonmatching,635.871172,1
8,Nonmatching,720.525302,1
8,Nonmatching,540.7157429,1
8,Nonmatching,748.6334797,1
8,Nonmatching,563.8373718,1
8,Nonmatching,495.7273845,1
8,Nonmatching,460.9961919,1
8,Nonmatching,540.7899208,1
8,Nonmatching,485.3806291,1
8,Nonmatching,520.5353405,1
8,Nonmatching,558.5279334,1
8,Nonmatching,803.8681,1
8,Nonmatching,503.4694187,1
8,Nonmatching,630.5181701,1
8,Matching,542.0702286,1
8,Matching,1396.861022,1
8,Matching,762.2490972,1
8,Matching,551.0360114,0
8,Matching,1243.918663,1
8,Matching,1567.527806,1
8,Matching,943.5917214,1
8,Matching,664.0566029,1
8,Matching,432.8356124,1
8,Matching,839.1755596,1
8,Matching,1462.212095,1
8,Matching,618.9966667,1
8,Matching,621.6179468,1
8,Matching,550.7427081,1
8,Matching,965.1071038,1
8,Matching,496.6823496,1
8,Matching,527.2653867,1
8,Matching,479.786329,1
8,Matching,526.5360326,1
8,Matching,642.9059859,1
9,Matching,1913.133053,1
9,Matching,740.8791929,1
9,Matching,648.211407,1
9,Matching,817.6878199,1
9,Matching,830.6330601,1
9,Matching,880.1640121,1
9,Matching,921.636383,1
9,Matching,651.55316,1
9,Matching,634.916611,1
9,Matching,661.3473881,1
9,Matching,831.4331549,1
9,Matching,922.913926,1
9,Matching,512.7501399,1
9,Matching,786.3460709,0
9,Matching,601.24694,1
9,Matching,736.6651951,1
9,Matching,511.140665,1
9,Matching,543.790905,1
9,Matching,1169.040543,1
9,Matching,732.7536722,1
9,Nonmatching,1172.854057,1
9,Nonmatching,733.9761411,1
9,Nonmatching,693.564642,1
9,Nonmatching,711.1281389,1
9,Nonmatching,565.2710521,1
9,Nonmatching,851.9503751,1
9,Nonmatching,519.4745529,1
9,Nonmatching,1342.630041,1
9,Nonmatching,570.6340929,1
9,Nonmatching,611.2200578,1
9,Nonmatching,887.7265211,1
9,Nonmatching,530.3053171,1
9,Nonmatching,580.353454,1
9,Nonmatching,581.597897,0
9,Nonmatching,603.150608,1
9,Nonmatching,881.5231952,1
9,Nonmatching,640.9999721,1
9,Nonmatching,736.7486318,1
9,Nonmatching,831.84964,1
9,Nonmatching,875.107917,1
