"","Subject","Age","Gender","Handedness","Shape","Label","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Response","RT_ms","RT_sec","ACC"
"4911",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","m",803,0.803,0
"4912",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","m",877,0.877,0
"4913",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","m",727,0.727,0
"4914",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","m",732,0.732,0
"4915",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","m",902,0.902,0
"4916",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",752,0.752,1
"4917",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",635,0.635,1
"4918",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",918,0.918,1
"4919",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",751,0.751,1
"4920",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",967,0.967,1
"4921",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",819,0.819,1
"4922",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",721,0.721,1
"4923",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",899,0.899,1
"4924",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",709,0.709,1
"4925",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",664,0.664,1
"4926",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","m",546,0.546,0
"4927",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","m",893,0.893,0
"4928",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",888,0.888,1
"4929",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",696,0.696,1
"4930",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",796,0.796,1
"4931",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",999,0.999,1
"4932",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","m",851,0.851,0
"4933",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",907,0.907,1
"4934",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",763,0.763,1
"4935",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",780,0.78,1
"4936",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",744,0.744,1
"4937",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",753,0.753,1
"4938",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",828,0.828,1
"4939",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",822,0.822,1
"4940",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",717,0.717,1
"4941",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",805,0.805,1
"4942",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",810,0.81,1
"4943",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",883,0.883,1
"4944",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",688,0.688,1
"4945",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","m",768,0.768,0
"4946",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",682,0.682,1
"4947",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",677,0.677,1
"4948",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",863,0.863,1
"4949",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",908,0.908,1
"4950",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",878,0.878,1
"4951",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","m",944,0.944,0
"4952",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",701,0.701,1
"4953",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",606,0.606,1
"4954",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",937,0.937,1
"4955",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",716,0.716,1
"4956",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",728,0.728,1
"4957",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",801,0.801,1
"4958",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",777,0.777,1
"4959",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",826,0.826,1
"4960",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",699,0.699,1
"4961",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","m",742,0.742,0
"4962",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",1046,1.046,1
"4963",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","m",644,0.644,0
"4964",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",734,0.734,1
"4965",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",710,0.71,1
"4966",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",753,0.753,1
"4967",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",972,0.972,1
"4968",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",807,0.807,1
"4969",13,23,"male","right","H.bmp","friend","Friend","Friend","Close","Matching","n",697,0.697,1
"4970",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",867,0.867,1
"4971",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",702,0.702,1
"4972",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",781,0.781,1
"4973",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",802,0.802,1
"4974",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","n",897,0.897,0
"4975",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","n",684,0.684,0
"4976",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","n",823,0.823,0
"4977",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",585,0.585,1
"4978",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",869,0.869,1
"4979",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","n",659,0.659,0
"4980",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",789,0.789,1
"4981",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",902,0.902,1
"4982",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",768,0.768,1
"4983",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",682,0.682,1
"4984",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",925,0.925,1
"4985",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",740,0.74,1
"4986",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",743,0.743,1
"4987",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",1077,1.077,1
"4988",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",821,0.821,1
"4989",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","",0,0,0
"4990",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",727,0.727,1
"4991",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",820,0.82,1
"4992",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",747,0.747,1
"4993",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",678,0.678,1
"4994",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",681,0.681,1
"4995",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","n",700,0.7,0
"4996",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","n",699,0.699,0
"4997",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",899,0.899,1
"4998",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","m",896,0.896,1
"4999",13,23,"male","right","H.bmp","self","Friend","Friend","Close","Nonmatching","n",638,0.638,0
"5000",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","n",748,0.748,0
"5001",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","m",1057,1.057,1
"5002",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","m",671,0.671,1
"5003",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","m",594,0.594,1
"5004",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","m",1064,1.064,1
"5005",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","n",692,0.692,0
"5006",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","m",753,0.753,1
"5007",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","n",670,0.67,0
"5008",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","m",692,0.692,1
"5009",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","n",923,0.923,0
"5010",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","",0,0,0
"5011",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","n",1019,1.019,0
"5012",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","n",802,0.802,0
"5013",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","m",1018,1.018,1
"5014",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","m",1056,1.056,1
"5015",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","n",804,0.804,0
"5016",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","m",928,0.928,1
"5017",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","n",816,0.816,0
"5018",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","m",891,0.891,1
"5019",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","m",865,0.865,1
"5020",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","n",960,0.96,0
"5021",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","n",1035,1.035,0
"5022",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","n",866,0.866,0
"5023",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","m",745,0.745,1
"5024",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","n",721,0.721,0
"5025",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","n",679,0.679,0
"5026",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","n",796,0.796,0
"5027",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","m",703,0.703,1
"5028",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","n",961,0.961,0
"5029",13,23,"male","right","H.bmp","stranger","Friend","Friend","Close","Nonmatching","m",843,0.843,1
"5030",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",815,0.815,1
"5031",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",1017,1.017,0
"5032",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",706,0.706,1
"5033",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",699,0.699,1
"5034",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",850,0.85,0
"5035",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",697,0.697,0
"5036",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",766,0.766,0
"5037",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",1076,1.076,0
"5038",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",547,0.547,0
"5039",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",626,0.626,1
"5040",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",770,0.77,1
"5041",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",773,0.773,0
"5042",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",828,0.828,1
"5043",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",931,0.931,1
"5044",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",775,0.775,0
"5045",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",958,0.958,1
"5046",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",895,0.895,1
"5047",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",823,0.823,0
"5048",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",806,0.806,0
"5049",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",672,0.672,1
"5050",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",751,0.751,1
"5051",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",752,0.752,1
"5052",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",737,0.737,1
"5053",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",679,0.679,1
"5054",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",816,0.816,0
"5055",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",750,0.75,1
"5056",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",781,0.781,1
"5057",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",852,0.852,1
"5058",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",764,0.764,0
"5059",13,23,"male","right","O.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",612,0.612,1
"5060",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",869,0.869,1
"5061",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"5062",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",1053,1.053,1
"5063",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",816,0.816,1
"5064",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",792,0.792,1
"5065",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",806,0.806,0
"5066",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",741,0.741,1
"5067",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",1080,1.08,1
"5068",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",933,0.933,1
"5069",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",686,0.686,1
"5070",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",943,0.943,1
"5071",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",747,0.747,1
"5072",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",729,0.729,1
"5073",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",613,0.613,1
"5074",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",866,0.866,0
"5075",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",810,0.81,1
"5076",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",609,0.609,1
"5077",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",902,0.902,1
"5078",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",713,0.713,1
"5079",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",700,0.7,1
"5080",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",815,0.815,1
"5081",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",747,0.747,1
"5082",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",740,0.74,1
"5083",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",730,0.73,1
"5084",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",663,0.663,1
"5085",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",867,0.867,1
"5086",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",816,0.816,1
"5087",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",673,0.673,1
"5088",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",803,0.803,1
"5089",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",733,0.733,1
"5090",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",661,0.661,1
"5091",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","m",804,0.804,1
"5092",13,23,"male","right","O.bmp","self","Stranger","Stranger","Stranger","Nonmatching","n",738,0.738,0
"5093",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",1068,1.068,0
"5094",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",645,0.645,0
"5095",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",767,0.767,0
"5096",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",792,0.792,0
"5097",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",1018,1.018,0
"5098",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",759,0.759,1
"5099",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",1016,1.016,0
"5100",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",619,0.619,0
"5101",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",1068,1.068,1
"5102",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",732,0.732,1
"5103",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",901,0.901,1
"5104",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",750,0.75,1
"5105",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",770,0.77,0
"5106",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",840,0.84,1
"5107",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",810,0.81,1
"5108",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",1079,1.079,0
"5109",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",920,0.92,0
"5110",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",875,0.875,1
"5111",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",860,0.86,1
"5112",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",610,0.61,0
"5113",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",458,0.458,1
"5114",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",679,0.679,0
"5115",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",937,0.937,1
"5116",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",881,0.881,1
"5117",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",745,0.745,1
"5118",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",790,0.79,1
"5119",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",663,0.663,1
"5120",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",815,0.815,1
"5121",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",704,0.704,1
"5122",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",885,0.885,1
"5123",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",807,0.807,1
"5124",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",734,0.734,1
"5125",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",807,0.807,0
"5126",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",897,0.897,1
"5127",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",570,0.57,0
"5128",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",946,0.946,1
"5129",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",739,0.739,1
"5130",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",837,0.837,1
"5131",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",734,0.734,1
"5132",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",618,0.618,0
"5133",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",812,0.812,1
"5134",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",840,0.84,1
"5135",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",785,0.785,1
"5136",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",785,0.785,1
"5137",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",682,0.682,1
"5138",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",798,0.798,0
"5139",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",816,0.816,1
"5140",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",738,0.738,0
"5141",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",692,0.692,0
"5142",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",740,0.74,0
"5143",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",703,0.703,0
"5144",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",687,0.687,0
"5145",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",986,0.986,1
"5146",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",774,0.774,1
"5147",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",809,0.809,1
"5148",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",710,0.71,1
"5149",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",839,0.839,1
"5150",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",716,0.716,1
"5151",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",839,0.839,0
"5152",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",738,0.738,1
"5153",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",657,0.657,0
"5154",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","n",888,0.888,1
"5155",13,23,"male","right","O.bmp","stranger","Stranger","Stranger","Stranger","Matching","m",681,0.681,0
"5156",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"5157",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"5158",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",1069,1.069,1
"5159",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",958,0.958,1
"5160",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",874,0.874,1
"5161",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",695,0.695,1
"5162",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",946,0.946,1
"5163",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",822,0.822,1
"5164",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",700,0.7,1
"5165",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",920,0.92,1
"5166",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"5167",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",830,0.83,1
"5168",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",988,0.988,1
"5169",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",946,0.946,1
"5170",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"5171",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"5172",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",1032,1.032,1
"5173",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"5174",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",840,0.84,1
"5175",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",848,0.848,0
"5176",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"5177",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",1073,1.073,1
"5178",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",754,0.754,1
"5179",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",801,0.801,1
"5180",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
"5181",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",429,0.429,0
"5182",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","m",868,0.868,0
"5183",14,22,"male","right","H.bmp","friend","Stranger","Stranger","Stranger","Nonmatching","n",946,0.946,1
