Shape,Label,Condition,ShapeLoc,resp,rt,WeShape,TheyShape,AloneShape,SelfShape,corr,trialinBlock,Block,Handedness,First Language,Participant Number,Gender,Age,Training/Experiment,Outlier,Self/Other,Identity Label,Shapetype,Pronountype
They,They,Match,Top,n,0.850158076,Diamond,Circle,Triangle,Star,1,40,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.800254722,Diamond,Circle,Triangle,Star,0,41,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,They,Mismatch,Top,m,0.76686646,Diamond,Circle,Triangle,Star,1,42,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,Self,Mismatch,Top,m,0.766859748,Diamond,Circle,Triangle,Star,1,43,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,You,Mismatch,Top,m,0.816831402,Diamond,Circle,Triangle,Star,1,44,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,You,Mismatch,Top,m,1.133495805,Diamond,Circle,Triangle,Star,1,45,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,Self,Mismatch,Bottom,m,0.716863222,Diamond,Circle,Triangle,Star,1,46,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,We,Mismatch,Top,m,0.78345222,Diamond,Circle,Triangle,Star,1,47,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,m,0.616838587,Diamond,Circle,Triangle,Star,1,48,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Top,n,0.750179237,Diamond,Circle,Triangle,Star,1,49,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,m,0.933516413,Diamond,Circle,Triangle,Star,1,50,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Bottom,n,0.900190923,Diamond,Circle,Triangle,Star,1,51,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,n,0.683570106,Diamond,Circle,Triangle,Star,1,52,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,n,0.783545786,Diamond,Circle,Triangle,Star,1,53,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Bottom,m,0.600158866,Diamond,Circle,Triangle,Star,1,54,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,n,0.850214927,Diamond,Circle,Triangle,Star,1,55,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,n,0.966878225,Diamond,Circle,Triangle,Star,1,56,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,n,0.850181764,Diamond,Circle,Triangle,Star,1,57,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,n,0.900169604,Diamond,Circle,Triangle,Star,1,58,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,You,Mismatch,Top,m,0.550254327,Diamond,Circle,Triangle,Star,1,59,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,n,1.583479539,Diamond,Circle,Triangle,Star,1,60,2,r,h,26,Female,25,EXPERIMENT,1,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,n,0.733516492,Diamond,Circle,Triangle,Star,1,61,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,m,0.650229613,Diamond,Circle,Triangle,Star,0,62,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,n,0.700188238,Diamond,Circle,Triangle,Star,1,63,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,n,0.633482382,Diamond,Circle,Triangle,Star,1,64,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,n,0.650234351,Diamond,Circle,Triangle,Star,1,65,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,Self,Mismatch,Bottom,m,0.733554393,Diamond,Circle,Triangle,Star,1,66,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,Self,Mismatch,Bottom,m,1.016849483,Diamond,Circle,Triangle,Star,1,67,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Top,m,1.583444797,Diamond,Circle,Triangle,Star,1,68,2,r,h,26,Female,25,EXPERIMENT,1,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,You,Mismatch,Bottom,m,0.716824532,Diamond,Circle,Triangle,Star,1,69,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,m,0.916867486,Diamond,Circle,Triangle,Star,1,70,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,They,Match,Bottom,n,0.733504253,Diamond,Circle,Triangle,Star,1,71,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,n,0.816862591,Diamond,Circle,Triangle,Star,1,72,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Top,m,0.816851537,Diamond,Circle,Triangle,Star,1,73,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,n,0.850116623,Diamond,Circle,Triangle,Star,1,74,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,n,0.816840482,Diamond,Circle,Triangle,Star,1,75,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,n,0.733480566,Diamond,Circle,Triangle,Star,1,76,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,m,0.833522967,Diamond,Circle,Triangle,Star,1,77,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Bottom,n,0.7335007,Diamond,Circle,Triangle,Star,1,78,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,Self,Mismatch,Top,m,0.7668937,Diamond,Circle,Triangle,Star,1,79,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,They,Mismatch,Bottom,m,0.883527783,Diamond,Circle,Triangle,Star,1,80,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,We,Mismatch,Top,m,0.933492331,Diamond,Circle,Triangle,Star,1,81,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Top,n,1.300133915,Diamond,Circle,Triangle,Star,1,82,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,We,Mismatch,Bottom,m,0.716829665,Diamond,Circle,Triangle,Star,1,83,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Top,n,0.866833455,Diamond,Circle,Triangle,Star,1,84,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,m,0.600231903,Diamond,Circle,Triangle,Star,1,85,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Bottom,n,0.566852326,Diamond,Circle,Triangle,Star,1,86,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,You,Mismatch,Bottom,m,0.666842614,Diamond,Circle,Triangle,Star,1,87,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,You,Mismatch,Bottom,m,0.683541285,Diamond,Circle,Triangle,Star,1,88,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,m,1.033498016,Diamond,Circle,Triangle,Star,1,89,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Bottom,n,1.100183343,Diamond,Circle,Triangle,Star,1,90,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,We,Mismatch,Top,m,0.650173157,Diamond,Circle,Triangle,Star,1,91,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Top,m,0.733555182,Diamond,Circle,Triangle,Star,1,92,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Top,n,0.883480408,Diamond,Circle,Triangle,Star,1,93,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Bottom,m,0.850137547,Diamond,Circle,Triangle,Star,1,94,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,We,Mismatch,Top,None,None,Diamond,Circle,Triangle,Star,3,95,2,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,You,Mismatch,Top,m,1.350127282,Diamond,Circle,Triangle,Star,1,96,2,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Bottom,n,0.900150259,Diamond,Circle,Triangle,Star,1,1,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,We,Mismatch,Bottom,m,1.400151443,Diamond,Circle,Triangle,Star,1,2,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,Self,Mismatch,Top,m,0.733562289,Diamond,Circle,Triangle,Star,1,3,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,Self,Mismatch,Top,m,0.750165419,Diamond,Circle,Triangle,Star,1,4,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,n,0.650194476,Diamond,Circle,Triangle,Star,1,5,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Bottom,m,0.583549813,Diamond,Circle,Triangle,Star,1,6,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,m,0.583596004,Diamond,Circle,Triangle,Star,0,7,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,Self,Mismatch,Top,m,0.750155549,Diamond,Circle,Triangle,Star,1,8,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,We,Mismatch,Top,m,0.866831481,Diamond,Circle,Triangle,Star,1,9,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,They,Mismatch,Top,m,1.200149548,Diamond,Circle,Triangle,Star,1,10,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Top,n,0.583512702,Diamond,Circle,Triangle,Star,1,11,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,n,0.716843482,Diamond,Circle,Triangle,Star,1,12,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,They,Mismatch,Bottom,m,0.666848141,Diamond,Circle,Triangle,Star,1,13,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Bottom,n,0.566852721,Diamond,Circle,Triangle,Star,1,14,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,n,0.650185001,Diamond,Circle,Triangle,Star,1,15,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Top,m,0.766850668,Diamond,Circle,Triangle,Star,1,16,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,They,Match,Top,n,0.633558183,Diamond,Circle,Triangle,Star,1,17,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,n,0.900173947,Diamond,Circle,Triangle,Star,1,18,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,m,0.650185791,Diamond,Circle,Triangle,Star,0,19,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,n,0.683515624,Diamond,Circle,Triangle,Star,1,20,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,n,0.583539153,Diamond,Circle,Triangle,Star,1,21,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,n,0.500198187,Diamond,Circle,Triangle,Star,1,22,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,n,0.550169052,Diamond,Circle,Triangle,Star,1,23,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,They,Mismatch,Bottom,n,0.550163524,Diamond,Circle,Triangle,Star,0,24,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,n,0.566845614,Diamond,Circle,Triangle,Star,1,25,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,n,0.733493989,Diamond,Circle,Triangle,Star,1,26,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,We,Mismatch,Top,m,0.816823111,Diamond,Circle,Triangle,Star,1,27,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,They,Match,Bottom,n,0.750221086,Diamond,Circle,Triangle,Star,1,28,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,n,0.600182554,Diamond,Circle,Triangle,Star,1,29,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,n,0.733488462,Diamond,Circle,Triangle,Star,1,30,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Top,n,0.800219191,Diamond,Circle,Triangle,Star,1,31,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,m,0.716870723,Diamond,Circle,Triangle,Star,1,32,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Top,n,0.816841666,Diamond,Circle,Triangle,Star,1,33,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,We,Mismatch,Bottom,m,0.716843088,Diamond,Circle,Triangle,Star,1,34,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Top,n,0.716827691,Diamond,Circle,Triangle,Star,1,35,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,You,Mismatch,Top,m,1.283446298,Diamond,Circle,Triangle,Star,1,36,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,You,Mismatch,Bottom,m,1.066746126,Diamond,Circle,Triangle,Star,1,37,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,You,Mismatch,Bottom,m,0.900184606,Diamond,Circle,Triangle,Star,1,38,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,Self,Mismatch,Bottom,m,0.783523678,Diamond,Circle,Triangle,Star,1,39,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,They,Mismatch,Top,m,0.833526915,Diamond,Circle,Triangle,Star,1,40,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Bottom,n,0.63351436,Diamond,Circle,Triangle,Star,1,41,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,m,1.033524467,Diamond,Circle,Triangle,Star,1,42,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Bottom,n,0.55019116,Diamond,Circle,Triangle,Star,1,43,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,You,Mismatch,Top,m,0.91684064,Diamond,Circle,Triangle,Star,1,44,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,We,Mismatch,Bottom,m,0.750123571,Diamond,Circle,Triangle,Star,1,45,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,n,0.983501885,Diamond,Circle,Triangle,Star,1,46,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Top,n,1.100195582,Diamond,Circle,Triangle,Star,1,47,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,You,Mismatch,Top,m,0.700181527,Diamond,Circle,Triangle,Star,1,48,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Top,m,0.716856116,Diamond,Circle,Triangle,Star,1,49,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,n,0.750161077,Diamond,Circle,Triangle,Star,1,50,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,m,0.850135178,Diamond,Circle,Triangle,Star,1,51,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Top,n,0.816835745,Diamond,Circle,Triangle,Star,1,52,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,Self,Mismatch,Top,m,0.783504727,Diamond,Circle,Triangle,Star,1,53,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,You,Mismatch,Top,m,0.766842772,Diamond,Circle,Triangle,Star,1,54,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,We,Mismatch,Top,m,0.750168973,Diamond,Circle,Triangle,Star,1,55,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,m,1.116837403,Diamond,Circle,Triangle,Star,0,56,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Top,n,0.616837008,Diamond,Circle,Triangle,Star,1,57,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,They,Mismatch,Top,m,0.866836613,Diamond,Circle,Triangle,Star,1,58,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,n,0.65016763,Diamond,Circle,Triangle,Star,1,59,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Top,m,0.833489804,Diamond,Circle,Triangle,Star,1,60,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,They,Mismatch,Bottom,n,1.28348025,Diamond,Circle,Triangle,Star,0,61,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,n,0.633524625,Diamond,Circle,Triangle,Star,1,62,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,n,0.866846878,Diamond,Circle,Triangle,Star,1,63,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,n,1.216826112,Diamond,Circle,Triangle,Star,1,64,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,n,1.05015326,Diamond,Circle,Triangle,Star,1,65,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,n,0.716910993,Diamond,Circle,Triangle,Star,1,66,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Bottom,m,0.550175368,Diamond,Circle,Triangle,Star,1,67,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,You,Mismatch,Top,m,0.83347796,Diamond,Circle,Triangle,Star,1,68,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Bottom,n,0.666844983,Diamond,Circle,Triangle,Star,1,69,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,They,Mismatch,Bottom,m,0.65017829,Diamond,Circle,Triangle,Star,1,70,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Top,n,0.650185791,Diamond,Circle,Triangle,Star,1,71,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,n,0.733480566,Diamond,Circle,Triangle,Star,1,72,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,n,0.750163445,Diamond,Circle,Triangle,Star,1,73,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,You,Mismatch,Bottom,m,0.666844193,Diamond,Circle,Triangle,Star,1,74,3,r,h,26,Female,25,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,Self,Mismatch,Bottom,m,0.799981129,Diamond,Circle,Triangle,Star,1,75,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,m,0.650175921,Diamond,Circle,Triangle,Star,1,76,3,r,h,26,Female,25,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
