"","Subject","Age","Gender","Handedness","Shape","Label","Matching","Identity","Response","RT_ms","RT_sec","ACC"
"2453",34,24,"male","right","C.bmp","￥16","Matching","￥16",2,436,0.436,1
"2454",34,24,"male","right","T.bmp","￥1","Matching","￥1",2,516,0.516,1
"2455",34,24,"male","right","C.bmp","￥16","Matching","￥16",2,564,0.564,1
"2456",34,24,"male","right","T.bmp","￥1","Matching","￥1",2,517,0.517,1
"2457",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",1,990,0.99,1
"2458",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",NA,0,0,0
"2459",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",1,767,0.767,1
"2460",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",2,783,0.783,0
"2461",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",1,753,0.753,1
"2462",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",2,865,0.865,0
"2463",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",1,1013,1.013,1
"2464",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",2,909,0.909,0
"2465",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",1,791,0.791,1
"2466",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",1,935,0.935,1
"2467",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",1,815,0.815,1
"2468",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",2,688,0.688,0
"2469",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",1,705,0.705,1
"2470",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",1,817,0.817,1
"2471",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",1,841,0.841,1
"2472",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",1,754,0.754,1
"2473",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",1,770,0.77,1
"2474",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",1,866,0.866,1
"2475",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",2,617,0.617,0
"2476",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",2,819,0.819,0
"2477",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",1,696,0.696,1
"2478",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",2,616,0.616,0
"2479",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",1,738,0.738,1
"2480",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",1,826,0.826,1
"2481",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",1,794,0.794,1
"2482",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",1,770,0.77,1
"2483",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",1,626,0.626,1
"2484",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",1,730,0.73,1
"2485",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",2,450,0.45,0
"2486",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",1,636,0.636,1
"2487",34,24,"male","right","C.bmp","￥1","Nonmatching","￥16",1,740,0.74,1
"2488",34,24,"male","right","T.bmp","￥16","Nonmatching","￥1",1,780,0.78,1
"2489",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,711,0.711,1
"2490",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,808,0.808,1
"2491",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,554,0.554,1
"2492",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,387,0.387,1
"2493",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,587,0.587,1
"2494",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,715,0.715,1
"2495",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,627,0.627,1
"2496",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,667,0.667,1
"2497",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,513,0.513,1
"2498",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,449,0.449,1
"2499",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,553,0.553,1
"2500",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,553,0.553,1
"2501",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,497,0.497,1
"2502",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,522,0.522,1
"2503",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,521,0.521,1
"2504",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,433,0.433,1
"2505",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,592,0.592,1
"2506",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,440,0.44,1
"2507",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,416,0.416,1
"2508",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,392,0.392,1
"2509",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,496,0.496,1
"2510",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,465,0.465,1
"2511",35,23,"male","right","D.bmp","￥1","Matching","￥1",2,417,0.417,0
"2512",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,529,0.529,1
"2513",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,688,0.688,1
"2514",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,671,0.671,1
"2515",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,623,0.623,1
"2516",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,519,0.519,1
"2517",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,439,0.439,1
"2518",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,527,0.527,1
"2519",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,503,0.503,1
"2520",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,614,0.614,1
"2521",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,622,0.622,1
"2522",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,398,0.398,1
"2523",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,470,0.47,1
"2524",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,541,0.541,1
"2525",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,626,0.626,1
"2526",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,794,0.794,1
"2527",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,562,0.562,1
"2528",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,594,0.594,1
"2529",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,443,0.443,1
"2530",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,571,0.571,1
"2531",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,723,0.723,1
"2532",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,482,0.482,1
"2533",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,554,0.554,1
"2534",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,586,0.586,1
"2535",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,538,0.538,1
"2536",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,658,0.658,1
"2537",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,417,0.417,1
"2538",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,497,0.497,1
"2539",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,554,0.554,1
"2540",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,450,0.45,1
"2541",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,570,0.57,1
"2542",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,450,0.45,1
"2543",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,410,0.41,1
"2544",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,531,0.531,1
"2545",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,635,0.635,1
"2546",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,603,0.603,1
"2547",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,451,0.451,1
"2548",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,483,0.483,1
"2549",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,498,0.498,1
"2550",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,554,0.554,1
"2551",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,530,0.53,1
"2552",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,473,0.473,1
"2553",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,551,0.551,1
"2554",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,581,0.581,1
"2555",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,415,0.415,1
"2556",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,608,0.608,1
"2557",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,568,0.568,1
"2558",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,472,0.472,1
"2559",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,440,0.44,1
"2560",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,456,0.456,1
"2561",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,457,0.457,1
"2562",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,505,0.505,1
"2563",35,23,"male","right","C.bmp","￥16","Matching","￥16",1,490,0.49,1
"2564",35,23,"male","right","D.bmp","￥1","Matching","￥1",1,537,0.537,1
"2565",35,23,"male","right","C.bmp","￥1","Nonmatching","￥16",2,631,0.631,1
"2566",35,23,"male","right","D.bmp","￥16","Nonmatching","￥1",1,655,0.655,0
"2567",35,23,"male","right","C.bmp","￥1","Nonmatching","￥16",2,633,0.633,1
"2568",35,23,"male","right","D.bmp","￥16","Nonmatching","￥1",2,716,0.716,1
"2569",35,23,"male","right","C.bmp","￥1","Nonmatching","￥16",2,539,0.539,1
"2570",35,23,"male","right","C.bmp","￥1","Nonmatching","￥16",2,443,0.443,1
"2571",35,23,"male","right","D.bmp","￥16","Nonmatching","￥1",1,344,0.344,0
"2572",35,23,"male","right","D.bmp","￥16","Nonmatching","￥1",2,976,0.976,1
"2573",35,23,"male","right","C.bmp","￥1","Nonmatching","￥16",2,648,0.648,1
"2574",35,23,"male","right","C.bmp","￥1","Nonmatching","￥16",1,446,0.446,0
"2575",35,23,"male","right","D.bmp","￥16","Nonmatching","￥1",1,824,0.824,0
"2576",35,23,"male","right","D.bmp","￥16","Nonmatching","￥1",2,688,0.688,1
"2577",35,23,"male","right","C.bmp","￥1","Nonmatching","￥16",2,607,0.607,1
"2578",35,23,"male","right","C.bmp","￥1","Nonmatching","￥16",2,678,0.678,1
"2579",35,23,"male","right","D.bmp","￥16","Nonmatching","￥1",2,918,0.918,1
"2580",35,23,"male","right","D.bmp","￥16","Nonmatching","￥1",2,523,0.523,1
"2581",35,23,"male","right","D.bmp","￥16","Nonmatching","￥1",2,507,0.507,1
"2582",35,23,"male","right","D.bmp","￥16","Nonmatching","￥1",2,811,0.811,1
"2583",35,23,"male","right","C.bmp","￥1","Nonmatching","￥16",2,657,0.657,1
"2584",35,23,"male","right","C.bmp","￥1","Nonmatching","￥16",2,665,0.665,1
"2585",35,23,"male","right","D.bmp","￥16","Nonmatching","￥1",2,730,0.73,1
"2586",35,23,"male","right","C.bmp","￥1","Nonmatching","￥16",2,699,0.699,1
"2587",35,23,"male","right","D.bmp","￥16","Nonmatching","￥1",2,667,0.667,1
"2588",35,23,"male","right","C.bmp","￥1","Nonmatching","￥16",2,417,0.417,1
"2589",35,23,"male","right","D.bmp","￥16","Nonmatching","￥1",2,569,0.569,1
"2590",35,23,"male","right","C.bmp","￥1","Nonmatching","￥16",2,576,0.576,1
"2591",35,23,"male","right","C.bmp","￥1","Nonmatching","￥16",2,680,0.68,1
"2592",35,23,"male","right","D.bmp","￥16","Nonmatching","￥1",2,673,0.673,1
"2593",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,512,0.512,1
"2594",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,918,0.918,1
"2595",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,610,0.61,1
"2596",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,729,0.729,1
"2597",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,610,0.61,1
"2598",36,22,"female","right","D.bmp","￥1","Matching","￥1",1,506,0.506,0
"2599",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,698,0.698,1
"2600",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,586,0.586,1
"2601",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,507,0.507,1
"2602",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,571,0.571,1
"2603",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,555,0.555,1
"2604",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,499,0.499,1
"2605",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,451,0.451,1
"2606",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,660,0.66,1
"2607",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,652,0.652,1
"2608",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,547,0.547,1
"2609",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,569,0.569,1
"2610",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,730,0.73,1
"2611",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,618,0.618,1
"2612",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,498,0.498,1
"2613",36,22,"female","right","D.bmp","￥1","Matching","￥1",1,538,0.538,0
"2614",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,586,0.586,1
"2615",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,466,0.466,1
"2616",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,451,0.451,1
"2617",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,459,0.459,1
"2618",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,483,0.483,1
"2619",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,483,0.483,1
"2620",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,563,0.563,1
"2621",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,467,0.467,1
"2622",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,386,0.386,1
"2623",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,465,0.465,1
"2624",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,441,0.441,1
"2625",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,769,0.769,1
"2626",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,751,0.751,1
"2627",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,568,0.568,1
"2628",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,568,0.568,1
"2629",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,512,0.512,1
"2630",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,424,0.424,1
"2631",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,734,0.734,1
"2632",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,566,0.566,1
"2633",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,513,0.513,1
"2634",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,448,0.448,1
"2635",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,664,0.664,1
"2636",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,497,0.497,1
"2637",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,537,0.537,1
"2638",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,441,0.441,1
"2639",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,489,0.489,1
"2640",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,383,0.383,1
"2641",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,447,0.447,1
"2642",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,520,0.52,1
"2643",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,440,0.44,1
"2644",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,432,0.432,1
"2645",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,424,0.424,1
"2646",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,440,0.44,1
"2647",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,505,0.505,1
"2648",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,472,0.472,1
"2649",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,600,0.6,1
"2650",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,400,0.4,1
"2651",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,503,0.503,1
"2652",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,471,0.471,1
"2653",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,527,0.527,1
"2654",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,479,0.479,1
"2655",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,424,0.424,1
"2656",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,599,0.599,1
"2657",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,516,0.516,1
"2658",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,436,0.436,1
"2659",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,484,0.484,1
"2660",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,468,0.468,1
"2661",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,482,0.482,1
"2662",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,498,0.498,1
"2663",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,490,0.49,1
"2664",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,546,0.546,1
"2665",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,466,0.466,1
"2666",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,506,0.506,1
"2667",36,22,"female","right","D.bmp","￥1","Matching","￥1",2,472,0.472,1
"2668",36,22,"female","right","Tra.bmp","￥16","Matching","￥16",2,656,0.656,1
"2669",36,22,"female","right","D.bmp","￥16","Nonmatching","￥1",1,852,0.852,1
"2670",36,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",1,682,0.682,1
"2671",36,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",1,722,0.722,1
"2672",36,22,"female","right","D.bmp","￥16","Nonmatching","￥1",1,754,0.754,1
"2673",36,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",1,579,0.579,1
"2674",36,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",1,675,0.675,1
"2675",36,22,"female","right","D.bmp","￥16","Nonmatching","￥1",1,900,0.9,1
"2676",36,22,"female","right","D.bmp","￥16","Nonmatching","￥1",1,675,0.675,1
"2677",36,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",1,619,0.619,1
"2678",36,22,"female","right","D.bmp","￥16","Nonmatching","￥1",1,811,0.811,1
"2679",36,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",1,649,0.649,1
"2680",36,22,"female","right","D.bmp","￥16","Nonmatching","￥1",1,619,0.619,1
"2681",36,22,"female","right","D.bmp","￥16","Nonmatching","￥1",1,786,0.786,1
"2682",36,22,"female","right","D.bmp","￥16","Nonmatching","￥1",1,705,0.705,1
"2683",36,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",1,616,0.616,1
"2684",36,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",1,936,0.936,1
"2685",36,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",1,632,0.632,1
"2686",36,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",1,739,0.739,1
"2687",36,22,"female","right","D.bmp","￥16","Nonmatching","￥1",2,461,0.461,0
"2688",36,22,"female","right","D.bmp","￥16","Nonmatching","￥1",1,880,0.88,1
"2689",36,22,"female","right","D.bmp","￥16","Nonmatching","￥1",1,601,0.601,1
"2690",36,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",2,704,0.704,0
"2691",36,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",1,622,0.622,1
"2692",36,22,"female","right","D.bmp","￥16","Nonmatching","￥1",1,615,0.615,1
"2693",36,22,"female","right","D.bmp","￥16","Nonmatching","￥1",1,613,0.613,1
"2694",36,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",1,625,0.625,1
"2695",36,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",1,610,0.61,1
"2696",36,22,"female","right","D.bmp","￥16","Nonmatching","￥1",1,650,0.65,1
"2697",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,834,0.834,1
"2698",37,22,"female","right","P.bmp","￥1","Matching","￥1",NA,0,0,0
"2699",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,840,0.84,1
"2700",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,814,0.814,1
"2701",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,465,0.465,1
"2702",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,576,0.576,1
"2703",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,928,0.928,1
"2704",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,1064,1.064,1
"2705",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",NA,0,0,0
"2706",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,514,0.514,1
"2707",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,633,0.633,1
"2708",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,864,0.864,1
"2709",37,22,"female","right","P.bmp","￥1","Matching","￥1",NA,0,0,0
"2710",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,632,0.632,1
"2711",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,728,0.728,1
"2712",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,545,0.545,1
"2713",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,897,0.897,1
"2714",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,769,0.769,1
"2715",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,505,0.505,1
"2716",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,489,0.489,1
"2717",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,519,0.519,1
"2718",37,22,"female","right","P.bmp","￥1","Matching","￥1",NA,0,0,0
"2719",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,631,0.631,1
"2720",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,894,0.894,1
"2721",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,678,0.678,1
"2722",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,678,0.678,1
"2723",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,950,0.95,1
"2724",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,1020,1.02,1
"2725",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,1028,1.028,1
"2726",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,652,0.652,1
"2727",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,492,0.492,1
"2728",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,914,0.914,1
"2729",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,723,0.723,1
"2730",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,763,0.763,1
"2731",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,459,0.459,1
"2732",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,523,0.523,1
"2733",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,723,0.723,1
"2734",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,522,0.522,1
"2735",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,626,0.626,1
"2736",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,770,0.77,1
"2737",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,705,0.705,1
"2738",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,712,0.712,1
"2739",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,688,0.688,1
"2740",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,560,0.56,1
"2741",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,976,0.976,1
"2742",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,432,0.432,1
"2743",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,518,0.518,1
"2744",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,677,0.677,1
"2745",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,573,0.573,1
"2746",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,429,0.429,1
"2747",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,645,0.645,1
"2748",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,405,0.405,1
"2749",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,667,0.667,1
"2750",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,883,0.883,1
"2751",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,605,0.605,1
"2752",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,515,0.515,1
"2753",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,483,0.483,1
"2754",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,548,0.548,1
"2755",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,420,0.42,1
"2756",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,588,0.588,1
"2757",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,516,0.516,1
"2758",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,458,0.458,1
"2759",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,489,0.489,1
"2760",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,481,0.481,1
"2761",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,849,0.849,1
"2762",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,496,0.496,1
"2763",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,513,0.513,1
"2764",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,511,0.511,1
"2765",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,652,0.652,1
"2766",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,498,0.498,1
"2767",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,545,0.545,1
"2768",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,433,0.433,1
"2769",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,681,0.681,1
"2770",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,737,0.737,1
"2771",37,22,"female","right","P.bmp","￥1","Matching","￥1",1,860,0.86,1
"2772",37,22,"female","right","Tra.bmp","￥16","Matching","￥16",1,668,0.668,1
"2773",37,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",1,860,0.86,0
"2774",37,22,"female","right","P.bmp","￥16","Nonmatching","￥1",2,908,0.908,1
"2775",37,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",2,1038,1.038,1
"2776",37,22,"female","right","P.bmp","￥16","Nonmatching","￥1",NA,0,0,0
"2777",37,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",2,576,0.576,1
"2778",37,22,"female","right","Tra.bmp","￥1","Nonmatching","￥16",1,952,0.952,0
"2779",37,22,"female","right","P.bmp","￥16","Nonmatching","￥1",1,560,0.56,0
"2780",37,22,"female","right","P.bmp","￥16","Nonmatching","￥1",1,584,0.584,0
