"","Subject","Age","Gender","Handedness","Block","Trial","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
"13105",156,21,"male","right",4,49,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,826,0.826,1
"13106",156,21,"male","right",4,50,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,724,0.724,1
"13107",156,21,"male","right",4,51,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,812,0.812,1
"13108",156,21,"male","right",4,52,"C.bmp","你","Matching","你","Self","Self",2,836,0.836,1
"13109",156,21,"male","right",4,53,"C.bmp","你","Matching","你","Self","Self",2,724,0.724,1
"13110",156,21,"male","right",4,54,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,740,0.74,1
"13111",156,21,"male","right",4,55,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,836,0.836,1
"13112",156,21,"male","right",4,56,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,724,0.724,1
"13113",156,21,"male","right",4,57,"C.bmp","你","Matching","你","Self","Self",2,588,0.588,1
"13114",156,21,"male","right",4,58,"C.bmp","生人","Nonmatching","你","Self","Self",1,710,0.71,1
"13115",156,21,"male","right",4,59,"C.bmp","生人","Nonmatching","你","Self","Self",1,919,0.919,1
"13116",156,21,"male","right",4,60,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,815,0.815,1
"13117",156,21,"male","right",4,61,"C.bmp","你","Matching","你","Self","Self",2,623,0.623,1
"13118",156,21,"male","right",4,62,"C.bmp","你","Matching","你","Self","Self",2,711,0.711,1
"13119",156,21,"male","right",4,63,"T.bmp","生人","Matching","生人","Stranger","Stranger",NA,0,0,0
"13120",156,21,"male","right",4,64,"C.bmp","你","Matching","你","Self","Self",1,1063,1.063,0
"13121",156,21,"male","right",5,65,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,951,0.951,1
"13122",156,21,"male","right",5,66,"C.bmp","你","Matching","你","Self","Self",NA,0,0,0
"13123",156,21,"male","right",5,67,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,888,0.888,1
"13124",156,21,"male","right",5,68,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,952,0.952,1
"13125",156,21,"male","right",5,69,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,584,0.584,1
"13126",156,21,"male","right",5,70,"C.bmp","生人","Nonmatching","你","Self","Self",1,712,0.712,1
"13127",156,21,"male","right",5,71,"C.bmp","你","Matching","你","Self","Self",2,569,0.569,1
"13128",156,21,"male","right",5,72,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,816,0.816,1
"13129",156,21,"male","right",5,73,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,600,0.6,1
"13130",156,21,"male","right",5,74,"C.bmp","你","Matching","你","Self","Self",2,880,0.88,1
"13131",156,21,"male","right",5,75,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,793,0.793,1
"13132",156,21,"male","right",5,76,"C.bmp","你","Matching","你","Self","Self",2,705,0.705,1
"13133",156,21,"male","right",5,77,"C.bmp","你","Matching","你","Self","Self",2,608,0.608,1
"13134",156,21,"male","right",5,78,"C.bmp","生人","Nonmatching","你","Self","Self",1,625,0.625,1
"13135",156,21,"male","right",5,79,"C.bmp","你","Matching","你","Self","Self",2,520,0.52,1
"13136",156,21,"male","right",5,80,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,736,0.736,1
"13137",156,21,"male","right",6,81,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,784,0.784,1
"13138",156,21,"male","right",6,82,"C.bmp","你","Matching","你","Self","Self",2,632,0.632,1
"13139",156,21,"male","right",6,83,"C.bmp","生人","Nonmatching","你","Self","Self",1,848,0.848,1
"13140",156,21,"male","right",6,84,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,722,0.722,1
"13141",156,21,"male","right",6,85,"C.bmp","你","Matching","你","Self","Self",2,795,0.795,1
"13142",156,21,"male","right",6,86,"C.bmp","生人","Nonmatching","你","Self","Self",1,955,0.955,1
"13143",156,21,"male","right",6,87,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,675,0.675,1
"13144",156,21,"male","right",6,88,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,459,0.459,1
"13145",156,21,"male","right",6,89,"C.bmp","你","Matching","你","Self","Self",2,547,0.547,1
"13146",156,21,"male","right",6,90,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,907,0.907,1
"13147",156,21,"male","right",6,91,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,771,0.771,1
"13148",156,21,"male","right",6,92,"T.bmp","生人","Matching","生人","Stranger","Stranger",2,747,0.747,1
"13149",156,21,"male","right",6,93,"C.bmp","你","Matching","你","Self","Self",2,574,0.574,1
"13150",156,21,"male","right",6,94,"C.bmp","你","Matching","你","Self","Self",2,446,0.446,1
"13151",156,21,"male","right",6,95,"T.bmp","你","Nonmatching","生人","Stranger","Stranger",1,678,0.678,1
"13152",156,21,"male","right",6,96,"C.bmp","你","Matching","你","Self","Self",2,870,0.87,1
"13153",157,22,"female","right",1,1,"C.bmp","你","Matching","你","Self","Self",1,503,0.503,1
"13154",157,22,"female","right",1,2,"C.bmp","生人","Nonmatching","你","Self","Self",2,801,0.801,1
"13155",157,22,"female","right",1,3,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,955,0.955,1
"13156",157,22,"female","right",1,4,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,573,0.573,1
"13157",157,22,"female","right",1,5,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,455,0.455,1
"13158",157,22,"female","right",1,6,"C.bmp","你","Matching","你","Self","Self",1,753,0.753,1
"13159",157,22,"female","right",1,7,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,1003,1.003,1
"13160",157,22,"female","right",1,8,"C.bmp","你","Matching","你","Self","Self",1,557,0.557,1
"13161",157,22,"female","right",1,9,"C.bmp","你","Matching","你","Self","Self",1,903,0.903,1
"13162",157,22,"female","right",1,10,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,769,0.769,1
"13163",157,22,"female","right",1,11,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",2,732,0.732,1
"13164",157,22,"female","right",1,12,"C.bmp","生人","Nonmatching","你","Self","Self",1,877,0.877,0
"13165",157,22,"female","right",1,13,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,640,0.64,0
"13166",157,22,"female","right",1,14,"C.bmp","你","Matching","你","Self","Self",NA,0,0,0
"13167",157,22,"female","right",1,15,"C.bmp","你","Matching","你","Self","Self",1,772,0.772,1
"13168",157,22,"female","right",1,16,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,694,0.694,1
"13169",157,22,"female","right",2,17,"C.bmp","你","Matching","你","Self","Self",1,416,0.416,1
"13170",157,22,"female","right",2,18,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,394,0.394,1
"13171",157,22,"female","right",2,19,"C.bmp","你","Matching","你","Self","Self",1,339,0.339,1
"13172",157,22,"female","right",2,20,"C.bmp","你","Matching","你","Self","Self",1,533,0.533,1
"13173",157,22,"female","right",2,21,"C.bmp","生人","Nonmatching","你","Self","Self",2,687,0.687,1
"13174",157,22,"female","right",2,22,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",2,1089,1.089,1
"13175",157,22,"female","right",2,23,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,811,0.811,1
"13176",157,22,"female","right",2,24,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,805,0.805,1
"13177",157,22,"female","right",2,25,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",2,727,0.727,1
"13178",157,22,"female","right",2,26,"C.bmp","你","Matching","你","Self","Self",1,489,0.489,1
"13179",157,22,"female","right",2,27,"C.bmp","你","Matching","你","Self","Self",1,363,0.363,1
"13180",157,22,"female","right",2,28,"C.bmp","生人","Nonmatching","你","Self","Self",1,350,0.35,0
"13181",157,22,"female","right",2,29,"C.bmp","你","Matching","你","Self","Self",1,456,0.456,1
"13182",157,22,"female","right",2,30,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,882,0.882,1
"13183",157,22,"female","right",2,31,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,1004,1.004,1
"13184",157,22,"female","right",2,32,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,446,0.446,1
"13185",157,22,"female","right",3,33,"C.bmp","你","Matching","你","Self","Self",1,512,0.512,1
"13186",157,22,"female","right",3,34,"C.bmp","你","Matching","你","Self","Self",1,586,0.586,1
"13187",157,22,"female","right",3,35,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,716,0.716,1
"13188",157,22,"female","right",3,36,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",2,1021,1.021,1
"13189",157,22,"female","right",3,37,"C.bmp","你","Matching","你","Self","Self",1,527,0.527,1
"13190",157,22,"female","right",3,38,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,713,0.713,0
"13191",157,22,"female","right",3,39,"D.bmp","生人","Matching","生人","Stranger","Stranger",NA,0,0,0
"13192",157,22,"female","right",3,40,"C.bmp","生人","Nonmatching","你","Self","Self",NA,0,0,0
"13193",157,22,"female","right",3,41,"C.bmp","你","Matching","你","Self","Self",NA,0,0,0
"13194",157,22,"female","right",3,42,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,865,0.865,1
"13195",157,22,"female","right",3,43,"C.bmp","你","Matching","你","Self","Self",1,524,0.524,1
"13196",157,22,"female","right",3,44,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,718,0.718,1
"13197",157,22,"female","right",3,45,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,600,0.6,1
"13198",157,22,"female","right",3,46,"C.bmp","生人","Nonmatching","你","Self","Self",2,994,0.994,1
"13199",157,22,"female","right",3,47,"C.bmp","你","Matching","你","Self","Self",1,540,0.54,1
"13200",157,22,"female","right",3,48,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,502,0.502,1
"13201",157,22,"female","right",4,49,"C.bmp","生人","Nonmatching","你","Self","Self",1,456,0.456,0
"13202",157,22,"female","right",4,50,"C.bmp","你","Matching","你","Self","Self",1,554,0.554,1
"13203",157,22,"female","right",4,51,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,691,0.691,1
"13204",157,22,"female","right",4,52,"C.bmp","生人","Nonmatching","你","Self","Self",1,341,0.341,0
"13205",157,22,"female","right",4,53,"C.bmp","你","Matching","你","Self","Self",1,623,0.623,1
"13206",157,22,"female","right",4,54,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",2,761,0.761,1
"13207",157,22,"female","right",4,55,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,867,0.867,1
"13208",157,22,"female","right",4,56,"C.bmp","你","Matching","你","Self","Self",1,510,0.51,1
"13209",157,22,"female","right",4,57,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,632,0.632,0
"13210",157,22,"female","right",4,58,"C.bmp","你","Matching","你","Self","Self",1,522,0.522,1
"13211",157,22,"female","right",4,59,"C.bmp","你","Matching","你","Self","Self",1,644,0.644,1
"13212",157,22,"female","right",4,60,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,710,0.71,1
"13213",157,22,"female","right",4,61,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,408,0.408,1
"13214",157,22,"female","right",4,62,"C.bmp","你","Matching","你","Self","Self",1,554,0.554,1
"13215",157,22,"female","right",4,63,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,868,0.868,1
"13216",157,22,"female","right",4,64,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",2,990,0.99,1
"13217",157,22,"female","right",5,65,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",NA,0,0,0
"13218",157,22,"female","right",5,66,"D.bmp","生人","Matching","生人","Stranger","Stranger",NA,0,0,0
"13219",157,22,"female","right",5,67,"C.bmp","你","Matching","你","Self","Self",1,468,0.468,1
"13220",157,22,"female","right",5,68,"C.bmp","生人","Nonmatching","你","Self","Self",1,494,0.494,0
"13221",157,22,"female","right",5,69,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,871,0.871,1
"13222",157,22,"female","right",5,70,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,554,0.554,1
"13223",157,22,"female","right",5,71,"C.bmp","你","Matching","你","Self","Self",1,548,0.548,1
"13224",157,22,"female","right",5,72,"C.bmp","你","Matching","你","Self","Self",1,542,0.542,1
"13225",157,22,"female","right",5,73,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,1008,1.008,1
"13226",157,22,"female","right",5,74,"C.bmp","生人","Nonmatching","你","Self","Self",2,778,0.778,1
"13227",157,22,"female","right",5,75,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,588,0.588,1
"13228",157,22,"female","right",5,76,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,718,0.718,1
"13229",157,22,"female","right",5,77,"C.bmp","你","Matching","你","Self","Self",1,552,0.552,1
"13230",157,22,"female","right",5,78,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",2,770,0.77,1
"13231",157,22,"female","right",5,79,"C.bmp","你","Matching","你","Self","Self",1,524,0.524,1
"13232",157,22,"female","right",5,80,"C.bmp","你","Matching","你","Self","Self",1,502,0.502,1
"13233",157,22,"female","right",6,81,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,792,0.792,1
"13234",157,22,"female","right",6,82,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,450,0.45,1
"13235",157,22,"female","right",6,83,"C.bmp","生人","Nonmatching","你","Self","Self",2,692,0.692,1
"13236",157,22,"female","right",6,84,"C.bmp","你","Matching","你","Self","Self",1,390,0.39,1
"13237",157,22,"female","right",6,85,"C.bmp","你","Matching","你","Self","Self",1,448,0.448,1
"13238",157,22,"female","right",6,86,"C.bmp","你","Matching","你","Self","Self",1,394,0.394,1
"13239",157,22,"female","right",6,87,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,436,0.436,0
"13240",157,22,"female","right",6,88,"C.bmp","你","Matching","你","Self","Self",1,446,0.446,1
"13241",157,22,"female","right",6,89,"C.bmp","你","Matching","你","Self","Self",1,360,0.36,1
"13242",157,22,"female","right",6,90,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,370,0.37,1
"13243",157,22,"female","right",6,91,"C.bmp","生人","Nonmatching","你","Self","Self",2,548,0.548,1
"13244",157,22,"female","right",6,92,"C.bmp","你","Matching","你","Self","Self",1,390,0.39,1
"13245",157,22,"female","right",6,93,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",2,968,0.968,1
"13246",157,22,"female","right",6,94,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,770,0.77,1
"13247",157,22,"female","right",6,95,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,564,0.564,1
"13248",157,22,"female","right",6,96,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,366,0.366,0
"13249",158,21,"female","right",1,1,"D.bmp","生人","Matching","生人","Stranger","Stranger",NA,0,0,0
"13250",158,21,"female","right",1,2,"Tra.bmp","你","Matching","你","Self","Self",2,893,0.893,1
"13251",158,21,"female","right",1,3,"Tra.bmp","你","Matching","你","Self","Self",2,581,0.581,1
"13252",158,21,"female","right",1,4,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,694,0.694,1
"13253",158,21,"female","right",1,5,"Tra.bmp","你","Matching","你","Self","Self",2,606,0.606,1
"13254",158,21,"female","right",1,6,"Tra.bmp","你","Matching","你","Self","Self",2,462,0.462,1
"13255",158,21,"female","right",1,7,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,606,0.606,1
"13256",158,21,"female","right",1,8,"Tra.bmp","你","Matching","你","Self","Self",2,542,0.542,1
"13257",158,21,"female","right",1,9,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,710,0.71,1
"13258",158,21,"female","right",1,10,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,758,0.758,0
"13259",158,21,"female","right",1,11,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,630,0.63,0
"13260",158,21,"female","right",1,12,"Tra.bmp","生人","Nonmatching","你","Self","Self",1,727,0.727,1
"13261",158,21,"female","right",1,13,"Tra.bmp","你","Matching","你","Self","Self",2,583,0.583,1
"13262",158,21,"female","right",1,14,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,751,0.751,1
"13263",158,21,"female","right",1,15,"Tra.bmp","生人","Nonmatching","你","Self","Self",1,591,0.591,1
"13264",158,21,"female","right",1,16,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,719,0.719,1
"13265",158,21,"female","right",2,17,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,791,0.791,1
"13266",158,21,"female","right",2,18,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,719,0.719,1
"13267",158,21,"female","right",2,19,"Tra.bmp","你","Matching","你","Self","Self",2,519,0.519,1
"13268",158,21,"female","right",2,20,"Tra.bmp","你","Matching","你","Self","Self",2,615,0.615,1
"13269",158,21,"female","right",2,21,"Tra.bmp","你","Matching","你","Self","Self",2,417,0.417,1
"13270",158,21,"female","right",2,22,"D.bmp","生人","Matching","生人","Stranger","Stranger",1,650,0.65,0
"13271",158,21,"female","right",2,23,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,530,0.53,1
"13272",158,21,"female","right",2,24,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,442,0.442,1
"13273",158,21,"female","right",2,25,"Tra.bmp","你","Matching","你","Self","Self",2,538,0.538,1
"13274",158,21,"female","right",2,26,"Tra.bmp","生人","Nonmatching","你","Self","Self",1,698,0.698,1
"13275",158,21,"female","right",2,27,"Tra.bmp","你","Matching","你","Self","Self",2,602,0.602,1
"13276",158,21,"female","right",2,28,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,634,0.634,1
"13277",158,21,"female","right",2,29,"Tra.bmp","你","Matching","你","Self","Self",2,562,0.562,1
"13278",158,21,"female","right",2,30,"Tra.bmp","生人","Nonmatching","你","Self","Self",1,780,0.78,1
"13279",158,21,"female","right",2,31,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,580,0.58,1
"13280",158,21,"female","right",2,32,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,636,0.636,1
"13281",158,21,"female","right",3,33,"Tra.bmp","你","Matching","你","Self","Self",2,444,0.444,1
"13282",158,21,"female","right",3,34,"Tra.bmp","你","Matching","你","Self","Self",2,548,0.548,1
"13283",158,21,"female","right",3,35,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,404,0.404,1
"13284",158,21,"female","right",3,36,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,644,0.644,1
"13285",158,21,"female","right",3,37,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,908,0.908,1
"13286",158,21,"female","right",3,38,"Tra.bmp","生人","Nonmatching","你","Self","Self",1,701,0.701,1
"13287",158,21,"female","right",3,39,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,510,0.51,1
"13288",158,21,"female","right",3,40,"Tra.bmp","你","Matching","你","Self","Self",2,471,0.471,1
"13289",158,21,"female","right",3,41,"Tra.bmp","你","Matching","你","Self","Self",2,463,0.463,1
"13290",158,21,"female","right",3,42,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,623,0.623,1
"13291",158,21,"female","right",3,43,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,511,0.511,1
"13292",158,21,"female","right",3,44,"Tra.bmp","生人","Nonmatching","你","Self","Self",1,615,0.615,1
"13293",158,21,"female","right",3,45,"Tra.bmp","你","Matching","你","Self","Self",2,455,0.455,1
"13294",158,21,"female","right",3,46,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,847,0.847,1
"13295",158,21,"female","right",3,47,"Tra.bmp","你","Matching","你","Self","Self",2,521,0.521,1
"13296",158,21,"female","right",3,48,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,594,0.594,1
"13297",158,21,"female","right",4,49,"Tra.bmp","你","Matching","你","Self","Self",2,460,0.46,1
"13298",158,21,"female","right",4,50,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,812,0.812,1
"13299",158,21,"female","right",4,51,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,588,0.588,1
"13300",158,21,"female","right",4,52,"Tra.bmp","生人","Nonmatching","你","Self","Self",1,628,0.628,1
"13301",158,21,"female","right",4,53,"Tra.bmp","你","Matching","你","Self","Self",2,439,0.439,1
"13302",158,21,"female","right",4,54,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,559,0.559,1
"13303",158,21,"female","right",4,55,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,639,0.639,1
"13304",158,21,"female","right",4,56,"Tra.bmp","你","Matching","你","Self","Self",2,487,0.487,1
"13305",158,21,"female","right",4,57,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,503,0.503,1
"13306",158,21,"female","right",4,58,"Tra.bmp","你","Matching","你","Self","Self",2,471,0.471,1
"13307",158,21,"female","right",4,59,"Tra.bmp","你","Matching","你","Self","Self",2,405,0.405,1
"13308",158,21,"female","right",4,60,"Tra.bmp","你","Matching","你","Self","Self",2,693,0.693,1
"13309",158,21,"female","right",4,61,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,437,0.437,1
"13310",158,21,"female","right",4,62,"Tra.bmp","生人","Nonmatching","你","Self","Self",1,623,0.623,1
"13311",158,21,"female","right",4,63,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,528,0.528,1
"13312",158,21,"female","right",4,64,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,431,0.431,1
"13313",158,21,"female","right",5,65,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,591,0.591,1
"13314",158,21,"female","right",5,66,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,575,0.575,1
"13315",158,21,"female","right",5,67,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,543,0.543,1
"13316",158,21,"female","right",5,68,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,695,0.695,1
"13317",158,21,"female","right",5,69,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,567,0.567,1
"13318",158,21,"female","right",5,70,"Tra.bmp","你","Matching","你","Self","Self",2,496,0.496,1
"13319",158,21,"female","right",5,71,"Tra.bmp","生人","Nonmatching","你","Self","Self",2,449,0.449,0
"13320",158,21,"female","right",5,72,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,754,0.754,1
"13321",158,21,"female","right",5,73,"Tra.bmp","你","Matching","你","Self","Self",2,482,0.482,1
"13322",158,21,"female","right",5,74,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,546,0.546,1
"13323",158,21,"female","right",5,75,"Tra.bmp","你","Matching","你","Self","Self",2,514,0.514,1
"13324",158,21,"female","right",5,76,"Tra.bmp","生人","Nonmatching","你","Self","Self",1,530,0.53,1
"13325",158,21,"female","right",5,77,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,498,0.498,1
"13326",158,21,"female","right",5,78,"Tra.bmp","你","Matching","你","Self","Self",2,482,0.482,1
"13327",158,21,"female","right",5,79,"Tra.bmp","你","Matching","你","Self","Self",2,428,0.428,1
"13328",158,21,"female","right",5,80,"Tra.bmp","你","Matching","你","Self","Self",2,509,0.509,1
"13329",158,21,"female","right",6,81,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,541,0.541,1
"13330",158,21,"female","right",6,82,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",1,613,0.613,1
"13331",158,21,"female","right",6,83,"Tra.bmp","你","Matching","你","Self","Self",2,461,0.461,1
"13332",158,21,"female","right",6,84,"Tra.bmp","你","Matching","你","Self","Self",2,469,0.469,1
"13333",158,21,"female","right",6,85,"Tra.bmp","你","Matching","你","Self","Self",2,429,0.429,1
"13334",158,21,"female","right",6,86,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,669,0.669,1
"13335",158,21,"female","right",6,87,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,381,0.381,1
"13336",158,21,"female","right",6,88,"Tra.bmp","生人","Nonmatching","你","Self","Self",1,543,0.543,1
"13337",158,21,"female","right",6,89,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,560,0.56,1
"13338",158,21,"female","right",6,90,"Tra.bmp","你","Matching","你","Self","Self",2,512,0.512,1
"13339",158,21,"female","right",6,91,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,537,0.537,1
"13340",158,21,"female","right",6,92,"D.bmp","生人","Matching","生人","Stranger","Stranger",2,400,0.4,1
"13341",158,21,"female","right",6,93,"Tra.bmp","你","Matching","你","Self","Self",2,536,0.536,1
"13342",158,21,"female","right",6,94,"D.bmp","你","Nonmatching","生人","Stranger","Stranger",2,520,0.52,0
"13343",158,21,"female","right",6,95,"Tra.bmp","生人","Nonmatching","你","Self","Self",2,848,0.848,0
"13344",158,21,"female","right",6,96,"Tra.bmp","你","Matching","你","Self","Self",2,552,0.552,1
"13345",159,22,"female","right",1,1,"Tra.bmp","你","Matching","你","Self","Self",1,345,0.345,1
"13346",159,22,"female","right",1,2,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",2,626,0.626,1
"13347",159,22,"female","right",1,3,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",2,458,0.458,1
"13348",159,22,"female","right",1,4,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,826,0.826,1
"13349",159,22,"female","right",1,5,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,386,0.386,1
"13350",159,22,"female","right",1,6,"Tra.bmp","生人","Nonmatching","你","Self","Self",2,682,0.682,1
"13351",159,22,"female","right",1,7,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,546,0.546,1
"13352",159,22,"female","right",1,8,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,594,0.594,1
"13353",159,22,"female","right",1,9,"Tra.bmp","你","Matching","你","Self","Self",1,490,0.49,1
"13354",159,22,"female","right",1,10,"Tra.bmp","你","Matching","你","Self","Self",1,349,0.349,1
"13355",159,22,"female","right",1,11,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,669,0.669,1
"13356",159,22,"female","right",1,12,"Tra.bmp","你","Matching","你","Self","Self",1,565,0.565,1
"13357",159,22,"female","right",1,13,"Tra.bmp","生人","Nonmatching","你","Self","Self",2,828,0.828,1
"13358",159,22,"female","right",1,14,"Tra.bmp","你","Matching","你","Self","Self",1,604,0.604,1
"13359",159,22,"female","right",1,15,"Tra.bmp","你","Matching","你","Self","Self",1,532,0.532,1
"13360",159,22,"female","right",1,16,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,644,0.644,1
"13361",159,22,"female","right",2,17,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,390,0.39,1
"13362",159,22,"female","right",2,18,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,351,0.351,1
"13363",159,22,"female","right",2,19,"Tra.bmp","你","Matching","你","Self","Self",1,479,0.479,1
"13364",159,22,"female","right",2,20,"Tra.bmp","你","Matching","你","Self","Self",1,391,0.391,1
"13365",159,22,"female","right",2,21,"P.bmp","生人","Matching","生人","Stranger","Stranger",1,535,0.535,1
"13366",159,22,"female","right",2,22,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",1,495,0.495,0
"13367",159,22,"female","right",2,23,"Tra.bmp","生人","Nonmatching","你","Self","Self",1,535,0.535,0
"13368",159,22,"female","right",2,24,"Tra.bmp","你","Matching","你","Self","Self",1,511,0.511,1
"13369",159,22,"female","right",2,25,"Tra.bmp","你","Matching","你","Self","Self",1,610,0.61,1
"13370",159,22,"female","right",2,26,"P.bmp","你","Nonmatching","生人","Stranger","Stranger",2,706,0.706,1
