"","Subject","Gender","Age","Handedness","First_Language","Matching","Identity","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Shape","Label","Response","RT_sec","ACC","Subjcet"
"4719",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","You","n",1.067,1,17
"4720",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","They","n",1,1,17
"4721",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","Self","n",0.833,1,17
"4722",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","You","n",0.917,1,17
"4723",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","They","n",1.017,1,17
"4724",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","You","n",0.8,1,17
"4725",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","Self","n",0.8,1,17
"4726",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","You","m",0.784,0,17
"4727",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","They","n",0.867,1,17
"4728",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","Self","n",0.75,1,17
"4729",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","Self","n",0.75,1,17
"4730",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","You","n",0.783,1,17
"4731",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","They","m",0.883,0,17
"4732",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","They","m",0.717,0,17
"4733",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","You","n",0.783,1,17
"4734",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","Self","n",0.767,1,17
"4735",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","You","n",0.85,1,17
"4736",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","Self","n",0.7,1,17
"4737",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","Self","n",0.7,1,17
"4738",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","They","n",0.767,1,17
"4739",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","You","n",0.733,1,17
"4740",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","They","m",0.85,0,17
"4741",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","Self","m",0.567,0,17
"4742",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","You","n",0.767,1,17
"4743",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","You","n",0.75,1,17
"4744",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","They","n",0.717,1,17
"4745",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","They","n",0.717,1,17
"4746",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","You","n",0.833,1,17
"4747",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","You","n",0.767,1,17
"4748",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","Self","n",0.767,1,17
"4749",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","Self","m",0.8,0,17
"4750",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","Self","n",0.9,1,17
"4751",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","We","They","n",0.817,1,17
"4752",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","Self","n",0.817,1,17
"4753",17,"Male",31,"r","Hungarian","Mismatch","We","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","We","They","n",0.717,1,17
"4754",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","Self","n",0.85,1,17
"4755",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","Self","n",0.767,1,17
"4756",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","They","m",0.8,0,17
"4757",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","We","n",0.85,1,17
"4758",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","They","n",0.917,1,17
"4759",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","Self","n",0.8,1,17
"4760",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","We","n",0.85,1,17
"4761",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","They","n",0.933,1,17
"4762",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","They","m",0.717,0,17
"4763",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","We","n",0.833,1,17
"4764",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","Self","n",0.734,1,17
"4765",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","We","n",0.85,1,17
"4766",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","We","n",0.6,1,17
"4767",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","They","n",0.834,1,17
"4768",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","Self","n",0.667,1,17
"4769",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","Self","n",0.817,1,17
"4770",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","They","n",1.067,1,17
"4771",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","We","n",0.7,1,17
"4772",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","They","n",0.734,1,17
"4773",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","They","n",0.734,1,17
"4774",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","Self","m",0.767,0,17
"4775",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","Self","n",0.7,1,17
"4776",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","We","n",0.634,1,17
"4777",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","We","n",0.784,1,17
"4778",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","Self","n",0.9,1,17
"4779",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","Self","n",0.767,1,17
"4780",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","They","n",0.834,1,17
"4781",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","They","n",0.867,1,17
"4782",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","We","n",0.817,1,17
"4783",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","We","n",0.8,1,17
"4784",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","They","n",0.717,1,17
"4785",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","They","n",0.684,1,17
"4786",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","We","n",0.7,1,17
"4787",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Top","You","Self","n",0.85,1,17
"4788",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","Self","n",0.767,1,17
"4789",17,"Male",31,"r","Hungarian","Mismatch","You","CIRCLE","DIAMOND","TRIANGLE","STAR","Bottom","You","We","n",0.917,1,17
"4790",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",1.217,1,18
"4791",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",1.433,1,18
"4792",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",0.784,1,18
"4793",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",0.684,1,18
"4794",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",1.167,1,18
"4795",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",1.233,1,18
"4796",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",1.4,1,18
"4797",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",0.734,1,18
"4798",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",0.767,1,18
"4799",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",0.784,1,18
"4800",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",1.084,1,18
"4801",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",0.834,1,18
"4802",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",0.717,1,18
"4803",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",0.683,1,18
"4804",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",0.817,1,18
"4805",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",0.683,1,18
"4806",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",0.767,1,18
"4807",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",0.817,1,18
"4808",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",0.883,1,18
"4809",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",0.85,1,18
"4810",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",0.684,1,18
"4811",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",0.867,1,18
"4812",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",0.617,1,18
"4813",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",0.634,1,18
"4814",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",0.667,1,18
"4815",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",0.75,1,18
"4816",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",0.584,1,18
"4817",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",0.6,1,18
"4818",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",0.55,1,18
"4819",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",0.667,1,18
"4820",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",0.617,1,18
"4821",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",0.734,1,18
"4822",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",0.633,1,18
"4823",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",0.783,1,18
"4824",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","Self","Self","n",1,1,18
"4825",18,"Female",37,"r","Hungarian","Match","Self","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","Self","Self","n",0.467,1,18
"4826",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",1.35,1,18
"4827",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","m",0.817,0,18
"4828",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",1.35,1,18
"4829",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",1,1,18
"4830",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",1.4,1,18
"4831",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","m",0.7,0,18
"4832",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",1.233,1,18
"4833",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",1.333,1,18
"4834",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",1.45,1,18
"4835",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",1.2,1,18
"4836",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",1.483,1,18
"4837",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",1.517,1,18
"4838",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",1.033,1,18
"4839",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",1.15,1,18
"4840",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",0.917,1,18
"4841",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",1.034,1,18
"4842",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",0.967,1,18
"4843",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",1.217,1,18
"4844",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",0.917,1,18
"4845",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",1.483,1,18
"4846",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",1.25,1,18
"4847",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",1.083,1,18
"4848",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",1.217,1,18
"4849",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",1.017,1,18
"4850",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",1.134,1,18
"4851",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",0.933,1,18
"4852",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",1.5,1,18
"4853",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",0.984,1,18
"4854",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",1.067,1,18
"4855",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",1.15,1,18
"4856",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",0.917,1,18
"4857",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","They","They","n",0.884,1,18
"4858",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",1.084,1,18
"4859",18,"Female",37,"r","Hungarian","Match","They","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","They","They","n",0.933,1,18
"4860",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",1.1,1,18
"4861",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","n",1.533,1,18
"4862",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",0.984,1,18
"4863",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","n",1.25,1,18
"4864",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",1.2,1,18
"4865",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",1.267,1,18
"4866",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","m",1.05,0,18
"4867",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",0.984,1,18
"4868",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","n",0.8,1,18
"4869",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","n",0.8,1,18
"4870",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","n",0.884,1,18
"4871",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",0.95,1,18
"4872",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",0.85,1,18
"4873",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","m",1,0,18
"4874",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",0.95,1,18
"4875",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","n",1.2,1,18
"4876",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",0.967,1,18
"4877",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","n",0.933,1,18
"4878",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","n",0.933,1,18
"4879",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",1.067,1,18
"4880",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",0.767,1,18
"4881",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","n",0.9,1,18
"4882",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",0.95,1,18
"4883",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",0.867,1,18
"4884",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","n",0.817,1,18
"4885",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","n",0.933,1,18
"4886",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",0.833,1,18
"4887",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","n",1.167,1,18
"4888",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",0.867,1,18
"4889",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",0.967,1,18
"4890",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","n",1.183,1,18
"4891",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","We","We","n",1.084,1,18
"4892",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","n",0.684,1,18
"4893",18,"Female",37,"r","Hungarian","Match","We","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","We","We","n",0.684,1,18
"4894",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","You","You","n",0.984,1,18
"4895",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","You","You","n",1.05,1,18
"4896",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","You","You","n",1.084,1,18
"4897",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","You","You","n",1.017,1,18
"4898",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","You","You","n",1.383,1,18
"4899",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","You","You","n",0.867,1,18
"4900",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","You","You","n",0.95,1,18
"4901",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","You","You","n",0.783,1,18
"4902",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","You","You","n",1.167,1,18
"4903",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","You","You","n",1.067,1,18
"4904",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","You","You","n",0.967,1,18
"4905",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","You","You","n",0.933,1,18
"4906",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","You","You","n",1.1,1,18
"4907",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","You","You","n",0.783,1,18
"4908",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","You","You","n",1.1,1,18
"4909",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","You","You","n",0.9,1,18
"4910",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Bottom","You","You","n",0.833,1,18
"4911",18,"Female",37,"r","Hungarian","Match","You","STAR","TRIANGLE","DIAMOND","CIRCLE","Top","You","You","n",0.817,1,18
