"Subject","Age","Gender","Handedness","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Session","RT_ms","RT_sec","ACC"
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",368,0.368,1
18,"21","f","R","Matching","Self","Self","Self","Self","2",260,0.26,1
18,"21","f","R","Matching","Self","Self","Self","Self","2",451,0.451,1
18,"21","f","R","Matching","Self","Self","Self","Self","2",333,0.333,1
18,"21","f","R","Nonmatching","Close","Self","Self","Self","2",562,0.562,1
18,"21","f","R","Nonmatching","Stranger","Self","Self","Self","2",322,0.322,1
18,"21","f","R","Nonmatching","Stranger","Self","Self","Self","2",290,0.29,1
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",346,0.346,1
18,"21","f","R","Nonmatching","Stranger","Self","Self","Self","2",395,0.395,1
18,"21","f","R","Matching","Self","Self","Self","Self","2",366,0.366,1
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",223,0.223,1
18,"21","f","R","Nonmatching","Close","Self","Self","Self","2",419,0.419,1
18,"21","f","R","Nonmatching","Close","Self","Self","Self","2",300,0.3,1
18,"21","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",512,0.512,1
18,"21","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",342,0.342,1
18,"21","f","R","Nonmatching","Self","Friend","Friend","Close","2",299,0.299,0
18,"21","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",473,0.473,1
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",477,0.477,1
18,"21","f","R","Nonmatching","Self","Friend","Friend","Close","2",232,0.232,0
18,"21","f","R","Matching","Self","Self","Self","Self","2",336,0.336,1
18,"21","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",389,0.389,1
18,"21","f","R","Nonmatching","Self","Friend","Friend","Close","2",395,0.395,1
18,"21","f","R","Matching","Self","Self","Self","Self","2",390,0.39,0
18,"21","f","R","Matching","Self","Self","Self","Self","2",394,0.394,1
18,"21","f","R","Matching","Self","Self","Self","Self","2",262,0.262,1
18,"21","f","R","Nonmatching","Stranger","Self","Self","Self","2",371,0.371,1
18,"21","f","R","Matching","Self","Self","Self","Self","2",270,0.27,1
18,"21","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",428,0.428,1
18,"21","f","R","Nonmatching","Close","Self","Self","Self","2",332,0.332,1
18,"21","f","R","Matching","Close","Friend","Friend","Close","2",237,0.237,1
18,"21","f","R","Nonmatching","Close","Self","Self","Self","2",228,0.228,0
18,"21","f","R","Nonmatching","Self","Friend","Friend","Close","2",418,0.418,0
18,"21","f","R","Matching","Close","Friend","Friend","Close","2",318,0.318,0
18,"21","f","R","Nonmatching","Close","Self","Self","Self","2",333,0.333,1
18,"21","f","R","Nonmatching","Close","Self","Self","Self","2",427,0.427,1
18,"21","f","R","Matching","Self","Self","Self","Self","2",412,0.412,1
18,"21","f","R","Nonmatching","Self","Friend","Friend","Close","2",314,0.314,1
18,"21","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",312,0.312,1
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",377,0.377,1
18,"21","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",517,0.517,1
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",333,0.333,0
18,"21","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",324,0.324,0
18,"21","f","R","Matching","Close","Friend","Friend","Close","2",340,0.34,1
18,"21","f","R","Matching","Self","Self","Self","Self","2",417,0.417,1
18,"21","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",282,0.282,1
18,"21","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",344,0.344,1
18,"21","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",335,0.335,1
18,"21","f","R","Nonmatching","Close","Self","Self","Self","2",322,0.322,1
18,"21","f","R","Matching","Self","Self","Self","Self","2",302,0.302,1
18,"21","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",250,0.25,1
18,"21","f","R","Nonmatching","Close","Self","Self","Self","2",330,0.33,0
18,"21","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",309,0.309,1
18,"21","f","R","Nonmatching","Close","Self","Self","Self","2",459,0.459,1
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",568,0.568,1
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",519,0.519,1
18,"21","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",296,0.296,1
18,"21","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",266,0.266,0
18,"21","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",329,0.329,1
18,"21","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",323,0.323,0
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",331,0.331,1
18,"21","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",537,0.537,1
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",292,0.292,0
18,"21","f","R","Matching","Self","Self","Self","Self","2",352,0.352,1
18,"21","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",319,0.319,1
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",348,0.348,1
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",273,0.273,0
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",339,0.339,1
18,"21","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",362,0.362,1
18,"21","f","R","Matching","Close","Friend","Friend","Close","2",296,0.296,0
18,"21","f","R","Matching","Self","Self","Self","Self","2",295,0.295,1
18,"21","f","R","Matching","Close","Friend","Friend","Close","2",310,0.31,1
18,"21","f","R","Matching","Close","Friend","Friend","Close","2",378,0.378,1
18,"21","f","R","Nonmatching","Close","Self","Self","Self","2",462,0.462,1
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",419,0.419,1
18,"21","f","R","Nonmatching","Stranger","Self","Self","Self","2",425,0.425,1
18,"21","f","R","Nonmatching","Close","Self","Self","Self","2",331,0.331,1
18,"21","f","R","Matching","Self","Self","Self","Self","2",378,0.378,1
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",292,0.292,1
18,"21","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",584,0.584,1
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",437,0.437,1
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",338,0.338,1
18,"21","f","R","Matching","Self","Self","Self","Self","2",394,0.394,1
18,"21","f","R","Matching","Self","Self","Self","Self","2",504,0.504,1
18,"21","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",579,0.579,1
18,"21","f","R","Nonmatching","Self","Friend","Friend","Close","2",366,0.366,0
18,"21","f","R","Nonmatching","Self","Friend","Friend","Close","2",330,0.33,0
18,"21","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",339,0.339,0
18,"21","f","R","Matching","Self","Self","Self","Self","2",406,0.406,1
18,"21","f","R","Matching","Close","Friend","Friend","Close","2",359,0.359,1
18,"21","f","R","Nonmatching","Close","Self","Self","Self","2",485,0.485,1
18,"21","f","R","Matching","Close","Friend","Friend","Close","2",375,0.375,1
18,"21","f","R","Nonmatching","Stranger","Self","Self","Self","2",351,0.351,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",749,0.749,0
19,"20","f","R","Matching","Self","Self","Self","Self","1",367,0.367,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",940,0.94,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",596,0.596,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",1090,1.09,3
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",489,0.489,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",486,0.486,0
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",611,0.611,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",622,0.622,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",563,0.563,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",738,0.738,0
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",460,0.46,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",669,0.669,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",508,0.508,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",405,0.405,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",521,0.521,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",786,0.786,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",366,0.366,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",557,0.557,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",580,0.58,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",394,0.394,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",479,0.479,0
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",542,0.542,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",540,0.54,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",714,0.714,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",308,0.308,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",392,0.392,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",422,0.422,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",622,0.622,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",560,0.56,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",585,0.585,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",294,0.294,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",1019,1.019,3
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",496,0.496,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",376,0.376,0
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",618,0.618,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",842,0.842,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",500,0.5,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",688,0.688,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",505,0.505,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",408,0.408,0
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",759,0.759,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",492,0.492,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",580,0.58,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",720,0.72,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",472,0.472,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",560,0.56,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",532,0.532,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",554,0.554,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",685,0.685,0
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",658,0.658,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",582,0.582,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",542,0.542,0
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",337,0.337,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",519,0.519,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",535,0.535,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",743,0.743,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",451,0.451,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",738,0.738,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",376,0.376,0
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",585,0.585,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",496,0.496,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",451,0.451,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",370,0.37,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",896,0.896,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",662,0.662,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",561,0.561,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",459,0.459,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",356,0.356,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",635,0.635,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",458,0.458,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",569,0.569,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",636,0.636,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",418,0.418,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",632,0.632,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",483,0.483,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",450,0.45,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",490,0.49,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",590,0.59,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",526,0.526,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",568,0.568,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",412,0.412,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",493,0.493,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",314,0.314,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",440,0.44,0
19,"20","f","R","Matching","Self","Self","Self","Self","1",259,0.259,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",513,0.513,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",653,0.653,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",969,0.969,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",376,0.376,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",556,0.556,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",716,0.716,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",354,0.354,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",456,0.456,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",604,0.604,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",638,0.638,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",634,0.634,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",318,0.318,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",396,0.396,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",356,0.356,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",273,0.273,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",712,0.712,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",572,0.572,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",414,0.414,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",670,0.67,0
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",603,0.603,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",533,0.533,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",461,0.461,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",594,0.594,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",554,0.554,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",454,0.454,0
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",499,0.499,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",537,0.537,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",571,0.571,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",390,0.39,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",468,0.468,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",842,0.842,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",804,0.804,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",606,0.606,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",482,0.482,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",552,0.552,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",491,0.491,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",637,0.637,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",479,0.479,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",872,0.872,0
19,"20","f","R","Matching","Self","Self","Self","Self","1",311,0.311,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",610,0.61,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",596,0.596,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",743,0.743,0
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",602,0.602,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",513,0.513,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",547,0.547,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",744,0.744,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",562,0.562,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",709,0.709,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",556,0.556,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",601,0.601,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",786,0.786,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",576,0.576,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",422,0.422,0
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",950,0.95,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",418,0.418,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",328,0.328,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",605,0.605,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",808,0.808,0
19,"20","f","R","Matching","Self","Self","Self","Self","1",368,0.368,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",579,0.579,0
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",533,0.533,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",360,0.36,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",889,0.889,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",674,0.674,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",551,0.551,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",665,0.665,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",444,0.444,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",863,0.863,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",521,0.521,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",726,0.726,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",618,0.618,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",436,0.436,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",451,0.451,0
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",632,0.632,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",608,0.608,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",506,0.506,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",657,0.657,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",454,0.454,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",726,0.726,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",518,0.518,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",374,0.374,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",610,0.61,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",528,0.528,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",792,0.792,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",504,0.504,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",561,0.561,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",410,0.41,0
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",599,0.599,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",434,0.434,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",642,0.642,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",298,0.298,0
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",582,0.582,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",528,0.528,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",552,0.552,0
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",607,0.607,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",428,0.428,0
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",450,0.45,0
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",560,0.56,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",486,0.486,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",580,0.58,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",354,0.354,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",528,0.528,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",834,0.834,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",308,0.308,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",652,0.652,0
19,"20","f","R","Matching","Self","Self","Self","Self","1",379,0.379,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",496,0.496,0
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",528,0.528,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",489,0.489,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",226,0.226,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",476,0.476,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",560,0.56,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",524,0.524,0
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",568,0.568,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",663,0.663,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",622,0.622,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",599,0.599,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",288,0.288,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",484,0.484,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",412,0.412,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",436,0.436,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",732,0.732,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",519,0.519,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",571,0.571,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",475,0.475,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",630,0.63,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",323,0.323,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",698,0.698,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",559,0.559,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",404,0.404,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",476,0.476,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",278,0.278,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",552,0.552,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",468,0.468,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",704,0.704,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","1",306,0.306,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",506,0.506,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",384,0.384,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",523,0.523,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","1",462,0.462,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",710,0.71,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",272,0.272,0
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",589,0.589,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",571,0.571,1
19,"20","f","R","Matching","Self","Self","Self","Self","1",545,0.545,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","1",396,0.396,0
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",366,0.366,0
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","1",780,0.78,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","1",676,0.676,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","1",661,0.661,0
19,"20","f","R","Matching","Self","Self","Self","Self","1",608,0.608,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","1",478,0.478,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","1",632,0.632,1
19,"20","f","R","Nonmatching","Close","Stranger","Stranger","Stranger","2",733,0.733,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",582,0.582,1
19,"20","f","R","Matching","Close","Friend","Friend","Close","2",489,0.489,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",548,0.548,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",542,0.542,1
19,"20","f","R","Nonmatching","Stranger","Friend","Friend","Close","2",590,0.59,1
19,"20","f","R","Nonmatching","Close","Self","Self","Self","2",485,0.485,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",495,0.495,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",503,0.503,1
19,"20","f","R","Nonmatching","Stranger","Self","Self","Self","2",454,0.454,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",593,0.593,1
19,"20","f","R","Nonmatching","Self","Stranger","Stranger","Stranger","2",525,0.525,1
19,"20","f","R","Matching","Stranger","Stranger","Stranger","Stranger","2",611,0.611,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",426,0.426,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",440,0.44,1
19,"20","f","R","Matching","Self","Self","Self","Self","2",366,0.366,1
19,"20","f","R","Nonmatching","Self","Friend","Friend","Close","2",594,0.594,1
