Shape,Label,Condition,ShapeLoc,resp,rt,WeShape,TheyShape,AloneShape,SelfShape,corr,trialinBlock,Block,Handedness,First Language,Participant Number,Gender,Age,Training/Experiment,Outlier,Self/Other,Identity Label,Shapetype,Pronountype
They,Self,Mismatch,Top,n,0.516841765,STAR,DIAMOND,CIRCLE,TRIANGLE,0,3,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,We,Mismatch,Bottom,m,0.983496772,STAR,DIAMOND,CIRCLE,TRIANGLE,1,4,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,We,Mismatch,Bottom,m,1.20013273,STAR,DIAMOND,CIRCLE,TRIANGLE,1,5,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,You,Mismatch,Bottom,m,1.400185317,STAR,DIAMOND,CIRCLE,TRIANGLE,1,6,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,They,Mismatch,Bottom,m,0.750198878,STAR,DIAMOND,CIRCLE,TRIANGLE,1,7,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,They,Match,Top,n,0.783526697,STAR,DIAMOND,CIRCLE,TRIANGLE,1,8,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,n,0.866798081,STAR,DIAMOND,CIRCLE,TRIANGLE,1,9,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,n,0.750159793,STAR,DIAMOND,CIRCLE,TRIANGLE,1,10,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,They,Mismatch,Bottom,m,1.05017373,STAR,DIAMOND,CIRCLE,TRIANGLE,1,11,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Top,n,0.750177954,STAR,DIAMOND,CIRCLE,TRIANGLE,1,12,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,n,0.833500266,STAR,DIAMOND,CIRCLE,TRIANGLE,1,13,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Top,n,0.733494699,STAR,DIAMOND,CIRCLE,TRIANGLE,1,14,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Bottom,m,0.750191772,STAR,DIAMOND,CIRCLE,TRIANGLE,1,15,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,We,Mismatch,Top,m,1.016801693,STAR,DIAMOND,CIRCLE,TRIANGLE,1,16,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,They,Match,Bottom,n,0.900178408,STAR,DIAMOND,CIRCLE,TRIANGLE,1,17,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Bottom,m,1.233478315,STAR,DIAMOND,CIRCLE,TRIANGLE,1,18,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Bottom,n,0.800162971,STAR,DIAMOND,CIRCLE,TRIANGLE,1,19,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,We,Mismatch,Bottom,m,0.916805602,STAR,DIAMOND,CIRCLE,TRIANGLE,1,20,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,They,Mismatch,Top,m,0.716853293,STAR,DIAMOND,CIRCLE,TRIANGLE,1,21,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Bottom,n,0.800138099,STAR,DIAMOND,CIRCLE,TRIANGLE,1,22,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Bottom,n,0.816870703,STAR,DIAMOND,CIRCLE,TRIANGLE,1,23,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,They,Mismatch,Top,m,0.816837935,STAR,DIAMOND,CIRCLE,TRIANGLE,1,24,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,We,Mismatch,Bottom,m,1.000207267,STAR,DIAMOND,CIRCLE,TRIANGLE,1,25,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Top,n,0.666824848,STAR,DIAMOND,CIRCLE,TRIANGLE,1,26,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,n,1.000160287,STAR,DIAMOND,CIRCLE,TRIANGLE,1,27,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,n,0.616846542,STAR,DIAMOND,CIRCLE,TRIANGLE,1,28,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Top,m,0.966869973,STAR,DIAMOND,CIRCLE,TRIANGLE,1,29,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
You,Self,Mismatch,Bottom,m,0.966802858,STAR,DIAMOND,CIRCLE,TRIANGLE,1,30,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,n,0.900226968,STAR,DIAMOND,CIRCLE,TRIANGLE,1,31,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Top,m,0.883464359,STAR,DIAMOND,CIRCLE,TRIANGLE,1,32,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,n,0.916815077,STAR,DIAMOND,CIRCLE,TRIANGLE,1,33,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,They,Mismatch,Bottom,m,1.016834856,STAR,DIAMOND,CIRCLE,TRIANGLE,1,34,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,You,Mismatch,Bottom,m,0.766838705,STAR,DIAMOND,CIRCLE,TRIANGLE,1,35,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,n,0.683526263,STAR,DIAMOND,CIRCLE,TRIANGLE,1,36,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,Self,Mismatch,Top,m,0.800181132,STAR,DIAMOND,CIRCLE,TRIANGLE,1,37,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,n,1.066838824,STAR,DIAMOND,CIRCLE,TRIANGLE,1,38,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,n,0.633440178,STAR,DIAMOND,CIRCLE,TRIANGLE,1,39,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,We,Mismatch,Top,m,0.966813912,STAR,DIAMOND,CIRCLE,TRIANGLE,1,40,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,They,Mismatch,Bottom,m,0.900153931,STAR,DIAMOND,CIRCLE,TRIANGLE,1,41,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
They,They,Match,Top,m,0.583486349,STAR,DIAMOND,CIRCLE,TRIANGLE,0,42,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Bottom,n,0.783506958,STAR,DIAMOND,CIRCLE,TRIANGLE,1,43,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,n,1.200150496,STAR,DIAMOND,CIRCLE,TRIANGLE,1,44,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,n,0.58376547,STAR,DIAMOND,CIRCLE,TRIANGLE,1,45,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,They,Match,Top,n,0.900144456,STAR,DIAMOND,CIRCLE,TRIANGLE,1,46,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,m,0.733490751,STAR,DIAMOND,CIRCLE,TRIANGLE,1,47,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,Self,Mismatch,Bottom,m,0.933495568,STAR,DIAMOND,CIRCLE,TRIANGLE,1,48,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,m,1.133507096,STAR,DIAMOND,CIRCLE,TRIANGLE,1,49,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,You,Mismatch,Top,m,1.300135138,STAR,DIAMOND,CIRCLE,TRIANGLE,1,50,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,We,Mismatch,Top,n,0.816835961,STAR,DIAMOND,CIRCLE,TRIANGLE,0,51,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,You,Mismatch,Bottom,m,1.000172526,STAR,DIAMOND,CIRCLE,TRIANGLE,1,52,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
They,You,Mismatch,Top,m,0.933466353,STAR,DIAMOND,CIRCLE,TRIANGLE,1,53,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
They,Self,Mismatch,Bottom,m,0.866825716,STAR,DIAMOND,CIRCLE,TRIANGLE,1,54,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Top,n,0.766861603,STAR,DIAMOND,CIRCLE,TRIANGLE,1,55,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,Self,Mismatch,Bottom,m,0.900185119,STAR,DIAMOND,CIRCLE,TRIANGLE,1,56,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,n,0.666840245,STAR,DIAMOND,CIRCLE,TRIANGLE,1,57,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,n,0.966811149,STAR,DIAMOND,CIRCLE,TRIANGLE,1,58,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,n,0.766831599,STAR,DIAMOND,CIRCLE,TRIANGLE,1,59,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,n,0.650383603,STAR,DIAMOND,CIRCLE,TRIANGLE,1,60,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,You,Mismatch,Top,m,0.800166919,STAR,DIAMOND,CIRCLE,TRIANGLE,1,61,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,You,Mismatch,Bottom,m,1.016843147,STAR,DIAMOND,CIRCLE,TRIANGLE,1,62,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
Self,They,Mismatch,Top,m,1.066819479,STAR,DIAMOND,CIRCLE,TRIANGLE,1,63,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,We,Match,Bottom,n,0.766837126,STAR,DIAMOND,CIRCLE,TRIANGLE,1,64,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Top,n,0.833517242,STAR,DIAMOND,CIRCLE,TRIANGLE,1,65,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,You,Mismatch,Top,m,0.816928343,STAR,DIAMOND,CIRCLE,TRIANGLE,1,66,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Bottom,n,0.666865907,STAR,DIAMOND,CIRCLE,TRIANGLE,1,67,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Top,m,0.700189383,STAR,DIAMOND,CIRCLE,TRIANGLE,1,68,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,m,0.850174045,STAR,DIAMOND,CIRCLE,TRIANGLE,1,69,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Top,n,1.000189107,STAR,DIAMOND,CIRCLE,TRIANGLE,1,70,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,n,0.566821255,STAR,DIAMOND,CIRCLE,TRIANGLE,1,71,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,They,Mismatch,Top,m,0.966807595,STAR,DIAMOND,CIRCLE,TRIANGLE,1,72,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,n,0.750196904,STAR,DIAMOND,CIRCLE,TRIANGLE,1,73,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,We,Mismatch,Bottom,m,1.100189146,STAR,DIAMOND,CIRCLE,TRIANGLE,1,74,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,They,Mismatch,Top,m,1.350163978,STAR,DIAMOND,CIRCLE,TRIANGLE,1,75,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,Self,Mismatch,Top,m,0.81680043,STAR,DIAMOND,CIRCLE,TRIANGLE,1,76,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,n,0.866965079,STAR,DIAMOND,CIRCLE,TRIANGLE,1,77,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,We,Mismatch,Top,m,0.950137369,STAR,DIAMOND,CIRCLE,TRIANGLE,1,78,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Top,n,0.800131783,STAR,DIAMOND,CIRCLE,TRIANGLE,1,79,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
They,Self,Mismatch,Top,m,0.683564558,STAR,DIAMOND,CIRCLE,TRIANGLE,1,80,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,Self,Match,Top,n,0.483510787,STAR,DIAMOND,CIRCLE,TRIANGLE,1,81,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,n,0.516825184,STAR,DIAMOND,CIRCLE,TRIANGLE,1,82,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Top,n,0.533535284,STAR,DIAMOND,CIRCLE,TRIANGLE,1,83,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Top,m,0.866816636,STAR,DIAMOND,CIRCLE,TRIANGLE,1,84,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Top,n,0.53352502,STAR,DIAMOND,CIRCLE,TRIANGLE,1,85,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,n,0.916786652,STAR,DIAMOND,CIRCLE,TRIANGLE,1,86,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,Self,Mismatch,Top,m,0.966883396,STAR,DIAMOND,CIRCLE,TRIANGLE,1,87,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Bottom,n,0.600176316,STAR,DIAMOND,CIRCLE,TRIANGLE,1,88,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,n,0.833503029,STAR,DIAMOND,CIRCLE,TRIANGLE,1,89,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
You,You,Match,Top,n,0.600182237,STAR,DIAMOND,CIRCLE,TRIANGLE,1,90,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,You,Mismatch,Bottom,m,0.833495528,STAR,DIAMOND,CIRCLE,TRIANGLE,1,91,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
We,We,Match,Top,n,0.650173177,STAR,DIAMOND,CIRCLE,TRIANGLE,1,92,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,They,Match,Bottom,n,0.916801259,STAR,DIAMOND,CIRCLE,TRIANGLE,1,93,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,n,0.883497522,STAR,DIAMOND,CIRCLE,TRIANGLE,1,94,2,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
You,We,Mismatch,Top,m,1.033432045,STAR,DIAMOND,CIRCLE,TRIANGLE,1,95,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,You,Match,Bottom,n,0.833492765,STAR,DIAMOND,CIRCLE,TRIANGLE,1,96,2,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,n,0.633512426,STAR,DIAMOND,CIRCLE,TRIANGLE,1,1,3,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Bottom,m,0.800145995,STAR,DIAMOND,CIRCLE,TRIANGLE,1,2,3,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Bottom,n,0.833475394,STAR,DIAMOND,CIRCLE,TRIANGLE,1,3,3,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Bottom,n,0.766847391,STAR,DIAMOND,CIRCLE,TRIANGLE,1,4,3,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
Self,Self,Match,Bottom,n,0.950083677,STAR,DIAMOND,CIRCLE,TRIANGLE,1,5,3,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
We,We,Match,Top,n,0.783520775,STAR,DIAMOND,CIRCLE,TRIANGLE,1,6,3,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
We,We,Match,Bottom,n,0.566865867,STAR,DIAMOND,CIRCLE,TRIANGLE,1,7,3,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,PLURALLABEL
They,Self,Mismatch,Bottom,m,0.850165755,STAR,DIAMOND,CIRCLE,TRIANGLE,1,8,3,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
Self,You,Mismatch,Top,m,0.883497127,STAR,DIAMOND,CIRCLE,TRIANGLE,1,9,3,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,You,Mismatch,Bottom,m,0.900174065,STAR,DIAMOND,CIRCLE,TRIANGLE,1,10,3,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,n,0.916839949,STAR,DIAMOND,CIRCLE,TRIANGLE,1,11,3,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,Self,Match,Bottom,n,0.800166525,STAR,DIAMOND,CIRCLE,TRIANGLE,1,12,3,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,They,Mismatch,Bottom,m,0.983465188,STAR,DIAMOND,CIRCLE,TRIANGLE,1,13,3,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
We,Self,Mismatch,Bottom,m,1.033489685,STAR,DIAMOND,CIRCLE,TRIANGLE,1,14,3,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,You,Mismatch,Bottom,m,0.900161432,STAR,DIAMOND,CIRCLE,TRIANGLE,1,15,3,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,SINGULARLABEL
You,You,Match,Bottom,n,0.96681707,STAR,DIAMOND,CIRCLE,TRIANGLE,1,16,3,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
Self,They,Mismatch,Bottom,m,0.883490416,STAR,DIAMOND,CIRCLE,TRIANGLE,1,17,3,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
Self,Self,Match,Top,n,0.750172822,STAR,DIAMOND,CIRCLE,TRIANGLE,1,18,3,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,SINGULARSHAPE,SINGULARLABEL
You,You,Match,Top,n,0.733484435,STAR,DIAMOND,CIRCLE,TRIANGLE,1,19,3,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,SINGULARLABEL
You,We,Mismatch,Bottom,m,0.86683835,STAR,DIAMOND,CIRCLE,TRIANGLE,1,20,3,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
You,They,Mismatch,Top,m,1.233504767,STAR,DIAMOND,CIRCLE,TRIANGLE,1,21,3,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,SINGULARSHAPE,PLURALLABEL
You,We,Mismatch,Bottom,m,0.783478927,STAR,DIAMOND,CIRCLE,TRIANGLE,1,22,3,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,SELFLABEL,SINGULARSHAPE,PLURALLABEL
We,Self,Mismatch,Top,m,0.900137744,STAR,DIAMOND,CIRCLE,TRIANGLE,1,23,3,r,Hungarian,1,Male,26,EXPERIMENT,0,SELFSHAPE,SELFLABEL,PLURALSHAPE,SINGULARLABEL
They,They,Match,Top,n,0.950178033,STAR,DIAMOND,CIRCLE,TRIANGLE,1,24,3,r,Hungarian,1,Male,26,EXPERIMENT,0,OTHERSHAPE,OTHERLABEL,PLURALSHAPE,PLURALLABEL
