"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
1002,2,"test",185,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,624
1002,2,"test",186,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,714
1002,2,"test",187,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,577
1002,2,"test",188,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,534
1002,2,"test",189,"z",7,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,636
1002,2,"test",190,"z",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,0,951
1002,2,"test",191,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,524
1002,2,"test",192,"z",8,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,770
1002,2,"test",193,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,558
1002,2,"test",194,"z",8,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,596
1002,2,"test",195,"z",7,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,880
1002,2,"test",196,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,577
1002,2,"test",197,"z",7,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,607
1002,2,"test",198,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,569
1002,2,"test",199,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,695
1002,2,"test",200,"z",8,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,902
1002,2,"test",201,"z",5,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,838
1002,2,"test",202,"z",9,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,783
1002,2,"test",203,"z",4,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,802
1002,2,"test",204,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,813
1002,2,"test",205,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,617
1002,2,"test",206,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,644
1002,2,"test",207,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,782
1002,2,"test",208,"z",5,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,601
1002,2,"test",209,"z",5,"shape2.jpg",2,1,"You","none","Masha","Masha",2,1,756
1002,2,"test",210,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,722
1002,2,"test",211,"z",7,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,809
1002,2,"test",212,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,572
1002,2,"test",213,"z",7,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,744
1002,2,"test",214,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,574
1002,2,"test",215,"z",6,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,667
1002,2,"test",216,"z",7,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,699
1002,2,"test",217,"z",7,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,691
1002,2,"test",218,"z",4,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,651
1002,2,"test",219,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,596
1002,2,"test",220,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,752
1002,2,"test",221,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,510
1002,2,"test",222,"m",1,"shape1.jpg",2,1,"You","none","Masha","Masha",1,1,741
1002,2,"test",223,"m",3,"shape3.jpg",2,1,"You","none","Masha","Masha",1,1,627
1002,2,"test",224,"z",4,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,646
1002,2,"test",225,"z",4,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,696
1002,2,"test",226,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,641
1002,2,"test",227,"z",4,"shape1.jpg",2,1,"You","none","Masha","Masha",2,1,667
1002,2,"test",228,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,716
1002,2,"test",229,"m",2,"shape2.jpg",2,1,"You","none","Masha","Masha",1,1,617
1002,2,"test",230,"z",6,"shape3.jpg",2,1,"You","none","Masha","Masha",2,1,644
