"","Subject","Age","Gender","Handedness","Block","Trial","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"2278",6202,23,"male","right",8,28,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",671,0.671,1
"2279",6202,23,"male","right",8,29,"S.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",563,0.563,1
"2280",6202,23,"male","right",8,30,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",503,0.503,1
"2281",6202,23,"male","right",8,31,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",1066,1.066,1
"2282",6202,23,"male","right",8,32,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",462,0.462,1
"2283",6202,23,"male","right",8,33,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",698,0.698,1
"2284",6202,23,"male","right",8,34,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",414,0.414,1
"2285",6202,23,"male","right",8,35,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",562,0.562,1
"2286",6202,23,"male","right",8,36,"Tra.bmp","NormalSelf.bmp","Matching","Self","Self","Self",790,0.79,0
"2287",6202,23,"male","right",8,37,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",774,0.774,1
"2288",6202,23,"male","right",8,38,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",443,0.443,1
"2289",6202,23,"male","right",8,39,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",471,0.471,1
"2290",6202,23,"male","right",8,40,"S.bmp","GoodSelf.bmp","Matching","Self","Self","Self",651,0.651,1
"2291",6202,23,"male","right",8,41,"S.bmp","BadSelf.bmp","Matching","Self","Self","Self",735,0.735,0
"2292",6202,23,"male","right",8,42,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",427,0.427,1
"2293",6202,23,"male","right",8,43,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",591,0.591,0
"2294",6202,23,"male","right",8,44,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",706,0.706,1
"2295",6202,23,"male","right",8,45,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",518,0.518,1
"2296",6202,23,"male","right",8,46,"D.bmp","BadSelf.bmp","Matching","Self","Self","Self",594,0.594,1
"2297",6202,23,"male","right",8,47,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",700,0.7,1
"2298",6202,23,"male","right",8,48,"T.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",861,0.861,1
"2299",6202,23,"male","right",8,49,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",609,0.609,1
"2300",6202,23,"male","right",8,50,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",605,0.605,1
"2301",6202,23,"male","right",8,51,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",697,0.697,1
"2302",6202,23,"male","right",8,52,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",613,0.613,1
"2303",6202,23,"male","right",8,53,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",529,0.529,1
"2304",6202,23,"male","right",8,54,"C.bmp","NormalSelf.bmp","Matching","Self","Self","Self",613,0.613,1
"2305",6202,23,"male","right",8,55,"C.bmp","GoodSelf.bmp","Matching","Self","Self","Self",473,0.473,1
"2306",6202,23,"male","right",8,56,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",629,0.629,1
"2307",6202,23,"male","right",8,57,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",656,0.656,1
"2308",6202,23,"male","right",8,58,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",498,0.498,1
"2309",6202,23,"male","right",8,59,"C.bmp","BadSelf.bmp","Matching","Self","Self","Self",635,0.635,1
"2310",6202,23,"male","right",8,60,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",439,0.439,1
"2311",6202,23,"male","right",8,61,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",659,0.659,1
"2312",6202,23,"male","right",8,62,"T.bmp","GoodSelf.bmp","Matching","Self","Self","Self",807,0.807,0
"2313",6202,23,"male","right",8,63,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",411,0.411,1
"2314",6202,23,"male","right",8,64,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",807,0.807,1
"2315",6202,23,"male","right",8,65,"P.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",755,0.755,0
"2316",6202,23,"male","right",8,66,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",623,0.623,0
"2317",6202,23,"male","right",8,67,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",619,0.619,1
"2318",6202,23,"male","right",8,68,"D.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",655,0.655,1
"2319",6202,23,"male","right",8,69,"T.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",424,0.424,1
"2320",6202,23,"male","right",8,70,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",867,0.867,1
"2321",6202,23,"male","right",8,71,"Tra.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",463,0.463,1
"2322",6202,23,"male","right",8,72,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",651,0.651,0
"2323",6202,23,"male","right",8,73,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",487,0.487,1
"2324",6202,23,"male","right",8,74,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",523,0.523,0
"2325",6202,23,"male","right",8,75,"T.bmp","BadSelf.bmp","Matching","Self","Self","Self",711,0.711,0
"2326",6202,23,"male","right",8,76,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",603,0.603,1
"2327",6202,23,"male","right",8,77,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",719,0.719,1
"2328",6202,23,"male","right",8,78,"P.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",643,0.643,0
"2329",6202,23,"male","right",8,79,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",535,0.535,1
"2330",6202,23,"male","right",8,80,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",479,0.479,1
"2331",6202,23,"male","right",8,81,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",692,0.692,1
"2332",6202,23,"male","right",8,82,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",479,0.479,1
"2333",6202,23,"male","right",8,83,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",611,0.611,1
"2334",6202,23,"male","right",8,84,"D.bmp","NormalSelf.bmp","Matching","Self","Self","Self",543,0.543,1
"2335",6202,23,"male","right",8,85,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",627,0.627,1
"2336",6202,23,"male","right",8,86,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",831,0.831,1
"2337",6202,23,"male","right",8,87,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",699,0.699,0
"2338",6202,23,"male","right",8,88,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",439,0.439,1
"2339",6202,23,"male","right",8,89,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",747,0.747,1
"2340",6202,23,"male","right",8,90,"S.bmp","NormalSelf.bmp","Matching","Self","Self","Self",543,0.543,1
"2341",6202,23,"male","right",9,1,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",608,0.608,1
"2342",6202,23,"male","right",9,2,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",420,0.42,1
"2343",6202,23,"male","right",9,3,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",512,0.512,1
"2344",6202,23,"male","right",9,4,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",572,0.572,1
"2345",6202,23,"male","right",9,5,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",478,0.478,1
"2346",6202,23,"male","right",9,6,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",410,0.41,1
"2347",6202,23,"male","right",9,7,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",452,0.452,1
"2348",6202,23,"male","right",9,8,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",446,0.446,1
"2349",6202,23,"male","right",9,9,"D.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",362,0.362,0
"2350",6202,23,"male","right",9,10,"C.bmp","GoodSelf.bmp","Matching","Self","Self","Self",502,0.502,1
"2351",6202,23,"male","right",9,11,"T.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",706,0.706,1
"2352",6202,23,"male","right",9,12,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",606,0.606,1
"2353",6202,23,"male","right",9,13,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",762,0.762,1
"2354",6202,23,"male","right",9,14,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",430,0.43,1
"2355",6202,23,"male","right",9,15,"C.bmp","NormalSelf.bmp","Matching","Self","Self","Self",458,0.458,1
"2356",6202,23,"male","right",9,16,"P.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",726,0.726,1
"2357",6202,23,"male","right",9,17,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",698,0.698,1
"2358",6202,23,"male","right",9,18,"Tra.bmp","GoodSelf.bmp","Matching","Self","Self","Self",610,0.61,0
"2359",6202,23,"male","right",9,19,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",567,0.567,1
"2360",6202,23,"male","right",9,20,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",346,0.346,1
"2361",6202,23,"male","right",9,21,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",534,0.534,1
"2362",6202,23,"male","right",9,22,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",602,0.602,1
"2363",6202,23,"male","right",9,23,"S.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",478,0.478,1
"2364",6202,23,"male","right",9,24,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",602,0.602,1
"2365",6202,23,"male","right",9,25,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",646,0.646,1
"2366",6202,23,"male","right",9,26,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",474,0.474,1
"2367",6202,23,"male","right",9,27,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",398,0.398,1
"2368",6202,23,"male","right",9,28,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",576,0.576,1
"2369",6202,23,"male","right",9,29,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",721,0.721,1
"2370",6202,23,"male","right",9,30,"D.bmp","NormalSelf.bmp","Matching","Self","Self","Self",941,0.941,0
"2371",6202,23,"male","right",9,31,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",0,0,0
"2372",6202,23,"male","right",9,32,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",421,0.421,1
"2373",6202,23,"male","right",9,33,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",760,0.76,1
"2374",6202,23,"male","right",9,34,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",836,0.836,1
"2375",6202,23,"male","right",9,35,"Tra.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",800,0.8,0
"2376",6202,23,"male","right",9,36,"D.bmp","BadSelf.bmp","Matching","Self","Self","Self",476,0.476,1
"2377",6202,23,"male","right",9,37,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",544,0.544,1
"2378",6202,23,"male","right",9,38,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",676,0.676,1
"2379",6202,23,"male","right",9,39,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",492,0.492,1
"2380",6202,23,"male","right",9,40,"S.bmp","BadSelf.bmp","Matching","Self","Self","Self",541,0.541,1
"2381",6202,23,"male","right",9,41,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",529,0.529,1
"2382",6202,23,"male","right",9,42,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",661,0.661,0
"2383",6202,23,"male","right",9,43,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",457,0.457,1
"2384",6202,23,"male","right",9,44,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",141,0.141,0
"2385",6202,23,"male","right",9,45,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",584,0.584,1
"2386",6202,23,"male","right",9,46,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",660,0.66,1
"2387",6202,23,"male","right",9,47,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",776,0.776,1
"2388",6202,23,"male","right",9,48,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",372,0.372,1
"2389",6202,23,"male","right",9,49,"P.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",648,0.648,1
"2390",6202,23,"male","right",9,50,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",0,0,0
"2391",6202,23,"male","right",9,51,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",785,0.785,1
"2392",6202,23,"male","right",9,52,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",645,0.645,1
"2393",6202,23,"male","right",9,53,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",489,0.489,1
"2394",6202,23,"male","right",9,54,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",629,0.629,1
"2395",6202,23,"male","right",9,55,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",673,0.673,1
"2396",6202,23,"male","right",9,56,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",509,0.509,1
"2397",6202,23,"male","right",9,57,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",600,0.6,1
"2398",6202,23,"male","right",9,58,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",820,0.82,1
"2399",6202,23,"male","right",9,59,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",376,0.376,1
"2400",6202,23,"male","right",9,60,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",628,0.628,1
"2401",6202,23,"male","right",9,61,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",486,0.486,1
"2402",6202,23,"male","right",9,62,"S.bmp","GoodSelf.bmp","Matching","Self","Self","Self",105,0.105,0
"2403",6202,23,"male","right",9,63,"P.bmp","GoodSelf.bmp","Matching","Self","Self","Self",0,0,0
"2404",6202,23,"male","right",9,64,"S.bmp","NormalSelf.bmp","Matching","Self","Self","Self",401,0.401,1
"2405",6202,23,"male","right",9,65,"Tra.bmp","NormalSelf.bmp","Matching","Self","Self","Self",613,0.613,1
"2406",6202,23,"male","right",9,66,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",601,0.601,1
"2407",6202,23,"male","right",9,67,"C.bmp","BadSelf.bmp","Matching","Self","Self","Self",573,0.573,1
"2408",6202,23,"male","right",9,68,"T.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",505,0.505,1
"2409",6202,23,"male","right",9,69,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",637,0.637,1
"2410",6202,23,"male","right",9,70,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",776,0.776,1
"2411",6202,23,"male","right",9,71,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",332,0.332,1
"2412",6202,23,"male","right",9,72,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",588,0.588,1
"2413",6202,23,"male","right",9,73,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",745,0.745,1
"2414",6202,23,"male","right",9,74,"T.bmp","BadSelf.bmp","Matching","Self","Self","Self",789,0.789,1
"2415",6202,23,"male","right",9,75,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",409,0.409,1
"2416",6202,23,"male","right",9,76,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",549,0.549,1
"2417",6202,23,"male","right",9,77,"C.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",625,0.625,1
"2418",6202,23,"male","right",9,78,"Tra.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",741,0.741,1
"2419",6202,23,"male","right",9,79,"P.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",505,0.505,0
"2420",6202,23,"male","right",9,80,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",637,0.637,1
"2421",6202,23,"male","right",9,81,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",393,0.393,1
"2422",6202,23,"male","right",9,82,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",581,0.581,1
"2423",6202,23,"male","right",9,83,"T.bmp","GoodSelf.bmp","Matching","Self","Self","Self",612,0.612,1
"2424",6202,23,"male","right",9,84,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",737,0.737,1
"2425",6202,23,"male","right",9,85,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",709,0.709,1
"2426",6202,23,"male","right",9,86,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",577,0.577,1
"2427",6202,23,"male","right",9,87,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",589,0.589,1
"2428",6202,23,"male","right",9,88,"Tra.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",825,0.825,0
"2429",6202,23,"male","right",9,89,"D.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",629,0.629,1
"2430",6202,23,"male","right",9,90,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",649,0.649,1
"2431",6202,23,"male","right",10,1,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",407,0.407,1
"2432",6202,23,"male","right",10,2,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",411,0.411,1
"2433",6202,23,"male","right",10,3,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",423,0.423,1
"2434",6202,23,"male","right",10,4,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",651,0.651,1
"2435",6202,23,"male","right",10,5,"P.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",575,0.575,1
"2436",6202,23,"male","right",10,6,"P.bmp","GoodSelf.bmp","Matching","Self","Self","Self",514,0.514,1
"2437",6202,23,"male","right",10,7,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",422,0.422,1
"2438",6202,23,"male","right",10,8,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",610,0.61,1
"2439",6202,23,"male","right",10,9,"T.bmp","BadSelf.bmp","Matching","Self","Self","Self",566,0.566,1
"2440",6202,23,"male","right",10,10,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",706,0.706,1
"2441",6202,23,"male","right",10,11,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",434,0.434,1
"2442",6202,23,"male","right",10,12,"C.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",619,0.619,1
"2443",6202,23,"male","right",10,13,"C.bmp","NormalSelf.bmp","Matching","Self","Self","Self",527,0.527,1
"2444",6202,23,"male","right",10,14,"S.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",731,0.731,1
"2445",6202,23,"male","right",10,15,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",679,0.679,0
"2446",6202,23,"male","right",10,16,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",451,0.451,1
"2447",6202,23,"male","right",10,17,"S.bmp","NormalSelf.bmp","Matching","Self","Self","Self",599,0.599,1
"2448",6202,23,"male","right",10,18,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",706,0.706,1
"2449",6202,23,"male","right",10,19,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",414,0.414,1
"2450",6202,23,"male","right",10,20,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",690,0.69,0
"2451",6202,23,"male","right",10,21,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",0,0,0
"2452",6202,23,"male","right",10,22,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",990,0.99,0
"2453",6202,23,"male","right",10,23,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",761,0.761,1
"2454",6202,23,"male","right",10,24,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",397,0.397,1
"2455",6202,23,"male","right",10,25,"T.bmp","NormalSelf.bmp","Matching","Self","Self","Self",465,0.465,1
"2456",6202,23,"male","right",10,26,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",709,0.709,0
"2457",6202,23,"male","right",10,27,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",585,0.585,1
"2458",6202,23,"male","right",10,28,"S.bmp","BadSelf.bmp","Matching","Self","Self","Self",829,0.829,0
"2459",6202,23,"male","right",10,29,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",433,0.433,1
"2460",6202,23,"male","right",10,30,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",669,0.669,1
"2461",6202,23,"male","right",10,31,"D.bmp","NormalSelf.bmp","Matching","Self","Self","Self",640,0.64,1
"2462",6202,23,"male","right",10,32,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",762,0.762,1
"2463",6202,23,"male","right",10,33,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",0,0,0
"2464",6202,23,"male","right",10,34,"D.bmp","BadSelf.bmp","Matching","Self","Self","Self",0,0,0
"2465",6202,23,"male","right",10,35,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",755,0.755,0
"2466",6202,23,"male","right",10,36,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",783,0.783,1
"2467",6202,23,"male","right",10,37,"C.bmp","BadSelf.bmp","Matching","Self","Self","Self",571,0.571,1
"2468",6202,23,"male","right",10,38,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",831,0.831,1
"2469",6202,23,"male","right",10,39,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",363,0.363,1
"2470",6202,23,"male","right",10,40,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",751,0.751,1
"2471",6202,23,"male","right",10,41,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",531,0.531,1
"2472",6202,23,"male","right",10,42,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",783,0.783,1
"2473",6202,23,"male","right",10,43,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",563,0.563,1
"2474",6202,23,"male","right",10,44,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",578,0.578,1
"2475",6202,23,"male","right",10,45,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",687,0.687,1
"2476",6202,23,"male","right",10,46,"T.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",507,0.507,1
"2477",6202,23,"male","right",10,47,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",663,0.663,1
"2478",6202,23,"male","right",10,48,"S.bmp","GoodSelf.bmp","Matching","Self","Self","Self",747,0.747,1
"2479",6202,23,"male","right",10,49,"P.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",583,0.583,1
"2480",6202,23,"male","right",10,50,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",571,0.571,1
"2481",6202,23,"male","right",10,51,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",751,0.751,1
"2482",6202,23,"male","right",10,52,"Tra.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",707,0.707,0
"2483",6202,23,"male","right",10,53,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",591,0.591,1
"2484",6202,23,"male","right",10,54,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",777,0.777,1
"2485",6202,23,"male","right",10,55,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",361,0.361,1
"2486",6202,23,"male","right",10,56,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",453,0.453,1
"2487",6202,23,"male","right",10,57,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",625,0.625,1
"2488",6202,23,"male","right",10,58,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",429,0.429,1
"2489",6202,23,"male","right",10,59,"P.bmp","NormalSelf.bmp","Nonmatching","Self","Self","Self",401,0.401,1
"2490",6202,23,"male","right",10,60,"P.bmp","BadSelf.bmp","Matching","Self","Self","Self",629,0.629,1
"2491",6202,23,"male","right",10,61,"T.bmp","GoodOther.bmp","Nonmatching","Stranger","Stranger","Stranger",761,0.761,1
"2492",6202,23,"male","right",10,62,"D.bmp","GoodSelf.bmp","Nonmatching","Self","Self","Self",677,0.677,1
"2493",6202,23,"male","right",10,63,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",681,0.681,1
"2494",6202,23,"male","right",10,64,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",661,0.661,1
"2495",6202,23,"male","right",10,65,"C.bmp","GoodSelf.bmp","Matching","Self","Self","Self",645,0.645,1
"2496",6202,23,"male","right",10,66,"Tra.bmp","NormalSelf.bmp","Matching","Self","Self","Self",518,0.518,1
"2497",6202,23,"male","right",10,67,"Tra.bmp","BadOther.bmp","Matching","Stranger","Stranger","Stranger",858,0.858,0
"2498",6202,23,"male","right",10,68,"D.bmp","NormalOther.bmp","Matching","Stranger","Stranger","Stranger",710,0.71,1
"2499",6202,23,"male","right",10,69,"D.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",545,0.545,0
"2500",6202,23,"male","right",10,70,"S.bmp","BadOther.bmp","Nonmatching","Stranger","Stranger","Stranger",645,0.645,1
"2501",6202,23,"male","right",10,71,"C.bmp","NormalOther.bmp","Nonmatching","Stranger","Stranger","Stranger",409,0.409,1
"2502",6202,23,"male","right",10,72,"Tra.bmp","GoodOther.bmp","Matching","Stranger","Stranger","Stranger",789,0.789,1
"2503",6202,23,"male","right",10,73,"Tra.bmp","BadSelf.bmp","Nonmatching","Self","Self","Self",649,0.649,1
