"Subject","Block","Bin","Trial","Age","Gender","Handedness","Shape","Label","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Morality","Response","RT_ms","RT_sec","ACC"
7336,1,2,21,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",553.8,0.5538,1
7336,1,2,21,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",752.6,0.7526,1
7336,1,2,21,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",527.3,0.5273,1
7336,1,2,22,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",781,0.781,1
7336,1,2,22,19,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",825.6,0.8256,1
7336,1,2,22,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good",NA,1073.1,1.0731,-1
7336,1,2,22,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",559.5,0.5595,1
7336,1,2,22,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",542.4,0.5424,1
7336,1,2,22,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",436.5,0.4365,1
7336,1,2,23,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",739.1,0.7391,1
7336,1,2,23,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",504.8,0.5048,1
7336,1,2,23,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",522.1,0.5221,1
7336,1,2,23,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",949.3,0.9493,1
7336,1,2,23,19,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",671.9,0.6719,1
7336,1,2,23,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",648,0.648,1
7336,1,2,24,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",684.7,0.6847,1
7336,1,2,24,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",693.5,0.6935,1
7336,1,2,24,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",651.3,0.6513,1
7336,1,2,24,19,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","n",614.8,0.6148,0
7336,1,2,24,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",903.9,0.9039,1
7336,1,2,24,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",655.5,0.6555,1
7336,1,3,1,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","n",617,0.617,0
7336,1,3,2,19,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",651.7,0.6517,1
7336,1,3,3,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",427.5,0.4275,1
7336,1,3,4,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",554.7,0.5547,1
7336,1,3,5,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",592.4,0.5924,1
7336,1,3,6,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",666.8,0.6668,0
7336,1,3,7,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",734.7,0.7347,1
7336,1,3,8,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",579.9,0.5799,1
7336,1,3,9,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",658.2,0.6582,1
7336,1,3,10,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",486,0.486,1
7336,1,3,11,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",362.4,0.3624,0
7336,1,3,12,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",604.3,0.6043,1
7336,1,3,13,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",483,0.483,0
7336,1,3,14,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",591.4,0.5914,1
7336,1,3,15,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",625.7,0.6257,1
7336,1,3,16,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",632.8,0.6328,1
7336,1,3,17,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",756.3,0.7563,1
7336,1,3,18,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",850,0.85,1
7336,1,3,19,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",625.6,0.6256,1
7336,1,3,20,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",624.7,0.6247,1
7336,1,3,21,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",487.9,0.4879,0
7336,1,3,22,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",828.2,0.8282,1
7336,1,3,23,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",491.4,0.4914,0
7336,1,3,24,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",603.9,0.6039,0
7336,1,4,1,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",630.4,0.6304,1
7336,1,4,2,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",725.5,0.7255,1
7336,1,4,3,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",510.6,0.5106,1
7336,1,4,4,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",499.3,0.4993,1
7336,1,4,5,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",731.9,0.7319,1
7336,1,4,6,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",649.1,0.6491,0
7336,1,4,7,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",696.8,0.6968,1
7336,1,4,8,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",753.3,0.7533,1
7336,1,4,9,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",887,0.887,1
7336,1,4,10,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",635.4,0.6354,1
7336,1,4,11,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",462.9,0.4629,0
7336,1,4,12,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",682.7,0.6827,1
7336,1,4,13,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",542.9,0.5429,1
7336,1,4,14,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",768.5,0.7685,1
7336,1,4,15,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",642.4,0.6424,1
7336,1,4,16,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",605.8,0.6058,1
7336,1,4,17,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",524.4,0.5244,1
7336,1,4,18,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",597.5,0.5975,1
7336,1,4,19,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",684.1,0.6841,1
7336,1,4,20,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",824.4,0.8244,1
7336,1,4,21,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",743.6,0.7436,1
7336,1,4,22,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",681.1,0.6811,1
7336,1,4,23,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",557.4,0.5574,1
7336,1,4,24,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",611.1,0.6111,0
7336,1,5,1,19,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad",NA,1073.1,1.0731,-1
7336,1,5,2,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",518.2,0.5182,1
7336,1,5,3,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",623.2,0.6232,1
7336,1,5,4,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",510.3,0.5103,1
7336,1,5,5,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",571.1,0.5711,1
7336,1,5,6,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",829.1,0.8291,0
7336,1,5,7,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",612.1,0.6121,1
7336,1,5,8,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",655.1,0.6551,1
7336,1,5,9,19,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",630.8,0.6308,1
7336,1,5,10,19,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",1037.9,1.0379,1
7336,1,5,11,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",601.4,0.6014,1
7336,1,5,12,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",592,0.592,0
7336,1,5,13,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",666.4,0.6664,1
7336,1,5,14,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",614.3,0.6143,0
7336,1,5,15,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",993.1,0.9931,1
7336,1,5,16,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",475.6,0.4756,1
7336,1,5,17,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",499.7,0.4997,1
7336,1,5,18,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",748.3,0.7483,1
7336,1,5,19,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",749.7,0.7497,1
7336,1,5,20,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",679.3,0.6793,0
7336,1,5,21,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",627.5,0.6275,1
7336,1,5,22,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",618.7,0.6187,0
7336,1,5,23,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",637.7,0.6377,1
7336,1,5,24,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",681.1,0.6811,1
7336,2,1,1,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",645.9,0.6459,0
7336,2,1,2,19,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",597.5,0.5975,1
7336,2,1,3,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","n",564.3,0.5643,0
7336,2,1,4,19,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",718.2,0.7182,1
7336,2,1,5,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",487.3,0.4873,1
7336,2,1,6,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",627.5,0.6275,1
7336,2,1,7,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",762.6,0.7626,1
7336,2,1,8,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",780.5,0.7805,1
7336,2,1,9,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",698.8,0.6988,1
7336,2,1,10,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",643.4,0.6434,1
7336,2,1,11,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",558.8,0.5588,0
7336,2,1,12,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",756.6,0.7566,0
7336,2,1,13,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",546.3,0.5463,1
7336,2,1,14,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",667.7,0.6677,0
7336,2,1,15,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",531.8,0.5318,1
7336,2,1,16,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",457.1,0.4571,0
7336,2,1,17,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",604.9,0.6049,1
7336,2,1,18,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",667.6,0.6676,1
7336,2,1,19,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",719.5,0.7195,0
7336,2,1,20,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",848.5,0.8485,1
7336,2,1,21,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",616,0.616,1
7336,2,1,22,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",603,0.603,1
7336,2,1,23,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",761.7,0.7617,1
7336,2,1,24,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",867.6,0.8676,1
7336,2,2,1,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",651.7,0.6517,1
7336,2,2,2,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",659.2,0.6592,1
7336,2,2,3,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",719.1,0.7191,1
7336,2,2,4,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",576.2,0.5762,0
7336,2,2,5,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",686.4,0.6864,1
7336,2,2,6,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",570.8,0.5708,1
7336,2,2,7,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",652.7,0.6527,1
7336,2,2,8,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",604.3,0.6043,0
7336,2,2,9,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",675,0.675,1
7336,2,2,10,19,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",715.1,0.7151,1
7336,2,2,11,19,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",764.1,0.7641,1
7336,2,2,12,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",606.1,0.6061,1
7336,2,2,13,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",884.7,0.8847,1
7336,2,2,14,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",529.2,0.5292,0
7336,2,2,15,19,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",790.4,0.7904,1
7336,2,2,16,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",800.8,0.8008,1
7336,2,2,17,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",575.4,0.5754,1
7336,2,2,18,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",565.7,0.5657,1
7336,2,2,19,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",495.6,0.4956,1
7336,2,2,20,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",624.7,0.6247,1
7336,2,2,21,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",583.9,0.5839,1
7336,2,2,22,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",446.1,0.4461,1
7336,2,2,23,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","m",565.6,0.5656,1
7336,2,2,24,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",559.6,0.5596,1
7336,2,3,1,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",597.3,0.5973,1
7336,2,3,2,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",476,0.476,1
7336,2,3,3,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",484,0.484,1
7336,2,3,4,19,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",696.4,0.6964,1
7336,2,3,5,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",785,0.785,0
7336,2,3,6,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",919.2,0.9192,0
7336,2,3,7,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",512.1,0.5121,1
7336,2,3,8,19,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",813,0.813,1
7336,2,3,9,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",671.9,0.6719,1
7336,2,3,10,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",904,0.904,0
7336,2,3,11,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",780.9,0.7809,1
7336,2,3,12,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",667,0.667,1
7336,2,3,13,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",598.8,0.5988,1
7336,2,3,14,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",861.5,0.8615,0
7336,2,3,15,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",641.4,0.6414,1
7336,2,3,16,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good","n",644.7,0.6447,0
7336,2,3,17,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",652.3,0.6523,1
7336,2,3,18,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",596,0.596,1
7336,2,3,19,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",734.5,0.7345,1
7336,2,3,20,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",971.6,0.9716,1
7336,2,3,21,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",845.6,0.8456,1
7336,2,3,22,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",933.3,0.9333,1
7336,2,3,23,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",610.5,0.6105,1
7336,2,3,24,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",557.4,0.5574,1
7336,2,4,1,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",575.1,0.5751,1
7336,2,4,2,19,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",693.2,0.6932,1
7336,2,4,3,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",477.8,0.4778,1
7336,2,4,4,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",533.9,0.5339,1
7336,2,4,5,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",579.1,0.5791,1
7336,2,4,6,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","n",465.3,0.4653,0
7336,2,4,7,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","n",581.2,0.5812,0
7336,2,4,8,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",611.3,0.6113,0
7336,2,4,9,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",566.3,0.5663,1
7336,2,4,10,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",616.2,0.6162,1
7336,2,4,11,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",595.2,0.5952,0
7336,2,4,12,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",493.6,0.4936,1
7336,2,4,13,19,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","n",446.1,0.4461,0
7336,2,4,14,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","n",501.8,0.5018,0
7336,2,4,15,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",622.2,0.6222,1
7336,2,4,16,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",629.4,0.6294,1
7336,2,4,17,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",604.6,0.6046,1
7336,2,4,18,19,"female","R","immoralSelf","moralOther","Nonmatching","Self","Self","Self","Bad","m",587.3,0.5873,1
7336,2,4,19,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",653.7,0.6537,1
7336,2,4,20,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",405.3,0.4053,1
7336,2,4,21,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",563.9,0.5639,1
7336,2,4,22,19,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",701.9,0.7019,1
7336,2,4,23,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",478.5,0.4785,1
7336,2,4,24,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",582.6,0.5826,1
7336,2,5,1,19,"female","R","moralSelf","immoralSelf","Nonmatching","Self","Self","Self","Good","m",612.8,0.6128,1
7336,2,5,2,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",519.8,0.5198,1
7336,2,5,3,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","m",432.7,0.4327,0
7336,2,5,4,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",620,0.62,1
7336,2,5,5,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",718.9,0.7189,1
7336,2,5,6,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",632,0.632,0
7336,2,5,7,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","n",847.2,0.8472,0
7336,2,5,8,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",534.7,0.5347,1
7336,2,5,9,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",740.1,0.7401,1
7336,2,5,10,19,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",693.5,0.6935,1
7336,2,5,11,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",830.1,0.8301,1
7336,2,5,12,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",693.1,0.6931,1
7336,2,5,13,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",557.8,0.5578,1
7336,2,5,14,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",563.4,0.5634,1
7336,2,5,15,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",493.5,0.4935,1
7336,2,5,16,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",630.1,0.6301,1
7336,2,5,17,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",613.1,0.6131,1
7336,2,5,18,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","n",504.1,0.5041,1
7336,2,5,19,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",388.9,0.3889,1
7336,2,5,20,19,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",607.3,0.6073,1
7336,2,5,21,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","m",598,0.598,0
7336,2,5,22,19,"female","R","immoralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Bad","m",668.6,0.6686,1
7336,2,5,23,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",532.7,0.5327,1
7336,2,5,24,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",834,0.834,1
7336,3,1,1,19,"female","R","moralOther","moralSelf","Nonmatching","Other","Other","Stranger","Good",NA,1073.1,1.0731,-1
7336,3,1,2,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",478.1,0.4781,1
7336,3,1,3,19,"female","R","immoralOther","moralOther","Nonmatching","Other","Other","Stranger","Bad","m",638.1,0.6381,1
7336,3,1,4,19,"female","R","immoralSelf","immoralOther","Nonmatching","Self","Self","Self","Bad","m",617.6,0.6176,1
7336,3,1,5,19,"female","R","immoralSelf","moralSelf","Nonmatching","Self","Self","Self","Bad","m",628.4,0.6284,1
7336,3,1,6,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",715.5,0.7155,1
7336,3,1,7,19,"female","R","moralSelf","moralSelf","Matching","Self","Self","Self","Good","n",476.6,0.4766,1
7336,3,1,8,19,"female","R","moralOther","immoralOther","Nonmatching","Other","Other","Stranger","Good","m",700.7,0.7007,1
7336,3,1,9,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",717.3,0.7173,0
7336,3,1,10,19,"female","R","moralOther","immoralSelf","Nonmatching","Other","Other","Stranger","Good","m",790.2,0.7902,1
7336,3,1,11,19,"female","R","moralSelf","immoralOther","Nonmatching","Self","Self","Self","Good","m",784.7,0.7847,1
7336,3,1,12,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",534.9,0.5349,1
7336,3,1,13,19,"female","R","moralOther","moralOther","Matching","Other","Other","Stranger","Good","m",604.2,0.6042,0
7336,3,1,14,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","m",698.8,0.6988,0
7336,3,1,15,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",571.3,0.5713,1
7336,3,1,16,19,"female","R","immoralOther","moralSelf","Nonmatching","Other","Other","Stranger","Bad","m",533.4,0.5334,1
7336,3,1,17,19,"female","R","immoralOther","immoralOther","Matching","Other","Other","Stranger","Bad","n",554.6,0.5546,1
7336,3,1,18,19,"female","R","moralSelf","moralOther","Nonmatching","Self","Self","Self","Good","m",648.4,0.6484,1
7336,3,1,19,19,"female","R","immoralSelf","immoralSelf","Matching","Self","Self","Self","Bad","n",592,0.592,1
