"","Subject","Label","Matching","Origin_Identity","English_Identity","Standardized_Idnetity","RT_ms","RT_sec","ACC"
"7321",22,"Self","Matching","Self","Self","Self",769,0.769,1
"7322",22,"Self","Matching","Self","Self","Self",701,0.701,1
"7323",22,"Self","Matching","Self","Self","Self",878,0.878,1
"7324",22,"Self","Matching","Self","Self","Self",872,0.872,1
"7325",22,"Self","Matching","Self","Self","Self",791,0.791,1
"7326",22,"Self","Matching","Self","Self","Self",936,0.936,1
"7327",22,"Self","Matching","Self","Self","Self",500,0.5,1
"7328",22,"Self","Matching","Self","Self","Self",645,0.645,1
"7329",22,"Self","Matching","Self","Self","Self",548,0.548,1
"7330",22,"Self","Matching","Self","Self","Self",584,0.584,1
"7331",22,"Self","Matching","Self","Self","Self",612,0.612,1
"7332",22,"Self","Matching","Self","Self","Self",520,0.52,1
"7333",22,"Self","Matching","Self","Self","Self",494,0.494,1
"7334",22,"Self","Matching","Self","Self","Self",650,0.65,1
"7335",22,"Self","Matching","Self","Self","Self",870,0.87,1
"7336",22,"Self","Matching","Self","Self","Self",678,0.678,1
"7337",22,"Self","Matching","Self","Self","Self",826,0.826,1
"7338",22,"Self","Matching","Self","Self","Self",606,0.606,1
"7339",22,"Self","Matching","Self","Self","Self",731,0.731,1
"7340",22,"Self","Matching","Self","Self","Self",665,0.665,1
"7341",22,"Self","Matching","Self","Self","Self",735,0.735,1
"7342",22,"Self","Matching","Self","Self","Self",509,0.509,1
"7343",22,"Self","Matching","Self","Self","Self",696,0.696,1
"7344",22,"Self","Matching","Self","Self","Self",569,0.569,1
"7345",22,"Self","Matching","Self","Self","Self",539,0.539,1
"7346",22,"Self","Matching","Self","Self","Self",522,0.522,1
"7347",22,"Self","Matching","Self","Self","Self",774,0.774,1
"7348",22,"Self","Matching","Self","Self","Self",648,0.648,1
"7349",22,"Self","Matching","Self","Self","Self",593,0.593,1
"7350",22,"Self","Matching","Self","Self","Self",480,0.48,1
"7351",22,"Self","Matching","Self","Self","Self",746,0.746,1
"7352",22,"Self","Matching","Self","Self","Self",774,0.774,1
"7353",22,"Self","Matching","Self","Self","Self",735,0.735,1
"7354",22,"Self","Matching","Self","Self","Self",689,0.689,1
"7355",22,"Self","Matching","Self","Self","Self",599,0.599,1
"7356",22,"Self","Matching","Self","Self","Self",522,0.522,1
"7357",22,"Self","Matching","Self","Self","Self",693,0.693,0
"7358",22,"Self","Matching","Self","Self","Self",651,0.651,1
"7359",22,"Self","Matching","Self","Self","Self",450,0.45,1
"7360",22,"Self","Matching","Self","Self","Self",952,0.952,1
"7361",22,"Self","Matching","Self","Self","Self",596,0.596,1
"7362",22,"Self","Matching","Self","Self","Self",551,0.551,1
"7363",22,"Self","Matching","Self","Self","Self",797,0.797,1
"7364",22,"Self","Matching","Self","Self","Self",566,0.566,1
"7365",22,"Self","Matching","Self","Self","Self",608,0.608,1
"7366",22,"Self","Matching","Self","Self","Self",629,0.629,1
"7367",22,"Self","Matching","Self","Self","Self",852,0.852,1
"7368",22,"Self","Matching","Self","Self","Self",770,0.77,1
"7369",22,"Self","Matching","Self","Self","Self",660,0.66,1
"7370",22,"Self","Matching","Self","Self","Self",561,0.561,1
"7371",22,"Self","Matching","Self","Self","Self",661,0.661,1
"7372",22,"Self","Matching","Self","Self","Self",498,0.498,1
"7373",22,"Self","Matching","Self","Self","Self",619,0.619,1
"7374",22,"Self","Matching","Self","Self","Self",576,0.576,1
"7375",22,"Self","Matching","Self","Self","Self",502,0.502,1
"7376",22,"Self","Matching","Self","Self","Self",551,0.551,1
"7377",22,"Self","Matching","Self","Self","Self",765,0.765,1
"7378",22,"Self","Matching","Self","Self","Self",675,0.675,1
"7379",22,"Self","Matching","Self","Self","Self",434,0.434,1
"7380",22,"Self","Matching","Self","Self","Self",481,0.481,1
"7381",22,"Self","Matching","Self","Self","Self",610,0.61,1
"7382",22,"Self","Matching","Self","Self","Self",452,0.452,1
"7383",22,"Self","Matching","Self","Self","Self",599,0.599,1
"7384",22,"Self","Matching","Self","Self","Self",681,0.681,1
"7385",22,"Friend","Matching","Self","Self","Self",856,0.856,1
"7386",22,"Friend","Matching","Self","Self","Self",651,0.651,1
"7387",22,"Friend","Matching","Self","Self","Self",698,0.698,1
"7388",22,"Friend","Matching","Self","Self","Self",601,0.601,1
"7389",22,"Friend","Matching","Self","Self","Self",799,0.799,0
"7390",22,"Friend","Matching","Self","Self","Self",605,0.605,1
"7391",22,"Friend","Matching","Self","Self","Self",948,0.948,1
"7392",22,"Friend","Matching","Self","Self","Self",574,0.574,1
"7393",22,"Friend","Matching","Self","Self","Self",572,0.572,1
"7394",22,"Friend","Matching","Self","Self","Self",537,0.537,1
"7395",22,"Friend","Matching","Self","Self","Self",716,0.716,1
"7396",22,"Friend","Matching","Self","Self","Self",649,0.649,1
"7397",22,"Friend","Matching","Self","Self","Self",801,0.801,1
"7398",22,"Friend","Matching","Self","Self","Self",544,0.544,1
"7399",22,"Friend","Matching","Self","Self","Self",898,0.898,1
"7400",22,"Friend","Matching","Self","Self","Self",583,0.583,1
"7401",22,"Friend","Matching","Self","Self","Self",551,0.551,1
"7402",22,"Friend","Matching","Self","Self","Self",784,0.784,1
"7403",22,"Friend","Matching","Self","Self","Self",703,0.703,1
"7404",22,"Friend","Matching","Self","Self","Self",885,0.885,1
"7405",22,"Friend","Matching","Self","Self","Self",540,0.54,1
"7406",22,"Friend","Matching","Self","Self","Self",550,0.55,1
"7407",22,"Friend","Matching","Self","Self","Self",710,0.71,1
"7408",22,"Friend","Matching","Self","Self","Self",986,0.986,1
"7409",22,"Friend","Matching","Self","Self","Self",970,0.97,1
"7410",22,"Self","Nonmatching","Friend","Friend","Close",829,0.829,1
"7411",22,"Self","Nonmatching","Friend","Friend","Close",860,0.86,1
"7412",22,"Self","Nonmatching","Friend","Friend","Close",868,0.868,1
"7413",22,"Self","Nonmatching","Friend","Friend","Close",1015,1.015,1
"7414",22,"Self","Nonmatching","Friend","Friend","Close",960,0.96,1
"7415",22,"Self","Nonmatching","Friend","Friend","Close",757,0.757,1
"7416",22,"Self","Nonmatching","Friend","Friend","Close",858,0.858,1
"7417",22,"Self","Nonmatching","Friend","Friend","Close",483,0.483,0
"7418",22,"Self","Nonmatching","Friend","Friend","Close",897,0.897,1
"7419",22,"Self","Nonmatching","Friend","Friend","Close",790,0.79,1
"7420",22,"Self","Nonmatching","Friend","Friend","Close",447,0.447,1
"7421",22,"Self","Nonmatching","Friend","Friend","Close",749,0.749,1
"7422",22,"Self","Nonmatching","Friend","Friend","Close",681,0.681,1
"7423",22,"Self","Nonmatching","Friend","Friend","Close",702,0.702,1
"7424",22,"Self","Nonmatching","Friend","Friend","Close",707,0.707,1
"7425",22,"Self","Nonmatching","Friend","Friend","Close",780,0.78,1
"7426",22,"Self","Nonmatching","Friend","Friend","Close",1041,1.041,1
"7427",22,"Self","Nonmatching","Friend","Friend","Close",694,0.694,1
"7428",22,"Self","Nonmatching","Friend","Friend","Close",927,0.927,1
"7429",22,"Self","Nonmatching","Friend","Friend","Close",1084,1.084,1
"7430",22,"Self","Nonmatching","Friend","Friend","Close",1058,1.058,1
"7431",22,"Self","Nonmatching","Friend","Friend","Close",806,0.806,1
"7432",22,"Self","Nonmatching","Friend","Friend","Close",853,0.853,1
"7433",22,"Self","Nonmatching","Friend","Friend","Close",754,0.754,1
"7434",22,"Self","Nonmatching","Friend","Friend","Close",470,0.47,1
"7435",22,"Friend","Nonmatching","Friend","Friend","Close",679,0.679,1
"7436",22,"Friend","Nonmatching","Friend","Friend","Close",623,0.623,1
"7437",22,"Friend","Nonmatching","Friend","Friend","Close",586,0.586,1
"7438",22,"Friend","Nonmatching","Friend","Friend","Close",680,0.68,1
"7439",22,"Friend","Nonmatching","Friend","Friend","Close",695,0.695,1
"7440",22,"Friend","Nonmatching","Friend","Friend","Close",536,0.536,1
"7441",22,"Friend","Nonmatching","Friend","Friend","Close",831,0.831,1
"7442",22,"Friend","Nonmatching","Friend","Friend","Close",696,0.696,1
"7443",22,"Friend","Nonmatching","Friend","Friend","Close",765,0.765,1
"7444",22,"Friend","Nonmatching","Friend","Friend","Close",742,0.742,1
"7445",22,"Friend","Nonmatching","Friend","Friend","Close",596,0.596,1
"7446",22,"Friend","Nonmatching","Friend","Friend","Close",773,0.773,1
"7447",22,"Friend","Nonmatching","Friend","Friend","Close",724,0.724,1
"7448",22,"Friend","Nonmatching","Friend","Friend","Close",648,0.648,1
"7449",22,"Friend","Nonmatching","Friend","Friend","Close",714,0.714,1
"7450",22,"Friend","Nonmatching","Friend","Friend","Close",1005,1.005,1
"7451",22,"Friend","Nonmatching","Friend","Friend","Close",739,0.739,1
"7452",22,"Friend","Nonmatching","Friend","Friend","Close",943,0.943,1
"7453",22,"Friend","Nonmatching","Friend","Friend","Close",509,0.509,1
"7454",22,"Friend","Nonmatching","Friend","Friend","Close",758,0.758,1
"7455",22,"Friend","Nonmatching","Friend","Friend","Close",709,0.709,1
"7456",22,"Friend","Nonmatching","Friend","Friend","Close",672,0.672,1
"7457",22,"Friend","Nonmatching","Friend","Friend","Close",751,0.751,1
"7458",22,"Friend","Nonmatching","Friend","Friend","Close",704,0.704,1
"7459",22,"Friend","Nonmatching","Friend","Friend","Close",1019,1.019,1
"7460",22,"Friend","Nonmatching","Friend","Friend","Close",665,0.665,1
"7461",22,"Friend","Nonmatching","Friend","Friend","Close",833,0.833,1
"7462",22,"Friend","Nonmatching","Friend","Friend","Close",619,0.619,1
"7463",22,"Friend","Nonmatching","Friend","Friend","Close",733,0.733,1
"7464",22,"Friend","Nonmatching","Friend","Friend","Close",917,0.917,1
"7465",22,"Friend","Nonmatching","Friend","Friend","Close",767,0.767,1
"7466",22,"Friend","Nonmatching","Friend","Friend","Close",744,0.744,1
"7467",22,"Friend","Nonmatching","Friend","Friend","Close",751,0.751,1
"7468",22,"Friend","Nonmatching","Friend","Friend","Close",623,0.623,1
"7469",22,"Friend","Nonmatching","Friend","Friend","Close",753,0.753,1
"7470",22,"Friend","Nonmatching","Friend","Friend","Close",653,0.653,1
"7471",22,"Friend","Nonmatching","Friend","Friend","Close",1088,1.088,1
"7472",22,"Friend","Nonmatching","Friend","Friend","Close",767,0.767,1
"7473",22,"Friend","Nonmatching","Friend","Friend","Close",745,0.745,1
"7474",22,"Friend","Nonmatching","Friend","Friend","Close",761,0.761,1
"7475",22,"Friend","Nonmatching","Friend","Friend","Close",458,0.458,0
"7476",22,"Friend","Nonmatching","Friend","Friend","Close",667,0.667,1
"7477",22,"Friend","Nonmatching","Friend","Friend","Close",593,0.593,1
"7478",22,"Friend","Nonmatching","Friend","Friend","Close",473,0.473,1
"7479",22,"Friend","Nonmatching","Friend","Friend","Close",564,0.564,1
"7480",22,"Friend","Nonmatching","Friend","Friend","Close",646,0.646,1
"7481",22,"Friend","Nonmatching","Friend","Friend","Close",811,0.811,1
"7482",22,"Friend","Nonmatching","Friend","Friend","Close",633,0.633,1
"7483",22,"Friend","Nonmatching","Friend","Friend","Close",1087,1.087,1
"7484",22,"Friend","Nonmatching","Friend","Friend","Close",818,0.818,1
"7485",22,"Friend","Nonmatching","Friend","Friend","Close",636,0.636,1
"7486",22,"Friend","Nonmatching","Friend","Friend","Close",780,0.78,1
"7487",22,"Friend","Nonmatching","Friend","Friend","Close",476,0.476,1
"7488",22,"Friend","Nonmatching","Friend","Friend","Close",520,0.52,1
"7489",22,"Friend","Nonmatching","Friend","Friend","Close",690,0.69,1
"7490",22,"Friend","Nonmatching","Friend","Friend","Close",507,0.507,1
"7491",22,"Friend","Nonmatching","Friend","Friend","Close",669,0.669,1
"7492",22,"Friend","Nonmatching","Friend","Friend","Close",686,0.686,1
"7493",22,"Friend","Nonmatching","Friend","Friend","Close",876,0.876,1
"7494",22,"Friend","Nonmatching","Friend","Friend","Close",724,0.724,1
"7495",22,"Friend","Nonmatching","Friend","Friend","Close",892,0.892,1
"7496",22,"Friend","Nonmatching","Friend","Friend","Close",770,0.77,1
"7497",22,"Friend","Nonmatching","Friend","Friend","Close",545,0.545,1
"7498",22,"Friend","Nonmatching","Friend","Friend","Close",705,0.705,1
"7499",22,"Friend","Nonmatching","Friend","Friend","Close",688,0.688,1
"7500",22,"Friend","Nonmatching","Friend","Friend","Close",704,0.704,1
"7501",22,"Friend","Nonmatching","Friend","Friend","Close",731,0.731,1
"7502",22,"Friend","Nonmatching","Friend","Friend","Close",550,0.55,1
"7503",22,"Friend","Nonmatching","Friend","Friend","Close",613,0.613,1
"7504",22,"Friend","Nonmatching","Friend","Friend","Close",675,0.675,1
"7505",22,"Friend","Nonmatching","Friend","Friend","Close",1027,1.027,1
"7506",22,"Friend","Nonmatching","Friend","Friend","Close",579,0.579,1
"7507",22,"Self","Nonmatching","Self","Self","Self",839,0.839,1
"7508",22,"Self","Nonmatching","Self","Self","Self",765,0.765,1
"7509",22,"Self","Nonmatching","Self","Self","Self",856,0.856,1
"7510",22,"Self","Nonmatching","Self","Self","Self",587,0.587,1
"7511",22,"Self","Nonmatching","Self","Self","Self",677,0.677,1
"7512",22,"Self","Nonmatching","Self","Self","Self",800,0.8,1
"7513",22,"Self","Nonmatching","Self","Self","Self",865,0.865,1
"7514",22,"Self","Nonmatching","Self","Self","Self",907,0.907,1
"7515",22,"Self","Nonmatching","Self","Self","Self",889,0.889,1
"7516",22,"Self","Nonmatching","Self","Self","Self",894,0.894,1
"7517",22,"Self","Nonmatching","Self","Self","Self",869,0.869,1
"7518",22,"Self","Nonmatching","Self","Self","Self",606,0.606,0
"7519",22,"Self","Nonmatching","Self","Self","Self",754,0.754,1
"7520",22,"Self","Nonmatching","Self","Self","Self",575,0.575,1
"7521",22,"Self","Nonmatching","Self","Self","Self",534,0.534,1
"7522",22,"Self","Nonmatching","Self","Self","Self",641,0.641,1
"7523",22,"Self","Nonmatching","Self","Self","Self",791,0.791,1
"7524",22,"Self","Nonmatching","Self","Self","Self",663,0.663,1
"7525",22,"Self","Nonmatching","Self","Self","Self",568,0.568,1
"7526",22,"Self","Nonmatching","Self","Self","Self",567,0.567,1
"7527",22,"Self","Nonmatching","Self","Self","Self",547,0.547,1
"7528",22,"Self","Nonmatching","Self","Self","Self",683,0.683,1
"7529",22,"Self","Nonmatching","Self","Self","Self",762,0.762,1
"7530",22,"Self","Nonmatching","Self","Self","Self",753,0.753,1
"7531",22,"Self","Nonmatching","Self","Self","Self",770,0.77,1
"7532",22,"Self","Nonmatching","Self","Self","Self",987,0.987,1
"7533",22,"Self","Nonmatching","Self","Self","Self",742,0.742,1
"7534",22,"Self","Nonmatching","Self","Self","Self",767,0.767,1
"7535",22,"Self","Nonmatching","Self","Self","Self",548,0.548,1
"7536",22,"Self","Nonmatching","Self","Self","Self",611,0.611,1
"7537",22,"Self","Nonmatching","Self","Self","Self",576,0.576,1
"7538",22,"Self","Nonmatching","Self","Self","Self",672,0.672,1
"7539",22,"Self","Nonmatching","Self","Self","Self",636,0.636,1
"7540",22,"Self","Nonmatching","Self","Self","Self",994,0.994,1
"7541",22,"Self","Nonmatching","Self","Self","Self",635,0.635,1
"7542",22,"Self","Nonmatching","Self","Self","Self",766,0.766,1
"7543",22,"Self","Nonmatching","Self","Self","Self",479,0.479,1
"7544",22,"Self","Nonmatching","Self","Self","Self",468,0.468,1
"7545",22,"Self","Nonmatching","Self","Self","Self",738,0.738,1
"7546",22,"Self","Nonmatching","Self","Self","Self",848,0.848,1
"7547",22,"Self","Nonmatching","Self","Self","Self",853,0.853,1
"7548",22,"Self","Nonmatching","Self","Self","Self",582,0.582,1
"7549",22,"Self","Nonmatching","Self","Self","Self",730,0.73,1
"7550",22,"Self","Nonmatching","Self","Self","Self",625,0.625,1
"7551",22,"Self","Nonmatching","Self","Self","Self",876,0.876,1
"7552",22,"Self","Nonmatching","Self","Self","Self",784,0.784,1
"7553",22,"Self","Nonmatching","Self","Self","Self",553,0.553,1
"7554",22,"Self","Nonmatching","Self","Self","Self",756,0.756,1
"7555",22,"Self","Nonmatching","Self","Self","Self",540,0.54,1
"7556",22,"Self","Nonmatching","Self","Self","Self",741,0.741,0
"7557",22,"Self","Nonmatching","Self","Self","Self",660,0.66,1
"7558",22,"Self","Nonmatching","Self","Self","Self",581,0.581,1
"7559",22,"Self","Nonmatching","Self","Self","Self",604,0.604,1
"7560",22,"Self","Nonmatching","Self","Self","Self",679,0.679,1
"7561",22,"Self","Nonmatching","Self","Self","Self",934,0.934,1
"7562",22,"Self","Nonmatching","Self","Self","Self",788,0.788,1
"7563",22,"Self","Nonmatching","Self","Self","Self",657,0.657,1
"7564",22,"Self","Nonmatching","Self","Self","Self",692,0.692,1
"7565",22,"Self","Nonmatching","Self","Self","Self",643,0.643,1
"7566",22,"Self","Nonmatching","Self","Self","Self",789,0.789,1
"7567",22,"Self","Nonmatching","Self","Self","Self",533,0.533,1
"7568",22,"Self","Nonmatching","Self","Self","Self",917,0.917,1
"7569",22,"Self","Nonmatching","Self","Self","Self",887,0.887,1
"7570",22,"Self","Nonmatching","Self","Self","Self",951,0.951,1
"7571",22,"Self","Nonmatching","Self","Self","Self",551,0.551,1
"7572",22,"Self","Nonmatching","Self","Self","Self",832,0.832,1
"7573",22,"Self","Nonmatching","Self","Self","Self",667,0.667,1
"7574",22,"Self","Nonmatching","Self","Self","Self",669,0.669,1
"7575",22,"Self","Nonmatching","Self","Self","Self",762,0.762,1
"7576",22,"Self","Nonmatching","Self","Self","Self",1093,1.093,1
"7577",22,"Self","Nonmatching","Self","Self","Self",701,0.701,1
"7578",22,"Self","Nonmatching","Self","Self","Self",741,0.741,1
"7579",22,"Friend","Nonmatching","Self","Self","Self",1051,1.051,1
"7580",22,"Friend","Nonmatching","Self","Self","Self",1032,1.032,1
"7581",22,"Friend","Nonmatching","Self","Self","Self",804,0.804,1
"7582",22,"Friend","Nonmatching","Self","Self","Self",914,0.914,1
"7583",22,"Friend","Nonmatching","Self","Self","Self",635,0.635,1
"7584",22,"Friend","Nonmatching","Self","Self","Self",733,0.733,1
"7585",22,"Friend","Nonmatching","Self","Self","Self",689,0.689,1
"7586",22,"Friend","Nonmatching","Self","Self","Self",758,0.758,1
"7587",22,"Friend","Nonmatching","Self","Self","Self",933,0.933,1
"7588",22,"Friend","Nonmatching","Self","Self","Self",879,0.879,1
"7589",22,"Friend","Nonmatching","Self","Self","Self",743,0.743,1
"7590",22,"Friend","Nonmatching","Self","Self","Self",652,0.652,1
"7591",22,"Friend","Nonmatching","Self","Self","Self",878,0.878,1
"7592",22,"Friend","Nonmatching","Self","Self","Self",931,0.931,1
"7593",22,"Friend","Nonmatching","Self","Self","Self",667,0.667,1
"7594",22,"Friend","Nonmatching","Self","Self","Self",741,0.741,1
"7595",22,"Friend","Nonmatching","Self","Self","Self",631,0.631,0
"7596",22,"Friend","Nonmatching","Self","Self","Self",785,0.785,1
"7597",22,"Friend","Nonmatching","Self","Self","Self",727,0.727,1
"7598",22,"Friend","Nonmatching","Self","Self","Self",844,0.844,1
"7599",22,"Friend","Nonmatching","Self","Self","Self",627,0.627,0
"7600",22,"Friend","Nonmatching","Self","Self","Self",738,0.738,0
"7601",23,"Self","Matching","Friend","Friend","Close",615,0.615,0
"7602",23,"Self","Matching","Friend","Friend","Close",1040,1.04,0
"7603",23,"Self","Matching","Friend","Friend","Close",592,0.592,0
"7604",23,"Self","Matching","Friend","Friend","Close",952,0.952,1
"7605",23,"Self","Matching","Friend","Friend","Close",868,0.868,1
"7606",23,"Self","Matching","Friend","Friend","Close",588,0.588,0
"7607",23,"Self","Matching","Friend","Friend","Close",872,0.872,1
"7608",23,"Self","Matching","Friend","Friend","Close",820,0.82,1
"7609",23,"Self","Matching","Friend","Friend","Close",580,0.58,0
"7610",23,"Self","Matching","Friend","Friend","Close",528,0.528,1
"7611",23,"Self","Matching","Friend","Friend","Close",824,0.824,1
"7612",23,"Self","Matching","Friend","Friend","Close",972,0.972,1
"7613",23,"Self","Matching","Friend","Friend","Close",756,0.756,1
"7614",23,"Self","Matching","Friend","Friend","Close",740,0.74,0
"7615",23,"Self","Matching","Friend","Friend","Close",616,0.616,1
"7616",23,"Self","Matching","Friend","Friend","Close",768,0.768,1
"7617",23,"Self","Matching","Friend","Friend","Close",752,0.752,1
"7618",23,"Self","Matching","Friend","Friend","Close",660,0.66,0
"7619",23,"Self","Matching","Friend","Friend","Close",820,0.82,1
"7620",23,"Self","Matching","Friend","Friend","Close",640,0.64,0
"7621",23,"Self","Matching","Friend","Friend","Close",1000,1,1
"7622",23,"Self","Matching","Friend","Friend","Close",712,0.712,1
"7623",23,"Self","Matching","Friend","Friend","Close",960,0.96,1
"7624",23,"Friend","Matching","Friend","Friend","Close",780,0.78,1
"7625",23,"Friend","Matching","Friend","Friend","Close",624,0.624,1
"7626",23,"Friend","Matching","Friend","Friend","Close",588,0.588,1
"7627",23,"Friend","Matching","Friend","Friend","Close",528,0.528,1
"7628",23,"Friend","Matching","Friend","Friend","Close",432,0.432,1
"7629",23,"Friend","Matching","Friend","Friend","Close",432,0.432,1
"7630",23,"Friend","Matching","Friend","Friend","Close",916,0.916,1
"7631",23,"Friend","Matching","Friend","Friend","Close",756,0.756,0
"7632",23,"Friend","Matching","Friend","Friend","Close",684,0.684,1
"7633",23,"Friend","Matching","Friend","Friend","Close",892,0.892,1
"7634",23,"Friend","Matching","Friend","Friend","Close",896,0.896,0
"7635",23,"Friend","Matching","Friend","Friend","Close",564,0.564,1
"7636",23,"Friend","Matching","Friend","Friend","Close",704,0.704,1
"7637",23,"Friend","Matching","Friend","Friend","Close",528,0.528,0
"7638",23,"Friend","Matching","Friend","Friend","Close",908,0.908,1
"7639",23,"Friend","Matching","Friend","Friend","Close",500,0.5,0
"7640",23,"Friend","Matching","Friend","Friend","Close",448,0.448,1
"7641",23,"Friend","Matching","Friend","Friend","Close",528,0.528,1
"7642",23,"Friend","Matching","Friend","Friend","Close",408,0.408,1
"7643",23,"Friend","Matching","Friend","Friend","Close",564,0.564,1
"7644",23,"Friend","Matching","Friend","Friend","Close",884,0.884,1
"7645",23,"Friend","Matching","Friend","Friend","Close",516,0.516,1
"7646",23,"Friend","Matching","Friend","Friend","Close",432,0.432,0
"7647",23,"Friend","Matching","Friend","Friend","Close",432,0.432,1
"7648",23,"Friend","Matching","Friend","Friend","Close",568,0.568,0
"7649",23,"Friend","Matching","Friend","Friend","Close",448,0.448,0
"7650",23,"Friend","Matching","Friend","Friend","Close",472,0.472,1
"7651",23,"Friend","Matching","Friend","Friend","Close",480,0.48,0
"7652",23,"Friend","Matching","Friend","Friend","Close",472,0.472,1
"7653",23,"Friend","Matching","Friend","Friend","Close",632,0.632,1
"7654",23,"Friend","Matching","Friend","Friend","Close",716,0.716,1
"7655",23,"Friend","Matching","Friend","Friend","Close",548,0.548,0
"7656",23,"Friend","Matching","Friend","Friend","Close",408,0.408,1
"7657",23,"Friend","Matching","Friend","Friend","Close",552,0.552,1
"7658",23,"Friend","Matching","Friend","Friend","Close",548,0.548,1
"7659",23,"Friend","Matching","Friend","Friend","Close",504,0.504,1
"7660",23,"Friend","Matching","Friend","Friend","Close",644,0.644,1
"7661",23,"Friend","Matching","Friend","Friend","Close",672,0.672,1
"7662",23,"Friend","Matching","Friend","Friend","Close",424,0.424,1
"7663",23,"Friend","Matching","Friend","Friend","Close",644,0.644,0
"7664",23,"Friend","Matching","Friend","Friend","Close",444,0.444,1
"7665",23,"Friend","Matching","Friend","Friend","Close",580,0.58,1
"7666",23,"Friend","Matching","Friend","Friend","Close",528,0.528,1
"7667",23,"Friend","Matching","Friend","Friend","Close",560,0.56,1
"7668",23,"Friend","Matching","Friend","Friend","Close",368,0.368,1
"7669",23,"Friend","Matching","Friend","Friend","Close",440,0.44,0
"7670",23,"Friend","Matching","Friend","Friend","Close",580,0.58,1
"7671",23,"Friend","Matching","Friend","Friend","Close",480,0.48,1
"7672",23,"Friend","Matching","Friend","Friend","Close",424,0.424,1
"7673",23,"Friend","Matching","Friend","Friend","Close",552,0.552,1
"7674",23,"Friend","Matching","Friend","Friend","Close",504,0.504,1
"7675",23,"Friend","Matching","Friend","Friend","Close",636,0.636,1
"7676",23,"Friend","Matching","Friend","Friend","Close",544,0.544,1
"7677",23,"Friend","Matching","Friend","Friend","Close",492,0.492,1
"7678",23,"Friend","Matching","Friend","Friend","Close",576,0.576,1
"7679",23,"Friend","Matching","Friend","Friend","Close",552,0.552,0
"7680",23,"Friend","Matching","Friend","Friend","Close",424,0.424,1
"7681",23,"Friend","Matching","Friend","Friend","Close",708,0.708,0
"7682",23,"Friend","Matching","Friend","Friend","Close",564,0.564,1
"7683",23,"Friend","Matching","Friend","Friend","Close",552,0.552,1
"7684",23,"Friend","Matching","Friend","Friend","Close",432,0.432,1
"7685",23,"Friend","Matching","Friend","Friend","Close",416,0.416,1
"7686",23,"Friend","Matching","Friend","Friend","Close",396,0.396,1
"7687",23,"Friend","Matching","Friend","Friend","Close",760,0.76,1
"7688",23,"Friend","Matching","Friend","Friend","Close",568,0.568,1
"7689",23,"Friend","Matching","Friend","Friend","Close",628,0.628,1
"7690",23,"Friend","Matching","Friend","Friend","Close",668,0.668,0
"7691",23,"Friend","Matching","Friend","Friend","Close",532,0.532,1
"7692",23,"Friend","Matching","Friend","Friend","Close",632,0.632,0
"7693",23,"Friend","Matching","Friend","Friend","Close",456,0.456,1
"7694",23,"Friend","Matching","Friend","Friend","Close",600,0.6,0
"7695",23,"Friend","Matching","Friend","Friend","Close",616,0.616,1
"7696",23,"Friend","Matching","Friend","Friend","Close",564,0.564,0
"7697",23,"Friend","Matching","Friend","Friend","Close",484,0.484,1
"7698",23,"Friend","Matching","Friend","Friend","Close",688,0.688,1
"7699",23,"Self","Matching","Self","Self","Self",636,0.636,1
"7700",23,"Self","Matching","Self","Self","Self",564,0.564,1
"7701",23,"Self","Matching","Self","Self","Self",628,0.628,1
"7702",23,"Self","Matching","Self","Self","Self",904,0.904,1
"7703",23,"Self","Matching","Self","Self","Self",628,0.628,1
"7704",23,"Self","Matching","Self","Self","Self",616,0.616,1
"7705",23,"Self","Matching","Self","Self","Self",540,0.54,1
"7706",23,"Self","Matching","Self","Self","Self",696,0.696,1
"7707",23,"Self","Matching","Self","Self","Self",572,0.572,1
"7708",23,"Self","Matching","Self","Self","Self",584,0.584,1
"7709",23,"Self","Matching","Self","Self","Self",592,0.592,1
"7710",23,"Self","Matching","Self","Self","Self",808,0.808,1
"7711",23,"Self","Matching","Self","Self","Self",708,0.708,1
"7712",23,"Self","Matching","Self","Self","Self",620,0.62,1
"7713",23,"Self","Matching","Self","Self","Self",712,0.712,1
"7714",23,"Self","Matching","Self","Self","Self",692,0.692,1
"7715",23,"Self","Matching","Self","Self","Self",620,0.62,1
"7716",23,"Self","Matching","Self","Self","Self",504,0.504,1
"7717",23,"Self","Matching","Self","Self","Self",744,0.744,1
"7718",23,"Self","Matching","Self","Self","Self",652,0.652,1
"7719",23,"Self","Matching","Self","Self","Self",552,0.552,1
"7720",23,"Self","Matching","Self","Self","Self",480,0.48,1
"7721",23,"Self","Matching","Self","Self","Self",424,0.424,1
"7722",23,"Self","Matching","Self","Self","Self",620,0.62,1
"7723",23,"Self","Matching","Self","Self","Self",876,0.876,1
"7724",23,"Self","Matching","Self","Self","Self",640,0.64,1
"7725",23,"Self","Matching","Self","Self","Self",632,0.632,1
"7726",23,"Self","Matching","Self","Self","Self",980,0.98,1
"7727",23,"Self","Matching","Self","Self","Self",556,0.556,1
"7728",23,"Self","Matching","Self","Self","Self",564,0.564,1
"7729",23,"Self","Matching","Self","Self","Self",572,0.572,1
"7730",23,"Self","Matching","Self","Self","Self",552,0.552,1
"7731",23,"Self","Matching","Self","Self","Self",544,0.544,1
"7732",23,"Self","Matching","Self","Self","Self",556,0.556,1
