"","Subject","Label","Shape","Matching","Origin_Identity","English_Identity","Standardized_Idnetity","RT_ms","RT_sec","ACC"
"7990",23,"Friend","Self","Nonmatching","Self","Self","Self",462,0.462,1
"7991",23,"Friend","Self","Nonmatching","Self","Self","Self",327,0.327,1
"7992",23,"Friend","Self","Nonmatching","Self","Self","Self",345,0.345,1
"7993",23,"Friend","Self","Nonmatching","Self","Self","Self",363,0.363,1
"7994",23,"Friend","Self","Nonmatching","Self","Self","Self",203,0.203,1
"7995",23,"Friend","Self","Nonmatching","Self","Self","Self",366,0.366,1
"7996",23,"Self","Self","Nonmatching","Self","Self","Self",212,0.212,0
"7997",23,"Self","Self","Nonmatching","Self","Self","Self",276,0.276,0
"7998",23,"Friend","Self","Nonmatching","Self","Self","Self",512,0.512,1
"7999",23,"Self","Self","Nonmatching","Self","Self","Self",230,0.23,0
"8000",23,"Friend","Self","Nonmatching","Self","Self","Self",711,0.711,1
"8001",23,"Friend","Self","Nonmatching","Self","Self","Self",589,0.589,1
"8002",23,"Friend","Self","Nonmatching","Self","Self","Self",996,0.996,1
"8003",23,"Friend","Self","Nonmatching","Self","Self","Self",446,0.446,1
"8004",23,"Friend","Self","Nonmatching","Self","Self","Self",1088,1.088,1
"8005",23,"Friend","Self","Nonmatching","Self","Self","Self",736,0.736,1
"8006",23,"Friend","Self","Nonmatching","Self","Self","Self",304,0.304,1
"8007",23,"Friend","Self","Nonmatching","Self","Self","Self",485,0.485,1
"8008",23,"Friend","Self","Nonmatching","Self","Self","Self",939,0.939,1
"8009",23,"Friend","Self","Nonmatching","Self","Self","Self",566,0.566,1
"8010",23,"Friend","Self","Nonmatching","Self","Self","Self",676,0.676,1
"8011",23,"Friend","Self","Nonmatching","Self","Self","Self",684,0.684,1
"8012",23,"Friend","Self","Nonmatching","Self","Self","Self",566,0.566,1
"8013",23,"Friend","Self","Nonmatching","Self","Self","Self",461,0.461,1
"8014",23,"Friend","Self","Nonmatching","Self","Self","Self",487,0.487,1
"8015",23,"Friend","Self","Nonmatching","Self","Self","Self",462,0.462,1
"8016",23,"Friend","Self","Nonmatching","Self","Self","Self",397,0.397,1
"8017",23,"Friend","Self","Nonmatching","Self","Self","Self",300,0.3,1
"8018",23,"Friend","Self","Nonmatching","Self","Self","Self",358,0.358,1
"8019",23,"Friend","Self","Nonmatching","Self","Self","Self",509,0.509,1
"8020",23,"Friend","Self","Nonmatching","Self","Self","Self",369,0.369,1
"8021",23,"Self","Self","Nonmatching","Self","Self","Self",280,0.28,1
"8022",23,"Self","Self","Nonmatching","Self","Self","Self",852,0.852,1
"8023",23,"Self","Self","Nonmatching","Self","Self","Self",400,0.4,1
"8024",23,"Self","Self","Nonmatching","Self","Self","Self",921,0.921,1
"8025",23,"Self","Self","Nonmatching","Self","Self","Self",465,0.465,1
"8026",23,"Self","Self","Nonmatching","Self","Self","Self",336,0.336,1
"8027",23,"Self","Self","Nonmatching","Self","Self","Self",472,0.472,1
"8028",23,"Self","Self","Nonmatching","Self","Self","Self",304,0.304,1
"8029",23,"Self","Self","Nonmatching","Self","Self","Self",535,0.535,1
"8030",23,"Self","Self","Nonmatching","Self","Self","Self",379,0.379,1
"8031",23,"Self","Self","Nonmatching","Self","Self","Self",347,0.347,1
"8032",24,"Friend","Friend","Matching","Friend","Friend","Close",533,0.533,1
"8033",24,"Friend","Friend","Matching","Friend","Friend","Close",594,0.594,0
"8034",24,"Friend","Friend","Matching","Friend","Friend","Close",512,0.512,0
"8035",24,"Friend","Friend","Matching","Friend","Friend","Close",412,0.412,0
"8036",24,"Friend","Friend","Matching","Friend","Friend","Close",414,0.414,0
"8037",24,"Friend","Friend","Matching","Friend","Friend","Close",445,0.445,0
"8038",24,"Friend","Friend","Matching","Friend","Friend","Close",482,0.482,0
"8039",24,"Friend","Friend","Matching","Friend","Friend","Close",419,0.419,0
"8040",24,"Friend","Friend","Matching","Friend","Friend","Close",480,0.48,0
"8041",24,"Friend","Friend","Matching","Friend","Friend","Close",408,0.408,0
"8042",24,"Friend","Friend","Matching","Friend","Friend","Close",426,0.426,0
"8043",24,"Friend","Friend","Matching","Friend","Friend","Close",375,0.375,0
"8044",24,"Friend","Friend","Matching","Friend","Friend","Close",325,0.325,0
"8045",24,"Friend","Friend","Matching","Friend","Friend","Close",531,0.531,0
"8046",24,"Friend","Friend","Matching","Friend","Friend","Close",292,0.292,0
"8047",24,"Friend","Friend","Matching","Friend","Friend","Close",307,0.307,0
"8048",24,"Friend","Friend","Matching","Friend","Friend","Close",398,0.398,0
"8049",24,"Friend","Friend","Matching","Friend","Friend","Close",379,0.379,0
"8050",24,"Friend","Friend","Matching","Friend","Friend","Close",413,0.413,0
"8051",24,"Friend","Friend","Matching","Friend","Friend","Close",629,0.629,0
"8052",24,"Friend","Friend","Matching","Friend","Friend","Close",354,0.354,0
"8053",24,"Friend","Friend","Matching","Friend","Friend","Close",418,0.418,0
"8054",24,"Friend","Friend","Matching","Friend","Friend","Close",251,0.251,0
"8055",24,"Friend","Friend","Matching","Friend","Friend","Close",505,0.505,0
"8056",24,"Self","Friend","Matching","Friend","Friend","Close",358,0.358,0
"8057",24,"Self","Friend","Matching","Friend","Friend","Close",297,0.297,0
"8058",24,"Self","Friend","Matching","Friend","Friend","Close",293,0.293,0
"8059",24,"Self","Friend","Matching","Friend","Friend","Close",362,0.362,0
"8060",24,"Self","Friend","Matching","Friend","Friend","Close",353,0.353,0
"8061",24,"Self","Friend","Matching","Friend","Friend","Close",374,0.374,0
"8062",24,"Self","Friend","Matching","Friend","Friend","Close",293,0.293,0
"8063",24,"Self","Friend","Matching","Friend","Friend","Close",329,0.329,0
"8064",24,"Self","Friend","Matching","Friend","Friend","Close",274,0.274,0
"8065",24,"Self","Friend","Matching","Friend","Friend","Close",299,0.299,0
"8066",24,"Self","Friend","Matching","Friend","Friend","Close",467,0.467,0
"8067",24,"Self","Friend","Matching","Friend","Friend","Close",309,0.309,0
"8068",24,"Self","Friend","Matching","Friend","Friend","Close",405,0.405,0
"8069",24,"Self","Friend","Matching","Friend","Friend","Close",352,0.352,0
"8070",24,"Self","Friend","Matching","Friend","Friend","Close",274,0.274,0
"8071",24,"Self","Friend","Matching","Friend","Friend","Close",394,0.394,0
"8072",24,"Self","Friend","Matching","Friend","Friend","Close",317,0.317,0
"8073",24,"Self","Friend","Matching","Friend","Friend","Close",270,0.27,0
"8074",24,"Self","Friend","Matching","Friend","Friend","Close",337,0.337,0
"8075",24,"Self","Friend","Matching","Friend","Friend","Close",265,0.265,0
"8076",24,"Self","Friend","Matching","Friend","Friend","Close",312,0.312,0
"8077",24,"Self","Friend","Matching","Friend","Friend","Close",352,0.352,0
"8078",24,"Self","Friend","Matching","Friend","Friend","Close",260,0.26,0
"8079",24,"Self","Friend","Matching","Friend","Friend","Close",338,0.338,0
"8080",24,"Self","Friend","Matching","Friend","Friend","Close",368,0.368,0
"8081",24,"Self","Friend","Matching","Friend","Friend","Close",253,0.253,0
"8082",24,"Self","Friend","Matching","Friend","Friend","Close",263,0.263,0
"8083",24,"Self","Friend","Matching","Friend","Friend","Close",274,0.274,0
"8084",24,"Self","Friend","Matching","Friend","Friend","Close",725,0.725,0
"8085",24,"Self","Friend","Matching","Friend","Friend","Close",276,0.276,0
"8086",24,"Self","Friend","Matching","Friend","Friend","Close",299,0.299,0
"8087",24,"Self","Friend","Matching","Friend","Friend","Close",357,0.357,0
"8088",24,"Self","Friend","Matching","Friend","Friend","Close",539,0.539,0
"8089",24,"Self","Friend","Matching","Friend","Friend","Close",269,0.269,0
"8090",24,"Self","Friend","Matching","Friend","Friend","Close",286,0.286,0
"8091",24,"Self","Friend","Matching","Friend","Friend","Close",291,0.291,0
"8092",24,"Self","Friend","Matching","Friend","Friend","Close",277,0.277,0
"8093",24,"Self","Friend","Matching","Friend","Friend","Close",352,0.352,0
"8094",24,"Self","Friend","Matching","Friend","Friend","Close",384,0.384,0
"8095",24,"Self","Friend","Matching","Friend","Friend","Close",360,0.36,0
"8096",24,"Self","Friend","Matching","Friend","Friend","Close",378,0.378,0
"8097",24,"Self","Friend","Matching","Friend","Friend","Close",423,0.423,0
"8098",24,"Self","Friend","Matching","Friend","Friend","Close",298,0.298,0
"8099",24,"Self","Friend","Matching","Friend","Friend","Close",265,0.265,0
"8100",24,"Self","Friend","Matching","Friend","Friend","Close",279,0.279,0
"8101",24,"Self","Friend","Matching","Friend","Friend","Close",267,0.267,0
"8102",24,"Self","Friend","Matching","Friend","Friend","Close",293,0.293,0
"8103",24,"Self","Friend","Matching","Friend","Friend","Close",610,0.61,0
"8104",24,"Self","Friend","Matching","Friend","Friend","Close",310,0.31,0
"8105",24,"Self","Friend","Matching","Friend","Friend","Close",253,0.253,0
"8106",24,"Self","Friend","Matching","Friend","Friend","Close",376,0.376,0
"8107",24,"Self","Friend","Matching","Friend","Friend","Close",607,0.607,0
"8108",24,"Self","Friend","Matching","Friend","Friend","Close",537,0.537,0
"8109",24,"Self","Friend","Matching","Friend","Friend","Close",633,0.633,0
"8110",24,"Self","Friend","Matching","Friend","Friend","Close",451,0.451,0
"8111",24,"Self","Friend","Matching","Friend","Friend","Close",527,0.527,0
"8112",24,"Self","Friend","Matching","Friend","Friend","Close",476,0.476,0
"8113",24,"Self","Friend","Matching","Friend","Friend","Close",276,0.276,0
"8114",24,"Self","Friend","Matching","Friend","Friend","Close",261,0.261,0
"8115",24,"Self","Friend","Matching","Friend","Friend","Close",319,0.319,0
"8116",24,"Self","Friend","Matching","Friend","Friend","Close",492,0.492,0
"8117",24,"Self","Friend","Matching","Friend","Friend","Close",273,0.273,0
"8118",24,"Self","Friend","Matching","Friend","Friend","Close",390,0.39,0
"8119",24,"Self","Friend","Matching","Friend","Friend","Close",297,0.297,0
"8120",24,"Self","Friend","Matching","Friend","Friend","Close",269,0.269,0
"8121",24,"Self","Friend","Matching","Friend","Friend","Close",339,0.339,0
"8122",24,"Self","Friend","Matching","Friend","Friend","Close",265,0.265,0
"8123",24,"Self","Friend","Matching","Friend","Friend","Close",238,0.238,0
"8124",24,"Self","Friend","Matching","Friend","Friend","Close",324,0.324,0
"8125",24,"Self","Friend","Matching","Friend","Friend","Close",203,0.203,0
"8126",24,"Self","Friend","Matching","Friend","Friend","Close",290,0.29,0
"8127",24,"Self","Friend","Matching","Friend","Friend","Close",252,0.252,0
"8128",24,"Friend","Self","Matching","Self","Self","Self",620,0.62,1
"8129",24,"Friend","Self","Matching","Self","Self","Self",678,0.678,1
"8130",24,"Friend","Self","Matching","Self","Self","Self",564,0.564,1
"8131",24,"Friend","Self","Matching","Self","Self","Self",733,0.733,1
"8132",24,"Friend","Self","Matching","Self","Self","Self",586,0.586,1
"8133",24,"Friend","Self","Matching","Self","Self","Self",578,0.578,1
"8134",24,"Friend","Self","Matching","Self","Self","Self",634,0.634,1
"8135",24,"Friend","Self","Matching","Self","Self","Self",566,0.566,1
"8136",24,"Friend","Self","Matching","Self","Self","Self",438,0.438,1
"8137",24,"Friend","Self","Matching","Self","Self","Self",513,0.513,1
"8138",24,"Friend","Self","Matching","Self","Self","Self",475,0.475,1
"8139",24,"Friend","Self","Matching","Self","Self","Self",417,0.417,1
"8140",24,"Friend","Self","Matching","Self","Self","Self",425,0.425,1
"8141",24,"Friend","Self","Matching","Self","Self","Self",403,0.403,1
"8142",24,"Friend","Self","Matching","Self","Self","Self",353,0.353,1
"8143",24,"Friend","Self","Matching","Self","Self","Self",394,0.394,1
"8144",24,"Friend","Self","Matching","Self","Self","Self",430,0.43,1
"8145",24,"Friend","Self","Matching","Self","Self","Self",656,0.656,1
"8146",24,"Friend","Self","Matching","Self","Self","Self",515,0.515,1
"8147",24,"Friend","Self","Matching","Self","Self","Self",577,0.577,1
"8148",24,"Friend","Self","Matching","Self","Self","Self",359,0.359,1
"8149",24,"Friend","Self","Matching","Self","Self","Self",351,0.351,1
"8150",24,"Friend","Self","Matching","Self","Self","Self",408,0.408,1
"8151",24,"Friend","Self","Matching","Self","Self","Self",715,0.715,1
"8152",24,"Friend","Self","Matching","Self","Self","Self",424,0.424,1
"8153",24,"Friend","Self","Matching","Self","Self","Self",464,0.464,1
"8154",24,"Friend","Self","Matching","Self","Self","Self",448,0.448,1
"8155",24,"Friend","Self","Matching","Self","Self","Self",433,0.433,1
"8156",24,"Friend","Self","Matching","Self","Self","Self",353,0.353,1
"8157",24,"Friend","Self","Matching","Self","Self","Self",429,0.429,1
"8158",24,"Friend","Self","Matching","Self","Self","Self",346,0.346,1
"8159",24,"Friend","Self","Matching","Self","Self","Self",511,0.511,1
"8160",24,"Friend","Self","Matching","Self","Self","Self",405,0.405,1
"8161",24,"Friend","Self","Matching","Self","Self","Self",436,0.436,1
"8162",24,"Friend","Self","Matching","Self","Self","Self",377,0.377,1
"8163",24,"Friend","Self","Matching","Self","Self","Self",538,0.538,1
"8164",24,"Friend","Self","Matching","Self","Self","Self",445,0.445,1
"8165",24,"Friend","Self","Matching","Self","Self","Self",387,0.387,1
"8166",24,"Friend","Self","Matching","Self","Self","Self",399,0.399,1
"8167",24,"Friend","Self","Matching","Self","Self","Self",676,0.676,1
"8168",24,"Friend","Self","Matching","Self","Self","Self",460,0.46,1
"8169",24,"Friend","Self","Matching","Self","Self","Self",454,0.454,1
"8170",24,"Friend","Self","Matching","Self","Self","Self",513,0.513,1
"8171",24,"Friend","Self","Matching","Self","Self","Self",433,0.433,1
"8172",24,"Friend","Self","Matching","Self","Self","Self",427,0.427,1
"8173",24,"Friend","Self","Matching","Self","Self","Self",523,0.523,1
"8174",24,"Friend","Self","Matching","Self","Self","Self",537,0.537,1
"8175",24,"Friend","Self","Matching","Self","Self","Self",557,0.557,1
"8176",24,"Friend","Self","Matching","Self","Self","Self",596,0.596,1
"8177",24,"Friend","Self","Matching","Self","Self","Self",381,0.381,1
"8178",24,"Friend","Self","Matching","Self","Self","Self",350,0.35,1
"8179",24,"Friend","Self","Matching","Self","Self","Self",411,0.411,1
"8180",24,"Friend","Self","Matching","Self","Self","Self",420,0.42,1
"8181",24,"Friend","Self","Matching","Self","Self","Self",531,0.531,1
"8182",24,"Self","Self","Matching","Self","Self","Self",572,0.572,1
"8183",24,"Self","Self","Matching","Self","Self","Self",467,0.467,1
"8184",24,"Self","Self","Matching","Self","Self","Self",572,0.572,1
"8185",24,"Self","Self","Matching","Self","Self","Self",363,0.363,1
"8186",24,"Self","Self","Matching","Self","Self","Self",508,0.508,1
"8187",24,"Self","Self","Matching","Self","Self","Self",352,0.352,1
"8188",24,"Self","Self","Matching","Self","Self","Self",633,0.633,1
"8189",24,"Self","Self","Matching","Self","Self","Self",466,0.466,1
"8190",24,"Self","Self","Matching","Self","Self","Self",615,0.615,1
"8191",24,"Self","Self","Matching","Self","Self","Self",518,0.518,1
"8192",24,"Self","Self","Matching","Self","Self","Self",521,0.521,1
"8193",24,"Self","Self","Matching","Self","Self","Self",470,0.47,1
"8194",24,"Friend","Self","Matching","Self","Self","Self",752,0.752,0
"8195",24,"Friend","Self","Matching","Self","Self","Self",686,0.686,0
"8196",24,"Friend","Self","Matching","Self","Self","Self",361,0.361,0
"8197",24,"Friend","Self","Matching","Self","Self","Self",332,0.332,0
"8198",24,"Friend","Self","Matching","Self","Self","Self",288,0.288,0
"8199",24,"Friend","Self","Matching","Self","Self","Self",427,0.427,0
"8200",24,"Friend","Self","Matching","Self","Self","Self",498,0.498,0
"8201",24,"Friend","Self","Matching","Self","Self","Self",411,0.411,0
"8202",24,"Friend","Self","Matching","Self","Self","Self",212,0.212,0
"8203",24,"Friend","Self","Matching","Self","Self","Self",439,0.439,0
"8204",24,"Friend","Self","Matching","Self","Self","Self",314,0.314,0
"8205",24,"Friend","Self","Matching","Self","Self","Self",519,0.519,0
"8206",24,"Friend","Self","Matching","Self","Self","Self",269,0.269,0
"8207",24,"Friend","Self","Matching","Self","Self","Self",554,0.554,0
"8208",24,"Friend","Self","Matching","Self","Self","Self",411,0.411,0
"8209",24,"Friend","Self","Matching","Self","Self","Self",459,0.459,0
"8210",24,"Friend","Self","Matching","Self","Self","Self",347,0.347,0
"8211",24,"Friend","Self","Matching","Self","Self","Self",353,0.353,0
"8212",24,"Friend","Self","Matching","Self","Self","Self",595,0.595,0
"8213",24,"Friend","Self","Matching","Self","Self","Self",251,0.251,0
"8214",24,"Friend","Self","Matching","Self","Self","Self",285,0.285,0
"8215",24,"Self","Self","Matching","Self","Self","Self",269,0.269,0
"8216",24,"Self","Self","Matching","Self","Self","Self",216,0.216,0
"8217",24,"Self","Self","Matching","Self","Self","Self",310,0.31,0
"8218",24,"Self","Self","Matching","Self","Self","Self",347,0.347,0
"8219",24,"Self","Self","Matching","Self","Self","Self",246,0.246,0
"8220",24,"Self","Self","Matching","Self","Self","Self",550,0.55,0
"8221",24,"Self","Self","Matching","Self","Self","Self",279,0.279,0
"8222",24,"Self","Self","Matching","Self","Self","Self",306,0.306,0
"8223",24,"Self","Self","Matching","Self","Self","Self",285,0.285,0
"8224",24,"Self","Self","Matching","Self","Self","Self",311,0.311,0
"8225",24,"Self","Self","Matching","Self","Self","Self",224,0.224,0
"8226",24,"Self","Self","Matching","Self","Self","Self",264,0.264,0
"8227",24,"Self","Self","Matching","Self","Self","Self",276,0.276,0
"8228",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",636,0.636,1
"8229",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",506,0.506,1
"8230",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",492,0.492,1
"8231",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",410,0.41,1
"8232",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",422,0.422,1
"8233",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",552,0.552,1
"8234",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",294,0.294,1
"8235",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",383,0.383,1
"8236",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",370,0.37,1
"8237",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",362,0.362,1
"8238",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",283,0.283,1
"8239",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",296,0.296,1
"8240",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",513,0.513,1
"8241",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",252,0.252,1
"8242",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",517,0.517,1
"8243",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",395,0.395,1
"8244",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",261,0.261,1
"8245",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",495,0.495,1
"8246",24,"Self","Friend","Nonmatching","Friend","Friend","Close",482,0.482,1
"8247",24,"Self","Friend","Nonmatching","Friend","Friend","Close",517,0.517,1
"8248",24,"Self","Friend","Nonmatching","Friend","Friend","Close",315,0.315,1
"8249",24,"Self","Friend","Nonmatching","Friend","Friend","Close",284,0.284,1
"8250",24,"Self","Friend","Nonmatching","Friend","Friend","Close",316,0.316,1
"8251",24,"Self","Friend","Nonmatching","Friend","Friend","Close",290,0.29,1
"8252",24,"Self","Friend","Nonmatching","Friend","Friend","Close",415,0.415,1
"8253",24,"Self","Friend","Nonmatching","Friend","Friend","Close",288,0.288,1
"8254",24,"Self","Friend","Nonmatching","Friend","Friend","Close",330,0.33,1
"8255",24,"Self","Friend","Nonmatching","Friend","Friend","Close",373,0.373,1
"8256",24,"Self","Friend","Nonmatching","Friend","Friend","Close",386,0.386,1
"8257",24,"Self","Friend","Nonmatching","Friend","Friend","Close",395,0.395,1
"8258",24,"Self","Friend","Nonmatching","Friend","Friend","Close",317,0.317,1
"8259",24,"Self","Friend","Nonmatching","Friend","Friend","Close",524,0.524,1
"8260",24,"Self","Friend","Nonmatching","Friend","Friend","Close",250,0.25,1
"8261",24,"Self","Friend","Nonmatching","Friend","Friend","Close",540,0.54,1
"8262",24,"Self","Friend","Nonmatching","Friend","Friend","Close",348,0.348,1
"8263",24,"Self","Friend","Nonmatching","Friend","Friend","Close",307,0.307,1
"8264",24,"Self","Friend","Nonmatching","Friend","Friend","Close",451,0.451,1
"8265",24,"Self","Friend","Nonmatching","Friend","Friend","Close",288,0.288,1
"8266",24,"Self","Friend","Nonmatching","Friend","Friend","Close",308,0.308,1
"8267",24,"Self","Friend","Nonmatching","Friend","Friend","Close",268,0.268,1
"8268",24,"Self","Friend","Nonmatching","Friend","Friend","Close",271,0.271,1
"8269",24,"Self","Friend","Nonmatching","Friend","Friend","Close",311,0.311,1
"8270",24,"Self","Friend","Nonmatching","Friend","Friend","Close",296,0.296,1
"8271",24,"Self","Friend","Nonmatching","Friend","Friend","Close",312,0.312,1
"8272",24,"Self","Friend","Nonmatching","Friend","Friend","Close",379,0.379,1
"8273",24,"Self","Friend","Nonmatching","Friend","Friend","Close",344,0.344,1
"8274",24,"Self","Friend","Nonmatching","Friend","Friend","Close",313,0.313,1
"8275",24,"Self","Friend","Nonmatching","Friend","Friend","Close",447,0.447,1
"8276",24,"Self","Friend","Nonmatching","Friend","Friend","Close",468,0.468,1
"8277",24,"Self","Friend","Nonmatching","Friend","Friend","Close",828,0.828,1
"8278",24,"Self","Friend","Nonmatching","Friend","Friend","Close",283,0.283,1
"8279",24,"Self","Friend","Nonmatching","Friend","Friend","Close",331,0.331,1
"8280",24,"Self","Friend","Nonmatching","Friend","Friend","Close",237,0.237,1
"8281",24,"Self","Friend","Nonmatching","Friend","Friend","Close",264,0.264,1
"8282",24,"Self","Friend","Nonmatching","Friend","Friend","Close",296,0.296,1
"8283",24,"Self","Friend","Nonmatching","Friend","Friend","Close",310,0.31,1
"8284",24,"Self","Friend","Nonmatching","Friend","Friend","Close",304,0.304,1
"8285",24,"Self","Friend","Nonmatching","Friend","Friend","Close",234,0.234,1
"8286",24,"Self","Friend","Nonmatching","Friend","Friend","Close",305,0.305,1
"8287",24,"Self","Friend","Nonmatching","Friend","Friend","Close",310,0.31,1
"8288",24,"Self","Friend","Nonmatching","Friend","Friend","Close",257,0.257,1
"8289",24,"Self","Friend","Nonmatching","Friend","Friend","Close",250,0.25,1
"8290",24,"Self","Friend","Nonmatching","Friend","Friend","Close",289,0.289,1
"8291",24,"Self","Friend","Nonmatching","Friend","Friend","Close",343,0.343,1
"8292",24,"Self","Friend","Nonmatching","Friend","Friend","Close",421,0.421,1
"8293",24,"Self","Friend","Nonmatching","Friend","Friend","Close",533,0.533,1
"8294",24,"Self","Friend","Nonmatching","Friend","Friend","Close",259,0.259,1
"8295",24,"Self","Friend","Nonmatching","Friend","Friend","Close",453,0.453,1
"8296",24,"Self","Friend","Nonmatching","Friend","Friend","Close",365,0.365,1
"8297",24,"Self","Friend","Nonmatching","Friend","Friend","Close",734,0.734,1
"8298",24,"Self","Friend","Nonmatching","Friend","Friend","Close",538,0.538,1
"8299",24,"Self","Friend","Nonmatching","Friend","Friend","Close",393,0.393,1
"8300",24,"Self","Friend","Nonmatching","Friend","Friend","Close",390,0.39,1
"8301",24,"Self","Friend","Nonmatching","Friend","Friend","Close",281,0.281,1
"8302",24,"Self","Friend","Nonmatching","Friend","Friend","Close",305,0.305,1
"8303",24,"Self","Friend","Nonmatching","Friend","Friend","Close",426,0.426,1
"8304",24,"Self","Friend","Nonmatching","Friend","Friend","Close",285,0.285,1
"8305",24,"Self","Friend","Nonmatching","Friend","Friend","Close",320,0.32,1
"8306",24,"Self","Friend","Nonmatching","Friend","Friend","Close",276,0.276,1
"8307",24,"Self","Friend","Nonmatching","Friend","Friend","Close",274,0.274,1
"8308",24,"Self","Friend","Nonmatching","Friend","Friend","Close",262,0.262,1
"8309",24,"Self","Friend","Nonmatching","Friend","Friend","Close",298,0.298,1
"8310",24,"Self","Friend","Nonmatching","Friend","Friend","Close",259,0.259,1
"8311",24,"Self","Friend","Nonmatching","Friend","Friend","Close",229,0.229,1
"8312",24,"Self","Friend","Nonmatching","Friend","Friend","Close",326,0.326,1
"8313",24,"Self","Friend","Nonmatching","Friend","Friend","Close",272,0.272,1
"8314",24,"Self","Friend","Nonmatching","Friend","Friend","Close",209,0.209,1
"8315",24,"Self","Friend","Nonmatching","Friend","Friend","Close",233,0.233,1
"8316",24,"Self","Friend","Nonmatching","Friend","Friend","Close",261,0.261,1
"8317",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",532,0.532,0
"8318",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",411,0.411,0
"8319",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",398,0.398,0
"8320",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",385,0.385,0
"8321",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",383,0.383,0
"8322",24,"Friend","Friend","Nonmatching","Friend","Friend","Close",380,0.38,0
"8323",24,"Self","Friend","Nonmatching","Friend","Friend","Close",459,0.459,0
"8324",24,"Self","Friend","Nonmatching","Friend","Friend","Close",449,0.449,0
"8325",24,"Self","Friend","Nonmatching","Friend","Friend","Close",423,0.423,0
"8326",24,"Friend","Self","Nonmatching","Self","Self","Self",587,0.587,1
"8327",24,"Friend","Self","Nonmatching","Self","Self","Self",780,0.78,1
"8328",24,"Friend","Self","Nonmatching","Self","Self","Self",547,0.547,1
"8329",24,"Friend","Self","Nonmatching","Self","Self","Self",643,0.643,1
"8330",24,"Friend","Self","Nonmatching","Self","Self","Self",420,0.42,1
"8331",24,"Friend","Self","Nonmatching","Self","Self","Self",430,0.43,1
"8332",24,"Friend","Self","Nonmatching","Self","Self","Self",518,0.518,1
"8333",24,"Friend","Self","Nonmatching","Self","Self","Self",532,0.532,1
"8334",24,"Friend","Self","Nonmatching","Self","Self","Self",435,0.435,1
"8335",24,"Friend","Self","Nonmatching","Self","Self","Self",639,0.639,1
"8336",24,"Friend","Self","Nonmatching","Self","Self","Self",494,0.494,1
"8337",24,"Friend","Self","Nonmatching","Self","Self","Self",362,0.362,1
"8338",24,"Friend","Self","Nonmatching","Self","Self","Self",471,0.471,1
"8339",24,"Friend","Self","Nonmatching","Self","Self","Self",418,0.418,1
"8340",24,"Friend","Self","Nonmatching","Self","Self","Self",381,0.381,1
"8341",24,"Friend","Self","Nonmatching","Self","Self","Self",451,0.451,1
"8342",24,"Friend","Self","Nonmatching","Self","Self","Self",395,0.395,1
"8343",24,"Friend","Self","Nonmatching","Self","Self","Self",392,0.392,1
"8344",24,"Friend","Self","Nonmatching","Self","Self","Self",369,0.369,1
"8345",24,"Friend","Self","Nonmatching","Self","Self","Self",420,0.42,1
"8346",24,"Friend","Self","Nonmatching","Self","Self","Self",365,0.365,1
"8347",24,"Friend","Self","Nonmatching","Self","Self","Self",453,0.453,1
"8348",24,"Friend","Self","Nonmatching","Self","Self","Self",738,0.738,1
"8349",24,"Friend","Self","Nonmatching","Self","Self","Self",458,0.458,1
"8350",24,"Friend","Self","Nonmatching","Self","Self","Self",418,0.418,1
"8351",24,"Friend","Self","Nonmatching","Self","Self","Self",617,0.617,1
"8352",24,"Friend","Self","Nonmatching","Self","Self","Self",354,0.354,1
"8353",24,"Friend","Self","Nonmatching","Self","Self","Self",602,0.602,1
"8354",24,"Friend","Self","Nonmatching","Self","Self","Self",444,0.444,1
"8355",24,"Friend","Self","Nonmatching","Self","Self","Self",470,0.47,1
"8356",24,"Friend","Self","Nonmatching","Self","Self","Self",328,0.328,1
"8357",24,"Friend","Self","Nonmatching","Self","Self","Self",326,0.326,1
"8358",24,"Friend","Self","Nonmatching","Self","Self","Self",375,0.375,1
"8359",24,"Friend","Self","Nonmatching","Self","Self","Self",336,0.336,1
"8360",24,"Friend","Self","Nonmatching","Self","Self","Self",356,0.356,1
