age,handedness,participant_id,sex,block_order,shape,match,block,responseKey,respRt,respCorr
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.5732782,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.6751463,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.6112163,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.5183407,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.7371035,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.8669946,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.6411102,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.6802085,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.7299466,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.6906149,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.7829712,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.6777123,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.6881458,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.7779888,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.4719052,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.7534448,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.7767597,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.7059066,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.5696183,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.6144415,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.6332296,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.6072275,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.6689772,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.5507932,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.8500136,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.5747416,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.6457238,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.3938605,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.6515476,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.4649971,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.7003466,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.5292023,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.7032556,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.7065719,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.6322326,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.766808,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.6231211,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.6776551,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.5363836,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.7514269,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.6876994,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,l,0.986303,0
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.545138,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.5445634,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.5953553,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.8867738,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.5603343,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.6814585,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.604583,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.6147171,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.7883127,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.636799,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.6655666,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.7931468,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.6457003,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.5667968,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.7093992,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.7249235,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.6833854,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.5197754,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.9715038,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,a,0.7043627,0
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.6648923,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.7959972,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,l,0.4994679,0
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.7932096,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.7633716,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.827642,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.5388332,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.637595,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.8121895,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.731196,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.7504964,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.625649,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,1.0740803,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.5598201,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.6842407,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.5265492,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,1.2479016,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.5946442,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,1.0014485,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.7909357,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.5169831,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.7502563,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.4741285,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,l,0.5350514,0
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.5540274,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.6750673,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.8019019,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.6507507,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.7346773,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.7399423,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.8861423,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.6116805,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.7695925,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.5648926,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.4938133,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.6373524,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.6691039,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.7942625,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.4643448,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.4980684,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.6442416,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.8362556,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.7616589,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.5896372,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,a,0.4926305,0
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,1.3760993,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.7256402,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.7304853,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.7371991,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.5262673,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.8096054,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.5992086,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.525011,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.7169626,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.5584583,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.7377238,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.6627778,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.7363079,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.7404552,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.688701,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.5605928,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.6634132,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.706691,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.9872343,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.6188257,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.5774346,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.534392,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.6885734,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.6002296,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,l,0.6045684,1
22,right,12,m,selfAsym_selfSym,stranger-related,yes,selfS,a,1.2658674,0
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.4361501,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.5035031,1
22,right,12,m,selfAsym_selfSym,self-related,yes,selfS,l,0.5214589,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.9504951,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.5198746,1
22,right,12,m,selfAsym_selfSym,stranger-related,no,selfS,a,0.9977352,1
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,l,0.4942072,0
22,right,12,m,selfAsym_selfSym,self-related,no,selfS,a,0.6980024,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.862083,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.6445498,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.762733,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,1.2032851,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.5110339,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.5807369,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.6261113,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.8734137,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.872875,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.6799318,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,1.405101,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,l,0.9437808,0
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.6317457,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.8828641,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,1.0638385,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,1.0207931,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.5387901,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,1.004178,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,l,0.7478443,0
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.8987079,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.9567488,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.8154181,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.6594093,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.6570337,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.7394416,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,1.0993291,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.7547113,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.5773615,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,missed,1.5000598,missed
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.9379078,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.7645687,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,l,0.7204063,0
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,a,1.0962826,0
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.7878512,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,l,0.576621,0
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.8822895,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.7761224,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,missed,1.5000532,missed
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.7893306,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,a,0.7326961,0
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,missed,1.500048,missed
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,l,0.7439749,0
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.7959104,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,1.1053854,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.8769181,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.7833717,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,a,0.6796962,0
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,1.2133954,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.9532094,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,1.0004572,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,a,0.5910793,0
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.5304189,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.7349384,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,l,1.0584362,0
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,1.2396957,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.7460255,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.6847309,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.7057438,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,l,0.9524638,0
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,a,0.3643761,0
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.7851057,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.8212205,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.7924875,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.6674254,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.8918727,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,a,0.7955802,0
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,1.154695,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.6670581,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,a,0.6683526,0
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.746916,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.6888085,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.8932012,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.8588584,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.8362238,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.8577861,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,l,1.0737886,0
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.779423,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,1.0903805,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.7612623,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,1.1665897,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.8337315,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,l,0.8587729,0
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.6940023,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,a,1.3232204,0
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,1.3347056,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,1.179307,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.8527547,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,1.2297695,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.8145291,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.80165,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.7132915,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,1.027094,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.9622089,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.9469557,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.8892578,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.9622881,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.5530818,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.6645575,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.7260928,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,missed,1.5001156,missed
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.6967846,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.4599064,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,l,0.5485676,0
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.7210084,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.719024,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.8215177,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.512023,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.7932768,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.6504679,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.5293516,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,l,0.4925826,0
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.5332249,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.504349,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.4864099,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.6773419,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.4228418,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.7312741,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,l,0.7840914,0
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.5528057,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.6681967,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.6607625,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.5658682,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.4630433,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.5362971,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.4945648,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,missed,1.5000495,missed
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.603871,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,a,0.5035095,0
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.6617322,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.5907474,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.5901249,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,a,0.4836177,0
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,l,0.6784217,0
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.8073019,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.4961856,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.6016743,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.8573948,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.4695892,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.5084314,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.5292292,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.5423943,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,l,0.4855993,0
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.8024361,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.9686554,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.44294,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,l,0.4643644,0
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.3927407,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.429532,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.4597955,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.3915629,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.3920333,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,a,0.3617485,0
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.7176569,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.4830256,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.8557684,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.7672469,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.4844605,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.6296622,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.8885309,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.6766098,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,1.0825707,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,a,0.7689177,0
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.8689728,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.7989347,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.4269743,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.5250305,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.5999759,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,a,0.3391829,0
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.6180892,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,a,0.6846924,0
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.6116379,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.7509068,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.4947813,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.5034573,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.988215,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.6683932,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.6811213,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,1.1076573,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.4709271,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,l,0.8052789,0
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,a,0.5811345,0
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.6578004,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,l,0.7080686,0
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,1.2238489,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.5696281,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,1.17567,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,1.192998,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.8139093,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.860684,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.6079963,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,l,0.5522574,0
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.6957702,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.654888,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.6736299,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.5297654,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,l,0.5091491,1
22,right,13,f,selfSym_selfAsym,self-related,no,selfS,a,0.6171011,0
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.5221442,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.7725869,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,1.2235271,1
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,l,0.5386632,0
22,right,13,f,selfSym_selfAsym,stranger-related,yes,selfS,a,0.7725054,1
22,right,13,f,selfSym_selfAsym,stranger-related,no,selfS,l,0.4900606,1
22,right,13,f,selfSym_selfAsym,self-related,yes,selfS,a,0.4695747,1
