"","Subject","Gender","Age","Handedness","Matching","Identity","RT_ms","RT_sec","ACC"
"1099",8,"female",19,"left","incomp","Bekannter",457,0.457,1
"1100",8,"female",19,"left","incomp","Bekannter",589,0.589,1
"1101",8,"female",19,"left","incomp","Bekannter",728,0.728,1
"1102",8,"female",19,"left","incomp","Bekannter",547,0.547,1
"1103",8,"female",19,"left","incomp","Bekannter",687,0.687,1
"1104",8,"female",19,"left","incomp","Bekannter",428,0.428,1
"1105",8,"female",19,"left","incomp","Ich",1667,1.667,0
"1106",8,"female",19,"left","incomp","Ich",933,0.933,1
"1107",8,"female",19,"left","incomp","Ich",995,0.995,0
"1108",8,"female",19,"left","incomp","Ich",837,0.837,1
"1109",8,"female",19,"left","incomp","Ich",693,0.693,0
"1110",8,"female",19,"left","incomp","Ich",299,0.299,1
"1111",8,"female",19,"left","incomp","Ich",465,0.465,1
"1112",8,"female",19,"left","incomp","Ich",491,0.491,1
"1113",8,"female",19,"left","incomp","Ich",944,0.944,1
"1114",8,"female",19,"left","incomp","Ich",784,0.784,1
"1115",8,"female",19,"left","incomp","Ich",610,0.61,0
"1116",8,"female",19,"left","incomp","Ich",281,0.281,1
"1117",8,"female",19,"left","incomp","Ich",518,0.518,1
"1118",8,"female",19,"left","incomp","Ich",849,0.849,1
"1119",8,"female",19,"left","incomp","Ich",603,0.603,1
"1120",8,"female",19,"left","incomp","Ich",556,0.556,1
"1121",8,"female",19,"left","incomp","Ich",266,0.266,1
"1122",8,"female",19,"left","incomp","Ich",307,0.307,1
"1123",8,"female",19,"left","incomp","Ich",627,0.627,1
"1124",8,"female",19,"left","incomp","Ich",453,0.453,1
"1125",8,"female",19,"left","incomp","Ich",333,0.333,1
"1126",8,"female",19,"left","incomp","Ich",521,0.521,1
"1127",8,"female",19,"left","incomp","Ich",715,0.715,1
"1128",8,"female",19,"left","incomp","Ich",508,0.508,0
"1129",8,"female",19,"left","incomp","Mutter",988,0.988,1
"1130",8,"female",19,"left","incomp","Mutter",616,0.616,1
"1131",8,"female",19,"left","incomp","Mutter",856,0.856,1
"1132",8,"female",19,"left","incomp","Mutter",355,0.355,1
"1133",8,"female",19,"left","incomp","Mutter",629,0.629,0
"1134",8,"female",19,"left","incomp","Mutter",335,0.335,1
"1135",8,"female",19,"left","incomp","Mutter",575,0.575,1
"1136",8,"female",19,"left","incomp","Mutter",463,0.463,1
"1137",8,"female",19,"left","incomp","Mutter",854,0.854,1
"1138",8,"female",19,"left","incomp","Mutter",662,0.662,1
"1139",8,"female",19,"left","incomp","Mutter",290,0.29,1
"1140",8,"female",19,"left","incomp","Mutter",828,0.828,1
"1141",8,"female",19,"left","incomp","Mutter",475,0.475,1
"1142",8,"female",19,"left","incomp","Mutter",624,0.624,1
"1143",8,"female",19,"left","incomp","Mutter",698,0.698,1
"1144",8,"female",19,"left","incomp","Mutter",542,0.542,1
"1145",8,"female",19,"left","incomp","Mutter",558,0.558,1
"1146",8,"female",19,"left","incomp","Mutter",233,0.233,1
"1147",8,"female",19,"left","incomp","Mutter",279,0.279,1
"1148",8,"female",19,"left","incomp","Mutter",565,0.565,1
"1149",8,"female",19,"left","incomp","Mutter",576,0.576,1
"1150",8,"female",19,"left","incomp","Mutter",515,0.515,1
"1151",8,"female",19,"left","incomp","Mutter",505,0.505,1
"1152",8,"female",19,"left","incomp","Mutter",359,0.359,1
"1153",9,"female",20,"right","comp","Bekannter",930,0.93,1
"1154",9,"female",20,"right","comp","Bekannter",994,0.994,1
"1155",9,"female",20,"right","comp","Bekannter",322,0.322,1
"1156",9,"female",20,"right","comp","Bekannter",301,0.301,1
"1157",9,"female",20,"right","comp","Bekannter",387,0.387,1
"1158",9,"female",20,"right","comp","Bekannter",271,0.271,1
"1159",9,"female",20,"right","comp","Bekannter",505,0.505,1
"1160",9,"female",20,"right","comp","Bekannter",301,0.301,1
"1161",9,"female",20,"right","comp","Bekannter",313,0.313,1
"1162",9,"female",20,"right","comp","Bekannter",311,0.311,1
"1163",9,"female",20,"right","comp","Bekannter",252,0.252,1
"1164",9,"female",20,"right","comp","Bekannter",252,0.252,1
"1165",9,"female",20,"right","comp","Bekannter",275,0.275,1
"1166",9,"female",20,"right","comp","Bekannter",340,0.34,1
"1167",9,"female",20,"right","comp","Bekannter",201,0.201,1
"1168",9,"female",20,"right","comp","Bekannter",255,0.255,1
"1169",9,"female",20,"right","comp","Bekannter",303,0.303,1
"1170",9,"female",20,"right","comp","Bekannter",285,0.285,1
"1171",9,"female",20,"right","comp","Bekannter",400,0.4,1
"1172",9,"female",20,"right","comp","Bekannter",240,0.24,1
"1173",9,"female",20,"right","comp","Bekannter",418,0.418,1
"1174",9,"female",20,"right","comp","Bekannter",261,0.261,1
"1175",9,"female",20,"right","comp","Bekannter",361,0.361,1
"1176",9,"female",20,"right","comp","Bekannter",331,0.331,1
"1177",9,"female",20,"right","comp","Ich",942,0.942,1
"1178",9,"female",20,"right","comp","Ich",333,0.333,1
"1179",9,"female",20,"right","comp","Ich",335,0.335,1
"1180",9,"female",20,"right","comp","Ich",321,0.321,1
"1181",9,"female",20,"right","comp","Ich",258,0.258,1
"1182",9,"female",20,"right","comp","Ich",201,0.201,1
"1183",9,"female",20,"right","comp","Ich",295,0.295,1
"1184",9,"female",20,"right","comp","Ich",322,0.322,1
"1185",9,"female",20,"right","comp","Ich",298,0.298,1
"1186",9,"female",20,"right","comp","Ich",393,0.393,1
"1187",9,"female",20,"right","comp","Ich",307,0.307,1
"1188",9,"female",20,"right","comp","Ich",295,0.295,1
"1189",9,"female",20,"right","comp","Ich",320,0.32,1
"1190",9,"female",20,"right","comp","Ich",308,0.308,1
"1191",9,"female",20,"right","comp","Ich",318,0.318,1
"1192",9,"female",20,"right","comp","Ich",202,0.202,1
"1193",9,"female",20,"right","comp","Ich",370,0.37,1
"1194",9,"female",20,"right","comp","Ich",173,0.173,1
"1195",9,"female",20,"right","comp","Ich",1088,1.088,1
"1196",9,"female",20,"right","comp","Ich",283,0.283,1
"1197",9,"female",20,"right","comp","Ich",249,0.249,0
"1198",9,"female",20,"right","comp","Ich",223,0.223,1
"1199",9,"female",20,"right","comp","Ich",272,0.272,1
"1200",9,"female",20,"right","comp","Ich",214,0.214,1
"1201",9,"female",20,"right","comp","Mutter",1426,1.426,1
"1202",9,"female",20,"right","comp","Mutter",768,0.768,1
"1203",9,"female",20,"right","comp","Mutter",545,0.545,1
"1204",9,"female",20,"right","comp","Mutter",485,0.485,1
"1205",9,"female",20,"right","comp","Mutter",233,0.233,1
"1206",9,"female",20,"right","comp","Mutter",340,0.34,1
"1207",9,"female",20,"right","comp","Mutter",431,0.431,1
"1208",9,"female",20,"right","comp","Mutter",309,0.309,1
"1209",9,"female",20,"right","comp","Mutter",236,0.236,1
"1210",9,"female",20,"right","comp","Mutter",332,0.332,1
"1211",9,"female",20,"right","comp","Mutter",319,0.319,1
"1212",9,"female",20,"right","comp","Mutter",332,0.332,1
"1213",9,"female",20,"right","comp","Mutter",350,0.35,1
"1214",9,"female",20,"right","comp","Mutter",303,0.303,1
"1215",9,"female",20,"right","comp","Mutter",314,0.314,1
"1216",9,"female",20,"right","comp","Mutter",293,0.293,1
"1217",9,"female",20,"right","comp","Mutter",525,0.525,1
"1218",9,"female",20,"right","comp","Mutter",355,0.355,1
"1219",9,"female",20,"right","comp","Mutter",249,0.249,1
"1220",9,"female",20,"right","comp","Mutter",244,0.244,1
"1221",9,"female",20,"right","comp","Mutter",433,0.433,1
"1222",9,"female",20,"right","comp","Mutter",382,0.382,1
"1223",9,"female",20,"right","comp","Mutter",325,0.325,1
"1224",9,"female",20,"right","comp","Mutter",311,0.311,1
"1225",9,"female",20,"right","incomp","Bekannter",2590,2.59,1
"1226",9,"female",20,"right","incomp","Bekannter",419,0.419,1
"1227",9,"female",20,"right","incomp","Bekannter",546,0.546,1
"1228",9,"female",20,"right","incomp","Bekannter",352,0.352,1
"1229",9,"female",20,"right","incomp","Bekannter",357,0.357,1
"1230",9,"female",20,"right","incomp","Bekannter",620,0.62,1
"1231",9,"female",20,"right","incomp","Bekannter",417,0.417,1
"1232",9,"female",20,"right","incomp","Bekannter",441,0.441,1
"1233",9,"female",20,"right","incomp","Bekannter",371,0.371,1
"1234",9,"female",20,"right","incomp","Bekannter",628,0.628,1
"1235",9,"female",20,"right","incomp","Bekannter",481,0.481,1
"1236",9,"female",20,"right","incomp","Bekannter",509,0.509,1
"1237",9,"female",20,"right","incomp","Bekannter",481,0.481,1
"1238",9,"female",20,"right","incomp","Bekannter",402,0.402,1
"1239",9,"female",20,"right","incomp","Bekannter",506,0.506,1
"1240",9,"female",20,"right","incomp","Bekannter",581,0.581,1
"1241",9,"female",20,"right","incomp","Bekannter",388,0.388,1
"1242",9,"female",20,"right","incomp","Bekannter",335,0.335,1
"1243",9,"female",20,"right","incomp","Bekannter",384,0.384,1
"1244",9,"female",20,"right","incomp","Bekannter",424,0.424,1
"1245",9,"female",20,"right","incomp","Bekannter",482,0.482,1
"1246",9,"female",20,"right","incomp","Bekannter",455,0.455,1
"1247",9,"female",20,"right","incomp","Bekannter",430,0.43,1
"1248",9,"female",20,"right","incomp","Bekannter",420,0.42,1
"1249",9,"female",20,"right","incomp","Ich",823,0.823,1
"1250",9,"female",20,"right","incomp","Ich",818,0.818,1
"1251",9,"female",20,"right","incomp","Ich",417,0.417,1
"1252",9,"female",20,"right","incomp","Ich",608,0.608,1
"1253",9,"female",20,"right","incomp","Ich",495,0.495,1
"1254",9,"female",20,"right","incomp","Ich",399,0.399,1
"1255",9,"female",20,"right","incomp","Ich",451,0.451,1
"1256",9,"female",20,"right","incomp","Ich",410,0.41,1
"1257",9,"female",20,"right","incomp","Ich",428,0.428,1
"1258",9,"female",20,"right","incomp","Ich",510,0.51,1
"1259",9,"female",20,"right","incomp","Ich",475,0.475,1
"1260",9,"female",20,"right","incomp","Ich",531,0.531,1
"1261",9,"female",20,"right","incomp","Ich",448,0.448,1
"1262",9,"female",20,"right","incomp","Ich",421,0.421,1
"1263",9,"female",20,"right","incomp","Ich",506,0.506,1
"1264",9,"female",20,"right","incomp","Ich",725,0.725,1
"1265",9,"female",20,"right","incomp","Ich",604,0.604,1
"1266",9,"female",20,"right","incomp","Ich",371,0.371,1
"1267",9,"female",20,"right","incomp","Ich",431,0.431,1
"1268",9,"female",20,"right","incomp","Ich",478,0.478,1
"1269",9,"female",20,"right","incomp","Ich",398,0.398,1
"1270",9,"female",20,"right","incomp","Ich",395,0.395,1
"1271",9,"female",20,"right","incomp","Ich",358,0.358,1
"1272",9,"female",20,"right","incomp","Ich",424,0.424,1
"1273",9,"female",20,"right","incomp","Mutter",610,0.61,0
"1274",9,"female",20,"right","incomp","Mutter",879,0.879,1
"1275",9,"female",20,"right","incomp","Mutter",670,0.67,1
"1276",9,"female",20,"right","incomp","Mutter",498,0.498,1
"1277",9,"female",20,"right","incomp","Mutter",473,0.473,1
"1278",9,"female",20,"right","incomp","Mutter",449,0.449,1
"1279",9,"female",20,"right","incomp","Mutter",460,0.46,1
"1280",9,"female",20,"right","incomp","Mutter",408,0.408,1
"1281",9,"female",20,"right","incomp","Mutter",475,0.475,1
"1282",9,"female",20,"right","incomp","Mutter",480,0.48,1
"1283",9,"female",20,"right","incomp","Mutter",394,0.394,1
"1284",9,"female",20,"right","incomp","Mutter",471,0.471,1
"1285",9,"female",20,"right","incomp","Mutter",424,0.424,1
"1286",9,"female",20,"right","incomp","Mutter",471,0.471,1
"1287",9,"female",20,"right","incomp","Mutter",427,0.427,1
"1288",9,"female",20,"right","incomp","Mutter",460,0.46,1
"1289",9,"female",20,"right","incomp","Mutter",347,0.347,1
"1290",9,"female",20,"right","incomp","Mutter",418,0.418,1
"1291",9,"female",20,"right","incomp","Mutter",408,0.408,1
"1292",9,"female",20,"right","incomp","Mutter",431,0.431,1
"1293",9,"female",20,"right","incomp","Mutter",383,0.383,1
"1294",9,"female",20,"right","incomp","Mutter",432,0.432,1
"1295",9,"female",20,"right","incomp","Mutter",372,0.372,1
"1296",9,"female",20,"right","incomp","Mutter",459,0.459,1
"1297",10,"female",19,"right","comp","Bekannter",544,0.544,1
"1298",10,"female",19,"right","comp","Bekannter",546,0.546,1
"1299",10,"female",19,"right","comp","Bekannter",407,0.407,1
"1300",10,"female",19,"right","comp","Bekannter",463,0.463,1
"1301",10,"female",19,"right","comp","Bekannter",372,0.372,1
"1302",10,"female",19,"right","comp","Bekannter",339,0.339,1
"1303",10,"female",19,"right","comp","Bekannter",420,0.42,0
"1304",10,"female",19,"right","comp","Bekannter",547,0.547,1
"1305",10,"female",19,"right","comp","Bekannter",457,0.457,1
"1306",10,"female",19,"right","comp","Bekannter",387,0.387,1
"1307",10,"female",19,"right","comp","Bekannter",477,0.477,1
"1308",10,"female",19,"right","comp","Bekannter",591,0.591,1
"1309",10,"female",19,"right","comp","Bekannter",318,0.318,1
"1310",10,"female",19,"right","comp","Bekannter",327,0.327,1
"1311",10,"female",19,"right","comp","Bekannter",397,0.397,0
"1312",10,"female",19,"right","comp","Bekannter",278,0.278,1
"1313",10,"female",19,"right","comp","Bekannter",409,0.409,0
"1314",10,"female",19,"right","comp","Bekannter",818,0.818,1
"1315",10,"female",19,"right","comp","Bekannter",510,0.51,1
"1316",10,"female",19,"right","comp","Bekannter",586,0.586,1
"1317",10,"female",19,"right","comp","Bekannter",400,0.4,1
"1318",10,"female",19,"right","comp","Bekannter",483,0.483,1
"1319",10,"female",19,"right","comp","Bekannter",914,0.914,1
"1320",10,"female",19,"right","comp","Bekannter",400,0.4,1
"1321",10,"female",19,"right","comp","Ich",785,0.785,1
"1322",10,"female",19,"right","comp","Ich",505,0.505,1
"1323",10,"female",19,"right","comp","Ich",476,0.476,0
"1324",10,"female",19,"right","comp","Ich",512,0.512,1
"1325",10,"female",19,"right","comp","Ich",313,0.313,1
"1326",10,"female",19,"right","comp","Ich",364,0.364,1
"1327",10,"female",19,"right","comp","Ich",324,0.324,1
"1328",10,"female",19,"right","comp","Ich",274,0.274,1
"1329",10,"female",19,"right","comp","Ich",393,0.393,1
"1330",10,"female",19,"right","comp","Ich",474,0.474,1
"1331",10,"female",19,"right","comp","Ich",489,0.489,1
"1332",10,"female",19,"right","comp","Ich",373,0.373,1
"1333",10,"female",19,"right","comp","Ich",441,0.441,1
"1334",10,"female",19,"right","comp","Ich",482,0.482,1
"1335",10,"female",19,"right","comp","Ich",363,0.363,1
"1336",10,"female",19,"right","comp","Ich",521,0.521,1
"1337",10,"female",19,"right","comp","Ich",538,0.538,1
"1338",10,"female",19,"right","comp","Ich",402,0.402,1
"1339",10,"female",19,"right","comp","Ich",566,0.566,0
"1340",10,"female",19,"right","comp","Ich",655,0.655,1
"1341",10,"female",19,"right","comp","Ich",481,0.481,1
"1342",10,"female",19,"right","comp","Ich",429,0.429,1
"1343",10,"female",19,"right","comp","Ich",487,0.487,0
"1344",10,"female",19,"right","comp","Ich",439,0.439,1
"1345",10,"female",19,"right","comp","Mutter",878,0.878,1
"1346",10,"female",19,"right","comp","Mutter",544,0.544,1
"1347",10,"female",19,"right","comp","Mutter",450,0.45,1
"1348",10,"female",19,"right","comp","Mutter",457,0.457,0
"1349",10,"female",19,"right","comp","Mutter",481,0.481,1
"1350",10,"female",19,"right","comp","Mutter",389,0.389,0
"1351",10,"female",19,"right","comp","Mutter",343,0.343,0
"1352",10,"female",19,"right","comp","Mutter",443,0.443,0
"1353",10,"female",19,"right","comp","Mutter",470,0.47,0
"1354",10,"female",19,"right","comp","Mutter",419,0.419,0
"1355",10,"female",19,"right","comp","Mutter",484,0.484,0
"1356",10,"female",19,"right","comp","Mutter",358,0.358,0
"1357",10,"female",19,"right","comp","Mutter",589,0.589,1
"1358",10,"female",19,"right","comp","Mutter",506,0.506,0
"1359",10,"female",19,"right","comp","Mutter",506,0.506,0
"1360",10,"female",19,"right","comp","Mutter",382,0.382,1
"1361",10,"female",19,"right","comp","Mutter",364,0.364,1
"1362",10,"female",19,"right","comp","Mutter",475,0.475,1
"1363",10,"female",19,"right","comp","Mutter",776,0.776,1
"1364",10,"female",19,"right","comp","Mutter",377,0.377,0
"1365",10,"female",19,"right","comp","Mutter",646,0.646,1
"1366",10,"female",19,"right","comp","Mutter",1011,1.011,1
"1367",10,"female",19,"right","comp","Mutter",590,0.59,1
"1368",10,"female",19,"right","comp","Mutter",532,0.532,1
"1369",10,"female",19,"right","incomp","Bekannter",980,0.98,1
"1370",10,"female",19,"right","incomp","Bekannter",835,0.835,1
"1371",10,"female",19,"right","incomp","Bekannter",703,0.703,1
"1372",10,"female",19,"right","incomp","Bekannter",525,0.525,1
"1373",10,"female",19,"right","incomp","Bekannter",468,0.468,1
"1374",10,"female",19,"right","incomp","Bekannter",551,0.551,1
"1375",10,"female",19,"right","incomp","Bekannter",680,0.68,1
"1376",10,"female",19,"right","incomp","Bekannter",554,0.554,1
"1377",10,"female",19,"right","incomp","Bekannter",541,0.541,1
"1378",10,"female",19,"right","incomp","Bekannter",1063,1.063,0
"1379",10,"female",19,"right","incomp","Bekannter",891,0.891,1
"1380",10,"female",19,"right","incomp","Bekannter",798,0.798,0
"1381",10,"female",19,"right","incomp","Bekannter",657,0.657,1
"1382",10,"female",19,"right","incomp","Bekannter",613,0.613,1
"1383",10,"female",19,"right","incomp","Bekannter",660,0.66,1
"1384",10,"female",19,"right","incomp","Bekannter",760,0.76,1
"1385",10,"female",19,"right","incomp","Bekannter",578,0.578,1
"1386",10,"female",19,"right","incomp","Bekannter",646,0.646,1
"1387",10,"female",19,"right","incomp","Bekannter",651,0.651,0
"1388",10,"female",19,"right","incomp","Bekannter",737,0.737,1
"1389",10,"female",19,"right","incomp","Bekannter",696,0.696,1
"1390",10,"female",19,"right","incomp","Bekannter",682,0.682,0
"1391",10,"female",19,"right","incomp","Bekannter",838,0.838,1
"1392",10,"female",19,"right","incomp","Bekannter",718,0.718,1
"1393",10,"female",19,"right","incomp","Ich",1071,1.071,1
"1394",10,"female",19,"right","incomp","Ich",737,0.737,1
"1395",10,"female",19,"right","incomp","Ich",657,0.657,1
"1396",10,"female",19,"right","incomp","Ich",733,0.733,1
"1397",10,"female",19,"right","incomp","Ich",664,0.664,1
"1398",10,"female",19,"right","incomp","Ich",429,0.429,1
"1399",10,"female",19,"right","incomp","Ich",443,0.443,1
"1400",10,"female",19,"right","incomp","Ich",753,0.753,0
"1401",10,"female",19,"right","incomp","Ich",607,0.607,1
"1402",10,"female",19,"right","incomp","Ich",730,0.73,1
"1403",10,"female",19,"right","incomp","Ich",589,0.589,1
"1404",10,"female",19,"right","incomp","Ich",1081,1.081,0
"1405",10,"female",19,"right","incomp","Ich",543,0.543,1
"1406",10,"female",19,"right","incomp","Ich",474,0.474,1
"1407",10,"female",19,"right","incomp","Ich",768,0.768,1
"1408",10,"female",19,"right","incomp","Ich",612,0.612,1
"1409",10,"female",19,"right","incomp","Ich",541,0.541,1
"1410",10,"female",19,"right","incomp","Ich",752,0.752,1
"1411",10,"female",19,"right","incomp","Ich",719,0.719,1
"1412",10,"female",19,"right","incomp","Ich",553,0.553,1
"1413",10,"female",19,"right","incomp","Ich",510,0.51,1
"1414",10,"female",19,"right","incomp","Ich",591,0.591,1
"1415",10,"female",19,"right","incomp","Ich",635,0.635,1
"1416",10,"female",19,"right","incomp","Ich",484,0.484,1
"1417",10,"female",19,"right","incomp","Mutter",679,0.679,1
"1418",10,"female",19,"right","incomp","Mutter",602,0.602,0
"1419",10,"female",19,"right","incomp","Mutter",741,0.741,1
"1420",10,"female",19,"right","incomp","Mutter",619,0.619,1
"1421",10,"female",19,"right","incomp","Mutter",741,0.741,1
"1422",10,"female",19,"right","incomp","Mutter",559,0.559,1
"1423",10,"female",19,"right","incomp","Mutter",718,0.718,1
"1424",10,"female",19,"right","incomp","Mutter",815,0.815,1
"1425",10,"female",19,"right","incomp","Mutter",737,0.737,1
"1426",10,"female",19,"right","incomp","Mutter",595,0.595,1
"1427",10,"female",19,"right","incomp","Mutter",707,0.707,0
"1428",10,"female",19,"right","incomp","Mutter",574,0.574,0
"1429",10,"female",19,"right","incomp","Mutter",385,0.385,1
"1430",10,"female",19,"right","incomp","Mutter",662,0.662,1
"1431",10,"female",19,"right","incomp","Mutter",774,0.774,1
"1432",10,"female",19,"right","incomp","Mutter",543,0.543,0
"1433",10,"female",19,"right","incomp","Mutter",980,0.98,1
"1434",10,"female",19,"right","incomp","Mutter",526,0.526,0
"1435",10,"female",19,"right","incomp","Mutter",507,0.507,1
"1436",10,"female",19,"right","incomp","Mutter",610,0.61,1
"1437",10,"female",19,"right","incomp","Mutter",592,0.592,0
"1438",10,"female",19,"right","incomp","Mutter",763,0.763,1
"1439",10,"female",19,"right","incomp","Mutter",716,0.716,1
"1440",10,"female",19,"right","incomp","Mutter",495,0.495,0
"1441",11,"female",20,"right","comp","Bekannter",202,0.202,1
"1442",11,"female",20,"right","comp","Bekannter",438,0.438,1
"1443",11,"female",20,"right","comp","Bekannter",389,0.389,0
"1444",11,"female",20,"right","comp","Bekannter",559,0.559,0
"1445",11,"female",20,"right","comp","Bekannter",615,0.615,0
"1446",11,"female",20,"right","comp","Bekannter",327,0.327,0
"1447",11,"female",20,"right","comp","Bekannter",827,0.827,0
"1448",11,"female",20,"right","comp","Bekannter",626,0.626,0
"1449",11,"female",20,"right","comp","Bekannter",950,0.95,1
"1450",11,"female",20,"right","comp","Bekannter",983,0.983,1
"1451",11,"female",20,"right","comp","Bekannter",583,0.583,0
"1452",11,"female",20,"right","comp","Bekannter",607,0.607,1
"1453",11,"female",20,"right","comp","Bekannter",801,0.801,1
"1454",11,"female",20,"right","comp","Bekannter",530,0.53,1
"1455",11,"female",20,"right","comp","Bekannter",428,0.428,1
"1456",11,"female",20,"right","comp","Bekannter",395,0.395,1
"1457",11,"female",20,"right","comp","Bekannter",626,0.626,1
"1458",11,"female",20,"right","comp","Bekannter",441,0.441,0
"1459",11,"female",20,"right","comp","Bekannter",581,0.581,0
"1460",11,"female",20,"right","comp","Bekannter",508,0.508,1
"1461",11,"female",20,"right","comp","Bekannter",414,0.414,1
"1462",11,"female",20,"right","comp","Bekannter",470,0.47,1
"1463",11,"female",20,"right","comp","Bekannter",1062,1.062,1
"1464",11,"female",20,"right","comp","Bekannter",613,0.613,0
"1465",11,"female",20,"right","comp","Ich",1296,1.296,1
"1466",11,"female",20,"right","comp","Ich",455,0.455,1
"1467",11,"female",20,"right","comp","Ich",658,0.658,1
"1468",11,"female",20,"right","comp","Ich",658,0.658,0
"1469",11,"female",20,"right","comp","Ich",475,0.475,1
"1470",11,"female",20,"right","comp","Ich",480,0.48,0
"1471",11,"female",20,"right","comp","Ich",481,0.481,0
"1472",11,"female",20,"right","comp","Ich",446,0.446,0
"1473",11,"female",20,"right","comp","Ich",785,0.785,1
"1474",11,"female",20,"right","comp","Ich",1046,1.046,1
"1475",11,"female",20,"right","comp","Ich",787,0.787,1
"1476",11,"female",20,"right","comp","Ich",1417,1.417,0
"1477",11,"female",20,"right","comp","Ich",564,0.564,1
"1478",11,"female",20,"right","comp","Ich",404,0.404,1
"1479",11,"female",20,"right","comp","Ich",544,0.544,1
"1480",11,"female",20,"right","comp","Ich",446,0.446,1
"1481",11,"female",20,"right","comp","Ich",344,0.344,1
"1482",11,"female",20,"right","comp","Ich",368,0.368,1
"1483",11,"female",20,"right","comp","Ich",666,0.666,1
"1484",11,"female",20,"right","comp","Ich",402,0.402,1
"1485",11,"female",20,"right","comp","Ich",479,0.479,1
"1486",11,"female",20,"right","comp","Ich",456,0.456,1
"1487",11,"female",20,"right","comp","Ich",492,0.492,0
"1488",11,"female",20,"right","comp","Ich",729,0.729,1
"1489",11,"female",20,"right","comp","Mutter",206,0.206,0
"1490",11,"female",20,"right","comp","Mutter",507,0.507,0
"1491",11,"female",20,"right","comp","Mutter",353,0.353,1
"1492",11,"female",20,"right","comp","Mutter",614,0.614,1
"1493",11,"female",20,"right","comp","Mutter",438,0.438,1
"1494",11,"female",20,"right","comp","Mutter",758,0.758,0
"1495",11,"female",20,"right","comp","Mutter",558,0.558,0
"1496",11,"female",20,"right","comp","Mutter",517,0.517,0
"1497",11,"female",20,"right","comp","Mutter",391,0.391,1
"1498",11,"female",20,"right","comp","Mutter",500,0.5,0
"1499",11,"female",20,"right","comp","Mutter",563,0.563,1
"1500",11,"female",20,"right","comp","Mutter",624,0.624,0
"1501",11,"female",20,"right","comp","Mutter",435,0.435,1
"1502",11,"female",20,"right","comp","Mutter",663,0.663,0
"1503",11,"female",20,"right","comp","Mutter",539,0.539,1
"1504",11,"female",20,"right","comp","Mutter",499,0.499,1
"1505",11,"female",20,"right","comp","Mutter",307,0.307,0
"1506",11,"female",20,"right","comp","Mutter",536,0.536,1
"1507",11,"female",20,"right","comp","Mutter",505,0.505,0
"1508",11,"female",20,"right","comp","Mutter",521,0.521,1
"1509",11,"female",20,"right","comp","Mutter",614,0.614,1
"1510",11,"female",20,"right","comp","Mutter",845,0.845,1
"1511",11,"female",20,"right","comp","Mutter",1470,1.47,1
"1512",11,"female",20,"right","comp","Mutter",608,0.608,1
"1513",11,"female",20,"right","incomp","Bekannter",147,0.147,1
"1514",11,"female",20,"right","incomp","Bekannter",373,0.373,1
"1515",11,"female",20,"right","incomp","Bekannter",541,0.541,0
"1516",11,"female",20,"right","incomp","Bekannter",504,0.504,1
"1517",11,"female",20,"right","incomp","Bekannter",400,0.4,0
"1518",11,"female",20,"right","incomp","Bekannter",635,0.635,0
"1519",11,"female",20,"right","incomp","Bekannter",647,0.647,0
"1520",11,"female",20,"right","incomp","Bekannter",1069,1.069,1
"1521",11,"female",20,"right","incomp","Bekannter",1156,1.156,1
"1522",11,"female",20,"right","incomp","Bekannter",720,0.72,1
"1523",11,"female",20,"right","incomp","Bekannter",1032,1.032,1
"1524",11,"female",20,"right","incomp","Bekannter",887,0.887,1
"1525",11,"female",20,"right","incomp","Bekannter",883,0.883,1
"1526",11,"female",20,"right","incomp","Bekannter",1123,1.123,1
"1527",11,"female",20,"right","incomp","Bekannter",765,0.765,1
"1528",11,"female",20,"right","incomp","Bekannter",580,0.58,1
"1529",11,"female",20,"right","incomp","Bekannter",817,0.817,1
"1530",11,"female",20,"right","incomp","Bekannter",686,0.686,1
"1531",11,"female",20,"right","incomp","Bekannter",384,0.384,1
"1532",11,"female",20,"right","incomp","Bekannter",494,0.494,1
"1533",11,"female",20,"right","incomp","Bekannter",1211,1.211,1
"1534",11,"female",20,"right","incomp","Bekannter",1018,1.018,1
"1535",11,"female",20,"right","incomp","Bekannter",777,0.777,1
"1536",11,"female",20,"right","incomp","Bekannter",699,0.699,1
"1537",11,"female",20,"right","incomp","Ich",200,0.2,1
"1538",11,"female",20,"right","incomp","Ich",621,0.621,0
"1539",11,"female",20,"right","incomp","Ich",555,0.555,0
"1540",11,"female",20,"right","incomp","Ich",444,0.444,1
"1541",11,"female",20,"right","incomp","Ich",451,0.451,1
"1542",11,"female",20,"right","incomp","Ich",365,0.365,1
"1543",11,"female",20,"right","incomp","Ich",478,0.478,0
"1544",11,"female",20,"right","incomp","Ich",544,0.544,1
"1545",11,"female",20,"right","incomp","Ich",892,0.892,1
"1546",11,"female",20,"right","incomp","Ich",901,0.901,1
"1547",11,"female",20,"right","incomp","Ich",579,0.579,1
"1548",11,"female",20,"right","incomp","Ich",1288,1.288,1
"1549",11,"female",20,"right","incomp","Ich",1084,1.084,0
"1550",11,"female",20,"right","incomp","Ich",1318,1.318,1
"1551",11,"female",20,"right","incomp","Ich",973,0.973,1
"1552",11,"female",20,"right","incomp","Ich",850,0.85,1
"1553",11,"female",20,"right","incomp","Ich",656,0.656,1
"1554",11,"female",20,"right","incomp","Ich",845,0.845,1
