"Subject","Gender","Age","Condition","RT_ms","RT_sec","ACC"
16,"male",27,"in",918,0.918,1
16,"male",27,"in",786,0.786,1
16,"male",27,"in",760,0.76,1
16,"male",27,"in",741,0.741,1
16,"male",27,"in",573,0.573,1
16,"male",27,"in",669,0.669,1
16,"male",27,"in",560,0.56,1
16,"male",27,"in",605,0.605,0
16,"male",27,"mm",928,0.928,1
16,"male",27,"mm",648,0.648,1
16,"male",27,"mm",627,0.627,1
16,"male",27,"mm",701,0.701,1
16,"male",27,"mm",450,0.45,1
16,"male",27,"mm",522,0.522,1
16,"male",27,"mm",483,0.483,1
16,"male",27,"mm",745,0.745,1
16,"male",27,"mm",616,0.616,1
16,"male",27,"mm",504,0.504,1
16,"male",27,"mm",554,0.554,1
16,"male",27,"mm",525,0.525,1
16,"male",27,"mm",722,0.722,1
16,"male",27,"mm",552,0.552,1
16,"male",27,"mm",520,0.52,1
16,"male",27,"mm",491,0.491,1
16,"male",27,"mm",477,0.477,1
16,"male",27,"mm",545,0.545,1
16,"male",27,"mn",661,0.661,1
16,"male",27,"mn",661,0.661,1
16,"male",27,"mn",806,0.806,1
16,"male",27,"mn",643,0.643,1
16,"male",27,"mn",646,0.646,1
16,"male",27,"mn",531,0.531,1
16,"male",27,"mn",1257,1.257,1
16,"male",27,"mn",772,0.772,1
16,"male",27,"mn",574,0.574,1
16,"male",27,"mn",809,0.809,1
16,"male",27,"mn",750,0.75,1
16,"male",27,"mn",827,0.827,1
16,"male",27,"mn",607,0.607,1
16,"male",27,"mn",585,0.585,1
16,"male",27,"mn",525,0.525,1
16,"male",27,"mn",662,0.662,1
16,"male",27,"mn",465,0.465,1
16,"male",27,"mn",641,0.641,1
16,"male",27,"nm",977,0.977,1
16,"male",27,"nm",830,0.83,1
16,"male",27,"nm",554,0.554,1
16,"male",27,"nm",566,0.566,1
16,"male",27,"nm",613,0.613,1
16,"male",27,"nm",864,0.864,0
16,"male",27,"nm",937,0.937,1
16,"male",27,"nm",674,0.674,1
16,"male",27,"nm",565,0.565,0
16,"male",27,"nm",549,0.549,1
16,"male",27,"nm",1023,1.023,1
16,"male",27,"nm",671,0.671,1
16,"male",27,"nm",500,0.5,1
16,"male",27,"nm",519,0.519,1
16,"male",27,"nm",699,0.699,1
16,"male",27,"nm",400,0.4,1
16,"male",27,"nm",852,0.852,1
16,"male",27,"nm",600,0.6,1
16,"male",27,"nn",989,0.989,1
16,"male",27,"nn",925,0.925,1
16,"male",27,"nn",954,0.954,1
16,"male",27,"nn",761,0.761,1
16,"male",27,"nn",451,0.451,1
16,"male",27,"nn",555,0.555,1
16,"male",27,"nn",951,0.951,1
16,"male",27,"nn",828,0.828,1
16,"male",27,"nn",977,0.977,1
16,"male",27,"nn",693,0.693,1
16,"male",27,"nn",605,0.605,1
16,"male",27,"nn",502,0.502,1
16,"male",27,"nn",478,0.478,1
16,"male",27,"nn",690,0.69,1
16,"male",27,"nn",659,0.659,1
16,"male",27,"nn",731,0.731,1
16,"male",27,"nn",623,0.623,1
16,"male",27,"nn",650,0.65,1
17,"female",22,"bm",670,0.67,1
17,"female",22,"bm",433,0.433,1
17,"female",22,"bm",718,0.718,1
17,"female",22,"bm",764,0.764,1
17,"female",22,"bm",660,0.66,1
17,"female",22,"bm",753,0.753,1
17,"female",22,"bm",864,0.864,1
17,"female",22,"bm",885,0.885,1
17,"female",22,"bm",696,0.696,1
17,"female",22,"bm",664,0.664,1
17,"female",22,"bm",693,0.693,1
17,"female",22,"bm",647,0.647,1
17,"female",22,"bm",711,0.711,1
17,"female",22,"bm",824,0.824,1
17,"female",22,"bm",575,0.575,1
17,"female",22,"bm",661,0.661,1
17,"female",22,"bm",567,0.567,1
17,"female",22,"bm",651,0.651,1
17,"female",22,"bn",525,0.525,1
17,"female",22,"bn",638,0.638,1
17,"female",22,"bn",906,0.906,1
17,"female",22,"bn",609,0.609,1
17,"female",22,"bn",1225,1.225,1
17,"female",22,"bn",1028,1.028,1
17,"female",22,"bn",1118,1.118,1
17,"female",22,"bn",907,0.907,1
17,"female",22,"bn",701,0.701,1
17,"female",22,"bn",1015,1.015,1
17,"female",22,"bn",990,0.99,1
17,"female",22,"bn",925,0.925,1
17,"female",22,"bn",947,0.947,1
17,"female",22,"bn",1147,1.147,1
17,"female",22,"bn",800,0.8,1
17,"female",22,"bn",1227,1.227,1
17,"female",22,"bn",798,0.798,1
17,"female",22,"bn",751,0.751,1
17,"female",22,"im",0,0,0
17,"female",22,"im",849,0.849,0
17,"female",22,"im",454,0.454,1
17,"female",22,"im",491,0.491,1
17,"female",22,"im",968,0.968,1
17,"female",22,"im",578,0.578,1
17,"female",22,"im",595,0.595,1
17,"female",22,"im",964,0.964,1
17,"female",22,"im",921,0.921,1
17,"female",22,"im",733,0.733,1
17,"female",22,"im",576,0.576,1
17,"female",22,"im",570,0.57,1
17,"female",22,"im",594,0.594,1
17,"female",22,"im",773,0.773,1
17,"female",22,"im",605,0.605,1
17,"female",22,"im",698,0.698,1
17,"female",22,"im",548,0.548,1
17,"female",22,"im",524,0.524,1
17,"female",22,"im",720,0.72,1
17,"female",22,"im",673,0.673,1
17,"female",22,"im",561,0.561,1
17,"female",22,"im",660,0.66,1
17,"female",22,"im",520,0.52,1
17,"female",22,"im",502,0.502,1
17,"female",22,"in",242,0.242,0
17,"female",22,"in",0,0,0
17,"female",22,"in",1221,1.221,1
17,"female",22,"in",954,0.954,1
17,"female",22,"in",881,0.881,1
17,"female",22,"in",805,0.805,1
17,"female",22,"in",839,0.839,1
17,"female",22,"in",678,0.678,1
17,"female",22,"in",872,0.872,1
17,"female",22,"in",624,0.624,1
17,"female",22,"in",632,0.632,1
17,"female",22,"in",545,0.545,1
17,"female",22,"mm",1037,1.037,1
17,"female",22,"mm",52,0.052,0
17,"female",22,"mm",438,0.438,0
17,"female",22,"mm",750,0.75,1
17,"female",22,"mm",901,0.901,1
17,"female",22,"mm",625,0.625,1
17,"female",22,"mm",835,0.835,1
17,"female",22,"mm",755,0.755,1
17,"female",22,"mm",669,0.669,1
17,"female",22,"mm",893,0.893,1
17,"female",22,"mm",568,0.568,1
17,"female",22,"mm",612,0.612,1
17,"female",22,"mm",869,0.869,1
17,"female",22,"mm",572,0.572,1
17,"female",22,"mm",684,0.684,1
17,"female",22,"mm",564,0.564,1
17,"female",22,"mm",839,0.839,1
17,"female",22,"mm",714,0.714,1
17,"female",22,"mn",0,0,0
17,"female",22,"mn",903,0.903,1
17,"female",22,"mn",1129,1.129,1
17,"female",22,"mn",754,0.754,1
17,"female",22,"mn",866,0.866,1
17,"female",22,"mn",941,0.941,1
17,"female",22,"mn",1089,1.089,1
17,"female",22,"mn",852,0.852,1
17,"female",22,"mn",1054,1.054,1
17,"female",22,"mn",933,0.933,1
17,"female",22,"mn",825,0.825,1
17,"female",22,"mn",696,0.696,1
17,"female",22,"mn",673,0.673,1
17,"female",22,"mn",787,0.787,1
17,"female",22,"mn",575,0.575,1
17,"female",22,"mn",954,0.954,0
17,"female",22,"mn",589,0.589,1
17,"female",22,"mn",581,0.581,1
17,"female",22,"nm",806,0.806,1
17,"female",22,"nm",561,0.561,1
17,"female",22,"nm",420,0.42,1
17,"female",22,"nm",1054,1.054,1
17,"female",22,"nm",1128,1.128,0
17,"female",22,"nm",838,0.838,0
17,"female",22,"nm",735,0.735,1
17,"female",22,"nm",578,0.578,1
17,"female",22,"nm",649,0.649,1
17,"female",22,"nm",814,0.814,0
17,"female",22,"nm",748,0.748,1
17,"female",22,"nm",670,0.67,0
17,"female",22,"nm",603,0.603,0
17,"female",22,"nm",958,0.958,1
17,"female",22,"nm",975,0.975,1
17,"female",22,"nm",590,0.59,1
17,"female",22,"nm",655,0.655,1
17,"female",22,"nm",649,0.649,1
17,"female",22,"nn",0,0,0
17,"female",22,"nn",0,0,0
17,"female",22,"nn",698,0.698,0
17,"female",22,"nn",911,0.911,1
17,"female",22,"nn",882,0.882,1
17,"female",22,"nn",963,0.963,1
17,"female",22,"nn",893,0.893,1
17,"female",22,"nn",887,0.887,1
17,"female",22,"nn",939,0.939,1
17,"female",22,"nn",1202,1.202,1
17,"female",22,"nn",1006,1.006,1
17,"female",22,"nn",966,0.966,1
17,"female",22,"nn",1096,1.096,1
17,"female",22,"nn",880,0.88,1
17,"female",22,"nn",775,0.775,1
17,"female",22,"nn",772,0.772,1
17,"female",22,"nn",605,0.605,1
17,"female",22,"nn",647,0.647,1
18,"female",19,"bm",698,0.698,1
18,"female",19,"bm",626,0.626,1
18,"female",19,"bm",633,0.633,1
18,"female",19,"bm",549,0.549,1
18,"female",19,"bm",541,0.541,1
18,"female",19,"bm",611,0.611,1
18,"female",19,"bm",301,0.301,1
18,"female",19,"bm",447,0.447,1
18,"female",19,"bm",562,0.562,1
18,"female",19,"bm",593,0.593,1
18,"female",19,"bm",362,0.362,1
18,"female",19,"bm",953,0.953,1
18,"female",19,"bm",614,0.614,1
18,"female",19,"bm",455,0.455,1
18,"female",19,"bm",342,0.342,1
18,"female",19,"bm",463,0.463,1
18,"female",19,"bm",681,0.681,1
18,"female",19,"bm",708,0.708,1
18,"female",19,"bn",567,0.567,1
18,"female",19,"bn",584,0.584,1
18,"female",19,"bn",736,0.736,1
18,"female",19,"bn",464,0.464,1
18,"female",19,"bn",560,0.56,1
18,"female",19,"bn",595,0.595,1
18,"female",19,"bn",936,0.936,1
18,"female",19,"bn",765,0.765,1
18,"female",19,"bn",685,0.685,1
18,"female",19,"bn",491,0.491,1
18,"female",19,"bn",1289,1.289,1
18,"female",19,"bn",647,0.647,1
18,"female",19,"bn",754,0.754,1
18,"female",19,"bn",722,0.722,1
18,"female",19,"bn",531,0.531,1
18,"female",19,"bn",757,0.757,1
18,"female",19,"bn",687,0.687,1
18,"female",19,"bn",634,0.634,1
18,"female",19,"im",1089,1.089,0
18,"female",19,"im",500,0.5,1
18,"female",19,"im",383,0.383,1
18,"female",19,"im",457,0.457,1
18,"female",19,"im",364,0.364,1
18,"female",19,"im",508,0.508,1
18,"female",19,"im",393,0.393,1
18,"female",19,"im",264,0.264,1
18,"female",19,"im",660,0.66,1
18,"female",19,"im",488,0.488,1
18,"female",19,"im",534,0.534,0
18,"female",19,"im",398,0.398,1
18,"female",19,"im",709,0.709,1
18,"female",19,"im",440,0.44,1
18,"female",19,"im",534,0.534,1
18,"female",19,"im",779,0.779,1
18,"female",19,"im",481,0.481,0
18,"female",19,"im",506,0.506,1
18,"female",19,"im",568,0.568,1
18,"female",19,"im",477,0.477,1
18,"female",19,"im",415,0.415,1
18,"female",19,"im",393,0.393,0
18,"female",19,"im",503,0.503,1
18,"female",19,"im",521,0.521,1
18,"female",19,"in",822,0.822,1
18,"female",19,"in",779,0.779,1
18,"female",19,"in",580,0.58,1
18,"female",19,"in",322,0.322,1
18,"female",19,"in",557,0.557,1
18,"female",19,"in",664,0.664,1
18,"female",19,"in",649,0.649,1
18,"female",19,"in",0,0,0
18,"female",19,"in",312,0.312,0
18,"female",19,"in",678,0.678,1
18,"female",19,"in",588,0.588,1
18,"female",19,"in",661,0.661,1
18,"female",19,"mm",646,0.646,0
18,"female",19,"mm",577,0.577,1
18,"female",19,"mm",612,0.612,0
18,"female",19,"mm",504,0.504,1
18,"female",19,"mm",521,0.521,0
18,"female",19,"mm",645,0.645,1
18,"female",19,"mm",601,0.601,1
18,"female",19,"mm",507,0.507,1
18,"female",19,"mm",487,0.487,1
18,"female",19,"mm",813,0.813,0
18,"female",19,"mm",433,0.433,1
18,"female",19,"mm",474,0.474,1
18,"female",19,"mm",1297,1.297,1
18,"female",19,"mm",556,0.556,1
18,"female",19,"mm",648,0.648,1
18,"female",19,"mm",538,0.538,1
18,"female",19,"mm",550,0.55,0
18,"female",19,"mm",659,0.659,1
18,"female",19,"mn",923,0.923,0
18,"female",19,"mn",465,0.465,0
18,"female",19,"mn",448,0.448,0
18,"female",19,"mn",696,0.696,1
18,"female",19,"mn",733,0.733,1
18,"female",19,"mn",559,0.559,1
18,"female",19,"mn",746,0.746,1
18,"female",19,"mn",369,0.369,0
18,"female",19,"mn",621,0.621,1
18,"female",19,"mn",449,0.449,0
18,"female",19,"mn",466,0.466,1
18,"female",19,"mn",711,0.711,1
18,"female",19,"mn",524,0.524,1
18,"female",19,"mn",735,0.735,1
18,"female",19,"mn",691,0.691,1
18,"female",19,"mn",563,0.563,0
18,"female",19,"mn",676,0.676,1
18,"female",19,"mn",695,0.695,1
18,"female",19,"nm",501,0.501,0
18,"female",19,"nm",412,0.412,0
18,"female",19,"nm",347,0.347,1
18,"female",19,"nm",289,0.289,1
18,"female",19,"nm",0,0,0
18,"female",19,"nm",400,0.4,1
18,"female",19,"nm",906,0.906,0
18,"female",19,"nm",653,0.653,1
18,"female",19,"nm",440,0.44,1
18,"female",19,"nm",769,0.769,1
18,"female",19,"nm",457,0.457,0
18,"female",19,"nm",425,0.425,1
18,"female",19,"nm",664,0.664,1
18,"female",19,"nm",551,0.551,1
18,"female",19,"nm",652,0.652,1
18,"female",19,"nm",648,0.648,1
18,"female",19,"nm",559,0.559,1
18,"female",19,"nm",480,0.48,0
18,"female",19,"nn",410,0.41,0
18,"female",19,"nn",748,0.748,1
18,"female",19,"nn",560,0.56,1
18,"female",19,"nn",615,0.615,1
18,"female",19,"nn",457,0.457,1
18,"female",19,"nn",560,0.56,1
18,"female",19,"nn",547,0.547,1
18,"female",19,"nn",436,0.436,1
18,"female",19,"nn",615,0.615,1
18,"female",19,"nn",406,0.406,0
18,"female",19,"nn",858,0.858,1
18,"female",19,"nn",644,0.644,1
18,"female",19,"nn",759,0.759,1
18,"female",19,"nn",464,0.464,0
18,"female",19,"nn",483,0.483,1
18,"female",19,"nn",660,0.66,1
18,"female",19,"nn",797,0.797,1
18,"female",19,"nn",1006,1.006,1
19,"male",20,"bm",1178,1.178,1
19,"male",20,"bm",647,0.647,1
19,"male",20,"bm",543,0.543,1
19,"male",20,"bm",736,0.736,1
19,"male",20,"bm",536,0.536,1
19,"male",20,"bm",557,0.557,0
19,"male",20,"bm",609,0.609,1
19,"male",20,"bm",416,0.416,1
19,"male",20,"bm",532,0.532,1
19,"male",20,"bm",629,0.629,1
19,"male",20,"bm",654,0.654,1
19,"male",20,"bm",443,0.443,1
19,"male",20,"bm",594,0.594,1
19,"male",20,"bm",588,0.588,1
19,"male",20,"bm",531,0.531,1
19,"male",20,"bm",725,0.725,1
19,"male",20,"bm",445,0.445,1
19,"male",20,"bm",519,0.519,1
19,"male",20,"bn",813,0.813,1
19,"male",20,"bn",556,0.556,0
19,"male",20,"bn",687,0.687,1
19,"male",20,"bn",590,0.59,1
19,"male",20,"bn",657,0.657,1
19,"male",20,"bn",719,0.719,1
19,"male",20,"bn",607,0.607,1
19,"male",20,"bn",518,0.518,1
19,"male",20,"bn",755,0.755,1
19,"male",20,"bn",1076,1.076,0
19,"male",20,"bn",629,0.629,1
19,"male",20,"bn",297,0.297,1
19,"male",20,"bn",534,0.534,1
19,"male",20,"bn",775,0.775,1
19,"male",20,"bn",568,0.568,1
19,"male",20,"bn",770,0.77,1
19,"male",20,"bn",614,0.614,1
19,"male",20,"bn",435,0.435,0
19,"male",20,"im",1108,1.108,1
19,"male",20,"im",701,0.701,1
19,"male",20,"im",494,0.494,1
19,"male",20,"im",576,0.576,1
19,"male",20,"im",526,0.526,1
19,"male",20,"im",475,0.475,1
19,"male",20,"im",512,0.512,1
19,"male",20,"im",650,0.65,1
19,"male",20,"im",508,0.508,1
19,"male",20,"im",498,0.498,1
19,"male",20,"im",403,0.403,1
19,"male",20,"im",445,0.445,1
19,"male",20,"im",394,0.394,0
19,"male",20,"im",660,0.66,1
19,"male",20,"im",373,0.373,1
19,"male",20,"im",448,0.448,1
19,"male",20,"im",486,0.486,1
19,"male",20,"im",452,0.452,1
19,"male",20,"im",429,0.429,1
19,"male",20,"im",486,0.486,1
19,"male",20,"im",1071,1.071,1
19,"male",20,"im",632,0.632,1
19,"male",20,"im",440,0.44,1
19,"male",20,"im",514,0.514,1
19,"male",20,"in",788,0.788,1
19,"male",20,"in",515,0.515,1
19,"male",20,"in",768,0.768,1
19,"male",20,"in",759,0.759,1
19,"male",20,"in",569,0.569,1
19,"male",20,"in",396,0.396,0
19,"male",20,"in",453,0.453,1
19,"male",20,"in",577,0.577,1
19,"male",20,"in",631,0.631,1
19,"male",20,"in",708,0.708,1
19,"male",20,"in",407,0.407,1
19,"male",20,"in",681,0.681,1
19,"male",20,"mm",841,0.841,1
19,"male",20,"mm",514,0.514,1
19,"male",20,"mm",881,0.881,1
19,"male",20,"mm",442,0.442,1
19,"male",20,"mm",474,0.474,1
19,"male",20,"mm",428,0.428,1
19,"male",20,"mm",464,0.464,0
19,"male",20,"mm",589,0.589,1
19,"male",20,"mm",390,0.39,1
19,"male",20,"mm",491,0.491,1
19,"male",20,"mm",450,0.45,1
19,"male",20,"mm",463,0.463,1
19,"male",20,"mm",538,0.538,1
19,"male",20,"mm",444,0.444,1
19,"male",20,"mm",600,0.6,1
19,"male",20,"mm",450,0.45,1
19,"male",20,"mm",582,0.582,0
19,"male",20,"mm",470,0.47,1
19,"male",20,"mn",1074,1.074,1
19,"male",20,"mn",621,0.621,1
19,"male",20,"mn",666,0.666,1
19,"male",20,"mn",697,0.697,1
19,"male",20,"mn",506,0.506,1
19,"male",20,"mn",757,0.757,1
19,"male",20,"mn",497,0.497,1
19,"male",20,"mn",577,0.577,1
19,"male",20,"mn",436,0.436,1
19,"male",20,"mn",442,0.442,1
19,"male",20,"mn",713,0.713,1
19,"male",20,"mn",306,0.306,1
19,"male",20,"mn",580,0.58,1
19,"male",20,"mn",597,0.597,1
19,"male",20,"mn",470,0.47,1
19,"male",20,"mn",499,0.499,1
19,"male",20,"mn",572,0.572,1
19,"male",20,"mn",1407,1.407,1
19,"male",20,"nm",0,0,0
19,"male",20,"nm",671,0.671,1
19,"male",20,"nm",724,0.724,0
19,"male",20,"nm",555,0.555,1
19,"male",20,"nm",435,0.435,1
19,"male",20,"nm",632,0.632,1
19,"male",20,"nm",551,0.551,1
19,"male",20,"nm",528,0.528,0
19,"male",20,"nm",677,0.677,1
19,"male",20,"nm",1096,1.096,1
19,"male",20,"nm",577,0.577,0
19,"male",20,"nm",476,0.476,1
19,"male",20,"nm",501,0.501,0
19,"male",20,"nm",520,0.52,1
19,"male",20,"nm",497,0.497,1
19,"male",20,"nm",521,0.521,1
19,"male",20,"nm",520,0.52,1
19,"male",20,"nm",475,0.475,1
19,"male",20,"nn",677,0.677,1
19,"male",20,"nn",525,0.525,1
19,"male",20,"nn",641,0.641,1
19,"male",20,"nn",632,0.632,1
19,"male",20,"nn",552,0.552,1
19,"male",20,"nn",625,0.625,1
19,"male",20,"nn",522,0.522,1
19,"male",20,"nn",498,0.498,1
19,"male",20,"nn",711,0.711,1
19,"male",20,"nn",661,0.661,1
19,"male",20,"nn",658,0.658,1
19,"male",20,"nn",584,0.584,1
19,"male",20,"nn",436,0.436,1
19,"male",20,"nn",527,0.527,1
19,"male",20,"nn",866,0.866,1
19,"male",20,"nn",615,0.615,1
19,"male",20,"nn",479,0.479,1
19,"male",20,"nn",444,0.444,1
20,"female",21,"bm",540,0.54,1
20,"female",21,"bm",816,0.816,1
20,"female",21,"bm",734,0.734,1
20,"female",21,"bm",644,0.644,0
20,"female",21,"bm",436,0.436,1
20,"female",21,"bm",284,0.284,1
20,"female",21,"bm",489,0.489,1
20,"female",21,"bm",543,0.543,1
20,"female",21,"bm",559,0.559,1
20,"female",21,"bm",857,0.857,0
20,"female",21,"bm",398,0.398,1
20,"female",21,"bm",546,0.546,1
20,"female",21,"bm",545,0.545,1
20,"female",21,"bm",562,0.562,1
20,"female",21,"bm",426,0.426,1
20,"female",21,"bm",597,0.597,1
20,"female",21,"bm",846,0.846,1
20,"female",21,"bm",535,0.535,1
20,"female",21,"bn",828,0.828,1
20,"female",21,"bn",665,0.665,1
20,"female",21,"bn",535,0.535,1
20,"female",21,"bn",355,0.355,1
20,"female",21,"bn",652,0.652,1
20,"female",21,"bn",497,0.497,1
20,"female",21,"bn",583,0.583,0
20,"female",21,"bn",596,0.596,1
20,"female",21,"bn",483,0.483,1
20,"female",21,"bn",634,0.634,1
20,"female",21,"bn",531,0.531,1
20,"female",21,"bn",604,0.604,1
20,"female",21,"bn",501,0.501,1
20,"female",21,"bn",753,0.753,1
20,"female",21,"bn",577,0.577,1
20,"female",21,"bn",782,0.782,1
20,"female",21,"bn",779,0.779,1
20,"female",21,"bn",535,0.535,1
20,"female",21,"im",816,0.816,1
20,"female",21,"im",684,0.684,1
20,"female",21,"im",649,0.649,1
20,"female",21,"im",522,0.522,1
20,"female",21,"im",582,0.582,1
20,"female",21,"im",811,0.811,1
20,"female",21,"im",587,0.587,1
20,"female",21,"im",432,0.432,1
20,"female",21,"im",545,0.545,1
20,"female",21,"im",619,0.619,1
20,"female",21,"im",535,0.535,1
20,"female",21,"im",587,0.587,1
20,"female",21,"im",417,0.417,0
20,"female",21,"im",502,0.502,1
20,"female",21,"im",547,0.547,1
20,"female",21,"im",585,0.585,0
20,"female",21,"im",493,0.493,1
20,"female",21,"im",613,0.613,1
20,"female",21,"im",523,0.523,1
20,"female",21,"im",630,0.63,1
20,"female",21,"im",555,0.555,1
20,"female",21,"im",620,0.62,1
20,"female",21,"im",534,0.534,1
20,"female",21,"im",548,0.548,1
20,"female",21,"in",773,0.773,1
20,"female",21,"in",614,0.614,0
20,"female",21,"in",584,0.584,1
20,"female",21,"in",701,0.701,1
20,"female",21,"in",729,0.729,1
20,"female",21,"in",629,0.629,1
20,"female",21,"in",684,0.684,1
20,"female",21,"in",477,0.477,1
20,"female",21,"in",411,0.411,0
20,"female",21,"in",643,0.643,1
20,"female",21,"in",740,0.74,1
20,"female",21,"in",652,0.652,1
20,"female",21,"mm",430,0.43,1
20,"female",21,"mm",688,0.688,1
20,"female",21,"mm",559,0.559,1
20,"female",21,"mm",577,0.577,1
20,"female",21,"mm",499,0.499,1
20,"female",21,"mm",489,0.489,1
20,"female",21,"mm",684,0.684,1
20,"female",21,"mm",519,0.519,1
20,"female",21,"mm",614,0.614,1
20,"female",21,"mm",512,0.512,1
20,"female",21,"mm",501,0.501,1
20,"female",21,"mm",578,0.578,1
20,"female",21,"mm",608,0.608,1
20,"female",21,"mm",461,0.461,1
20,"female",21,"mm",399,0.399,1
20,"female",21,"mm",414,0.414,1
20,"female",21,"mm",471,0.471,0
20,"female",21,"mm",479,0.479,1
20,"female",21,"mn",678,0.678,0
20,"female",21,"mn",461,0.461,0
20,"female",21,"mn",590,0.59,1
20,"female",21,"mn",647,0.647,1
20,"female",21,"mn",596,0.596,1
20,"female",21,"mn",633,0.633,1
20,"female",21,"mn",526,0.526,1
20,"female",21,"mn",523,0.523,1
20,"female",21,"mn",698,0.698,1
20,"female",21,"mn",440,0.44,1
20,"female",21,"mn",519,0.519,1
20,"female",21,"mn",625,0.625,1
20,"female",21,"mn",356,0.356,0
20,"female",21,"mn",602,0.602,1
20,"female",21,"mn",422,0.422,1
20,"female",21,"mn",636,0.636,1
20,"female",21,"mn",597,0.597,1
20,"female",21,"mn",579,0.579,1
20,"female",21,"nm",527,0.527,1
20,"female",21,"nm",628,0.628,1
20,"female",21,"nm",512,0.512,1
20,"female",21,"nm",577,0.577,1
20,"female",21,"nm",495,0.495,1
20,"female",21,"nm",566,0.566,1
20,"female",21,"nm",606,0.606,1
20,"female",21,"nm",581,0.581,1
20,"female",21,"nm",572,0.572,1
20,"female",21,"nm",457,0.457,1
20,"female",21,"nm",431,0.431,1
20,"female",21,"nm",642,0.642,1
20,"female",21,"nm",483,0.483,1
20,"female",21,"nm",374,0.374,1
20,"female",21,"nm",479,0.479,1
20,"female",21,"nm",427,0.427,1
20,"female",21,"nm",502,0.502,1
20,"female",21,"nm",512,0.512,1
20,"female",21,"nn",528,0.528,1
20,"female",21,"nn",691,0.691,1
20,"female",21,"nn",613,0.613,1
20,"female",21,"nn",570,0.57,1
20,"female",21,"nn",607,0.607,1
20,"female",21,"nn",712,0.712,1
20,"female",21,"nn",724,0.724,1
20,"female",21,"nn",727,0.727,1
20,"female",21,"nn",619,0.619,1
20,"female",21,"nn",776,0.776,1
20,"female",21,"nn",662,0.662,1
20,"female",21,"nn",589,0.589,1
20,"female",21,"nn",546,0.546,1
20,"female",21,"nn",1029,1.029,1
20,"female",21,"nn",638,0.638,1
20,"female",21,"nn",569,0.569,1
20,"female",21,"nn",822,0.822,1
20,"female",21,"nn",548,0.548,1
21,"female",32,"bm",1135,1.135,1
21,"female",32,"bm",642,0.642,0
21,"female",32,"bm",975,0.975,1
21,"female",32,"bm",551,0.551,1
21,"female",32,"bm",1222,1.222,0
21,"female",32,"bm",874,0.874,1
21,"female",32,"bm",1215,1.215,1
21,"female",32,"bm",1409,1.409,1
21,"female",32,"bm",686,0.686,1
21,"female",32,"bm",641,0.641,1
21,"female",32,"bm",679,0.679,1
21,"female",32,"bm",523,0.523,1
21,"female",32,"bm",1059,1.059,1
21,"female",32,"bm",1056,1.056,0
21,"female",32,"bm",1416,1.416,0
21,"female",32,"bm",711,0.711,1
21,"female",32,"bm",578,0.578,1
21,"female",32,"bm",669,0.669,1
21,"female",32,"bn",1097,1.097,1
21,"female",32,"bn",961,0.961,1
21,"female",32,"bn",1034,1.034,1
21,"female",32,"bn",1081,1.081,0
21,"female",32,"bn",898,0.898,1
21,"female",32,"bn",1107,1.107,0
21,"female",32,"bn",891,0.891,0
21,"female",32,"bn",1129,1.129,1
21,"female",32,"bn",715,0.715,1
21,"female",32,"bn",1102,1.102,1
21,"female",32,"bn",976,0.976,1
21,"female",32,"bn",848,0.848,0
21,"female",32,"bn",959,0.959,1
21,"female",32,"bn",1077,1.077,0
21,"female",32,"bn",608,0.608,0
21,"female",32,"bn",960,0.96,0
21,"female",32,"bn",833,0.833,1
21,"female",32,"bn",852,0.852,1
21,"female",32,"im",1145,1.145,1
21,"female",32,"im",1137,1.137,1
21,"female",32,"im",813,0.813,1
21,"female",32,"im",676,0.676,1
21,"female",32,"im",635,0.635,1
21,"female",32,"im",1043,1.043,1
21,"female",32,"im",0,0,0
21,"female",32,"im",763,0.763,1
21,"female",32,"im",891,0.891,0
21,"female",32,"im",695,0.695,1
21,"female",32,"im",541,0.541,1
21,"female",32,"im",497,0.497,1
21,"female",32,"im",759,0.759,1
21,"female",32,"im",677,0.677,1
21,"female",32,"im",655,0.655,1
21,"female",32,"im",931,0.931,1
21,"female",32,"im",609,0.609,1
21,"female",32,"im",708,0.708,1
21,"female",32,"im",777,0.777,1
21,"female",32,"im",817,0.817,1
21,"female",32,"im",808,0.808,1
21,"female",32,"im",807,0.807,1
21,"female",32,"im",755,0.755,1
21,"female",32,"im",810,0.81,1
21,"female",32,"in",0,0,0
21,"female",32,"in",921,0.921,1
21,"female",32,"in",727,0.727,1
21,"female",32,"in",775,0.775,1
21,"female",32,"in",909,0.909,1
21,"female",32,"in",1082,1.082,1
21,"female",32,"in",1144,1.144,1
21,"female",32,"in",761,0.761,1
21,"female",32,"in",871,0.871,1
21,"female",32,"in",852,0.852,1
21,"female",32,"in",827,0.827,1
21,"female",32,"in",694,0.694,1
21,"female",32,"mm",1305,1.305,1
21,"female",32,"mm",851,0.851,1
21,"female",32,"mm",639,0.639,1
21,"female",32,"mm",1066,1.066,1
21,"female",32,"mm",702,0.702,1
21,"female",32,"mm",944,0.944,1
21,"female",32,"mm",700,0.7,1
21,"female",32,"mm",829,0.829,1
21,"female",32,"mm",886,0.886,1
21,"female",32,"mm",582,0.582,1
21,"female",32,"mm",760,0.76,1
21,"female",32,"mm",741,0.741,1
21,"female",32,"mm",1004,1.004,0
21,"female",32,"mm",852,0.852,1
21,"female",32,"mm",733,0.733,1
