"","Subject","Age","Gender","Ethnicity","Handedness","Group","Shape","Label","Matching","Identity","Response","RT_ms","RT_sec","ACC"
"25390",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","3",65116,65.116,1
"25391",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","5",65116,65.116,1
"25392",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","6",65116,65.116,1
"25393",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","3",65116,65.116,1
"25394",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","2",65116,65.116,1
"25395",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","7",65116,65.116,1
"25396",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","1",65116,65.116,1
"25397",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","3",65116,65.116,1
"25398",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","3",65116,65.116,1
"25399",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","2",65116,65.116,1
"25400",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","6",65116,65.116,1
"25401",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","1",65116,65.116,1
"25402",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","2",65116,65.116,1
"25403",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","1",91456,91.456,1
"25404",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","1",91456,91.456,1
"25405",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","0",91456,91.456,1
"25406",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","0",91456,91.456,1
"25407",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","1",91456,91.456,1
"25408",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","0",91456,91.456,1
"25409",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","0",91456,91.456,1
"25410",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","2",91456,91.456,1
"25411",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","0",91456,91.456,1
"25412",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","2",91456,91.456,1
"25413",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","1",91456,91.456,1
"25414",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","1",91456,91.456,1
"25415",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","0",91456,91.456,1
"25416",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","1",91456,91.456,1
"25417",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","2",91456,91.456,1
"25418",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","2",91456,91.456,1
"25419",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","0",91456,91.456,1
"25420",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","1",91456,91.456,1
"25421",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","1",91456,91.456,1
"25422",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","2",91456,91.456,1
"25423",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","1",32192,32.192,1
"25424",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","1",32192,32.192,1
"25425",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","1",32192,32.192,1
"25426",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","-",32192,32.192,1
"25427",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","0",32192,32.192,1
"25428",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","0",32192,32.192,1
"25429",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","0",32192,32.192,1
"25430",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","1",32192,32.192,1
"25431",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","70",32192,32.192,1
"25432",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","3",32353,32.353,1
"25433",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","2",32353,32.353,1
"25434",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","3",32353,32.353,1
"25435",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","2",32353,32.353,1
"25436",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","1",32353,32.353,1
"25437",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","3",32353,32.353,1
"25438",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","2",32353,32.353,1
"25439",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","2",32353,32.353,1
"25440",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","5",28081,28.081,1
"25441",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","3",28081,28.081,1
"25442",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","5",28081,28.081,1
"25443",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","6",28081,28.081,1
"25444",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","5",28081,28.081,1
"25445",18508,22,"Female",6,"Right",1,"happy","friend","Nonmatching","self","400",20185,20.185,1
"25446",18508,22,"Female",6,"Right",1,"-","-",NA,"-","22",9810,9.81,1
"25447",18508,22,"Female",6,"Right",1,"-","-",NA,"-","Female",9810,9.81,1
"25448",18508,22,"Female",6,"Right",1,"-","-",NA,"-","6",9810,9.81,1
"25449",18508,22,"Female",6,"Right",1,"-","-",NA,"-","Right",9810,9.81,1
"25450",18508,22,"Female",6,"Right",1,"-","-",NA,"-","Steph",50362,50.362,1
"25451",18508,22,"Female",6,"Right",1,"-","-",NA,"-","13",50362,50.362,1
"25452",18508,22,"Female",6,"Right",1,"-","-",NA,"-","7",50362,50.362,1
"25453",18508,22,"Female",6,"Right",1,"-","-",NA,"-","3",50362,50.362,1
"25454",18508,22,"Female",6,"Right",1,"-","-",NA,"-","6-monthly",50362,50.362,1
"25455",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","48",251,0.251,0
"25456",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","48",198,0.198,0
"25457",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","47",93,0.093,1
"25458",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","48",74,0.074,0
"25459",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","47",507,0.507,1
"25460",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","47",7,0.007,1
"25461",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","47",24,0.024,1
"25462",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","47",193,0.193,1
"25463",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","47",210,0.21,1
"25464",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","47",195,0.195,1
"25465",18509,21,"Male",6,"Left",1,"line","self","Matching","self","47",70,0.07,1
"25466",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","48",174,0.174,0
"25467",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","47",141,0.141,1
"25468",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","48",187,0.187,0
"25469",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","47",223,0.223,1
"25470",18509,21,"Male",6,"Left",1,"line","self","Matching","self","48",151,0.151,0
"25471",18509,21,"Male",6,"Left",1,"line","self","Matching","self","47",187,0.187,1
"25472",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","47",136,0.136,1
"25473",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","48",155,0.155,0
"25474",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","48",8,0.008,0
"25475",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","47",255,0.255,1
"25476",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","48",10,0.01,0
"25477",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","48",123,0.123,0
"25478",18509,21,"Male",6,"Left",1,"line","self","Matching","self","48",336,0.336,0
"25479",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","48",256,0.256,0
"25480",18509,21,"Male",6,"Left",1,"line","self","Matching","self","48",195,0.195,0
"25481",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","48",123,0.123,0
"25482",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","48",232,0.232,0
"25483",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","47",272,0.272,1
"25484",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","48",222,0.222,0
"25485",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","47",195,0.195,1
"25486",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","47",326,0.326,1
"25487",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","48",205,0.205,0
"25488",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","47",123,0.123,1
"25489",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","48",207,0.207,0
"25490",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","47",267,0.267,1
"25491",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","48",157,0.157,0
"25492",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","47",639,0.639,1
"25493",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","47",345,0.345,1
"25494",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","47",344,0.344,1
"25495",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","48",124,0.124,0
"25496",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","47",136,0.136,1
"25497",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","48",210,0.21,0
"25498",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","47",253,0.253,1
"25499",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","48",211,0.211,0
"25500",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","47",167,0.167,1
"25501",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","47",182,0.182,1
"25502",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","48",133,0.133,0
"25503",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","48",200,0.2,0
"25504",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","47",134,0.134,1
"25505",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","47",206,0.206,1
"25506",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","47",347,0.347,1
"25507",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","47",212,0.212,1
"25508",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","47",52,0.052,1
"25509",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","48",472,0.472,0
"25510",18509,21,"Male",6,"Left",1,"line","self","Matching","self","47",657,0.657,1
"25511",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","47",143,0.143,1
"25512",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","48",89,0.089,0
"25513",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","47",105,0.105,1
"25514",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","48",126,0.126,0
"25515",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","47",84,0.084,1
"25516",18509,21,"Male",6,"Left",1,"line","self","Matching","self","47",61,0.061,1
"25517",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","47",79,0.079,1
"25518",18509,21,"Male",6,"Left",1,"line","self","Matching","self","48",548,0.548,0
"25519",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","48",343,0.343,0
"25520",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","48",60,0.06,0
"25521",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","48",233,0.233,0
"25522",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","47",256,0.256,1
"25523",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","48",201,0.201,0
"25524",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","48",4,0.004,0
"25525",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","48",97,0.097,0
"25526",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","48",106,0.106,0
"25527",18509,21,"Male",6,"Left",1,"line","self","Matching","self","47",142,0.142,1
"25528",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","48",205,0.205,0
"25529",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","48",57,0.057,0
"25530",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","47",30,0.03,1
"25531",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","48",214,0.214,0
"25532",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","47",242,0.242,1
"25533",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","48",152,0.152,0
"25534",18509,21,"Male",6,"Left",1,"line","self","Matching","self","48",104,0.104,0
"25535",18509,21,"Male",6,"Left",1,"line","self","Matching","self","47",256,0.256,1
"25536",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","48",197,0.197,0
"25537",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","48",153,0.153,0
"25538",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","48",390,0.39,0
"25539",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","47",353,0.353,1
"25540",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","47",37,0.037,1
"25541",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","47",77,0.077,1
"25542",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","47",91,0.091,1
"25543",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","47",35,0.035,1
"25544",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","48",129,0.129,0
"25545",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","48",162,0.162,0
"25546",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","47",307,0.307,1
"25547",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","47",349,0.349,1
"25548",18509,21,"Male",6,"Left",1,"line","self","Matching","self","48",60,0.06,0
"25549",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","47",315,0.315,1
"25550",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","48",232,0.232,0
"25551",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","47",521,0.521,1
"25552",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","47",205,0.205,1
"25553",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","47",325,0.325,1
"25554",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","47",199,0.199,1
"25555",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","48",457,0.457,0
"25556",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","47",495,0.495,1
"25557",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","47",338,0.338,1
"25558",18509,21,"Male",6,"Left",1,"line","self","Matching","self","47",307,0.307,1
"25559",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","47",264,0.264,1
"25560",18509,21,"Male",6,"Left",1,"line","self","Matching","self","48",233,0.233,0
"25561",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","48",179,0.179,0
"25562",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","48",227,0.227,0
"25563",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","48",59,0.059,0
"25564",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","48",125,0.125,0
"25565",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","47",176,0.176,1
"25566",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","48",548,0.548,0
"25567",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","48",225,0.225,0
"25568",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","48",25,0.025,0
"25569",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","48",315,0.315,0
"25570",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","48",170,0.17,0
"25571",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","47",182,0.182,1
"25572",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","47",316,0.316,1
"25573",18509,21,"Male",6,"Left",1,"line","self","Matching","self","47",268,0.268,1
"25574",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","47",177,0.177,1
"25575",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","47",251,0.251,1
"25576",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","48",160,0.16,0
"25577",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","48",95,0.095,0
"25578",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","47",175,0.175,1
"25579",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","47",314,0.314,1
"25580",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","48",474,0.474,0
"25581",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","47",165,0.165,1
"25582",18509,21,"Male",6,"Left",1,"line","self","Matching","self","48",537,0.537,0
"25583",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","47",228,0.228,1
"25584",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","47",326,0.326,1
"25585",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","47",135,0.135,1
"25586",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","48",152,0.152,0
"25587",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","48",24,0.024,0
"25588",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","48",295,0.295,0
"25589",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","47",10,0.01,1
"25590",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","47",118,0.118,1
"25591",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","48",32,0.032,0
"25592",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","47",440,0.44,1
"25593",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","47",6,0.006,1
"25594",18509,21,"Male",6,"Left",1,"line","self","Matching","self","48",61,0.061,0
"25595",18509,21,"Male",6,"Left",1,"line","self","Matching","self","48",290,0.29,0
"25596",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","48",204,0.204,0
"25597",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","48",120,0.12,0
"25598",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","48",11,0.011,0
"25599",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","48",215,0.215,0
"25600",18509,21,"Male",6,"Left",1,"happy","stranger","Matching","stranger","48",401,0.401,0
"25601",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","48",611,0.611,0
"25602",18509,21,"Male",6,"Left",1,"line","self","Matching","self","48",244,0.244,0
"25603",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","48",210,0.21,0
"25604",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","48",104,0.104,0
"25605",18509,21,"Male",6,"Left",1,"sad","stranger","Matching","stranger","0",1500,1.5,0
"25606",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","48",860,0.86,0
"25607",18509,21,"Male",6,"Left",1,"line","self","Matching","self","47",502,0.502,1
"25608",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","0",1500,1.5,0
"25609",18509,21,"Male",6,"Left",1,"line","stranger","Matching","stranger","48",769,0.769,0
"25610",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","48",187,0.187,0
"25611",18509,21,"Male",6,"Left",1,"neutral","stranger","Matching","stranger","48",145,0.145,0
"25612",18509,21,"Male",6,"Left",1,"sad","self","Matching","self","47",49,0.049,1
"25613",18509,21,"Male",6,"Left",1,"neutral","self","Matching","self","47",303,0.303,1
"25614",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","47",141,0.141,1
"25615",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",13820,13.82,1
"25616",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",13820,13.82,1
"25617",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",13820,13.82,1
"25618",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",13820,13.82,1
"25619",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",13820,13.82,1
"25620",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",198654,198.654,1
"25621",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","0",198654,198.654,1
"25622",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","2",198654,198.654,1
"25623",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",198654,198.654,1
"25624",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","2",198654,198.654,1
"25625",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","2",198654,198.654,1
"25626",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",198654,198.654,1
"25627",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",198654,198.654,1
"25628",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",198654,198.654,1
"25629",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",198654,198.654,1
"25630",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","0",198654,198.654,1
"25631",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","0",198654,198.654,1
"25632",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",198654,198.654,1
"25633",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","0",198654,198.654,1
"25634",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","3",198654,198.654,1
"25635",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","2",198654,198.654,1
"25636",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",198654,198.654,1
"25637",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","0",198654,198.654,1
"25638",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",198654,198.654,1
"25639",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","0",198654,198.654,1
"25640",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",31751,31.751,1
"25641",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",31751,31.751,1
"25642",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",31751,31.751,1
"25643",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",31751,31.751,1
"25644",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","0",31751,31.751,1
"25645",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","0",31751,31.751,1
"25646",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","0",31751,31.751,1
"25647",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","0",31751,31.751,1
"25648",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","100",31751,31.751,1
"25649",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","3",20897,20.897,1
"25650",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","3",20897,20.897,1
"25651",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","3",20897,20.897,1
"25652",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","3",20897,20.897,1
"25653",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","3",20897,20.897,1
"25654",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","3",20897,20.897,1
"25655",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","3",20897,20.897,1
"25656",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","2",20897,20.897,1
"25657",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","400",44097,44.097,1
"25658",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","7",99474,99.474,1
"25659",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","7",99474,99.474,1
"25660",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","7",99474,99.474,1
"25661",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","7",99474,99.474,1
"25662",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",99474,99.474,1
"25663",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","7",99474,99.474,1
"25664",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","7",99474,99.474,1
"25665",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","7",99474,99.474,1
"25666",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","3",99474,99.474,1
"25667",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",99474,99.474,1
"25668",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","-",99474,99.474,1
"25669",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",99474,99.474,1
"25670",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",99474,99.474,1
"25671",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",99474,99.474,1
"25672",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",99474,99.474,1
"25673",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",99474,99.474,1
"25674",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",99474,99.474,1
"25675",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","5",359290,359.29,1
"25676",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","5",359290,359.29,1
"25677",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","5",359290,359.29,1
"25678",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","4",359290,359.29,1
"25679",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","5",359290,359.29,1
"25680",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","3",359290,359.29,1
"25681",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","5",359290,359.29,1
"25682",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","3",359290,359.29,1
"25683",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","2",359290,359.29,1
"25684",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","5",359290,359.29,1
"25685",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","5",359290,359.29,1
"25686",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","5",359290,359.29,1
"25687",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","5",359290,359.29,1
"25688",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","5",359290,359.29,1
"25689",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","5",359290,359.29,1
"25690",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","5",359290,359.29,1
"25691",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","5",359290,359.29,1
"25692",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",359290,359.29,1
"25693",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","5",359290,359.29,1
"25694",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","5",359290,359.29,1
"25695",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",359290,359.29,1
"25696",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","2",359290,359.29,1
"25697",18509,21,"Male",6,"Left",1,"happy","self","Matching","self","1",359290,359.29,1
