subj_idx,person,match,stim,accuracy,response,rt
3,Friend,match,1,1,1,0.848
3,Friend,match,1,1,1,0.76
3,Friend,mismatch,0,1,0,0.719
3,Self,mismatch,0,1,0,0.8
3,Friend,mismatch,0,1,0,0.926
3,Self,mismatch,0,1,0,0.99
3,Stranger,match,1,1,1,0.667
3,Friend,match,1,1,1,0.596
3,Stranger,mismatch,0,1,0,1.034
3,Self,match,1,1,1,0.562
3,Self,match,1,1,1,0.762
3,Stranger,match,1,1,1,0.971
3,Friend,match,1,1,1,0.83
3,Stranger,mismatch,0,1,0,0.93
3,Friend,mismatch,0,1,0,0.756
3,Self,match,1,1,1,0.764
3,Stranger,mismatch,0,1,0,1.022
3,Friend,match,1,1,1,0.692
3,Self,mismatch,0,1,0,0.832
3,Stranger,match,1,1,1,0.984
3,Self,mismatch,0,1,0,0.925
3,Stranger,mismatch,0,1,0,0.839
3,Self,match,1,1,1,1.027
3,Friend,mismatch,0,1,0,0.731
3,Stranger,mismatch,0,1,0,0.92
3,Self,match,1,1,1,0.656
3,Self,mismatch,0,1,0,0.793
3,Friend,match,1,1,1,0.761
3,Stranger,match,1,1,1,0.766
3,Self,mismatch,0,1,0,1.069
3,Friend,mismatch,0,1,0,0.677
3,Stranger,match,1,1,1,0.696
3,Friend,match,1,1,1,0.628
3,Stranger,mismatch,0,1,0,0.971
3,Stranger,match,1,1,1,0.807
3,Friend,mismatch,0,1,0,0.785
3,Friend,match,1,1,1,0.73
3,Stranger,mismatch,0,1,0,0.914
3,Stranger,match,1,1,1,0.651
3,Self,match,1,1,1,0.651
3,Self,match,1,1,1,0.502
3,Friend,mismatch,0,1,0,0.756
3,Stranger,mismatch,0,1,0,1.08
3,Friend,match,1,1,1,0.724
3,Self,mismatch,0,1,0,0.972
3,Self,mismatch,0,1,0,0.658
3,Friend,match,1,1,1,0.634
3,Self,match,1,1,1,0.559
3,Stranger,match,1,1,1,0.624
3,Friend,match,1,1,1,0.731
3,Stranger,match,1,1,1,0.535
3,Stranger,mismatch,0,1,0,0.593
3,Friend,mismatch,0,1,0,0.606
3,Self,match,1,1,1,0.577
3,Friend,mismatch,0,1,0,0.568
3,Stranger,mismatch,0,1,0,1.099
3,Self,mismatch,0,1,0,0.875
3,Self,mismatch,0,1,0,0.751
3,Friend,mismatch,0,1,0,0.755
3,Self,match,1,1,1,0.704
3,Friend,match,1,1,1,0.631
3,Friend,match,1,1,1,0.578
3,Friend,mismatch,0,1,0,0.728
3,Stranger,mismatch,0,1,0,0.828
3,Self,match,1,1,1,0.725
3,Self,mismatch,0,1,0,0.917
3,Stranger,match,1,1,1,0.826
3,Stranger,mismatch,0,1,0,0.727
3,Stranger,match,1,1,1,0.706
3,Self,mismatch,0,1,0,0.806
5,Friend,match,1,1,1,0.944
5,Stranger,match,1,1,1,0.751
5,Stranger,mismatch,0,1,0,0.942
5,Self,match,1,1,1,0.558
5,Self,mismatch,0,1,0,0.716
5,Self,mismatch,0,1,0,0.891
5,Friend,mismatch,0,0,1,0.956
5,Stranger,mismatch,0,1,0,0.721
5,Friend,match,1,1,1,0.826
5,Stranger,match,1,1,1,0.74
5,Friend,mismatch,0,1,0,0.733
5,Self,match,1,1,1,0.458
5,Self,match,1,1,1,0.478
5,Friend,match,1,1,1,0.77
5,Stranger,match,1,1,1,0.558
5,Stranger,mismatch,0,1,0,0.573
5,Self,mismatch,0,1,0,0.718
5,Friend,match,1,1,1,0.626
5,Self,match,1,1,1,0.457
5,Friend,mismatch,0,1,0,0.687
5,Stranger,match,1,1,1,0.587
5,Friend,mismatch,0,1,0,0.586
5,Self,mismatch,0,1,0,0.863
5,Stranger,mismatch,0,1,0,0.582
5,Self,mismatch,0,1,0,0.689
5,Stranger,match,1,1,1,0.848
5,Friend,mismatch,0,1,0,0.678
5,Stranger,mismatch,0,1,0,0.949
5,Friend,match,1,1,1,0.687
5,Self,match,1,1,1,0.531
5,Friend,mismatch,0,1,0,0.87
5,Friend,match,1,1,1,0.892
5,Self,match,1,1,1,0.659
5,Stranger,match,1,1,1,0.547
5,Stranger,mismatch,0,1,0,0.573
5,Self,mismatch,0,1,0,0.832
5,Stranger,match,1,1,1,0.601
5,Self,mismatch,0,1,0,0.528
5,Self,match,1,1,1,0.625
5,Stranger,match,1,1,1,0.784
5,Friend,match,1,1,1,0.448
5,Friend,mismatch,0,1,0,0.697
5,Stranger,mismatch,0,1,0,0.881
5,Friend,mismatch,0,1,0,1.073
5,Friend,match,1,1,1,0.757
5,Self,mismatch,0,1,0,0.659
5,Self,match,1,1,1,0.5
5,Stranger,mismatch,0,1,0,0.742
5,Self,mismatch,0,1,0,0.676
5,Friend,mismatch,0,1,0,0.781
5,Stranger,match,1,1,1,0.847
5,Friend,match,1,1,1,0.659
5,Friend,mismatch,0,1,0,0.536
5,Friend,match,1,1,1,0.641
5,Stranger,match,1,1,1,0.606
5,Self,match,1,1,1,0.439
5,Stranger,mismatch,0,1,0,0.557
5,Self,match,1,1,1,0.496
5,Self,mismatch,0,1,0,0.604
5,Stranger,mismatch,0,1,0,0.701
5,Self,mismatch,0,1,0,0.592
5,Stranger,mismatch,0,1,0,0.622
5,Friend,mismatch,0,0,1,0.633
5,Stranger,match,1,1,1,0.701
5,Stranger,match,1,1,1,0.849
5,Friend,mismatch,0,1,0,0.49
5,Self,match,1,1,1,0.453
5,Self,match,1,1,1,0.435
5,Friend,match,1,1,1,0.489
5,Self,mismatch,0,1,0,0.496
5,Stranger,mismatch,0,1,0,0.684
5,Self,mismatch,0,1,0,0.568
5,Friend,mismatch,0,1,0,0.611
5,Friend,match,1,1,1,0.383
5,Stranger,mismatch,0,1,0,0.486
5,Friend,match,1,1,1,0.608
5,Stranger,mismatch,0,1,0,0.514
5,Self,mismatch,0,1,0,0.571
5,Stranger,match,1,1,1,0.577
5,Friend,mismatch,0,1,0,0.503
5,Stranger,match,1,1,1,0.634
5,Self,match,1,1,1,0.513
5,Self,match,1,1,1,0.416
5,Friend,match,1,1,1,0.582
5,Stranger,mismatch,0,1,0,0.77
5,Stranger,match,1,1,1,0.582
5,Self,match,1,1,1,0.517
5,Stranger,mismatch,0,1,0,0.882
5,Self,match,1,1,1,0.482
5,Self,mismatch,0,1,0,0.786
5,Friend,mismatch,0,1,0,0.867
5,Friend,match,1,1,1,0.784
5,Self,mismatch,0,1,0,0.663
5,Friend,mismatch,0,1,0,0.577
5,Self,mismatch,0,1,0,0.654
5,Self,match,1,1,1,0.675
5,Friend,mismatch,0,1,0,0.457
5,Stranger,match,1,1,1,0.916
5,Friend,mismatch,0,1,0,0.944
5,Friend,match,1,0,0,0.623
5,Stranger,match,1,1,1,0.749
5,Self,match,1,1,1,0.6
5,Stranger,mismatch,0,1,0,0.616
5,Self,mismatch,0,1,0,0.68
5,Friend,match,1,1,1,0.506
5,Stranger,mismatch,0,1,0,0.653
5,Self,mismatch,0,1,0,0.786
5,Stranger,mismatch,0,1,0,0.925
5,Friend,mismatch,0,1,0,0.582
5,Self,mismatch,0,1,0,0.598
5,Self,match,1,1,1,0.568
5,Stranger,match,1,1,1,0.596
5,Stranger,match,1,1,1,0.508
5,Friend,match,1,1,1,0.647
5,Friend,match,1,1,1,0.514
5,Stranger,mismatch,0,1,0,0.526
5,Friend,mismatch,0,1,0,0.701
5,Self,match,1,1,1,0.477
5,Self,match,1,1,1,0.378
5,Stranger,mismatch,0,1,0,0.513
5,Self,mismatch,0,1,0,0.7
5,Stranger,match,1,1,1,0.934
5,Self,match,1,0,0,0.44
5,Friend,match,1,1,1,0.57
5,Friend,match,1,1,1,0.731
5,Stranger,mismatch,0,1,0,0.727
5,Friend,mismatch,0,1,0,0.683
5,Friend,mismatch,0,1,0,0.779
5,Stranger,match,1,1,1,0.612
5,Self,mismatch,0,1,0,0.611
5,Self,match,1,1,1,0.591
5,Stranger,match,1,1,1,0.739
5,Self,mismatch,0,1,0,0.643
5,Friend,mismatch,0,1,0,0.625
5,Friend,match,1,1,1,0.675
5,Stranger,mismatch,0,1,0,0.833
5,Stranger,mismatch,0,1,0,0.771
5,Self,match,1,1,1,0.52
5,Friend,match,1,1,1,0.688
5,Self,mismatch,0,1,0,0.729
5,Stranger,match,1,1,1,0.516
5,Friend,mismatch,0,0,1,0.675
5,Stranger,mismatch,0,1,0,0.641
5,Friend,mismatch,0,1,0,0.615
5,Stranger,match,1,1,1,0.593
5,Friend,mismatch,0,1,0,0.787
5,Self,mismatch,0,1,0,0.747
5,Friend,match,1,1,1,0.605
5,Self,match,1,1,1,0.53
5,Self,mismatch,0,1,0,0.975
5,Stranger,match,1,1,1,0.633
5,Self,match,1,1,1,0.518
5,Stranger,mismatch,0,1,0,0.559
5,Friend,match,1,1,1,0.551
5,Stranger,match,1,1,1,0.583
5,Friend,match,1,1,1,0.589
5,Friend,mismatch,0,1,0,0.943
5,Self,match,1,1,1,0.506
5,Friend,mismatch,0,1,0,0.667
5,Self,match,1,1,1,0.737
5,Stranger,match,1,1,1,0.532
5,Stranger,mismatch,0,1,0,0.63
5,Self,mismatch,0,1,0,0.82
5,Stranger,match,1,1,1,0.571
5,Self,mismatch,0,1,0,0.674
5,Self,match,1,1,1,0.521
5,Friend,mismatch,0,1,0,0.544
5,Stranger,mismatch,0,1,0,0.668
5,Stranger,match,1,1,1,0.563
5,Friend,match,1,0,0,0.528
5,Self,mismatch,0,1,0,0.624
5,Friend,match,1,1,1,0.442
5,Self,match,1,1,1,0.554
5,Friend,mismatch,0,1,0,0.652
5,Stranger,mismatch,0,1,0,0.862
5,Stranger,match,1,1,1,0.675
5,Friend,match,1,1,1,0.597
5,Self,mismatch,0,1,0,0.627
5,Stranger,mismatch,0,1,0,0.627
5,Friend,mismatch,0,1,0,0.48
5,Self,match,1,1,1,0.431
5,Friend,mismatch,0,1,0,0.683
5,Friend,match,1,1,1,0.437
5,Stranger,mismatch,0,1,0,0.702
5,Self,match,1,1,1,0.609
5,Self,mismatch,0,1,0,0.567
5,Stranger,match,1,1,1,0.653
5,Friend,match,1,1,1,0.583
5,Friend,mismatch,0,1,0,0.564
5,Stranger,match,1,1,1,0.676
5,Friend,match,1,1,1,0.748
5,Self,match,1,1,1,0.445
5,Self,match,1,1,1,0.511
5,Stranger,mismatch,0,1,0,0.593
5,Self,mismatch,0,1,0,0.695
5,Stranger,match,1,1,1,0.718
5,Friend,mismatch,0,1,0,0.976
5,Self,mismatch,0,1,0,0.941
5,Self,mismatch,0,1,0,0.621
5,Friend,match,1,1,1,0.639
5,Self,match,1,1,1,0.5
5,Stranger,match,1,1,1,0.611
5,Friend,mismatch,0,0,1,0.663
5,Self,mismatch,0,1,0,0.633
5,Friend,match,1,1,1,0.628
5,Friend,mismatch,0,1,0,0.61
5,Self,match,1,1,1,0.491
5,Stranger,mismatch,0,1,0,0.732
5,Stranger,match,1,1,1,0.655
5,Stranger,mismatch,0,1,0,0.614
5,Friend,match,1,1,1,0.672
5,Stranger,match,1,1,1,0.715
5,Stranger,mismatch,0,1,0,0.529
5,Friend,mismatch,0,1,0,0.998
5,Self,match,1,1,1,0.677
5,Self,mismatch,0,1,0,0.494
5,Stranger,match,1,1,1,0.585
5,Friend,match,1,0,0,0.497
5,Friend,mismatch,0,1,0,0.587
5,Self,mismatch,0,1,0,0.697
5,Stranger,mismatch,0,1,0,0.625
5,Self,match,1,1,1,0.542
5,Friend,mismatch,0,1,0,0.539
5,Stranger,match,1,1,1,0.626
5,Stranger,match,1,1,1,0.593
5,Friend,match,1,0,0,0.61
5,Self,mismatch,0,1,0,0.617
5,Self,match,1,1,1,0.47
5,Stranger,mismatch,0,1,0,0.717
5,Friend,mismatch,0,1,0,0.589
5,Stranger,mismatch,0,0,1,0.506
5,Self,match,1,1,1,0.584
5,Self,mismatch,0,1,0,0.524
5,Friend,match,1,1,1,0.543
5,Self,mismatch,0,1,0,0.644
5,Self,match,1,1,1,0.463
5,Stranger,match,1,1,1,0.655
5,Friend,match,1,1,1,0.554
5,Stranger,mismatch,0,1,0,0.783
5,Stranger,match,1,1,1,0.52
5,Stranger,mismatch,0,1,0,0.551
5,Friend,mismatch,0,0,1,0.607
5,Self,match,1,1,1,0.489
5,Self,mismatch,0,1,0,0.61
5,Friend,match,1,1,1,0.621
5,Friend,mismatch,0,1,0,0.535
5,Stranger,match,1,1,1,0.481
5,Self,mismatch,0,1,0,0.62
5,Stranger,mismatch,0,1,0,0.641
5,Friend,mismatch,0,1,0,1.042
5,Self,match,1,1,1,0.528
5,Self,match,1,1,1,1.033
5,Self,mismatch,0,1,0,0.672
5,Friend,match,1,1,1,0.9
5,Friend,match,1,1,1,0.684
5,Stranger,mismatch,0,1,0,0.755
5,Friend,mismatch,0,1,0,0.751
5,Stranger,match,1,1,1,0.553
5,Friend,mismatch,0,1,0,0.646
5,Stranger,match,1,1,1,0.974
5,Friend,match,1,1,1,0.628
5,Self,mismatch,0,1,0,0.647
5,Friend,match,1,1,1,0.97
5,Stranger,mismatch,0,1,0,0.554
5,Self,match,1,1,1,0.494
5,Self,mismatch,0,1,0,0.687
5,Stranger,mismatch,0,1,0,0.78
5,Self,match,1,1,1,0.574
5,Friend,mismatch,0,1,0,0.542
5,Friend,mismatch,0,0,1,0.517
5,Self,mismatch,0,1,0,0.624
5,Friend,match,1,1,1,0.774
5,Self,match,1,1,1,0.542
5,Self,mismatch,0,1,0,0.471
5,Stranger,match,1,1,1,0.552
5,Stranger,mismatch,0,1,0,0.573
5,Self,match,1,1,1,0.538
5,Stranger,mismatch,0,1,0,0.767
5,Friend,mismatch,0,0,1,0.578
5,Stranger,match,1,0,0,0.564
5,Friend,match,1,1,1,0.799
5,Self,mismatch,0,1,0,0.528
5,Friend,mismatch,0,1,0,0.748
5,Stranger,match,1,1,1,0.59
5,Stranger,mismatch,0,1,0,0.542
5,Stranger,match,1,1,1,0.589
5,Stranger,mismatch,0,1,0,0.547
5,Self,mismatch,0,1,0,0.722
5,Self,match,1,1,1,0.849
5,Friend,match,1,0,0,0.665
5,Friend,match,1,1,1,0.637
5,Self,match,1,1,1,0.52
5,Friend,mismatch,0,1,0,0.973
5,Stranger,mismatch,0,1,0,0.671
5,Friend,match,1,1,1,0.644
5,Self,mismatch,0,1,0,0.562
5,Friend,mismatch,0,1,0,0.534
5,Friend,match,1,1,1,0.62
5,Self,mismatch,0,1,0,0.669
5,Stranger,mismatch,0,1,0,0.542
5,Self,match,1,1,1,0.543
5,Stranger,match,1,1,1,0.646
5,Friend,mismatch,0,1,0,0.862
5,Self,match,1,1,1,0.581
5,Friend,mismatch,0,1,0,0.569
5,Stranger,mismatch,0,1,0,0.647
5,Self,match,1,1,1,0.487
5,Stranger,match,1,1,1,0.779
5,Friend,mismatch,0,1,0,0.886
5,Stranger,match,1,1,1,0.597
5,Self,match,1,1,1,0.497
5,Friend,match,1,1,1,0.472
5,Self,mismatch,0,1,0,0.698
5,Friend,match,1,1,1,0.603
5,Stranger,mismatch,0,1,0,0.747
5,Self,mismatch,0,1,0,0.678
5,Friend,match,1,1,1,0.564
5,Friend,mismatch,0,1,0,0.501
5,Self,mismatch,0,1,0,0.798
5,Stranger,match,1,1,1,0.642
5,Stranger,mismatch,0,1,0,0.591
5,Friend,mismatch,0,1,0,0.99
5,Self,mismatch,0,1,0,0.582
5,Stranger,mismatch,0,1,0,0.715
5,Self,match,1,1,1,0.553
5,Stranger,match,1,1,1,0.692
5,Self,match,1,1,1,0.454
5,Friend,match,1,0,0,0.454
5,Self,match,1,1,1,0.514
5,Self,match,1,1,1,0.593
5,Stranger,match,1,1,1,0.749
5,Self,mismatch,0,1,0,0.644
5,Friend,match,1,1,1,0.586
5,Self,mismatch,0,1,0,0.509
5,Friend,match,1,1,1,0.573
5,Friend,mismatch,0,1,0,0.552
5,Friend,mismatch,0,1,0,0.694
5,Stranger,mismatch,0,1,0,0.827
5,Stranger,mismatch,0,1,0,0.622
5,Stranger,match,1,1,1,0.609
5,Stranger,mismatch,0,1,0,0.538
5,Stranger,match,1,1,1,0.962
5,Self,mismatch,0,1,0,0.604
5,Self,match,1,1,1,0.495
5,Friend,match,1,1,1,0.995
5,Self,match,1,1,1,0.714
5,Stranger,mismatch,0,1,0,0.796
5,Self,mismatch,0,1,0,0.705
5,Friend,match,1,1,1,0.669
5,Stranger,match,1,1,1,0.58
5,Friend,mismatch,0,1,0,0.628
5,Friend,match,1,1,1,0.601
5,Self,match,1,1,1,0.482
5,Self,match,1,1,1,0.407
5,Stranger,match,1,0,0,0.525
5,Stranger,mismatch,0,1,0,0.592
5,Stranger,match,1,1,1,0.599
5,Stranger,mismatch,0,1,0,0.657
5,Friend,match,1,1,1,0.606
5,Friend,mismatch,0,1,0,0.609
5,Self,mismatch,0,1,0,0.684
5,Friend,mismatch,0,1,0,0.573
5,Self,mismatch,0,1,0,0.595
5,Friend,match,1,0,0,0.587
5,Friend,mismatch,0,0,1,0.702
5,Self,match,1,1,1,0.452
5,Self,match,1,1,1,0.542
5,Stranger,mismatch,0,1,0,0.605
5,Stranger,mismatch,0,1,0,0.623
5,Friend,match,1,1,1,0.885
5,Self,mismatch,0,1,0,0.681
5,Stranger,match,1,1,1,0.564
5,Self,mismatch,0,1,0,0.545
5,Stranger,match,1,1,1,0.939
5,Friend,mismatch,0,1,0,0.871
5,Stranger,match,1,1,1,0.597
5,Friend,match,1,1,1,0.771
5,Friend,mismatch,0,1,0,0.958
5,Self,mismatch,0,1,0,0.588
5,Friend,mismatch,0,0,1,0.643
5,Stranger,match,1,1,1,0.601
5,Self,mismatch,0,1,0,0.628
5,Self,match,1,1,1,0.498
5,Stranger,mismatch,0,1,0,0.529
5,Self,match,1,1,1,0.571
5,Stranger,mismatch,0,0,1,0.462
5,Friend,match,1,1,1,0.716
5,Friend,mismatch,0,1,0,0.739
5,Stranger,match,1,1,1,0.945
5,Stranger,mismatch,0,1,0,0.536
5,Stranger,match,1,1,1,0.652
5,Friend,match,1,1,1,0.8
5,Self,mismatch,0,1,0,0.622
5,Self,match,1,1,1,0.637
5,Self,mismatch,0,1,0,0.84
5,Self,match,1,1,1,0.868
5,Friend,mismatch,0,1,0,0.583
5,Self,mismatch,0,1,0,0.644
5,Stranger,match,1,0,0,0.623
5,Stranger,mismatch,0,1,0,0.552
5,Stranger,match,1,1,1,0.711
5,Friend,match,1,1,1,0.663
5,Self,match,1,1,1,0.612
5,Self,match,1,1,1,0.642
5,Stranger,mismatch,0,1,0,0.762
5,Friend,mismatch,0,1,0,0.759
5,Friend,mismatch,0,1,0,0.684
5,Friend,match,1,0,0,0.814
5,Friend,match,1,1,1,0.648
5,Friend,mismatch,0,1,0,0.64
5,Friend,match,1,1,1,0.828
5,Self,match,1,1,1,0.467
5,Stranger,match,1,1,1,0.526
5,Self,match,1,1,1,0.58
5,Stranger,match,1,1,1,0.593
5,Self,mismatch,0,1,0,0.469
5,Stranger,mismatch,0,1,0,0.613
5,Self,mismatch,0,1,0,0.816
5,Stranger,mismatch,0,1,0,0.785
5,Friend,mismatch,0,1,0,0.813
5,Stranger,mismatch,0,1,0,0.715
5,Self,match,1,1,1,0.573
5,Self,mismatch,0,1,0,0.556
5,Self,mismatch,0,1,0,0.728
5,Friend,mismatch,0,1,0,0.753
5,Friend,mismatch,0,1,0,0.87
5,Self,match,1,1,1,0.636
5,Stranger,match,1,1,1,0.606
5,Stranger,mismatch,0,1,0,0.637
5,Stranger,match,1,1,1,0.751
5,Friend,match,1,1,1,0.695
5,Friend,match,1,1,1,0.494
5,Stranger,mismatch,0,1,0,0.508
5,Self,match,1,1,1,0.677
5,Stranger,match,1,1,1,0.548
5,Stranger,match,1,1,1,0.579
5,Friend,mismatch,0,1,0,0.606
5,Stranger,mismatch,0,1,0,0.706
5,Friend,mismatch,0,1,0,0.722
5,Self,mismatch,0,1,0,1.044
5,Friend,match,1,1,1,0.631
5,Self,match,1,1,1,0.633
5,Friend,match,1,1,1,0.638
5,Self,mismatch,0,1,0,0.566
5,Stranger,match,1,1,1,0.951
5,Stranger,match,1,1,1,0.577
5,Stranger,mismatch,0,1,0,0.555
5,Stranger,mismatch,0,1,0,0.906
5,Friend,mismatch,0,1,0,0.66
5,Friend,match,1,1,1,0.578
5,Self,mismatch,0,1,0,0.585
5,Self,mismatch,0,1,0,0.807
5,Self,match,1,1,1,0.582
5,Self,match,1,1,1,0.872
5,Friend,mismatch,0,1,0,0.526
5,Friend,match,1,1,1,0.696
5,Self,match,1,1,1,0.611
5,Self,mismatch,0,1,0,0.655
5,Friend,mismatch,0,1,0,0.574
5,Self,match,1,1,1,0.637
5,Stranger,match,1,1,1,0.712
5,Friend,match,1,1,1,0.624
5,Friend,match,1,1,1,0.575
5,Stranger,mismatch,0,1,0,0.806
5,Self,mismatch,0,1,0,0.646
5,Stranger,mismatch,0,1,0,0.778
5,Stranger,match,1,1,1,0.671
5,Friend,mismatch,0,1,0,0.829
5,Friend,mismatch,0,0,1,0.588
5,Friend,match,1,1,1,0.559
5,Friend,match,1,1,1,0.677
5,Stranger,match,1,1,1,0.517
5,Self,match,1,1,1,0.526
5,Self,mismatch,0,1,0,0.595
5,Self,match,1,1,1,0.541
5,Stranger,mismatch,0,1,0,0.676
5,Self,mismatch,0,1,0,0.556
5,Friend,mismatch,0,1,0,0.934
5,Stranger,match,1,1,1,0.659
5,Stranger,mismatch,0,1,0,0.66
5,Stranger,match,1,1,1,0.767
5,Self,mismatch,0,1,0,0.614
5,Friend,match,1,1,1,0.564
5,Stranger,mismatch,0,1,0,0.717
5,Self,mismatch,0,1,0,0.646
5,Self,match,1,1,1,0.631
5,Friend,mismatch,0,1,0,0.863
5,Stranger,match,1,1,1,0.567
5,Friend,mismatch,0,1,0,0.791
5,Stranger,mismatch,0,1,0,0.61
5,Self,match,1,1,1,0.559
5,Friend,match,1,1,1,0.674
5,Stranger,mismatch,0,1,0,0.569
5,Friend,mismatch,0,1,0,0.631
5,Stranger,match,1,1,1,0.6
5,Friend,mismatch,0,1,0,0.961
5,Self,match,1,1,1,0.391
5,Self,mismatch,0,1,0,0.543
5,Friend,match,1,1,1,0.524
5,Stranger,match,1,1,1,0.571
5,Self,match,1,1,1,0.594
5,Stranger,mismatch,0,1,0,1.004
5,Friend,match,1,1,1,0.877
5,Self,mismatch,0,1,0,0.495
5,Stranger,match,1,1,1,0.496
5,Stranger,match,1,1,1,0.578
5,Stranger,mismatch,0,1,0,0.591
5,Self,mismatch,0,1,0,0.694
5,Friend,mismatch,0,1,0,0.586
5,Friend,match,1,1,1,0.524
5,Self,match,1,1,1,0.515
5,Friend,match,1,1,1,0.612
5,Self,match,1,1,1,0.617
5,Stranger,mismatch,0,1,0,0.654
5,Friend,mismatch,0,1,0,0.858
5,Self,mismatch,0,1,0,0.648
5,Self,mismatch,0,1,0,0.581
5,Stranger,match,1,1,1,0.617
5,Self,match,1,1,1,0.598
5,Self,match,1,1,1,0.833
5,Friend,match,1,1,1,0.581
5,Friend,mismatch,0,1,0,0.557
5,Stranger,mismatch,0,1,0,0.712
5,Stranger,match,1,1,1,0.595
5,Self,mismatch,0,1,0,0.545
5,Friend,match,1,1,1,0.585
5,Friend,mismatch,0,1,0,0.579
5,Stranger,mismatch,0,1,0,0.572
5,Friend,match,1,1,1,0.684
5,Stranger,mismatch,0,1,0,0.478
5,Stranger,match,1,1,1,0.65
5,Friend,mismatch,0,1,0,0.626
5,Friend,match,1,1,1,0.765
5,Self,mismatch,0,1,0,0.539
5,Friend,mismatch,0,1,0,0.613
5,Self,match,1,1,1,0.494
5,Stranger,mismatch,0,1,0,0.504
5,Stranger,match,1,1,1,0.555
5,Self,match,1,0,0,0.444
5,Self,mismatch,0,1,0,0.588
5,Stranger,mismatch,0,1,0,0.534
5,Stranger,mismatch,0,1,0,0.956
5,Stranger,match,1,1,1,0.495
5,Self,match,1,1,1,0.507
5,Self,mismatch,0,1,0,0.5
5,Friend,mismatch,0,1,0,0.888
5,Friend,match,1,1,1,0.958
5,Friend,match,1,1,1,0.669
5,Self,match,1,1,1,0.437
5,Friend,mismatch,0,1,0,0.523
5,Stranger,match,1,1,1,0.584
5,Self,mismatch,0,1,0,0.737
5,Friend,mismatch,0,1,0,0.973
5,Stranger,mismatch,0,1,0,0.945
5,Friend,mismatch,0,1,0,0.757
5,Self,match,1,1,1,0.514
5,Self,mismatch,0,1,0,0.557
5,Stranger,match,1,1,1,0.743
5,Stranger,mismatch,0,1,0,0.599
5,Friend,match,1,1,1,0.588
5,Self,mismatch,0,1,0,0.654
5,Stranger,match,1,1,1,0.534
5,Self,match,1,1,1,0.749
5,Friend,match,1,1,1,0.581
5,Self,match,1,1,1,0.573
5,Self,mismatch,0,1,0,0.692
5,Friend,mismatch,0,0,1,0.57
5,Self,match,1,1,1,0.469
5,Stranger,mismatch,0,1,0,0.627
5,Self,mismatch,0,1,0,0.501
5,Friend,match,1,1,1,0.778
5,Stranger,match,1,1,1,0.615
5,Friend,match,1,0,0,0.633
5,Friend,mismatch,0,1,0,0.575
5,Stranger,match,1,0,0,0.587
5,Stranger,mismatch,0,1,0,0.594
5,Self,mismatch,0,1,0,0.616
5,Stranger,mismatch,0,1,0,0.561
5,Friend,mismatch,0,1,0,0.76
5,Self,mismatch,0,1,0,0.612
5,Friend,mismatch,0,1,0,0.632
5,Self,match,1,1,1,0.481
5,Friend,match,1,1,1,0.615
5,Stranger,match,1,1,1,0.545
5,Stranger,mismatch,0,1,0,0.538
5,Self,match,1,1,1,0.51
5,Friend,match,1,1,1,0.829
5,Stranger,match,1,1,1,0.547
5,Friend,match,1,1,1,0.732
5,Stranger,mismatch,0,1,0,0.619
5,Friend,mismatch,0,1,0,0.657
5,Self,mismatch,0,1,0,0.518
5,Self,match,1,1,1,0.527
5,Self,match,1,1,1,0.578
5,Friend,match,1,1,1,0.993
5,Stranger,match,1,1,1,0.553
5,Stranger,mismatch,0,1,0,0.694
5,Stranger,match,1,1,1,0.703
5,Self,match,1,1,1,0.443
5,Friend,mismatch,0,1,0,0.816
5,Self,mismatch,0,1,0,0.777
5,Stranger,mismatch,0,1,0,0.617
5,Stranger,match,1,1,1,0.517
5,Friend,match,1,1,1,0.629
5,Stranger,match,1,1,1,0.536
5,Friend,match,1,1,1,0.534
5,Self,match,1,1,1,0.356
5,Self,mismatch,0,1,0,0.623
5,Stranger,mismatch,0,1,0,0.686
5,Friend,match,1,1,1,0.425
5,Stranger,mismatch,0,1,0,0.646
5,Self,mismatch,0,1,0,0.581
5,Friend,mismatch,0,1,0,0.785
5,Stranger,mismatch,0,1,0,0.495
5,Friend,match,1,1,1,0.541
5,Self,match,1,1,1,0.655
5,Stranger,match,1,1,1,0.791
5,Self,match,1,1,1,0.477
5,Friend,mismatch,0,1,0,0.952
5,Self,mismatch,0,1,0,0.806
5,Stranger,match,1,1,1,0.751
5,Self,mismatch,0,1,0,0.55
5,Self,match,1,1,1,0.554
5,Friend,match,1,1,1,0.62
5,Stranger,mismatch,0,1,0,0.766
5,Friend,mismatch,0,1,0,0.866
5,Stranger,match,1,1,1,0.579
5,Friend,match,1,1,1,0.999
5,Self,match,1,1,1,0.558
5,Self,mismatch,0,1,0,0.656
5,Friend,mismatch,0,1,0,0.668
5,Stranger,match,1,1,1,0.545
5,Stranger,mismatch,0,1,0,0.636
5,Stranger,match,1,1,1,0.593
5,Self,match,1,1,1,0.971
5,Friend,mismatch,0,1,0,0.57
5,Stranger,mismatch,0,1,0,0.525
5,Stranger,match,1,1,1,0.597
5,Self,mismatch,0,1,0,0.729
5,Friend,mismatch,0,1,0,0.795
5,Stranger,mismatch,0,1,0,0.603
5,Friend,match,1,1,1,0.62
5,Friend,match,1,1,1,0.51
5,Self,match,1,1,1,0.442
5,Self,mismatch,0,1,0,0.731
5,Stranger,match,1,1,1,0.612
5,Self,match,1,1,1,0.452
