SessionDate,Subject,Age,Handedness,MotherTongue,Sex,Procedure[SubTrial],LabelOrder,BlockType,CloseShape,CloseWord,MediumShape,MediumWord,FarShape,FarWord,Target.ACC,Target.CRESP,Target.RESP,Target.RT,Congruent,Incongruent,Stimulus,Word
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1007,z,m,square.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1022,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,959,z,m,circle.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1073,z,m,triangle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,990,z,m,square.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,2031,z,m,circle.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1317,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1177,z,m,triangle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,770,z,m,circle.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,621,z,m,circle.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1133,z,m,square.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,697,z,m,square.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,982,z,m,triangle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,759,z,m,square.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1713,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,805,z,m,circle.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,702,z,m,triangle.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,0,m,z,459,z,m,circle.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,617,z,m,triangle.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1561,z,m,triangle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,658,z,m,circle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1312,z,m,triangle.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,772,z,m,triangle.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,479,z,m,triangle.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,597,z,m,triangle.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,3014,z,m,square.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,868,z,m,circle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,682,z,m,circle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1256,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,734,z,m,triangle.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,858,z,m,triangle.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1760,z,m,circle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,738,z,m,circle.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1245,z,m,circle.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1620,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,715,z,m,square.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1640,z,m,triangle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,959,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1041,z,m,circle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,512,z,m,triangle.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1011,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,0,z,m,835,z,m,circle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,882,z,m,triangle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,744,z,m,circle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,2627,z,m,circle.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,865,z,m,circle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,0,z,m,743,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,937,z,m,square.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1197,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,901,z,m,circle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,970,z,m,square.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1197,z,m,circle.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1077,z,m,square.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,738,z,m,circle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1710,z,m,circle.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1314,z,m,triangle.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,597,z,m,triangle.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,615,z,m,triangle.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,759,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,0,z,m,672,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,630,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,710,z,m,square.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,866,z,m,circle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1833,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,759,z,m,circle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,3090,z,m,triangle.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1053,z,m,square.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1852,z,m,triangle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1482,z,m,square.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1239,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,m,m,1166,z,m,square.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,CloseBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,744,z,m,triangle.bmp,Self
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,931,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,FarBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,838,z,m,square.bmp,Stranger
11-20-2016,14,36,right,Hebrew,female,MMProc,UFS,MediumBlock,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,1,z,z,1182,z,m,circle.bmp,Friend
11-20-2016,14,36,right,Hebrew,female,FBbreak1,UFS,,triangle.bmp,Self,circle.bmp,Friend,square.bmp,Stranger,,,,,z,m,,
11-20-2016,15,23,right,Hebrew,female,Assos,FUS,,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,,,,,z,m,,
11-20-2016,15,23,right,Hebrew,female,PracProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,,,,,z,m,circle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,PracProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,,,,,z,m,circle.bmp,Self
11-20-2016,15,23,right,Hebrew,female,PracProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,,,,,z,m,triangle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,PracProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,,,,,z,m,triangle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,PracProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,,,,,z,m,square.bmp,Self
11-20-2016,15,23,right,Hebrew,female,PracProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,,,,,z,m,square.bmp,Self
11-20-2016,15,23,right,Hebrew,female,PracProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,,,,,z,m,triangle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,PracProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,,,,,z,m,square.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,PracProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,,,,,z,m,triangle.bmp,Self
11-20-2016,15,23,right,Hebrew,female,PracProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,,,,,z,m,circle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,PracProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,,,,,z,m,square.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,PracProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,,,,,z,m,circle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,FBbreak,FUS,,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,,,,,z,m,,
11-20-2016,15,23,right,Hebrew,female,inst,FUS,,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,,,,,z,m,,
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,5889,z,m,circle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,2713,z,m,triangle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1780,z,m,square.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,5620,z,m,circle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,2376,z,m,circle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,2400,z,m,triangle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1112,z,m,square.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,2115,z,m,triangle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1238,z,m,triangle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,2109,z,m,square.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1408,z,m,circle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,3376,z,m,triangle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,1807,z,m,square.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1743,z,m,triangle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1473,z,m,circle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,4094,z,m,circle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1776,z,m,square.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,0,m,z,1713,z,m,circle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,2284,z,m,triangle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,2919,z,m,triangle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,2697,z,m,circle.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,2132,z,m,circle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1207,z,m,square.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,1134,z,m,square.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1082,z,m,square.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,3015,z,m,square.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,2325,z,m,square.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1039,z,m,square.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,2654,z,m,circle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,2411,z,m,square.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1154,z,m,triangle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1181,z,m,square.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1094,z,m,circle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,2626,z,m,triangle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1216,z,m,square.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1335,z,m,square.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,1979,z,m,circle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,1827,z,m,circle.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,2578,z,m,circle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1778,z,m,triangle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,1874,z,m,square.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,863,z,m,square.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1845,z,m,triangle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,2355,z,m,square.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,1629,z,m,triangle.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,1091,z,m,circle.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1568,z,m,circle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,2026,z,m,square.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,2255,z,m,square.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,2269,z,m,triangle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,1289,z,m,triangle.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,3726,z,m,triangle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,1183,z,m,triangle.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,MediumBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1400,z,m,triangle.bmp,Friend
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,2152,z,m,circle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1258,z,m,circle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,1040,z,m,square.bmp,Self
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,FarBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,z,z,3039,z,m,circle.bmp,Stranger
11-20-2016,15,23,right,Hebrew,female,MMProc,FUS,CloseBlock,square.bmp,Self,triangle.bmp,Friend,circle.bmp,Stranger,1,m,m,1388,z,m,circle.bmp,Self
