Participant.Public.ID,Trial.Number,Reaction.Time,Response,Correct,Incorrect,Label,Model,P_Group,P_Orginal,ACC_Mat
612f70c8c6c0e05dc219d3a5,21,1501.9,right,0,1,Stranger,f15,User,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,22,1397.9,left,0,1,Me,f15,User,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,23,1096.6,right,1,0,Stranger,f27,Other,JA,0.46875
612f70c8c6c0e05dc219d3a5,24,1055.6,left,0,1,Me,m34,User,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,25,968.7,right,1,0,Me,m34,User,JA,0.46875
612f70c8c6c0e05dc219d3a5,26,949.8,left,1,0,Stranger,m34,User,JA,0.46875
612f70c8c6c0e05dc219d3a5,27,1369.8,right,1,0,Stranger,f4,Other,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,28,1870.1,left,0,1,Stranger,f27,Other,JA,0.46875
612f70c8c6c0e05dc219d3a5,29,1454,right,1,0,Stranger,f4,Other,JA,0.46875
612f70c8c6c0e05dc219d3a5,30,1135.4,left,1,0,Me,f4,Other,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,31,1076.5,right,0,1,Stranger,m35,User,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,32,957,left,1,0,Me,f4,Other,JA,0.46875
612f70c8c6c0e05dc219d3a5,33,1098.3,right,0,1,Stranger,m35,User,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,34,1145.6,left,1,0,Stranger,m34,User,JA,0.46875
612f70c8c6c0e05dc219d3a5,35,1878.6,right,0,1,Stranger,f18,User,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,36,847.1,left,1,0,Me,m38,Other,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,37,2520.4,right,0,1,Stranger,f15,User,JA,0.46875
612f70c8c6c0e05dc219d3a5,38,1053.4,left,1,0,Me,m38,Other,JA,0.46875
612f70c8c6c0e05dc219d3a5,39,1006.7,right,1,0,Me,m35,User,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,40,873.6,right,0,1,Me,m33,Other,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,41,1258,left,1,0,Me,f27,Other,JA,0.46875
612f70c8c6c0e05dc219d3a5,42,858.8,right,0,1,Stranger,f15,User,JA,0.46875
612f70c8c6c0e05dc219d3a5,43,1940,left,0,1,Stranger,m38,Other,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,44,1338.1,right,1,0,Stranger,f4,Other,JA,0.46875
612f70c8c6c0e05dc219d3a5,45,2447.3,left,0,1,Me,m35,User,JA,0.46875
612f70c8c6c0e05dc219d3a5,46,10551.6,left,1,0,Stranger,f15,User,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,47,9150.8,right,1,0,Me,f18,User,JA,0.46875
612f70c8c6c0e05dc219d3a5,48,1045.4,left,0,1,Stranger,f27,Other,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,49,1199.8,right,0,1,Stranger,m34,User,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,50,1274.7,left,0,1,Stranger,m38,Other,JA,0.46875
612f70c8c6c0e05dc219d3a5,51,986.2,left,1,0,Stranger,f18,User,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,52,318.3,left,0,1,Me,f18,User,JA,0.46875
612f70c8c6c0e05dc219d3a5,53,229.2,left,1,0,Me,f27,Other,JA,0.46875
612f70c8c6c0e05dc219d3a5,54,56,left,0,1,Me,f15,User,JA,0.46875
612f70c8c6c0e05dc219d3a5,55,338.8,left,1,0,Me,m38,Other,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,56,328.4,left,0,1,Me,m35,User,JA,0.46875
612f70c8c6c0e05dc219d3a5,57,487.8,left,0,1,Me,f15,User,JA,0.46875
612f70c8c6c0e05dc219d3a5,58,711.9,left,0,1,Me,f18,User,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,59,623.4,left,1,0,Me,m33,Other,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,60,2914,right,0,1,Me,f27,Other,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,61,1223.5,left,1,0,Me,m33,Other,JA,0.46875
612f70c8c6c0e05dc219d3a5,62,986.1,left,0,1,Me,m34,User,NEIN,0.46875
612f70c8c6c0e05dc219d3a5,63,1413.6,right,0,1,Stranger,f18,User,JA,0.46875
612f70c8c6c0e05dc219d3a5,64,1720,left,1,0,Me,f27,Other,NEIN,0.46875
60ff1667b0f60b9f6ac46bc4,1,4650.3,left,1,0,Stranger,f18,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,2,4982.1,left,1,0,Stranger,m35,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,3,3455.8,right,0,1,Stranger,f18,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,4,1508,left,1,0,Me,m38,Other,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,5,6330.3,right,0,1,Stranger,m35,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,6,1249.1,left,0,1,Me,m34,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,7,1235.9,right,1,0,Stranger,f4,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,8,2561.8,left,1,0,Stranger,m34,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,9,1856,right,0,1,Stranger,f18,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,10,3692.4,left,0,1,Me,f15,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,11,4103.6,right,1,0,Me,m34,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,12,7185.1,left,1,0,Me,m33,Other,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,13,1372.1,left,1,0,Me,f27,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,14,691.6,left,1,0,Me,m38,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,15,760.5,right,1,0,Stranger,m38,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,16,2350.8,left,1,0,Stranger,m35,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,17,2484.8,left,1,0,Stranger,f15,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,18,924.2,right,1,0,Me,m35,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,19,856.3,right,0,1,Me,m33,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,20,983.7,right,1,0,Me,m35,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,21,652.1,left,0,1,Stranger,f27,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,22,778.1,right,1,0,Stranger,m38,Other,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,23,2193.4,right,0,1,Me,f4,Other,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,24,792.3,right,1,0,Me,m35,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,25,638,left,1,0,Me,m38,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,26,1520,right,0,1,Stranger,f15,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,27,1185.7,right,0,1,Stranger,m34,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,28,1651.3,right,0,1,Stranger,m34,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,29,2556.3,left,0,1,Stranger,f4,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,30,2491.8,right,1,0,Stranger,m33,Other,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,31,1275.7,left,0,1,Stranger,f27,Other,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,32,1110,right,0,1,Me,f4,Other,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,33,2321,right,1,0,Me,m34,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,34,1297.6,right,1,0,Me,f15,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,35,964.6,right,1,0,Stranger,m38,Other,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,36,1170.6,right,1,0,Me,f18,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,37,677.8,right,1,0,Me,f18,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,38,1139.6,left,1,0,Me,f27,Other,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,39,802.4,right,1,0,Stranger,f27,Other,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,40,1137.8,left,1,0,Me,f27,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,41,3703.2,left,1,0,Me,m33,Other,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,42,2195.2,left,1,0,Me,f4,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,43,631.5,right,0,1,Me,f27,Other,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,44,1865.9,left,1,0,Me,m33,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,45,1368.3,left,1,0,Stranger,f15,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,46,5137,right,0,1,Stranger,m34,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,47,737.5,left,1,0,Me,f4,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,48,1330.8,left,1,0,Stranger,m35,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,49,1016,right,1,0,Stranger,m38,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,50,2165.3,left,0,1,Me,m34,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,51,936.1,right,1,0,Me,f15,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,52,842.1,right,1,0,Stranger,m33,Other,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,53,861.4,right,1,0,Me,m35,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,54,829.6,left,1,0,Stranger,f15,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,55,886.6,right,1,0,Stranger,f27,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,56,659.3,right,1,0,Me,f18,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,57,627.7,right,1,0,Me,f15,User,JA,0.71875
60ff1667b0f60b9f6ac46bc4,58,817,right,1,0,Stranger,f4,Other,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,59,889.7,left,1,0,Me,m38,Other,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,60,829.9,left,0,1,Me,f18,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,61,691.5,left,1,0,Stranger,f18,User,NEIN,0.71875
60ff1667b0f60b9f6ac46bc4,62,1111.6,right,1,0,Stranger,m33,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,63,936.6,right,1,0,Stranger,m33,Other,JA,0.71875
60ff1667b0f60b9f6ac46bc4,64,1017.7,right,1,0,Stranger,f4,Other,NEIN,0.71875
60fe5cfc2024ff836570281d,1,4892,right,1,0,Me,f15,User,JA,0.890625
60fe5cfc2024ff836570281d,2,5722,right,1,0,Stranger,m38,Other,JA,0.890625
60fe5cfc2024ff836570281d,3,1370,right,1,0,Me,m34,User,JA,0.890625
60fe5cfc2024ff836570281d,4,1327,right,1,0,Me,f18,User,JA,0.890625
60fe5cfc2024ff836570281d,5,2858,right,0,1,Me,m33,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,6,858,left,1,0,Stranger,m35,User,JA,0.890625
60fe5cfc2024ff836570281d,7,2582,right,1,0,Me,m35,User,JA,0.890625
60fe5cfc2024ff836570281d,8,2844,right,1,0,Stranger,f27,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,9,1253,left,1,0,Me,m33,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,10,577,right,1,0,Stranger,m33,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,11,1734,right,1,0,Me,f18,User,NEIN,0.890625
60fe5cfc2024ff836570281d,12,421,left,1,0,Stranger,f18,User,NEIN,0.890625
60fe5cfc2024ff836570281d,13,1903,left,0,1,Me,f15,User,NEIN,0.890625
60fe5cfc2024ff836570281d,14,1437,right,1,0,Stranger,m38,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,15,3173,left,0,1,Stranger,f4,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,16,5401,right,1,0,Me,m35,User,NEIN,0.890625
60fe5cfc2024ff836570281d,17,1026,left,0,1,Me,m34,User,NEIN,0.890625
60fe5cfc2024ff836570281d,18,1683,right,1,0,Me,f15,User,JA,0.890625
60fe5cfc2024ff836570281d,19,1511,left,1,0,Me,m38,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,20,595,right,1,0,Stranger,m33,Other,JA,0.890625
60fe5cfc2024ff836570281d,21,438,left,1,0,Me,m33,Other,JA,0.890625
60fe5cfc2024ff836570281d,22,2474,left,1,0,Stranger,m35,User,JA,0.890625
60fe5cfc2024ff836570281d,23,1865,left,1,0,Stranger,m34,User,NEIN,0.890625
60fe5cfc2024ff836570281d,24,1796,right,0,1,Me,m38,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,25,2103,left,1,0,Stranger,m35,User,NEIN,0.890625
60fe5cfc2024ff836570281d,26,2490,left,1,0,Stranger,f15,User,JA,0.890625
60fe5cfc2024ff836570281d,27,464,left,1,0,Me,f27,Other,JA,0.890625
60fe5cfc2024ff836570281d,28,585,left,1,0,Me,f27,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,29,856,right,1,0,Stranger,f4,Other,JA,0.890625
60fe5cfc2024ff836570281d,30,840,left,1,0,Me,m38,Other,JA,0.890625
60fe5cfc2024ff836570281d,31,4056,left,1,0,Stranger,m35,User,NEIN,0.890625
60fe5cfc2024ff836570281d,32,2047,right,1,0,Me,m35,User,JA,0.890625
60fe5cfc2024ff836570281d,33,426,left,1,0,Stranger,f18,User,JA,0.890625
60fe5cfc2024ff836570281d,34,998,left,1,0,Stranger,m34,User,NEIN,0.890625
60fe5cfc2024ff836570281d,35,558,left,1,0,Stranger,f18,User,JA,0.890625
60fe5cfc2024ff836570281d,36,526,right,1,0,Stranger,f27,Other,JA,0.890625
60fe5cfc2024ff836570281d,37,1344,right,1,0,Me,m34,User,JA,0.890625
60fe5cfc2024ff836570281d,38,609,left,1,0,Me,m33,Other,JA,0.890625
60fe5cfc2024ff836570281d,39,1886,left,1,0,Stranger,f15,User,NEIN,0.890625
60fe5cfc2024ff836570281d,40,387,right,1,0,Stranger,f27,Other,JA,0.890625
60fe5cfc2024ff836570281d,41,423,left,1,0,Me,f4,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,42,501,left,1,0,Stranger,m34,User,JA,0.890625
60fe5cfc2024ff836570281d,43,495,right,1,0,Stranger,f4,Other,JA,0.890625
60fe5cfc2024ff836570281d,44,422,right,1,0,Stranger,f4,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,45,743,left,0,1,Stranger,m38,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,46,645,left,1,0,Me,m38,Other,JA,0.890625
60fe5cfc2024ff836570281d,47,444,left,1,0,Stranger,f15,User,JA,0.890625
60fe5cfc2024ff836570281d,48,898,right,1,0,Me,f18,User,JA,0.890625
60fe5cfc2024ff836570281d,49,2282,right,1,0,Stranger,f27,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,50,590,right,1,0,Stranger,m33,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,51,588,left,1,0,Stranger,f15,User,NEIN,0.890625
60fe5cfc2024ff836570281d,52,1445,right,1,0,Me,m34,User,NEIN,0.890625
60fe5cfc2024ff836570281d,53,590,left,1,0,Stranger,m34,User,JA,0.890625
60fe5cfc2024ff836570281d,54,487,left,1,0,Me,f27,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,55,3232,left,1,0,Me,f4,Other,NEIN,0.890625
60fe5cfc2024ff836570281d,56,1326,right,1,0,Me,m35,User,NEIN,0.890625
60fe5cfc2024ff836570281d,57,439,left,0,1,Stranger,m38,Other,JA,0.890625
60fe5cfc2024ff836570281d,58,701,left,1,0,Me,f4,Other,JA,0.890625
60fe5cfc2024ff836570281d,59,1437,left,1,0,Stranger,f18,User,NEIN,0.890625
60fe5cfc2024ff836570281d,60,678,left,1,0,Me,f27,Other,JA,0.890625
60fe5cfc2024ff836570281d,61,416,right,1,0,Me,f18,User,NEIN,0.890625
60fe5cfc2024ff836570281d,62,374,right,1,0,Me,f15,User,NEIN,0.890625
60fe5cfc2024ff836570281d,63,518,left,1,0,Me,f4,Other,JA,0.890625
60fe5cfc2024ff836570281d,64,575,right,1,0,Stranger,m33,Other,JA,0.890625
5a8d1e41b093f80001a81db0,1,3901.2,left,1,0,Stranger,m34,User,JA,0.71875
5a8d1e41b093f80001a81db0,2,4064.6,left,1,0,Stranger,f15,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,3,3214.3,left,0,1,Me,m34,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,4,2391.2,left,1,0,Me,f4,Other,JA,0.71875
5a8d1e41b093f80001a81db0,5,1150.3,left,0,1,Me,m34,User,JA,0.71875
5a8d1e41b093f80001a81db0,6,2724.7,left,1,0,Me,m38,Other,JA,0.71875
5a8d1e41b093f80001a81db0,7,846.5999999,right,0,1,Stranger,m34,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,8,1361.7,right,0,1,Stranger,f18,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,9,3252.9,left,0,1,Me,f15,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,10,3015.9,left,0,1,Stranger,f4,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,11,1801.1,right,1,0,Stranger,m38,Other,JA,0.71875
5a8d1e41b093f80001a81db0,12,905.4,right,0,1,Stranger,f18,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,13,3488.5,left,1,0,Stranger,m35,User,JA,0.71875
5a8d1e41b093f80001a81db0,14,857.9,right,0,1,Stranger,m35,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,15,3779,right,1,0,Stranger,m38,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,16,832.2,right,1,0,Stranger,m33,Other,JA,0.71875
5a8d1e41b093f80001a81db0,17,1724.7,right,1,0,Stranger,f27,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,18,847.7,right,1,0,Stranger,m33,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,19,712.6999999,left,1,0,Stranger,f18,User,JA,0.71875
5a8d1e41b093f80001a81db0,20,1380.6,right,1,0,Me,f15,User,JA,0.71875
5a8d1e41b093f80001a81db0,21,1451.4,left,0,1,Stranger,f4,Other,JA,0.71875
5a8d1e41b093f80001a81db0,22,1913.4,left,1,0,Stranger,f15,User,JA,0.71875
5a8d1e41b093f80001a81db0,23,1114.2,right,1,0,Me,m34,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,24,1701.3,right,1,0,Me,f15,User,JA,0.71875
5a8d1e41b093f80001a81db0,25,923.3000001,right,1,0,Stranger,m33,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,26,1281.2,right,1,0,Me,m35,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,27,1802.8,left,1,0,Me,m33,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,28,1652.7,right,0,1,Stranger,m34,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,29,1058,left,1,0,Me,m38,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,30,2179.2,left,0,1,Me,f18,User,JA,0.71875
5a8d1e41b093f80001a81db0,31,1044.4,right,1,0,Stranger,f27,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,32,689.8000001,right,1,0,Stranger,m33,Other,JA,0.71875
5a8d1e41b093f80001a81db0,33,1685.2,left,1,0,Stranger,f18,User,JA,0.71875
5a8d1e41b093f80001a81db0,34,2219.8,right,1,0,Stranger,f4,Other,JA,0.71875
5a8d1e41b093f80001a81db0,35,1115.4,right,1,0,Me,f18,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,36,938.1,left,0,1,Stranger,m38,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,37,973.3,right,1,0,Me,f15,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,38,1164.1,left,1,0,Me,f27,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,39,880,left,1,0,Me,f27,Other,JA,0.71875
5a8d1e41b093f80001a81db0,40,647.5,left,1,0,Me,f27,Other,JA,0.71875
5a8d1e41b093f80001a81db0,41,937.7,right,1,0,Me,m35,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,42,924.6,right,1,0,Stranger,m38,Other,JA,0.71875
5a8d1e41b093f80001a81db0,43,1093.7,right,0,1,Me,f4,Other,JA,0.71875
5a8d1e41b093f80001a81db0,44,929.2,left,1,0,Me,m33,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,45,1305.3,left,1,0,Stranger,m35,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,46,1038.4,left,0,1,Stranger,f4,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,47,965,right,1,0,Stranger,f27,Other,JA,0.71875
5a8d1e41b093f80001a81db0,48,1349.5,left,1,0,Stranger,m35,User,JA,0.71875
5a8d1e41b093f80001a81db0,49,793,right,1,0,Me,f18,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,50,756.2,right,0,1,Me,m38,Other,JA,0.71875
5a8d1e41b093f80001a81db0,51,706,right,0,1,Me,f4,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,52,1233.3,left,1,0,Me,m38,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,53,843,left,1,0,Me,m33,Other,JA,0.71875
5a8d1e41b093f80001a81db0,54,1779.9,right,0,1,Stranger,m34,User,JA,0.71875
5a8d1e41b093f80001a81db0,55,759.2,right,1,0,Me,f18,User,JA,0.71875
5a8d1e41b093f80001a81db0,56,643.5,right,1,0,Me,m35,User,JA,0.71875
5a8d1e41b093f80001a81db0,57,898.5,left,1,0,Stranger,f15,User,JA,0.71875
5a8d1e41b093f80001a81db0,58,798.6,right,1,0,Stranger,f27,Other,JA,0.71875
5a8d1e41b093f80001a81db0,59,1784.6,left,1,0,Stranger,f15,User,NEIN,0.71875
5a8d1e41b093f80001a81db0,60,715,left,1,0,Me,f4,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,61,1017.3,left,0,1,Me,m34,User,JA,0.71875
5a8d1e41b093f80001a81db0,62,713.6,right,1,0,Me,m35,User,JA,0.71875
5a8d1e41b093f80001a81db0,63,2982.6,left,1,0,Me,f27,Other,NEIN,0.71875
5a8d1e41b093f80001a81db0,64,890.8,left,1,0,Me,m33,Other,JA,0.71875
6125369eba561fedb9d11570,1,2491,left,0,1,Me,m35,User,JA,0.421875
6125369eba561fedb9d11570,2,649.9,left,0,1,Me,m35,User,NEIN,0.421875
6125369eba561fedb9d11570,3,341.7,left,0,1,Stranger,f27,Other,NEIN,0.421875
6125369eba561fedb9d11570,4,382.2,left,1,0,Me,m38,Other,NEIN,0.421875
6125369eba561fedb9d11570,5,345.4,right,0,1,Me,f27,Other,NEIN,0.421875
6125369eba561fedb9d11570,6,756.6,left,1,0,Me,m38,Other,NEIN,0.421875
6125369eba561fedb9d11570,7,637.7,left,1,0,Me,m38,Other,JA,0.421875
6125369eba561fedb9d11570,8,2691.7,right,0,1,Me,f4,Other,JA,0.421875
6125369eba561fedb9d11570,9,577.9,right,1,0,Me,f15,User,NEIN,0.421875
6125369eba561fedb9d11570,10,2213.5,right,0,1,Me,f27,Other,NEIN,0.421875
6125369eba561fedb9d11570,11,1090.1,right,1,0,Me,m35,User,JA,0.421875
6125369eba561fedb9d11570,12,2435.9,right,0,1,Stranger,f18,User,JA,0.421875
6125369eba561fedb9d11570,13,1304.6,right,1,0,Stranger,m38,Other,JA,0.421875
6125369eba561fedb9d11570,14,2524.7,right,0,1,Stranger,m35,User,JA,0.421875
6125369eba561fedb9d11570,15,703.5,left,0,1,Stranger,f4,Other,JA,0.421875
6125369eba561fedb9d11570,16,375.6,right,0,1,Me,m33,Other,NEIN,0.421875
6125369eba561fedb9d11570,17,659.7,left,1,0,Me,f4,Other,NEIN,0.421875
6125369eba561fedb9d11570,18,531.2,right,0,1,Me,f4,Other,JA,0.421875
6125369eba561fedb9d11570,19,436,left,0,1,Stranger,f27,Other,NEIN,0.421875
6125369eba561fedb9d11570,20,699.7,right,0,1,Me,m33,Other,NEIN,0.421875
6125369eba561fedb9d11570,21,242.2,left,1,0,Me,m38,Other,JA,0.421875
6125369eba561fedb9d11570,22,667.1,left,1,0,Stranger,m34,User,NEIN,0.421875
6125369eba561fedb9d11570,23,682.4,left,0,1,Me,m35,User,NEIN,0.421875
6125369eba561fedb9d11570,24,779.8,left,1,0,Stranger,m35,User,JA,0.421875
6125369eba561fedb9d11570,25,594.9,left,1,0,Stranger,f18,User,NEIN,0.421875
6125369eba561fedb9d11570,26,554.8,left,1,0,Stranger,m35,User,NEIN,0.421875
6125369eba561fedb9d11570,27,808.4,left,1,0,Stranger,f15,User,NEIN,0.421875
6125369eba561fedb9d11570,28,663.1,left,0,1,Me,f15,User,JA,0.421875
6125369eba561fedb9d11570,29,414.5,right,1,0,Stranger,m38,Other,JA,0.421875
6125369eba561fedb9d11570,30,389.7,left,1,0,Stranger,f15,User,NEIN,0.421875
6125369eba561fedb9d11570,31,333.6,left,0,1,Stranger,m38,Other,NEIN,0.421875
6125369eba561fedb9d11570,32,678.1,left,0,1,Me,m34,User,NEIN,0.421875
6125369eba561fedb9d11570,33,388.3,right,1,0,Stranger,f4,Other,JA,0.421875
6125369eba561fedb9d11570,34,505.8,right,0,1,Me,m33,Other,JA,0.421875
6125369eba561fedb9d11570,35,451.4,left,0,1,Stranger,m33,Other,JA,0.421875
6125369eba561fedb9d11570,36,2247.2,left,0,1,Me,m34,User,NEIN,0.421875
6125369eba561fedb9d11570,37,322.1,left,0,1,Stranger,f4,Other,NEIN,0.421875
6125369eba561fedb9d11570,38,612,right,1,0,Me,f18,User,NEIN,0.421875
6125369eba561fedb9d11570,39,1499,right,0,1,Stranger,f18,User,NEIN,0.421875
6125369eba561fedb9d11570,40,388.1,left,0,1,Me,f15,User,NEIN,0.421875
6125369eba561fedb9d11570,41,580.8,left,0,1,Stranger,m38,Other,NEIN,0.421875
6125369eba561fedb9d11570,42,461,right,1,0,Stranger,m33,Other,NEIN,0.421875
6125369eba561fedb9d11570,43,498,left,0,1,Me,f18,User,NEIN,0.421875
6125369eba561fedb9d11570,44,448.7,right,0,1,Me,f4,Other,NEIN,0.421875
6125369eba561fedb9d11570,45,1550.2,right,1,0,Stranger,f27,Other,JA,0.421875
6125369eba561fedb9d11570,46,545.5,right,0,1,Me,m33,Other,JA,0.421875
6125369eba561fedb9d11570,47,5037,left,1,0,Stranger,f15,User,JA,0.421875
6125369eba561fedb9d11570,48,446.2,right,1,0,Me,f15,User,JA,0.421875
6125369eba561fedb9d11570,49,3913.9,left,1,0,Stranger,f15,User,JA,0.421875
6125369eba561fedb9d11570,50,4395.1,left,0,1,Stranger,f27,Other,JA,0.421875
6125369eba561fedb9d11570,51,6853.8,left,1,0,Stranger,m34,User,JA,0.421875
6125369eba561fedb9d11570,52,477.3,left,0,1,Me,m34,User,JA,0.421875
6125369eba561fedb9d11570,53,427,left,1,0,Stranger,m34,User,JA,0.421875
6125369eba561fedb9d11570,54,748.8,left,1,0,Me,f27,Other,JA,0.421875
6125369eba561fedb9d11570,55,334.7,left,0,1,Me,m34,User,JA,0.421875
6125369eba561fedb9d11570,56,584.7,right,1,0,Me,f18,User,JA,0.421875
6125369eba561fedb9d11570,57,518.3,left,0,1,Stranger,m33,Other,JA,0.421875
