"","Subject","Identity","Matching","Mood","Arouse","Valence","Session","RT_ms","RT_sec","ACC"
"1087",18,NA,"Nonmatching","depression",4,3,"S2",799,0.799,1
"1088",18,NA,"Nonmatching","depression",4,3,"S2",593,0.593,1
"1089",18,NA,"Nonmatching","depression",4,3,"S2",836,0.836,1
"1090",18,NA,"Nonmatching","depression",4,3,"S2",705,0.705,0
"1091",18,NA,"Nonmatching","depression",4,3,"S2",809,0.809,1
"1092",18,NA,"Nonmatching","depression",4,3,"S2",462,0.462,1
"1093",18,NA,"Nonmatching","depression",4,3,"S2",605,0.605,1
"1094",18,NA,"Nonmatching","depression",4,3,"S2",447,0.447,1
"1095",18,NA,"Nonmatching","depression",4,3,"S2",956,0.956,1
"1096",18,NA,"Nonmatching","depression",4,3,"S2",491,0.491,0
"1097",18,NA,"Nonmatching","depression",4,3,"S2",659,0.659,1
"1098",18,NA,"Nonmatching","depression",4,3,"S2",539,0.539,0
"1099",18,NA,"Nonmatching","depression",4,3,"S2",645,0.645,1
"1100",18,NA,"Nonmatching","anxious",7,4,"S3",424,0.424,1
"1101",18,NA,"Nonmatching","anxious",7,4,"S3",645,0.645,1
"1102",18,NA,"Nonmatching","anxious",7,4,"S3",761,0.761,1
"1103",18,NA,"Nonmatching","anxious",7,4,"S3",666,0.666,1
"1104",18,NA,"Nonmatching","anxious",7,4,"S3",460,0.46,0
"1105",18,NA,"Nonmatching","anxious",7,4,"S3",610,0.61,1
"1106",18,NA,"Nonmatching","anxious",7,4,"S3",574,0.574,1
"1107",18,NA,"Nonmatching","anxious",7,4,"S3",565,0.565,1
"1108",18,NA,"Nonmatching","anxious",7,4,"S3",541,0.541,0
"1109",18,NA,"Nonmatching","anxious",7,4,"S3",582,0.582,1
"1110",18,NA,"Nonmatching","anxious",7,4,"S3",736,0.736,1
"1111",18,NA,"Nonmatching","anxious",7,4,"S3",571,0.571,1
"1112",18,NA,"Nonmatching","anxious",7,4,"S3",556,0.556,1
"1113",18,NA,"Nonmatching","anxious",7,4,"S3",902,0.902,1
"1114",18,NA,"Nonmatching","anxious",7,4,"S3",565,0.565,1
"1115",18,NA,"Nonmatching","anxious",7,4,"S3",541,0.541,1
"1116",18,NA,"Nonmatching","anxious",7,4,"S3",849,0.849,1
"1117",18,NA,"Nonmatching","anxious",7,4,"S3",646,0.646,1
"1118",18,NA,"Nonmatching","anxious",7,4,"S3",683,0.683,1
"1119",18,NA,"Nonmatching","anxious",7,4,"S3",631,0.631,1
"1120",18,NA,"Nonmatching","anxious",7,4,"S3",611,0.611,0
"1121",18,NA,"Nonmatching","anxious",7,4,"S3",454,0.454,1
"1122",18,NA,"Nonmatching","anxious",7,4,"S3",567,0.567,1
"1123",18,NA,"Nonmatching","anxious",7,4,"S3",483,0.483,1
"1124",18,NA,"Nonmatching","serenity",4,6,"S4",575,0.575,1
"1125",18,NA,"Nonmatching","serenity",4,6,"S4",636,0.636,1
"1126",18,NA,"Nonmatching","serenity",4,6,"S4",816,0.816,1
"1127",18,NA,"Nonmatching","serenity",4,6,"S4",498,0.498,1
"1128",18,NA,"Nonmatching","serenity",4,6,"S4",712,0.712,1
"1129",18,NA,"Nonmatching","serenity",4,6,"S4",756,0.756,1
"1130",18,NA,"Nonmatching","serenity",4,6,"S4",463,0.463,0
"1131",18,NA,"Nonmatching","serenity",4,6,"S4",632,0.632,1
"1132",18,NA,"Nonmatching","serenity",4,6,"S4",471,0.471,1
"1133",18,NA,"Nonmatching","serenity",4,6,"S4",355,0.355,1
"1134",18,NA,"Nonmatching","serenity",4,6,"S4",896,0.896,1
"1135",18,NA,"Nonmatching","serenity",4,6,"S4",497,0.497,1
"1136",18,NA,"Nonmatching","serenity",4,6,"S4",786,0.786,1
"1137",18,NA,"Nonmatching","serenity",4,6,"S4",677,0.677,0
"1138",18,NA,"Nonmatching","serenity",4,6,"S4",544,0.544,1
"1139",18,NA,"Nonmatching","serenity",4,6,"S4",730,0.73,1
"1140",18,NA,"Nonmatching","serenity",4,6,"S4",414,0.414,1
"1141",18,NA,"Nonmatching","serenity",4,6,"S4",586,0.586,1
"1142",18,NA,"Nonmatching","serenity",4,6,"S4",675,0.675,1
"1143",18,NA,"Nonmatching","serenity",4,6,"S4",478,0.478,1
"1144",18,NA,"Nonmatching","serenity",4,6,"S4",503,0.503,1
"1145",18,NA,"Nonmatching","serenity",4,6,"S4",828,0.828,1
"1146",18,NA,"Nonmatching","serenity",4,6,"S4",474,0.474,1
"1147",18,NA,"Nonmatching","serenity",4,6,"S4",553,0.553,1
"1148",19,"Self","Matching","anxious",7,4,"S1",259,0.259,1
"1149",19,"Self","Matching","anxious",7,4,"S1",421,0.421,1
"1150",19,"Self","Matching","anxious",7,4,"S1",411,0.411,1
"1151",19,"Self","Matching","anxious",7,4,"S1",470,0.47,1
"1152",19,"Self","Matching","anxious",7,4,"S1",379,0.379,1
"1153",19,"Self","Matching","anxious",7,4,"S1",383,0.383,1
"1154",19,"Self","Matching","anxious",7,4,"S1",545,0.545,1
"1155",19,"Self","Matching","anxious",7,4,"S1",650,0.65,1
"1156",19,"Self","Matching","anxious",7,4,"S1",490,0.49,1
"1157",19,"Self","Matching","anxious",7,4,"S1",389,0.389,1
"1158",19,"Self","Matching","anxious",7,4,"S1",540,0.54,0
"1159",19,"Self","Matching","anxious",7,4,"S1",434,0.434,1
"1160",19,"Self","Matching","anxious",7,4,"S1",408,0.408,1
"1161",19,"Self","Matching","anxious",7,4,"S1",597,0.597,1
"1162",19,"Self","Matching","anxious",7,4,"S1",572,0.572,1
"1163",19,"Self","Matching","anxious",7,4,"S1",500,0.5,1
"1164",19,"Self","Matching","anxious",7,4,"S1",653,0.653,1
"1165",19,"Self","Matching","anxious",7,4,"S1",410,0.41,1
"1166",19,"Self","Matching","anxious",7,4,"S1",752,0.752,1
"1167",19,"Self","Matching","anxious",7,4,"S1",489,0.489,1
"1168",19,"Self","Matching","anxious",7,4,"S1",526,0.526,1
"1169",19,"Self","Matching","anxious",7,4,"S1",506,0.506,1
"1170",19,"Self","Matching","anxious",7,4,"S1",309,0.309,1
"1171",19,"Self","Matching","anxious",7,4,"S1",727,0.727,1
"1172",19,"Self","Matching","serenity",3,7,"S2",560,0.56,1
"1173",19,"Self","Matching","serenity",3,7,"S2",634,0.634,1
"1174",19,"Self","Matching","serenity",3,7,"S2",461,0.461,1
"1175",19,"Self","Matching","serenity",3,7,"S2",479,0.479,1
"1176",19,"Self","Matching","serenity",3,7,"S2",424,0.424,1
"1177",19,"Self","Matching","serenity",3,7,"S2",469,0.469,1
"1178",19,"Self","Matching","serenity",3,7,"S2",554,0.554,1
"1179",19,"Self","Matching","serenity",3,7,"S2",664,0.664,1
"1180",19,"Self","Matching","serenity",3,7,"S2",558,0.558,1
"1181",19,"Self","Matching","serenity",3,7,"S2",527,0.527,1
"1182",19,"Self","Matching","serenity",3,7,"S2",535,0.535,1
"1183",19,"Self","Matching","serenity",3,7,"S2",552,0.552,1
"1184",19,"Self","Matching","serenity",3,7,"S2",599,0.599,0
"1185",19,"Self","Matching","serenity",3,7,"S2",545,0.545,1
"1186",19,"Self","Matching","serenity",3,7,"S2",535,0.535,1
"1187",19,"Self","Matching","serenity",3,7,"S2",614,0.614,1
"1188",19,"Self","Matching","serenity",3,7,"S2",529,0.529,1
"1189",19,"Self","Matching","serenity",3,7,"S2",503,0.503,1
"1190",19,"Self","Matching","serenity",3,7,"S2",483,0.483,1
"1191",19,"Self","Matching","serenity",3,7,"S2",707,0.707,1
"1192",19,"Self","Matching","serenity",3,7,"S2",424,0.424,1
"1193",19,"Self","Matching","serenity",3,7,"S2",316,0.316,1
"1194",19,"Self","Matching","serenity",3,7,"S2",637,0.637,1
"1195",19,"Self","Matching","serenity",3,7,"S2",786,0.786,1
"1196",19,"Self","Matching","depression",4,3,"S3",666,0.666,1
"1197",19,"Self","Matching","depression",4,3,"S3",602,0.602,1
"1198",19,"Self","Matching","depression",4,3,"S3",569,0.569,1
"1199",19,"Self","Matching","depression",4,3,"S3",528,0.528,1
"1200",19,"Self","Matching","depression",4,3,"S3",576,0.576,1
"1201",19,"Self","Matching","depression",4,3,"S3",585,0.585,1
"1202",19,"Self","Matching","depression",4,3,"S3",583,0.583,1
"1203",19,"Self","Matching","depression",4,3,"S3",537,0.537,1
"1204",19,"Self","Matching","depression",4,3,"S3",523,0.523,1
"1205",19,"Self","Matching","depression",4,3,"S3",539,0.539,1
"1206",19,"Self","Matching","depression",4,3,"S3",581,0.581,1
"1207",19,"Self","Matching","depression",4,3,"S3",560,0.56,1
"1208",19,"Self","Matching","depression",4,3,"S3",532,0.532,1
"1209",19,"Self","Matching","depression",4,3,"S3",469,0.469,1
"1210",19,"Self","Matching","depression",4,3,"S3",667,0.667,1
"1211",19,"Self","Matching","depression",4,3,"S3",527,0.527,1
"1212",19,"Self","Matching","depression",4,3,"S3",338,0.338,0
"1213",19,"Self","Matching","depression",4,3,"S3",588,0.588,1
"1214",19,"Self","Matching","depression",4,3,"S3",428,0.428,1
"1215",19,"Self","Matching","depression",4,3,"S3",430,0.43,1
"1216",19,"Self","Matching","depression",4,3,"S3",617,0.617,1
"1217",19,"Self","Matching","depression",4,3,"S3",550,0.55,1
"1218",19,"Self","Matching","depression",4,3,"S3",521,0.521,0
"1219",19,"Self","Matching","happy",6,5,"S4",310,0.31,1
"1220",19,"Self","Matching","happy",6,5,"S4",528,0.528,1
"1221",19,"Self","Matching","happy",6,5,"S4",393,0.393,1
"1222",19,"Self","Matching","happy",6,5,"S4",367,0.367,1
"1223",19,"Self","Matching","happy",6,5,"S4",415,0.415,1
"1224",19,"Self","Matching","happy",6,5,"S4",334,0.334,1
"1225",19,"Self","Matching","happy",6,5,"S4",447,0.447,1
"1226",19,"Self","Matching","happy",6,5,"S4",321,0.321,1
"1227",19,"Self","Matching","happy",6,5,"S4",431,0.431,1
"1228",19,"Self","Matching","happy",6,5,"S4",404,0.404,1
"1229",19,"Self","Matching","happy",6,5,"S4",385,0.385,1
"1230",19,"Self","Matching","happy",6,5,"S4",425,0.425,1
"1231",19,"Self","Matching","happy",6,5,"S4",362,0.362,1
"1232",19,"Self","Matching","happy",6,5,"S4",379,0.379,1
"1233",19,"Self","Matching","happy",6,5,"S4",426,0.426,1
"1234",19,"Self","Matching","happy",6,5,"S4",541,0.541,1
"1235",19,"Self","Matching","happy",6,5,"S4",345,0.345,1
"1236",19,"Self","Matching","happy",6,5,"S4",354,0.354,1
"1237",19,"Self","Matching","happy",6,5,"S4",444,0.444,1
"1238",19,"Self","Matching","happy",6,5,"S4",382,0.382,1
"1239",19,"Self","Matching","happy",6,5,"S4",469,0.469,1
"1240",19,"Self","Matching","happy",6,5,"S4",314,0.314,1
"1241",19,"Self","Matching","happy",6,5,"S4",482,0.482,0
"1242",19,"Self","Matching","happy",6,5,"S4",429,0.429,1
"1243",19,"Stranger","Matching","anxious",7,4,"S1",351,0.351,1
"1244",19,"Stranger","Matching","anxious",7,4,"S1",419,0.419,1
"1245",19,"Stranger","Matching","anxious",7,4,"S1",576,0.576,1
"1246",19,"Stranger","Matching","anxious",7,4,"S1",337,0.337,1
"1247",19,"Stranger","Matching","anxious",7,4,"S1",455,0.455,0
"1248",19,"Stranger","Matching","anxious",7,4,"S1",500,0.5,1
"1249",19,"Stranger","Matching","anxious",7,4,"S1",596,0.596,1
"1250",19,"Stranger","Matching","anxious",7,4,"S1",499,0.499,0
"1251",19,"Stranger","Matching","anxious",7,4,"S1",513,0.513,1
"1252",19,"Stranger","Matching","anxious",7,4,"S1",334,0.334,1
"1253",19,"Stranger","Matching","anxious",7,4,"S1",442,0.442,1
"1254",19,"Stranger","Matching","anxious",7,4,"S1",580,0.58,1
"1255",19,"Stranger","Matching","anxious",7,4,"S1",564,0.564,1
"1256",19,"Stranger","Matching","anxious",7,4,"S1",373,0.373,1
"1257",19,"Stranger","Matching","anxious",7,4,"S1",544,0.544,0
"1258",19,"Stranger","Matching","anxious",7,4,"S1",387,0.387,1
"1259",19,"Stranger","Matching","anxious",7,4,"S1",648,0.648,1
"1260",19,"Stranger","Matching","anxious",7,4,"S1",716,0.716,1
"1261",19,"Stranger","Matching","anxious",7,4,"S1",422,0.422,1
"1262",19,"Stranger","Matching","anxious",7,4,"S1",625,0.625,1
"1263",19,"Stranger","Matching","anxious",7,4,"S1",441,0.441,1
"1264",19,"Stranger","Matching","anxious",7,4,"S1",455,0.455,1
"1265",19,"Stranger","Matching","anxious",7,4,"S1",600,0.6,1
"1266",19,"Stranger","Matching","anxious",7,4,"S1",804,0.804,1
"1267",19,"Stranger","Matching","serenity",3,7,"S2",749,0.749,0
"1268",19,"Stranger","Matching","serenity",3,7,"S2",550,0.55,1
"1269",19,"Stranger","Matching","serenity",3,7,"S2",516,0.516,0
"1270",19,"Stranger","Matching","serenity",3,7,"S2",962,0.962,1
"1271",19,"Stranger","Matching","serenity",3,7,"S2",603,0.603,1
"1272",19,"Stranger","Matching","serenity",3,7,"S2",689,0.689,1
"1273",19,"Stranger","Matching","serenity",3,7,"S2",795,0.795,0
"1274",19,"Stranger","Matching","serenity",3,7,"S2",747,0.747,1
"1275",19,"Stranger","Matching","serenity",3,7,"S2",529,0.529,0
"1276",19,"Stranger","Matching","serenity",3,7,"S2",415,0.415,1
"1277",19,"Stranger","Matching","serenity",3,7,"S2",675,0.675,1
"1278",19,"Stranger","Matching","serenity",3,7,"S2",516,0.516,1
"1279",19,"Stranger","Matching","serenity",3,7,"S2",663,0.663,1
"1280",19,"Stranger","Matching","serenity",3,7,"S2",468,0.468,1
"1281",19,"Stranger","Matching","serenity",3,7,"S2",505,0.505,0
"1282",19,"Stranger","Matching","serenity",3,7,"S2",519,0.519,1
"1283",19,"Stranger","Matching","serenity",3,7,"S2",583,0.583,1
"1284",19,"Stranger","Matching","serenity",3,7,"S2",705,0.705,0
"1285",19,"Stranger","Matching","serenity",3,7,"S2",744,0.744,1
"1286",19,"Stranger","Matching","serenity",3,7,"S2",372,0.372,1
"1287",19,"Stranger","Matching","serenity",3,7,"S2",589,0.589,1
"1288",19,"Stranger","Matching","serenity",3,7,"S2",374,0.374,1
"1289",19,"Stranger","Matching","serenity",3,7,"S2",468,0.468,1
"1290",19,"Stranger","Matching","depression",4,3,"S3",736,0.736,0
"1291",19,"Stranger","Matching","depression",4,3,"S3",713,0.713,1
"1292",19,"Stranger","Matching","depression",4,3,"S3",693,0.693,1
"1293",19,"Stranger","Matching","depression",4,3,"S3",537,0.537,1
"1294",19,"Stranger","Matching","depression",4,3,"S3",684,0.684,1
"1295",19,"Stranger","Matching","depression",4,3,"S3",744,0.744,1
"1296",19,"Stranger","Matching","depression",4,3,"S3",369,0.369,0
"1297",19,"Stranger","Matching","depression",4,3,"S3",733,0.733,1
"1298",19,"Stranger","Matching","depression",4,3,"S3",811,0.811,1
"1299",19,"Stranger","Matching","depression",4,3,"S3",712,0.712,1
"1300",19,"Stranger","Matching","depression",4,3,"S3",582,0.582,1
"1301",19,"Stranger","Matching","depression",4,3,"S3",622,0.622,1
"1302",19,"Stranger","Matching","depression",4,3,"S3",520,0.52,1
"1303",19,"Stranger","Matching","depression",4,3,"S3",604,0.604,1
"1304",19,"Stranger","Matching","depression",4,3,"S3",603,0.603,1
"1305",19,"Stranger","Matching","depression",4,3,"S3",689,0.689,1
"1306",19,"Stranger","Matching","depression",4,3,"S3",497,0.497,1
"1307",19,"Stranger","Matching","depression",4,3,"S3",616,0.616,1
"1308",19,"Stranger","Matching","depression",4,3,"S3",667,0.667,1
"1309",19,"Stranger","Matching","depression",4,3,"S3",501,0.501,1
"1310",19,"Stranger","Matching","depression",4,3,"S3",592,0.592,1
"1311",19,"Stranger","Matching","depression",4,3,"S3",567,0.567,0
"1312",19,"Stranger","Matching","depression",4,3,"S3",497,0.497,1
"1313",19,"Stranger","Matching","depression",4,3,"S3",441,0.441,0
"1314",19,"Stranger","Matching","happy",6,5,"S4",469,0.469,1
"1315",19,"Stranger","Matching","happy",6,5,"S4",428,0.428,1
"1316",19,"Stranger","Matching","happy",6,5,"S4",649,0.649,1
"1317",19,"Stranger","Matching","happy",6,5,"S4",715,0.715,1
"1318",19,"Stranger","Matching","happy",6,5,"S4",444,0.444,1
"1319",19,"Stranger","Matching","happy",6,5,"S4",748,0.748,1
"1320",19,"Stranger","Matching","happy",6,5,"S4",505,0.505,1
"1321",19,"Stranger","Matching","happy",6,5,"S4",339,0.339,0
"1322",19,"Stranger","Matching","happy",6,5,"S4",388,0.388,1
"1323",19,"Stranger","Matching","happy",6,5,"S4",455,0.455,1
"1324",19,"Stranger","Matching","happy",6,5,"S4",408,0.408,1
"1325",19,"Stranger","Matching","happy",6,5,"S4",527,0.527,1
"1326",19,"Stranger","Matching","happy",6,5,"S4",458,0.458,1
"1327",19,"Stranger","Matching","happy",6,5,"S4",497,0.497,1
"1328",19,"Stranger","Matching","happy",6,5,"S4",472,0.472,0
"1329",19,"Stranger","Matching","happy",6,5,"S4",449,0.449,1
"1330",19,"Stranger","Matching","happy",6,5,"S4",474,0.474,1
"1331",19,"Stranger","Matching","happy",6,5,"S4",619,0.619,1
"1332",19,"Stranger","Matching","happy",6,5,"S4",505,0.505,1
"1333",19,"Stranger","Matching","happy",6,5,"S4",415,0.415,1
"1334",19,"Stranger","Matching","happy",6,5,"S4",399,0.399,1
"1335",19,"Stranger","Matching","happy",6,5,"S4",482,0.482,1
"1336",19,"Stranger","Matching","happy",6,5,"S4",426,0.426,1
"1337",19,"Stranger","Matching","happy",6,5,"S4",416,0.416,1
"1338",19,NA,"Matching","anxious",7,4,"S1",552,0.552,1
"1339",19,NA,"Matching","anxious",7,4,"S1",309,0.309,1
"1340",19,NA,"Matching","anxious",7,4,"S1",429,0.429,1
"1341",19,NA,"Matching","anxious",7,4,"S1",712,0.712,1
"1342",19,NA,"Matching","anxious",7,4,"S1",783,0.783,1
"1343",19,NA,"Matching","anxious",7,4,"S1",612,0.612,1
"1344",19,NA,"Matching","anxious",7,4,"S1",413,0.413,1
"1345",19,NA,"Matching","anxious",7,4,"S1",509,0.509,1
"1346",19,NA,"Matching","anxious",7,4,"S1",447,0.447,1
"1347",19,NA,"Matching","anxious",7,4,"S1",546,0.546,1
"1348",19,NA,"Matching","anxious",7,4,"S1",638,0.638,1
"1349",19,NA,"Matching","anxious",7,4,"S1",479,0.479,1
"1350",19,NA,"Matching","anxious",7,4,"S1",516,0.516,0
"1351",19,NA,"Matching","anxious",7,4,"S1",433,0.433,1
"1352",19,NA,"Matching","anxious",7,4,"S1",535,0.535,1
"1353",19,NA,"Matching","anxious",7,4,"S1",698,0.698,1
"1354",19,NA,"Matching","anxious",7,4,"S1",443,0.443,0
"1355",19,NA,"Matching","anxious",7,4,"S1",480,0.48,1
"1356",19,NA,"Matching","anxious",7,4,"S1",413,0.413,1
"1357",19,NA,"Matching","anxious",7,4,"S1",651,0.651,1
"1358",19,NA,"Matching","anxious",7,4,"S1",333,0.333,1
"1359",19,NA,"Matching","anxious",7,4,"S1",552,0.552,1
"1360",19,NA,"Matching","anxious",7,4,"S1",619,0.619,1
"1361",19,NA,"Matching","anxious",7,4,"S1",644,0.644,1
"1362",19,NA,"Matching","serenity",3,7,"S2",780,0.78,1
"1363",19,NA,"Matching","serenity",3,7,"S2",529,0.529,1
"1364",19,NA,"Matching","serenity",3,7,"S2",393,0.393,1
"1365",19,NA,"Matching","serenity",3,7,"S2",476,0.476,1
"1366",19,NA,"Matching","serenity",3,7,"S2",686,0.686,1
"1367",19,NA,"Matching","serenity",3,7,"S2",690,0.69,1
"1368",19,NA,"Matching","serenity",3,7,"S2",806,0.806,1
"1369",19,NA,"Matching","serenity",3,7,"S2",591,0.591,1
"1370",19,NA,"Matching","serenity",3,7,"S2",647,0.647,0
"1371",19,NA,"Matching","serenity",3,7,"S2",554,0.554,1
"1372",19,NA,"Matching","serenity",3,7,"S2",367,0.367,1
"1373",19,NA,"Matching","serenity",3,7,"S2",349,0.349,1
"1374",19,NA,"Matching","serenity",3,7,"S2",654,0.654,1
"1375",19,NA,"Matching","serenity",3,7,"S2",393,0.393,1
"1376",19,NA,"Matching","serenity",3,7,"S2",518,0.518,1
"1377",19,NA,"Matching","serenity",3,7,"S2",441,0.441,1
"1378",19,NA,"Matching","serenity",3,7,"S2",502,0.502,1
"1379",19,NA,"Matching","serenity",3,7,"S2",449,0.449,1
"1380",19,NA,"Matching","serenity",3,7,"S2",454,0.454,1
"1381",19,NA,"Matching","serenity",3,7,"S2",491,0.491,1
"1382",19,NA,"Matching","serenity",3,7,"S2",674,0.674,1
"1383",19,NA,"Matching","serenity",3,7,"S2",537,0.537,0
"1384",19,NA,"Matching","serenity",3,7,"S2",469,0.469,1
"1385",19,NA,"Matching","serenity",3,7,"S2",559,0.559,1
"1386",19,NA,"Matching","depression",4,3,"S3",708,0.708,0
"1387",19,NA,"Matching","depression",4,3,"S3",623,0.623,1
"1388",19,NA,"Matching","depression",4,3,"S3",804,0.804,1
"1389",19,NA,"Matching","depression",4,3,"S3",409,0.409,1
"1390",19,NA,"Matching","depression",4,3,"S3",740,0.74,1
"1391",19,NA,"Matching","depression",4,3,"S3",496,0.496,0
"1392",19,NA,"Matching","depression",4,3,"S3",317,0.317,0
"1393",19,NA,"Matching","depression",4,3,"S3",573,0.573,0
"1394",19,NA,"Matching","depression",4,3,"S3",999,0.999,1
"1395",19,NA,"Matching","depression",4,3,"S3",570,0.57,1
"1396",19,NA,"Matching","depression",4,3,"S3",545,0.545,1
"1397",19,NA,"Matching","depression",4,3,"S3",459,0.459,0
"1398",19,NA,"Matching","depression",4,3,"S3",684,0.684,1
"1399",19,NA,"Matching","depression",4,3,"S3",501,0.501,0
"1400",19,NA,"Matching","depression",4,3,"S3",510,0.51,1
"1401",19,NA,"Matching","depression",4,3,"S3",636,0.636,1
"1402",19,NA,"Matching","depression",4,3,"S3",444,0.444,1
"1403",19,NA,"Matching","depression",4,3,"S3",653,0.653,1
"1404",19,NA,"Matching","depression",4,3,"S3",569,0.569,1
"1405",19,NA,"Matching","depression",4,3,"S3",658,0.658,1
"1406",19,NA,"Matching","depression",4,3,"S3",784,0.784,0
"1407",19,NA,"Matching","depression",4,3,"S3",502,0.502,1
"1408",19,NA,"Matching","depression",4,3,"S3",469,0.469,1
"1409",19,NA,"Matching","depression",4,3,"S3",462,0.462,0
"1410",19,NA,"Matching","happy",6,5,"S4",461,0.461,1
"1411",19,NA,"Matching","happy",6,5,"S4",684,0.684,1
"1412",19,NA,"Matching","happy",6,5,"S4",644,0.644,1
"1413",19,NA,"Matching","happy",6,5,"S4",575,0.575,1
"1414",19,NA,"Matching","happy",6,5,"S4",421,0.421,0
"1415",19,NA,"Matching","happy",6,5,"S4",532,0.532,1
"1416",19,NA,"Matching","happy",6,5,"S4",450,0.45,0
"1417",19,NA,"Matching","happy",6,5,"S4",298,0.298,0
"1418",19,NA,"Matching","happy",6,5,"S4",466,0.466,0
"1419",19,NA,"Matching","happy",6,5,"S4",444,0.444,0
"1420",19,NA,"Matching","happy",6,5,"S4",503,0.503,0
"1421",19,NA,"Matching","happy",6,5,"S4",441,0.441,1
"1422",19,NA,"Matching","happy",6,5,"S4",548,0.548,1
"1423",19,NA,"Matching","happy",6,5,"S4",632,0.632,1
"1424",19,NA,"Matching","happy",6,5,"S4",430,0.43,1
"1425",19,NA,"Matching","happy",6,5,"S4",521,0.521,1
"1426",19,NA,"Matching","happy",6,5,"S4",574,0.574,0
"1427",19,NA,"Matching","happy",6,5,"S4",515,0.515,1
"1428",19,NA,"Matching","happy",6,5,"S4",542,0.542,1
"1429",19,NA,"Matching","happy",6,5,"S4",589,0.589,1
"1430",19,NA,"Matching","happy",6,5,"S4",363,0.363,0
"1431",19,NA,"Matching","happy",6,5,"S4",509,0.509,1
"1432",19,NA,"Matching","happy",6,5,"S4",771,0.771,0
"1433",19,"Self","Nonmatching","anxious",7,4,"S1",456,0.456,1
"1434",19,"Self","Nonmatching","anxious",7,4,"S1",851,0.851,1
"1435",19,"Self","Nonmatching","anxious",7,4,"S1",663,0.663,1
"1436",19,"Self","Nonmatching","anxious",7,4,"S1",625,0.625,1
"1437",19,"Self","Nonmatching","anxious",7,4,"S1",513,0.513,0
"1438",19,"Self","Nonmatching","anxious",7,4,"S1",510,0.51,1
"1439",19,"Self","Nonmatching","anxious",7,4,"S1",542,0.542,1
"1440",19,"Self","Nonmatching","anxious",7,4,"S1",426,0.426,0
"1441",19,"Self","Nonmatching","anxious",7,4,"S1",566,0.566,1
"1442",19,"Self","Nonmatching","anxious",7,4,"S1",744,0.744,1
"1443",19,"Self","Nonmatching","anxious",7,4,"S1",554,0.554,1
"1444",19,"Self","Nonmatching","anxious",7,4,"S1",517,0.517,1
"1445",19,"Self","Nonmatching","anxious",7,4,"S1",458,0.458,1
"1446",19,"Self","Nonmatching","anxious",7,4,"S1",514,0.514,1
"1447",19,"Self","Nonmatching","anxious",7,4,"S1",463,0.463,1
"1448",19,"Self","Nonmatching","anxious",7,4,"S1",522,0.522,0
"1449",19,"Self","Nonmatching","anxious",7,4,"S1",651,0.651,1
"1450",19,"Self","Nonmatching","anxious",7,4,"S1",553,0.553,1
"1451",19,"Self","Nonmatching","anxious",7,4,"S1",566,0.566,1
"1452",19,"Self","Nonmatching","anxious",7,4,"S1",446,0.446,1
"1453",19,"Self","Nonmatching","anxious",7,4,"S1",559,0.559,0
"1454",19,"Self","Nonmatching","anxious",7,4,"S1",504,0.504,1
"1455",19,"Self","Nonmatching","anxious",7,4,"S1",384,0.384,0
"1456",19,"Self","Nonmatching","anxious",7,4,"S1",436,0.436,0
"1457",19,"Self","Nonmatching","serenity",3,7,"S2",554,0.554,0
"1458",19,"Self","Nonmatching","serenity",3,7,"S2",646,0.646,1
"1459",19,"Self","Nonmatching","serenity",3,7,"S2",739,0.739,1
"1460",19,"Self","Nonmatching","serenity",3,7,"S2",758,0.758,1
"1461",19,"Self","Nonmatching","serenity",3,7,"S2",490,0.49,1
"1462",19,"Self","Nonmatching","serenity",3,7,"S2",683,0.683,0
"1463",19,"Self","Nonmatching","serenity",3,7,"S2",600,0.6,1
"1464",19,"Self","Nonmatching","serenity",3,7,"S2",686,0.686,1
"1465",19,"Self","Nonmatching","serenity",3,7,"S2",630,0.63,1
"1466",19,"Self","Nonmatching","serenity",3,7,"S2",660,0.66,1
"1467",19,"Self","Nonmatching","serenity",3,7,"S2",671,0.671,1
"1468",19,"Self","Nonmatching","serenity",3,7,"S2",590,0.59,1
"1469",19,"Self","Nonmatching","serenity",3,7,"S2",639,0.639,1
"1470",19,"Self","Nonmatching","serenity",3,7,"S2",609,0.609,1
"1471",19,"Self","Nonmatching","serenity",3,7,"S2",627,0.627,1
"1472",19,"Self","Nonmatching","serenity",3,7,"S2",634,0.634,1
"1473",19,"Self","Nonmatching","serenity",3,7,"S2",709,0.709,1
"1474",19,"Self","Nonmatching","serenity",3,7,"S2",576,0.576,1
"1475",19,"Self","Nonmatching","serenity",3,7,"S2",660,0.66,1
"1476",19,"Self","Nonmatching","serenity",3,7,"S2",513,0.513,1
"1477",19,"Self","Nonmatching","serenity",3,7,"S2",464,0.464,1
"1478",19,"Self","Nonmatching","serenity",3,7,"S2",518,0.518,1
"1479",19,"Self","Nonmatching","serenity",3,7,"S2",720,0.72,0
"1480",19,"Self","Nonmatching","serenity",3,7,"S2",738,0.738,1
"1481",19,"Self","Nonmatching","depression",4,3,"S3",243,0.243,1
"1482",19,"Self","Nonmatching","depression",4,3,"S3",947,0.947,1
"1483",19,"Self","Nonmatching","depression",4,3,"S3",448,0.448,1
"1484",19,"Self","Nonmatching","depression",4,3,"S3",595,0.595,1
"1485",19,"Self","Nonmatching","depression",4,3,"S3",577,0.577,1
