"","Subject","Matching","Identity","Session","RT_ms","RT_sec","ACC"
"1286",118,"Nonmatching","Friend","3",899,0.899,1
"1287",118,"Nonmatching","Friend","3",668,0.668,1
"1288",118,"Nonmatching","Friend","3",665,0.665,1
"1289",118,"Nonmatching","Friend","3",863,0.863,1
"1290",118,"Nonmatching","Friend","3",929,0.929,1
"1291",118,"Nonmatching","Friend","3",879,0.879,1
"1292",118,"Nonmatching","Friend","3",702,0.702,1
"1293",118,"Nonmatching","Friend","3",736,0.736,1
"1294",118,"Nonmatching","Friend","3",770,0.77,0
"1295",118,"Nonmatching","Friend","3",567,0.567,1
"1296",118,"Nonmatching","Friend","3",615,0.615,1
"1297",118,"Nonmatching","Friend","3",865,0.865,1
"1298",118,"Nonmatching","Friend","3",630,0.63,1
"1299",118,"Nonmatching","Friend","3",613,0.613,1
"1300",118,"Nonmatching","Friend","3",831,0.831,0
"1301",118,"Nonmatching","Friend","3",655,0.655,1
"1302",118,"Nonmatching","Friend","3",695,0.695,1
"1303",118,"Nonmatching","Friend","3",841,0.841,1
"1304",118,"Nonmatching","Stranger","3",1035,1.035,1
"1305",118,"Nonmatching","Stranger","3",901,0.901,1
"1306",118,"Nonmatching","Stranger","3",532,0.532,1
"1307",118,"Nonmatching","Stranger","3",488,0.488,0
"1308",118,"Nonmatching","Stranger","3",785,0.785,0
"1309",118,"Nonmatching","Stranger","3",676,0.676,1
"1310",118,"Nonmatching","Stranger","3",667,0.667,1
"1311",118,"Nonmatching","Stranger","3",561,0.561,1
"1312",118,"Nonmatching","Stranger","3",660,0.66,1
"1313",118,"Nonmatching","Stranger","3",686,0.686,1
"1314",118,"Nonmatching","Stranger","3",626,0.626,1
"1315",118,"Nonmatching","Stranger","3",970,0.97,1
"1316",118,"Nonmatching","Stranger","3",635,0.635,1
"1317",118,"Nonmatching","Stranger","3",686,0.686,1
"1318",118,"Nonmatching","Stranger","3",805,0.805,1
"1319",118,"Nonmatching","Stranger","3",517,0.517,1
"1320",118,"Nonmatching","Stranger","3",750,0.75,1
"1321",118,"Nonmatching","Stranger","3",484,0.484,1
"1322",118,"Nonmatching","Stranger","3",867,0.867,1
"1323",118,"Nonmatching","Stranger","3",777,0.777,1
"1324",118,"Nonmatching","Stranger","3",1009,1.009,1
"1325",118,"Nonmatching","Stranger","3",859,0.859,1
"1326",118,"Nonmatching","Stranger","3",665,0.665,1
"1327",118,"Nonmatching","Stranger","3",802,0.802,1
"1328",118,"Nonmatching","Stranger","3",855,0.855,1
"1329",118,"Nonmatching","Stranger","3",780,0.78,1
"1330",118,"Nonmatching","Stranger","3",693,0.693,1
"1331",118,"Nonmatching","Stranger","3",1063,1.063,1
"1332",118,"Nonmatching","Stranger","3",746,0.746,1
"1333",118,"Nonmatching","Stranger","3",658,0.658,1
"1334",118,"Nonmatching","Stranger","3",571,0.571,1
"1335",118,"Nonmatching","Stranger","3",633,0.633,1
"1336",118,"Nonmatching","Stranger","3",633,0.633,1
"1337",118,"Nonmatching","Stranger","3",619,0.619,1
"1338",118,"Nonmatching","Stranger","3",783,0.783,1
"1339",118,"Nonmatching","Stranger","3",901,0.901,1
"1340",118,"Nonmatching","Stranger","3",840,0.84,1
"1341",118,"Nonmatching","Stranger","3",641,0.641,1
"1342",118,"Nonmatching","Stranger","3",771,0.771,1
"1343",118,"Nonmatching","Stranger","3",768,0.768,1
"1344",118,"Nonmatching","Stranger","3",591,0.591,1
"1345",118,"Nonmatching","Stranger","3",917,0.917,1
"1346",118,"Nonmatching","Stranger","3",641,0.641,1
"1347",118,"Nonmatching","Stranger","3",826,0.826,1
"1348",118,"Nonmatching","Stranger","3",766,0.766,1
"1349",118,"Nonmatching","Stranger","3",661,0.661,1
"1350",118,"Nonmatching","Stranger","3",786,0.786,1
"1351",118,"Nonmatching","Stranger","3",786,0.786,1
"1352",118,"Nonmatching","Stranger","3",663,0.663,0
"1353",118,"Nonmatching","Stranger","3",1053,1.053,1
"1354",118,"Nonmatching","Stranger","3",676,0.676,1
"1355",118,"Nonmatching","Stranger","3",639,0.639,1
"1356",118,"Nonmatching","Stranger","3",711,0.711,1
"1357",118,"Nonmatching","Stranger","3",698,0.698,1
"1358",118,"Nonmatching","Stranger","3",843,0.843,1
"1359",118,"Nonmatching","Stranger","3",641,0.641,1
"1360",118,"Nonmatching","Stranger","3",955,0.955,1
"1361",118,"Nonmatching","Stranger","3",627,0.627,1
"1362",118,"Nonmatching","Stranger","3",664,0.664,1
"1363",118,"Nonmatching","Stranger","3",662,0.662,1
"1364",207,"Matching","Self","3",862,0.862,1
"1365",207,"Matching","Self","3",650,0.65,0
"1366",207,"Matching","Self","3",545,0.545,0
"1367",207,"Matching","Self","3",765,0.765,0
"1368",207,"Matching","Self","3",801,0.801,0
"1369",207,"Matching","Self","3",782,0.782,0
"1370",207,"Matching","Self","3",796,0.796,0
"1371",207,"Matching","Self","3",762,0.762,0
"1372",207,"Matching","Self","3",912,0.912,0
"1373",207,"Matching","Self","3",861,0.861,1
"1374",207,"Matching","Self","3",1081,1.081,0
"1375",207,"Matching","Self","3",546,0.546,0
"1376",207,"Matching","Self","3",373,0.373,1
"1377",207,"Matching","Self","3",839,0.839,0
"1378",207,"Matching","Self","3",848,0.848,0
"1379",207,"Matching","Self","3",735,0.735,0
"1380",207,"Matching","Self","3",762,0.762,1
"1381",207,"Matching","Self","3",1071,1.071,0
"1382",207,"Matching","Self","3",752,0.752,0
"1383",207,"Matching","Self","3",898,0.898,1
"1384",207,"Matching","Self","3",1022,1.022,1
"1385",207,"Matching","Self","3",606,0.606,0
"1386",207,"Matching","Self","3",730,0.73,1
"1387",207,"Matching","Self","3",794,0.794,1
"1388",207,"Matching","Self","3",452,0.452,1
"1389",207,"Matching","Self","3",529,0.529,0
"1390",207,"Matching","Self","3",519,0.519,1
"1391",207,"Matching","Self","3",843,0.843,1
"1392",207,"Matching","Self","3",931,0.931,1
"1393",207,"Matching","Self","3",998,0.998,1
"1394",207,"Matching","Self","3",787,0.787,1
"1395",207,"Matching","Self","3",753,0.753,1
"1396",207,"Matching","Self","3",1095,1.095,1
"1397",207,"Matching","Self","3",907,0.907,1
"1398",207,"Matching","Self","3",1046,1.046,1
"1399",207,"Matching","Self","3",711,0.711,1
"1400",207,"Matching","Self","3",880,0.88,1
"1401",207,"Matching","Self","3",494,0.494,1
"1402",207,"Matching","Self","3",813,0.813,1
"1403",207,"Matching","Self","3",768,0.768,1
"1404",207,"Matching","Self","3",701,0.701,1
"1405",207,"Matching","Self","3",466,0.466,1
"1406",207,"Matching","Self","3",814,0.814,1
"1407",207,"Matching","Self","3",815,0.815,1
"1408",207,"Matching","Self","3",1055,1.055,1
"1409",207,"Matching","Self","3",808,0.808,1
"1410",207,"Matching","Self","3",967,0.967,1
"1411",207,"Matching","Self","3",754,0.754,1
"1412",207,"Matching","Self","3",732,0.732,1
"1413",207,"Matching","Self","3",599,0.599,1
"1414",207,"Matching","Friend","3",450,0.45,0
"1415",207,"Matching","Friend","3",405,0.405,1
"1416",207,"Matching","Friend","3",838,0.838,1
"1417",207,"Matching","Friend","3",1096,1.096,0
"1418",207,"Matching","Friend","3",572,0.572,0
"1419",207,"Matching","Friend","3",1052,1.052,1
"1420",207,"Matching","Friend","3",1084,1.084,0
"1421",207,"Matching","Friend","3",781,0.781,1
"1422",207,"Matching","Friend","3",411,0.411,1
"1423",207,"Matching","Friend","3",574,0.574,1
"1424",207,"Matching","Friend","3",746,0.746,1
"1425",207,"Matching","Friend","3",886,0.886,1
"1426",207,"Matching","Friend","3",827,0.827,1
"1427",207,"Matching","Friend","3",601,0.601,0
"1428",207,"Matching","Friend","3",467,0.467,1
"1429",207,"Matching","Friend","3",365,0.365,1
"1430",207,"Matching","Friend","3",725,0.725,0
"1431",207,"Matching","Friend","3",1055,1.055,1
"1432",207,"Matching","Friend","3",528,0.528,1
"1433",207,"Matching","Friend","3",736,0.736,1
"1434",207,"Matching","Friend","3",770,0.77,0
"1435",207,"Matching","Friend","3",879,0.879,1
"1436",207,"Matching","Friend","3",759,0.759,0
"1437",207,"Matching","Friend","3",853,0.853,1
"1438",207,"Matching","Friend","3",490,0.49,1
"1439",207,"Matching","Friend","3",899,0.899,1
"1440",207,"Matching","Friend","3",792,0.792,1
"1441",207,"Matching","Friend","3",746,0.746,1
"1442",207,"Matching","Friend","3",973,0.973,1
"1443",207,"Matching","Friend","3",585,0.585,1
"1444",207,"Matching","Friend","3",1029,1.029,1
"1445",207,"Matching","Friend","3",926,0.926,1
"1446",207,"Matching","Friend","3",635,0.635,1
"1447",207,"Matching","Friend","3",492,0.492,1
"1448",207,"Matching","Friend","3",691,0.691,1
"1449",207,"Matching","Friend","3",818,0.818,1
"1450",207,"Matching","Friend","3",726,0.726,1
"1451",207,"Matching","Friend","3",1051,1.051,1
"1452",207,"Matching","Friend","3",966,0.966,0
"1453",207,"Matching","Friend","3",754,0.754,0
"1454",207,"Matching","Stranger","3",577,0.577,0
"1455",207,"Matching","Stranger","3",731,0.731,0
"1456",207,"Matching","Stranger","3",868,0.868,0
"1457",207,"Matching","Stranger","3",733,0.733,0
"1458",207,"Matching","Stranger","3",917,0.917,1
"1459",207,"Matching","Stranger","3",1036,1.036,0
"1460",207,"Matching","Stranger","3",790,0.79,0
"1461",207,"Matching","Stranger","3",928,0.928,1
"1462",207,"Matching","Stranger","3",725,0.725,1
"1463",207,"Matching","Stranger","3",881,0.881,1
"1464",207,"Matching","Stranger","3",835,0.835,0
"1465",207,"Matching","Stranger","3",732,0.732,1
"1466",207,"Matching","Stranger","3",639,0.639,1
"1467",207,"Matching","Stranger","3",992,0.992,1
"1468",207,"Matching","Stranger","3",908,0.908,1
"1469",207,"Matching","Stranger","3",694,0.694,1
"1470",207,"Matching","Stranger","3",997,0.997,1
"1471",207,"Matching","Stranger","3",1041,1.041,1
"1472",207,"Matching","Stranger","3",597,0.597,0
"1473",207,"Matching","Stranger","3",929,0.929,1
"1474",207,"Matching","Stranger","3",463,0.463,1
"1475",207,"Matching","Stranger","3",448,0.448,1
"1476",207,"Matching","Stranger","3",345,0.345,0
"1477",207,"Matching","Stranger","3",589,0.589,0
"1478",207,"Matching","Stranger","3",826,0.826,1
"1479",207,"Matching","Stranger","3",802,0.802,1
"1480",207,"Matching","Stranger","3",1015,1.015,1
"1481",207,"Matching","Stranger","3",850,0.85,1
"1482",207,"Matching","Stranger","3",724,0.724,1
"1483",207,"Matching","Stranger","3",807,0.807,0
"1484",207,"Matching","Stranger","3",788,0.788,1
"1485",207,"Matching","Stranger","3",551,0.551,0
"1486",207,"Matching","Stranger","3",679,0.679,1
"1487",207,"Matching","Stranger","3",755,0.755,1
"1488",207,"Matching","Stranger","3",874,0.874,1
"1489",207,"Matching","Stranger","3",997,0.997,1
"1490",207,"Matching","Stranger","3",656,0.656,0
"1491",207,"Matching","Stranger","3",529,0.529,0
"1492",207,"Matching","Stranger","3",856,0.856,1
"1493",207,"Matching","Stranger","3",952,0.952,1
"1494",207,"Matching","Stranger","3",869,0.869,1
"1495",207,"Matching","Stranger","3",496,0.496,1
"1496",207,"Matching","Stranger","3",705,0.705,0
"1497",207,"Matching","Stranger","3",948,0.948,0
"1498",207,"Matching","Stranger","3",897,0.897,1
"1499",207,"Matching","Stranger","3",765,0.765,1
"1500",207,"Matching","Stranger","3",1066,1.066,1
"1501",207,"Matching","Stranger","3",941,0.941,1
"1502",207,"Matching","Stranger","3",662,0.662,1
"1503",207,"Nonmatching","Self","3",203,0.203,1
"1504",207,"Nonmatching","Self","3",954,0.954,1
"1505",207,"Nonmatching","Self","3",796,0.796,1
"1506",207,"Nonmatching","Self","3",1088,1.088,1
"1507",207,"Nonmatching","Self","3",321,0.321,1
"1508",207,"Nonmatching","Self","3",474,0.474,1
"1509",207,"Nonmatching","Self","3",852,0.852,0
"1510",207,"Nonmatching","Self","3",612,0.612,1
"1511",207,"Nonmatching","Self","3",744,0.744,0
"1512",207,"Nonmatching","Self","3",557,0.557,0
"1513",207,"Nonmatching","Self","3",707,0.707,1
"1514",207,"Nonmatching","Self","3",495,0.495,0
"1515",207,"Nonmatching","Self","3",410,0.41,1
"1516",207,"Nonmatching","Self","3",616,0.616,1
"1517",207,"Nonmatching","Self","3",1037,1.037,0
"1518",207,"Nonmatching","Self","3",667,0.667,1
"1519",207,"Nonmatching","Self","3",541,0.541,0
"1520",207,"Nonmatching","Self","3",731,0.731,0
"1521",207,"Nonmatching","Self","3",721,0.721,0
"1522",207,"Nonmatching","Self","3",374,0.374,0
"1523",207,"Nonmatching","Self","3",648,0.648,0
"1524",207,"Nonmatching","Self","3",689,0.689,0
"1525",207,"Nonmatching","Self","3",701,0.701,0
"1526",207,"Nonmatching","Self","3",822,0.822,1
"1527",207,"Nonmatching","Self","3",552,0.552,0
"1528",207,"Nonmatching","Self","3",411,0.411,1
"1529",207,"Nonmatching","Self","3",749,0.749,1
"1530",207,"Nonmatching","Self","3",617,0.617,0
"1531",207,"Nonmatching","Self","3",997,0.997,0
"1532",207,"Nonmatching","Self","3",912,0.912,1
"1533",207,"Nonmatching","Self","3",1070,1.07,1
"1534",207,"Nonmatching","Self","3",737,0.737,0
"1535",207,"Nonmatching","Self","3",918,0.918,1
"1536",207,"Nonmatching","Self","3",1035,1.035,1
"1537",207,"Nonmatching","Self","3",757,0.757,1
"1538",207,"Nonmatching","Self","3",739,0.739,1
"1539",207,"Nonmatching","Self","3",1093,1.093,1
"1540",207,"Nonmatching","Self","3",1085,1.085,1
"1541",207,"Nonmatching","Self","3",794,0.794,0
"1542",207,"Nonmatching","Self","3",1038,1.038,0
"1543",207,"Nonmatching","Self","3",682,0.682,1
"1544",207,"Nonmatching","Self","3",896,0.896,1
"1545",207,"Nonmatching","Self","3",722,0.722,1
"1546",207,"Nonmatching","Self","3",951,0.951,1
"1547",207,"Nonmatching","Self","3",695,0.695,1
"1548",207,"Nonmatching","Self","3",938,0.938,1
"1549",207,"Nonmatching","Self","3",913,0.913,1
"1550",207,"Nonmatching","Self","3",682,0.682,1
"1551",207,"Nonmatching","Friend","3",905,0.905,0
"1552",207,"Nonmatching","Friend","3",876,0.876,1
"1553",207,"Nonmatching","Friend","3",795,0.795,1
"1554",207,"Nonmatching","Friend","3",836,0.836,1
"1555",207,"Nonmatching","Friend","3",839,0.839,1
"1556",207,"Nonmatching","Friend","3",602,0.602,1
"1557",207,"Nonmatching","Friend","3",1037,1.037,0
"1558",207,"Nonmatching","Friend","3",1040,1.04,1
"1559",207,"Nonmatching","Friend","3",680,0.68,0
"1560",207,"Nonmatching","Friend","3",967,0.967,0
"1561",207,"Nonmatching","Friend","3",797,0.797,1
"1562",207,"Nonmatching","Friend","3",675,0.675,0
"1563",207,"Nonmatching","Friend","3",691,0.691,0
"1564",207,"Nonmatching","Friend","3",715,0.715,0
"1565",207,"Nonmatching","Friend","3",904,0.904,1
"1566",207,"Nonmatching","Friend","3",997,0.997,0
"1567",207,"Nonmatching","Friend","3",557,0.557,1
"1568",207,"Nonmatching","Friend","3",712,0.712,0
"1569",207,"Nonmatching","Friend","3",1062,1.062,1
"1570",207,"Nonmatching","Friend","3",532,0.532,0
"1571",207,"Nonmatching","Friend","3",828,0.828,0
"1572",207,"Nonmatching","Friend","3",634,0.634,1
"1573",207,"Nonmatching","Friend","3",512,0.512,0
"1574",207,"Nonmatching","Friend","3",565,0.565,0
"1575",207,"Nonmatching","Friend","3",421,0.421,0
"1576",207,"Nonmatching","Friend","3",972,0.972,0
"1577",207,"Nonmatching","Friend","3",634,0.634,1
"1578",207,"Nonmatching","Friend","3",460,0.46,0
"1579",207,"Nonmatching","Friend","3",1079,1.079,0
"1580",207,"Nonmatching","Friend","3",909,0.909,0
"1581",207,"Nonmatching","Friend","3",1091,1.091,1
"1582",207,"Nonmatching","Friend","3",779,0.779,1
"1583",207,"Nonmatching","Friend","3",1081,1.081,0
"1584",207,"Nonmatching","Friend","3",896,0.896,1
"1585",207,"Nonmatching","Friend","3",698,0.698,0
"1586",207,"Nonmatching","Friend","3",578,0.578,0
"1587",207,"Nonmatching","Friend","3",867,0.867,1
"1588",207,"Nonmatching","Friend","3",699,0.699,1
"1589",207,"Nonmatching","Friend","3",795,0.795,1
"1590",207,"Nonmatching","Friend","3",600,0.6,0
"1591",207,"Nonmatching","Friend","3",579,0.579,1
"1592",207,"Nonmatching","Friend","3",711,0.711,1
"1593",207,"Nonmatching","Friend","3",747,0.747,0
"1594",207,"Nonmatching","Friend","3",925,0.925,0
"1595",207,"Nonmatching","Friend","3",824,0.824,1
"1596",207,"Nonmatching","Friend","3",962,0.962,0
"1597",207,"Nonmatching","Friend","3",810,0.81,1
"1598",207,"Nonmatching","Friend","3",766,0.766,0
"1599",207,"Nonmatching","Stranger","3",812,0.812,0
"1600",207,"Nonmatching","Stranger","3",734,0.734,1
"1601",207,"Nonmatching","Stranger","3",586,0.586,1
"1602",207,"Nonmatching","Stranger","3",629,0.629,1
"1603",207,"Nonmatching","Stranger","3",996,0.996,1
"1604",207,"Nonmatching","Stranger","3",480,0.48,1
"1605",207,"Nonmatching","Stranger","3",852,0.852,0
"1606",207,"Nonmatching","Stranger","3",911,0.911,0
"1607",207,"Nonmatching","Stranger","3",792,0.792,1
"1608",207,"Nonmatching","Stranger","3",779,0.779,1
"1609",207,"Nonmatching","Stranger","3",666,0.666,1
"1610",207,"Nonmatching","Stranger","3",728,0.728,1
"1611",207,"Nonmatching","Stranger","3",724,0.724,1
"1612",207,"Nonmatching","Stranger","3",463,0.463,0
"1613",207,"Nonmatching","Stranger","3",699,0.699,1
"1614",207,"Nonmatching","Stranger","3",547,0.547,0
"1615",207,"Nonmatching","Stranger","3",832,0.832,0
"1616",207,"Nonmatching","Stranger","3",696,0.696,1
"1617",207,"Nonmatching","Stranger","3",977,0.977,1
"1618",207,"Nonmatching","Stranger","3",848,0.848,1
"1619",207,"Nonmatching","Stranger","3",1019,1.019,0
"1620",207,"Nonmatching","Stranger","3",370,0.37,1
"1621",207,"Nonmatching","Stranger","3",803,0.803,1
"1622",207,"Nonmatching","Stranger","3",735,0.735,1
"1623",207,"Nonmatching","Stranger","3",480,0.48,0
"1624",207,"Nonmatching","Stranger","3",947,0.947,1
"1625",207,"Nonmatching","Stranger","3",429,0.429,1
"1626",207,"Nonmatching","Stranger","3",505,0.505,0
"1627",207,"Nonmatching","Stranger","3",727,0.727,1
"1628",207,"Nonmatching","Stranger","3",626,0.626,0
"1629",207,"Nonmatching","Stranger","3",773,0.773,1
"1630",207,"Nonmatching","Stranger","3",860,0.86,1
"1631",207,"Nonmatching","Stranger","3",923,0.923,1
"1632",207,"Nonmatching","Stranger","3",985,0.985,1
"1633",207,"Nonmatching","Stranger","3",865,0.865,1
"1634",207,"Nonmatching","Stranger","3",770,0.77,1
"1635",207,"Nonmatching","Stranger","3",598,0.598,1
"1636",207,"Nonmatching","Stranger","3",1015,1.015,1
"1637",207,"Nonmatching","Stranger","3",824,0.824,0
"1638",207,"Nonmatching","Stranger","3",595,0.595,1
"1639",207,"Nonmatching","Stranger","3",649,0.649,1
"1640",207,"Nonmatching","Stranger","3",691,0.691,1
"1641",207,"Nonmatching","Stranger","3",462,0.462,1
"1642",207,"Nonmatching","Stranger","3",679,0.679,0
"1643",207,"Nonmatching","Stranger","3",856,0.856,1
"1644",207,"Nonmatching","Stranger","3",836,0.836,1
"1645",207,"Nonmatching","Stranger","3",1003,1.003,1
"1646",207,"Nonmatching","Stranger","3",940,0.94,1
"1647",207,"Nonmatching","Stranger","3",1022,1.022,0
"1648",207,"Nonmatching","Stranger","3",1057,1.057,1
"1649",208,"Matching","Self","3",853,0.853,1
"1650",208,"Matching","Self","3",697,0.697,1
"1651",208,"Matching","Self","3",741,0.741,1
"1652",208,"Matching","Self","3",582,0.582,1
"1653",208,"Matching","Self","3",621,0.621,1
"1654",208,"Matching","Self","3",501,0.501,1
"1655",208,"Matching","Self","3",645,0.645,1
"1656",208,"Matching","Self","3",567,0.567,1
"1657",208,"Matching","Self","3",676,0.676,1
"1658",208,"Matching","Self","3",580,0.58,1
"1659",208,"Matching","Self","3",551,0.551,1
"1660",208,"Matching","Self","3",552,0.552,1
"1661",208,"Matching","Self","3",602,0.602,1
"1662",208,"Matching","Self","3",618,0.618,1
"1663",208,"Matching","Self","3",593,0.593,1
"1664",208,"Matching","Self","3",627,0.627,1
"1665",208,"Matching","Self","3",673,0.673,1
"1666",208,"Matching","Self","3",588,0.588,1
"1667",208,"Matching","Self","3",652,0.652,1
"1668",208,"Matching","Self","3",647,0.647,1
"1669",208,"Matching","Self","3",648,0.648,1
"1670",208,"Matching","Self","3",510,0.51,1
"1671",208,"Matching","Self","3",582,0.582,1
"1672",208,"Matching","Self","3",509,0.509,1
"1673",208,"Matching","Self","3",553,0.553,1
"1674",208,"Matching","Self","3",631,0.631,1
"1675",208,"Matching","Self","3",667,0.667,1
"1676",208,"Matching","Self","3",635,0.635,1
"1677",208,"Matching","Self","3",506,0.506,1
"1678",208,"Matching","Self","3",724,0.724,1
"1679",208,"Matching","Self","3",592,0.592,1
"1680",208,"Matching","Self","3",374,0.374,1
"1681",208,"Matching","Self","3",524,0.524,1
"1682",208,"Matching","Self","3",673,0.673,1
"1683",208,"Matching","Self","3",564,0.564,1
"1684",208,"Matching","Self","3",940,0.94,0
"1685",208,"Matching","Self","3",553,0.553,1
"1686",208,"Matching","Self","3",516,0.516,1
"1687",208,"Matching","Self","3",634,0.634,1
"1688",208,"Matching","Self","3",573,0.573,1
"1689",208,"Matching","Self","3",485,0.485,1
"1690",208,"Matching","Self","3",396,0.396,1
"1691",208,"Matching","Self","3",558,0.558,1
"1692",208,"Matching","Self","3",746,0.746,1
"1693",208,"Matching","Self","3",514,0.514,1
"1694",208,"Matching","Self","3",689,0.689,1
"1695",208,"Matching","Self","3",914,0.914,1
"1696",208,"Matching","Self","3",599,0.599,1
"1697",208,"Matching","Self","3",481,0.481,1
"1698",208,"Matching","Self","3",588,0.588,1
"1699",208,"Matching","Self","3",594,0.594,1
"1700",208,"Matching","Self","3",532,0.532,1
"1701",208,"Matching","Self","3",511,0.511,1
"1702",208,"Matching","Self","3",566,0.566,1
"1703",208,"Matching","Self","3",603,0.603,1
"1704",208,"Matching","Self","3",628,0.628,1
"1705",208,"Matching","Self","3",670,0.67,1
"1706",208,"Matching","Self","3",649,0.649,1
"1707",208,"Matching","Self","3",639,0.639,1
"1708",208,"Matching","Self","3",591,0.591,1
"1709",208,"Matching","Self","3",557,0.557,1
"1710",208,"Matching","Friend","3",917,0.917,1
"1711",208,"Matching","Friend","3",968,0.968,0
"1712",208,"Matching","Friend","3",780,0.78,1
"1713",208,"Matching","Friend","3",948,0.948,1
"1714",208,"Matching","Friend","3",879,0.879,1
"1715",208,"Matching","Friend","3",1016,1.016,0
"1716",208,"Matching","Friend","3",1033,1.033,1
"1717",208,"Matching","Friend","3",693,0.693,1
"1718",208,"Matching","Friend","3",666,0.666,0
"1719",208,"Matching","Friend","3",478,0.478,1
"1720",208,"Matching","Friend","3",485,0.485,1
"1721",208,"Matching","Friend","3",928,0.928,1
"1722",208,"Matching","Friend","3",845,0.845,1
"1723",208,"Matching","Friend","3",796,0.796,1
"1724",208,"Matching","Friend","3",534,0.534,1
"1725",208,"Matching","Friend","3",525,0.525,1
"1726",208,"Matching","Friend","3",513,0.513,1
"1727",208,"Matching","Friend","3",428,0.428,1
"1728",208,"Matching","Friend","3",566,0.566,1
"1729",208,"Matching","Friend","3",798,0.798,1
"1730",208,"Matching","Friend","3",823,0.823,1
"1731",208,"Matching","Friend","3",742,0.742,1
"1732",208,"Matching","Friend","3",586,0.586,1
"1733",208,"Matching","Friend","3",625,0.625,1
"1734",208,"Matching","Friend","3",806,0.806,1
"1735",208,"Matching","Friend","3",607,0.607,1
"1736",208,"Matching","Friend","3",575,0.575,1
"1737",208,"Matching","Friend","3",719,0.719,1
"1738",208,"Matching","Friend","3",724,0.724,1
"1739",208,"Matching","Friend","3",621,0.621,1
"1740",208,"Matching","Friend","3",610,0.61,1
"1741",208,"Matching","Friend","3",598,0.598,1
"1742",208,"Matching","Friend","3",588,0.588,1
"1743",208,"Matching","Friend","3",700,0.7,1
"1744",208,"Matching","Friend","3",490,0.49,1
"1745",208,"Matching","Friend","3",869,0.869,1
"1746",208,"Matching","Friend","3",569,0.569,1
"1747",208,"Matching","Friend","3",705,0.705,1
"1748",208,"Matching","Friend","3",643,0.643,1
"1749",208,"Matching","Friend","3",670,0.67,1
"1750",208,"Matching","Friend","3",660,0.66,1
"1751",208,"Matching","Friend","3",551,0.551,1
"1752",208,"Matching","Friend","3",693,0.693,1
"1753",208,"Matching","Friend","3",688,0.688,1
"1754",208,"Matching","Friend","3",582,0.582,1
"1755",208,"Matching","Friend","3",613,0.613,1
"1756",208,"Matching","Friend","3",519,0.519,1
"1757",208,"Matching","Friend","3",766,0.766,1
"1758",208,"Matching","Friend","3",856,0.856,1
"1759",208,"Matching","Friend","3",721,0.721,1
"1760",208,"Matching","Friend","3",555,0.555,1
"1761",208,"Matching","Friend","3",420,0.42,1
"1762",208,"Matching","Friend","3",870,0.87,1
"1763",208,"Matching","Friend","3",681,0.681,1
"1764",208,"Matching","Friend","3",912,0.912,1
"1765",208,"Matching","Friend","3",784,0.784,1
"1766",208,"Matching","Friend","3",630,0.63,1
"1767",208,"Matching","Friend","3",698,0.698,1
"1768",208,"Matching","Friend","3",564,0.564,1
"1769",208,"Matching","Stranger","3",876,0.876,1
"1770",208,"Matching","Stranger","3",771,0.771,0
"1771",208,"Matching","Stranger","3",1007,1.007,1
"1772",208,"Matching","Stranger","3",624,0.624,0
"1773",208,"Matching","Stranger","3",623,0.623,0
"1774",208,"Matching","Stranger","3",1077,1.077,1
"1775",208,"Matching","Stranger","3",698,0.698,1
"1776",208,"Matching","Stranger","3",763,0.763,1
"1777",208,"Matching","Stranger","3",669,0.669,1
"1778",208,"Matching","Stranger","3",670,0.67,1
"1779",208,"Matching","Stranger","3",1052,1.052,1
"1780",208,"Matching","Stranger","3",827,0.827,1
"1781",208,"Matching","Stranger","3",660,0.66,1
"1782",208,"Matching","Stranger","3",960,0.96,1
"1783",208,"Matching","Stranger","3",828,0.828,1
"1784",208,"Matching","Stranger","3",984,0.984,1
"1785",208,"Matching","Stranger","3",513,0.513,1
"1786",208,"Matching","Stranger","3",769,0.769,1
"1787",208,"Matching","Stranger","3",704,0.704,1
"1788",208,"Matching","Stranger","3",958,0.958,1
"1789",208,"Matching","Stranger","3",809,0.809,0
"1790",208,"Matching","Stranger","3",747,0.747,1
"1791",208,"Matching","Stranger","3",741,0.741,1
"1792",208,"Matching","Stranger","3",804,0.804,1
"1793",208,"Matching","Stranger","3",680,0.68,1
"1794",208,"Matching","Stranger","3",748,0.748,1
"1795",208,"Matching","Stranger","3",683,0.683,1
"1796",208,"Matching","Stranger","3",703,0.703,0
"1797",208,"Matching","Stranger","3",703,0.703,1
"1798",208,"Matching","Stranger","3",595,0.595,1
"1799",208,"Matching","Stranger","3",941,0.941,1
"1800",208,"Matching","Stranger","3",695,0.695,1
"1801",208,"Matching","Stranger","3",795,0.795,1
"1802",208,"Matching","Stranger","3",963,0.963,1
"1803",208,"Matching","Stranger","3",665,0.665,0
"1804",208,"Matching","Stranger","3",783,0.783,1
"1805",208,"Matching","Stranger","3",993,0.993,1
"1806",208,"Matching","Stranger","3",895,0.895,1
"1807",208,"Matching","Stranger","3",682,0.682,1
"1808",208,"Matching","Stranger","3",821,0.821,1
"1809",208,"Matching","Stranger","3",722,0.722,1
"1810",208,"Matching","Stranger","3",625,0.625,1
"1811",208,"Matching","Stranger","3",500,0.5,1
"1812",208,"Matching","Stranger","3",790,0.79,1
"1813",208,"Matching","Stranger","3",468,0.468,1
