"","Subject","Matching","Identity","RT_ms","RT_sec","ACC","Face_Gender"
"4957",1009,"Matching","Self",577,0.577,1,"1"
"4958",1009,"Matching","Self",523,0.523,1,"1"
"4959",1009,"Matching","Self",513,0.513,1,"1"
"4960",1009,"Matching","Self",494,0.494,1,"1"
"4961",1009,"Matching","Self",573,0.573,1,"1"
"4962",1009,"Matching","Self",552,0.552,1,"1"
"4963",1009,"Matching","Self",543,0.543,1,"1"
"4964",1009,"Matching","Self",655,0.655,1,"1"
"4965",1009,"Matching","Self",591,0.591,1,"1"
"4966",1009,"Matching","Self",762,0.762,1,"1"
"4967",1009,"Matching","Self",552,0.552,1,"1"
"4968",1009,"Matching","Self",566,0.566,1,"1"
"4969",1009,"Matching","Self",598,0.598,1,"1"
"4970",1009,"Matching","Self",552,0.552,1,"1"
"4971",1009,"Matching","Self",651,0.651,1,"1"
"4972",1009,"Matching","Self",541,0.541,1,"1"
"4973",1009,"Matching","Self",479,0.479,1,"1"
"4974",1009,"Matching","Self",424,0.424,1,"1"
"4975",1009,"Matching","Self",717,0.717,1,"1"
"4976",1009,"Matching","Self",545,0.545,1,"1"
"4977",1009,"Matching","Self",637,0.637,1,"1"
"4978",1009,"Matching","Self",480,0.48,1,"1"
"4979",1009,"Matching","Self",477,0.477,1,"1"
"4980",1009,"Matching","Self",479,0.479,1,"1"
"4981",1009,"Matching","Self",499,0.499,1,"1"
"4982",1009,"Matching","Friend",652,0.652,1,"2"
"4983",1009,"Matching","Friend",459,0.459,1,"2"
"4984",1009,"Matching","Friend",486,0.486,1,"2"
"4985",1009,"Matching","Friend",733,0.733,1,"2"
"4986",1009,"Matching","Friend",461,0.461,1,"2"
"4987",1009,"Matching","Friend",481,0.481,1,"2"
"4988",1009,"Matching","Friend",461,0.461,1,"2"
"4989",1009,"Matching","Friend",489,0.489,1,"2"
"4990",1009,"Matching","Friend",731,0.731,1,"2"
"4991",1009,"Matching","Friend",543,0.543,1,"2"
"4992",1009,"Matching","Friend",585,0.585,1,"2"
"4993",1009,"Matching","Friend",537,0.537,1,"2"
"4994",1009,"Matching","Friend",462,0.462,1,"2"
"4995",1009,"Matching","Friend",444,0.444,1,"2"
"4996",1009,"Matching","Friend",606,0.606,1,"2"
"4997",1009,"Matching","Friend",601,0.601,1,"2"
"4998",1009,"Matching","Friend",681,0.681,1,"2"
"4999",1009,"Matching","Friend",1176,1.176,1,"2"
"5000",1009,"Matching","Friend",629,0.629,1,"2"
"5001",1009,"Matching","Friend",532,0.532,1,"2"
"5002",1009,"Matching","Friend",805,0.805,1,"2"
"5003",1009,"Matching","Friend",462,0.462,1,"2"
"5004",1009,"Matching","Friend",529,0.529,1,"2"
"5005",1009,"Matching","Friend",593,0.593,1,"2"
"5006",1009,"Matching","Friend",574,0.574,1,"2"
"5007",1009,"Matching","Friend",510,0.51,1,"2"
"5008",1009,"Matching","Friend",450,0.45,1,"2"
"5009",1009,"Matching","Friend",738,0.738,1,"2"
"5010",1009,"Matching","Friend",570,0.57,1,"2"
"5011",1009,"Matching","Friend",569,0.569,1,"2"
"5012",1009,"Matching","Friend",474,0.474,1,"2"
"5013",1009,"Matching","Friend",519,0.519,1,"2"
"5014",1009,"Matching","Friend",582,0.582,1,"2"
"5015",1009,"Matching","Friend",575,0.575,1,"2"
"5016",1009,"Matching","Friend",557,0.557,1,"2"
"5017",1009,"Matching","Friend",979,0.979,0,"2"
"5018",1009,"Matching","Friend",489,0.489,1,"2"
"5019",1009,"Matching","Friend",576,0.576,1,"2"
"5020",1009,"Matching","Friend",513,0.513,1,"2"
"5021",1009,"Matching","Friend",487,0.487,1,"2"
"5022",1009,"Matching","Friend",384,0.384,1,"2"
"5023",1009,"Matching","Friend",509,0.509,1,"2"
"5024",1009,"Matching","Friend",468,0.468,1,"2"
"5025",1009,"Matching","Friend",570,0.57,1,"2"
"5026",1009,"Matching","Friend",574,0.574,1,"2"
"5027",1009,"Matching","Friend",601,0.601,1,"2"
"5028",1009,"Matching","Friend",485,0.485,1,"2"
"5029",1009,"Matching","Friend",1401,1.401,1,"2"
"5030",1009,"Matching","Friend",379,0.379,1,"2"
"5031",1009,"Matching","Friend",527,0.527,1,"2"
"5032",1009,"Matching","Friend",970,0.97,1,"2"
"5033",1009,"Matching","Friend",472,0.472,1,"2"
"5034",1009,"Matching","Friend",578,0.578,1,"2"
"5035",1009,"Matching","Friend",423,0.423,1,"2"
"5036",1009,"Matching","Friend",501,0.501,1,"2"
"5037",1009,"Matching","Friend",426,0.426,1,"2"
"5038",1009,"Matching","Friend",1226,1.226,1,"1"
"5039",1009,"Matching","Friend",631,0.631,1,"1"
"5040",1009,"Matching","Friend",664,0.664,1,"1"
"5041",1009,"Matching","Friend",709,0.709,1,"1"
"5042",1009,"Matching","Friend",791,0.791,1,"1"
"5043",1009,"Matching","Friend",704,0.704,1,"1"
"5044",1009,"Matching","Friend",717,0.717,1,"1"
"5045",1009,"Matching","Friend",1393,1.393,1,"1"
"5046",1009,"Matching","Friend",793,0.793,1,"1"
"5047",1009,"Matching","Friend",614,0.614,1,"1"
"5048",1009,"Matching","Friend",611,0.611,1,"1"
"5049",1009,"Matching","Friend",946,0.946,1,"1"
"5050",1009,"Matching","Friend",1086,1.086,1,"1"
"5051",1009,"Matching","Friend",699,0.699,1,"1"
"5052",1009,"Matching","Friend",581,0.581,1,"1"
"5053",1009,"Matching","Friend",601,0.601,1,"1"
"5054",1009,"Matching","Friend",610,0.61,1,"1"
"5055",1009,"Matching","Friend",836,0.836,1,"1"
"5056",1009,"Matching","Friend",618,0.618,1,"1"
"5057",1009,"Matching","Friend",625,0.625,1,"1"
"5058",1009,"Matching","Friend",872,0.872,1,"1"
"5059",1009,"Matching","Friend",751,0.751,1,"1"
"5060",1009,"Matching","Friend",561,0.561,1,"1"
"5061",1009,"Matching","Friend",601,0.601,1,"1"
"5062",1009,"Matching","Friend",615,0.615,1,"1"
"5063",1009,"Matching","Friend",535,0.535,1,"1"
"5064",1009,"Matching","Friend",537,0.537,1,"1"
"5065",1009,"Matching","Friend",538,0.538,1,"1"
"5066",1009,"Matching","Friend",869,0.869,1,"1"
"5067",1009,"Matching","Friend",619,0.619,1,"1"
"5068",1009,"Matching","Friend",617,0.617,1,"1"
"5069",1009,"Matching","Friend",550,0.55,1,"1"
"5070",1009,"Matching","Friend",681,0.681,1,"1"
"5071",1009,"Matching","Friend",484,0.484,1,"1"
"5072",1009,"Matching","Friend",588,0.588,1,"1"
"5073",1009,"Matching","Friend",775,0.775,1,"1"
"5074",1009,"Matching","Friend",654,0.654,1,"1"
"5075",1009,"Matching","Friend",844,0.844,1,"1"
"5076",1009,"Matching","Friend",590,0.59,1,"1"
"5077",1009,"Matching","Friend",591,0.591,1,"1"
"5078",1009,"Matching","Friend",1006,1.006,1,"1"
"5079",1009,"Matching","Friend",625,0.625,1,"1"
"5080",1009,"Matching","Friend",476,0.476,1,"1"
"5081",1009,"Matching","Friend",658,0.658,1,"1"
"5082",1009,"Matching","Friend",633,0.633,1,"1"
"5083",1009,"Matching","Friend",764,0.764,1,"1"
"5084",1009,"Matching","Friend",498,0.498,1,"1"
"5085",1009,"Matching","Friend",899,0.899,1,"1"
"5086",1009,"Matching","Friend",519,0.519,1,"1"
"5087",1009,"Matching","Friend",510,0.51,1,"1"
"5088",1009,"Matching","Friend",459,0.459,1,"1"
"5089",1009,"Matching","Friend",583,0.583,1,"1"
"5090",1009,"Matching","Friend",426,0.426,1,"1"
"5091",1009,"Matching","Friend",488,0.488,1,"1"
"5092",1009,"Matching","Friend",457,0.457,1,"1"
"5093",1009,"Matching","Friend",447,0.447,1,"1"
"5094",1009,"Matching","Stranger",577,0.577,1,"2"
"5095",1009,"Matching","Stranger",410,0.41,1,"2"
"5096",1009,"Matching","Stranger",541,0.541,1,"2"
"5097",1009,"Matching","Stranger",619,0.619,1,"2"
"5098",1009,"Matching","Stranger",551,0.551,1,"2"
"5099",1009,"Matching","Stranger",510,0.51,1,"2"
"5100",1009,"Matching","Stranger",444,0.444,1,"2"
"5101",1009,"Matching","Stranger",479,0.479,1,"2"
"5102",1009,"Matching","Stranger",522,0.522,1,"2"
"5103",1009,"Matching","Stranger",449,0.449,1,"2"
"5104",1009,"Matching","Stranger",556,0.556,1,"2"
"5105",1009,"Matching","Stranger",499,0.499,1,"2"
"5106",1009,"Matching","Stranger",419,0.419,1,"2"
"5107",1009,"Matching","Stranger",602,0.602,1,"2"
"5108",1009,"Matching","Stranger",418,0.418,1,"2"
"5109",1009,"Matching","Stranger",592,0.592,1,"2"
"5110",1009,"Matching","Stranger",491,0.491,1,"2"
"5111",1009,"Matching","Stranger",437,0.437,1,"2"
"5112",1009,"Matching","Stranger",609,0.609,1,"2"
"5113",1009,"Matching","Stranger",501,0.501,1,"2"
"5114",1009,"Matching","Stranger",712,0.712,1,"2"
"5115",1009,"Matching","Stranger",812,0.812,1,"2"
"5116",1009,"Matching","Stranger",525,0.525,1,"2"
"5117",1009,"Matching","Stranger",510,0.51,1,"2"
"5118",1009,"Matching","Stranger",711,0.711,1,"2"
"5119",1009,"Matching","Stranger",465,0.465,1,"2"
"5120",1009,"Matching","Stranger",443,0.443,1,"2"
"5121",1009,"Matching","Stranger",683,0.683,1,"2"
"5122",1009,"Matching","Stranger",491,0.491,1,"2"
"5123",1009,"Matching","Stranger",557,0.557,1,"2"
"5124",1009,"Matching","Stranger",474,0.474,1,"2"
"5125",1009,"Matching","Stranger",544,0.544,1,"2"
"5126",1009,"Matching","Stranger",409,0.409,1,"2"
"5127",1009,"Matching","Stranger",471,0.471,1,"2"
"5128",1009,"Matching","Stranger",506,0.506,1,"2"
"5129",1009,"Matching","Stranger",735,0.735,1,"2"
"5130",1009,"Matching","Stranger",670,0.67,1,"2"
"5131",1009,"Matching","Stranger",572,0.572,1,"2"
"5132",1009,"Matching","Stranger",586,0.586,1,"2"
"5133",1009,"Matching","Stranger",562,0.562,1,"2"
"5134",1009,"Matching","Stranger",602,0.602,1,"2"
"5135",1009,"Matching","Stranger",380,0.38,1,"2"
"5136",1009,"Matching","Stranger",933,0.933,1,"2"
"5137",1009,"Matching","Stranger",378,0.378,1,"2"
"5138",1009,"Matching","Stranger",478,0.478,1,"2"
"5139",1009,"Matching","Stranger",559,0.559,1,"2"
"5140",1009,"Matching","Stranger",346,0.346,1,"2"
"5141",1009,"Matching","Stranger",1080,1.08,1,"2"
"5142",1009,"Matching","Stranger",611,0.611,1,"2"
"5143",1009,"Matching","Stranger",513,0.513,1,"2"
"5144",1009,"Matching","Stranger",505,0.505,1,"2"
"5145",1009,"Matching","Stranger",507,0.507,1,"2"
"5146",1009,"Matching","Stranger",620,0.62,1,"2"
"5147",1009,"Matching","Stranger",464,0.464,1,"2"
"5148",1009,"Matching","Stranger",404,0.404,1,"2"
"5149",1009,"Matching","Stranger",761,0.761,1,"1"
"5150",1009,"Matching","Stranger",666,0.666,1,"1"
"5151",1009,"Matching","Stranger",730,0.73,1,"1"
"5152",1009,"Matching","Stranger",810,0.81,1,"1"
"5153",1009,"Matching","Stranger",710,0.71,1,"1"
"5154",1009,"Matching","Stranger",697,0.697,1,"1"
"5155",1009,"Matching","Stranger",1002,1.002,1,"1"
"5156",1009,"Matching","Stranger",514,0.514,1,"1"
"5157",1009,"Matching","Stranger",642,0.642,1,"1"
"5158",1009,"Matching","Stranger",961,0.961,1,"1"
"5159",1009,"Matching","Stranger",1433,1.433,1,"1"
"5160",1009,"Matching","Stranger",611,0.611,1,"1"
"5161",1009,"Matching","Stranger",895,0.895,1,"1"
"5162",1009,"Matching","Stranger",568,0.568,1,"1"
"5163",1009,"Matching","Stranger",756,0.756,1,"1"
"5164",1009,"Matching","Stranger",520,0.52,1,"1"
"5165",1009,"Matching","Stranger",729,0.729,1,"1"
"5166",1009,"Matching","Stranger",564,0.564,1,"1"
"5167",1009,"Matching","Stranger",546,0.546,1,"1"
"5168",1009,"Matching","Stranger",795,0.795,1,"1"
"5169",1009,"Matching","Stranger",593,0.593,1,"1"
"5170",1009,"Matching","Stranger",643,0.643,1,"1"
"5171",1009,"Matching","Stranger",510,0.51,1,"1"
"5172",1009,"Matching","Stranger",518,0.518,1,"1"
"5173",1009,"Matching","Stranger",889,0.889,1,"1"
"5174",1009,"Matching","Stranger",542,0.542,1,"1"
"5175",1009,"Matching","Stranger",550,0.55,1,"1"
"5176",1009,"Matching","Stranger",588,0.588,1,"1"
"5177",1009,"Matching","Stranger",446,0.446,1,"1"
"5178",1009,"Matching","Stranger",640,0.64,1,"1"
"5179",1009,"Matching","Stranger",659,0.659,1,"1"
"5180",1009,"Matching","Stranger",578,0.578,1,"1"
"5181",1009,"Matching","Stranger",562,0.562,1,"1"
"5182",1009,"Matching","Stranger",549,0.549,1,"1"
"5183",1009,"Matching","Stranger",471,0.471,1,"1"
"5184",1009,"Matching","Stranger",483,0.483,1,"1"
"5185",1009,"Matching","Stranger",491,0.491,1,"1"
"5186",1009,"Matching","Stranger",452,0.452,1,"1"
"5187",1009,"Matching","Stranger",637,0.637,1,"1"
"5188",1009,"Matching","Stranger",515,0.515,1,"1"
"5189",1009,"Matching","Stranger",567,0.567,1,"1"
"5190",1009,"Matching","Stranger",632,0.632,1,"1"
"5191",1009,"Matching","Stranger",690,0.69,1,"1"
"5192",1009,"Matching","Stranger",602,0.602,1,"1"
"5193",1009,"Matching","Stranger",485,0.485,1,"1"
"5194",1009,"Matching","Stranger",559,0.559,1,"1"
"5195",1009,"Matching","Stranger",487,0.487,1,"1"
"5196",1009,"Matching","Stranger",609,0.609,1,"1"
"5197",1009,"Matching","Stranger",508,0.508,1,"1"
"5198",1009,"Matching","Stranger",516,0.516,1,"1"
"5199",1009,"Matching","Stranger",895,0.895,1,"1"
"5200",1009,"Matching","Stranger",510,0.51,1,"1"
"5201",1009,"Matching","Stranger",541,0.541,1,"1"
"5202",1009,"Matching","Stranger",499,0.499,1,"1"
"5203",1009,"Matching","Stranger",469,0.469,1,"1"
"5204",1009,"Matching","Stranger",568,0.568,1,"1"
"5205",1009,"Nonmatching","Self",570,0.57,1,"2"
"5206",1009,"Nonmatching","Self",722,0.722,1,"2"
"5207",1009,"Nonmatching","Self",570,0.57,1,"2"
"5208",1009,"Nonmatching","Self",581,0.581,1,"2"
"5209",1009,"Nonmatching","Self",609,0.609,1,"2"
"5210",1009,"Nonmatching","Self",516,0.516,1,"2"
"5211",1009,"Nonmatching","Self",572,0.572,1,"2"
"5212",1009,"Nonmatching","Self",698,0.698,1,"2"
"5213",1009,"Nonmatching","Self",513,0.513,1,"2"
"5214",1009,"Nonmatching","Self",456,0.456,1,"2"
"5215",1009,"Nonmatching","Self",479,0.479,1,"2"
"5216",1009,"Nonmatching","Self",590,0.59,1,"2"
"5217",1009,"Nonmatching","Self",406,0.406,1,"2"
"5218",1009,"Nonmatching","Self",481,0.481,1,"2"
"5219",1009,"Nonmatching","Self",439,0.439,1,"2"
"5220",1009,"Nonmatching","Self",513,0.513,1,"2"
"5221",1009,"Nonmatching","Self",492,0.492,1,"2"
"5222",1009,"Nonmatching","Self",496,0.496,1,"2"
"5223",1009,"Nonmatching","Self",512,0.512,1,"2"
"5224",1009,"Nonmatching","Self",492,0.492,1,"2"
"5225",1009,"Nonmatching","Self",560,0.56,1,"2"
"5226",1009,"Nonmatching","Self",502,0.502,1,"2"
"5227",1009,"Nonmatching","Self",439,0.439,1,"2"
"5228",1009,"Nonmatching","Self",578,0.578,1,"2"
"5229",1009,"Nonmatching","Self",547,0.547,1,"2"
"5230",1009,"Nonmatching","Self",439,0.439,1,"2"
"5231",1009,"Nonmatching","Self",565,0.565,1,"2"
"5232",1009,"Nonmatching","Self",498,0.498,1,"2"
"5233",1009,"Nonmatching","Self",422,0.422,1,"2"
"5234",1009,"Nonmatching","Self",453,0.453,1,"2"
"5235",1009,"Nonmatching","Self",390,0.39,1,"2"
"5236",1009,"Nonmatching","Self",468,0.468,1,"2"
"5237",1009,"Nonmatching","Self",535,0.535,1,"2"
"5238",1009,"Nonmatching","Self",499,0.499,1,"2"
"5239",1009,"Nonmatching","Self",527,0.527,1,"2"
"5240",1009,"Nonmatching","Self",364,0.364,1,"2"
"5241",1009,"Nonmatching","Self",616,0.616,1,"2"
"5242",1009,"Nonmatching","Self",500,0.5,1,"2"
"5243",1009,"Nonmatching","Self",613,0.613,1,"2"
"5244",1009,"Nonmatching","Self",525,0.525,1,"2"
"5245",1009,"Nonmatching","Self",495,0.495,1,"2"
"5246",1009,"Nonmatching","Self",462,0.462,1,"2"
"5247",1009,"Nonmatching","Self",434,0.434,1,"2"
"5248",1009,"Nonmatching","Self",604,0.604,1,"2"
"5249",1009,"Nonmatching","Self",438,0.438,1,"2"
"5250",1009,"Nonmatching","Self",378,0.378,1,"2"
"5251",1009,"Nonmatching","Self",507,0.507,1,"2"
"5252",1009,"Nonmatching","Self",451,0.451,1,"2"
"5253",1009,"Nonmatching","Self",423,0.423,1,"2"
"5254",1009,"Nonmatching","Self",485,0.485,1,"2"
"5255",1009,"Nonmatching","Self",341,0.341,1,"2"
"5256",1009,"Nonmatching","Self",423,0.423,1,"2"
"5257",1009,"Nonmatching","Self",629,0.629,1,"2"
"5258",1009,"Nonmatching","Self",624,0.624,1,"2"
"5259",1009,"Nonmatching","Self",580,0.58,1,"2"
"5260",1009,"Nonmatching","Self",693,0.693,1,"1"
"5261",1009,"Nonmatching","Self",1022,1.022,1,"1"
"5262",1009,"Nonmatching","Self",1031,1.031,1,"1"
"5263",1009,"Nonmatching","Self",701,0.701,1,"1"
"5264",1009,"Nonmatching","Self",869,0.869,1,"1"
"5265",1009,"Nonmatching","Self",703,0.703,1,"1"
"5266",1009,"Nonmatching","Self",566,0.566,1,"1"
"5267",1009,"Nonmatching","Self",627,0.627,1,"1"
"5268",1009,"Nonmatching","Self",701,0.701,1,"1"
"5269",1009,"Nonmatching","Self",645,0.645,1,"1"
"5270",1009,"Nonmatching","Self",613,0.613,1,"1"
"5271",1009,"Nonmatching","Self",591,0.591,1,"1"
"5272",1009,"Nonmatching","Self",722,0.722,1,"1"
"5273",1009,"Nonmatching","Self",600,0.6,1,"1"
"5274",1009,"Nonmatching","Self",704,0.704,1,"1"
"5275",1009,"Nonmatching","Self",522,0.522,1,"1"
"5276",1009,"Nonmatching","Self",607,0.607,1,"1"
"5277",1009,"Nonmatching","Self",581,0.581,1,"1"
"5278",1009,"Nonmatching","Self",671,0.671,1,"1"
"5279",1009,"Nonmatching","Self",550,0.55,1,"1"
"5280",1009,"Nonmatching","Self",599,0.599,1,"1"
"5281",1009,"Nonmatching","Self",491,0.491,1,"1"
"5282",1009,"Nonmatching","Self",544,0.544,1,"1"
"5283",1009,"Nonmatching","Self",576,0.576,1,"1"
"5284",1009,"Nonmatching","Self",574,0.574,1,"1"
"5285",1009,"Nonmatching","Self",609,0.609,1,"1"
"5286",1009,"Nonmatching","Self",561,0.561,1,"1"
"5287",1009,"Nonmatching","Self",582,0.582,1,"1"
"5288",1009,"Nonmatching","Self",540,0.54,1,"1"
"5289",1009,"Nonmatching","Self",462,0.462,1,"1"
"5290",1009,"Nonmatching","Self",638,0.638,1,"1"
"5291",1009,"Nonmatching","Self",744,0.744,1,"1"
"5292",1009,"Nonmatching","Self",655,0.655,1,"1"
"5293",1009,"Nonmatching","Self",618,0.618,1,"1"
"5294",1009,"Nonmatching","Self",469,0.469,1,"1"
"5295",1009,"Nonmatching","Self",523,0.523,1,"1"
"5296",1009,"Nonmatching","Self",567,0.567,1,"1"
"5297",1009,"Nonmatching","Self",526,0.526,1,"1"
"5298",1009,"Nonmatching","Self",576,0.576,1,"1"
"5299",1009,"Nonmatching","Self",617,0.617,1,"1"
"5300",1009,"Nonmatching","Self",578,0.578,1,"1"
"5301",1009,"Nonmatching","Self",634,0.634,1,"1"
"5302",1009,"Nonmatching","Self",554,0.554,1,"1"
"5303",1009,"Nonmatching","Self",572,0.572,1,"1"
"5304",1009,"Nonmatching","Self",715,0.715,1,"1"
"5305",1009,"Nonmatching","Self",548,0.548,1,"1"
"5306",1009,"Nonmatching","Self",607,0.607,1,"1"
"5307",1009,"Nonmatching","Self",545,0.545,1,"1"
"5308",1009,"Nonmatching","Self",519,0.519,1,"1"
"5309",1009,"Nonmatching","Self",502,0.502,1,"1"
"5310",1009,"Nonmatching","Self",521,0.521,1,"1"
"5311",1009,"Nonmatching","Self",628,0.628,1,"1"
"5312",1009,"Nonmatching","Self",470,0.47,1,"1"
"5313",1009,"Nonmatching","Self",559,0.559,1,"1"
"5314",1009,"Nonmatching","Self",379,0.379,1,"1"
"5315",1009,"Nonmatching","Self",569,0.569,1,"1"
"5316",1009,"Nonmatching","Friend",649,0.649,1,"2"
"5317",1009,"Nonmatching","Friend",476,0.476,1,"2"
"5318",1009,"Nonmatching","Friend",537,0.537,1,"2"
"5319",1009,"Nonmatching","Friend",549,0.549,1,"2"
"5320",1009,"Nonmatching","Friend",468,0.468,1,"2"
"5321",1009,"Nonmatching","Friend",482,0.482,1,"2"
"5322",1009,"Nonmatching","Friend",674,0.674,1,"2"
"5323",1009,"Nonmatching","Friend",791,0.791,1,"2"
"5324",1009,"Nonmatching","Friend",483,0.483,1,"2"
"5325",1009,"Nonmatching","Friend",543,0.543,1,"2"
"5326",1009,"Nonmatching","Friend",438,0.438,1,"2"
"5327",1009,"Nonmatching","Friend",420,0.42,1,"2"
"5328",1009,"Nonmatching","Friend",496,0.496,1,"2"
"5329",1009,"Nonmatching","Friend",503,0.503,1,"2"
"5330",1009,"Nonmatching","Friend",501,0.501,1,"2"
"5331",1009,"Nonmatching","Friend",448,0.448,1,"2"
"5332",1009,"Nonmatching","Friend",915,0.915,1,"2"
"5333",1009,"Nonmatching","Friend",635,0.635,1,"2"
"5334",1009,"Nonmatching","Friend",451,0.451,1,"2"
"5335",1009,"Nonmatching","Friend",541,0.541,1,"2"
"5336",1009,"Nonmatching","Friend",695,0.695,1,"2"
"5337",1009,"Nonmatching","Friend",563,0.563,1,"2"
"5338",1009,"Nonmatching","Friend",577,0.577,1,"2"
"5339",1009,"Nonmatching","Friend",697,0.697,1,"2"
"5340",1009,"Nonmatching","Friend",639,0.639,1,"2"
"5341",1009,"Nonmatching","Friend",504,0.504,1,"2"
"5342",1009,"Nonmatching","Friend",592,0.592,1,"2"
"5343",1009,"Nonmatching","Friend",497,0.497,1,"2"
"5344",1009,"Nonmatching","Friend",536,0.536,1,"2"
"5345",1009,"Nonmatching","Friend",572,0.572,1,"2"
"5346",1009,"Nonmatching","Friend",638,0.638,1,"2"
"5347",1009,"Nonmatching","Friend",525,0.525,1,"2"
"5348",1009,"Nonmatching","Friend",534,0.534,1,"2"
"5349",1009,"Nonmatching","Friend",565,0.565,1,"2"
"5350",1009,"Nonmatching","Friend",535,0.535,1,"2"
"5351",1009,"Nonmatching","Friend",738,0.738,1,"2"
"5352",1009,"Nonmatching","Friend",494,0.494,1,"2"
"5353",1009,"Nonmatching","Friend",559,0.559,1,"2"
"5354",1009,"Nonmatching","Friend",538,0.538,1,"2"
"5355",1009,"Nonmatching","Friend",509,0.509,1,"2"
"5356",1009,"Nonmatching","Friend",569,0.569,1,"2"
"5357",1009,"Nonmatching","Friend",806,0.806,1,"2"
"5358",1009,"Nonmatching","Friend",510,0.51,1,"2"
"5359",1009,"Nonmatching","Friend",1229,1.229,1,"2"
"5360",1009,"Nonmatching","Friend",666,0.666,1,"2"
"5361",1009,"Nonmatching","Friend",484,0.484,1,"2"
"5362",1009,"Nonmatching","Friend",426,0.426,1,"2"
"5363",1009,"Nonmatching","Friend",605,0.605,1,"2"
"5364",1009,"Nonmatching","Friend",553,0.553,1,"2"
"5365",1009,"Nonmatching","Friend",695,0.695,1,"2"
"5366",1009,"Nonmatching","Friend",604,0.604,1,"2"
"5367",1009,"Nonmatching","Friend",575,0.575,1,"2"
"5368",1009,"Nonmatching","Friend",552,0.552,1,"2"
"5369",1009,"Nonmatching","Friend",532,0.532,1,"2"
"5370",1009,"Nonmatching","Friend",762,0.762,1,"2"
"5371",1009,"Nonmatching","Friend",453,0.453,1,"2"
"5372",1009,"Nonmatching","Friend",970,0.97,1,"1"
"5373",1009,"Nonmatching","Friend",685,0.685,1,"1"
"5374",1009,"Nonmatching","Friend",674,0.674,1,"1"
"5375",1009,"Nonmatching","Friend",1011,1.011,1,"1"
"5376",1009,"Nonmatching","Friend",942,0.942,1,"1"
"5377",1009,"Nonmatching","Friend",643,0.643,1,"1"
"5378",1009,"Nonmatching","Friend",731,0.731,1,"1"
"5379",1009,"Nonmatching","Friend",776,0.776,1,"1"
"5380",1009,"Nonmatching","Friend",589,0.589,1,"1"
"5381",1009,"Nonmatching","Friend",801,0.801,1,"1"
"5382",1009,"Nonmatching","Friend",593,0.593,1,"1"
"5383",1009,"Nonmatching","Friend",793,0.793,1,"1"
"5384",1009,"Nonmatching","Friend",680,0.68,1,"1"
"5385",1009,"Nonmatching","Friend",1084,1.084,1,"1"
"5386",1009,"Nonmatching","Friend",1161,1.161,1,"1"
"5387",1009,"Nonmatching","Friend",692,0.692,1,"1"
"5388",1009,"Nonmatching","Friend",697,0.697,1,"1"
"5389",1009,"Nonmatching","Friend",587,0.587,1,"1"
"5390",1009,"Nonmatching","Friend",583,0.583,1,"1"
"5391",1009,"Nonmatching","Friend",519,0.519,1,"1"
"5392",1009,"Nonmatching","Friend",836,0.836,1,"1"
"5393",1009,"Nonmatching","Friend",661,0.661,1,"1"
"5394",1009,"Nonmatching","Friend",665,0.665,1,"1"
"5395",1009,"Nonmatching","Friend",671,0.671,1,"1"
"5396",1009,"Nonmatching","Friend",620,0.62,1,"1"
"5397",1009,"Nonmatching","Friend",625,0.625,1,"1"
"5398",1009,"Nonmatching","Friend",614,0.614,1,"1"
"5399",1009,"Nonmatching","Friend",592,0.592,1,"1"
"5400",1009,"Nonmatching","Friend",642,0.642,1,"1"
"5401",1009,"Nonmatching","Friend",690,0.69,1,"1"
"5402",1009,"Nonmatching","Friend",791,0.791,1,"1"
"5403",1009,"Nonmatching","Friend",602,0.602,1,"1"
"5404",1009,"Nonmatching","Friend",661,0.661,1,"1"
"5405",1009,"Nonmatching","Friend",563,0.563,1,"1"
"5406",1009,"Nonmatching","Friend",553,0.553,1,"1"
"5407",1009,"Nonmatching","Friend",649,0.649,1,"1"
"5408",1009,"Nonmatching","Friend",818,0.818,1,"1"
"5409",1009,"Nonmatching","Friend",589,0.589,1,"1"
"5410",1009,"Nonmatching","Friend",512,0.512,1,"1"
"5411",1009,"Nonmatching","Friend",587,0.587,1,"1"
"5412",1009,"Nonmatching","Friend",663,0.663,1,"1"
"5413",1009,"Nonmatching","Friend",586,0.586,1,"1"
"5414",1009,"Nonmatching","Friend",550,0.55,1,"1"
"5415",1009,"Nonmatching","Friend",583,0.583,1,"1"
"5416",1009,"Nonmatching","Friend",701,0.701,1,"1"
"5417",1009,"Nonmatching","Friend",588,0.588,1,"1"
"5418",1009,"Nonmatching","Friend",546,0.546,1,"1"
"5419",1009,"Nonmatching","Friend",580,0.58,1,"1"
"5420",1009,"Nonmatching","Friend",580,0.58,1,"1"
"5421",1009,"Nonmatching","Friend",586,0.586,1,"1"
"5422",1009,"Nonmatching","Friend",529,0.529,1,"1"
"5423",1009,"Nonmatching","Friend",473,0.473,1,"1"
"5424",1009,"Nonmatching","Friend",473,0.473,1,"1"
"5425",1009,"Nonmatching","Friend",497,0.497,1,"1"
"5426",1009,"Nonmatching","Friend",513,0.513,1,"1"
"5427",1009,"Nonmatching","Friend",612,0.612,1,"1"
"5428",1009,"Nonmatching","Stranger",506,0.506,1,"2"
"5429",1009,"Nonmatching","Stranger",519,0.519,1,"2"
"5430",1009,"Nonmatching","Stranger",558,0.558,1,"2"
