SessionDate,Subject,Age,Handedness,MotherTongue,LabelOrder,Procedure[SubTrial],CloseShape,CloseWord,MediumShape,MediumWord,FarShape,FarWord,BlockType,Target.RT,Target.ACC,Target.CRESP,Target.RESP,Congruent,Incongruent,Sex,Stimulus,Word
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,1199,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,2808,1,z,z,m,z,female,triangle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,2783,1,z,z,m,z,female,triangle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,1079,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,1013,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,725,1,z,z,m,z,female,circle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,3823,1,z,z,m,z,female,triangle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,1613,1,z,z,m,z,female,triangle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,741,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,961,1,z,z,m,z,female,circle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,2499,0,z,m,m,z,female,square.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,1134,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,1434,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,745,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,676,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,1425,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,848,1,z,z,m,z,female,square.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,1175,0,z,m,m,z,female,circle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,1881,0,m,z,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,925,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,2258,0,z,m,m,z,female,circle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,711,1,z,z,m,z,female,triangle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,1795,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,1635,1,z,z,m,z,female,square.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,778,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,804,1,z,z,m,z,female,square.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,1181,1,z,z,m,z,female,circle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,647,1,z,z,m,z,female,circle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,742,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,641,1,z,z,m,z,female,square.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,1105,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,1757,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,1087,0,z,m,m,z,female,triangle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,804,1,z,z,m,z,female,triangle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,541,1,z,z,m,z,female,triangle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,544,0,z,m,m,z,female,circle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,668,0,z,m,m,z,female,triangle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,866,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,1193,0,m,z,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,2233,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,951,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,1161,1,z,z,m,z,female,square.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,3124,1,z,z,m,z,female,circle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,750,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,1690,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,750,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,794,1,z,z,m,z,female,circle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,882,1,z,z,m,z,female,square.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,729,1,z,z,m,z,female,circle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,580,0,m,z,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,1262,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,693,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,579,0,m,z,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,365,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,1048,0,z,m,m,z,female,circle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,2431,1,z,z,m,z,female,triangle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,2213,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,980,1,z,z,m,z,female,square.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,853,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,732,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,680,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,597,0,z,m,m,z,female,square.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,511,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,436,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,1101,1,z,z,m,z,female,triangle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,954,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,1229,1,z,z,m,z,female,square.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,677,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,914,1,z,z,m,z,female,triangle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,631,0,z,m,m,z,female,circle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,559,0,m,z,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,457,0,z,m,m,z,female,square.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,632,1,z,z,m,z,female,square.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,1160,0,z,m,m,z,female,square.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,154,0,m,z,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,725,0,m,z,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,537,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,1277,1,z,z,m,z,female,circle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,562,0,z,m,m,z,female,square.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,539,1,z,z,m,z,female,triangle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,1215,1,z,z,m,z,female,square.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,870,1,z,z,m,z,female,triangle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,509,1,z,z,m,z,female,triangle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,625,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,658,1,z,z,m,z,female,square.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,1521,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,877,0,m,z,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,586,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,749,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,504,0,z,m,m,z,female,circle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,517,0,z,m,m,z,female,circle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,306,0,m,z,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,647,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,1526,1,z,z,m,z,female,circle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,897,0,z,m,m,z,female,triangle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,653,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,621,1,z,z,m,z,female,triangle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,525,0,z,m,m,z,female,triangle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,361,1,z,z,m,z,female,triangle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,741,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,623,0,z,m,m,z,female,circle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,263,0,m,z,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,126,0,z,m,m,z,female,triangle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,123,0,z,m,m,z,female,square.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,535,0,m,z,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,675,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,1217,0,m,z,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,FBbreak1,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,,,,,,m,z,female,,
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,624,0,z,m,m,z,female,circle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,392,1,z,z,m,z,female,square.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,402,1,z,z,m,z,female,triangle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,348,0,m,z,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,432,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,376,0,z,m,m,z,female,square.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,170,1,z,z,m,z,female,triangle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,333,1,z,z,m,z,female,triangle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,713,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,1190,1,z,z,m,z,female,square.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,527,0,z,m,m,z,female,triangle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,363,1,z,z,m,z,female,square.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,598,0,m,z,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,270,0,z,m,m,z,female,square.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,981,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,1031,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,359,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,577,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,643,0,z,m,m,z,female,circle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,378,0,z,m,m,z,female,circle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,220,1,z,z,m,z,female,triangle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,573,0,m,z,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,311,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,548,0,z,m,m,z,female,triangle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,287,0,m,z,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,500,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,538,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,766,0,m,z,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,335,0,z,m,m,z,female,triangle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,740,1,z,z,m,z,female,triangle.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,719,0,z,m,m,z,female,circle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,MediumBlock,2836,1,m,m,m,z,female,square.bmp,Friend
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,2105,0,z,m,m,z,female,square.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,708,0,z,m,m,z,female,circle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,793,1,z,z,m,z,female,circle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,1202,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,FarBlock,714,1,m,m,m,z,female,circle.bmp,Stranger
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,1495,1,m,m,m,z,female,triangle.bmp,Self
06-14-2017,8408,20,right,Hebrew,UFS,MMProc,triangle.bmp,Self,square.bmp,Friend,circle.bmp,Stranger,CloseBlock,1748,1,z,z,m,z,female,circle.bmp,Self
