"","Subject","Matching","Identity","RT_ms","RT_sec","ACC"
"1169",9,"Matching","none",442,0.442,1
"1170",9,"Matching","none",816,0.816,1
"1171",9,"Matching","none",245,0.245,0
"1172",9,"Matching","none",410,0.41,1
"1173",9,"Matching","none",1064,1.064,1
"1174",9,"Matching","none",731,0.731,1
"1175",9,"Matching","none",329,0.329,1
"1176",9,"Matching","none",653,0.653,1
"1177",9,"Matching","none",504,0.504,1
"1178",9,"Matching","none",419,0.419,1
"1179",9,"Matching","Acquaintance",1273,1.273,1
"1180",9,"Matching","Acquaintance",804,0.804,1
"1181",9,"Matching","Acquaintance",964,0.964,0
"1182",9,"Matching","Acquaintance",556,0.556,1
"1183",9,"Matching","Acquaintance",1243,1.243,1
"1184",9,"Matching","Acquaintance",386,0.386,1
"1185",9,"Matching","Acquaintance",445,0.445,1
"1186",9,"Matching","Acquaintance",534,0.534,1
"1187",9,"Matching","Acquaintance",574,0.574,1
"1188",9,"Matching","Acquaintance",933,0.933,1
"1189",9,"Matching","Acquaintance",392,0.392,1
"1190",9,"Matching","Acquaintance",428,0.428,0
"1191",9,"Matching","Acquaintance",466,0.466,1
"1192",9,"Matching","Acquaintance",225,0.225,0
"1193",9,"Matching","Acquaintance",538,0.538,1
"1194",9,"Matching","Acquaintance",502,0.502,1
"1195",9,"Matching","Acquaintance",415,0.415,1
"1196",9,"Matching","Acquaintance",476,0.476,1
"1197",9,"Nonmatching","Self",564,0.564,1
"1198",9,"Nonmatching","Self",517,0.517,1
"1199",9,"Nonmatching","Self",724,0.724,1
"1200",9,"Nonmatching","Self",569,0.569,1
"1201",9,"Nonmatching","Self",480,0.48,1
"1202",9,"Nonmatching","Self",1455,1.455,1
"1203",9,"Nonmatching","Self",519,0.519,1
"1204",9,"Nonmatching","Self",550,0.55,1
"1205",9,"Nonmatching","Self",459,0.459,1
"1206",9,"Nonmatching","Self",419,0.419,1
"1207",9,"Nonmatching","Self",387,0.387,1
"1208",9,"Nonmatching","Self",497,0.497,1
"1209",9,"Nonmatching","Self",425,0.425,1
"1210",9,"Nonmatching","Self",629,0.629,1
"1211",9,"Nonmatching","Self",374,0.374,1
"1212",9,"Nonmatching","Self",562,0.562,1
"1213",9,"Nonmatching","Self",506,0.506,1
"1214",9,"Nonmatching","Self",713,0.713,1
"1215",9,"Nonmatching","Mother",392,0.392,1
"1216",9,"Nonmatching","Mother",579,0.579,1
"1217",9,"Nonmatching","Mother",565,0.565,0
"1218",9,"Nonmatching","Mother",720,0.72,1
"1219",9,"Nonmatching","Mother",648,0.648,1
"1220",9,"Nonmatching","Mother",718,0.718,1
"1221",9,"Nonmatching","Mother",1127,1.127,1
"1222",9,"Nonmatching","Mother",855,0.855,1
"1223",9,"Nonmatching","Mother",653,0.653,1
"1224",9,"Nonmatching","Mother",528,0.528,1
"1225",9,"Nonmatching","Mother",575,0.575,1
"1226",9,"Nonmatching","Mother",499,0.499,1
"1227",9,"Nonmatching","Mother",684,0.684,1
"1228",9,"Nonmatching","Mother",617,0.617,1
"1229",9,"Nonmatching","Mother",463,0.463,0
"1230",9,"Nonmatching","Mother",336,0.336,1
"1231",9,"Nonmatching","Mother",711,0.711,1
"1232",9,"Nonmatching","Mother",413,0.413,1
"1233",9,"Nonmatching","none",1172,1.172,1
"1234",9,"Nonmatching","none",491,0.491,1
"1235",9,"Nonmatching","none",434,0.434,1
"1236",9,"Nonmatching","none",602,0.602,1
"1237",9,"Nonmatching","none",296,0.296,1
"1238",9,"Nonmatching","none",623,0.623,1
"1239",9,"Nonmatching","none",598,0.598,1
"1240",9,"Nonmatching","none",878,0.878,1
"1241",9,"Nonmatching","none",425,0.425,1
"1242",9,"Nonmatching","none",436,0.436,1
"1243",9,"Nonmatching","none",436,0.436,0
"1244",9,"Nonmatching","none",230,0.23,0
"1245",9,"Nonmatching","none",462,0.462,1
"1246",9,"Nonmatching","none",517,0.517,1
"1247",9,"Nonmatching","none",553,0.553,1
"1248",9,"Nonmatching","none",1085,1.085,0
"1249",9,"Nonmatching","Acquaintance",395,0.395,1
"1250",9,"Nonmatching","Acquaintance",635,0.635,1
"1251",9,"Nonmatching","Acquaintance",569,0.569,1
"1252",9,"Nonmatching","Acquaintance",388,0.388,1
"1253",9,"Nonmatching","Acquaintance",848,0.848,1
"1254",9,"Nonmatching","Acquaintance",714,0.714,1
"1255",9,"Nonmatching","Acquaintance",563,0.563,1
"1256",9,"Nonmatching","Acquaintance",604,0.604,1
"1257",9,"Nonmatching","Acquaintance",603,0.603,1
"1258",9,"Nonmatching","Acquaintance",510,0.51,1
"1259",9,"Nonmatching","Acquaintance",406,0.406,1
"1260",9,"Nonmatching","Acquaintance",514,0.514,1
"1261",9,"Nonmatching","Acquaintance",434,0.434,1
"1262",9,"Nonmatching","Acquaintance",498,0.498,1
"1263",9,"Nonmatching","Acquaintance",533,0.533,1
"1264",9,"Nonmatching","Acquaintance",584,0.584,1
"1265",10,"Matching","Self",213,0.213,0
"1266",10,"Matching","Self",1464,1.464,1
"1267",10,"Matching","Self",837,0.837,0
"1268",10,"Matching","Self",324,0.324,0
"1269",10,"Matching","Self",786,0.786,1
"1270",10,"Matching","Self",1216,1.216,1
"1271",10,"Matching","Self",630,0.63,1
"1272",10,"Matching","Self",232,0.232,1
"1273",10,"Matching","Self",464,0.464,0
"1274",10,"Matching","Mother",291,0.291,1
"1275",10,"Matching","Mother",410,0.41,0
"1276",10,"Matching","Mother",200,0.2,1
"1277",10,"Matching","Mother",1104,1.104,0
"1278",10,"Matching","Mother",362,0.362,1
"1279",10,"Matching","Mother",233,0.233,0
"1280",10,"Matching","Mother",671,0.671,0
"1281",10,"Matching","Mother",252,0.252,0
"1282",10,"Matching","Mother",959,0.959,0
"1283",10,"Matching","Mother",1029,1.029,0
"1284",10,"Matching","Mother",263,0.263,1
"1285",10,"Matching","none",284,0.284,1
"1286",10,"Matching","none",236,0.236,1
"1287",10,"Matching","none",865,0.865,0
"1288",10,"Matching","none",1366,1.366,1
"1289",10,"Matching","none",460,0.46,1
"1290",10,"Matching","none",425,0.425,0
"1291",10,"Matching","Acquaintance",747,0.747,1
"1292",10,"Matching","Acquaintance",319,0.319,0
"1293",10,"Matching","Acquaintance",1271,1.271,0
"1294",10,"Matching","Acquaintance",324,0.324,0
"1295",10,"Matching","Acquaintance",352,0.352,0
"1296",10,"Matching","Acquaintance",1410,1.41,0
"1297",10,"Matching","Acquaintance",552,0.552,0
"1298",10,"Matching","Acquaintance",473,0.473,0
"1299",10,"Matching","Acquaintance",555,0.555,1
"1300",10,"Matching","Acquaintance",300,0.3,1
"1301",10,"Nonmatching","Self",559,0.559,0
"1302",10,"Nonmatching","Self",414,0.414,1
"1303",10,"Nonmatching","Self",359,0.359,1
"1304",10,"Nonmatching","Self",698,0.698,0
"1305",10,"Nonmatching","Self",539,0.539,0
"1306",10,"Nonmatching","Self",545,0.545,1
"1307",10,"Nonmatching","Self",356,0.356,1
"1308",10,"Nonmatching","Mother",200,0.2,1
"1309",10,"Nonmatching","Mother",295,0.295,1
"1310",10,"Nonmatching","Mother",575,0.575,1
"1311",10,"Nonmatching","Mother",311,0.311,1
"1312",10,"Nonmatching","Mother",567,0.567,0
"1313",10,"Nonmatching","Mother",247,0.247,0
"1314",10,"Nonmatching","Mother",425,0.425,0
"1315",10,"Nonmatching","none",373,0.373,1
"1316",10,"Nonmatching","none",417,0.417,0
"1317",10,"Nonmatching","none",391,0.391,1
"1318",10,"Nonmatching","none",342,0.342,0
"1319",10,"Nonmatching","none",1100,1.1,1
"1320",10,"Nonmatching","none",516,0.516,0
"1321",10,"Nonmatching","none",1259,1.259,0
"1322",10,"Nonmatching","none",350,0.35,1
"1323",10,"Nonmatching","Acquaintance",228,0.228,0
"1324",10,"Nonmatching","Acquaintance",459,0.459,1
"1325",10,"Nonmatching","Acquaintance",540,0.54,1
"1326",10,"Nonmatching","Acquaintance",250,0.25,1
"1327",10,"Nonmatching","Acquaintance",1280,1.28,1
"1328",10,"Nonmatching","Acquaintance",583,0.583,0
"1329",10,"Nonmatching","Acquaintance",295,0.295,0
"1330",11,"Matching","Self",1176,1.176,1
"1331",11,"Matching","Self",771,0.771,1
"1332",11,"Matching","Self",689,0.689,1
"1333",11,"Matching","Self",729,0.729,1
"1334",11,"Matching","Self",624,0.624,1
"1335",11,"Matching","Self",597,0.597,1
"1336",11,"Matching","Self",655,0.655,1
"1337",11,"Matching","Self",523,0.523,1
"1338",11,"Matching","Self",405,0.405,0
"1339",11,"Matching","Self",433,0.433,0
"1340",11,"Matching","Self",326,0.326,1
"1341",11,"Matching","Self",596,0.596,1
"1342",11,"Matching","Self",387,0.387,1
"1343",11,"Matching","Self",810,0.81,1
"1344",11,"Matching","Mother",701,0.701,1
"1345",11,"Matching","Mother",643,0.643,1
"1346",11,"Matching","Mother",406,0.406,0
"1347",11,"Matching","Mother",889,0.889,1
"1348",11,"Matching","Mother",1045,1.045,1
"1349",11,"Matching","Mother",600,0.6,1
"1350",11,"Matching","Mother",602,0.602,1
"1351",11,"Matching","Mother",630,0.63,1
"1352",11,"Matching","Mother",743,0.743,1
"1353",11,"Matching","Mother",592,0.592,1
"1354",11,"Matching","Mother",856,0.856,1
"1355",11,"Matching","Mother",396,0.396,1
"1356",11,"Matching","Mother",578,0.578,1
"1357",11,"Matching","Mother",408,0.408,1
"1358",11,"Matching","Mother",482,0.482,1
"1359",11,"Matching","Mother",545,0.545,1
"1360",11,"Matching","none",718,0.718,1
"1361",11,"Matching","none",434,0.434,1
"1362",11,"Matching","none",1182,1.182,1
"1363",11,"Matching","none",907,0.907,1
"1364",11,"Matching","none",610,0.61,1
"1365",11,"Matching","none",569,0.569,1
"1366",11,"Matching","none",589,0.589,1
"1367",11,"Matching","none",621,0.621,1
"1368",11,"Matching","none",497,0.497,1
"1369",11,"Matching","none",787,0.787,1
"1370",11,"Matching","none",1306,1.306,1
"1371",11,"Matching","none",564,0.564,1
"1372",11,"Matching","none",418,0.418,1
"1373",11,"Matching","none",620,0.62,1
"1374",11,"Matching","Acquaintance",1034,1.034,1
"1375",11,"Matching","Acquaintance",571,0.571,1
"1376",11,"Matching","Acquaintance",566,0.566,1
"1377",11,"Matching","Acquaintance",758,0.758,1
"1378",11,"Matching","Acquaintance",742,0.742,1
"1379",11,"Matching","Acquaintance",490,0.49,0
"1380",11,"Matching","Acquaintance",367,0.367,1
"1381",11,"Matching","Acquaintance",523,0.523,1
"1382",11,"Matching","Acquaintance",763,0.763,1
"1383",11,"Matching","Acquaintance",424,0.424,1
"1384",11,"Matching","Acquaintance",635,0.635,1
"1385",11,"Matching","Acquaintance",608,0.608,1
"1386",11,"Matching","Acquaintance",583,0.583,1
"1387",11,"Matching","Acquaintance",550,0.55,1
"1388",11,"Matching","Acquaintance",601,0.601,1
"1389",11,"Matching","Acquaintance",575,0.575,1
"1390",11,"Nonmatching","Self",1461,1.461,1
"1391",11,"Nonmatching","Self",573,0.573,1
"1392",11,"Nonmatching","Self",493,0.493,1
"1393",11,"Nonmatching","Self",583,0.583,1
"1394",11,"Nonmatching","Self",607,0.607,1
"1395",11,"Nonmatching","Self",1042,1.042,1
"1396",11,"Nonmatching","Self",696,0.696,1
"1397",11,"Nonmatching","Self",493,0.493,1
"1398",11,"Nonmatching","Self",487,0.487,1
"1399",11,"Nonmatching","Self",1483,1.483,1
"1400",11,"Nonmatching","Self",695,0.695,1
"1401",11,"Nonmatching","Self",512,0.512,1
"1402",11,"Nonmatching","Self",479,0.479,1
"1403",11,"Nonmatching","Self",469,0.469,1
"1404",11,"Nonmatching","Self",531,0.531,1
"1405",11,"Nonmatching","Self",405,0.405,1
"1406",11,"Nonmatching","Self",427,0.427,1
"1407",11,"Nonmatching","Mother",1495,1.495,1
"1408",11,"Nonmatching","Mother",537,0.537,1
"1409",11,"Nonmatching","Mother",419,0.419,1
"1410",11,"Nonmatching","Mother",590,0.59,1
"1411",11,"Nonmatching","Mother",936,0.936,1
"1412",11,"Nonmatching","Mother",766,0.766,1
"1413",11,"Nonmatching","Mother",393,0.393,1
"1414",11,"Nonmatching","Mother",548,0.548,1
"1415",11,"Nonmatching","Mother",648,0.648,1
"1416",11,"Nonmatching","Mother",815,0.815,1
"1417",11,"Nonmatching","Mother",1018,1.018,1
"1418",11,"Nonmatching","Mother",718,0.718,1
"1419",11,"Nonmatching","Mother",652,0.652,1
"1420",11,"Nonmatching","Mother",568,0.568,1
"1421",11,"Nonmatching","Mother",607,0.607,1
"1422",11,"Nonmatching","Mother",488,0.488,1
"1423",11,"Nonmatching","none",680,0.68,1
"1424",11,"Nonmatching","none",1022,1.022,1
"1425",11,"Nonmatching","none",721,0.721,1
"1426",11,"Nonmatching","none",748,0.748,1
"1427",11,"Nonmatching","none",598,0.598,1
"1428",11,"Nonmatching","none",541,0.541,1
"1429",11,"Nonmatching","none",328,0.328,1
"1430",11,"Nonmatching","none",534,0.534,1
"1431",11,"Nonmatching","none",557,0.557,1
"1432",11,"Nonmatching","none",472,0.472,1
"1433",11,"Nonmatching","none",775,0.775,1
"1434",11,"Nonmatching","none",509,0.509,1
"1435",11,"Nonmatching","none",598,0.598,1
"1436",11,"Nonmatching","none",634,0.634,1
"1437",11,"Nonmatching","none",614,0.614,1
"1438",11,"Nonmatching","Acquaintance",1352,1.352,1
"1439",11,"Nonmatching","Acquaintance",848,0.848,1
"1440",11,"Nonmatching","Acquaintance",730,0.73,1
"1441",11,"Nonmatching","Acquaintance",1031,1.031,1
"1442",11,"Nonmatching","Acquaintance",848,0.848,1
"1443",11,"Nonmatching","Acquaintance",503,0.503,1
"1444",11,"Nonmatching","Acquaintance",638,0.638,1
"1445",11,"Nonmatching","Acquaintance",617,0.617,1
"1446",11,"Nonmatching","Acquaintance",866,0.866,1
"1447",11,"Nonmatching","Acquaintance",539,0.539,1
"1448",11,"Nonmatching","Acquaintance",610,0.61,1
"1449",11,"Nonmatching","Acquaintance",596,0.596,1
"1450",11,"Nonmatching","Acquaintance",326,0.326,1
"1451",11,"Nonmatching","Acquaintance",607,0.607,1
"1452",11,"Nonmatching","Acquaintance",482,0.482,1
"1453",12,"Matching","Self",495,0.495,0
"1454",12,"Matching","Self",525,0.525,1
"1455",12,"Matching","Self",783,0.783,1
"1456",12,"Matching","Self",760,0.76,1
"1457",12,"Matching","Self",703,0.703,1
"1458",12,"Matching","Self",584,0.584,1
"1459",12,"Matching","Self",480,0.48,1
"1460",12,"Matching","Self",594,0.594,1
"1461",12,"Matching","Self",1006,1.006,1
"1462",12,"Matching","Self",447,0.447,1
"1463",12,"Matching","Self",598,0.598,1
"1464",12,"Matching","Self",542,0.542,1
"1465",12,"Matching","Self",502,0.502,1
"1466",12,"Matching","Self",692,0.692,1
"1467",12,"Matching","Self",662,0.662,1
"1468",12,"Matching","Self",644,0.644,1
"1469",12,"Matching","Self",763,0.763,1
"1470",12,"Matching","Mother",411,0.411,1
"1471",12,"Matching","Mother",1335,1.335,1
"1472",12,"Matching","Mother",439,0.439,1
"1473",12,"Matching","Mother",1056,1.056,1
"1474",12,"Matching","Mother",847,0.847,1
"1475",12,"Matching","Mother",731,0.731,1
"1476",12,"Matching","Mother",751,0.751,1
"1477",12,"Matching","Mother",477,0.477,1
"1478",12,"Matching","Mother",1046,1.046,1
"1479",12,"Matching","Mother",395,0.395,1
"1480",12,"Matching","Mother",400,0.4,1
"1481",12,"Matching","Mother",897,0.897,1
"1482",12,"Matching","Mother",741,0.741,1
"1483",12,"Matching","Mother",570,0.57,1
"1484",12,"Matching","Mother",454,0.454,1
"1485",12,"Matching","Mother",418,0.418,1
"1486",12,"Matching","Mother",436,0.436,1
"1487",12,"Matching","none",583,0.583,1
"1488",12,"Matching","none",714,0.714,0
"1489",12,"Matching","none",747,0.747,1
"1490",12,"Matching","none",527,0.527,1
"1491",12,"Matching","none",845,0.845,1
"1492",12,"Matching","none",483,0.483,1
"1493",12,"Matching","none",774,0.774,1
"1494",12,"Matching","none",542,0.542,1
"1495",12,"Matching","none",656,0.656,1
"1496",12,"Matching","none",800,0.8,1
"1497",12,"Matching","none",528,0.528,1
"1498",12,"Matching","none",678,0.678,1
"1499",12,"Matching","none",701,0.701,1
"1500",12,"Matching","none",527,0.527,1
"1501",12,"Matching","none",609,0.609,1
"1502",12,"Matching","none",686,0.686,1
"1503",12,"Matching","Acquaintance",646,0.646,0
"1504",12,"Matching","Acquaintance",423,0.423,1
"1505",12,"Matching","Acquaintance",1078,1.078,1
"1506",12,"Matching","Acquaintance",1200,1.2,0
"1507",12,"Matching","Acquaintance",790,0.79,1
"1508",12,"Matching","Acquaintance",347,0.347,1
"1509",12,"Matching","Acquaintance",575,0.575,1
"1510",12,"Matching","Acquaintance",1104,1.104,1
"1511",12,"Matching","Acquaintance",444,0.444,1
"1512",12,"Matching","Acquaintance",626,0.626,1
"1513",12,"Matching","Acquaintance",333,0.333,1
"1514",12,"Matching","Acquaintance",481,0.481,1
"1515",12,"Matching","Acquaintance",507,0.507,1
"1516",12,"Matching","Acquaintance",489,0.489,0
"1517",12,"Matching","Acquaintance",383,0.383,1
"1518",12,"Matching","Acquaintance",560,0.56,1
"1519",12,"Matching","Acquaintance",411,0.411,1
"1520",12,"Matching","Acquaintance",607,0.607,1
"1521",12,"Nonmatching","Self",1255,1.255,1
"1522",12,"Nonmatching","Self",687,0.687,0
"1523",12,"Nonmatching","Self",1195,1.195,1
"1524",12,"Nonmatching","Self",1191,1.191,1
"1525",12,"Nonmatching","Self",693,0.693,1
"1526",12,"Nonmatching","Self",1091,1.091,1
"1527",12,"Nonmatching","Self",539,0.539,1
"1528",12,"Nonmatching","Self",551,0.551,1
"1529",12,"Nonmatching","Self",669,0.669,1
"1530",12,"Nonmatching","Self",550,0.55,1
"1531",12,"Nonmatching","Self",436,0.436,1
"1532",12,"Nonmatching","Self",807,0.807,1
"1533",12,"Nonmatching","Self",467,0.467,1
"1534",12,"Nonmatching","Self",707,0.707,1
"1535",12,"Nonmatching","Self",694,0.694,1
"1536",12,"Nonmatching","Self",548,0.548,1
"1537",12,"Nonmatching","Self",468,0.468,1
"1538",12,"Nonmatching","Self",614,0.614,1
"1539",12,"Nonmatching","Mother",495,0.495,1
"1540",12,"Nonmatching","Mother",642,0.642,1
"1541",12,"Nonmatching","Mother",784,0.784,0
"1542",12,"Nonmatching","Mother",1334,1.334,1
"1543",12,"Nonmatching","Mother",638,0.638,1
"1544",12,"Nonmatching","Mother",672,0.672,1
"1545",12,"Nonmatching","Mother",547,0.547,1
"1546",12,"Nonmatching","Mother",441,0.441,1
"1547",12,"Nonmatching","Mother",469,0.469,1
"1548",12,"Nonmatching","Mother",539,0.539,1
"1549",12,"Nonmatching","Mother",569,0.569,1
"1550",12,"Nonmatching","Mother",553,0.553,1
"1551",12,"Nonmatching","Mother",805,0.805,1
"1552",12,"Nonmatching","Mother",553,0.553,1
"1553",12,"Nonmatching","Mother",1152,1.152,0
"1554",12,"Nonmatching","Mother",475,0.475,1
"1555",12,"Nonmatching","Mother",1137,1.137,1
"1556",12,"Nonmatching","none",353,0.353,0
"1557",12,"Nonmatching","none",822,0.822,1
"1558",12,"Nonmatching","none",818,0.818,1
"1559",12,"Nonmatching","none",514,0.514,0
"1560",12,"Nonmatching","none",679,0.679,1
"1561",12,"Nonmatching","none",659,0.659,1
"1562",12,"Nonmatching","none",404,0.404,1
"1563",12,"Nonmatching","none",450,0.45,1
"1564",12,"Nonmatching","none",436,0.436,1
"1565",12,"Nonmatching","none",731,0.731,1
"1566",12,"Nonmatching","none",527,0.527,1
"1567",12,"Nonmatching","none",512,0.512,1
"1568",12,"Nonmatching","none",693,0.693,1
"1569",12,"Nonmatching","none",537,0.537,1
"1570",12,"Nonmatching","none",722,0.722,1
"1571",12,"Nonmatching","none",482,0.482,1
"1572",12,"Nonmatching","none",753,0.753,1
"1573",12,"Nonmatching","none",624,0.624,1
"1574",12,"Nonmatching","Acquaintance",454,0.454,0
"1575",12,"Nonmatching","Acquaintance",630,0.63,1
"1576",12,"Nonmatching","Acquaintance",856,0.856,0
"1577",12,"Nonmatching","Acquaintance",701,0.701,1
"1578",12,"Nonmatching","Acquaintance",1335,1.335,1
"1579",12,"Nonmatching","Acquaintance",419,0.419,1
"1580",12,"Nonmatching","Acquaintance",563,0.563,1
"1581",12,"Nonmatching","Acquaintance",477,0.477,1
"1582",12,"Nonmatching","Acquaintance",695,0.695,1
"1583",12,"Nonmatching","Acquaintance",599,0.599,1
"1584",12,"Nonmatching","Acquaintance",924,0.924,1
"1585",12,"Nonmatching","Acquaintance",934,0.934,1
"1586",12,"Nonmatching","Acquaintance",603,0.603,1
"1587",12,"Nonmatching","Acquaintance",814,0.814,1
"1588",12,"Nonmatching","Acquaintance",405,0.405,1
"1589",12,"Nonmatching","Acquaintance",707,0.707,1
"1590",12,"Nonmatching","Acquaintance",1136,1.136,1
"1591",13,"Matching","Self",1026,1.026,1
"1592",13,"Matching","Self",718,0.718,1
"1593",13,"Matching","Self",537,0.537,1
"1594",13,"Matching","Self",382,0.382,0
"1595",13,"Matching","Self",440,0.44,1
"1596",13,"Matching","Self",528,0.528,1
"1597",13,"Matching","Self",545,0.545,1
"1598",13,"Matching","Self",640,0.64,1
"1599",13,"Matching","Self",544,0.544,1
"1600",13,"Matching","Self",588,0.588,1
"1601",13,"Matching","Self",550,0.55,1
"1602",13,"Matching","Self",555,0.555,1
"1603",13,"Matching","Self",522,0.522,1
"1604",13,"Matching","Self",443,0.443,1
"1605",13,"Matching","Self",437,0.437,1
"1606",13,"Matching","Self",531,0.531,1
"1607",13,"Matching","Self",491,0.491,1
"1608",13,"Matching","Mother",721,0.721,1
"1609",13,"Matching","Mother",905,0.905,1
"1610",13,"Matching","Mother",392,0.392,0
"1611",13,"Matching","Mother",542,0.542,1
"1612",13,"Matching","Mother",496,0.496,1
"1613",13,"Matching","Mother",319,0.319,1
"1614",13,"Matching","Mother",437,0.437,1
"1615",13,"Matching","Mother",484,0.484,1
"1616",13,"Matching","Mother",419,0.419,0
"1617",13,"Matching","Mother",575,0.575,1
"1618",13,"Matching","Mother",577,0.577,1
"1619",13,"Matching","Mother",465,0.465,1
"1620",13,"Matching","Mother",433,0.433,1
"1621",13,"Matching","Mother",489,0.489,1
"1622",13,"Matching","Mother",450,0.45,1
"1623",13,"Matching","Mother",436,0.436,1
"1624",13,"Matching","Mother",542,0.542,1
"1625",13,"Matching","none",851,0.851,0
"1626",13,"Matching","none",445,0.445,1
"1627",13,"Matching","none",508,0.508,1
"1628",13,"Matching","none",428,0.428,1
"1629",13,"Matching","none",383,0.383,1
"1630",13,"Matching","none",572,0.572,1
"1631",13,"Matching","none",827,0.827,1
"1632",13,"Matching","none",658,0.658,1
"1633",13,"Matching","none",614,0.614,1
"1634",13,"Matching","none",452,0.452,1
"1635",13,"Matching","none",610,0.61,1
"1636",13,"Matching","none",587,0.587,1
"1637",13,"Matching","none",540,0.54,1
"1638",13,"Matching","none",439,0.439,1
"1639",13,"Matching","none",408,0.408,1
"1640",13,"Matching","none",427,0.427,1
"1641",13,"Matching","none",373,0.373,1
"1642",13,"Matching","none",433,0.433,1
"1643",13,"Matching","Acquaintance",1001,1.001,1
"1644",13,"Matching","Acquaintance",504,0.504,1
"1645",13,"Matching","Acquaintance",418,0.418,1
"1646",13,"Matching","Acquaintance",616,0.616,1
"1647",13,"Matching","Acquaintance",395,0.395,1
"1648",13,"Matching","Acquaintance",539,0.539,1
"1649",13,"Matching","Acquaintance",311,0.311,0
"1650",13,"Matching","Acquaintance",524,0.524,1
"1651",13,"Matching","Acquaintance",480,0.48,1
"1652",13,"Matching","Acquaintance",624,0.624,1
"1653",13,"Matching","Acquaintance",507,0.507,1
"1654",13,"Matching","Acquaintance",415,0.415,1
"1655",13,"Matching","Acquaintance",519,0.519,1
"1656",13,"Matching","Acquaintance",657,0.657,1
"1657",13,"Matching","Acquaintance",384,0.384,1
"1658",13,"Matching","Acquaintance",532,0.532,1
"1659",13,"Matching","Acquaintance",358,0.358,1
"1660",13,"Matching","Acquaintance",592,0.592,1
"1661",13,"Nonmatching","Self",485,0.485,1
"1662",13,"Nonmatching","Self",561,0.561,1
"1663",13,"Nonmatching","Self",531,0.531,1
"1664",13,"Nonmatching","Self",494,0.494,1
"1665",13,"Nonmatching","Self",473,0.473,0
"1666",13,"Nonmatching","Self",539,0.539,1
"1667",13,"Nonmatching","Self",531,0.531,1
"1668",13,"Nonmatching","Self",607,0.607,1
"1669",13,"Nonmatching","Self",518,0.518,1
"1670",13,"Nonmatching","Self",520,0.52,1
"1671",13,"Nonmatching","Self",636,0.636,1
"1672",13,"Nonmatching","Self",373,0.373,1
"1673",13,"Nonmatching","Self",513,0.513,1
"1674",13,"Nonmatching","Self",518,0.518,1
"1675",13,"Nonmatching","Self",535,0.535,1
"1676",13,"Nonmatching","Self",422,0.422,1
"1677",13,"Nonmatching","Self",410,0.41,1
"1678",13,"Nonmatching","Self",581,0.581,1
"1679",13,"Nonmatching","Mother",508,0.508,1
"1680",13,"Nonmatching","Mother",335,0.335,1
"1681",13,"Nonmatching","Mother",321,0.321,1
"1682",13,"Nonmatching","Mother",559,0.559,1
"1683",13,"Nonmatching","Mother",514,0.514,1
"1684",13,"Nonmatching","Mother",470,0.47,1
"1685",13,"Nonmatching","Mother",422,0.422,1
"1686",13,"Nonmatching","Mother",736,0.736,1
"1687",13,"Nonmatching","Mother",438,0.438,1
"1688",13,"Nonmatching","Mother",509,0.509,1
"1689",13,"Nonmatching","Mother",541,0.541,1
"1690",13,"Nonmatching","Mother",395,0.395,1
"1691",13,"Nonmatching","Mother",456,0.456,1
"1692",13,"Nonmatching","Mother",577,0.577,1
"1693",13,"Nonmatching","Mother",527,0.527,1
"1694",13,"Nonmatching","Mother",369,0.369,1
"1695",13,"Nonmatching","Mother",495,0.495,1
"1696",13,"Nonmatching","Mother",648,0.648,1
"1697",13,"Nonmatching","none",431,0.431,0
"1698",13,"Nonmatching","none",543,0.543,1
"1699",13,"Nonmatching","none",581,0.581,1
"1700",13,"Nonmatching","none",580,0.58,1
"1701",13,"Nonmatching","none",575,0.575,1
"1702",13,"Nonmatching","none",406,0.406,0
"1703",13,"Nonmatching","none",736,0.736,1
"1704",13,"Nonmatching","none",363,0.363,1
"1705",13,"Nonmatching","none",553,0.553,1
"1706",13,"Nonmatching","none",545,0.545,1
"1707",13,"Nonmatching","none",486,0.486,1
"1708",13,"Nonmatching","none",484,0.484,1
"1709",13,"Nonmatching","none",394,0.394,1
"1710",13,"Nonmatching","none",538,0.538,1
"1711",13,"Nonmatching","none",573,0.573,1
"1712",13,"Nonmatching","none",545,0.545,1
"1713",13,"Nonmatching","none",1034,1.034,0
"1714",13,"Nonmatching","Acquaintance",682,0.682,1
"1715",13,"Nonmatching","Acquaintance",590,0.59,1
"1716",13,"Nonmatching","Acquaintance",580,0.58,1
"1717",13,"Nonmatching","Acquaintance",623,0.623,1
"1718",13,"Nonmatching","Acquaintance",409,0.409,0
"1719",13,"Nonmatching","Acquaintance",746,0.746,1
"1720",13,"Nonmatching","Acquaintance",604,0.604,1
"1721",13,"Nonmatching","Acquaintance",396,0.396,1
"1722",13,"Nonmatching","Acquaintance",736,0.736,1
"1723",13,"Nonmatching","Acquaintance",442,0.442,1
"1724",13,"Nonmatching","Acquaintance",467,0.467,1
"1725",13,"Nonmatching","Acquaintance",540,0.54,1
"1726",13,"Nonmatching","Acquaintance",499,0.499,1
"1727",13,"Nonmatching","Acquaintance",549,0.549,1
"1728",13,"Nonmatching","Acquaintance",548,0.548,1
"1729",13,"Nonmatching","Acquaintance",512,0.512,1
"1730",13,"Nonmatching","Acquaintance",510,0.51,1
"1731",14,"Matching","Self",580,0.58,1
"1732",14,"Matching","Self",426,0.426,0
