"","Subject","Matching","Identity","Session","RT_ms","RT_sec","ACC"
"4767","19","Matching","Self","2",409,0.409,1
"4768","19","Matching","Self","2",423,0.423,1
"4769","19","Matching","Self","2",425,0.425,0
"4770","19","Matching","Self","2",612,0.612,1
"4771","19","Matching","Self","2",410,0.41,1
"4772","19","Matching","Self","2",692,0.692,1
"4773","19","Matching","Self","2",378,0.378,1
"4774","19","Matching","Self","2",482,0.482,1
"4775","19","Matching","Self","2",486,0.486,1
"4776","19","Matching","Self","2",449,0.449,1
"4777","19","Matching","Self","2",482,0.482,1
"4778","19","Matching","Self","2",522,0.522,1
"4779","19","Matching","Self","2",400,0.4,1
"4780","19","Matching","Self","2",546,0.546,1
"4781","19","Matching","Self","2",448,0.448,1
"4782","19","Matching","Friend","1",749,0.749,0
"4783","19","Matching","Friend","1",460,0.46,1
"4784","19","Matching","Friend","1",542,0.542,1
"4785","19","Matching","Friend","1",422,0.422,1
"4786","19","Matching","Friend","1",496,0.496,1
"4787","19","Matching","Friend","1",542,0.542,0
"4788","19","Matching","Friend","1",561,0.561,1
"4789","19","Matching","Friend","1",569,0.569,1
"4790","19","Matching","Friend","1",418,0.418,1
"4791","19","Matching","Friend","1",632,0.632,1
"4792","19","Matching","Friend","1",440,0.44,0
"4793","19","Matching","Friend","1",318,0.318,1
"4794","19","Matching","Friend","1",356,0.356,1
"4795","19","Matching","Friend","1",670,0.67,0
"4796","19","Matching","Friend","1",461,0.461,1
"4797","19","Matching","Friend","1",479,0.479,1
"4798","19","Matching","Friend","1",610,0.61,1
"4799","19","Matching","Friend","1",602,0.602,1
"4800","19","Matching","Friend","1",556,0.556,1
"4801","19","Matching","Friend","1",576,0.576,1
"4802","19","Matching","Friend","1",950,0.95,1
"4803","19","Matching","Friend","1",418,0.418,1
"4804","19","Matching","Friend","1",328,0.328,1
"4805","19","Matching","Friend","1",551,0.551,1
"4806","19","Matching","Friend","1",444,0.444,1
"4807","19","Matching","Friend","1",506,0.506,1
"4808","19","Matching","Friend","1",434,0.434,1
"4809","19","Matching","Friend","1",607,0.607,1
"4810","19","Matching","Friend","1",834,0.834,1
"4811","19","Matching","Friend","1",226,0.226,1
"4812","19","Matching","Friend","1",568,0.568,1
"4813","19","Matching","Friend","1",288,0.288,1
"4814","19","Matching","Friend","1",519,0.519,1
"4815","19","Matching","Friend","1",630,0.63,1
"4816","19","Matching","Friend","1",323,0.323,1
"4817","19","Matching","Friend","1",698,0.698,1
"4818","19","Matching","Friend","1",278,0.278,1
"4819","19","Matching","Friend","1",552,0.552,1
"4820","19","Matching","Friend","1",468,0.468,1
"4821","19","Matching","Friend","1",306,0.306,1
"4822","19","Matching","Friend","2",489,0.489,1
"4823","19","Matching","Friend","2",458,0.458,1
"4824","19","Matching","Friend","2",537,0.537,1
"4825","19","Matching","Friend","2",416,0.416,1
"4826","19","Matching","Friend","2",458,0.458,1
"4827","19","Matching","Friend","2",368,0.368,1
"4828","19","Matching","Friend","2",640,0.64,1
"4829","19","Matching","Friend","2",421,0.421,1
"4830","19","Matching","Friend","2",400,0.4,1
"4831","19","Matching","Friend","2",365,0.365,1
"4832","19","Matching","Friend","2",605,0.605,1
"4833","19","Matching","Friend","2",326,0.326,1
"4834","19","Matching","Friend","2",454,0.454,1
"4835","19","Matching","Friend","2",442,0.442,1
"4836","19","Matching","Friend","2",479,0.479,1
"4837","19","Matching","Friend","2",521,0.521,1
"4838","19","Matching","Friend","2",658,0.658,1
"4839","19","Matching","Friend","2",417,0.417,1
"4840","19","Matching","Friend","2",668,0.668,1
"4841","19","Matching","Friend","2",488,0.488,1
"4842","19","Matching","Friend","2",603,0.603,1
"4843","19","Matching","Friend","2",384,0.384,1
"4844","19","Matching","Friend","2",609,0.609,1
"4845","19","Matching","Friend","2",499,0.499,1
"4846","19","Matching","Friend","2",609,0.609,1
"4847","19","Matching","Friend","2",480,0.48,1
"4848","19","Matching","Friend","2",445,0.445,1
"4849","19","Matching","Friend","2",520,0.52,1
"4850","19","Matching","Friend","2",508,0.508,1
"4851","19","Matching","Friend","2",624,0.624,1
"4852","19","Matching","Friend","2",361,0.361,1
"4853","19","Matching","Friend","2",489,0.489,1
"4854","19","Matching","Friend","2",448,0.448,1
"4855","19","Matching","Friend","2",461,0.461,1
"4856","19","Matching","Friend","2",496,0.496,1
"4857","19","Matching","Friend","2",444,0.444,1
"4858","19","Matching","Friend","2",557,0.557,1
"4859","19","Matching","Friend","2",360,0.36,1
"4860","19","Matching","Friend","2",417,0.417,1
"4861","19","Matching","Friend","2",433,0.433,1
"4862","19","Matching","Stranger","1",611,0.611,1
"4863","19","Matching","Stranger","1",563,0.563,1
"4864","19","Matching","Stranger","1",521,0.521,1
"4865","19","Matching","Stranger","1",540,0.54,1
"4866","19","Matching","Stranger","1",714,0.714,1
"4867","19","Matching","Stranger","1",308,0.308,1
"4868","19","Matching","Stranger","1",688,0.688,1
"4869","19","Matching","Stranger","1",492,0.492,1
"4870","19","Matching","Stranger","1",532,0.532,1
"4871","19","Matching","Stranger","1",685,0.685,0
"4872","19","Matching","Stranger","1",582,0.582,1
"4873","19","Matching","Stranger","1",337,0.337,1
"4874","19","Matching","Stranger","1",451,0.451,1
"4875","19","Matching","Stranger","1",451,0.451,1
"4876","19","Matching","Stranger","1",459,0.459,1
"4877","19","Matching","Stranger","1",356,0.356,1
"4878","19","Matching","Stranger","1",635,0.635,1
"4879","19","Matching","Stranger","1",526,0.526,1
"4880","19","Matching","Stranger","1",314,0.314,1
"4881","19","Matching","Stranger","1",513,0.513,1
"4882","19","Matching","Stranger","1",604,0.604,1
"4883","19","Matching","Stranger","1",273,0.273,1
"4884","19","Matching","Stranger","1",712,0.712,1
"4885","19","Matching","Stranger","1",537,0.537,1
"4886","19","Matching","Stranger","1",571,0.571,1
"4887","19","Matching","Stranger","1",482,0.482,1
"4888","19","Matching","Stranger","1",743,0.743,0
"4889","19","Matching","Stranger","1",513,0.513,1
"4890","19","Matching","Stranger","1",786,0.786,1
"4891","19","Matching","Stranger","1",605,0.605,1
"4892","19","Matching","Stranger","1",454,0.454,1
"4893","19","Matching","Stranger","1",528,0.528,1
"4894","19","Matching","Stranger","1",642,0.642,1
"4895","19","Matching","Stranger","1",580,0.58,1
"4896","19","Matching","Stranger","1",528,0.528,1
"4897","19","Matching","Stranger","1",308,0.308,1
"4898","19","Matching","Stranger","1",732,0.732,1
"4899","19","Matching","Stranger","1",571,0.571,1
"4900","19","Matching","Stranger","1",780,0.78,1
"4901","19","Matching","Stranger","2",548,0.548,1
"4902","19","Matching","Stranger","2",611,0.611,1
"4903","19","Matching","Stranger","2",410,0.41,1
"4904","19","Matching","Stranger","2",360,0.36,1
"4905","19","Matching","Stranger","2",474,0.474,1
"4906","19","Matching","Stranger","2",459,0.459,1
"4907","19","Matching","Stranger","2",473,0.473,1
"4908","19","Matching","Stranger","2",618,0.618,1
"4909","19","Matching","Stranger","2",529,0.529,1
"4910","19","Matching","Stranger","2",492,0.492,1
"4911","19","Matching","Stranger","2",490,0.49,1
"4912","19","Matching","Stranger","2",405,0.405,1
"4913","19","Matching","Stranger","2",524,0.524,1
"4914","19","Matching","Stranger","2",591,0.591,1
"4915","19","Matching","Stranger","2",485,0.485,1
"4916","19","Matching","Stranger","2",400,0.4,1
"4917","19","Matching","Stranger","2",573,0.573,1
"4918","19","Matching","Stranger","2",470,0.47,0
"4919","19","Matching","Stranger","2",603,0.603,1
"4920","19","Matching","Stranger","2",594,0.594,1
"4921","19","Matching","Stranger","2",891,0.891,1
"4922","19","Matching","Stranger","2",395,0.395,1
"4923","19","Matching","Stranger","2",491,0.491,1
"4924","19","Matching","Stranger","2",376,0.376,1
"4925","19","Matching","Stranger","2",459,0.459,1
"4926","19","Matching","Stranger","2",507,0.507,1
"4927","19","Matching","Stranger","2",595,0.595,1
"4928","19","Matching","Stranger","2",498,0.498,1
"4929","19","Matching","Stranger","2",558,0.558,1
"4930","19","Matching","Stranger","2",483,0.483,1
"4931","19","Matching","Stranger","2",724,0.724,1
"4932","19","Matching","Stranger","2",441,0.441,1
"4933","19","Matching","Stranger","2",591,0.591,1
"4934","19","Matching","Stranger","2",488,0.488,1
"4935","19","Matching","Stranger","2",646,0.646,1
"4936","19","Matching","Stranger","2",535,0.535,1
"4937","19","Matching","Stranger","2",530,0.53,1
"4938","19","Matching","Stranger","2",434,0.434,1
"4939","19","Matching","Stranger","2",432,0.432,1
"4940","19","Matching","Stranger","2",599,0.599,1
"4941","19","Nonmatching","Self","1",489,0.489,1
"4942","19","Nonmatching","Self","1",786,0.786,1
"4943","19","Nonmatching","Self","1",366,0.366,1
"4944","19","Nonmatching","Self","1",622,0.622,1
"4945","19","Nonmatching","Self","1",618,0.618,1
"4946","19","Nonmatching","Self","1",842,0.842,1
"4947","19","Nonmatching","Self","1",500,0.5,1
"4948","19","Nonmatching","Self","1",505,0.505,1
"4949","19","Nonmatching","Self","1",560,0.56,1
"4950","19","Nonmatching","Self","1",554,0.554,1
"4951","19","Nonmatching","Self","1",535,0.535,1
"4952","19","Nonmatching","Self","1",636,0.636,1
"4953","19","Nonmatching","Self","1",483,0.483,1
"4954","19","Nonmatching","Self","1",590,0.59,1
"4955","19","Nonmatching","Self","1",376,0.376,1
"4956","19","Nonmatching","Self","1",556,0.556,1
"4957","19","Nonmatching","Self","1",533,0.533,1
"4958","19","Nonmatching","Self","1",554,0.554,1
"4959","19","Nonmatching","Self","1",499,0.499,1
"4960","19","Nonmatching","Self","1",606,0.606,1
"4961","19","Nonmatching","Self","1",552,0.552,1
"4962","19","Nonmatching","Self","1",596,0.596,1
"4963","19","Nonmatching","Self","1",533,0.533,1
"4964","19","Nonmatching","Self","1",674,0.674,1
"4965","19","Nonmatching","Self","1",726,0.726,1
"4966","19","Nonmatching","Self","1",632,0.632,1
"4967","19","Nonmatching","Self","1",608,0.608,1
"4968","19","Nonmatching","Self","1",610,0.61,1
"4969","19","Nonmatching","Self","1",792,0.792,1
"4970","19","Nonmatching","Self","1",410,0.41,0
"4971","19","Nonmatching","Self","1",599,0.599,1
"4972","19","Nonmatching","Self","1",486,0.486,1
"4973","19","Nonmatching","Self","1",528,0.528,1
"4974","19","Nonmatching","Self","1",489,0.489,1
"4975","19","Nonmatching","Self","1",524,0.524,0
"4976","19","Nonmatching","Self","1",523,0.523,1
"4977","19","Nonmatching","Self","1",462,0.462,1
"4978","19","Nonmatching","Self","1",710,0.71,1
"4979","19","Nonmatching","Self","1",366,0.366,0
"4980","19","Nonmatching","Self","1",661,0.661,0
"4981","19","Nonmatching","Self","2",542,0.542,1
"4982","19","Nonmatching","Self","2",485,0.485,1
"4983","19","Nonmatching","Self","2",454,0.454,1
"4984","19","Nonmatching","Self","2",452,0.452,1
"4985","19","Nonmatching","Self","2",502,0.502,1
"4986","19","Nonmatching","Self","2",463,0.463,1
"4987","19","Nonmatching","Self","2",490,0.49,1
"4988","19","Nonmatching","Self","2",474,0.474,1
"4989","19","Nonmatching","Self","2",476,0.476,1
"4990","19","Nonmatching","Self","2",414,0.414,1
"4991","19","Nonmatching","Self","2",540,0.54,1
"4992","19","Nonmatching","Self","2",555,0.555,1
"4993","19","Nonmatching","Self","2",582,0.582,1
"4994","19","Nonmatching","Self","2",551,0.551,1
"4995","19","Nonmatching","Self","2",467,0.467,1
"4996","19","Nonmatching","Self","2",631,0.631,1
"4997","19","Nonmatching","Self","2",544,0.544,1
"4998","19","Nonmatching","Self","2",466,0.466,1
"4999","19","Nonmatching","Self","2",477,0.477,1
"5000","19","Nonmatching","Self","2",580,0.58,1
"5001","19","Nonmatching","Self","2",518,0.518,1
"5002","19","Nonmatching","Self","2",514,0.514,1
"5003","19","Nonmatching","Self","2",592,0.592,0
"5004","19","Nonmatching","Self","2",519,0.519,1
"5005","19","Nonmatching","Self","2",594,0.594,1
"5006","19","Nonmatching","Self","2",581,0.581,1
"5007","19","Nonmatching","Self","2",416,0.416,1
"5008","19","Nonmatching","Self","2",536,0.536,1
"5009","19","Nonmatching","Self","2",468,0.468,1
"5010","19","Nonmatching","Self","2",524,0.524,1
"5011","19","Nonmatching","Self","2",572,0.572,1
"5012","19","Nonmatching","Self","2",713,0.713,1
"5013","19","Nonmatching","Self","2",751,0.751,1
"5014","19","Nonmatching","Self","2",600,0.6,1
"5015","19","Nonmatching","Self","2",505,0.505,1
"5016","19","Nonmatching","Self","2",763,0.763,1
"5017","19","Nonmatching","Self","2",926,0.926,1
"5018","19","Nonmatching","Self","2",509,0.509,1
"5019","19","Nonmatching","Self","2",502,0.502,1
"5020","19","Nonmatching","Self","2",472,0.472,1
"5021","19","Nonmatching","Friend","1",940,0.94,1
"5022","19","Nonmatching","Friend","1",486,0.486,0
"5023","19","Nonmatching","Friend","1",622,0.622,1
"5024","19","Nonmatching","Friend","1",738,0.738,0
"5025","19","Nonmatching","Friend","1",669,0.669,1
"5026","19","Nonmatching","Friend","1",508,0.508,1
"5027","19","Nonmatching","Friend","1",557,0.557,1
"5028","19","Nonmatching","Friend","1",580,0.58,1
"5029","19","Nonmatching","Friend","1",560,0.56,1
"5030","19","Nonmatching","Friend","1",519,0.519,1
"5031","19","Nonmatching","Friend","1",738,0.738,1
"5032","19","Nonmatching","Friend","1",496,0.496,1
"5033","19","Nonmatching","Friend","1",490,0.49,1
"5034","19","Nonmatching","Friend","1",638,0.638,1
"5035","19","Nonmatching","Friend","1",603,0.603,1
"5036","19","Nonmatching","Friend","1",594,0.594,1
"5037","19","Nonmatching","Friend","1",804,0.804,1
"5038","19","Nonmatching","Friend","1",872,0.872,0
"5039","19","Nonmatching","Friend","1",547,0.547,1
"5040","19","Nonmatching","Friend","1",744,0.744,1
"5041","19","Nonmatching","Friend","1",709,0.709,1
"5042","19","Nonmatching","Friend","1",601,0.601,1
"5043","19","Nonmatching","Friend","1",808,0.808,0
"5044","19","Nonmatching","Friend","1",521,0.521,1
"5045","19","Nonmatching","Friend","1",618,0.618,1
"5046","19","Nonmatching","Friend","1",451,0.451,0
"5047","19","Nonmatching","Friend","1",298,0.298,0
"5048","19","Nonmatching","Friend","1",428,0.428,0
"5049","19","Nonmatching","Friend","1",450,0.45,0
"5050","19","Nonmatching","Friend","1",560,0.56,1
"5051","19","Nonmatching","Friend","1",560,0.56,1
"5052","19","Nonmatching","Friend","1",599,0.599,1
"5053","19","Nonmatching","Friend","1",571,0.571,1
"5054","19","Nonmatching","Friend","1",475,0.475,1
"5055","19","Nonmatching","Friend","1",704,0.704,1
"5056","19","Nonmatching","Friend","1",272,0.272,0
"5057","19","Nonmatching","Friend","1",589,0.589,1
"5058","19","Nonmatching","Friend","1",676,0.676,1
"5059","19","Nonmatching","Friend","1",632,0.632,1
"5060","19","Nonmatching","Friend","2",582,0.582,1
"5061","19","Nonmatching","Friend","2",590,0.59,1
"5062","19","Nonmatching","Friend","2",593,0.593,1
"5063","19","Nonmatching","Friend","2",440,0.44,1
"5064","19","Nonmatching","Friend","2",594,0.594,1
"5065","19","Nonmatching","Friend","2",577,0.577,1
"5066","19","Nonmatching","Friend","2",503,0.503,1
"5067","19","Nonmatching","Friend","2",588,0.588,1
"5068","19","Nonmatching","Friend","2",541,0.541,1
"5069","19","Nonmatching","Friend","2",535,0.535,1
"5070","19","Nonmatching","Friend","2",562,0.562,1
"5071","19","Nonmatching","Friend","2",533,0.533,1
"5072","19","Nonmatching","Friend","2",472,0.472,1
"5073","19","Nonmatching","Friend","2",634,0.634,1
"5074","19","Nonmatching","Friend","2",552,0.552,0
"5075","19","Nonmatching","Friend","2",552,0.552,1
"5076","19","Nonmatching","Friend","2",747,0.747,1
"5077","19","Nonmatching","Friend","2",587,0.587,1
"5078","19","Nonmatching","Friend","2",569,0.569,1
"5079","19","Nonmatching","Friend","2",632,0.632,1
"5080","19","Nonmatching","Friend","2",520,0.52,1
"5081","19","Nonmatching","Friend","2",493,0.493,1
"5082","19","Nonmatching","Friend","2",480,0.48,1
"5083","19","Nonmatching","Friend","2",422,0.422,1
"5084","19","Nonmatching","Friend","2",619,0.619,1
"5085","19","Nonmatching","Friend","2",576,0.576,1
"5086","19","Nonmatching","Friend","2",588,0.588,1
"5087","19","Nonmatching","Friend","2",476,0.476,1
"5088","19","Nonmatching","Friend","2",569,0.569,1
"5089","19","Nonmatching","Friend","2",588,0.588,1
"5090","19","Nonmatching","Friend","2",479,0.479,1
"5091","19","Nonmatching","Friend","2",452,0.452,1
"5092","19","Nonmatching","Friend","2",571,0.571,1
"5093","19","Nonmatching","Friend","2",640,0.64,1
"5094","19","Nonmatching","Friend","2",512,0.512,1
"5095","19","Nonmatching","Friend","2",452,0.452,1
"5096","19","Nonmatching","Friend","2",422,0.422,1
"5097","19","Nonmatching","Friend","2",712,0.712,1
"5098","19","Nonmatching","Friend","2",492,0.492,1
"5099","19","Nonmatching","Friend","2",552,0.552,1
"5100","19","Nonmatching","Stranger","1",596,0.596,1
"5101","19","Nonmatching","Stranger","1",479,0.479,0
"5102","19","Nonmatching","Stranger","1",585,0.585,1
"5103","19","Nonmatching","Stranger","1",408,0.408,0
"5104","19","Nonmatching","Stranger","1",759,0.759,1
"5105","19","Nonmatching","Stranger","1",580,0.58,1
"5106","19","Nonmatching","Stranger","1",720,0.72,1
"5107","19","Nonmatching","Stranger","1",658,0.658,1
"5108","19","Nonmatching","Stranger","1",376,0.376,0
"5109","19","Nonmatching","Stranger","1",585,0.585,1
"5110","19","Nonmatching","Stranger","1",896,0.896,1
"5111","19","Nonmatching","Stranger","1",662,0.662,1
"5112","19","Nonmatching","Stranger","1",568,0.568,1
"5113","19","Nonmatching","Stranger","1",653,0.653,1
"5114","19","Nonmatching","Stranger","1",969,0.969,1
"5115","19","Nonmatching","Stranger","1",716,0.716,1
"5116","19","Nonmatching","Stranger","1",456,0.456,1
"5117","19","Nonmatching","Stranger","1",634,0.634,1
"5118","19","Nonmatching","Stranger","1",572,0.572,1
"5119","19","Nonmatching","Stranger","1",454,0.454,0
"5120","19","Nonmatching","Stranger","1",842,0.842,1
"5121","19","Nonmatching","Stranger","1",637,0.637,1
"5122","19","Nonmatching","Stranger","1",562,0.562,1
"5123","19","Nonmatching","Stranger","1",422,0.422,0
"5124","19","Nonmatching","Stranger","1",889,0.889,1
"5125","19","Nonmatching","Stranger","1",665,0.665,1
"5126","19","Nonmatching","Stranger","1",863,0.863,1
"5127","19","Nonmatching","Stranger","1",657,0.657,1
"5128","19","Nonmatching","Stranger","1",726,0.726,1
"5129","19","Nonmatching","Stranger","1",518,0.518,1
"5130","19","Nonmatching","Stranger","1",504,0.504,1
"5131","19","Nonmatching","Stranger","1",582,0.582,1
"5132","19","Nonmatching","Stranger","1",528,0.528,1
"5133","19","Nonmatching","Stranger","1",476,0.476,1
"5134","19","Nonmatching","Stranger","1",663,0.663,1
"5135","19","Nonmatching","Stranger","1",622,0.622,1
"5136","19","Nonmatching","Stranger","1",559,0.559,1
"5137","19","Nonmatching","Stranger","1",476,0.476,1
"5138","19","Nonmatching","Stranger","1",396,0.396,0
"5139","19","Nonmatching","Stranger","1",478,0.478,1
"5140","19","Nonmatching","Stranger","2",733,0.733,1
"5141","19","Nonmatching","Stranger","2",503,0.503,1
"5142","19","Nonmatching","Stranger","2",525,0.525,1
"5143","19","Nonmatching","Stranger","2",593,0.593,1
"5144","19","Nonmatching","Stranger","2",474,0.474,1
"5145","19","Nonmatching","Stranger","2",583,0.583,1
"5146","19","Nonmatching","Stranger","2",586,0.586,1
"5147","19","Nonmatching","Stranger","2",596,0.596,1
"5148","19","Nonmatching","Stranger","2",408,0.408,1
"5149","19","Nonmatching","Stranger","2",424,0.424,1
"5150","19","Nonmatching","Stranger","2",542,0.542,1
"5151","19","Nonmatching","Stranger","2",631,0.631,1
"5152","19","Nonmatching","Stranger","2",809,0.809,0
"5153","19","Nonmatching","Stranger","2",562,0.562,1
"5154","19","Nonmatching","Stranger","2",575,0.575,1
"5155","19","Nonmatching","Stranger","2",514,0.514,1
"5156","19","Nonmatching","Stranger","2",564,0.564,1
"5157","19","Nonmatching","Stranger","2",438,0.438,1
"5158","19","Nonmatching","Stranger","2",595,0.595,1
"5159","19","Nonmatching","Stranger","2",620,0.62,1
"5160","19","Nonmatching","Stranger","2",395,0.395,1
"5161","19","Nonmatching","Stranger","2",482,0.482,1
"5162","19","Nonmatching","Stranger","2",717,0.717,1
"5163","19","Nonmatching","Stranger","2",486,0.486,1
"5164","19","Nonmatching","Stranger","2",822,0.822,1
"5165","19","Nonmatching","Stranger","2",442,0.442,1
"5166","19","Nonmatching","Stranger","2",398,0.398,1
"5167","19","Nonmatching","Stranger","2",673,0.673,1
"5168","19","Nonmatching","Stranger","2",460,0.46,1
"5169","19","Nonmatching","Stranger","2",480,0.48,1
"5170","19","Nonmatching","Stranger","2",536,0.536,1
"5171","19","Nonmatching","Stranger","2",630,0.63,1
"5172","19","Nonmatching","Stranger","2",464,0.464,1
"5173","19","Nonmatching","Stranger","2",572,0.572,1
"5174","19","Nonmatching","Stranger","2",560,0.56,1
"5175","19","Nonmatching","Stranger","2",735,0.735,1
"5176","19","Nonmatching","Stranger","2",642,0.642,1
"5177","19","Nonmatching","Stranger","2",456,0.456,1
"5178","19","Nonmatching","Stranger","2",572,0.572,1
"5179","2","Matching","Self","1",697,0.697,1
"5180","2","Matching","Self","1",452,0.452,1
"5181","2","Matching","Self","1",450,0.45,1
"5182","2","Matching","Self","1",401,0.401,1
"5183","2","Matching","Self","1",562,0.562,1
"5184","2","Matching","Self","1",642,0.642,1
"5185","2","Matching","Self","1",636,0.636,1
"5186","2","Matching","Self","1",552,0.552,1
"5187","2","Matching","Self","1",644,0.644,1
"5188","2","Matching","Self","1",558,0.558,1
"5189","2","Matching","Self","1",500,0.5,0
"5190","2","Matching","Self","1",544,0.544,1
"5191","2","Matching","Self","1",490,0.49,1
"5192","2","Matching","Self","1",594,0.594,1
"5193","2","Matching","Self","1",522,0.522,1
"5194","2","Matching","Self","1",586,0.586,1
"5195","2","Matching","Self","1",472,0.472,1
"5196","2","Matching","Self","1",508,0.508,1
"5197","2","Matching","Self","1",379,0.379,0
"5198","2","Matching","Self","1",346,0.346,1
"5199","2","Matching","Self","1",588,0.588,1
"5200","2","Matching","Self","1",458,0.458,1
"5201","2","Matching","Self","1",543,0.543,1
"5202","2","Matching","Self","1",763,0.763,1
"5203","2","Matching","Self","1",367,0.367,1
"5204","2","Matching","Self","1",512,0.512,1
"5205","2","Matching","Self","1",484,0.484,1
"5206","2","Matching","Self","1",628,0.628,1
"5207","2","Matching","Self","1",752,0.752,1
"5208","2","Matching","Self","1",652,0.652,1
"5209","2","Matching","Self","1",482,0.482,1
"5210","2","Matching","Self","1",555,0.555,1
"5211","2","Matching","Self","1",890,0.89,1
"5212","2","Matching","Self","1",550,0.55,1
"5213","2","Matching","Self","1",436,0.436,1
"5214","2","Matching","Self","1",740,0.74,1
"5215","2","Matching","Self","1",515,0.515,1
"5216","2","Matching","Self","1",552,0.552,1
"5217","2","Matching","Self","1",574,0.574,1
"5218","2","Matching","Self","1",696,0.696,1
"5219","2","Matching","Self","2",634,0.634,1
"5220","2","Matching","Self","2",393,0.393,1
"5221","2","Matching","Self","2",532,0.532,1
"5222","2","Matching","Self","2",484,0.484,1
"5223","2","Matching","Self","2",551,0.551,1
"5224","2","Matching","Self","2",441,0.441,1
"5225","2","Matching","Self","2",446,0.446,1
"5226","2","Matching","Self","2",696,0.696,1
"5227","2","Matching","Self","2",675,0.675,1
"5228","2","Matching","Self","2",668,0.668,1
"5229","2","Matching","Self","2",739,0.739,1
"5230","2","Matching","Self","2",546,0.546,1
"5231","2","Matching","Self","2",542,0.542,1
"5232","2","Matching","Self","2",503,0.503,1
"5233","2","Matching","Self","2",649,0.649,1
"5234","2","Matching","Self","2",646,0.646,1
"5235","2","Matching","Self","2",577,0.577,1
"5236","2","Matching","Self","2",504,0.504,1
"5237","2","Matching","Self","2",517,0.517,1
"5238","2","Matching","Self","2",501,0.501,1
"5239","2","Matching","Self","2",514,0.514,1
"5240","2","Matching","Self","2",610,0.61,1
"5241","2","Matching","Self","2",454,0.454,1
"5242","2","Matching","Self","2",532,0.532,1
"5243","2","Matching","Self","2",763,0.763,1
"5244","2","Matching","Self","2",602,0.602,1
"5245","2","Matching","Self","2",480,0.48,0
"5246","2","Matching","Self","2",563,0.563,1
"5247","2","Matching","Self","2",473,0.473,1
"5248","2","Matching","Self","2",585,0.585,1
"5249","2","Matching","Self","2",495,0.495,1
"5250","2","Matching","Self","2",435,0.435,1
"5251","2","Matching","Self","2",591,0.591,1
"5252","2","Matching","Self","2",595,0.595,1
"5253","2","Matching","Self","2",608,0.608,1
"5254","2","Matching","Self","2",534,0.534,1
"5255","2","Matching","Self","2",549,0.549,1
"5256","2","Matching","Self","2",625,0.625,1
"5257","2","Matching","Self","2",594,0.594,1
"5258","2","Matching","Self","2",867,0.867,1
"5259","2","Matching","Friend","1",813,0.813,0
"5260","2","Matching","Friend","1",421,0.421,1
"5261","2","Matching","Friend","1",736,0.736,0
"5262","2","Matching","Friend","1",485,0.485,1
"5263","2","Matching","Friend","1",540,0.54,1
"5264","2","Matching","Friend","1",434,0.434,1
"5265","2","Matching","Friend","1",562,0.562,1
"5266","2","Matching","Friend","1",570,0.57,1
"5267","2","Matching","Friend","1",530,0.53,1
"5268","2","Matching","Friend","1",680,0.68,1
"5269","2","Matching","Friend","1",912,0.912,0
"5270","2","Matching","Friend","1",530,0.53,1
"5271","2","Matching","Friend","1",670,0.67,1
"5272","2","Matching","Friend","1",698,0.698,0
"5273","2","Matching","Friend","1",801,0.801,1
"5274","2","Matching","Friend","1",432,0.432,1
"5275","2","Matching","Friend","1",472,0.472,1
"5276","2","Matching","Friend","1",540,0.54,1
"5277","2","Matching","Friend","1",746,0.746,1
"5278","2","Matching","Friend","1",531,0.531,1
"5279","2","Matching","Friend","1",429,0.429,1
"5280","2","Matching","Friend","1",703,0.703,1
"5281","2","Matching","Friend","1",601,0.601,1
"5282","2","Matching","Friend","1",568,0.568,1
"5283","2","Matching","Friend","1",505,0.505,1
"5284","2","Matching","Friend","1",992,0.992,1
"5285","2","Matching","Friend","1",513,0.513,1
"5286","2","Matching","Friend","1",690,0.69,1
"5287","2","Matching","Friend","1",715,0.715,1
"5288","2","Matching","Friend","1",531,0.531,0
"5289","2","Matching","Friend","1",660,0.66,1
"5290","2","Matching","Friend","1",689,0.689,0
"5291","2","Matching","Friend","1",576,0.576,1
"5292","2","Matching","Friend","1",672,0.672,1
"5293","2","Matching","Friend","1",918,0.918,1
"5294","2","Matching","Friend","1",570,0.57,1
"5295","2","Matching","Friend","1",861,0.861,1
"5296","2","Matching","Friend","2",639,0.639,1
"5297","2","Matching","Friend","2",544,0.544,1
"5298","2","Matching","Friend","2",502,0.502,1
"5299","2","Matching","Friend","2",696,0.696,1
"5300","2","Matching","Friend","2",590,0.59,1
"5301","2","Matching","Friend","2",749,0.749,1
"5302","2","Matching","Friend","2",726,0.726,1
"5303","2","Matching","Friend","2",517,0.517,1
"5304","2","Matching","Friend","2",728,0.728,1
"5305","2","Matching","Friend","2",534,0.534,1
"5306","2","Matching","Friend","2",623,0.623,1
"5307","2","Matching","Friend","2",506,0.506,1
"5308","2","Matching","Friend","2",780,0.78,1
"5309","2","Matching","Friend","2",542,0.542,1
"5310","2","Matching","Friend","2",571,0.571,0
"5311","2","Matching","Friend","2",565,0.565,1
"5312","2","Matching","Friend","2",823,0.823,1
"5313","2","Matching","Friend","2",553,0.553,1
"5314","2","Matching","Friend","2",936,0.936,1
"5315","2","Matching","Friend","2",603,0.603,1
"5316","2","Matching","Friend","2",450,0.45,1
"5317","2","Matching","Friend","2",452,0.452,1
"5318","2","Matching","Friend","2",629,0.629,0
