"Subject","P1Age","P2Age","Block","Trial","Shape","Label","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","ShapeLoc","Response","RT_ms","RT_sec","ACC"
6,31,29,5,28,"Person1","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","None",NA,NA,3
6,31,29,5,29,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",416.90305,0.41690305,0
6,31,29,5,30,"Person2","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","num_3",1683.503076,1.683503076,1
6,31,29,5,31,"Stranger","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","num_3",666.868012,0.666868012,1
6,31,29,5,32,"StrangerTeam","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","num_3",650.197022,0.650197022,1
6,31,29,5,33,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","num_3",883.524947,0.883524947,0
6,31,29,5,34,"Stranger","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","z",767.11385,0.76711385,0
6,31,29,5,35,"Team","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","num_3",1151.843118,1.151843118,1
6,31,29,5,36,"Person1","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","num_3",1150.193272,1.150193272,1
6,31,29,5,37,"StrangerTeam","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","num_3",866.861853,0.866861853,1
6,31,29,5,38,"Stranger","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","num_3",1150.189719,1.150189719,1
6,31,29,5,39,"Team","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","num_3",933.524493,0.933524493,1
6,31,29,5,40,"Person1","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",1033.536613,1.033536613,1
6,31,29,5,41,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",600.212084,0.600212084,1
6,31,29,5,42,"StrangerTeam","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","num_3",1133.516755,1.133516755,1
6,31,29,5,43,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",550.19793,0.55019793,1
6,31,29,5,44,"StrangerTeam","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","None",NA,NA,3
6,31,29,5,45,"Team","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","num_3",800.270671,0.800270671,1
6,31,29,5,46,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","num_3",683.540976,0.683540976,0
6,31,29,5,47,"StrangerTeam","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","z",600.214847,0.600214847,0
6,31,29,5,48,"StrangerTeam","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","None",NA,NA,3
6,31,29,5,49,"Person1","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","num_3",566.910373,0.566910373,1
6,31,29,5,50,"Person2","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",1083.518788,1.083518788,1
6,31,29,5,51,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","z",700.213939,0.700213939,1
6,31,29,5,52,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","z",366.865209,0.366865209,1
6,31,29,5,53,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",533.544707,0.533544707,1
6,31,29,5,54,"Team","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",1250.177756,1.250177756,1
6,31,29,5,55,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","z",716.885719,0.716885719,1
6,31,29,5,56,"Stranger","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",733.533021,0.733533021,1
6,31,29,5,57,"Stranger","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",766.891976,0.766891976,1
6,31,29,5,58,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","z",533.562078,0.533562078,1
6,31,29,5,59,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","z",500.217334,0.500217334,1
6,31,29,5,60,"Person2","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",950.194693,0.950194693,1
6,31,29,5,61,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","z",418.546184,0.418546184,1
6,31,29,5,62,"Person2","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Top","num_3",1033.509372,1.033509372,1
6,31,29,5,63,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","z",533.552602,0.533552602,1
6,31,29,5,64,"Person1","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","num_3",733.536968,0.733536968,1
6,31,29,5,65,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",650.164649,0.650164649,1
6,31,29,5,66,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",616.877546,0.616877546,1
6,31,29,5,67,"Person1","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",650.209261,0.650209261,1
6,31,29,5,68,"Person2","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","num_3",866.844087,0.866844087,1
6,31,29,5,69,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","z",550.206221,0.550206221,1
6,31,29,5,70,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","z",466.889568,0.466889568,1
6,31,29,5,71,"Team","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",850.190074,0.850190074,1
6,31,29,5,72,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","z",783.537698,0.783537698,1
6,31,29,5,73,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",550.203852,0.550203852,1
6,31,29,5,74,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","z",400.208768,0.400208768,1
6,31,29,5,75,"Stranger","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","num_3",717.033766,0.717033766,1
6,31,29,5,76,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",683.545713,0.683545713,1
6,31,29,5,77,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","z",483.530553,0.483530553,1
6,31,29,5,78,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","z",400.221795,0.400221795,1
6,31,29,5,79,"Stranger","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","num_3",850.200339,0.850200339,1
6,31,29,5,80,"StrangerTeam","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","num_3",883.545871,0.883545871,1
6,31,29,6,1,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","z",733.56184,0.73356184,1
6,31,29,6,2,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","z",750.202036,0.750202036,1
6,31,29,6,3,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","z",516.88635,0.51688635,1
6,31,29,6,4,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","z",533.541548,0.533541548,1
6,31,29,6,5,"Person2","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",666.888147,0.666888147,1
6,31,29,6,6,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","z",566.884712,0.566884712,1
6,31,29,6,7,"Stranger","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",783.76589,0.78376589,1
6,31,29,6,8,"StrangerTeam","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","num_3",633.538271,0.633538271,1
6,31,29,6,9,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","z",666.94026,0.66694026,1
6,31,29,6,10,"Person2","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",800.263565,0.800263565,1
6,31,29,6,11,"StrangerTeam","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","num_3",766.907373,0.766907373,1
6,31,29,6,12,"Person2","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","num_3",633.533139,0.633533139,1
6,31,29,6,13,"Person2","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Top","z",533.514702,0.533514702,0
6,31,29,6,14,"Stranger","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","num_3",800.189343,0.800189343,1
6,31,29,6,15,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",733.527493,0.733527493,1
6,31,29,6,16,"Team","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","num_3",816.851648,0.816851648,1
6,31,29,6,17,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","z",550.215301,0.550215301,1
6,31,29,6,18,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",750.205589,0.750205589,1
6,31,29,6,19,"Person2","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","num_3",1200.167551,1.200167551,1
6,31,29,6,20,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",533.616954,0.533616954,0
6,31,29,6,21,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",566.870105,0.566870105,1
6,31,29,6,22,"Team","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Top","num_3",1016.871151,1.016871151,1
6,31,29,6,23,"Person2","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",750.210722,0.750210722,1
6,31,29,6,24,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","z",583.541489,0.583541489,1
6,31,29,6,25,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","z",683.52242,0.68352242,1
6,31,29,6,26,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",750.210327,0.750210327,1
6,31,29,6,27,"Stranger","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","num_3",716.856109,0.716856109,1
6,31,29,6,28,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",550.239779,0.550239779,1
6,31,29,6,29,"Person1","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","num_3",931.63777,0.93163777,1
6,31,29,6,30,"Person1","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","z",383.544489,0.383544489,0
6,31,29,6,31,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",783.563361,0.783563361,0
6,31,29,6,32,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",583.530434,0.583530434,1
6,31,29,6,33,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","z",533.542732,0.533542732,1
6,31,29,6,34,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","z",416.860412,0.416860412,1
6,31,29,6,35,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",616.874782,0.616874782,1
6,31,29,6,36,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",533.583791,0.533583791,1
6,31,29,6,37,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",750.217433,0.750217433,1
6,31,29,6,38,"StrangerTeam","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","num_3",651.858318,0.651858318,1
6,31,29,6,39,"Person1","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",516.879639,0.516879639,0
6,31,29,6,40,"Person1","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","z",600.197476,0.600197476,0
6,31,29,6,41,"StrangerTeam","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","num_3",383.536594,0.383536594,1
6,31,29,6,42,"StrangerTeam","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Top","num_3",550.207405,0.550207405,1
6,31,29,6,43,"Stranger","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","num_3",583.536752,0.583536752,1
6,31,29,6,44,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",466.916808,0.466916808,0
6,31,29,6,45,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","z",516.880033,0.516880033,1
6,31,29,6,46,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","num_3",683.516893,0.683516893,0
6,31,29,6,47,"Stranger","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",816.861912,0.816861912,1
6,31,29,6,48,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","z",450.285298,0.450285298,1
6,31,29,6,49,"Person1","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",733.57329,0.73357329,1
6,31,29,6,50,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","z",633.557221,0.633557221,1
6,31,29,6,51,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",800.189738,0.800189738,1
6,31,29,6,52,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",750.235593,0.750235593,0
6,31,29,6,53,"Person2","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","z",366.903109,0.366903109,0
6,31,29,6,54,"Team","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",383.559097,0.383559097,1
6,31,29,6,55,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",650.352966,0.650352966,0
6,31,29,6,56,"Team","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",683.534264,0.683534264,1
6,31,29,6,57,"Stranger","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","num_3",850.218894,0.850218894,1
6,31,29,6,58,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",833.527375,0.833527375,0
6,31,29,6,59,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","num_3",600.227481,0.600227481,0
6,31,29,6,60,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","num_3",783.532172,0.783532172,0
6,31,29,6,61,"StrangerTeam","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","None",NA,NA,3
6,31,29,6,62,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","z",633.574198,0.633574198,1
6,31,29,6,63,"Stranger","Stranger","Matching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","z",616.883073,0.616883073,1
6,31,29,6,64,"Stranger","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","num_3",600.216426,0.600216426,1
6,31,29,6,65,"Person1","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",450.216999,0.450216999,0
6,31,29,6,66,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","num_3",667.009743,0.667009743,0
6,31,29,6,67,"Team","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","num_3",616.87952,0.61687952,1
6,31,29,6,68,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","num_3",583.531224,0.583531224,0
6,31,29,6,69,"Person1","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","num_3",700.230126,0.700230126,1
6,31,29,6,70,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","z",600.213268,0.600213268,1
6,31,29,6,71,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","z",633.54064,0.63354064,1
6,31,29,6,72,"StrangerTeam","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","num_3",566.875631,0.566875631,1
6,31,29,6,73,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",666.940654,0.666940654,1
6,31,29,6,74,"Team","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","num_3",716.861636,0.716861636,1
6,31,29,6,75,"Person2","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","num_3",616.859386,0.616859386,1
6,31,29,6,76,"Team","StrangerTeam","Nonmatching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","num_3",616.875967,0.616875967,1
6,31,29,6,77,"Team","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","None",NA,NA,3
6,31,29,6,78,"StrangerTeam","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",950.188771,0.950188771,1
6,31,29,6,79,"Person1","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","num_3",750.199272,0.750199272,1
6,31,29,6,80,"Stranger","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","num_3",950.181664,0.950181664,1
6,31,29,7,1,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","num_3",850.191653,0.850191653,0
6,31,29,7,2,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Bottom","z",716.865979,0.716865979,1
6,31,29,7,3,"Person2","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Top","num_3",950.183639,0.950183639,1
6,31,29,7,4,"Person2","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","num_3",1000.220296,1.000220296,1
6,31,29,7,5,"StrangerTeam","Team","Nonmatching",NA,"Team","Group-Self","Self","Bottom","num_3",900.197911,0.900197911,1
6,31,29,7,6,"Team","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Bottom","num_3",866.880408,0.866880408,1
6,31,29,7,7,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Top","z",666.869591,0.666869591,1
6,31,29,7,8,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Top","z",535.196527,0.535196527,1
6,31,29,7,9,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",616.866492,0.616866492,1
6,31,29,7,10,"Person1","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","num_3",716.860847,0.716860847,1
6,31,29,7,11,"StrangerTeam","StrangerTeam","Matching",NA,"StrangerTeam","Group-Stranger","Stranger","Top","z",633.524454,0.633524454,1
6,31,29,7,12,"StrangerTeam","Stranger","Nonmatching",NA,"Stranger","Individual_Stranger","Stranger","Bottom","num_3",866.895411,0.866895411,1
6,31,29,7,13,"Person1","Person1","Matching",NA,"Person1","Individual_Self","Self","Bottom","z",550.21767,0.55021767,1
6,31,29,7,14,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","z",1116.849318,1.116849318,1
6,31,29,7,15,"Team","Team","Matching",NA,"Team","Group-Self","Self","Bottom","z",583.615316,0.583615316,1
6,31,29,7,16,"Team","Person1","Nonmatching",NA,"Person1","Individual_Self","Self","Bottom","num_3",550.233857,0.550233857,1
6,31,29,7,17,"Team","Person2","Nonmatching",NA,"Person2","Individual_Self","Self","Top","num_3",616.879915,0.616879915,1
6,31,29,7,18,"StrangerTeam","Team","Nonmatching",NA,"Team","Group-Self","Self","Top","num_3",1166.941641,1.166941641,1
6,31,29,7,19,"Team","Team","Matching",NA,"Team","Group-Self","Self","Top","num_3",416.885284,0.416885284,0
6,31,29,7,20,"Person2","Person2","Matching",NA,"Person2","Individual_Self","Self","Bottom","z",583.532408,0.583532408,1
