"Subject","Age","Gender","Handedness","Label","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Condition","Race","RT_ms","RT_sec","ACC"
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",994.7175868,0.9947175868,0
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",414.6091715,0.4146091715,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",815.0044084,0.8150044084,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",634.7295586,0.6347295586,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",714.2986953,0.7142986953,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",554.6760783,0.5546760783,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",854.2145174,0.8542145174,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",485.280307,0.485280307,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",681.4828888,0.6814828888,0
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",465.2970601,0.4652970601,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",513.4290215,0.5134290215,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",675.0662327,0.6750662327,0
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",664.702706,0.664702706,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",585.0793589,0.5850793589,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",695.7035847,0.6957035847,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",575.5208544,0.5755208544,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",660.8333401,0.6608333401,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",513.7715489,0.5137715489,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",373.9504665,0.3739504665,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",435.3801645,0.4353801645,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",553.5767805,0.5535767805,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",655.5837095,0.6555837095,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",464.0750103,0.4640750103,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",654.4581689,0.6544581689,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",475.1768038,0.4751768038,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",553.9069716,0.5539069716,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",615.8062071,0.6158062071,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",493.9903244,0.4939903244,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",505.7357084,0.5057357084,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",616.0909757,0.6160909757,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",675.2125304,0.6752125304,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",435.4774561,0.4354774561,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",474.6330399,0.4746330399,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",604.1813046,0.6041813046,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",455.5277433,0.4555277433,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",603.6527269,0.6036527269,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",624.9839943,0.6249839943,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",744.1577949,0.7441577949,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",656.0469326,0.6560469326,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",525.0985902,0.5250985902,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",405.2951522,0.4052951522,0
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",814.8763329,0.8148763329,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",704.2392921,0.7042392921,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",605.882328,0.605882328,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",605.8101878,0.6058101878,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",453.7045248,0.4537045248,0
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",495.3173921,0.4953173921,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",625.4072879,0.6254072879,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",625.5003549,0.6255003549,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",446.1036716,0.4461036716,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",435.3632573,0.4353632573,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",834.865408,0.834865408,0
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",925.6585557,0.9256585557,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",724.6784344,0.7246784344,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",975.28469,0.97528469,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",524.6236343,0.5246236343,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",585.1701256,0.5851701256,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",745.7988225,0.7457988225,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",555.5879157,0.5555879157,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",665.7436267,0.6657436267,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",595.6006534,0.5956006534,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",485.8322889,0.4858322889,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",723.708868,0.723708868,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",625.6400459,0.6256400459,0
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",855.9754062,0.8559754062,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",693.8470807,0.6938470807,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",675.628772,0.675628772,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","White","Asian",583.8518459,0.5838518459,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",776.1609759,0.7761609759,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",465.8422805,0.4658422805,0
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",591.0896752,0.5910896752,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",696.5553593,0.6965553593,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","White","Asian",585.611403,0.585611403,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","White","White",556.0679995,0.5560679995,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","White","White",745.3785557,0.7453785557,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",585.4199473,0.5854199473,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",585.4191966,0.5854191966,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",565.6016748,0.5656016748,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",566.3700383,0.5663700383,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",496.1107932,0.4961107932,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",504.9447827,0.5049447827,0
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",604.5904011,0.6045904011,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",816.2063006,0.8162063006,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",485.9502465,0.4859502465,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",565.4159207,0.5654159207,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",830.7951931,0.8307951931,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",NA,NA,2
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",725.6460227,0.7256460227,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",754.9250871,0.7549250871,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",755.6857821,0.7556857821,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",515.0913764,0.5150913764,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",425.7219061,0.4257219061,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",515.6222377,0.5156222377,0
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",614.6470886,0.6146470886,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",1114.66209,1.11466209,0
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",703.9888408,0.7039888408,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",715.0234599,0.7150234599,0
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",585.9460402,0.5859460402,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",416.3143486,0.4163143486,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",544.3595797,0.5443595797,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",945.6395414,0.9456395414,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",584.048871,0.584048871,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",615.4708751,0.6154708751,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",765.6568903,0.7656568903,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",694.4831796,0.6944831796,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",695.0861942,0.6950861942,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",395.6883885,0.3956883885,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",495.2917956,0.4952917956,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",470.6920795,0.4706920795,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",695.8543137,0.6958543137,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",705.6041472,0.7056041472,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",564.7767894,0.5647767894,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",473.8723617,0.4738723617,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",556.2594812,0.5562594812,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",615.4147591,0.6154147591,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",685.5827123,0.6855827123,0
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",635.1299956,0.6351299956,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",794.533588,0.794533588,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",505.176343,0.505176343,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",555.0407488,0.5550407488,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",496.4340311,0.4964340311,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",594.530208,0.594530208,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",581.3111048,0.5813111048,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",555.4930363,0.5554930363,0
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",595.7995001,0.5957995001,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",415.1261877,0.4151261877,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",435.3493638,0.4353493638,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",401.5208483,0.4015208483,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",634.6373465,0.6346373465,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",574.3720345,0.5743720345,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",775.677966,0.775677966,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",576.5870586,0.5765870586,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",534.5595796,0.5345595796,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",694.0287706,0.6940287706,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",445.0502656,0.4450502656,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",675.0497315,0.6750497315,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",584.7690236,0.5847690236,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",695.7862079,0.6957862079,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",483.595565,0.483595565,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",736.3426853,0.7363426853,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",794.8179226,0.7948179226,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",566.0334006,0.5660334006,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",634.6618664,0.6346618664,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",455.9391048,0.4559391048,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",696.3293739,0.6963293739,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",555.6796882,0.5556796882,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",860.6728632,0.8606728632,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",496.0684311,0.4960684311,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",485.1465393,0.4851465393,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",1095.329281,1.095329281,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",455.1349971,0.4551349971,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",453.9044593,0.4539044593,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",424.7887749,0.4247887749,0
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",463.9169853,0.4639169853,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",795.8467882,0.7958467882,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",1040.974559,1.040974559,0
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",1076.526279,1.076526279,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",696.1268559,0.6961268559,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",585.0620084,0.5850620084,0
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",536.1836161,0.5361836161,0
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",523.9953585,0.5239953585,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",664.4376907,0.6644376907,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",666.4600894,0.6664600894,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",605.8782674,0.6058782674,0
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",864.0248757,0.8640248757,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",574.9184545,0.5749184545,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",495.558884,0.495558884,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",580.7953961,0.5807953961,0
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",393.4440184,0.3934440184,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",304.2041194,0.3042041194,0
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",873.2962906,0.8732962906,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",725.0782046,0.7250782046,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",523.3643577,0.5233643577,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",855.8961693,0.8558961693,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",465.2557597,0.4652557597,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",845.6076849,0.8456076849,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",601.3817694,0.6013817694,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",585.6553484,0.5856553484,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",564.0115254,0.5640115254,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",713.8364501,0.7138364501,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",975.6742623,0.9756742623,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",547.1230671,0.5471230671,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",769.7825897,0.7697825897,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",950.8828726,0.9508828726,0
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",535.2983996,0.5352983996,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",745.7364518,0.7457364518,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",725.649666,0.725649666,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",755.8244411,0.7558244411,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",486.1456882,0.4861456882,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",744.4300465,0.7444300465,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",716.3983043,0.7163983043,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",655.5893291,0.6555893291,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",665.2365066,0.6652365066,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",705.9563249,0.7059563249,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",504.7859959,0.5047859959,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",644.1983674,0.6441983674,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",934.3892075,0.9343892075,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",774.742201,0.774742201,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",584.4021533,0.5844021533,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",756.2983464,0.7562983464,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",445.0110681,0.4450110681,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",686.1950345,0.6861950345,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",533.799218,0.533799218,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",636.1248773,0.6361248773,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",665.9631189,0.6659631189,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",725.9072755,0.7259072755,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",565.4012617,0.5654012617,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",714.3443562,0.7143443562,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",484.2489511,0.4842489511,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",585.7514739,0.5857514739,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",666.1155187,0.6661155187,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",650.9027686,0.6509027686,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",555.3854816,0.5553854816,0
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",674.8923268,0.6748923268,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",775.9679668,0.7759679668,0
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",706.0392555,0.7060392555,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",665.6226944,0.6656226944,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",525.5306885,0.5255306885,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",526.0991696,0.5260991696,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",668.3569402,0.6683569402,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",914.8092419,0.9148092419,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",NA,NA,2
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",499.146428,0.499146428,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",645.3633383,0.6453633383,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",755.369477,0.755369477,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",855.189316,0.855189316,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",635.3330389,0.6353330389,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",525.3062006,0.5253062006,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",595.8505385,0.5958505385,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",616.7208925,0.6167208925,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",505.516123,0.505516123,0
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",594.9687883,0.5949687883,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",845.5748465,0.8455748465,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",975.7524915,0.9757524915,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",734.3908213,0.7343908213,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",575.2608068,0.5752608068,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",1025.861096,1.025861096,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",516.0311814,0.5160311814,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",475.9827517,0.4759827517,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",466.0585001,0.4660585001,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",795.2142935,0.7952142935,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",629.9003121,0.6299003121,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",486.0573635,0.4860573635,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",600.065466,0.600065466,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",444.8934142,0.4448934142,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",585.1264689,0.5851264689,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",964.6525029,0.9646525029,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",646.3378742,0.6463378742,1
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",564.3075202,0.5643075202,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",1145.644115,1.145644115,1
31,20,"male","right","Self","Self","self","Self","Self","Matching","Asian","Asian",515.6199988,0.5156199988,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",NA,NA,2
31,20,"male","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",755.9787501,0.7559787501,1
31,20,"male","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",646.2414861,0.6462414861,1
31,20,"male","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",595.9605593,0.5959605593,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",964.9107442,0.9649107442,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",785.2617451,0.7852617451,0
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",802.7833239,0.8027833239,0
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",844.6005699,0.8446005699,1
32,20,"female","right","Self","Self","other","Stranger","Stranger","Nonmatching","Asian","White",603.8891678,0.6038891678,0
32,20,"female","right","Self","Self","self","Self","Self","Matching","Asian","Asian",662.5919733,0.6625919733,0
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",909.6520459,0.9096520459,1
32,20,"female","right","Other","Stranger","self","Self","Self","Nonmatching","Asian","Asian",902.8132823,0.9028132823,1
32,20,"female","right","Other","Stranger","other","Stranger","Stranger","Matching","Asian","White",864.9721802,0.8649721802,0
