"Subject","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Condition","Race","RT_ms","RT_sec","ACC"
21,"other","Stranger","Stranger","Matching",NA,NA,1146.8548,1.1468548,1
21,"other","Stranger","Stranger","Matching",NA,NA,632.8136,0.6328136,1
21,"other","Stranger","Stranger","Matching",NA,NA,355.605,0.355605,1
21,"self","Self","Self","Nonmatching",NA,NA,1056.9258,1.0569258,1
21,"other","Stranger","Stranger","Matching",NA,NA,834.1169,0.8341169,1
21,"self","Self","Self","Matching",NA,NA,700.9369001,0.7009369001,0
21,"self","Self","Self","Matching",NA,NA,844.6817,0.8446817,1
21,"self","Self","Self","Nonmatching",NA,NA,NA,NA,2
21,"self","Self","Self","Nonmatching",NA,NA,787.5226,0.7875226,1
21,"other","Stranger","Stranger","Nonmatching",NA,NA,1095.5043,1.0955043,1
21,"other","Stranger","Stranger","Nonmatching",NA,NA,855.5796,0.8555796,1
21,"self","Self","Self","Nonmatching",NA,NA,936.7981,0.9367981,1
21,"other","Stranger","Stranger","Nonmatching",NA,NA,542.9412,0.5429412,1
21,"other","Stranger","Stranger","Nonmatching",NA,NA,532.7506,0.5327506,1
21,"other","Stranger","Stranger","Matching",NA,NA,787.5087,0.7875087,1
21,"other","Stranger","Stranger","Nonmatching",NA,NA,695.5563,0.6955563,1
21,"self","Self","Self","Nonmatching",NA,NA,1071.572,1.071572,1
21,"other","Stranger","Stranger","Nonmatching",NA,NA,1128.2576,1.1282576,1
21,"self","Self","Self","Nonmatching",NA,NA,894.9111,0.8949111,1
21,"self","Self","Self","Matching",NA,NA,422.9215001,0.4229215001,0
21,"other","Stranger","Stranger","Nonmatching",NA,NA,761.6064,0.7616064,1
21,"self","Self","Self","Matching",NA,NA,934.8134,0.9348134,1
21,"other","Stranger","Stranger","Nonmatching",NA,NA,556.7241999,0.5567241999,1
21,"self","Self","Self","Matching",NA,NA,402.0745001,0.4020745001,1
21,"self","Self","Self","Nonmatching",NA,NA,701.7069,0.7017069,1
21,"other","Stranger","Stranger","Matching",NA,NA,556.8727,0.5568727,0
21,"other","Stranger","Stranger","Matching",NA,NA,234.3189,0.2343189,1
21,"other","Stranger","Stranger","Matching",NA,NA,NA,NA,2
21,"other","Stranger","Stranger","Matching",NA,NA,NA,NA,2
21,"other","Stranger","Stranger","Matching",NA,NA,206.1499,0.2061499,1
21,"other","Stranger","Stranger","Matching",NA,NA,409.4695,0.4094695,1
21,"other","Stranger","Stranger","Matching",NA,NA,284.6687,0.2846687,1
21,"other","Stranger","Stranger","Nonmatching",NA,NA,524.9073,0.5249073,1
21,"other","Stranger","Stranger","Matching",NA,NA,411.5463999,0.4115463999,1
21,"other","Stranger","Stranger","Nonmatching",NA,NA,407.088,0.407088,0
21,"other","Stranger","Stranger","Matching",NA,NA,NA,NA,2
21,"self","Self","Self","Matching",NA,NA,286.8692999,0.2868692999,1
21,"self","Self","Self","Nonmatching",NA,NA,558.7102,0.5587102,0
21,"self","Self","Self","Matching",NA,NA,564.2908,0.5642908,0
21,"other","Stranger","Stranger","Nonmatching",NA,NA,617.4380999,0.6174380999,1
21,"self","Self","Self","Matching",NA,NA,484.539,0.484539,1
21,"self","Self","Self","Nonmatching",NA,NA,884.7502,0.8847502,1
21,"self","Self","Self","Nonmatching",NA,NA,445.5268,0.4455268,1
21,"self","Self","Self","Nonmatching",NA,NA,343.6820999,0.3436820999,1
21,"other","Stranger","Stranger","Matching",NA,NA,765.3197,0.7653197,0
21,"other","Stranger","Stranger","Nonmatching",NA,NA,306.9451001,0.3069451001,0
21,"other","Stranger","Stranger","Matching",NA,NA,1146.2371,1.1462371,1
21,"other","Stranger","Stranger","Matching",NA,NA,376.2035,0.3762035,1
21,"self","Self","Self","Matching",NA,NA,476.6585,0.4766585,0
21,"other","Stranger","Stranger","Nonmatching",NA,NA,845.4441,0.8454441,0
21,"other","Stranger","Stranger","Nonmatching",NA,NA,NA,NA,2
21,"self","Self","Self","Nonmatching",NA,NA,788.1216999,0.7881216999,0
21,"self","Self","Self","Nonmatching",NA,NA,200.3133,0.2003133,1
21,"self","Self","Self","Matching",NA,NA,572.2171001,0.5722171001,1
21,"self","Self","Self","Matching",NA,NA,592.9187,0.5929187,1
21,"self","Self","Self","Nonmatching",NA,NA,340.8561,0.3408561,0
21,"other","Stranger","Stranger","Nonmatching",NA,NA,NA,NA,2
21,"other","Stranger","Stranger","Nonmatching",NA,NA,511.3969001,0.5113969001,1
21,"self","Self","Self","Matching",NA,NA,790.8773,0.7908773,1
21,"self","Self","Self","Matching",NA,NA,354.6502,0.3546502,1
21,"other","Stranger","Stranger","Nonmatching",NA,NA,423.9318001,0.4239318001,0
21,"self","Self","Self","Nonmatching",NA,NA,786.6225,0.7866225,1
21,"other","Stranger","Stranger","Matching",NA,NA,1110.8057,1.1108057,1
21,"other","Stranger","Stranger","Nonmatching",NA,NA,734.0812,0.7340812,1
21,"self","Self","Self","Matching",NA,NA,804.7438,0.8047438,1
21,"other","Stranger","Stranger","Nonmatching",NA,NA,1112.0894,1.1120894,1
21,"other","Stranger","Stranger","Matching",NA,NA,943.3716,0.9433716,1
21,"self","Self","Self","Nonmatching",NA,NA,845.5493,0.8455493,1
21,"self","Self","Self","Matching",NA,NA,695.4857,0.6954857,1
21,"self","Self","Self","Matching",NA,NA,615.3183,0.6153183,1
21,"self","Self","Self","Matching",NA,NA,538.8437001,0.5388437001,1
21,"other","Stranger","Stranger","Matching",NA,NA,960.7951001,0.9607951001,1
22,"self","Self","Self","Nonmatching",NA,NA,350.9589001,0.3509589001,0
22,"self","Self","Self","Matching",NA,NA,332.7746,0.3327746,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,299.6574,0.2996574,0
22,"other","Stranger","Stranger","Matching",NA,NA,339.6828,0.3396828,1
22,"self","Self","Self","Nonmatching",NA,NA,337.6046,0.3376046,1
22,"self","Self","Self","Matching",NA,NA,223.6931,0.2236931,1
22,"self","Self","Self","Nonmatching",NA,NA,266.1263999,0.2661263999,0
22,"self","Self","Self","Nonmatching",NA,NA,243.6831999,0.2436831999,1
22,"self","Self","Self","Nonmatching",NA,NA,165.4729999,0.1654729999,0
22,"other","Stranger","Stranger","Matching",NA,NA,242.8671001,0.2428671001,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,484.9105,0.4849105,1
22,"self","Self","Self","Matching",NA,NA,309.0295,0.3090295,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,396.2139999,0.3962139999,0
22,"self","Self","Self","Matching",NA,NA,232.1704,0.2321704,0
22,"self","Self","Self","Nonmatching",NA,NA,179.0001001,0.1790001001,1
22,"other","Stranger","Stranger","Matching",NA,NA,247.3909999,0.2473909999,0
22,"self","Self","Self","Nonmatching",NA,NA,217.6702002,0.2176702002,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,276.9563,0.2769563,1
22,"self","Self","Self","Matching",NA,NA,253.2928002,0.2532928002,1
22,"self","Self","Self","Nonmatching",NA,NA,255.0446,0.2550446,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,264.1546,0.2641546,0
22,"self","Self","Self","Matching",NA,NA,233.4662999,0.2334662999,0
22,"self","Self","Self","Matching",NA,NA,244.3689001,0.2443689001,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,302.2671,0.3022671,0
22,"self","Self","Self","Matching",NA,NA,349.4721001,0.3494721001,0
22,"other","Stranger","Stranger","Matching",NA,NA,243.853,0.243853,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,197.6904999,0.1976904999,0
22,"self","Self","Self","Nonmatching",NA,NA,225.6483,0.2256483,1
22,"self","Self","Self","Matching",NA,NA,204.3144,0.2043144,0
22,"self","Self","Self","Nonmatching",NA,NA,207.6762002,0.2076762002,0
22,"self","Self","Self","Nonmatching",NA,NA,146.9729999,0.1469729999,1
22,"self","Self","Self","Matching",NA,NA,209.0443999,0.2090443999,0
22,"self","Self","Self","Nonmatching",NA,NA,172.1077,0.1721077,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,88.78390002,0.08878390002,1
22,"self","Self","Self","Nonmatching",NA,NA,96.79759992,0.09679759992,1
22,"other","Stranger","Stranger","Matching",NA,NA,161.0741999,0.1610741999,0
22,"other","Stranger","Stranger","Matching",NA,NA,382.2443001,0.3822443001,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,418.8204,0.4188204,1
22,"self","Self","Self","Matching",NA,NA,205.6431002,0.2056431002,1
22,"other","Stranger","Stranger","Matching",NA,NA,240.9330001,0.2409330001,0
22,"other","Stranger","Stranger","Matching",NA,NA,218.6379998,0.2186379998,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,262.1653001,0.2621653001,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,310.966,0.310966,1
22,"other","Stranger","Stranger","Matching",NA,NA,262.3071,0.2623071,0
22,"other","Stranger","Stranger","Matching",NA,NA,271.6408998,0.2716408998,0
22,"self","Self","Self","Nonmatching",NA,NA,440.3674002,0.4403674002,0
22,"self","Self","Self","Nonmatching",NA,NA,266.1059999,0.2661059999,1
22,"self","Self","Self","Matching",NA,NA,267.5776,0.2675776,0
22,"other","Stranger","Stranger","Matching",NA,NA,364.7236,0.3647236,0
22,"self","Self","Self","Nonmatching",NA,NA,250.1494,0.2501494,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,259.8508,0.2598508,1
22,"self","Self","Self","Matching",NA,NA,277.6567,0.2776567,1
22,"self","Self","Self","Nonmatching",NA,NA,254.1714001,0.2541714001,0
22,"other","Stranger","Stranger","Matching",NA,NA,215.4160999,0.2154160999,0
22,"self","Self","Self","Matching",NA,NA,234.8982,0.2348982,0
22,"self","Self","Self","Matching",NA,NA,292.6872,0.2926872,1
22,"self","Self","Self","Nonmatching",NA,NA,84.57069984,0.08457069984,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,268.8818001,0.2688818001,1
22,"other","Stranger","Stranger","Matching",NA,NA,244.6226,0.2446226,1
22,"other","Stranger","Stranger","Matching",NA,NA,223.0052,0.2230052,1
22,"other","Stranger","Stranger","Matching",NA,NA,129.6380002,0.1296380002,1
22,"other","Stranger","Stranger","Matching",NA,NA,248.1396999,0.2481396999,1
22,"self","Self","Self","Nonmatching",NA,NA,66.34399993,0.06634399993,1
22,"self","Self","Self","Nonmatching",NA,NA,299.5799999,0.2995799999,1
22,"self","Self","Self","Nonmatching",NA,NA,211.5687998,0.2115687998,1
22,"self","Self","Self","Nonmatching",NA,NA,262.9042,0.2629042,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,264.3293999,0.2643293999,1
22,"self","Self","Self","Matching",NA,NA,241.7550001,0.2417550001,0
22,"other","Stranger","Stranger","Matching",NA,NA,355.5879002,0.3555879002,1
22,"self","Self","Self","Nonmatching",NA,NA,280.8528999,0.2808528999,0
22,"other","Stranger","Stranger","Matching",NA,NA,361.6505,0.3616505,1
22,"self","Self","Self","Matching",NA,NA,286.9039001,0.2869039001,1
22,"self","Self","Self","Matching",NA,NA,287.1689999,0.2871689999,1
22,"other","Stranger","Stranger","Matching",NA,NA,214.8732999,0.2148732999,1
22,"self","Self","Self","Matching",NA,NA,314.2991001,0.3142991001,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,257.6565,0.2576565,0
22,"self","Self","Self","Nonmatching",NA,NA,370.7470999,0.3707470999,1
22,"other","Stranger","Stranger","Matching",NA,NA,263.2228001,0.2632228001,0
22,"self","Self","Self","Matching",NA,NA,256.3999998,0.2563999998,1
22,"other","Stranger","Stranger","Matching",NA,NA,266.118,0.266118,0
22,"other","Stranger","Stranger","Matching",NA,NA,259.2565001,0.2592565001,1
22,"other","Stranger","Stranger","Matching",NA,NA,204.9409,0.2049409,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,272.5669001,0.2725669001,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,232.7539001,0.2327539001,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,227.6079999,0.2276079999,1
22,"self","Self","Self","Nonmatching",NA,NA,222.2851999,0.2222851999,1
22,"other","Stranger","Stranger","Matching",NA,NA,208.959,0.208959,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,227.9804,0.2279804,0
22,"self","Self","Self","Nonmatching",NA,NA,262.8754,0.2628754,1
22,"self","Self","Self","Nonmatching",NA,NA,224.2144002,0.2242144002,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,404.7976001,0.4047976001,0
22,"self","Self","Self","Matching",NA,NA,408.1769001,0.4081769001,0
22,"other","Stranger","Stranger","Matching",NA,NA,275.5143,0.2755143,0
22,"self","Self","Self","Matching",NA,NA,364.3278,0.3643278,1
22,"other","Stranger","Stranger","Matching",NA,NA,233.3998,0.2333998,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,228.1438001,0.2281438001,0
22,"self","Self","Self","Nonmatching",NA,NA,350.7627,0.3507627,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,445.0160998,0.4450160998,1
22,"self","Self","Self","Nonmatching",NA,NA,406.6937,0.4066937,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,226.2714999,0.2262714999,0
22,"self","Self","Self","Matching",NA,NA,244.83,0.24483,0
22,"other","Stranger","Stranger","Matching",NA,NA,558.7816001,0.5587816001,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,180.1616999,0.1801616999,1
22,"self","Self","Self","Nonmatching",NA,NA,240.8558,0.2408558,1
22,"self","Self","Self","Nonmatching",NA,NA,242.7679999,0.2427679999,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,260.7033001,0.2607033001,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,246.0121,0.2460121,1
22,"self","Self","Self","Matching",NA,NA,247.8389,0.2478389,0
22,"self","Self","Self","Matching",NA,NA,201.9619001,0.2019619001,1
22,"self","Self","Self","Matching",NA,NA,221.1914002,0.2211914002,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,216.0948,0.2160948,0
22,"other","Stranger","Stranger","Matching",NA,NA,203.3233,0.2033233,0
22,"self","Self","Self","Nonmatching",NA,NA,118.7463,0.1187463,0
22,"self","Self","Self","Matching",NA,NA,93.55720016,0.09355720016,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,341.4605001,0.3414605001,1
22,"other","Stranger","Stranger","Matching",NA,NA,235.2783,0.2352783,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,261.3838001,0.2613838001,1
22,"other","Stranger","Stranger","Matching",NA,NA,294.6067001,0.2946067001,0
22,"self","Self","Self","Nonmatching",NA,NA,310.7960001,0.3107960001,0
22,"other","Stranger","Stranger","Matching",NA,NA,214.2508999,0.2142508999,0
22,"self","Self","Self","Matching",NA,NA,105.5109,0.1055109,0
22,"self","Self","Self","Nonmatching",NA,NA,80.86370002,0.08086370002,0
22,"self","Self","Self","Matching",NA,NA,249.2560998,0.2492560998,0
22,"self","Self","Self","Nonmatching",NA,NA,211.5684,0.2115684,0
22,"self","Self","Self","Nonmatching",NA,NA,166.7255999,0.1667255999,1
22,"self","Self","Self","Matching",NA,NA,228.1397001,0.2281397001,0
22,"other","Stranger","Stranger","Matching",NA,NA,110.6451,0.1106451,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,118.0210002,0.1180210002,0
22,"other","Stranger","Stranger","Matching",NA,NA,180.8185999,0.1808185999,0
22,"self","Self","Self","Matching",NA,NA,145.4944999,0.1454944999,0
22,"self","Self","Self","Matching",NA,NA,207.5753,0.2075753,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,194.7939,0.1947939,0
22,"self","Self","Self","Nonmatching",NA,NA,310.7841001,0.3107841001,1
22,"self","Self","Self","Matching",NA,NA,214.1343001,0.2141343001,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,89.29249994,0.08929249994,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,161.4504,0.1614504,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,22.63269993,0.02263269993,1
22,"self","Self","Self","Matching",NA,NA,33.24409993,0.03324409993,0
22,"self","Self","Self","Nonmatching",NA,NA,28.08049996,0.02808049996,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,62.71079998,0.06271079998,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,119.8857999,0.1198857999,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,294.7626999,0.2947626999,0
22,"other","Stranger","Stranger","Matching",NA,NA,246.7590999,0.2467590999,0
22,"self","Self","Self","Matching",NA,NA,152.7571999,0.1527571999,1
22,"self","Self","Self","Nonmatching",NA,NA,214.1697002,0.2141697002,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,385.4151,0.3854151,1
22,"self","Self","Self","Nonmatching",NA,NA,237.4531,0.2374531,1
22,"self","Self","Self","Matching",NA,NA,159.5077,0.1595077,0
22,"other","Stranger","Stranger","Matching",NA,NA,244.7436999,0.2447436999,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,238.7294001,0.2387294001,0
22,"self","Self","Self","Matching",NA,NA,320.6744001,0.3206744001,1
22,"self","Self","Self","Matching",NA,NA,327.4925998,0.3274925998,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,206.0466998,0.2060466998,0
22,"other","Stranger","Stranger","Matching",NA,NA,305.6059,0.3056059,1
22,"self","Self","Self","Matching",NA,NA,248.6000999,0.2486000999,0
22,"other","Stranger","Stranger","Matching",NA,NA,106.7748999,0.1067748999,1
22,"other","Stranger","Stranger","Matching",NA,NA,242.1869999,0.2421869999,1
22,"self","Self","Self","Nonmatching",NA,NA,228.074,0.228074,0
22,"self","Self","Self","Matching",NA,NA,142.7456001,0.1427456001,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,188.5682,0.1885682,1
22,"other","Stranger","Stranger","Matching",NA,NA,184.4704,0.1844704,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,413.3844001,0.4133844001,0
22,"self","Self","Self","Nonmatching",NA,NA,208.7741999,0.2087741999,1
22,"self","Self","Self","Matching",NA,NA,276.0766998,0.2760766998,0
22,"self","Self","Self","Nonmatching",NA,NA,204.6665,0.2046665,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,447.8426999,0.4478426999,1
22,"other","Stranger","Stranger","Matching",NA,NA,410.0568001,0.4100568001,0
22,"other","Stranger","Stranger","Matching",NA,NA,397.4871,0.3974871,0
22,"self","Self","Self","Matching",NA,NA,257.4089,0.2574089,1
22,"self","Self","Self","Matching",NA,NA,218.6600999,0.2186600999,1
22,"self","Self","Self","Nonmatching",NA,NA,237.4703998,0.2374703998,1
22,"self","Self","Self","Nonmatching",NA,NA,311.4085002,0.3114085002,1
22,"other","Stranger","Stranger","Matching",NA,NA,278.4118999,0.2784118999,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,319.4054,0.3194054,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,262.0659999,0.2620659999,1
22,"other","Stranger","Stranger","Matching",NA,NA,255.4131001,0.2554131001,1
22,"other","Stranger","Stranger","Matching",NA,NA,272.6316999,0.2726316999,1
22,"other","Stranger","Stranger","Matching",NA,NA,177.4191998,0.1774191998,1
22,"self","Self","Self","Matching",NA,NA,133.9192998,0.1339192998,1
22,"self","Self","Self","Matching",NA,NA,196.6290001,0.1966290001,1
22,"self","Self","Self","Nonmatching",NA,NA,274.5526999,0.2745526999,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,131.0741,0.1310741,1
22,"self","Self","Self","Matching",NA,NA,257.7,0.2577,0
22,"self","Self","Self","Nonmatching",NA,NA,339.1905001,0.3391905001,0
22,"other","Stranger","Stranger","Matching",NA,NA,241.3483001,0.2413483001,0
22,"self","Self","Self","Matching",NA,NA,251.0102,0.2510102,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,244.5027002,0.2445027002,0
22,"other","Stranger","Stranger","Matching",NA,NA,230.5459001,0.2305459001,0
22,"self","Self","Self","Nonmatching",NA,NA,305.1765,0.3051765,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,400.566,0.400566,0
22,"self","Self","Self","Matching",NA,NA,284.4688001,0.2844688001,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,660.4605,0.6604605,0
22,"other","Stranger","Stranger","Matching",NA,NA,221.6573998,0.2216573998,0
22,"other","Stranger","Stranger","Matching",NA,NA,224.6731999,0.2246731999,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,251.0212001,0.2510212001,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,236.9509002,0.2369509002,1
22,"self","Self","Self","Matching",NA,NA,255.2031002,0.2552031002,0
22,"self","Self","Self","Matching",NA,NA,216.3395998,0.2163395998,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,283.792,0.283792,0
22,"self","Self","Self","Matching",NA,NA,300.3885001,0.3003885001,0
22,"self","Self","Self","Matching",NA,NA,140.4509998,0.1404509998,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,234.4170001,0.2344170001,0
22,"other","Stranger","Stranger","Matching",NA,NA,356.5427,0.3565427,1
22,"other","Stranger","Stranger","Matching",NA,NA,257.9006001,0.2579006001,1
22,"self","Self","Self","Matching",NA,NA,211.3151001,0.2113151001,1
22,"self","Self","Self","Matching",NA,NA,238.6445999,0.2386445999,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,224.6425,0.2246425,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,419.1967,0.4191967,1
22,"self","Self","Self","Matching",NA,NA,237.7798001,0.2377798001,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,191.7322001,0.1917322001,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,251.8118001,0.2518118001,1
22,"self","Self","Self","Nonmatching",NA,NA,133.0638998,0.1330638998,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,164.0556001,0.1640556001,1
22,"self","Self","Self","Matching",NA,NA,248.9954,0.2489954,0
22,"other","Stranger","Stranger","Matching",NA,NA,243.1831001,0.2431831001,1
22,"self","Self","Self","Nonmatching",NA,NA,181.0506,0.1810506,0
22,"other","Stranger","Stranger","Matching",NA,NA,265.6965998,0.2656965998,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,83.19159993,0.08319159993,0
22,"other","Stranger","Stranger","Matching",NA,NA,283.6469,0.2836469,0
22,"self","Self","Self","Matching",NA,NA,276.5253999,0.2765253999,1
22,"self","Self","Self","Matching",NA,NA,277.1799001,0.2771799001,1
22,"other","Stranger","Stranger","Matching",NA,NA,245.8372,0.2458372,1
22,"self","Self","Self","Nonmatching",NA,NA,199.7809,0.1997809,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,243.8631,0.2438631,1
22,"self","Self","Self","Nonmatching",NA,NA,245.9119002,0.2459119002,1
22,"other","Stranger","Stranger","Matching",NA,NA,199.7771999,0.1997771999,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,179.8393999,0.1798393999,0
22,"self","Self","Self","Nonmatching",NA,NA,280.6431002,0.2806431002,1
22,"self","Self","Self","Nonmatching",NA,NA,209.0264,0.2090264,1
22,"self","Self","Self","Nonmatching",NA,NA,252.3179001,0.2523179001,1
22,"self","Self","Self","Nonmatching",NA,NA,141.8704998,0.1418704998,1
22,"other","Stranger","Stranger","Matching",NA,NA,251.7984,0.2517984,0
22,"other","Stranger","Stranger","Matching",NA,NA,125.1543001,0.1251543001,1
22,"other","Stranger","Stranger","Matching",NA,NA,147.6264,0.1476264,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,89.68460001,0.08968460001,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,169.6532001,0.1696532001,1
22,"self","Self","Self","Nonmatching",NA,NA,206.3606002,0.2063606002,1
22,"self","Self","Self","Nonmatching",NA,NA,257.8581001,0.2578581001,1
22,"self","Self","Self","Nonmatching",NA,NA,138.9736999,0.1389736999,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,192.9693001,0.1929693001,1
22,"self","Self","Self","Matching",NA,NA,237.1124001,0.2371124001,1
22,"self","Self","Self","Nonmatching",NA,NA,223.1629998,0.2231629998,0
22,"self","Self","Self","Matching",NA,NA,337.8047,0.3378047,0
22,"other","Stranger","Stranger","Matching",NA,NA,407.7091999,0.4077091999,0
22,"other","Stranger","Stranger","Matching",NA,NA,298.9300999,0.2989300999,1
22,"self","Self","Self","Nonmatching",NA,NA,211.0752,0.2110752,0
22,"self","Self","Self","Matching",NA,NA,358.5321999,0.3585321999,0
22,"self","Self","Self","Nonmatching",NA,NA,147.7051999,0.1477051999,0
22,"other","Stranger","Stranger","Matching",NA,NA,369.6492,0.3696492,0
22,"other","Stranger","Stranger","Matching",NA,NA,278.4644,0.2784644,1
22,"other","Stranger","Stranger","Matching",NA,NA,263.1391999,0.2631391999,1
22,"self","Self","Self","Nonmatching",NA,NA,208.5724999,0.2085724999,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,291.8202002,0.2918202002,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,187.5763,0.1875763,1
22,"other","Stranger","Stranger","Matching",NA,NA,207.8034,0.2078034,0
22,"self","Self","Self","Matching",NA,NA,154.9102999,0.1549102999,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,224.3807002,0.2243807002,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,291.1152998,0.2911152998,0
22,"other","Stranger","Stranger","Matching",NA,NA,266.9209,0.2669209,1
22,"self","Self","Self","Nonmatching",NA,NA,268.5334999,0.2685334999,0
22,"other","Stranger","Stranger","Nonmatching",NA,NA,252.9577999,0.2529577999,1
22,"self","Self","Self","Nonmatching",NA,NA,158.4303,0.1584303,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,259.7811001,0.2597811001,1
22,"other","Stranger","Stranger","Matching",NA,NA,533.0433999,0.5330433999,0
22,"other","Stranger","Stranger","Matching",NA,NA,243.8202002,0.2438202002,1
22,"self","Self","Self","Matching",NA,NA,461.7581998,0.4617581998,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,319.0569,0.3190569,0
22,"self","Self","Self","Nonmatching",NA,NA,365.6047999,0.3656047999,1
22,"other","Stranger","Stranger","Matching",NA,NA,235.1417001,0.2351417001,0
22,"self","Self","Self","Matching",NA,NA,60.94690016,0.06094690016,1
22,"self","Self","Self","Nonmatching",NA,NA,308.0251999,0.3080251999,0
22,"other","Stranger","Stranger","Matching",NA,NA,451.0158999,0.4510158999,0
22,"self","Self","Self","Matching",NA,NA,516.9381001,0.5169381001,1
22,"self","Self","Self","Matching",NA,NA,556.3925002,0.5563925002,1
22,"other","Stranger","Stranger","Nonmatching",NA,NA,433.585,0.433585,1
22,"self","Self","Self","Matching",NA,NA,348.2219002,0.3482219002,1
22,"self","Self","Self","Nonmatching",NA,NA,722.3685,0.7223685,1
22,"self","Self","Self","Nonmatching",NA,NA,480.9387999,0.4809387999,1
22,"other","Stranger","Stranger","Matching",NA,NA,297.6835,0.2976835,1
22,"other","Stranger","Stranger","Matching",NA,NA,417.6171999,0.4176171999,1
22,"self","Self","Self","Matching",NA,NA,581.0308,0.5810308,0
22,"other","Stranger","Stranger","Matching",NA,NA,473.8125,0.4738125,0
22,"self","Self","Self","Matching",NA,NA,370.5066999,0.3705066999,1
22,"other","Stranger","Stranger","Matching",NA,NA,447.0843999,0.4470843999,1
22,"self","Self","Self","Nonmatching",NA,NA,336.9990001,0.3369990001,0
22,"other","Stranger","Stranger","Matching",NA,NA,431.0406998,0.4310406998,0
22,"self","Self","Self","Nonmatching",NA,NA,681.5915999,0.6815915999,0
22,"self","Self","Self","Matching",NA,NA,530.4369999,0.5304369999,1
22,"self","Self","Self","Matching",NA,NA,576.9266,0.5769266,1
