ExperimentName,Subject,Session,Age,Handedness,Sex,Identity,Shape,Target.ACC,Target.RESP,Target.RT
SelfAssociate,8,1,24,right,male,Friend,C.bmp,1,m,1273
SelfAssociate,8,1,24,right,male,Self,T.bmp,0,b,781
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,m,995
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,m,1148
SelfAssociate,8,1,24,right,male,Self,T.bmp,1,n,1056
SelfAssociate,8,1,24,right,male,Friend,C.bmp,1,m,1022
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,0,m,1172
SelfAssociate,8,1,24,right,male,Self,T.bmp,1,n,965
SelfAssociate,8,1,24,right,male,Friend,C.bmp,1,m,1191
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,n,963
SelfAssociate,8,1,24,right,male,Friend,C.bmp,1,b,957
SelfAssociate,8,1,24,right,male,Self,T.bmp,0,n,1271
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,0,n,1003
SelfAssociate,8,1,24,right,male,Self,T.bmp,1,n,845
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,0,b,886
SelfAssociate,8,1,24,right,male,Self,T.bmp,1,n,622
SelfAssociate,8,1,24,right,male,Self,T.bmp,1,m,804
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,n,838
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,0,n,1001
SelfAssociate,8,1,24,right,male,Self,T.bmp,1,m,1003
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,0,n,1141
SelfAssociate,8,1,24,right,male,Self,T.bmp,1,m,947
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,m,1142
SelfAssociate,8,1,24,right,male,Self,T.bmp,1,m,940
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,n,947
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,0,m,1215
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,m,1341
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,0,b,1187
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,0,m,1031
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,m,1219
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,n,1554
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,0,n,1452
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,0,b,1268
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,n,976
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,0,n,1144
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,m,948
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,n,961
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,m,907
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,n,719
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,b,944
SelfAssociate,8,1,24,right,male,Stranger,S.bmp,1,b,718
SelfAssociate,9,1,18,right,male,Self,S.bmp,0,,0
SelfAssociate,9,1,18,right,male,Friend,T.bmp,0,,0
SelfAssociate,9,1,18,right,male,Friend,T.bmp,1,n,975
SelfAssociate,9,1,18,right,male,Stranger,C.bmp,1,b,1176
SelfAssociate,9,1,18,right,male,Stranger,C.bmp,0,n,958
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,b,1200
SelfAssociate,9,1,18,right,male,Friend,T.bmp,1,b,1186
SelfAssociate,9,1,18,right,male,Stranger,C.bmp,1,b,1150
SelfAssociate,9,1,18,right,male,Self,S.bmp,0,,0
SelfAssociate,9,1,18,right,male,Stranger,C.bmp,1,m,1141
SelfAssociate,9,1,18,right,male,Friend,T.bmp,0,b,1195
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,b,1246
SelfAssociate,9,1,18,right,male,Stranger,C.bmp,1,m,1086
SelfAssociate,9,1,18,right,male,Friend,T.bmp,1,n,822
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,m,1132
SelfAssociate,9,1,18,right,male,Friend,T.bmp,1,n,980
SelfAssociate,9,1,18,right,male,Stranger,C.bmp,1,b,802
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,m,900
SelfAssociate,9,1,18,right,male,Friend,T.bmp,1,n,1555
SelfAssociate,9,1,18,right,male,Stranger,C.bmp,1,m,1277
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,n,903
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,b,1125
SelfAssociate,9,1,18,right,male,Stranger,C.bmp,1,b,1149
SelfAssociate,9,1,18,right,male,Friend,T.bmp,1,m,1289
SelfAssociate,9,1,18,right,male,Friend,T.bmp,1,b,834
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,b,1182
SelfAssociate,9,1,18,right,male,Friend,T.bmp,1,b,796
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,b,926
SelfAssociate,9,1,18,right,male,Friend,T.bmp,1,m,1214
SelfAssociate,9,1,18,right,male,Friend,T.bmp,1,m,972
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,n,1093
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,m,1277
SelfAssociate,9,1,18,right,male,Friend,T.bmp,1,b,1407
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,b,935
SelfAssociate,9,1,18,right,male,Friend,T.bmp,1,m,1132
SelfAssociate,9,1,18,right,male,Self,S.bmp,0,b,2380
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,b,978
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,n,753
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,b,805
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,m,773
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,n,717
SelfAssociate,9,1,18,right,male,Self,S.bmp,1,m,639
