"","Subject","Matching","Identity","Session","RT_ms","RT_sec","ACC","condition1level"
"3772",21,"Nonmatching","Self","1",561,0.561,1,2
"3773",21,"Nonmatching","Self","1",582,0.582,1,1
"3774",21,"Nonmatching","Self","1",558,0.558,1,2
"3775",21,"Nonmatching","Self","1",605,0.605,1,2
"3776",21,"Nonmatching","Self","1",476,0.476,1,1
"3777",21,"Nonmatching","Self","1",605,0.605,1,2
"3778",21,"Nonmatching","Self","1",687,0.687,1,1
"3779",21,"Nonmatching","Self","1",624,0.624,1,2
"3780",21,"Nonmatching","Self","1",599,0.599,1,2
"3781",21,"Nonmatching","Self","1",612,0.612,1,1
"3782",21,"Nonmatching","Self","1",562,0.562,1,1
"3783",21,"Nonmatching","Self","1",642,0.642,1,2
"3784",21,"Nonmatching","Self","1",595,0.595,1,1
"3785",21,"Nonmatching","Self","1",720,0.72,1,1
"3786",21,"Nonmatching","Self","1",568,0.568,1,2
"3787",21,"Nonmatching","Self","1",523,0.523,1,2
"3788",21,"Nonmatching","Self","1",631,0.631,1,1
"3789",21,"Nonmatching","Self","1",523,0.523,0,1
"3790",21,"Nonmatching","Self","1",761,0.761,1,2
"3791",21,"Nonmatching","Self","1",577,0.577,1,1
"3792",21,"Nonmatching","Self","1",923,0.923,1,1
"3793",21,"Nonmatching","Self","1",529,0.529,1,2
"3794",21,"Nonmatching","Self","1",505,0.505,1,1
"3795",21,"Nonmatching","Self","1",610,0.61,1,2
"3796",21,"Nonmatching","Self","1",530,0.53,1,1
"3797",21,"Nonmatching","Self","1",632,0.632,1,1
"3798",21,"Nonmatching","Self","1",509,0.509,1,1
"3799",21,"Nonmatching","Self","1",521,0.521,1,2
"3800",21,"Nonmatching","Celebrity","1",672,0.672,1,1
"3801",21,"Nonmatching","Celebrity","1",491,0.491,0,2
"3802",21,"Nonmatching","Celebrity","1",743,0.743,1,1
"3803",21,"Nonmatching","Celebrity","1",605,0.605,1,2
"3804",21,"Nonmatching","Celebrity","1",701,0.701,1,2
"3805",21,"Nonmatching","Celebrity","1",505,0.505,1,1
"3806",21,"Nonmatching","Celebrity","1",470,0.47,1,1
"3807",21,"Nonmatching","Celebrity","1",613,0.613,1,1
"3808",21,"Nonmatching","Celebrity","1",583,0.583,1,2
"3809",21,"Nonmatching","Celebrity","1",707,0.707,1,2
"3810",21,"Nonmatching","Celebrity","1",614,0.614,1,2
"3811",21,"Nonmatching","Celebrity","1",699,0.699,1,2
"3812",21,"Nonmatching","Celebrity","1",873,0.873,1,1
"3813",21,"Nonmatching","Celebrity","1",675,0.675,1,1
"3814",21,"Nonmatching","Celebrity","1",641,0.641,1,1
"3815",21,"Nonmatching","Celebrity","1",760,0.76,1,1
"3816",21,"Nonmatching","Celebrity","1",635,0.635,1,2
"3817",21,"Nonmatching","Celebrity","1",794,0.794,1,1
"3818",21,"Nonmatching","Celebrity","1",473,0.473,1,2
"3819",21,"Nonmatching","Celebrity","1",595,0.595,1,2
"3820",21,"Nonmatching","Celebrity","1",550,0.55,1,2
"3821",21,"Nonmatching","Celebrity","1",599,0.599,1,2
"3822",21,"Nonmatching","Celebrity","1",653,0.653,1,1
"3823",21,"Nonmatching","Celebrity","1",756,0.756,1,2
"3824",21,"Nonmatching","Celebrity","1",500,0.5,1,2
"3825",21,"Nonmatching","Celebrity","1",663,0.663,1,2
"3826",21,"Nonmatching","Celebrity","1",716,0.716,1,1
"3827",21,"Nonmatching","Celebrity","1",604,0.604,1,2
"3828",21,"Nonmatching","Celebrity","1",579,0.579,1,1
"3829",21,"Nonmatching","Celebrity","1",556,0.556,1,2
"3830",21,"Nonmatching","Celebrity","1",549,0.549,1,1
"3831",21,"Nonmatching","Celebrity","1",606,0.606,1,1
"3832",21,"Nonmatching","Celebrity","1",713,0.713,1,2
"3833",21,"Nonmatching","Celebrity","1",643,0.643,1,2
"3834",21,"Nonmatching","Celebrity","1",490,0.49,1,1
"3835",21,"Nonmatching","Celebrity","1",607,0.607,1,2
"3836",21,"Nonmatching","Celebrity","1",540,0.54,1,1
"3837",21,"Nonmatching","Celebrity","1",619,0.619,1,2
"3838",21,"Nonmatching","Celebrity","1",689,0.689,1,2
"3839",21,"Nonmatching","Celebrity","1",605,0.605,1,1
"3840",21,"Nonmatching","Celebrity","1",480,0.48,1,1
"3841",21,"Nonmatching","Celebrity","1",492,0.492,1,1
"3842",21,"Nonmatching","Celebrity","1",514,0.514,1,1
"3843",21,"Nonmatching","Celebrity","1",476,0.476,1,1
"3844",21,"Nonmatching","Celebrity","1",649,0.649,1,1
"3845",21,"Nonmatching","Celebrity","1",511,0.511,1,2
"3846",21,"Nonmatching","Celebrity","1",496,0.496,1,1
"3847",21,"Nonmatching","Celebrity","1",654,0.654,1,2
"3848",21,"Nonmatching","Celebrity","1",675,0.675,1,2
"3849",21,"Nonmatching","Celebrity","1",670,0.67,1,1
"3850",22,"Matching","Self","1",308,0.308,1,1
"3851",22,"Matching","Self","1",459,0.459,1,2
"3852",22,"Matching","Self","1",474,0.474,1,2
"3853",22,"Matching","Self","1",357,0.357,1,2
"3854",22,"Matching","Self","1",382,0.382,1,2
"3855",22,"Matching","Self","1",616,0.616,1,2
"3856",22,"Matching","Self","1",483,0.483,1,1
"3857",22,"Matching","Self","1",305,0.305,1,1
"3858",22,"Matching","Self","1",425,0.425,1,2
"3859",22,"Matching","Self","1",493,0.493,1,2
"3860",22,"Matching","Self","1",475,0.475,1,2
"3861",22,"Matching","Self","1",441,0.441,1,2
"3862",22,"Matching","Self","1",294,0.294,1,2
"3863",22,"Matching","Self","1",485,0.485,1,2
"3864",22,"Matching","Self","1",354,0.354,1,1
"3865",22,"Matching","Self","1",309,0.309,1,1
"3866",22,"Matching","Self","1",317,0.317,1,1
"3867",22,"Matching","Self","1",337,0.337,1,2
"3868",22,"Matching","Self","1",306,0.306,1,1
"3869",22,"Matching","Self","1",504,0.504,1,1
"3870",22,"Matching","Self","1",315,0.315,1,2
"3871",22,"Matching","Self","1",361,0.361,1,1
"3872",22,"Matching","Self","1",404,0.404,1,2
"3873",22,"Matching","Self","1",436,0.436,1,1
"3874",22,"Matching","Self","1",382,0.382,1,1
"3875",22,"Matching","Self","1",465,0.465,1,1
"3876",22,"Matching","Self","1",273,0.273,1,1
"3877",22,"Matching","Self","1",387,0.387,1,1
"3878",22,"Matching","Self","1",304,0.304,1,1
"3879",22,"Matching","Self","1",335,0.335,1,1
"3880",22,"Matching","Self","1",652,0.652,1,2
"3881",22,"Matching","Self","1",472,0.472,1,1
"3882",22,"Matching","Self","1",497,0.497,1,2
"3883",22,"Matching","Self","1",431,0.431,1,2
"3884",22,"Matching","Self","1",480,0.48,1,2
"3885",22,"Matching","Self","1",599,0.599,0,1
"3886",22,"Matching","Self","1",559,0.559,1,1
"3887",22,"Matching","Self","1",543,0.543,1,1
"3888",22,"Matching","Self","1",440,0.44,1,1
"3889",22,"Matching","Self","1",815,0.815,1,2
"3890",22,"Matching","Self","1",714,0.714,0,2
"3891",22,"Matching","Self","1",382,0.382,1,2
"3892",22,"Matching","Self","1",464,0.464,1,1
"3893",22,"Matching","Self","1",410,0.41,0,2
"3894",22,"Matching","Self","1",526,0.526,1,2
"3895",22,"Matching","Self","1",541,0.541,1,2
"3896",22,"Matching","Self","1",466,0.466,1,1
"3897",22,"Matching","Self","1",491,0.491,1,2
"3898",22,"Matching","Self","1",642,0.642,1,1
"3899",22,"Matching","Self","1",498,0.498,1,1
"3900",22,"Matching","Celebrity","1",701,0.701,0,1
"3901",22,"Matching","Celebrity","1",979,0.979,0,1
"3902",22,"Matching","Celebrity","1",613,0.613,1,2
"3903",22,"Matching","Celebrity","1",618,0.618,1,1
"3904",22,"Matching","Celebrity","1",673,0.673,1,1
"3905",22,"Matching","Celebrity","1",717,0.717,0,2
"3906",22,"Matching","Celebrity","1",701,0.701,0,1
"3907",22,"Matching","Celebrity","1",737,0.737,1,2
"3908",22,"Matching","Celebrity","1",667,0.667,1,2
"3909",22,"Matching","Celebrity","1",825,0.825,1,1
"3910",22,"Matching","Celebrity","1",456,0.456,0,1
"3911",22,"Matching","Celebrity","1",802,0.802,1,2
"3912",22,"Matching","Celebrity","1",726,0.726,1,1
"3913",22,"Matching","Celebrity","1",479,0.479,1,2
"3914",22,"Matching","Celebrity","1",496,0.496,1,1
"3915",22,"Matching","Celebrity","1",434,0.434,0,1
"3916",22,"Matching","Celebrity","1",404,0.404,0,2
"3917",22,"Matching","Celebrity","1",437,0.437,0,1
"3918",22,"Matching","Celebrity","1",738,0.738,1,1
"3919",22,"Matching","Celebrity","1",314,0.314,0,2
"3920",22,"Matching","Celebrity","1",514,0.514,0,1
"3921",22,"Matching","Celebrity","1",706,0.706,1,2
"3922",22,"Matching","Celebrity","1",777,0.777,1,2
"3923",22,"Matching","Celebrity","1",313,0.313,0,2
"3924",22,"Matching","Celebrity","1",637,0.637,1,2
"3925",22,"Matching","Celebrity","1",666,0.666,1,2
"3926",22,"Matching","Celebrity","1",430,0.43,0,1
"3927",22,"Matching","Celebrity","1",413,0.413,1,1
"3928",22,"Matching","Celebrity","1",670,0.67,1,1
"3929",22,"Matching","Celebrity","1",797,0.797,1,1
"3930",22,"Matching","Celebrity","1",465,0.465,0,2
"3931",22,"Matching","Celebrity","1",761,0.761,1,2
"3932",22,"Matching","Celebrity","1",586,0.586,1,1
"3933",22,"Matching","Celebrity","1",481,0.481,1,2
"3934",22,"Matching","Celebrity","1",744,0.744,1,2
"3935",22,"Matching","Celebrity","1",699,0.699,1,2
"3936",22,"Matching","Celebrity","1",579,0.579,1,1
"3937",22,"Matching","Celebrity","1",696,0.696,1,2
"3938",22,"Matching","Celebrity","1",948,0.948,1,1
"3939",22,"Matching","Celebrity","1",648,0.648,1,2
"3940",22,"Matching","Celebrity","1",526,0.526,0,2
"3941",22,"Matching","Celebrity","1",691,0.691,1,1
"3942",22,"Matching","Celebrity","1",643,0.643,1,2
"3943",22,"Matching","Celebrity","1",637,0.637,0,1
"3944",22,"Matching","Celebrity","1",687,0.687,1,1
"3945",22,"Matching","Celebrity","1",527,0.527,1,1
"3946",22,"Matching","Celebrity","1",778,0.778,1,1
"3947",22,"Nonmatching","Self","1",602,0.602,1,1
"3948",22,"Nonmatching","Self","1",638,0.638,1,2
"3949",22,"Nonmatching","Self","1",764,0.764,0,2
"3950",22,"Nonmatching","Self","1",964,0.964,1,2
"3951",22,"Nonmatching","Self","1",720,0.72,0,1
"3952",22,"Nonmatching","Self","1",618,0.618,1,2
"3953",22,"Nonmatching","Self","1",629,0.629,1,2
"3954",22,"Nonmatching","Self","1",626,0.626,1,2
"3955",22,"Nonmatching","Self","1",708,0.708,1,2
"3956",22,"Nonmatching","Self","1",667,0.667,1,1
"3957",22,"Nonmatching","Self","1",792,0.792,0,2
"3958",22,"Nonmatching","Self","1",595,0.595,1,2
"3959",22,"Nonmatching","Self","1",520,0.52,1,1
"3960",22,"Nonmatching","Self","1",624,0.624,0,1
"3961",22,"Nonmatching","Self","1",425,0.425,1,1
"3962",22,"Nonmatching","Self","1",517,0.517,0,2
"3963",22,"Nonmatching","Self","1",570,0.57,1,1
"3964",22,"Nonmatching","Self","1",406,0.406,1,2
"3965",22,"Nonmatching","Self","1",528,0.528,1,1
"3966",22,"Nonmatching","Self","1",797,0.797,1,2
"3967",22,"Nonmatching","Self","1",672,0.672,0,2
"3968",22,"Nonmatching","Self","1",520,0.52,1,1
"3969",22,"Nonmatching","Self","1",629,0.629,1,2
"3970",22,"Nonmatching","Self","1",505,0.505,1,2
"3971",22,"Nonmatching","Self","1",586,0.586,1,1
"3972",22,"Nonmatching","Self","1",698,0.698,1,1
"3973",22,"Nonmatching","Self","1",489,0.489,1,1
"3974",22,"Nonmatching","Self","1",498,0.498,1,1
"3975",22,"Nonmatching","Self","1",464,0.464,1,2
"3976",22,"Nonmatching","Self","1",529,0.529,1,1
"3977",22,"Nonmatching","Self","1",707,0.707,1,2
"3978",22,"Nonmatching","Self","1",510,0.51,1,2
"3979",22,"Nonmatching","Self","1",528,0.528,1,1
"3980",22,"Nonmatching","Self","1",443,0.443,1,2
"3981",22,"Nonmatching","Self","1",580,0.58,1,2
"3982",22,"Nonmatching","Self","1",572,0.572,0,2
"3983",22,"Nonmatching","Self","1",591,0.591,1,2
"3984",22,"Nonmatching","Self","1",762,0.762,0,1
"3985",22,"Nonmatching","Self","1",785,0.785,1,2
"3986",22,"Nonmatching","Self","1",533,0.533,1,1
"3987",22,"Nonmatching","Self","1",610,0.61,1,1
"3988",22,"Nonmatching","Self","1",645,0.645,1,1
"3989",22,"Nonmatching","Self","1",859,0.859,1,1
"3990",22,"Nonmatching","Self","1",742,0.742,1,1
"3991",22,"Nonmatching","Self","1",629,0.629,1,1
"3992",22,"Nonmatching","Self","1",674,0.674,1,1
"3993",22,"Nonmatching","Self","1",468,0.468,0,1
"3994",22,"Nonmatching","Self","1",574,0.574,1,2
"3995",22,"Nonmatching","Self","1",889,0.889,1,1
"3996",22,"Nonmatching","Self","1",581,0.581,1,2
"3997",22,"Nonmatching","Celebrity","1",558,0.558,1,1
"3998",22,"Nonmatching","Celebrity","1",596,0.596,1,2
"3999",22,"Nonmatching","Celebrity","1",581,0.581,1,2
"4000",22,"Nonmatching","Celebrity","1",408,0.408,1,1
"4001",22,"Nonmatching","Celebrity","1",757,0.757,0,2
"4002",22,"Nonmatching","Celebrity","1",450,0.45,1,2
"4003",22,"Nonmatching","Celebrity","1",413,0.413,1,2
"4004",22,"Nonmatching","Celebrity","1",423,0.423,1,2
"4005",22,"Nonmatching","Celebrity","1",575,0.575,1,1
"4006",22,"Nonmatching","Celebrity","1",590,0.59,0,2
"4007",22,"Nonmatching","Celebrity","1",586,0.586,1,2
"4008",22,"Nonmatching","Celebrity","1",502,0.502,1,1
"4009",22,"Nonmatching","Celebrity","1",649,0.649,1,2
"4010",22,"Nonmatching","Celebrity","1",973,0.973,1,1
"4011",22,"Nonmatching","Celebrity","1",369,0.369,1,1
"4012",22,"Nonmatching","Celebrity","1",453,0.453,1,1
"4013",22,"Nonmatching","Celebrity","1",502,0.502,1,2
"4014",22,"Nonmatching","Celebrity","1",467,0.467,1,2
"4015",22,"Nonmatching","Celebrity","1",467,0.467,1,1
"4016",22,"Nonmatching","Celebrity","1",923,0.923,0,2
"4017",22,"Nonmatching","Celebrity","1",833,0.833,1,1
"4018",22,"Nonmatching","Celebrity","1",371,0.371,1,1
"4019",22,"Nonmatching","Celebrity","1",438,0.438,1,2
"4020",22,"Nonmatching","Celebrity","1",918,0.918,1,1
"4021",22,"Nonmatching","Celebrity","1",705,0.705,1,2
"4022",22,"Nonmatching","Celebrity","1",655,0.655,1,2
"4023",22,"Nonmatching","Celebrity","1",420,0.42,1,1
"4024",22,"Nonmatching","Celebrity","1",446,0.446,1,1
"4025",22,"Nonmatching","Celebrity","1",310,0.31,1,1
"4026",22,"Nonmatching","Celebrity","1",612,0.612,1,2
"4027",22,"Nonmatching","Celebrity","1",543,0.543,1,2
"4028",22,"Nonmatching","Celebrity","1",515,0.515,1,1
"4029",22,"Nonmatching","Celebrity","1",894,0.894,0,2
"4030",22,"Nonmatching","Celebrity","1",577,0.577,1,1
"4031",22,"Nonmatching","Celebrity","1",547,0.547,1,2
"4032",22,"Nonmatching","Celebrity","1",502,0.502,1,2
"4033",22,"Nonmatching","Celebrity","1",507,0.507,1,2
"4034",22,"Nonmatching","Celebrity","1",649,0.649,1,2
"4035",22,"Nonmatching","Celebrity","1",617,0.617,1,2
"4036",22,"Nonmatching","Celebrity","1",509,0.509,0,2
"4037",22,"Nonmatching","Celebrity","1",546,0.546,1,1
"4038",22,"Nonmatching","Celebrity","1",991,0.991,1,2
"4039",22,"Nonmatching","Celebrity","1",598,0.598,1,1
"4040",22,"Nonmatching","Celebrity","1",634,0.634,1,1
"4041",22,"Nonmatching","Celebrity","1",522,0.522,1,1
"4042",22,"Nonmatching","Celebrity","1",744,0.744,1,1
"4043",22,"Nonmatching","Celebrity","1",567,0.567,1,1
"4044",23,"Matching","Self","1",500,0.5,1,1
"4045",23,"Matching","Self","1",323,0.323,1,2
"4046",23,"Matching","Self","1",382,0.382,1,2
"4047",23,"Matching","Self","1",468,0.468,1,1
"4048",23,"Matching","Self","1",354,0.354,1,1
"4049",23,"Matching","Self","1",523,0.523,0,2
"4050",23,"Matching","Self","1",348,0.348,1,1
"4051",23,"Matching","Self","1",351,0.351,1,1
"4052",23,"Matching","Self","1",654,0.654,0,2
"4053",23,"Matching","Self","1",759,0.759,1,2
"4054",23,"Matching","Self","1",532,0.532,1,1
"4055",23,"Matching","Self","1",811,0.811,1,2
"4056",23,"Matching","Self","1",652,0.652,1,2
"4057",23,"Matching","Self","1",351,0.351,1,2
"4058",23,"Matching","Self","1",454,0.454,1,2
"4059",23,"Matching","Self","1",409,0.409,0,2
"4060",23,"Matching","Self","1",414,0.414,0,1
"4061",23,"Matching","Self","1",389,0.389,1,1
"4062",23,"Matching","Self","1",586,0.586,1,1
"4063",23,"Matching","Self","1",283,0.283,1,1
"4064",23,"Matching","Self","1",330,0.33,1,2
"4065",23,"Matching","Self","1",379,0.379,1,2
"4066",23,"Matching","Self","1",423,0.423,1,2
"4067",23,"Matching","Self","1",430,0.43,1,1
"4068",23,"Matching","Self","1",543,0.543,1,2
"4069",23,"Matching","Self","1",462,0.462,1,2
"4070",23,"Matching","Self","1",525,0.525,0,2
"4071",23,"Matching","Self","1",364,0.364,1,2
"4072",23,"Matching","Self","1",519,0.519,1,1
"4073",23,"Matching","Self","1",564,0.564,1,2
"4074",23,"Matching","Self","1",815,0.815,1,1
"4075",23,"Matching","Self","1",617,0.617,1,1
"4076",23,"Matching","Self","1",569,0.569,1,1
"4077",23,"Matching","Self","1",473,0.473,1,2
"4078",23,"Matching","Self","1",557,0.557,1,1
"4079",23,"Matching","Self","1",369,0.369,1,1
"4080",23,"Matching","Self","1",544,0.544,1,1
"4081",23,"Matching","Self","1",298,0.298,1,1
"4082",23,"Matching","Self","1",374,0.374,1,2
"4083",23,"Matching","Self","1",376,0.376,1,1
"4084",23,"Matching","Self","1",460,0.46,1,1
"4085",23,"Matching","Self","1",406,0.406,1,2
"4086",23,"Matching","Self","1",345,0.345,1,1
"4087",23,"Matching","Self","1",488,0.488,1,1
"4088",23,"Matching","Self","1",378,0.378,0,1
"4089",23,"Matching","Self","1",450,0.45,1,2
"4090",23,"Matching","Self","1",490,0.49,1,2
"4091",23,"Matching","Self","1",379,0.379,1,2
"4092",23,"Matching","Self","1",294,0.294,0,1
"4093",23,"Matching","Self","1",569,0.569,1,2
"4094",23,"Matching","Celebrity","1",406,0.406,0,1
"4095",23,"Matching","Celebrity","1",478,0.478,0,2
"4096",23,"Matching","Celebrity","1",732,0.732,1,2
"4097",23,"Matching","Celebrity","1",561,0.561,1,2
"4098",23,"Matching","Celebrity","1",669,0.669,1,1
"4099",23,"Matching","Celebrity","1",764,0.764,1,1
"4100",23,"Matching","Celebrity","1",730,0.73,0,1
"4101",23,"Matching","Celebrity","1",393,0.393,0,2
"4102",23,"Matching","Celebrity","1",746,0.746,1,2
"4103",23,"Matching","Celebrity","1",579,0.579,1,2
"4104",23,"Matching","Celebrity","1",637,0.637,0,2
"4105",23,"Matching","Celebrity","1",381,0.381,0,1
"4106",23,"Matching","Celebrity","1",427,0.427,1,2
"4107",23,"Matching","Celebrity","1",890,0.89,0,2
"4108",23,"Matching","Celebrity","1",457,0.457,0,2
"4109",23,"Matching","Celebrity","1",625,0.625,0,1
"4110",23,"Matching","Celebrity","1",909,0.909,0,2
"4111",23,"Matching","Celebrity","1",721,0.721,1,1
"4112",23,"Matching","Celebrity","1",810,0.81,0,1
"4113",23,"Matching","Celebrity","1",631,0.631,1,1
"4114",23,"Matching","Celebrity","1",341,0.341,1,1
"4115",23,"Matching","Celebrity","1",442,0.442,0,1
"4116",23,"Matching","Celebrity","1",483,0.483,1,2
"4117",23,"Matching","Celebrity","1",719,0.719,1,1
"4118",23,"Matching","Celebrity","1",570,0.57,1,2
"4119",23,"Matching","Celebrity","1",604,0.604,1,2
"4120",23,"Matching","Celebrity","1",487,0.487,1,2
"4121",23,"Matching","Celebrity","1",384,0.384,0,1
"4122",23,"Matching","Celebrity","1",488,0.488,1,1
"4123",23,"Matching","Celebrity","1",329,0.329,0,1
"4124",23,"Matching","Celebrity","1",538,0.538,1,1
"4125",23,"Matching","Celebrity","1",565,0.565,1,1
"4126",23,"Matching","Celebrity","1",690,0.69,1,2
"4127",23,"Matching","Celebrity","1",535,0.535,1,1
"4128",23,"Matching","Celebrity","1",653,0.653,1,1
"4129",23,"Matching","Celebrity","1",365,0.365,1,2
"4130",23,"Matching","Celebrity","1",492,0.492,1,1
"4131",23,"Matching","Celebrity","1",625,0.625,1,2
"4132",23,"Matching","Celebrity","1",658,0.658,1,2
"4133",23,"Matching","Celebrity","1",285,0.285,1,1
"4134",23,"Matching","Celebrity","1",546,0.546,1,1
"4135",23,"Matching","Celebrity","1",469,0.469,0,2
"4136",23,"Matching","Celebrity","1",505,0.505,1,1
"4137",23,"Matching","Celebrity","1",556,0.556,1,2
"4138",23,"Matching","Celebrity","1",376,0.376,1,2
"4139",23,"Matching","Celebrity","1",247,0.247,1,2
"4140",23,"Matching","Celebrity","1",504,0.504,1,1
"4141",23,"Matching","Celebrity","1",430,0.43,1,2
"4142",23,"Nonmatching","Self","1",350,0.35,0,1
"4143",23,"Nonmatching","Self","1",283,0.283,0,1
"4144",23,"Nonmatching","Self","1",538,0.538,1,2
"4145",23,"Nonmatching","Self","1",451,0.451,1,1
"4146",23,"Nonmatching","Self","1",631,0.631,1,2
"4147",23,"Nonmatching","Self","1",462,0.462,1,1
"4148",23,"Nonmatching","Self","1",496,0.496,1,2
"4149",23,"Nonmatching","Self","1",423,0.423,1,1
"4150",23,"Nonmatching","Self","1",655,0.655,0,1
"4151",23,"Nonmatching","Self","1",596,0.596,1,2
"4152",23,"Nonmatching","Self","1",432,0.432,1,2
"4153",23,"Nonmatching","Self","1",468,0.468,1,2
"4154",23,"Nonmatching","Self","1",418,0.418,1,1
"4155",23,"Nonmatching","Self","1",846,0.846,1,2
"4156",23,"Nonmatching","Self","1",371,0.371,1,1
"4157",23,"Nonmatching","Self","1",850,0.85,1,1
"4158",23,"Nonmatching","Self","1",454,0.454,1,1
"4159",23,"Nonmatching","Self","1",434,0.434,1,2
"4160",23,"Nonmatching","Self","1",541,0.541,1,2
"4161",23,"Nonmatching","Self","1",478,0.478,0,1
"4162",23,"Nonmatching","Self","1",854,0.854,1,1
"4163",23,"Nonmatching","Self","1",682,0.682,0,2
"4164",23,"Nonmatching","Self","1",525,0.525,1,2
"4165",23,"Nonmatching","Self","1",441,0.441,0,1
"4166",23,"Nonmatching","Self","1",546,0.546,1,1
"4167",23,"Nonmatching","Self","1",662,0.662,1,2
"4168",23,"Nonmatching","Self","1",795,0.795,1,2
"4169",23,"Nonmatching","Self","1",505,0.505,1,1
"4170",23,"Nonmatching","Self","1",485,0.485,1,1
"4171",23,"Nonmatching","Self","1",717,0.717,1,2
"4172",23,"Nonmatching","Self","1",531,0.531,1,1
"4173",23,"Nonmatching","Self","1",465,0.465,1,2
"4174",23,"Nonmatching","Self","1",515,0.515,1,1
"4175",23,"Nonmatching","Self","1",686,0.686,1,1
"4176",23,"Nonmatching","Self","1",576,0.576,1,1
"4177",23,"Nonmatching","Self","1",610,0.61,1,2
"4178",23,"Nonmatching","Self","1",516,0.516,1,2
"4179",23,"Nonmatching","Self","1",458,0.458,1,1
"4180",23,"Nonmatching","Self","1",432,0.432,1,2
"4181",23,"Nonmatching","Self","1",386,0.386,1,1
"4182",23,"Nonmatching","Self","1",522,0.522,1,2
"4183",23,"Nonmatching","Self","1",416,0.416,1,2
"4184",23,"Nonmatching","Self","1",352,0.352,1,1
"4185",23,"Nonmatching","Self","1",412,0.412,1,2
"4186",23,"Nonmatching","Self","1",453,0.453,1,2
"4187",23,"Nonmatching","Self","1",402,0.402,1,2
"4188",23,"Nonmatching","Self","1",358,0.358,0,1
"4189",23,"Nonmatching","Self","1",670,0.67,1,1
"4190",23,"Nonmatching","Self","1",538,0.538,1,2
"4191",23,"Nonmatching","Self","1",888,0.888,1,2
"4192",23,"Nonmatching","Celebrity","1",434,0.434,1,1
"4193",23,"Nonmatching","Celebrity","1",603,0.603,1,2
"4194",23,"Nonmatching","Celebrity","1",596,0.596,1,2
"4195",23,"Nonmatching","Celebrity","1",420,0.42,1,2
"4196",23,"Nonmatching","Celebrity","1",498,0.498,1,1
"4197",23,"Nonmatching","Celebrity","1",375,0.375,1,2
"4198",23,"Nonmatching","Celebrity","1",314,0.314,1,1
"4199",23,"Nonmatching","Celebrity","1",398,0.398,1,1
"4200",23,"Nonmatching","Celebrity","1",622,0.622,0,2
"4201",23,"Nonmatching","Celebrity","1",833,0.833,1,1
"4202",23,"Nonmatching","Celebrity","1",488,0.488,1,1
"4203",23,"Nonmatching","Celebrity","1",608,0.608,0,2
"4204",23,"Nonmatching","Celebrity","1",518,0.518,1,2
"4205",23,"Nonmatching","Celebrity","1",494,0.494,1,2
"4206",23,"Nonmatching","Celebrity","1",851,0.851,1,2
"4207",23,"Nonmatching","Celebrity","1",566,0.566,1,2
"4208",23,"Nonmatching","Celebrity","1",449,0.449,1,1
"4209",23,"Nonmatching","Celebrity","1",500,0.5,1,2
"4210",23,"Nonmatching","Celebrity","1",431,0.431,1,2
"4211",23,"Nonmatching","Celebrity","1",358,0.358,1,1
"4212",23,"Nonmatching","Celebrity","1",373,0.373,1,1
"4213",23,"Nonmatching","Celebrity","1",550,0.55,1,2
"4214",23,"Nonmatching","Celebrity","1",539,0.539,1,1
"4215",23,"Nonmatching","Celebrity","1",404,0.404,1,1
"4216",23,"Nonmatching","Celebrity","1",429,0.429,1,2
"4217",23,"Nonmatching","Celebrity","1",419,0.419,0,2
"4218",23,"Nonmatching","Celebrity","1",470,0.47,1,1
"4219",23,"Nonmatching","Celebrity","1",417,0.417,1,1
"4220",23,"Nonmatching","Celebrity","1",652,0.652,0,1
"4221",23,"Nonmatching","Celebrity","1",709,0.709,1,1
"4222",23,"Nonmatching","Celebrity","1",754,0.754,1,1
"4223",23,"Nonmatching","Celebrity","1",572,0.572,1,1
"4224",23,"Nonmatching","Celebrity","1",479,0.479,1,1
"4225",23,"Nonmatching","Celebrity","1",540,0.54,1,1
"4226",23,"Nonmatching","Celebrity","1",427,0.427,0,1
"4227",23,"Nonmatching","Celebrity","1",516,0.516,1,2
"4228",23,"Nonmatching","Celebrity","1",592,0.592,1,2
"4229",23,"Nonmatching","Celebrity","1",591,0.591,1,1
"4230",23,"Nonmatching","Celebrity","1",480,0.48,1,1
"4231",23,"Nonmatching","Celebrity","1",517,0.517,1,2
"4232",23,"Nonmatching","Celebrity","1",634,0.634,1,2
"4233",23,"Nonmatching","Celebrity","1",458,0.458,1,1
"4234",23,"Nonmatching","Celebrity","1",622,0.622,1,1
"4235",23,"Nonmatching","Celebrity","1",453,0.453,0,2
"4236",23,"Nonmatching","Celebrity","1",599,0.599,1,2
"4237",23,"Nonmatching","Celebrity","1",528,0.528,1,2
"4238",23,"Nonmatching","Celebrity","1",339,0.339,1,2
"4239",23,"Nonmatching","Celebrity","1",398,0.398,0,1
"4240",23,"Nonmatching","Celebrity","1",454,0.454,0,2
"4241",24,"Matching","Self","1",657,0.657,1,2
"4242",24,"Matching","Self","1",583,0.583,1,1
"4243",24,"Matching","Self","1",547,0.547,1,2
"4244",24,"Matching","Self","1",619,0.619,1,2
"4245",24,"Matching","Self","1",596,0.596,1,1
"4246",24,"Matching","Self","1",774,0.774,1,1
"4247",24,"Matching","Self","1",542,0.542,1,1
"4248",24,"Matching","Self","1",688,0.688,1,2
