"","Subject","Gender","Age","Handedness","First_Language","Matching","Origin_Identity","Phase","Shape","Label","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Response","RT_sec","ACC","RT_ms","English_Identity","Standarlized_Identity"
"7330",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","Self","We","Star","Diamond","Circle","Triangle","Bottom","m",0.784,1,784,"We","Group-Self"
"7331",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","Self","We","Star","Diamond","Circle","Triangle","Top","m",1.117,1,1117,"We","Group-Self"
"7332",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","You","We","Star","Diamond","Circle","Triangle","Bottom","m",0.833,1,833,"We","Group-Self"
"7333",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","They","We","Star","Diamond","Circle","Triangle","Bottom","m",0.7,1,700,"We","Group-Self"
"7334",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","You","We","Star","Diamond","Circle","Triangle","Top","m",0.933,1,933,"We","Group-Self"
"7335",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","They","We","Star","Diamond","Circle","Triangle","Bottom","m",0.683,1,683,"We","Group-Self"
"7336",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","Self","We","Star","Diamond","Circle","Triangle","Top","m",0.984,1,984,"We","Group-Self"
"7337",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","They","We","Star","Diamond","Circle","Triangle","Top","m",0.85,1,850,"We","Group-Self"
"7338",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","You","We","Star","Diamond","Circle","Triangle","Top","m",1.25,1,1250,"We","Group-Self"
"7339",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","Self","We","Star","Diamond","Circle","Triangle","Bottom","n",0.9,0,900,"We","Group-Self"
"7340",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","They","We","Star","Diamond","Circle","Triangle","Top","m",0.967,1,967,"We","Group-Self"
"7341",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","You","We","Star","Diamond","Circle","Triangle","Bottom","m",0.734,1,734,"We","Group-Self"
"7342",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","You","We","Star","Diamond","Circle","Triangle","Bottom","n",1.233,0,1233,"We","Group-Self"
"7343",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","They","We","Star","Diamond","Circle","Triangle","Bottom","m",0.8,1,800,"We","Group-Self"
"7344",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","They","We","Star","Diamond","Circle","Triangle","Top","m",0.817,1,817,"We","Group-Self"
"7345",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","Self","We","Star","Diamond","Circle","Triangle","Top","m",1.05,1,1050,"We","Group-Self"
"7346",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","Self","We","Star","Diamond","Circle","Triangle","Bottom","m",1,1,1000,"We","Group-Self"
"7347",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","They","We","Star","Diamond","Circle","Triangle","Top","m",0.7,1,700,"We","Group-Self"
"7348",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","Self","We","Star","Diamond","Circle","Triangle","Bottom","m",0.817,1,817,"We","Group-Self"
"7349",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","You","We","Star","Diamond","Circle","Triangle","Top","m",0.95,1,950,"We","Group-Self"
"7350",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","They","We","Star","Diamond","Circle","Triangle","Bottom","m",0.8,1,800,"We","Group-Self"
"7351",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","You","We","Star","Diamond","Circle","Triangle","Top","m",0.667,1,667,"We","Group-Self"
"7352",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","You","We","Star","Diamond","Circle","Triangle","Bottom","m",0.7,1,700,"We","Group-Self"
"7353",24,"Female",20,"r","h","Mismatch","We","EXPERIMENT","Self","We","Star","Diamond","Circle","Triangle","Top","m",0.784,1,784,"We","Group-Self"
"7354",24,"Female",20,"r","h","Mismatch","You","TRAINING","They","You","Star","Diamond","Circle","Triangle","Bottom","None",NA,3,NA,"You","Stranger"
"7355",24,"Female",20,"r","h","Mismatch","You","TRAINING","Self","You","Star","Diamond","Circle","Triangle","Top","m",1.25,1,1250,"You","Stranger"
"7356",24,"Female",20,"r","h","Mismatch","You","TRAINING","We","You","Star","Diamond","Circle","Triangle","Top","n",1.5,0,1500,"You","Stranger"
"7357",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Diamond","Circle","Triangle","Top","m",1.267,1,1267,"You","Stranger"
"7358",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Diamond","Circle","Triangle","Top","m",0.7,1,700,"You","Stranger"
"7359",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Diamond","Circle","Triangle","Top","n",0.317,0,317,"You","Stranger"
"7360",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Diamond","Circle","Triangle","Top","n",0.55,0,550,"You","Stranger"
"7361",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Diamond","Circle","Triangle","Top","n",0.417,0,417,"You","Stranger"
"7362",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Diamond","Circle","Triangle","Bottom","m",0.684,1,684,"You","Stranger"
"7363",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Diamond","Circle","Triangle","Top","m",0.684,1,684,"You","Stranger"
"7364",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Diamond","Circle","Triangle","Bottom","n",1.05,0,1050,"You","Stranger"
"7365",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Diamond","Circle","Triangle","Bottom","n",1.15,0,1150,"You","Stranger"
"7366",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Diamond","Circle","Triangle","Bottom","m",0.884,1,884,"You","Stranger"
"7367",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Diamond","Circle","Triangle","Bottom","m",1.317,1,1317,"You","Stranger"
"7368",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Diamond","Circle","Triangle","Bottom","m",0.75,1,750,"You","Stranger"
"7369",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Diamond","Circle","Triangle","Top","m",0.917,1,917,"You","Stranger"
"7370",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Diamond","Circle","Triangle","Top","n",0.784,0,784,"You","Stranger"
"7371",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Diamond","Circle","Triangle","Bottom","n",0.65,0,650,"You","Stranger"
"7372",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Diamond","Circle","Triangle","Bottom","m",0.917,1,917,"You","Stranger"
"7373",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Diamond","Circle","Triangle","Bottom","n",0.9,0,900,"You","Stranger"
"7374",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Diamond","Circle","Triangle","Top","m",0.8,1,800,"You","Stranger"
"7375",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Diamond","Circle","Triangle","Bottom","m",0.783,1,783,"You","Stranger"
"7376",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Diamond","Circle","Triangle","Top","m",0.9,1,900,"You","Stranger"
"7377",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Diamond","Circle","Triangle","Bottom","n",0.933,0,933,"You","Stranger"
"7378",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Diamond","Circle","Triangle","Top","m",0.817,1,817,"You","Stranger"
"7379",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Diamond","Circle","Triangle","Bottom","m",0.7,1,700,"You","Stranger"
"7380",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Diamond","Circle","Triangle","Top","m",0.95,1,950,"You","Stranger"
"7381",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Diamond","Circle","Triangle","Top","n",0.817,0,817,"You","Stranger"
"7382",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Diamond","Circle","Triangle","Top","n",1.084,0,1084,"You","Stranger"
"7383",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Diamond","Circle","Triangle","Top","m",1.217,1,1217,"You","Stranger"
"7384",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Diamond","Circle","Triangle","Bottom","m",1.483,1,1483,"You","Stranger"
"7385",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Diamond","Circle","Triangle","Bottom","m",0.867,1,867,"You","Stranger"
"7386",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Diamond","Circle","Triangle","Top","n",0.7,0,700,"You","Stranger"
"7387",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Diamond","Circle","Triangle","Top","m",0.734,1,734,"You","Stranger"
"7388",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","Self","You","Star","Diamond","Circle","Triangle","Bottom","m",0.817,1,817,"You","Stranger"
"7389",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Diamond","Circle","Triangle","Bottom","m",0.9,1,900,"You","Stranger"
"7390",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Diamond","Circle","Triangle","Bottom","m",1,1,1000,"You","Stranger"
"7391",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","We","You","Star","Diamond","Circle","Triangle","Top","m",0.75,1,750,"You","Stranger"
"7392",24,"Female",20,"r","h","Mismatch","You","EXPERIMENT","They","You","Star","Diamond","Circle","Triangle","Bottom","m",0.684,1,684,"You","Stranger"
"7393",25,"Female",18,"r","h","Match","Self","TRAINING","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.984,1,984,"Self","Self"
"7394",25,"Female",18,"r","h","Match","Self","TRAINING","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.784,1,784,"Self","Self"
"7395",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.767,1,767,"Self","Self"
"7396",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.634,1,634,"Self","Self"
"7397",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.817,1,817,"Self","Self"
"7398",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.633,1,633,"Self","Self"
"7399",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.634,1,634,"Self","Self"
"7400",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.617,1,617,"Self","Self"
"7401",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.567,1,567,"Self","Self"
"7402",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.55,1,550,"Self","Self"
"7403",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.5,1,500,"Self","Self"
"7404",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.717,1,717,"Self","Self"
"7405",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.75,1,750,"Self","Self"
"7406",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.55,1,550,"Self","Self"
"7407",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.584,1,584,"Self","Self"
"7408",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.567,1,567,"Self","Self"
"7409",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.5,1,500,"Self","Self"
"7410",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.55,1,550,"Self","Self"
"7411",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.6,1,600,"Self","Self"
"7412",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.734,1,734,"Self","Self"
"7413",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.667,1,667,"Self","Self"
"7414",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.733,1,733,"Self","Self"
"7415",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.534,1,534,"Self","Self"
"7416",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.617,1,617,"Self","Self"
"7417",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.617,1,617,"Self","Self"
"7418",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",1.034,1,1034,"Self","Self"
"7419",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.534,1,534,"Self","Self"
"7420",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.667,1,667,"Self","Self"
"7421",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.6,1,600,"Self","Self"
"7422",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.483,1,483,"Self","Self"
"7423",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","n",0.7,0,700,"Self","Self"
"7424",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.55,1,550,"Self","Self"
"7425",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.6,1,600,"Self","Self"
"7426",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.6,1,600,"Self","Self"
"7427",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.5,1,500,"Self","Self"
"7428",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.567,1,567,"Self","Self"
"7429",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Top","m",0.617,1,617,"Self","Self"
"7430",25,"Female",18,"r","h","Match","Self","EXPERIMENT","Self","Self","Diamond","Triangle","Star","Circle","Bottom","m",0.667,1,667,"Self","Self"
"7431",25,"Female",18,"r","h","Match","They","TRAINING","They","They","Diamond","Triangle","Star","Circle","Bottom","n",1.683,0,1683,"They","Group-Stranger"
"7432",25,"Female",18,"r","h","Match","They","TRAINING","They","They","Diamond","Triangle","Star","Circle","Top","n",1.617,0,1617,"They","Group-Stranger"
"7433",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",1.533,1,1533,"They","Group-Stranger"
"7434",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",1.15,1,1150,"They","Group-Stranger"
"7435",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",1.083,1,1083,"They","Group-Stranger"
"7436",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","n",1,0,1000,"They","Group-Stranger"
"7437",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",0.917,1,917,"They","Group-Stranger"
"7438",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",1.15,1,1150,"They","Group-Stranger"
"7439",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",1.217,1,1217,"They","Group-Stranger"
"7440",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",1.15,1,1150,"They","Group-Stranger"
"7441",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",0.9,1,900,"They","Group-Stranger"
"7442",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",1.167,1,1167,"They","Group-Stranger"
"7443",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",0.934,1,934,"They","Group-Stranger"
"7444",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",0.767,1,767,"They","Group-Stranger"
"7445",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",0.75,1,750,"They","Group-Stranger"
"7446",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",0.667,1,667,"They","Group-Stranger"
"7447",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",0.833,1,833,"They","Group-Stranger"
"7448",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",0.967,1,967,"They","Group-Stranger"
"7449",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",0.834,1,834,"They","Group-Stranger"
"7450",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",0.817,1,817,"They","Group-Stranger"
"7451",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",1.2,1,1200,"They","Group-Stranger"
"7452",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",0.867,1,867,"They","Group-Stranger"
"7453",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",1.05,1,1050,"They","Group-Stranger"
"7454",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",0.983,1,983,"They","Group-Stranger"
"7455",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",0.734,1,734,"They","Group-Stranger"
"7456",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",0.95,1,950,"They","Group-Stranger"
"7457",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",0.834,1,834,"They","Group-Stranger"
"7458",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",0.8,1,800,"They","Group-Stranger"
"7459",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","n",1.133,0,1133,"They","Group-Stranger"
"7460",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",0.85,1,850,"They","Group-Stranger"
"7461",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","n",0.7,0,700,"They","Group-Stranger"
"7462",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",0.967,1,967,"They","Group-Stranger"
"7463",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",1.683,1,1683,"They","Group-Stranger"
"7464",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",0.834,1,834,"They","Group-Stranger"
"7465",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",0.967,1,967,"They","Group-Stranger"
"7466",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",1.033,1,1033,"They","Group-Stranger"
"7467",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Top","m",1.1,1,1100,"They","Group-Stranger"
"7468",25,"Female",18,"r","h","Match","They","EXPERIMENT","They","They","Diamond","Triangle","Star","Circle","Bottom","m",1.183,1,1183,"They","Group-Stranger"
"7469",25,"Female",18,"r","h","Match","We","TRAINING","We","We","Diamond","Triangle","Star","Circle","Top","None",NA,3,NA,"We","Group-Self"
"7470",25,"Female",18,"r","h","Match","We","TRAINING","We","We","Diamond","Triangle","Star","Circle","Bottom","None",NA,3,NA,"We","Group-Self"
"7471",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",1.55,1,1550,"We","Group-Self"
"7472",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","m",1.267,1,1267,"We","Group-Self"
"7473",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",0.95,1,950,"We","Group-Self"
"7474",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","m",0.833,1,833,"We","Group-Self"
"7475",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",1.217,1,1217,"We","Group-Self"
"7476",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",0.967,1,967,"We","Group-Self"
"7477",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",1.583,1,1583,"We","Group-Self"
"7478",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","m",1.183,1,1183,"We","Group-Self"
"7479",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","m",0.9,1,900,"We","Group-Self"
"7480",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","None",NA,3,NA,"We","Group-Self"
"7481",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","m",0.883,1,883,"We","Group-Self"
"7482",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","None",NA,3,NA,"We","Group-Self"
"7483",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","n",1.45,0,1450,"We","Group-Self"
"7484",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","m",0.384,1,384,"We","Group-Self"
"7485",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","None",NA,3,NA,"We","Group-Self"
"7486",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",1.533,1,1533,"We","Group-Self"
"7487",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",0.7,1,700,"We","Group-Self"
"7488",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","m",0.85,1,850,"We","Group-Self"
"7489",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","m",1.35,1,1350,"We","Group-Self"
"7490",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",0.933,1,933,"We","Group-Self"
"7491",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",0.917,1,917,"We","Group-Self"
"7492",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",0.784,1,784,"We","Group-Self"
"7493",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","n",1.017,0,1017,"We","Group-Self"
"7494",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",0.967,1,967,"We","Group-Self"
"7495",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",0.867,1,867,"We","Group-Self"
"7496",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",1.333,1,1333,"We","Group-Self"
"7497",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",0.8,1,800,"We","Group-Self"
"7498",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",0.9,1,900,"We","Group-Self"
"7499",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","m",0.767,1,767,"We","Group-Self"
"7500",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","m",0.834,1,834,"We","Group-Self"
"7501",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","m",0.8,1,800,"We","Group-Self"
"7502",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","m",1,1,1000,"We","Group-Self"
"7503",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","m",0.933,1,933,"We","Group-Self"
"7504",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Top","m",1.067,1,1067,"We","Group-Self"
"7505",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",1.283,1,1283,"We","Group-Self"
"7506",25,"Female",18,"r","h","Match","We","EXPERIMENT","We","We","Diamond","Triangle","Star","Circle","Bottom","m",0.9,1,900,"We","Group-Self"
"7507",25,"Female",18,"r","h","Match","You","TRAINING","You","You","Diamond","Triangle","Star","Circle","Top","m",1.117,1,1117,"You","Stranger"
