"","Subject","Age","Gender","Matching","Identity","Session","RT_ms","RT_sec","ACC"
"3718",2806,20,"female","Matching","Self","3",722,0.722,1
"3719",2806,20,"female","Matching","Self","3",538,0.538,1
"3720",2806,20,"female","Matching","Self","3",489,0.489,1
"3721",2806,20,"female","Matching","Friend","1",786,0.786,0
"3722",2806,20,"female","Matching","Friend","1",469,0.469,1
"3723",2806,20,"female","Matching","Friend","1",882,0.882,1
"3724",2806,20,"female","Matching","Friend","1",896,0.896,1
"3725",2806,20,"female","Matching","Friend","1",504,0.504,1
"3726",2806,20,"female","Matching","Friend","1",678,0.678,1
"3727",2806,20,"female","Matching","Friend","1",632,0.632,1
"3728",2806,20,"female","Matching","Friend","1",689,0.689,1
"3729",2806,20,"female","Matching","Friend","1",718,0.718,1
"3730",2806,20,"female","Matching","Friend","1",794,0.794,0
"3731",2806,20,"female","Matching","Friend","1",722,0.722,1
"3732",2806,20,"female","Matching","Friend","1",878,0.878,0
"3733",2806,20,"female","Matching","Friend","1",572,0.572,1
"3734",2806,20,"female","Matching","Friend","1",507,0.507,0
"3735",2806,20,"female","Matching","Friend","1",800,0.8,1
"3736",2806,20,"female","Matching","Friend","1",502,0.502,1
"3737",2806,20,"female","Matching","Friend","1",759,0.759,1
"3738",2806,20,"female","Matching","Friend","1",596,0.596,0
"3739",2806,20,"female","Matching","Friend","1",550,0.55,1
"3740",2806,20,"female","Matching","Friend","1",934,0.934,1
"3741",2806,20,"female","Matching","Friend","1",489,0.489,0
"3742",2806,20,"female","Matching","Friend","1",395,0.395,1
"3743",2806,20,"female","Matching","Friend","1",489,0.489,1
"3744",2806,20,"female","Matching","Friend","1",675,0.675,0
"3745",2806,20,"female","Matching","Friend","1",698,0.698,1
"3746",2806,20,"female","Matching","Friend","1",488,0.488,1
"3747",2806,20,"female","Matching","Friend","1",578,0.578,1
"3748",2806,20,"female","Matching","Friend","1",638,0.638,1
"3749",2806,20,"female","Matching","Friend","1",1006,1.006,1
"3750",2806,20,"female","Matching","Friend","1",660,0.66,1
"3751",2806,20,"female","Matching","Friend","1",528,0.528,1
"3752",2806,20,"female","Matching","Friend","1",534,0.534,1
"3753",2806,20,"female","Matching","Friend","1",675,0.675,0
"3754",2806,20,"female","Matching","Friend","1",1116,1.116,1
"3755",2806,20,"female","Matching","Friend","1",380,0.38,1
"3756",2806,20,"female","Matching","Friend","1",637,0.637,1
"3757",2806,20,"female","Matching","Friend","1",611,0.611,0
"3758",2806,20,"female","Matching","Friend","1",593,0.593,1
"3759",2806,20,"female","Matching","Friend","1",869,0.869,1
"3760",2806,20,"female","Matching","Friend","1",787,0.787,1
"3761",2806,20,"female","Matching","Friend","1",587,0.587,0
"3762",2806,20,"female","Matching","Friend","1",812,0.812,1
"3763",2806,20,"female","Matching","Friend","1",534,0.534,0
"3764",2806,20,"female","Matching","Friend","1",0,0,0
"3765",2806,20,"female","Matching","Friend","1",832,0.832,0
"3766",2806,20,"female","Matching","Friend","1",686,0.686,1
"3767",2806,20,"female","Matching","Friend","1",413,0.413,0
"3768",2806,20,"female","Matching","Friend","1",675,0.675,1
"3769",2806,20,"female","Matching","Friend","1",678,0.678,1
"3770",2806,20,"female","Matching","Friend","1",500,0.5,1
"3771",2806,20,"female","Matching","Friend","1",430,0.43,0
"3772",2806,20,"female","Matching","Friend","1",397,0.397,0
"3773",2806,20,"female","Matching","Friend","1",408,0.408,0
"3774",2806,20,"female","Matching","Friend","1",0,0,0
"3775",2806,20,"female","Matching","Friend","1",0,0,0
"3776",2806,20,"female","Matching","Friend","1",375,0.375,1
"3777",2806,20,"female","Matching","Friend","1",0,0,0
"3778",2806,20,"female","Matching","Friend","1",435,0.435,0
"3779",2806,20,"female","Matching","Friend","1",518,0.518,1
"3780",2806,20,"female","Matching","Friend","1",901,0.901,1
"3781",2806,20,"female","Matching","Friend","2",678,0.678,0
"3782",2806,20,"female","Matching","Friend","2",799,0.799,1
"3783",2806,20,"female","Matching","Friend","2",896,0.896,0
"3784",2806,20,"female","Matching","Friend","2",534,0.534,1
"3785",2806,20,"female","Matching","Friend","2",975,0.975,0
"3786",2806,20,"female","Matching","Friend","2",505,0.505,1
"3787",2806,20,"female","Matching","Friend","2",485,0.485,1
"3788",2806,20,"female","Matching","Friend","2",561,0.561,0
"3789",2806,20,"female","Matching","Friend","2",525,0.525,1
"3790",2806,20,"female","Matching","Friend","2",632,0.632,1
"3791",2806,20,"female","Matching","Friend","2",669,0.669,1
"3792",2806,20,"female","Matching","Friend","2",707,0.707,1
"3793",2806,20,"female","Matching","Friend","2",528,0.528,1
"3794",2806,20,"female","Matching","Friend","2",527,0.527,1
"3795",2806,20,"female","Matching","Friend","2",763,0.763,1
"3796",2806,20,"female","Matching","Friend","2",590,0.59,1
"3797",2806,20,"female","Matching","Friend","2",732,0.732,1
"3798",2806,20,"female","Matching","Friend","2",618,0.618,1
"3799",2806,20,"female","Matching","Friend","2",746,0.746,1
"3800",2806,20,"female","Matching","Friend","2",717,0.717,1
"3801",2806,20,"female","Matching","Friend","2",919,0.919,1
"3802",2806,20,"female","Matching","Friend","2",413,0.413,1
"3803",2806,20,"female","Matching","Friend","2",421,0.421,1
"3804",2806,20,"female","Matching","Friend","2",567,0.567,1
"3805",2806,20,"female","Matching","Friend","2",754,0.754,1
"3806",2806,20,"female","Matching","Friend","2",757,0.757,1
"3807",2806,20,"female","Matching","Friend","2",464,0.464,1
"3808",2806,20,"female","Matching","Friend","2",656,0.656,1
"3809",2806,20,"female","Matching","Friend","2",516,0.516,1
"3810",2806,20,"female","Matching","Friend","2",634,0.634,1
"3811",2806,20,"female","Matching","Friend","2",616,0.616,1
"3812",2806,20,"female","Matching","Friend","2",541,0.541,1
"3813",2806,20,"female","Matching","Friend","2",451,0.451,1
"3814",2806,20,"female","Matching","Friend","2",597,0.597,1
"3815",2806,20,"female","Matching","Friend","2",647,0.647,1
"3816",2806,20,"female","Matching","Friend","2",702,0.702,1
"3817",2806,20,"female","Matching","Friend","2",557,0.557,1
"3818",2806,20,"female","Matching","Friend","2",576,0.576,1
"3819",2806,20,"female","Matching","Friend","2",680,0.68,1
"3820",2806,20,"female","Matching","Friend","2",625,0.625,1
"3821",2806,20,"female","Matching","Friend","3",531,0.531,1
"3822",2806,20,"female","Matching","Friend","3",927,0.927,0
"3823",2806,20,"female","Matching","Friend","3",798,0.798,0
"3824",2806,20,"female","Matching","Friend","3",516,0.516,1
"3825",2806,20,"female","Matching","Friend","3",560,0.56,1
"3826",2806,20,"female","Matching","Friend","3",590,0.59,1
"3827",2806,20,"female","Matching","Friend","3",1182,1.182,0
"3828",2806,20,"female","Matching","Friend","3",438,0.438,1
"3829",2806,20,"female","Matching","Friend","3",1095,1.095,1
"3830",2806,20,"female","Matching","Friend","3",735,0.735,1
"3831",2806,20,"female","Matching","Friend","3",590,0.59,1
"3832",2806,20,"female","Matching","Friend","3",706,0.706,1
"3833",2806,20,"female","Matching","Friend","3",666,0.666,1
"3834",2806,20,"female","Matching","Friend","3",861,0.861,1
"3835",2806,20,"female","Matching","Friend","3",591,0.591,1
"3836",2806,20,"female","Matching","Friend","3",555,0.555,1
"3837",2806,20,"female","Matching","Friend","3",616,0.616,1
"3838",2806,20,"female","Matching","Friend","3",519,0.519,1
"3839",2806,20,"female","Matching","Friend","3",776,0.776,1
"3840",2806,20,"female","Matching","Friend","3",632,0.632,1
"3841",2806,20,"female","Matching","Stranger","1",744,0.744,1
"3842",2806,20,"female","Matching","Stranger","1",0,0,0
"3843",2806,20,"female","Matching","Stranger","1",914,0.914,0
"3844",2806,20,"female","Matching","Stranger","1",1083,1.083,1
"3845",2806,20,"female","Matching","Stranger","1",783,0.783,1
"3846",2806,20,"female","Matching","Stranger","1",540,0.54,1
"3847",2806,20,"female","Matching","Stranger","1",444,0.444,0
"3848",2806,20,"female","Matching","Stranger","1",756,0.756,1
"3849",2806,20,"female","Matching","Stranger","1",500,0.5,0
"3850",2806,20,"female","Matching","Stranger","1",961,0.961,1
"3851",2806,20,"female","Matching","Stranger","1",733,0.733,1
"3852",2806,20,"female","Matching","Stranger","1",892,0.892,1
"3853",2806,20,"female","Matching","Stranger","1",770,0.77,1
"3854",2806,20,"female","Matching","Stranger","1",655,0.655,1
"3855",2806,20,"female","Matching","Stranger","1",828,0.828,1
"3856",2806,20,"female","Matching","Stranger","1",538,0.538,1
"3857",2806,20,"female","Matching","Stranger","1",674,0.674,1
"3858",2806,20,"female","Matching","Stranger","1",566,0.566,1
"3859",2806,20,"female","Matching","Stranger","1",976,0.976,1
"3860",2806,20,"female","Matching","Stranger","1",801,0.801,0
"3861",2806,20,"female","Matching","Stranger","1",805,0.805,0
"3862",2806,20,"female","Matching","Stranger","1",871,0.871,1
"3863",2806,20,"female","Matching","Stranger","1",972,0.972,1
"3864",2806,20,"female","Matching","Stranger","1",683,0.683,0
"3865",2806,20,"female","Matching","Stranger","1",531,0.531,1
"3866",2806,20,"female","Matching","Stranger","1",543,0.543,0
"3867",2806,20,"female","Matching","Stranger","1",521,0.521,0
"3868",2806,20,"female","Matching","Stranger","1",858,0.858,1
"3869",2806,20,"female","Matching","Stranger","1",532,0.532,0
"3870",2806,20,"female","Matching","Stranger","1",626,0.626,0
"3871",2806,20,"female","Matching","Stranger","1",630,0.63,0
"3872",2806,20,"female","Matching","Stranger","1",476,0.476,0
"3873",2806,20,"female","Matching","Stranger","1",926,0.926,0
"3874",2806,20,"female","Matching","Stranger","1",506,0.506,0
"3875",2806,20,"female","Matching","Stranger","1",854,0.854,1
"3876",2806,20,"female","Matching","Stranger","1",697,0.697,0
"3877",2806,20,"female","Matching","Stranger","1",840,0.84,1
"3878",2806,20,"female","Matching","Stranger","1",733,0.733,0
"3879",2806,20,"female","Matching","Stranger","1",943,0.943,1
"3880",2806,20,"female","Matching","Stranger","1",781,0.781,1
"3881",2806,20,"female","Matching","Stranger","1",499,0.499,0
"3882",2806,20,"female","Matching","Stranger","1",519,0.519,0
"3883",2806,20,"female","Matching","Stranger","1",0,0,0
"3884",2806,20,"female","Matching","Stranger","1",0,0,0
"3885",2806,20,"female","Matching","Stranger","1",665,0.665,0
"3886",2806,20,"female","Matching","Stranger","1",562,0.562,0
"3887",2806,20,"female","Matching","Stranger","1",666,0.666,0
"3888",2806,20,"female","Matching","Stranger","1",532,0.532,0
"3889",2806,20,"female","Matching","Stranger","1",490,0.49,1
"3890",2806,20,"female","Matching","Stranger","1",471,0.471,0
"3891",2806,20,"female","Matching","Stranger","1",867,0.867,1
"3892",2806,20,"female","Matching","Stranger","1",527,0.527,0
"3893",2806,20,"female","Matching","Stranger","1",656,0.656,0
"3894",2806,20,"female","Matching","Stranger","1",615,0.615,0
"3895",2806,20,"female","Matching","Stranger","1",803,0.803,1
"3896",2806,20,"female","Matching","Stranger","1",705,0.705,1
"3897",2806,20,"female","Matching","Stranger","1",0,0,0
"3898",2806,20,"female","Matching","Stranger","1",705,0.705,0
"3899",2806,20,"female","Matching","Stranger","1",456,0.456,1
"3900",2806,20,"female","Matching","Stranger","1",785,0.785,1
"3901",2806,20,"female","Matching","Stranger","2",659,0.659,1
"3902",2806,20,"female","Matching","Stranger","2",537,0.537,1
"3903",2806,20,"female","Matching","Stranger","2",628,0.628,0
"3904",2806,20,"female","Matching","Stranger","2",618,0.618,1
"3905",2806,20,"female","Matching","Stranger","2",738,0.738,1
"3906",2806,20,"female","Matching","Stranger","2",698,0.698,1
"3907",2806,20,"female","Matching","Stranger","2",672,0.672,1
"3908",2806,20,"female","Matching","Stranger","2",811,0.811,1
"3909",2806,20,"female","Matching","Stranger","2",724,0.724,1
"3910",2806,20,"female","Matching","Stranger","2",434,0.434,1
"3911",2806,20,"female","Matching","Stranger","2",643,0.643,1
"3912",2806,20,"female","Matching","Stranger","2",609,0.609,1
"3913",2806,20,"female","Matching","Stranger","2",643,0.643,1
"3914",2806,20,"female","Matching","Stranger","2",928,0.928,1
"3915",2806,20,"female","Matching","Stranger","2",704,0.704,1
"3916",2806,20,"female","Matching","Stranger","2",708,0.708,1
"3917",2806,20,"female","Matching","Stranger","2",1088,1.088,1
"3918",2806,20,"female","Matching","Stranger","2",543,0.543,1
"3919",2806,20,"female","Matching","Stranger","2",782,0.782,1
"3920",2806,20,"female","Matching","Stranger","2",824,0.824,1
"3921",2806,20,"female","Matching","Stranger","2",841,0.841,0
"3922",2806,20,"female","Matching","Stranger","2",909,0.909,1
"3923",2806,20,"female","Matching","Stranger","2",642,0.642,1
"3924",2806,20,"female","Matching","Stranger","2",515,0.515,0
"3925",2806,20,"female","Matching","Stranger","2",888,0.888,0
"3926",2806,20,"female","Matching","Stranger","2",731,0.731,1
"3927",2806,20,"female","Matching","Stranger","2",628,0.628,1
"3928",2806,20,"female","Matching","Stranger","2",386,0.386,1
"3929",2806,20,"female","Matching","Stranger","2",578,0.578,0
"3930",2806,20,"female","Matching","Stranger","2",590,0.59,1
"3931",2806,20,"female","Matching","Stranger","2",639,0.639,1
"3932",2806,20,"female","Matching","Stranger","2",593,0.593,1
"3933",2806,20,"female","Matching","Stranger","2",641,0.641,1
"3934",2806,20,"female","Matching","Stranger","2",673,0.673,1
"3935",2806,20,"female","Matching","Stranger","2",765,0.765,1
"3936",2806,20,"female","Matching","Stranger","2",691,0.691,1
"3937",2806,20,"female","Matching","Stranger","2",935,0.935,1
"3938",2806,20,"female","Matching","Stranger","2",494,0.494,0
"3939",2806,20,"female","Matching","Stranger","2",607,0.607,1
"3940",2806,20,"female","Matching","Stranger","2",530,0.53,1
"3941",2806,20,"female","Matching","Stranger","3",699,0.699,0
"3942",2806,20,"female","Matching","Stranger","3",727,0.727,1
"3943",2806,20,"female","Matching","Stranger","3",644,0.644,1
"3944",2806,20,"female","Matching","Stranger","3",547,0.547,1
"3945",2806,20,"female","Matching","Stranger","3",940,0.94,0
"3946",2806,20,"female","Matching","Stranger","3",570,0.57,1
"3947",2806,20,"female","Matching","Stranger","3",602,0.602,1
"3948",2806,20,"female","Matching","Stranger","3",661,0.661,1
"3949",2806,20,"female","Matching","Stranger","3",608,0.608,1
"3950",2806,20,"female","Matching","Stranger","3",739,0.739,1
"3951",2806,20,"female","Matching","Stranger","3",543,0.543,1
"3952",2806,20,"female","Matching","Stranger","3",717,0.717,1
"3953",2806,20,"female","Matching","Stranger","3",661,0.661,1
"3954",2806,20,"female","Matching","Stranger","3",779,0.779,1
"3955",2806,20,"female","Matching","Stranger","3",627,0.627,1
"3956",2806,20,"female","Matching","Stranger","3",922,0.922,0
"3957",2806,20,"female","Matching","Stranger","3",579,0.579,1
"3958",2806,20,"female","Matching","Stranger","3",709,0.709,1
"3959",2806,20,"female","Matching","Stranger","3",390,0.39,1
"3960",2806,20,"female","Matching","Stranger","3",642,0.642,1
"3961",2806,20,"female","Nonmatching","Self","1",511,0.511,1
"3962",2806,20,"female","Nonmatching","Self","1",0,0,0
"3963",2806,20,"female","Nonmatching","Self","1",742,0.742,1
"3964",2806,20,"female","Nonmatching","Self","1",392,0.392,0
"3965",2806,20,"female","Nonmatching","Self","1",585,0.585,0
"3966",2806,20,"female","Nonmatching","Self","1",926,0.926,1
"3967",2806,20,"female","Nonmatching","Self","1",582,0.582,1
"3968",2806,20,"female","Nonmatching","Self","1",830,0.83,1
"3969",2806,20,"female","Nonmatching","Self","1",1168,1.168,0
"3970",2806,20,"female","Nonmatching","Self","1",691,0.691,1
"3971",2806,20,"female","Nonmatching","Self","1",735,0.735,1
"3972",2806,20,"female","Nonmatching","Self","1",820,0.82,1
"3973",2806,20,"female","Nonmatching","Self","1",816,0.816,1
"3974",2806,20,"female","Nonmatching","Self","1",407,0.407,0
"3975",2806,20,"female","Nonmatching","Self","1",660,0.66,1
"3976",2806,20,"female","Nonmatching","Self","1",342,0.342,0
"3977",2806,20,"female","Nonmatching","Self","1",578,0.578,0
"3978",2806,20,"female","Nonmatching","Self","1",700,0.7,1
"3979",2806,20,"female","Nonmatching","Self","1",700,0.7,0
"3980",2806,20,"female","Nonmatching","Self","1",580,0.58,1
"3981",2806,20,"female","Nonmatching","Self","1",751,0.751,1
"3982",2806,20,"female","Nonmatching","Self","1",517,0.517,1
"3983",2806,20,"female","Nonmatching","Self","1",751,0.751,1
"3984",2806,20,"female","Nonmatching","Self","1",664,0.664,1
"3985",2806,20,"female","Nonmatching","Self","1",791,0.791,1
"3986",2806,20,"female","Nonmatching","Self","1",724,0.724,0
"3987",2806,20,"female","Nonmatching","Self","1",791,0.791,1
"3988",2806,20,"female","Nonmatching","Self","1",1067,1.067,1
"3989",2806,20,"female","Nonmatching","Self","1",864,0.864,1
"3990",2806,20,"female","Nonmatching","Self","1",0,0,0
"3991",2806,20,"female","Nonmatching","Self","1",690,0.69,1
"3992",2806,20,"female","Nonmatching","Self","1",608,0.608,0
"3993",2806,20,"female","Nonmatching","Self","1",765,0.765,1
"3994",2806,20,"female","Nonmatching","Self","1",764,0.764,1
"3995",2806,20,"female","Nonmatching","Self","1",849,0.849,1
"3996",2806,20,"female","Nonmatching","Self","1",781,0.781,1
"3997",2806,20,"female","Nonmatching","Self","1",884,0.884,1
"3998",2806,20,"female","Nonmatching","Self","1",891,0.891,1
"3999",2806,20,"female","Nonmatching","Self","1",731,0.731,1
"4000",2806,20,"female","Nonmatching","Self","1",568,0.568,1
"4001",2806,20,"female","Nonmatching","Self","1",465,0.465,0
"4002",2806,20,"female","Nonmatching","Self","1",407,0.407,0
"4003",2806,20,"female","Nonmatching","Self","1",488,0.488,0
"4004",2806,20,"female","Nonmatching","Self","1",531,0.531,1
"4005",2806,20,"female","Nonmatching","Self","1",556,0.556,1
"4006",2806,20,"female","Nonmatching","Self","1",588,0.588,0
"4007",2806,20,"female","Nonmatching","Self","1",802,0.802,1
"4008",2806,20,"female","Nonmatching","Self","1",640,0.64,1
"4009",2806,20,"female","Nonmatching","Self","1",800,0.8,1
"4010",2806,20,"female","Nonmatching","Self","1",1020,1.02,1
"4011",2806,20,"female","Nonmatching","Self","1",532,0.532,1
"4012",2806,20,"female","Nonmatching","Self","1",734,0.734,1
"4013",2806,20,"female","Nonmatching","Self","1",466,0.466,1
"4014",2806,20,"female","Nonmatching","Self","1",877,0.877,1
"4015",2806,20,"female","Nonmatching","Self","1",0,0,0
"4016",2806,20,"female","Nonmatching","Self","1",545,0.545,1
"4017",2806,20,"female","Nonmatching","Self","1",0,0,0
"4018",2806,20,"female","Nonmatching","Self","1",251,0.251,1
"4019",2806,20,"female","Nonmatching","Self","1",481,0.481,0
"4020",2806,20,"female","Nonmatching","Self","1",663,0.663,1
"4021",2806,20,"female","Nonmatching","Self","2",833,0.833,1
"4022",2806,20,"female","Nonmatching","Self","2",945,0.945,0
"4023",2806,20,"female","Nonmatching","Self","2",868,0.868,1
"4024",2806,20,"female","Nonmatching","Self","2",494,0.494,0
"4025",2806,20,"female","Nonmatching","Self","2",693,0.693,1
"4026",2806,20,"female","Nonmatching","Self","2",600,0.6,1
"4027",2806,20,"female","Nonmatching","Self","2",737,0.737,1
"4028",2806,20,"female","Nonmatching","Self","2",820,0.82,1
"4029",2806,20,"female","Nonmatching","Self","2",748,0.748,1
"4030",2806,20,"female","Nonmatching","Self","2",664,0.664,1
"4031",2806,20,"female","Nonmatching","Self","2",665,0.665,1
"4032",2806,20,"female","Nonmatching","Self","2",819,0.819,1
"4033",2806,20,"female","Nonmatching","Self","2",846,0.846,1
"4034",2806,20,"female","Nonmatching","Self","2",788,0.788,1
"4035",2806,20,"female","Nonmatching","Self","2",585,0.585,1
"4036",2806,20,"female","Nonmatching","Self","2",586,0.586,1
"4037",2806,20,"female","Nonmatching","Self","2",885,0.885,1
"4038",2806,20,"female","Nonmatching","Self","2",757,0.757,0
"4039",2806,20,"female","Nonmatching","Self","2",781,0.781,1
"4040",2806,20,"female","Nonmatching","Self","2",737,0.737,1
"4041",2806,20,"female","Nonmatching","Self","2",706,0.706,1
"4042",2806,20,"female","Nonmatching","Self","2",659,0.659,1
"4043",2806,20,"female","Nonmatching","Self","2",626,0.626,1
"4044",2806,20,"female","Nonmatching","Self","2",741,0.741,1
"4045",2806,20,"female","Nonmatching","Self","2",682,0.682,1
"4046",2806,20,"female","Nonmatching","Self","2",727,0.727,1
"4047",2806,20,"female","Nonmatching","Self","2",438,0.438,0
"4048",2806,20,"female","Nonmatching","Self","2",800,0.8,1
"4049",2806,20,"female","Nonmatching","Self","2",766,0.766,1
"4050",2806,20,"female","Nonmatching","Self","2",710,0.71,1
"4051",2806,20,"female","Nonmatching","Self","2",895,0.895,1
"4052",2806,20,"female","Nonmatching","Self","2",771,0.771,1
"4053",2806,20,"female","Nonmatching","Self","2",974,0.974,1
"4054",2806,20,"female","Nonmatching","Self","2",1109,1.109,1
"4055",2806,20,"female","Nonmatching","Self","2",849,0.849,1
"4056",2806,20,"female","Nonmatching","Self","2",591,0.591,0
"4057",2806,20,"female","Nonmatching","Self","2",739,0.739,1
"4058",2806,20,"female","Nonmatching","Self","2",613,0.613,1
"4059",2806,20,"female","Nonmatching","Self","2",531,0.531,1
"4060",2806,20,"female","Nonmatching","Self","2",510,0.51,0
"4061",2806,20,"female","Nonmatching","Self","3",589,0.589,1
"4062",2806,20,"female","Nonmatching","Self","3",669,0.669,1
"4063",2806,20,"female","Nonmatching","Self","3",808,0.808,1
"4064",2806,20,"female","Nonmatching","Self","3",625,0.625,1
"4065",2806,20,"female","Nonmatching","Self","3",772,0.772,1
"4066",2806,20,"female","Nonmatching","Self","3",636,0.636,1
"4067",2806,20,"female","Nonmatching","Self","3",760,0.76,1
"4068",2806,20,"female","Nonmatching","Self","3",719,0.719,1
"4069",2806,20,"female","Nonmatching","Self","3",590,0.59,1
"4070",2806,20,"female","Nonmatching","Self","3",617,0.617,1
"4071",2806,20,"female","Nonmatching","Self","3",588,0.588,1
"4072",2806,20,"female","Nonmatching","Self","3",660,0.66,1
"4073",2806,20,"female","Nonmatching","Self","3",496,0.496,1
"4074",2806,20,"female","Nonmatching","Self","3",636,0.636,1
"4075",2806,20,"female","Nonmatching","Self","3",1017,1.017,1
"4076",2806,20,"female","Nonmatching","Self","3",575,0.575,0
"4077",2806,20,"female","Nonmatching","Self","3",673,0.673,1
"4078",2806,20,"female","Nonmatching","Self","3",887,0.887,1
"4079",2806,20,"female","Nonmatching","Self","3",596,0.596,1
"4080",2806,20,"female","Nonmatching","Self","3",575,0.575,1
"4081",2806,20,"female","Nonmatching","Friend","1",536,0.536,0
"4082",2806,20,"female","Nonmatching","Friend","1",884,0.884,0
"4083",2806,20,"female","Nonmatching","Friend","1",516,0.516,0
"4084",2806,20,"female","Nonmatching","Friend","1",598,0.598,1
"4085",2806,20,"female","Nonmatching","Friend","1",410,0.41,0
"4086",2806,20,"female","Nonmatching","Friend","1",848,0.848,1
"4087",2806,20,"female","Nonmatching","Friend","1",551,0.551,1
"4088",2806,20,"female","Nonmatching","Friend","1",490,0.49,0
"4089",2806,20,"female","Nonmatching","Friend","1",1000,1,1
"4090",2806,20,"female","Nonmatching","Friend","1",501,0.501,1
"4091",2806,20,"female","Nonmatching","Friend","1",466,0.466,1
"4092",2806,20,"female","Nonmatching","Friend","1",488,0.488,0
"4093",2806,20,"female","Nonmatching","Friend","1",638,0.638,1
"4094",2806,20,"female","Nonmatching","Friend","1",621,0.621,1
"4095",2806,20,"female","Nonmatching","Friend","1",970,0.97,1
"4096",2806,20,"female","Nonmatching","Friend","1",1052,1.052,1
"4097",2806,20,"female","Nonmatching","Friend","1",1056,1.056,1
"4098",2806,20,"female","Nonmatching","Friend","1",790,0.79,1
"4099",2806,20,"female","Nonmatching","Friend","1",946,0.946,1
"4100",2806,20,"female","Nonmatching","Friend","1",874,0.874,1
"4101",2806,20,"female","Nonmatching","Friend","1",677,0.677,1
"4102",2806,20,"female","Nonmatching","Friend","1",747,0.747,0
"4103",2806,20,"female","Nonmatching","Friend","1",697,0.697,1
"4104",2806,20,"female","Nonmatching","Friend","1",639,0.639,1
"4105",2806,20,"female","Nonmatching","Friend","1",969,0.969,1
"4106",2806,20,"female","Nonmatching","Friend","1",412,0.412,0
"4107",2806,20,"female","Nonmatching","Friend","1",712,0.712,1
"4108",2806,20,"female","Nonmatching","Friend","1",453,0.453,0
"4109",2806,20,"female","Nonmatching","Friend","1",822,0.822,1
"4110",2806,20,"female","Nonmatching","Friend","1",938,0.938,1
"4111",2806,20,"female","Nonmatching","Friend","1",748,0.748,1
"4112",2806,20,"female","Nonmatching","Friend","1",592,0.592,1
"4113",2806,20,"female","Nonmatching","Friend","1",799,0.799,1
"4114",2806,20,"female","Nonmatching","Friend","1",390,0.39,0
"4115",2806,20,"female","Nonmatching","Friend","1",759,0.759,1
"4116",2806,20,"female","Nonmatching","Friend","1",800,0.8,1
"4117",2806,20,"female","Nonmatching","Friend","1",761,0.761,1
"4118",2806,20,"female","Nonmatching","Friend","1",703,0.703,1
"4119",2806,20,"female","Nonmatching","Friend","1",727,0.727,1
"4120",2806,20,"female","Nonmatching","Friend","1",651,0.651,1
"4121",2806,20,"female","Nonmatching","Friend","1",0,0,0
"4122",2806,20,"female","Nonmatching","Friend","1",777,0.777,1
"4123",2806,20,"female","Nonmatching","Friend","1",723,0.723,1
"4124",2806,20,"female","Nonmatching","Friend","1",423,0.423,0
"4125",2806,20,"female","Nonmatching","Friend","1",646,0.646,1
"4126",2806,20,"female","Nonmatching","Friend","1",566,0.566,1
"4127",2806,20,"female","Nonmatching","Friend","1",382,0.382,1
"4128",2806,20,"female","Nonmatching","Friend","1",444,0.444,0
"4129",2806,20,"female","Nonmatching","Friend","1",650,0.65,1
"4130",2806,20,"female","Nonmatching","Friend","1",597,0.597,1
"4131",2806,20,"female","Nonmatching","Friend","1",680,0.68,1
"4132",2806,20,"female","Nonmatching","Friend","1",741,0.741,1
"4133",2806,20,"female","Nonmatching","Friend","1",489,0.489,1
"4134",2806,20,"female","Nonmatching","Friend","1",588,0.588,1
"4135",2806,20,"female","Nonmatching","Friend","1",693,0.693,1
"4136",2806,20,"female","Nonmatching","Friend","1",659,0.659,1
"4137",2806,20,"female","Nonmatching","Friend","1",433,0.433,0
"4138",2806,20,"female","Nonmatching","Friend","1",507,0.507,1
"4139",2806,20,"female","Nonmatching","Friend","1",751,0.751,1
"4140",2806,20,"female","Nonmatching","Friend","1",635,0.635,1
"4141",2806,20,"female","Nonmatching","Friend","2",490,0.49,1
"4142",2806,20,"female","Nonmatching","Friend","2",551,0.551,1
"4143",2806,20,"female","Nonmatching","Friend","2",526,0.526,1
"4144",2806,20,"female","Nonmatching","Friend","2",706,0.706,0
"4145",2806,20,"female","Nonmatching","Friend","2",755,0.755,1
"4146",2806,20,"female","Nonmatching","Friend","2",883,0.883,1
"4147",2806,20,"female","Nonmatching","Friend","2",587,0.587,1
"4148",2806,20,"female","Nonmatching","Friend","2",631,0.631,1
"4149",2806,20,"female","Nonmatching","Friend","2",671,0.671,1
"4150",2806,20,"female","Nonmatching","Friend","2",494,0.494,1
"4151",2806,20,"female","Nonmatching","Friend","2",623,0.623,1
"4152",2806,20,"female","Nonmatching","Friend","2",756,0.756,1
"4153",2806,20,"female","Nonmatching","Friend","2",610,0.61,1
"4154",2806,20,"female","Nonmatching","Friend","2",803,0.803,1
"4155",2806,20,"female","Nonmatching","Friend","2",654,0.654,1
"4156",2806,20,"female","Nonmatching","Friend","2",819,0.819,1
"4157",2806,20,"female","Nonmatching","Friend","2",743,0.743,1
"4158",2806,20,"female","Nonmatching","Friend","2",921,0.921,1
"4159",2806,20,"female","Nonmatching","Friend","2",572,0.572,0
"4160",2806,20,"female","Nonmatching","Friend","2",954,0.954,1
"4161",2806,20,"female","Nonmatching","Friend","2",775,0.775,1
"4162",2806,20,"female","Nonmatching","Friend","2",525,0.525,1
