"","Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"8505",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",581.9057,0.5819057,1
"8506",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",553.5709,0.5535709,1
"8507",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",534.4692,0.5344692,1
"8508",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",646.0358,0.6460358,1
"8509",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",640.0873,0.6400873,1
"8510",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",685.4507,0.6854507,1
"8511",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",610.2258,0.6102258,1
"8512",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",578.6258,0.5786258,1
"8513",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",822.0415,0.8220415,1
"8514",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1109.1902,1.1091902,1
"8515",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",786.4456,0.7864456,1
"8516",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",779.0404,0.7790404,1
"8517",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",579.2807,0.5792807,1
"8518",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",717.5293,0.7175293,1
"8519",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",782.1071,0.7821071,1
"8520",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",850.0272,0.8500272,1
"8521",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",601.1175,0.6011175,1
"8522",18,23,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",496.8539,0.4968539,0
"8523",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",679.0315,0.6790315,1
"8524",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",481.4591,0.4814591,1
"8525",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",495.8972,0.4958972,1
"8526",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",609.7586,0.6097586,1
"8527",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",743.9483,0.7439483,1
"8528",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",530.7137,0.5307137,1
"8529",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",613.2585,0.6132585,1
"8530",18,23,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",512.9346,0.5129346,0
"8531",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",432.6253,0.4326253,1
"8532",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",735.7231,0.7357231,1
"8533",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",568.8787,0.5688787,1
"8534",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",880.7763,0.8807763,1
"8535",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",607.8562,0.6078562,1
"8536",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",621.8956,0.6218956,1
"8537",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",480.8181,0.4808181,1
"8538",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",930.9392,0.9309392,1
"8539",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",654.4939,0.6544939,1
"8540",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",504.1959,0.5041959,1
"8541",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",526.1777,0.5261777,1
"8542",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",552.6129,0.5526129,1
"8543",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",567.3865,0.5673865,1
"8544",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",677.5419,0.6775419,1
"8545",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",500.8697,0.5008697,1
"8546",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",725.6453,0.7256453,1
"8547",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",563.7656,0.5637656,1
"8548",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",533.7522,0.5337522,1
"8549",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",797.642,0.797642,1
"8550",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",576.0913,0.5760913,1
"8551",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",646.0171,0.6460171,1
"8552",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",580.928,0.580928,1
"8553",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",456.3522,0.4563522,1
"8554",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",685.6102,0.6856102,1
"8555",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",667.7523,0.6677523,1
"8556",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",531.7173,0.5317173,1
"8557",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",846.2506,0.8462506,1
"8558",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",522.5258,0.5225258,1
"8559",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",722.7057,0.7227057,1
"8560",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",681.9153,0.6819153,1
"8561",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",593.2138,0.5932138,1
"8562",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",742.7998,0.7427998,1
"8563",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",611.1262,0.6111262,1
"8564",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",380.0812,0.3800812,1
"8565",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",495.5679,0.4955679,1
"8566",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",635.4122,0.6354122,1
"8567",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",686.7423,0.6867423,1
"8568",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",533.7574,0.5337574,1
"8569",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",587.9525,0.5879525,1
"8570",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1152.8572,1.1528572,1
"8571",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",584.2259,0.5842259,1
"8572",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",647.9831,0.6479831,1
"8573",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",601.9608,0.6019608,1
"8574",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",651.9801,0.6519801,1
"8575",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",527.0818,0.5270818,1
"8576",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",596.3181,0.5963181,1
"8577",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",568.8351,0.5688351,1
"8578",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",620.2914,0.6202914,1
"8579",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",803.0364,0.8030364,1
"8580",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",957.9506,0.9579506,1
"8581",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",448.8709,0.4488709,1
"8582",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",523.4072,0.5234072,1
"8583",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",549.9765,0.5499765,1
"8584",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",638.0903,0.6380903,1
"8585",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",794.3166,0.7943166,1
"8586",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",628.8612,0.6288612,1
"8587",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",564.3824,0.5643824,1
"8588",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",597.722,0.597722,1
"8589",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",754.0963,0.7540963,1
"8590",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",495.4749,0.4954749,1
"8591",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",775.7101,0.7757101,1
"8592",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",526.7262,0.5267262,1
"8593",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",789.2993,0.7892993,1
"8594",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",792.7707,0.7927707,1
"8595",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",576.0115,0.5760115,1
"8596",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",622.7693,0.6227693,1
"8597",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",545.6208,0.5456208,1
"8598",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",596.8478,0.5968478,1
"8599",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",591.1044,0.5911044,1
"8600",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",484.0192,0.4840192,1
"8601",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",322.2082,0.3222082,1
"8602",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",593.1119,0.5931119,1
"8603",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",544.8616,0.5448616,1
"8604",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",843.159,0.843159,1
"8605",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",503.7436,0.5037436,1
"8606",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",756.503,0.756503,1
"8607",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",610.2061,0.6102061,1
"8608",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",640.9109,0.6409109,1
"8609",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",619.5879,0.6195879,1
"8610",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",920.8884,0.9208884,1
"8611",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",919.5103,0.9195103,1
"8612",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",712.7632,0.7127632,1
"8613",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",533.9321,0.5339321,1
"8614",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",507.5644,0.5075644,1
"8615",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",516.3323,0.5163323,1
"8616",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",538.3141,0.5383141,1
"8617",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",734.8788,0.7348788,1
"8618",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",542.9606,0.5429606,1
"8619",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",380.6748,0.3806748,1
"8620",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",609.8043,0.6098043,1
"8621",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",483.4246,0.4834246,1
"8622",18,23,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",399.4598,0.3994598,0
"8623",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",655.0488,0.6550488,1
"8624",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",538.1693,0.5381693,1
"8625",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",786.2718,0.7862718,1
"8626",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",668.1127,0.6681127,1
"8627",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",639.8008,0.6398008,1
"8628",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",588.5926,0.5885926,1
"8629",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",508.703,0.508703,1
"8630",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",834.4628,0.8344628,1
"8631",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",562.5539,0.5625539,1
"8632",18,23,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",525.5578,0.5255578,1
"8633",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",621.9004,0.6219004,1
"8634",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",510.6081,0.5106081,1
"8635",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",498.7553,0.4987553,1
"8636",18,23,"right","f","a","Symmetry","Matching","self-related","Self","Self",498.4674,0.4984674,1
"8637",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",697.0133,0.6970133,1
"8638",18,23,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",714.392,0.714392,1
"8639",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",614.3344,0.6143344,1
"8640",18,23,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",533.9558,0.5339558,1
"8641",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",796.6524,0.7966524,1
"8642",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",628.8248,0.6288248,1
"8643",19,24,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1085.7471,1.0857471,0
"8644",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",793.1931,0.7931931,1
"8645",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",677.0062,0.6770062,1
"8646",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1130.0108,1.1300108,1
"8647",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",880.456,0.880456,1
"8648",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",726.0399,0.7260399,1
"8649",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",689.433,0.689433,1
"8650",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",852.996,0.852996,1
"8651",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",670.8452,0.6708452,1
"8652",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",511.9099,0.5119099,1
"8653",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",605.0893,0.6050893,1
"8654",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",639.2539,0.6392539,1
"8655",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",578.2281,0.5782281,1
"8656",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",594.3848,0.5943848,1
"8657",19,24,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",925.8583,0.9258583,0
"8658",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",780.0064,0.7800064,1
"8659",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",662.2685,0.6622685,1
"8660",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",613.4663,0.6134663,1
"8661",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",538.1598,0.5381598,1
"8662",19,24,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",636.4877,0.6364877,0
"8663",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",851.1871,0.8511871,1
"8664",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",684.87,0.68487,1
"8665",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",686.4192,0.6864192,1
"8666",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",461.9811,0.4619811,1
"8667",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",487.6271,0.4876271,1
"8668",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",454.2156,0.4542156,1
"8669",19,24,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",563.3461,0.5633461,0
"8670",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",701.0539,0.7010539,1
"8671",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",530.4141,0.5304141,1
"8672",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",707.4628,0.7074628,1
"8673",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",851.4223,0.8514223,1
"8674",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",626.8625,0.6268625,1
"8675",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",833.0273,0.8330273,1
"8676",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1403.3242,1.4033242,1
"8677",19,24,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1401.461,1.401461,0
"8678",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",686.6146,0.6866146,1
"8679",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",768.1812,0.7681812,1
"8680",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",830.6659,0.8306659,1
"8681",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",701.3119,0.7013119,1
"8682",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",851.0138,0.8510138,1
"8683",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1039.4752,1.0394752,1
"8684",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1172.8182,1.1728182,1
"8685",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",593.7535,0.5937535,1
"8686",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",578.2051,0.5782051,1
"8687",19,24,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",833.7432,0.8337432,0
"8688",19,24,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",720.7014,0.7207014,0
"8689",19,24,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",917.0522,0.9170522,0
"8690",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",584.0782,0.5840782,1
"8691",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",636.9974,0.6369974,1
"8692",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",669.0064,0.6690064,1
"8693",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1160.3746,1.1603746,1
"8694",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",518.5586,0.5185586,1
"8695",19,24,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",964.887,0.964887,0
"8696",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",668.4449,0.6684449,1
"8697",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1259.0756,1.2590756,1
"8698",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",496.0196,0.4960196,1
"8699",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",489.4133,0.4894133,1
"8700",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",906.5128,0.9065128,1
"8701",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",735.5378,0.7355378,1
"8702",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",546.7626,0.5467626,1
"8703",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",538.9999,0.5389999,1
"8704",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",608.2112,0.6082112,1
"8705",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1281.6935,1.2816935,1
"8706",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",590.2734,0.5902734,1
"8707",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",650.2326,0.6502326,1
"8708",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",779.7588,0.7797588,1
"8709",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",500.8546,0.5008546,1
"8710",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",520.5896,0.5205896,1
"8711",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",813.0996,0.8130996,1
"8712",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",804.5204,0.8045204,1
"8713",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",869.4078,0.8694078,1
"8714",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",885.8657,0.8858657,1
"8715",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",484.403,0.484403,1
"8716",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",465.7549,0.4657549,1
"8717",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",921.9535,0.9219535,1
"8718",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",526.273,0.526273,1
"8719",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",941.0486,0.9410486,1
"8720",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",746.71793,0.74671793,1
"8721",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",690.579,0.690579,1
"8722",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",839.7718,0.8397718,1
"8723",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",724.4142,0.7244142,1
"8724",19,24,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1197.4056,1.1974056,0
"8725",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1327.7518,1.3277518,1
"8726",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",723.8962,0.7238962,1
"8727",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",588.2709,0.5882709,1
"8728",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",579.8154,0.5798154,1
"8729",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",838.094,0.838094,1
"8730",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",963.6874,0.9636874,1
"8731",19,24,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1372.638,1.372638,0
"8732",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1305.7269,1.3057269,1
"8733",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",765.4796,0.7654796,1
"8734",19,24,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",641.1855,0.6411855,0
"8735",19,24,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1398.0577,1.3980577,0
"8736",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",923.5291,0.9235291,1
"8737",19,24,"right","f","a","Symmetry","Matching","self-related","Self","Self",1121.2348,1.1212348,0
"8738",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",891.7739,0.8917739,1
"8739",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",633.3282,0.6333282,1
"8740",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1010.5561,1.0105561,1
"8741",19,24,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",875.5577,0.8755577,0
"8742",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",851.3953,0.8513953,1
"8743",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",611.4871,0.6114871,1
"8744",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",579.2347,0.5792347,1
"8745",19,24,"right","f","l","Symmetry","Nonmatching","self-related","Self","Self",695.3355,0.6953355,0
"8746",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",456.5849,0.4565849,1
"8747",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",722.5616,0.7225616,1
"8748",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",503.6431,0.5036431,1
"8749",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",626.3646,0.6263646,1
"8750",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",617.7091,0.6177091,1
"8751",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",657.2214,0.6572214,1
"8752",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",869.5222,0.8695222,1
"8753",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",974.598,0.974598,1
"8754",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",796.4515,0.7964515,1
"8755",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",982.5881,0.9825881,1
"8756",19,24,"right","f","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",767.078,0.767078,1
"8757",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",554.8077,0.5548077,1
"8758",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",995.9533,0.9959533,1
"8759",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",743.1852,0.7431852,1
"8760",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1402.8953,1.4028953,1
"8761",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",960.9066,0.9609066,1
"8762",19,24,"right","f","missed","Symmetry","Matching","self-related","Self","Self",1500.1754,1.5001754,NA
"8763",19,24,"right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1073.4243,1.0734243,0
"8764",19,24,"right","f","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1087.9751,1.0879751,0
"8765",19,24,"right","f","a","Symmetry","Nonmatching","self-related","Self","Self",662.11,0.66211,1
"8766",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",922.596,0.922596,1
"8767",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",778.9187,0.7789187,1
"8768",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1272.6876,1.2726876,1
"8769",19,24,"right","f","l","Symmetry","Matching","self-related","Self","Self",535.6793,0.5356793,1
"8770",19,24,"right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",582.0022,0.5820022,1
