"","Subject","Gender","Age","Handedness","Matching","Identity","RT_ms","RT_sec","ACC"
"805",6,"female",0,"right","Nonmatching","Bekannter",476,0.476,1
"806",6,"female",0,"right","Nonmatching","Bekannter",460,0.46,1
"807",6,"female",0,"right","Nonmatching","Bekannter",499,0.499,1
"808",6,"female",0,"right","Nonmatching","Bekannter",458,0.458,1
"809",6,"female",0,"right","Nonmatching","Bekannter",665,0.665,0
"810",6,"female",0,"right","Nonmatching","Bekannter",624,0.624,1
"811",6,"female",0,"right","Nonmatching","Ich",524,0.524,0
"812",6,"female",0,"right","Nonmatching","Ich",841,0.841,1
"813",6,"female",0,"right","Nonmatching","Ich",1029,1.029,1
"814",6,"female",0,"right","Nonmatching","Ich",478,0.478,1
"815",6,"female",0,"right","Nonmatching","Ich",277,0.277,1
"816",6,"female",0,"right","Nonmatching","Ich",381,0.381,1
"817",6,"female",0,"right","Nonmatching","Ich",497,0.497,1
"818",6,"female",0,"right","Nonmatching","Ich",737,0.737,1
"819",6,"female",0,"right","Nonmatching","Ich",400,0.4,1
"820",6,"female",0,"right","Nonmatching","Ich",557,0.557,1
"821",6,"female",0,"right","Nonmatching","Ich",385,0.385,1
"822",6,"female",0,"right","Nonmatching","Ich",589,0.589,1
"823",6,"female",0,"right","Nonmatching","Ich",352,0.352,1
"824",6,"female",0,"right","Nonmatching","Ich",712,0.712,1
"825",6,"female",0,"right","Nonmatching","Ich",405,0.405,1
"826",6,"female",0,"right","Nonmatching","Ich",689,0.689,1
"827",6,"female",0,"right","Nonmatching","Ich",530,0.53,1
"828",6,"female",0,"right","Nonmatching","Ich",967,0.967,1
"829",6,"female",0,"right","Nonmatching","Mutter",1338,1.338,1
"830",6,"female",0,"right","Nonmatching","Mutter",544,0.544,1
"831",6,"female",0,"right","Nonmatching","Mutter",404,0.404,0
"832",6,"female",0,"right","Nonmatching","Mutter",407,0.407,1
"833",6,"female",0,"right","Nonmatching","Mutter",632,0.632,1
"834",6,"female",0,"right","Nonmatching","Mutter",2177,2.177,0
"835",6,"female",0,"right","Nonmatching","Mutter",457,0.457,1
"836",6,"female",0,"right","Nonmatching","Mutter",363,0.363,1
"837",6,"female",0,"right","Nonmatching","Mutter",436,0.436,1
"838",6,"female",0,"right","Nonmatching","Mutter",514,0.514,1
"839",6,"female",0,"right","Nonmatching","Mutter",320,0.32,1
"840",6,"female",0,"right","Nonmatching","Mutter",476,0.476,1
"841",6,"female",0,"right","Nonmatching","Mutter",392,0.392,1
"842",6,"female",0,"right","Nonmatching","Mutter",671,0.671,0
"843",6,"female",0,"right","Nonmatching","Mutter",473,0.473,1
"844",6,"female",0,"right","Nonmatching","Mutter",411,0.411,0
"845",6,"female",0,"right","Nonmatching","Mutter",600,0.6,1
"846",6,"female",0,"right","Nonmatching","Mutter",488,0.488,1
"847",6,"female",0,"right","Nonmatching","none",615,0.615,1
"848",6,"female",0,"right","Nonmatching","none",1580,1.58,1
"849",6,"female",0,"right","Nonmatching","none",512,0.512,0
"850",6,"female",0,"right","Nonmatching","none",592,0.592,0
"851",6,"female",0,"right","Nonmatching","none",385,0.385,1
"852",6,"female",0,"right","Nonmatching","none",447,0.447,1
"853",6,"female",0,"right","Nonmatching","none",757,0.757,1
"854",6,"female",0,"right","Nonmatching","none",352,0.352,1
"855",6,"female",0,"right","Nonmatching","none",429,0.429,1
"856",6,"female",0,"right","Nonmatching","none",543,0.543,1
"857",6,"female",0,"right","Nonmatching","none",426,0.426,1
"858",6,"female",0,"right","Nonmatching","none",308,0.308,1
"859",6,"female",0,"right","Nonmatching","none",326,0.326,1
"860",6,"female",0,"right","Nonmatching","none",464,0.464,1
"861",6,"female",0,"right","Nonmatching","none",536,0.536,1
"862",6,"female",0,"right","Nonmatching","none",442,0.442,1
"863",6,"female",0,"right","Nonmatching","none",455,0.455,1
"864",6,"female",0,"right","Nonmatching","none",579,0.579,1
"865",7,"female",21,"right","Matching","Bekannter",772,0.772,1
"866",7,"female",21,"right","Matching","Bekannter",902,0.902,1
"867",7,"female",21,"right","Matching","Bekannter",501,0.501,1
"868",7,"female",21,"right","Matching","Bekannter",559,0.559,1
"869",7,"female",21,"right","Matching","Bekannter",498,0.498,1
"870",7,"female",21,"right","Matching","Bekannter",808,0.808,1
"871",7,"female",21,"right","Matching","Bekannter",469,0.469,0
"872",7,"female",21,"right","Matching","Bekannter",443,0.443,1
"873",7,"female",21,"right","Matching","Bekannter",554,0.554,1
"874",7,"female",21,"right","Matching","Bekannter",470,0.47,1
"875",7,"female",21,"right","Matching","Bekannter",362,0.362,1
"876",7,"female",21,"right","Matching","Bekannter",388,0.388,1
"877",7,"female",21,"right","Matching","Bekannter",572,0.572,1
"878",7,"female",21,"right","Matching","Bekannter",373,0.373,1
"879",7,"female",21,"right","Matching","Bekannter",501,0.501,1
"880",7,"female",21,"right","Matching","Bekannter",489,0.489,1
"881",7,"female",21,"right","Matching","Bekannter",465,0.465,1
"882",7,"female",21,"right","Matching","Bekannter",426,0.426,1
"883",7,"female",21,"right","Matching","Ich",566,0.566,1
"884",7,"female",21,"right","Matching","Ich",419,0.419,1
"885",7,"female",21,"right","Matching","Ich",326,0.326,0
"886",7,"female",21,"right","Matching","Ich",632,0.632,1
"887",7,"female",21,"right","Matching","Ich",717,0.717,1
"888",7,"female",21,"right","Matching","Ich",528,0.528,1
"889",7,"female",21,"right","Matching","Ich",567,0.567,1
"890",7,"female",21,"right","Matching","Ich",602,0.602,1
"891",7,"female",21,"right","Matching","Ich",466,0.466,1
"892",7,"female",21,"right","Matching","Ich",490,0.49,0
"893",7,"female",21,"right","Matching","Ich",433,0.433,1
"894",7,"female",21,"right","Matching","Ich",527,0.527,1
"895",7,"female",21,"right","Matching","Ich",303,0.303,1
"896",7,"female",21,"right","Matching","Ich",279,0.279,1
"897",7,"female",21,"right","Matching","Ich",452,0.452,1
"898",7,"female",21,"right","Matching","Ich",376,0.376,1
"899",7,"female",21,"right","Matching","Ich",589,0.589,1
"900",7,"female",21,"right","Matching","Ich",458,0.458,1
"901",7,"female",21,"right","Matching","Mutter",720,0.72,1
"902",7,"female",21,"right","Matching","Mutter",587,0.587,1
"903",7,"female",21,"right","Matching","Mutter",332,0.332,1
"904",7,"female",21,"right","Matching","Mutter",636,0.636,1
"905",7,"female",21,"right","Matching","Mutter",490,0.49,1
"906",7,"female",21,"right","Matching","Mutter",484,0.484,1
"907",7,"female",21,"right","Matching","Mutter",415,0.415,1
"908",7,"female",21,"right","Matching","Mutter",408,0.408,1
"909",7,"female",21,"right","Matching","Mutter",415,0.415,1
"910",7,"female",21,"right","Matching","Mutter",486,0.486,1
"911",7,"female",21,"right","Matching","Mutter",442,0.442,1
"912",7,"female",21,"right","Matching","Mutter",374,0.374,1
"913",7,"female",21,"right","Matching","Mutter",302,0.302,1
"914",7,"female",21,"right","Matching","Mutter",502,0.502,1
"915",7,"female",21,"right","Matching","Mutter",392,0.392,1
"916",7,"female",21,"right","Matching","Mutter",885,0.885,1
"917",7,"female",21,"right","Matching","Mutter",504,0.504,1
"918",7,"female",21,"right","Matching","Mutter",571,0.571,1
"919",7,"female",21,"right","Matching","none",908,0.908,0
"920",7,"female",21,"right","Matching","none",586,0.586,1
"921",7,"female",21,"right","Matching","none",716,0.716,1
"922",7,"female",21,"right","Matching","none",862,0.862,1
"923",7,"female",21,"right","Matching","none",465,0.465,1
"924",7,"female",21,"right","Matching","none",518,0.518,1
"925",7,"female",21,"right","Matching","none",405,0.405,1
"926",7,"female",21,"right","Matching","none",405,0.405,1
"927",7,"female",21,"right","Matching","none",588,0.588,1
"928",7,"female",21,"right","Matching","none",597,0.597,1
"929",7,"female",21,"right","Matching","none",373,0.373,1
"930",7,"female",21,"right","Matching","none",357,0.357,1
"931",7,"female",21,"right","Matching","none",378,0.378,1
"932",7,"female",21,"right","Matching","none",509,0.509,1
"933",7,"female",21,"right","Matching","none",484,0.484,1
"934",7,"female",21,"right","Matching","none",553,0.553,1
"935",7,"female",21,"right","Matching","none",398,0.398,1
"936",7,"female",21,"right","Matching","none",580,0.58,1
"937",7,"female",21,"right","Nonmatching","Bekannter",1022,1.022,1
"938",7,"female",21,"right","Nonmatching","Bekannter",1012,1.012,1
"939",7,"female",21,"right","Nonmatching","Bekannter",536,0.536,1
"940",7,"female",21,"right","Nonmatching","Bekannter",781,0.781,1
"941",7,"female",21,"right","Nonmatching","Bekannter",974,0.974,1
"942",7,"female",21,"right","Nonmatching","Bekannter",807,0.807,1
"943",7,"female",21,"right","Nonmatching","Bekannter",460,0.46,0
"944",7,"female",21,"right","Nonmatching","Bekannter",476,0.476,1
"945",7,"female",21,"right","Nonmatching","Bekannter",511,0.511,1
"946",7,"female",21,"right","Nonmatching","Bekannter",434,0.434,1
"947",7,"female",21,"right","Nonmatching","Bekannter",350,0.35,1
"948",7,"female",21,"right","Nonmatching","Bekannter",495,0.495,1
"949",7,"female",21,"right","Nonmatching","Bekannter",407,0.407,1
"950",7,"female",21,"right","Nonmatching","Bekannter",320,0.32,1
"951",7,"female",21,"right","Nonmatching","Bekannter",420,0.42,1
"952",7,"female",21,"right","Nonmatching","Bekannter",405,0.405,0
"953",7,"female",21,"right","Nonmatching","Bekannter",631,0.631,1
"954",7,"female",21,"right","Nonmatching","Bekannter",392,0.392,1
"955",7,"female",21,"right","Nonmatching","Ich",801,0.801,1
"956",7,"female",21,"right","Nonmatching","Ich",617,0.617,1
"957",7,"female",21,"right","Nonmatching","Ich",530,0.53,1
"958",7,"female",21,"right","Nonmatching","Ich",694,0.694,1
"959",7,"female",21,"right","Nonmatching","Ich",552,0.552,1
"960",7,"female",21,"right","Nonmatching","Ich",505,0.505,1
"961",7,"female",21,"right","Nonmatching","Ich",442,0.442,1
"962",7,"female",21,"right","Nonmatching","Ich",400,0.4,0
"963",7,"female",21,"right","Nonmatching","Ich",617,0.617,1
"964",7,"female",21,"right","Nonmatching","Ich",572,0.572,1
"965",7,"female",21,"right","Nonmatching","Ich",410,0.41,1
"966",7,"female",21,"right","Nonmatching","Ich",368,0.368,1
"967",7,"female",21,"right","Nonmatching","Ich",471,0.471,1
"968",7,"female",21,"right","Nonmatching","Ich",487,0.487,1
"969",7,"female",21,"right","Nonmatching","Ich",828,0.828,1
"970",7,"female",21,"right","Nonmatching","Ich",572,0.572,1
"971",7,"female",21,"right","Nonmatching","Ich",573,0.573,1
"972",7,"female",21,"right","Nonmatching","Ich",369,0.369,1
"973",7,"female",21,"right","Nonmatching","Mutter",1888,1.888,1
"974",7,"female",21,"right","Nonmatching","Mutter",642,0.642,1
"975",7,"female",21,"right","Nonmatching","Mutter",487,0.487,1
"976",7,"female",21,"right","Nonmatching","Mutter",579,0.579,1
"977",7,"female",21,"right","Nonmatching","Mutter",563,0.563,1
"978",7,"female",21,"right","Nonmatching","Mutter",539,0.539,1
"979",7,"female",21,"right","Nonmatching","Mutter",485,0.485,0
"980",7,"female",21,"right","Nonmatching","Mutter",636,0.636,1
"981",7,"female",21,"right","Nonmatching","Mutter",543,0.543,1
"982",7,"female",21,"right","Nonmatching","Mutter",653,0.653,1
"983",7,"female",21,"right","Nonmatching","Mutter",507,0.507,1
"984",7,"female",21,"right","Nonmatching","Mutter",370,0.37,1
"985",7,"female",21,"right","Nonmatching","Mutter",1297,1.297,1
"986",7,"female",21,"right","Nonmatching","Mutter",463,0.463,1
"987",7,"female",21,"right","Nonmatching","Mutter",602,0.602,1
"988",7,"female",21,"right","Nonmatching","Mutter",536,0.536,1
"989",7,"female",21,"right","Nonmatching","Mutter",511,0.511,1
"990",7,"female",21,"right","Nonmatching","Mutter",574,0.574,1
"991",7,"female",21,"right","Nonmatching","none",939,0.939,1
"992",7,"female",21,"right","Nonmatching","none",725,0.725,1
"993",7,"female",21,"right","Nonmatching","none",377,0.377,1
"994",7,"female",21,"right","Nonmatching","none",475,0.475,1
"995",7,"female",21,"right","Nonmatching","none",897,0.897,1
"996",7,"female",21,"right","Nonmatching","none",383,0.383,1
"997",7,"female",21,"right","Nonmatching","none",765,0.765,1
"998",7,"female",21,"right","Nonmatching","none",395,0.395,1
"999",7,"female",21,"right","Nonmatching","none",406,0.406,1
"1000",7,"female",21,"right","Nonmatching","none",524,0.524,1
"1001",7,"female",21,"right","Nonmatching","none",533,0.533,1
"1002",7,"female",21,"right","Nonmatching","none",420,0.42,1
"1003",7,"female",21,"right","Nonmatching","none",353,0.353,1
"1004",7,"female",21,"right","Nonmatching","none",352,0.352,0
"1005",7,"female",21,"right","Nonmatching","none",347,0.347,1
"1006",7,"female",21,"right","Nonmatching","none",406,0.406,1
"1007",7,"female",21,"right","Nonmatching","none",452,0.452,1
"1008",7,"female",21,"right","Nonmatching","none",575,0.575,1
"1009",8,"female",19,"right","Matching","Bekannter",403,0.403,1
"1010",8,"female",19,"right","Matching","Bekannter",769,0.769,1
"1011",8,"female",19,"right","Matching","Bekannter",423,0.423,1
"1012",8,"female",19,"right","Matching","Bekannter",713,0.713,1
"1013",8,"female",19,"right","Matching","Bekannter",483,0.483,1
"1014",8,"female",19,"right","Matching","Bekannter",673,0.673,1
"1015",8,"female",19,"right","Matching","Bekannter",1164,1.164,1
"1016",8,"female",19,"right","Matching","Bekannter",829,0.829,1
"1017",8,"female",19,"right","Matching","Bekannter",456,0.456,1
"1018",8,"female",19,"right","Matching","Bekannter",653,0.653,1
"1019",8,"female",19,"right","Matching","Bekannter",487,0.487,1
"1020",8,"female",19,"right","Matching","Bekannter",2025,2.025,1
"1021",8,"female",19,"right","Matching","Bekannter",822,0.822,1
"1022",8,"female",19,"right","Matching","Bekannter",574,0.574,1
"1023",8,"female",19,"right","Matching","Bekannter",1014,1.014,1
"1024",8,"female",19,"right","Matching","Bekannter",532,0.532,1
"1025",8,"female",19,"right","Matching","Bekannter",361,0.361,1
"1026",8,"female",19,"right","Matching","Bekannter",508,0.508,1
"1027",8,"female",19,"right","Matching","Ich",691,0.691,1
"1028",8,"female",19,"right","Matching","Ich",521,0.521,1
"1029",8,"female",19,"right","Matching","Ich",674,0.674,1
"1030",8,"female",19,"right","Matching","Ich",734,0.734,1
"1031",8,"female",19,"right","Matching","Ich",556,0.556,1
"1032",8,"female",19,"right","Matching","Ich",471,0.471,1
"1033",8,"female",19,"right","Matching","Ich",1079,1.079,1
"1034",8,"female",19,"right","Matching","Ich",767,0.767,1
"1035",8,"female",19,"right","Matching","Ich",507,0.507,1
"1036",8,"female",19,"right","Matching","Ich",648,0.648,1
"1037",8,"female",19,"right","Matching","Ich",600,0.6,1
"1038",8,"female",19,"right","Matching","Ich",499,0.499,1
"1039",8,"female",19,"right","Matching","Ich",633,0.633,1
"1040",8,"female",19,"right","Matching","Ich",828,0.828,1
"1041",8,"female",19,"right","Matching","Ich",570,0.57,1
"1042",8,"female",19,"right","Matching","Ich",593,0.593,1
"1043",8,"female",19,"right","Matching","Ich",617,0.617,1
"1044",8,"female",19,"right","Matching","Ich",579,0.579,1
"1045",8,"female",19,"right","Matching","Mutter",592,0.592,0
"1046",8,"female",19,"right","Matching","Mutter",792,0.792,0
"1047",8,"female",19,"right","Matching","Mutter",634,0.634,1
"1048",8,"female",19,"right","Matching","Mutter",430,0.43,0
"1049",8,"female",19,"right","Matching","Mutter",417,0.417,1
"1050",8,"female",19,"right","Matching","Mutter",368,0.368,1
"1051",8,"female",19,"right","Matching","Mutter",588,0.588,1
"1052",8,"female",19,"right","Matching","Mutter",669,0.669,1
"1053",8,"female",19,"right","Matching","Mutter",2056,2.056,1
"1054",8,"female",19,"right","Matching","Mutter",968,0.968,1
"1055",8,"female",19,"right","Matching","Mutter",502,0.502,1
"1056",8,"female",19,"right","Matching","Mutter",838,0.838,0
"1057",8,"female",19,"right","Matching","Mutter",464,0.464,1
"1058",8,"female",19,"right","Matching","Mutter",968,0.968,1
"1059",8,"female",19,"right","Matching","Mutter",702,0.702,1
"1060",8,"female",19,"right","Matching","Mutter",366,0.366,0
"1061",8,"female",19,"right","Matching","Mutter",599,0.599,1
"1062",8,"female",19,"right","Matching","Mutter",683,0.683,1
"1063",8,"female",19,"right","Matching","none",583,0.583,1
"1064",8,"female",19,"right","Matching","none",414,0.414,1
"1065",8,"female",19,"right","Matching","none",849,0.849,1
"1066",8,"female",19,"right","Matching","none",597,0.597,1
"1067",8,"female",19,"right","Matching","none",667,0.667,1
"1068",8,"female",19,"right","Matching","none",776,0.776,1
"1069",8,"female",19,"right","Matching","none",515,0.515,1
"1070",8,"female",19,"right","Matching","none",460,0.46,1
"1071",8,"female",19,"right","Matching","none",564,0.564,1
"1072",8,"female",19,"right","Matching","none",480,0.48,1
"1073",8,"female",19,"right","Matching","none",488,0.488,1
"1074",8,"female",19,"right","Matching","none",599,0.599,1
"1075",8,"female",19,"right","Matching","none",572,0.572,0
"1076",8,"female",19,"right","Matching","none",623,0.623,1
"1077",8,"female",19,"right","Matching","none",711,0.711,1
"1078",8,"female",19,"right","Matching","none",503,0.503,1
"1079",8,"female",19,"right","Matching","none",456,0.456,1
"1080",8,"female",19,"right","Matching","none",416,0.416,1
"1081",8,"female",19,"right","Nonmatching","Bekannter",583,0.583,1
"1082",8,"female",19,"right","Nonmatching","Bekannter",489,0.489,0
"1083",8,"female",19,"right","Nonmatching","Bekannter",607,0.607,1
"1084",8,"female",19,"right","Nonmatching","Bekannter",571,0.571,1
"1085",8,"female",19,"right","Nonmatching","Bekannter",506,0.506,1
"1086",8,"female",19,"right","Nonmatching","Bekannter",408,0.408,0
"1087",8,"female",19,"right","Nonmatching","Bekannter",660,0.66,1
"1088",8,"female",19,"right","Nonmatching","Bekannter",1574,1.574,0
"1089",8,"female",19,"right","Nonmatching","Bekannter",602,0.602,0
"1090",8,"female",19,"right","Nonmatching","Bekannter",867,0.867,1
"1091",8,"female",19,"right","Nonmatching","Bekannter",582,0.582,1
"1092",8,"female",19,"right","Nonmatching","Bekannter",642,0.642,1
"1093",8,"female",19,"right","Nonmatching","Bekannter",816,0.816,0
"1094",8,"female",19,"right","Nonmatching","Bekannter",576,0.576,1
"1095",8,"female",19,"right","Nonmatching","Bekannter",699,0.699,1
"1096",8,"female",19,"right","Nonmatching","Bekannter",753,0.753,1
"1097",8,"female",19,"right","Nonmatching","Bekannter",589,0.589,1
"1098",8,"female",19,"right","Nonmatching","Bekannter",598,0.598,0
"1099",8,"female",19,"right","Nonmatching","Ich",4489,4.489,1
"1100",8,"female",19,"right","Nonmatching","Ich",513,0.513,1
"1101",8,"female",19,"right","Nonmatching","Ich",584,0.584,1
"1102",8,"female",19,"right","Nonmatching","Ich",728,0.728,1
"1103",8,"female",19,"right","Nonmatching","Ich",405,0.405,1
"1104",8,"female",19,"right","Nonmatching","Ich",512,0.512,1
"1105",8,"female",19,"right","Nonmatching","Ich",484,0.484,1
"1106",8,"female",19,"right","Nonmatching","Ich",460,0.46,1
"1107",8,"female",19,"right","Nonmatching","Ich",369,0.369,1
"1108",8,"female",19,"right","Nonmatching","Ich",726,0.726,1
"1109",8,"female",19,"right","Nonmatching","Ich",564,0.564,1
"1110",8,"female",19,"right","Nonmatching","Ich",405,0.405,1
"1111",8,"female",19,"right","Nonmatching","Ich",649,0.649,1
"1112",8,"female",19,"right","Nonmatching","Ich",417,0.417,1
"1113",8,"female",19,"right","Nonmatching","Ich",646,0.646,1
"1114",8,"female",19,"right","Nonmatching","Ich",542,0.542,1
"1115",8,"female",19,"right","Nonmatching","Ich",540,0.54,1
"1116",8,"female",19,"right","Nonmatching","Ich",385,0.385,1
"1117",8,"female",19,"right","Nonmatching","Mutter",1949,1.949,1
"1118",8,"female",19,"right","Nonmatching","Mutter",302,0.302,0
"1119",8,"female",19,"right","Nonmatching","Mutter",2234,2.234,1
"1120",8,"female",19,"right","Nonmatching","Mutter",441,0.441,0
"1121",8,"female",19,"right","Nonmatching","Mutter",2067,2.067,1
"1122",8,"female",19,"right","Nonmatching","Mutter",690,0.69,1
"1123",8,"female",19,"right","Nonmatching","Mutter",1291,1.291,1
"1124",8,"female",19,"right","Nonmatching","Mutter",729,0.729,1
"1125",8,"female",19,"right","Nonmatching","Mutter",603,0.603,1
"1126",8,"female",19,"right","Nonmatching","Mutter",481,0.481,0
"1127",8,"female",19,"right","Nonmatching","Mutter",495,0.495,1
"1128",8,"female",19,"right","Nonmatching","Mutter",921,0.921,1
"1129",8,"female",19,"right","Nonmatching","Mutter",705,0.705,1
"1130",8,"female",19,"right","Nonmatching","Mutter",587,0.587,1
"1131",8,"female",19,"right","Nonmatching","Mutter",571,0.571,1
"1132",8,"female",19,"right","Nonmatching","Mutter",516,0.516,1
"1133",8,"female",19,"right","Nonmatching","Mutter",463,0.463,1
"1134",8,"female",19,"right","Nonmatching","Mutter",539,0.539,1
"1135",8,"female",19,"right","Nonmatching","none",873,0.873,1
"1136",8,"female",19,"right","Nonmatching","none",1202,1.202,1
"1137",8,"female",19,"right","Nonmatching","none",326,0.326,0
"1138",8,"female",19,"right","Nonmatching","none",651,0.651,1
"1139",8,"female",19,"right","Nonmatching","none",451,0.451,1
"1140",8,"female",19,"right","Nonmatching","none",630,0.63,1
"1141",8,"female",19,"right","Nonmatching","none",798,0.798,1
"1142",8,"female",19,"right","Nonmatching","none",553,0.553,1
"1143",8,"female",19,"right","Nonmatching","none",509,0.509,1
"1144",8,"female",19,"right","Nonmatching","none",500,0.5,1
"1145",8,"female",19,"right","Nonmatching","none",553,0.553,1
"1146",8,"female",19,"right","Nonmatching","none",461,0.461,1
"1147",8,"female",19,"right","Nonmatching","none",439,0.439,1
"1148",8,"female",19,"right","Nonmatching","none",545,0.545,0
"1149",8,"female",19,"right","Nonmatching","none",436,0.436,1
"1150",8,"female",19,"right","Nonmatching","none",537,0.537,1
"1151",8,"female",19,"right","Nonmatching","none",434,0.434,1
"1152",8,"female",19,"right","Nonmatching","none",435,0.435,1
"1153",9,"female",20,"right","Matching","Bekannter",1273,1.273,1
"1154",9,"female",20,"right","Matching","Bekannter",804,0.804,1
"1155",9,"female",20,"right","Matching","Bekannter",964,0.964,0
"1156",9,"female",20,"right","Matching","Bekannter",556,0.556,1
"1157",9,"female",20,"right","Matching","Bekannter",1243,1.243,1
"1158",9,"female",20,"right","Matching","Bekannter",386,0.386,1
"1159",9,"female",20,"right","Matching","Bekannter",445,0.445,1
"1160",9,"female",20,"right","Matching","Bekannter",534,0.534,1
"1161",9,"female",20,"right","Matching","Bekannter",574,0.574,1
"1162",9,"female",20,"right","Matching","Bekannter",933,0.933,1
"1163",9,"female",20,"right","Matching","Bekannter",392,0.392,1
"1164",9,"female",20,"right","Matching","Bekannter",428,0.428,0
"1165",9,"female",20,"right","Matching","Bekannter",466,0.466,1
"1166",9,"female",20,"right","Matching","Bekannter",225,0.225,0
"1167",9,"female",20,"right","Matching","Bekannter",538,0.538,1
"1168",9,"female",20,"right","Matching","Bekannter",502,0.502,1
"1169",9,"female",20,"right","Matching","Bekannter",415,0.415,1
"1170",9,"female",20,"right","Matching","Bekannter",476,0.476,1
"1171",9,"female",20,"right","Matching","Ich",2186,2.186,1
"1172",9,"female",20,"right","Matching","Ich",557,0.557,1
"1173",9,"female",20,"right","Matching","Ich",670,0.67,1
"1174",9,"female",20,"right","Matching","Ich",380,0.38,1
"1175",9,"female",20,"right","Matching","Ich",651,0.651,1
"1176",9,"female",20,"right","Matching","Ich",803,0.803,1
"1177",9,"female",20,"right","Matching","Ich",408,0.408,1
"1178",9,"female",20,"right","Matching","Ich",527,0.527,1
"1179",9,"female",20,"right","Matching","Ich",353,0.353,0
"1180",9,"female",20,"right","Matching","Ich",587,0.587,1
"1181",9,"female",20,"right","Matching","Ich",690,0.69,1
"1182",9,"female",20,"right","Matching","Ich",1018,1.018,1
"1183",9,"female",20,"right","Matching","Ich",3333,3.333,1
"1184",9,"female",20,"right","Matching","Ich",406,0.406,0
"1185",9,"female",20,"right","Matching","Ich",491,0.491,1
"1186",9,"female",20,"right","Matching","Ich",585,0.585,1
"1187",9,"female",20,"right","Matching","Ich",790,0.79,1
"1188",9,"female",20,"right","Matching","Ich",694,0.694,1
"1189",9,"female",20,"right","Matching","Mutter",3161,3.161,1
"1190",9,"female",20,"right","Matching","Mutter",431,0.431,1
"1191",9,"female",20,"right","Matching","Mutter",772,0.772,1
"1192",9,"female",20,"right","Matching","Mutter",1357,1.357,1
"1193",9,"female",20,"right","Matching","Mutter",809,0.809,1
"1194",9,"female",20,"right","Matching","Mutter",575,0.575,0
"1195",9,"female",20,"right","Matching","Mutter",617,0.617,1
"1196",9,"female",20,"right","Matching","Mutter",747,0.747,1
"1197",9,"female",20,"right","Matching","Mutter",558,0.558,1
"1198",9,"female",20,"right","Matching","Mutter",626,0.626,0
"1199",9,"female",20,"right","Matching","Mutter",600,0.6,1
"1200",9,"female",20,"right","Matching","Mutter",367,0.367,1
"1201",9,"female",20,"right","Matching","Mutter",565,0.565,1
"1202",9,"female",20,"right","Matching","Mutter",560,0.56,1
"1203",9,"female",20,"right","Matching","Mutter",960,0.96,1
"1204",9,"female",20,"right","Matching","Mutter",428,0.428,1
"1205",9,"female",20,"right","Matching","Mutter",1358,1.358,1
"1206",9,"female",20,"right","Matching","Mutter",512,0.512,1
"1207",9,"female",20,"right","Matching","none",564,0.564,1
"1208",9,"female",20,"right","Matching","none",416,0.416,1
"1209",9,"female",20,"right","Matching","none",649,0.649,1
"1210",9,"female",20,"right","Matching","none",753,0.753,1
"1211",9,"female",20,"right","Matching","none",697,0.697,1
"1212",9,"female",20,"right","Matching","none",232,0.232,1
"1213",9,"female",20,"right","Matching","none",497,0.497,1
"1214",9,"female",20,"right","Matching","none",808,0.808,1
"1215",9,"female",20,"right","Matching","none",442,0.442,1
"1216",9,"female",20,"right","Matching","none",816,0.816,1
"1217",9,"female",20,"right","Matching","none",245,0.245,0
"1218",9,"female",20,"right","Matching","none",410,0.41,1
"1219",9,"female",20,"right","Matching","none",1064,1.064,1
"1220",9,"female",20,"right","Matching","none",731,0.731,1
"1221",9,"female",20,"right","Matching","none",329,0.329,1
"1222",9,"female",20,"right","Matching","none",653,0.653,1
"1223",9,"female",20,"right","Matching","none",504,0.504,1
"1224",9,"female",20,"right","Matching","none",419,0.419,1
"1225",9,"female",20,"right","Nonmatching","Bekannter",395,0.395,1
"1226",9,"female",20,"right","Nonmatching","Bekannter",635,0.635,1
"1227",9,"female",20,"right","Nonmatching","Bekannter",569,0.569,1
"1228",9,"female",20,"right","Nonmatching","Bekannter",1742,1.742,1
"1229",9,"female",20,"right","Nonmatching","Bekannter",388,0.388,1
"1230",9,"female",20,"right","Nonmatching","Bekannter",848,0.848,1
"1231",9,"female",20,"right","Nonmatching","Bekannter",714,0.714,1
"1232",9,"female",20,"right","Nonmatching","Bekannter",563,0.563,1
"1233",9,"female",20,"right","Nonmatching","Bekannter",604,0.604,1
"1234",9,"female",20,"right","Nonmatching","Bekannter",603,0.603,1
"1235",9,"female",20,"right","Nonmatching","Bekannter",510,0.51,1
"1236",9,"female",20,"right","Nonmatching","Bekannter",406,0.406,1
"1237",9,"female",20,"right","Nonmatching","Bekannter",514,0.514,1
"1238",9,"female",20,"right","Nonmatching","Bekannter",434,0.434,1
"1239",9,"female",20,"right","Nonmatching","Bekannter",1663,1.663,0
"1240",9,"female",20,"right","Nonmatching","Bekannter",498,0.498,1
"1241",9,"female",20,"right","Nonmatching","Bekannter",533,0.533,1
"1242",9,"female",20,"right","Nonmatching","Bekannter",584,0.584,1
"1243",9,"female",20,"right","Nonmatching","Ich",564,0.564,1
"1244",9,"female",20,"right","Nonmatching","Ich",517,0.517,1
"1245",9,"female",20,"right","Nonmatching","Ich",724,0.724,1
"1246",9,"female",20,"right","Nonmatching","Ich",569,0.569,1
"1247",9,"female",20,"right","Nonmatching","Ich",480,0.48,1
