"","Subject","Gender","Age","Handedness","Matching","Identity","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","VisualAngle","Color","Contrast"
"232",2,"female",20,"right","incomp","Bekannter",602,0.602,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"233",2,"female",20,"right","incomp","Bekannter",588,0.588,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"234",2,"female",20,"right","incomp","Bekannter",771,0.771,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"235",2,"female",20,"right","incomp","Bekannter",624,0.624,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"236",2,"female",20,"right","incomp","Bekannter",475,0.475,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"237",2,"female",20,"right","incomp","Bekannter",501,0.501,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"238",2,"female",20,"right","incomp","Bekannter",661,0.661,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"239",2,"female",20,"right","incomp","Bekannter",681,0.681,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"240",2,"female",20,"right","incomp","Bekannter",907,0.907,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"241",2,"female",20,"right","incomp","Ich",394,0.394,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"242",2,"female",20,"right","incomp","Ich",779,0.779,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"243",2,"female",20,"right","incomp","Ich",1023,1.023,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"244",2,"female",20,"right","incomp","Ich",707,0.707,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"245",2,"female",20,"right","incomp","Ich",667,0.667,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"246",2,"female",20,"right","incomp","Ich",707,0.707,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"247",2,"female",20,"right","incomp","Ich",535,0.535,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"248",2,"female",20,"right","incomp","Ich",952,0.952,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"249",2,"female",20,"right","incomp","Ich",622,0.622,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"250",2,"female",20,"right","incomp","Ich",594,0.594,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"251",2,"female",20,"right","incomp","Ich",680,0.68,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"252",2,"female",20,"right","incomp","Ich",529,0.529,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"253",2,"female",20,"right","incomp","Ich",680,0.68,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"254",2,"female",20,"right","incomp","Ich",728,0.728,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"255",2,"female",20,"right","incomp","Ich",688,0.688,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"256",2,"female",20,"right","incomp","Ich",521,0.521,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"257",2,"female",20,"right","incomp","Ich",1377,1.377,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"258",2,"female",20,"right","incomp","Ich",682,0.682,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"259",2,"female",20,"right","incomp","Ich",758,0.758,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"260",2,"female",20,"right","incomp","Ich",729,0.729,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"261",2,"female",20,"right","incomp","Ich",906,0.906,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"262",2,"female",20,"right","incomp","Ich",649,0.649,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"263",2,"female",20,"right","incomp","Ich",728,0.728,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"264",2,"female",20,"right","incomp","Ich",803,0.803,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"265",2,"female",20,"right","incomp","Mutter",664,0.664,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"266",2,"female",20,"right","incomp","Mutter",706,0.706,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"267",2,"female",20,"right","incomp","Mutter",882,0.882,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"268",2,"female",20,"right","incomp","Mutter",871,0.871,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"269",2,"female",20,"right","incomp","Mutter",751,0.751,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"270",2,"female",20,"right","incomp","Mutter",626,0.626,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"271",2,"female",20,"right","incomp","Mutter",518,0.518,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"272",2,"female",20,"right","incomp","Mutter",997,0.997,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"273",2,"female",20,"right","incomp","Mutter",594,0.594,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"274",2,"female",20,"right","incomp","Mutter",859,0.859,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"275",2,"female",20,"right","incomp","Mutter",521,0.521,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"276",2,"female",20,"right","incomp","Mutter",475,0.475,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"277",2,"female",20,"right","incomp","Mutter",702,0.702,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"278",2,"female",20,"right","incomp","Mutter",533,0.533,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"279",2,"female",20,"right","incomp","Mutter",539,0.539,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"280",2,"female",20,"right","incomp","Mutter",657,0.657,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"281",2,"female",20,"right","incomp","Mutter",811,0.811,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"282",2,"female",20,"right","incomp","Mutter",704,0.704,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"283",2,"female",20,"right","incomp","Mutter",573,0.573,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"284",2,"female",20,"right","incomp","Mutter",546,0.546,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"285",2,"female",20,"right","incomp","Mutter",587,0.587,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"286",2,"female",20,"right","incomp","Mutter",770,0.77,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"287",2,"female",20,"right","incomp","Mutter",720,0.72,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"288",2,"female",20,"right","incomp","Mutter",780,0.78,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"289",3,"female",20,"right","comp","Bekannter",958,0.958,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"290",3,"female",20,"right","comp","Bekannter",615,0.615,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"291",3,"female",20,"right","comp","Bekannter",448,0.448,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"292",3,"female",20,"right","comp","Bekannter",682,0.682,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"293",3,"female",20,"right","comp","Bekannter",441,0.441,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"294",3,"female",20,"right","comp","Bekannter",456,0.456,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"295",3,"female",20,"right","comp","Bekannter",599,0.599,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"296",3,"female",20,"right","comp","Bekannter",516,0.516,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"297",3,"female",20,"right","comp","Bekannter",310,0.31,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"298",3,"female",20,"right","comp","Bekannter",480,0.48,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"299",3,"female",20,"right","comp","Bekannter",468,0.468,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"300",3,"female",20,"right","comp","Bekannter",462,0.462,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"301",3,"female",20,"right","comp","Bekannter",400,0.4,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"302",3,"female",20,"right","comp","Bekannter",376,0.376,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"303",3,"female",20,"right","comp","Bekannter",445,0.445,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"304",3,"female",20,"right","comp","Bekannter",334,0.334,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"305",3,"female",20,"right","comp","Bekannter",416,0.416,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"306",3,"female",20,"right","comp","Bekannter",267,0.267,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"307",3,"female",20,"right","comp","Bekannter",459,0.459,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"308",3,"female",20,"right","comp","Bekannter",485,0.485,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"309",3,"female",20,"right","comp","Bekannter",363,0.363,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"310",3,"female",20,"right","comp","Bekannter",327,0.327,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"311",3,"female",20,"right","comp","Bekannter",290,0.29,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"312",3,"female",20,"right","comp","Bekannter",147,0.147,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"313",3,"female",20,"right","comp","Ich",589,0.589,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"314",3,"female",20,"right","comp","Ich",654,0.654,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"315",3,"female",20,"right","comp","Ich",480,0.48,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"316",3,"female",20,"right","comp","Ich",645,0.645,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"317",3,"female",20,"right","comp","Ich",687,0.687,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"318",3,"female",20,"right","comp","Ich",523,0.523,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"319",3,"female",20,"right","comp","Ich",472,0.472,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"320",3,"female",20,"right","comp","Ich",432,0.432,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"321",3,"female",20,"right","comp","Ich",439,0.439,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"322",3,"female",20,"right","comp","Ich",348,0.348,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"323",3,"female",20,"right","comp","Ich",545,0.545,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"324",3,"female",20,"right","comp","Ich",323,0.323,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"325",3,"female",20,"right","comp","Ich",218,0.218,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"326",3,"female",20,"right","comp","Ich",371,0.371,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"327",3,"female",20,"right","comp","Ich",384,0.384,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"328",3,"female",20,"right","comp","Ich",266,0.266,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"329",3,"female",20,"right","comp","Ich",385,0.385,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"330",3,"female",20,"right","comp","Ich",349,0.349,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"331",3,"female",20,"right","comp","Ich",321,0.321,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"332",3,"female",20,"right","comp","Ich",437,0.437,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"333",3,"female",20,"right","comp","Ich",283,0.283,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"334",3,"female",20,"right","comp","Ich",299,0.299,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"335",3,"female",20,"right","comp","Ich",196,0.196,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"336",3,"female",20,"right","comp","Ich",414,0.414,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"337",3,"female",20,"right","comp","Mutter",363,0.363,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"338",3,"female",20,"right","comp","Mutter",1019,1.019,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"339",3,"female",20,"right","comp","Mutter",723,0.723,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"340",3,"female",20,"right","comp","Mutter",728,0.728,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"341",3,"female",20,"right","comp","Mutter",701,0.701,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"342",3,"female",20,"right","comp","Mutter",576,0.576,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"343",3,"female",20,"right","comp","Mutter",486,0.486,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"344",3,"female",20,"right","comp","Mutter",365,0.365,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"345",3,"female",20,"right","comp","Mutter",980,0.98,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"346",3,"female",20,"right","comp","Mutter",497,0.497,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"347",3,"female",20,"right","comp","Mutter",505,0.505,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"348",3,"female",20,"right","comp","Mutter",319,0.319,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"349",3,"female",20,"right","comp","Mutter",310,0.31,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"350",3,"female",20,"right","comp","Mutter",391,0.391,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"351",3,"female",20,"right","comp","Mutter",304,0.304,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"352",3,"female",20,"right","comp","Mutter",465,0.465,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"353",3,"female",20,"right","comp","Mutter",345,0.345,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"354",3,"female",20,"right","comp","Mutter",273,0.273,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"355",3,"female",20,"right","comp","Mutter",396,0.396,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"356",3,"female",20,"right","comp","Mutter",235,0.235,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"357",3,"female",20,"right","comp","Mutter",352,0.352,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"358",3,"female",20,"right","comp","Mutter",372,0.372,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"359",3,"female",20,"right","comp","Mutter",253,0.253,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"360",3,"female",20,"right","comp","Mutter",203,0.203,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"361",3,"female",20,"right","incomp","Bekannter",1242,1.242,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"362",3,"female",20,"right","incomp","Bekannter",949,0.949,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"363",3,"female",20,"right","incomp","Bekannter",869,0.869,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"364",3,"female",20,"right","incomp","Bekannter",602,0.602,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"365",3,"female",20,"right","incomp","Bekannter",368,0.368,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"366",3,"female",20,"right","incomp","Bekannter",577,0.577,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"367",3,"female",20,"right","incomp","Bekannter",545,0.545,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"368",3,"female",20,"right","incomp","Bekannter",485,0.485,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"369",3,"female",20,"right","incomp","Bekannter",617,0.617,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"370",3,"female",20,"right","incomp","Bekannter",516,0.516,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"371",3,"female",20,"right","incomp","Bekannter",795,0.795,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"372",3,"female",20,"right","incomp","Bekannter",527,0.527,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"373",3,"female",20,"right","incomp","Bekannter",482,0.482,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"374",3,"female",20,"right","incomp","Bekannter",475,0.475,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"375",3,"female",20,"right","incomp","Bekannter",537,0.537,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"376",3,"female",20,"right","incomp","Bekannter",450,0.45,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"377",3,"female",20,"right","incomp","Bekannter",786,0.786,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"378",3,"female",20,"right","incomp","Bekannter",503,0.503,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"379",3,"female",20,"right","incomp","Bekannter",153,0.153,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"380",3,"female",20,"right","incomp","Bekannter",475,0.475,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"381",3,"female",20,"right","incomp","Bekannter",508,0.508,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"382",3,"female",20,"right","incomp","Bekannter",391,0.391,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"383",3,"female",20,"right","incomp","Bekannter",237,0.237,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"384",3,"female",20,"right","incomp","Bekannter",490,0.49,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"385",3,"female",20,"right","incomp","Ich",507,0.507,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"386",3,"female",20,"right","incomp","Ich",684,0.684,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"387",3,"female",20,"right","incomp","Ich",454,0.454,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"388",3,"female",20,"right","incomp","Ich",347,0.347,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"389",3,"female",20,"right","incomp","Ich",579,0.579,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"390",3,"female",20,"right","incomp","Ich",493,0.493,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"391",3,"female",20,"right","incomp","Ich",418,0.418,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"392",3,"female",20,"right","incomp","Ich",438,0.438,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"393",3,"female",20,"right","incomp","Ich",502,0.502,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"394",3,"female",20,"right","incomp","Ich",379,0.379,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"395",3,"female",20,"right","incomp","Ich",499,0.499,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"396",3,"female",20,"right","incomp","Ich",433,0.433,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"397",3,"female",20,"right","incomp","Ich",486,0.486,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"398",3,"female",20,"right","incomp","Ich",604,0.604,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"399",3,"female",20,"right","incomp","Ich",467,0.467,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"400",3,"female",20,"right","incomp","Ich",414,0.414,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"401",3,"female",20,"right","incomp","Ich",706,0.706,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"402",3,"female",20,"right","incomp","Ich",548,0.548,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"403",3,"female",20,"right","incomp","Ich",671,0.671,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"404",3,"female",20,"right","incomp","Ich",659,0.659,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"405",3,"female",20,"right","incomp","Ich",730,0.73,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"406",3,"female",20,"right","incomp","Ich",623,0.623,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"407",3,"female",20,"right","incomp","Ich",471,0.471,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"408",3,"female",20,"right","incomp","Ich",470,0.47,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"409",3,"female",20,"right","incomp","Mutter",2356,2.356,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"410",3,"female",20,"right","incomp","Mutter",850,0.85,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"411",3,"female",20,"right","incomp","Mutter",603,0.603,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"412",3,"female",20,"right","incomp","Mutter",596,0.596,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"413",3,"female",20,"right","incomp","Mutter",729,0.729,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"414",3,"female",20,"right","incomp","Mutter",660,0.66,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"415",3,"female",20,"right","incomp","Mutter",667,0.667,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"416",3,"female",20,"right","incomp","Mutter",798,0.798,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"417",3,"female",20,"right","incomp","Mutter",597,0.597,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"418",3,"female",20,"right","incomp","Mutter",626,0.626,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"419",3,"female",20,"right","incomp","Mutter",596,0.596,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"420",3,"female",20,"right","incomp","Mutter",2764,2.764,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"421",3,"female",20,"right","incomp","Mutter",571,0.571,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"422",3,"female",20,"right","incomp","Mutter",716,0.716,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"423",3,"female",20,"right","incomp","Mutter",520,0.52,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"424",3,"female",20,"right","incomp","Mutter",87,0.087,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"425",3,"female",20,"right","incomp","Mutter",1341,1.341,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"426",3,"female",20,"right","incomp","Mutter",536,0.536,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"427",3,"female",20,"right","incomp","Mutter",495,0.495,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"428",3,"female",20,"right","incomp","Mutter",623,0.623,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"429",3,"female",20,"right","incomp","Mutter",128,0.128,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"430",3,"female",20,"right","incomp","Mutter",221,0.221,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"431",3,"female",20,"right","incomp","Mutter",620,0.62,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"432",3,"female",20,"right","incomp","Mutter",503,0.503,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"433",4,"female",18,"right","comp","Bekannter",3154,3.154,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"434",4,"female",18,"right","comp","Bekannter",397,0.397,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"435",4,"female",18,"right","comp","Bekannter",551,0.551,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"436",4,"female",18,"right","comp","Bekannter",1168,1.168,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"437",4,"female",18,"right","comp","Bekannter",896,0.896,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"438",4,"female",18,"right","comp","Bekannter",583,0.583,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"439",4,"female",18,"right","comp","Bekannter",1628,1.628,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"440",4,"female",18,"right","comp","Bekannter",457,0.457,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"441",4,"female",18,"right","comp","Bekannter",397,0.397,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"442",4,"female",18,"right","comp","Bekannter",372,0.372,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"443",4,"female",18,"right","comp","Bekannter",569,0.569,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"444",4,"female",18,"right","comp","Bekannter",405,0.405,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"445",4,"female",18,"right","comp","Bekannter",299,0.299,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"446",4,"female",18,"right","comp","Bekannter",239,0.239,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"447",4,"female",18,"right","comp","Bekannter",331,0.331,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"448",4,"female",18,"right","comp","Bekannter",334,0.334,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"449",4,"female",18,"right","comp","Bekannter",512,0.512,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"450",4,"female",18,"right","comp","Bekannter",547,0.547,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"451",4,"female",18,"right","comp","Bekannter",560,0.56,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"452",4,"female",18,"right","comp","Bekannter",371,0.371,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"453",4,"female",18,"right","comp","Bekannter",338,0.338,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"454",4,"female",18,"right","comp","Bekannter",415,0.415,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"455",4,"female",18,"right","comp","Bekannter",334,0.334,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"456",4,"female",18,"right","comp","Bekannter",1054,1.054,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"457",4,"female",18,"right","comp","Ich",303,0.303,0,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"458",4,"female",18,"right","comp","Ich",428,0.428,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"459",4,"female",18,"right","comp","Ich",328,0.328,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"460",4,"female",18,"right","comp","Ich",494,0.494,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"461",4,"female",18,"right","comp","Ich",615,0.615,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"462",4,"female",18,"right","comp","Ich",487,0.487,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"463",4,"female",18,"right","comp","Ich",251,0.251,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
"464",4,"female",18,"right","comp","Ich",377,0.377,1,"1680*1050","60 Hz",NA,NA,"60cm",NA,NA
