"Subject","Age","Gender","Handedness","Block","Trial","Shape","Label","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
48743215,23,"Hombre","Diestro",1,12,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,607,0.607,1
48743215,23,"Hombre","Diestro",1,13,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,552,0.552,1
48743215,23,"Hombre","Diestro",1,14,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,790,0.79,1
48743215,23,"Hombre","Diestro",1,15,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,716,0.716,1
48743215,23,"Hombre","Diestro",1,16,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,468,0.468,0
48743215,23,"Hombre","Diestro",1,17,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,664,0.664,0
48743215,23,"Hombre","Diestro",1,18,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,884,0.884,1
48743215,23,"Hombre","Diestro",1,19,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,598,0.598,1
48743215,23,"Hombre","Diestro",1,20,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",5,421,0.421,0
48743215,23,"Hombre","Diestro",1,21,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,515,0.515,1
48743215,23,"Hombre","Diestro",1,22,"triangulo","tu","Matching","Self","Self","Self","Self",5,466,0.466,1
48743215,23,"Hombre","Diestro",1,23,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,653,0.653,1
48743215,23,"Hombre","Diestro",1,24,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,529,0.529,0
48743215,23,"Hombre","Diestro",1,25,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,305,0.305,1
48743215,23,"Hombre","Diestro",1,26,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",5,642,0.642,0
48743215,23,"Hombre","Diestro",1,27,"triangulo","tu","Matching","Self","Self","Self","Self",5,394,0.394,1
48743215,23,"Hombre","Diestro",1,28,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",NA,0,0,0
48743215,23,"Hombre","Diestro",1,29,"triangulo","tu","Matching","Self","Self","Self","Self",5,527,0.527,1
48743215,23,"Hombre","Diestro",1,30,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,494,0.494,1
48743215,23,"Hombre","Diestro",1,31,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,688,0.688,1
48743215,23,"Hombre","Diestro",1,32,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,865,0.865,1
48743215,23,"Hombre","Diestro",1,33,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,890,0.89,1
48743215,23,"Hombre","Diestro",1,34,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,608,0.608,1
48743215,23,"Hombre","Diestro",1,35,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,764,0.764,0
48743215,23,"Hombre","Diestro",1,36,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,568,0.568,1
48743215,23,"Hombre","Diestro",1,37,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,734,0.734,1
48743215,23,"Hombre","Diestro",1,38,"triangulo","tu","Matching","Self","Self","Self","Self",5,484,0.484,1
48743215,23,"Hombre","Diestro",1,39,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,672,0.672,1
48743215,23,"Hombre","Diestro",1,40,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,697,0.697,1
48743215,23,"Hombre","Diestro",1,41,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,595,0.595,1
48743215,23,"Hombre","Diestro",1,42,"triangulo","tu","Matching","Self","Self","Self","Self",5,520,0.52,1
48743215,23,"Hombre","Diestro",1,43,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,676,0.676,1
48743215,23,"Hombre","Diestro",1,44,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,738,0.738,1
48743215,23,"Hombre","Diestro",1,45,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,661,0.661,0
48743215,23,"Hombre","Diestro",1,46,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,721,0.721,1
48743215,23,"Hombre","Diestro",1,47,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,607,0.607,1
48743215,23,"Hombre","Diestro",1,48,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,905,0.905,0
48743215,23,"Hombre","Diestro",2,49,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,629,0.629,0
48743215,23,"Hombre","Diestro",2,50,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,821,0.821,1
48743215,23,"Hombre","Diestro",2,51,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,544,0.544,1
48743215,23,"Hombre","Diestro",2,52,"triangulo","tu","Matching","Self","Self","Self","Self",5,396,0.396,1
48743215,23,"Hombre","Diestro",2,53,"triangulo","tu","Matching","Self","Self","Self","Self",1,628,0.628,0
48743215,23,"Hombre","Diestro",2,54,"triangulo","tu","Matching","Self","Self","Self","Self",5,348,0.348,1
48743215,23,"Hombre","Diestro",2,55,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,658,0.658,1
48743215,23,"Hombre","Diestro",2,56,"triangulo","tu","Matching","Self","Self","Self","Self",5,620,0.62,1
48743215,23,"Hombre","Diestro",2,57,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",5,435,0.435,0
48743215,23,"Hombre","Diestro",2,58,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,591,0.591,1
48743215,23,"Hombre","Diestro",2,59,"triangulo","tu","Matching","Self","Self","Self","Self",5,489,0.489,1
48743215,23,"Hombre","Diestro",2,60,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,582,0.582,1
48743215,23,"Hombre","Diestro",2,61,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,641,0.641,1
48743215,23,"Hombre","Diestro",2,62,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",5,795,0.795,0
48743215,23,"Hombre","Diestro",2,63,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,652,0.652,1
48743215,23,"Hombre","Diestro",2,64,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,300,0.3,1
48743215,23,"Hombre","Diestro",2,65,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,734,0.734,1
48743215,23,"Hombre","Diestro",2,66,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,643,0.643,0
48743215,23,"Hombre","Diestro",2,67,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,677,0.677,1
48743215,23,"Hombre","Diestro",2,68,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,819,0.819,1
48743215,23,"Hombre","Diestro",2,69,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,724,0.724,1
48743215,23,"Hombre","Diestro",2,70,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,525,0.525,1
48743215,23,"Hombre","Diestro",2,71,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,635,0.635,1
48743215,23,"Hombre","Diestro",2,72,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,593,0.593,1
48743215,23,"Hombre","Diestro",2,73,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,651,0.651,1
48743215,23,"Hombre","Diestro",2,74,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,572,0.572,1
48743215,23,"Hombre","Diestro",2,75,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,546,0.546,1
48743215,23,"Hombre","Diestro",2,76,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,697,0.697,1
48743215,23,"Hombre","Diestro",2,77,"triangulo","tu","Matching","Self","Self","Self","Self",5,510,0.51,1
48743215,23,"Hombre","Diestro",2,78,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,724,0.724,1
48743215,23,"Hombre","Diestro",2,79,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,612,0.612,1
48743215,23,"Hombre","Diestro",2,80,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,795,0.795,1
48743215,23,"Hombre","Diestro",2,81,"triangulo","tu","Matching","Self","Self","Self","Self",5,558,0.558,1
48743215,23,"Hombre","Diestro",2,82,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,879,0.879,1
48743215,23,"Hombre","Diestro",2,83,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,634,0.634,1
48743215,23,"Hombre","Diestro",2,84,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,681,0.681,1
48743215,23,"Hombre","Diestro",2,85,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,555,0.555,1
48743215,23,"Hombre","Diestro",2,86,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,697,0.697,1
48743215,23,"Hombre","Diestro",2,87,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,1083,1.083,1
48743215,23,"Hombre","Diestro",2,88,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,1045,1.045,1
48743215,23,"Hombre","Diestro",2,89,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,851,0.851,1
48743215,23,"Hombre","Diestro",2,90,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,703,0.703,1
48743215,23,"Hombre","Diestro",2,91,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,905,0.905,1
48743215,23,"Hombre","Diestro",2,92,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",5,662,0.662,0
48743215,23,"Hombre","Diestro",2,93,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,1067,1.067,1
48743215,23,"Hombre","Diestro",2,94,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,737,0.737,1
48743215,23,"Hombre","Diestro",2,95,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,715,0.715,1
48743215,23,"Hombre","Diestro",2,96,"triangulo","tu","Matching","Self","Self","Self","Self",5,442,0.442,1
48743215,23,"Hombre","Diestro",3,97,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,612,0.612,1
48743215,23,"Hombre","Diestro",3,98,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,586,0.586,1
48743215,23,"Hombre","Diestro",3,99,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,649,0.649,1
48743215,23,"Hombre","Diestro",3,100,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,609,0.609,1
48743215,23,"Hombre","Diestro",3,101,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,772,0.772,1
48743215,23,"Hombre","Diestro",3,102,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,882,0.882,1
48743215,23,"Hombre","Diestro",3,103,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,519,0.519,1
48743215,23,"Hombre","Diestro",3,104,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,737,0.737,1
48743215,23,"Hombre","Diestro",3,105,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,464,0.464,0
48743215,23,"Hombre","Diestro",3,106,"triangulo","tu","Matching","Self","Self","Self","Self",5,383,0.383,1
48743215,23,"Hombre","Diestro",3,107,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,642,0.642,1
48743215,23,"Hombre","Diestro",3,108,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,794,0.794,1
48743215,23,"Hombre","Diestro",3,109,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,567,0.567,1
48743215,23,"Hombre","Diestro",3,110,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,678,0.678,1
48743215,23,"Hombre","Diestro",3,111,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,474,0.474,1
48743215,23,"Hombre","Diestro",3,112,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,693,0.693,1
48743215,23,"Hombre","Diestro",3,113,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",5,835,0.835,0
48743215,23,"Hombre","Diestro",3,114,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,462,0.462,1
48743215,23,"Hombre","Diestro",3,115,"triangulo","tu","Matching","Self","Self","Self","Self",5,618,0.618,1
48743215,23,"Hombre","Diestro",3,116,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,530,0.53,1
48743215,23,"Hombre","Diestro",3,117,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,603,0.603,1
48743215,23,"Hombre","Diestro",3,118,"triangulo","tu","Matching","Self","Self","Self","Self",5,451,0.451,1
48743215,23,"Hombre","Diestro",3,119,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,660,0.66,1
48743215,23,"Hombre","Diestro",3,120,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,778,0.778,1
48743215,23,"Hombre","Diestro",3,121,"triangulo","tu","Matching","Self","Self","Self","Self",5,508,0.508,1
48743215,23,"Hombre","Diestro",3,122,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,682,0.682,1
48743215,23,"Hombre","Diestro",3,123,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",5,703,0.703,0
48743215,23,"Hombre","Diestro",3,124,"triangulo","tu","Matching","Self","Self","Self","Self",5,413,0.413,1
48743215,23,"Hombre","Diestro",3,125,"triangulo","tu","Matching","Self","Self","Self","Self",5,504,0.504,1
48743215,23,"Hombre","Diestro",3,126,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,591,0.591,1
48743215,23,"Hombre","Diestro",3,127,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,975,0.975,1
48743215,23,"Hombre","Diestro",3,128,"triangulo","tu","Matching","Self","Self","Self","Self",5,509,0.509,1
48743215,23,"Hombre","Diestro",3,129,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,565,0.565,1
48743215,23,"Hombre","Diestro",3,130,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,695,0.695,1
48743215,23,"Hombre","Diestro",3,131,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,618,0.618,1
48743215,23,"Hombre","Diestro",3,132,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,617,0.617,1
48743215,23,"Hombre","Diestro",3,133,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,624,0.624,0
48743215,23,"Hombre","Diestro",3,134,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",NA,0,0,0
48743215,23,"Hombre","Diestro",3,135,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,490,0.49,1
48743215,23,"Hombre","Diestro",3,136,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,396,0.396,0
48743215,23,"Hombre","Diestro",3,137,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,386,0.386,1
48743215,23,"Hombre","Diestro",3,138,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,605,0.605,1
48743215,23,"Hombre","Diestro",3,139,"triangulo","tu","Matching","Self","Self","Self","Self",5,381,0.381,1
48743215,23,"Hombre","Diestro",3,140,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,501,0.501,1
48743215,23,"Hombre","Diestro",3,141,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,551,0.551,1
48743215,23,"Hombre","Diestro",3,142,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,647,0.647,1
48743215,23,"Hombre","Diestro",3,143,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,621,0.621,1
48743215,23,"Hombre","Diestro",3,144,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,481,0.481,1
48743215,23,"Hombre","Diestro",4,145,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",5,473,0.473,0
48743215,23,"Hombre","Diestro",4,146,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,434,0.434,1
48743215,23,"Hombre","Diestro",4,147,"triangulo","tu","Matching","Self","Self","Self","Self",5,434,0.434,1
48743215,23,"Hombre","Diestro",4,148,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",5,625,0.625,0
48743215,23,"Hombre","Diestro",4,149,"triangulo","tu","Matching","Self","Self","Self","Self",5,454,0.454,1
48743215,23,"Hombre","Diestro",4,150,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,522,0.522,1
48743215,23,"Hombre","Diestro",4,151,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,549,0.549,1
48743215,23,"Hombre","Diestro",4,152,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",5,583,0.583,0
48743215,23,"Hombre","Diestro",4,153,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,749,0.749,1
48743215,23,"Hombre","Diestro",4,154,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,671,0.671,0
48743215,23,"Hombre","Diestro",4,155,"triangulo","tu","Matching","Self","Self","Self","Self",5,362,0.362,1
48743215,23,"Hombre","Diestro",4,156,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,540,0.54,1
48743215,23,"Hombre","Diestro",4,157,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,644,0.644,1
48743215,23,"Hombre","Diestro",4,158,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,510,0.51,1
48743215,23,"Hombre","Diestro",4,159,"triangulo","tu","Matching","Self","Self","Self","Self",5,588,0.588,1
48743215,23,"Hombre","Diestro",4,160,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,776,0.776,1
48743215,23,"Hombre","Diestro",4,161,"triangulo","tu","Matching","Self","Self","Self","Self",5,390,0.39,1
48743215,23,"Hombre","Diestro",4,162,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,594,0.594,1
48743215,23,"Hombre","Diestro",4,163,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",5,592,0.592,0
48743215,23,"Hombre","Diestro",4,164,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,645,0.645,1
48743215,23,"Hombre","Diestro",4,165,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,688,0.688,1
48743215,23,"Hombre","Diestro",4,166,"triangulo","tu","Matching","Self","Self","Self","Self",5,511,0.511,1
48743215,23,"Hombre","Diestro",4,167,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,636,0.636,0
48743215,23,"Hombre","Diestro",4,168,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,519,0.519,0
48743215,23,"Hombre","Diestro",4,169,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,701,0.701,1
48743215,23,"Hombre","Diestro",4,170,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,749,0.749,1
48743215,23,"Hombre","Diestro",4,171,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,748,0.748,1
48743215,23,"Hombre","Diestro",4,172,"triangulo","tu","Matching","Self","Self","Self","Self",5,356,0.356,1
48743215,23,"Hombre","Diestro",4,173,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,766,0.766,1
48743215,23,"Hombre","Diestro",4,174,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,488,0.488,1
48743215,23,"Hombre","Diestro",4,175,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,780,0.78,1
48743215,23,"Hombre","Diestro",4,176,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,501,0.501,1
48743215,23,"Hombre","Diestro",4,177,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,462,0.462,1
48743215,23,"Hombre","Diestro",4,178,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,780,0.78,1
48743215,23,"Hombre","Diestro",4,179,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,633,0.633,1
48743215,23,"Hombre","Diestro",4,180,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,605,0.605,1
48743215,23,"Hombre","Diestro",4,181,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",1,759,0.759,0
48743215,23,"Hombre","Diestro",4,182,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",5,751,0.751,0
48743215,23,"Hombre","Diestro",4,183,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,864,0.864,1
48743215,23,"Hombre","Diestro",4,184,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,630,0.63,1
48743215,23,"Hombre","Diestro",4,185,"triangulo","tu","Matching","Self","Self","Self","Self",5,404,0.404,1
48743215,23,"Hombre","Diestro",4,186,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,606,0.606,1
48743215,23,"Hombre","Diestro",4,187,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,844,0.844,1
48743215,23,"Hombre","Diestro",4,188,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,649,0.649,1
48743215,23,"Hombre","Diestro",4,189,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,584,0.584,1
48743215,23,"Hombre","Diestro",4,190,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,573,0.573,1
48743215,23,"Hombre","Diestro",4,191,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,813,0.813,1
48743215,23,"Hombre","Diestro",4,192,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,561,0.561,1
48743215,23,"Hombre","Diestro",5,193,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,879,0.879,0
48743215,23,"Hombre","Diestro",5,194,"triangulo","tu","Matching","Self","Self","Self","Self",5,448,0.448,1
48743215,23,"Hombre","Diestro",5,195,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,521,0.521,0
48743215,23,"Hombre","Diestro",5,196,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,408,0.408,1
48743215,23,"Hombre","Diestro",5,197,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,487,0.487,1
48743215,23,"Hombre","Diestro",5,198,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",5,559,0.559,0
48743215,23,"Hombre","Diestro",5,199,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,566,0.566,1
48743215,23,"Hombre","Diestro",5,200,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,657,0.657,1
48743215,23,"Hombre","Diestro",5,201,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,464,0.464,1
48743215,23,"Hombre","Diestro",5,202,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,628,0.628,1
48743215,23,"Hombre","Diestro",5,203,"triangulo","tu","Matching","Self","Self","Self","Self",5,400,0.4,1
48743215,23,"Hombre","Diestro",5,204,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,530,0.53,1
48743215,23,"Hombre","Diestro",5,205,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,582,0.582,1
48743215,23,"Hombre","Diestro",5,206,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,473,0.473,1
48743215,23,"Hombre","Diestro",5,207,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,579,0.579,1
48743215,23,"Hombre","Diestro",5,208,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,720,0.72,1
48743215,23,"Hombre","Diestro",5,209,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,657,0.657,1
48743215,23,"Hombre","Diestro",5,210,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,758,0.758,1
48743215,23,"Hombre","Diestro",5,211,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,744,0.744,1
48743215,23,"Hombre","Diestro",5,212,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,796,0.796,1
48743215,23,"Hombre","Diestro",5,213,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,566,0.566,1
48743215,23,"Hombre","Diestro",5,214,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,517,0.517,1
48743215,23,"Hombre","Diestro",5,215,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,510,0.51,1
48743215,23,"Hombre","Diestro",5,216,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,615,0.615,1
48743215,23,"Hombre","Diestro",5,217,"cuadrado","amigo","Nonmatching","Friend","Stranger","Stranger","Stranger",1,705,0.705,1
48743215,23,"Hombre","Diestro",5,218,"triangulo","tu","Matching","Self","Self","Self","Self",5,487,0.487,1
48743215,23,"Hombre","Diestro",5,219,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,640,0.64,1
48743215,23,"Hombre","Diestro",5,220,"circulo","amigo","Matching","Friend","Friend","Friend","Close",1,601,0.601,0
48743215,23,"Hombre","Diestro",5,221,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,512,0.512,1
48743215,23,"Hombre","Diestro",5,222,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,418,0.418,1
48743215,23,"Hombre","Diestro",5,223,"triangulo","tu","Matching","Self","Self","Self","Self",5,453,0.453,1
48743215,23,"Hombre","Diestro",5,224,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,711,0.711,1
48743215,23,"Hombre","Diestro",5,225,"triangulo","amigo","Nonmatching","Friend","Self","Self","Self",1,563,0.563,1
48743215,23,"Hombre","Diestro",5,226,"circulo","amigo","Matching","Friend","Friend","Friend","Close",5,478,0.478,1
48743215,23,"Hombre","Diestro",5,227,"circulo","extrano","Nonmatching","Stranger","Friend","Friend","Close",1,730,0.73,1
48743215,23,"Hombre","Diestro",5,228,"triangulo","tu","Matching","Self","Self","Self","Self",5,584,0.584,1
48743215,23,"Hombre","Diestro",5,229,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,580,0.58,1
48743215,23,"Hombre","Diestro",5,230,"cuadrado","tu","Nonmatching","Self","Stranger","Stranger","Stranger",1,569,0.569,1
48743215,23,"Hombre","Diestro",5,231,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,600,0.6,1
48743215,23,"Hombre","Diestro",5,232,"circulo","tu","Nonmatching","Self","Friend","Friend","Close",1,481,0.481,1
48743215,23,"Hombre","Diestro",5,233,"cuadrado","extrano","Matching","Stranger","Stranger","Stranger","Stranger",5,704,0.704,1
48743215,23,"Hombre","Diestro",5,234,"triangulo","extrano","Nonmatching","Stranger","Self","Self","Self",1,690,0.69,1
48743215,23,"Hombre","Diestro",5,235,"triangulo","tu","Matching","Self","Self","Self","Self",5,402,0.402,1
