"","Subject","Shape","Label","Matching","Identity","ShapeLoc","RT_ms","RT_sec","ACC","Phase"
"12664",28,"Stranger","Stranger","Matching","Stranger","1",700,0.7,1,1
"12665",28,"Stranger","Stranger","Matching","Stranger","1",884,0.884,1,1
"12666",28,"Stranger","Stranger","Matching","Stranger","1",884,0.884,1,1
"12667",28,"Stranger","Stranger","Matching","Stranger","1",750,0.75,1,1
"12668",28,"Stranger","Stranger","Matching","Stranger","1",783,0.783,1,1
"12669",28,"Stranger","Stranger","Matching","Stranger","1",733,0.733,1,1
"12670",28,"Stranger","Stranger","Matching","Stranger","1",1017,1.017,1,1
"12671",28,"Stranger","Stranger","Matching","Stranger","1",717,0.717,1,1
"12672",28,"Stranger","Stranger","Matching","Stranger","1",633,0.633,1,1
"12673",28,"Stranger","Stranger","Matching","Stranger","1",767,0.767,1,1
"12674",28,"Stranger","Stranger","Matching","Stranger","1",867,0.867,1,1
"12675",28,"Stranger","Stranger","Matching","Stranger","1",567,0.567,1,1
"12676",28,"Stranger","Stranger","Matching","Stranger","1",617,0.617,0,1
"12677",28,"Stranger","Stranger","Matching","Stranger","1",600,0.6,1,2
"12678",28,"Stranger","Stranger","Matching","Stranger","1",467,0.467,0,2
"12679",28,"Stranger","Stranger","Matching","Stranger","1",767,0.767,1,2
"12680",28,"Stranger","Stranger","Matching","Stranger","1",750,0.75,1,2
"12681",28,"Stranger","Stranger","Matching","Stranger","1",934,0.934,1,2
"12682",28,"Stranger","Stranger","Matching","Stranger","1",534,0.534,1,2
"12683",28,"Stranger","Stranger","Matching","Stranger","1",583,0.583,1,2
"12684",28,"Stranger","Stranger","Matching","Stranger","1",434,0.434,0,2
"12685",28,"Stranger","Stranger","Matching","Stranger","1",617,0.617,1,2
"12686",28,"Stranger","Stranger","Matching","Stranger","1",617,0.617,1,2
"12687",28,"Stranger","Stranger","Matching","Stranger","1",583,0.583,1,2
"12688",28,"Stranger","Stranger","Matching","Stranger","1",750,0.75,1,2
"12689",28,"Stranger","Stranger","Matching","Stranger","1",650,0.65,1,2
"12690",28,"Stranger","Stranger","Matching","Stranger","1",950,0.95,1,2
"12691",28,"Stranger","Stranger","Matching","Stranger","1",517,0.517,1,2
"12692",28,"Stranger","Stranger","Matching","Stranger","1",583,0.583,1,2
"12693",28,"Stranger","Stranger","Matching","Stranger","1",700,0.7,1,2
"12694",28,"Stranger","Stranger","Matching","Stranger","1",717,0.717,1,2
"12695",28,"Stranger","Stranger","Matching","Stranger","1",617,0.617,1,2
"12696",28,"Stranger","Stranger","Matching","Stranger","1",567,0.567,1,2
"12697",28,"Stranger","Stranger","Matching","Stranger","2",850,0.85,0,1
"12698",28,"Stranger","Stranger","Matching","Stranger","2",751,0.751,0,1
"12699",28,"Stranger","Stranger","Matching","Stranger","2",867,0.867,1,1
"12700",28,"Stranger","Stranger","Matching","Stranger","2",600,0.6,1,1
"12701",28,"Stranger","Stranger","Matching","Stranger","2",917,0.917,1,1
"12702",28,"Stranger","Stranger","Matching","Stranger","2",684,0.684,1,1
"12703",28,"Stranger","Stranger","Matching","Stranger","2",867,0.867,0,1
"12704",28,"Stranger","Stranger","Matching","Stranger","2",850,0.85,1,1
"12705",28,"Stranger","Stranger","Matching","Stranger","2",734,0.734,1,1
"12706",28,"Stranger","Stranger","Matching","Stranger","2",583,0.583,1,1
"12707",28,"Stranger","Stranger","Matching","Stranger","2",534,0.534,1,1
"12708",28,"Stranger","Stranger","Matching","Stranger","2",667,0.667,1,1
"12709",28,"Stranger","Stranger","Matching","Stranger","2",733,0.733,1,1
"12710",28,"Stranger","Stranger","Matching","Stranger","2",733,0.733,0,1
"12711",28,"Stranger","Stranger","Matching","Stranger","2",650,0.65,1,1
"12712",28,"Stranger","Stranger","Matching","Stranger","2",633,0.633,1,1
"12713",28,"Stranger","Stranger","Matching","Stranger","2",650,0.65,1,1
"12714",28,"Stranger","Stranger","Matching","Stranger","2",650,0.65,1,1
"12715",28,"Stranger","Stranger","Matching","Stranger","2",1134,1.134,1,1
"12716",28,"Stranger","Stranger","Matching","Stranger","2",700,0.7,1,2
"12717",28,"Stranger","Stranger","Matching","Stranger","2",667,0.667,1,2
"12718",28,"Stranger","Stranger","Matching","Stranger","2",683,0.683,1,2
"12719",28,"Stranger","Stranger","Matching","Stranger","2",683,0.683,1,2
"12720",28,"Stranger","Stranger","Matching","Stranger","2",550,0.55,1,2
"12721",28,"Stranger","Stranger","Matching","Stranger","2",717,0.717,1,2
"12722",28,"Stranger","Stranger","Matching","Stranger","2",450,0.45,1,2
"12723",28,"Stranger","Stranger","Matching","Stranger","2",533,0.533,1,2
"12724",28,"Stranger","Stranger","Matching","Stranger","2",700,0.7,1,2
"12725",28,"Stranger","Stranger","Matching","Stranger","2",650,0.65,1,2
"12726",28,"Stranger","Stranger","Matching","Stranger","2",750,0.75,1,2
"12727",28,"Stranger","Stranger","Matching","Stranger","2",1017,1.017,1,2
"12728",28,"Stranger","Stranger","Matching","Stranger","2",650,0.65,1,2
"12729",28,"Stranger","Stranger","Matching","Stranger","2",667,0.667,1,2
"12730",28,"Stranger","Stranger","Matching","Stranger","2",600,0.6,1,2
"12731",28,"Stranger","Stranger","Matching","Stranger","2",700,0.7,1,2
"12732",28,"Stranger","Stranger","Matching","Stranger","2",733,0.733,1,2
"12733",28,"Stranger","Stranger","Matching","Stranger","2",683,0.683,1,2
"12734",28,"Stranger","Stranger","Matching","Stranger","2",684,0.684,1,2
"12735",28,"Stranger","Stranger","Matching","Stranger","2",583,0.583,1,2
"12736",28,"P1","P2","Nonmatching","Self","1",717,0.717,1,1
"12737",28,"P1","Stranger","Nonmatching","Self","1",867,0.867,1,1
"12738",28,"P1","P2","Nonmatching","Self","1",634,0.634,1,1
"12739",28,"P1","Stranger","Nonmatching","Self","1",834,0.834,0,1
"12740",28,"P1","P2","Nonmatching","Self","1",834,0.834,1,1
"12741",28,"P1","Stranger","Nonmatching","Self","1",1017,1.017,1,1
"12742",28,"P1","P2","Nonmatching","Self","1",600,0.6,1,1
"12743",28,"P1","Stranger","Nonmatching","Self","1",1134,1.134,1,1
"12744",28,"P1","Stranger","Nonmatching","Self","1",750,0.75,1,1
"12745",28,"P1","P2","Nonmatching","Self","1",684,0.684,1,1
"12746",28,"P1","P2","Nonmatching","Self","1",650,0.65,1,1
"12747",28,"P1","Stranger","Nonmatching","Self","1",950,0.95,0,1
"12748",28,"P1","P2","Nonmatching","Self","1",784,0.784,1,1
"12749",28,"P1","Stranger","Nonmatching","Self","1",900,0.9,1,1
"12750",28,"P1","Stranger","Nonmatching","Self","1",683,0.683,1,1
"12751",28,"P1","P2","Nonmatching","Self","1",617,0.617,1,1
"12752",28,"P1","Stranger","Nonmatching","Self","1",1183,1.183,1,1
"12753",28,"P1","Stranger","Nonmatching","Self","1",733,0.733,1,1
"12754",28,"P1","P2","Nonmatching","Self","1",550,0.55,1,1
"12755",28,"P1","P2","Nonmatching","Self","1",550,0.55,1,1
"12756",28,"P1","Stranger","Nonmatching","Self","1",767,0.767,1,2
"12757",28,"P1","P2","Nonmatching","Self","1",800,0.8,1,2
"12758",28,"P1","Stranger","Nonmatching","Self","1",767,0.767,1,2
"12759",28,"P1","Stranger","Nonmatching","Self","1",767,0.767,1,2
"12760",28,"P1","P2","Nonmatching","Self","1",583,0.583,1,2
"12761",28,"P1","P2","Nonmatching","Self","1",600,0.6,1,2
"12762",28,"P1","Stranger","Nonmatching","Self","1",900,0.9,1,2
"12763",28,"P1","P2","Nonmatching","Self","1",817,0.817,1,2
"12764",28,"P1","Stranger","Nonmatching","Self","1",617,0.617,1,2
"12765",28,"P1","P2","Nonmatching","Self","1",600,0.6,1,2
"12766",28,"P1","Stranger","Nonmatching","Self","1",683,0.683,1,2
"12767",28,"P1","P2","Nonmatching","Self","1",650,0.65,1,2
"12768",28,"P1","P2","Nonmatching","Self","1",684,0.684,1,2
"12769",28,"P1","Stranger","Nonmatching","Self","1",817,0.817,1,2
"12770",28,"P1","Stranger","Nonmatching","Self","1",717,0.717,1,2
"12771",28,"P1","P2","Nonmatching","Self","1",917,0.917,1,2
"12772",28,"P1","Stranger","Nonmatching","Self","1",900,0.9,1,2
"12773",28,"P1","P2","Nonmatching","Self","1",783,0.783,1,2
"12774",28,"P1","Stranger","Nonmatching","Self","1",633,0.633,1,2
"12775",28,"P1","P2","Nonmatching","Self","1",800,0.8,1,2
"12776",28,"P1","P2","Nonmatching","Self","2",784,0.784,1,1
"12777",28,"P1","Stranger","Nonmatching","Self","2",1100,1.1,1,1
"12778",28,"P1","Stranger","Nonmatching","Self","2",784,0.784,1,1
"12779",28,"P1","P2","Nonmatching","Self","2",617,0.617,1,1
"12780",28,"P1","P2","Nonmatching","Self","2",634,0.634,1,1
"12781",28,"P1","Stranger","Nonmatching","Self","2",634,0.634,1,1
"12782",28,"P1","Stranger","Nonmatching","Self","2",934,0.934,1,1
"12783",28,"P1","P2","Nonmatching","Self","2",600,0.6,1,1
"12784",28,"P1","P2","Nonmatching","Self","2",617,0.617,1,1
"12785",28,"P1","Stranger","Nonmatching","Self","2",884,0.884,1,1
"12786",28,"P1","Stranger","Nonmatching","Self","2",767,0.767,0,1
"12787",28,"P1","P2","Nonmatching","Self","2",650,0.65,1,1
"12788",28,"P1","Stranger","Nonmatching","Self","2",967,0.967,1,1
"12789",28,"P1","P2","Nonmatching","Self","2",667,0.667,1,1
"12790",28,"P1","P2","Nonmatching","Self","2",467,0.467,1,1
"12791",28,"P1","P2","Nonmatching","Self","2",550,0.55,1,1
"12792",28,"P1","P2","Nonmatching","Self","2",600,0.6,1,1
"12793",28,"P1","Stranger","Nonmatching","Self","2",1150,1.15,1,1
"12794",28,"P1","Stranger","Nonmatching","Self","2",683,0.683,1,1
"12795",28,"P1","Stranger","Nonmatching","Self","2",734,0.734,1,1
"12796",28,"P1","Stranger","Nonmatching","Self","2",1417,1.417,1,2
"12797",28,"P1","P2","Nonmatching","Self","2",867,0.867,1,2
"12798",28,"P1","P2","Nonmatching","Self","2",817,0.817,1,2
"12799",28,"P1","Stranger","Nonmatching","Self","2",733,0.733,1,2
"12800",28,"P1","P2","Nonmatching","Self","2",684,0.684,1,2
"12801",28,"P1","P2","Nonmatching","Self","2",534,0.534,1,2
"12802",28,"P1","Stranger","Nonmatching","Self","2",800,0.8,1,2
"12803",28,"P1","Stranger","Nonmatching","Self","2",567,0.567,1,2
"12804",28,"P1","P2","Nonmatching","Self","2",850,0.85,1,2
"12805",28,"P1","Stranger","Nonmatching","Self","2",600,0.6,1,2
"12806",28,"P1","Stranger","Nonmatching","Self","2",600,0.6,1,2
"12807",28,"P1","P2","Nonmatching","Self","2",733,0.733,1,2
"12808",28,"P1","P2","Nonmatching","Self","2",517,0.517,1,2
"12809",28,"P1","Stranger","Nonmatching","Self","2",867,0.867,1,2
"12810",28,"P1","P2","Nonmatching","Self","2",950,0.95,1,2
"12811",28,"P1","P2","Nonmatching","Self","2",783,0.783,1,2
"12812",28,"P1","Stranger","Nonmatching","Self","2",833,0.833,1,2
"12813",28,"P1","P2","Nonmatching","Self","2",584,0.584,1,2
"12814",28,"P1","Stranger","Nonmatching","Self","2",717,0.717,1,2
"12815",28,"P1","Stranger","Nonmatching","Self","2",750,0.75,1,2
"12816",28,"P2","P1","Nonmatching","Partner","1",734,0.734,1,1
"12817",28,"P2","P1","Nonmatching","Partner","1",950,0.95,1,1
"12818",28,"P2","Stranger","Nonmatching","Partner","1",917,0.917,1,1
"12819",28,"P2","Stranger","Nonmatching","Partner","1",1367,1.367,1,1
"12820",28,"P2","Stranger","Nonmatching","Partner","1",834,0.834,0,1
"12821",28,"P2","P1","Nonmatching","Partner","1",967,0.967,1,1
"12822",28,"P2","Stranger","Nonmatching","Partner","1",700,0.7,1,1
"12823",28,"P2","P1","Nonmatching","Partner","1",884,0.884,1,1
"12824",28,"P2","P1","Nonmatching","Partner","1",800,0.8,1,1
"12825",28,"P2","Stranger","Nonmatching","Partner","1",1000,1,1,1
"12826",28,"P2","P1","Nonmatching","Partner","1",733,0.733,1,1
"12827",28,"P2","Stranger","Nonmatching","Partner","1",900,0.9,1,1
"12828",28,"P2","Stranger","Nonmatching","Partner","1",833,0.833,1,1
"12829",28,"P2","Stranger","Nonmatching","Partner","1",933,0.933,1,1
"12830",28,"P2","P1","Nonmatching","Partner","1",1100,1.1,1,1
"12831",28,"P2","Stranger","Nonmatching","Partner","1",1317,1.317,1,1
"12832",28,"P2","P1","Nonmatching","Partner","1",650,0.65,1,1
"12833",28,"P2","P1","Nonmatching","Partner","1",717,0.717,1,1
"12834",28,"P2","Stranger","Nonmatching","Partner","1",800,0.8,0,2
"12835",28,"P2","P1","Nonmatching","Partner","1",717,0.717,1,2
"12836",28,"P2","Stranger","Nonmatching","Partner","1",833,0.833,1,2
"12837",28,"P2","P1","Nonmatching","Partner","1",833,0.833,1,2
"12838",28,"P2","Stranger","Nonmatching","Partner","1",767,0.767,1,2
"12839",28,"P2","P1","Nonmatching","Partner","1",517,0.517,0,2
"12840",28,"P2","P1","Nonmatching","Partner","1",767,0.767,1,2
"12841",28,"P2","P1","Nonmatching","Partner","1",783,0.783,1,2
"12842",28,"P2","Stranger","Nonmatching","Partner","1",1467,1.467,1,2
"12843",28,"P2","Stranger","Nonmatching","Partner","1",684,0.684,1,2
"12844",28,"P2","Stranger","Nonmatching","Partner","1",667,0.667,0,2
"12845",28,"P2","Stranger","Nonmatching","Partner","1",633,0.633,1,2
"12846",28,"P2","Stranger","Nonmatching","Partner","1",684,0.684,1,2
"12847",28,"P2","P1","Nonmatching","Partner","1",717,0.717,1,2
"12848",28,"P2","P1","Nonmatching","Partner","1",684,0.684,1,2
"12849",28,"P2","P1","Nonmatching","Partner","1",1033,1.033,1,2
"12850",28,"P2","P1","Nonmatching","Partner","1",734,0.734,1,2
"12851",28,"P2","P1","Nonmatching","Partner","1",867,0.867,1,2
"12852",28,"P2","Stranger","Nonmatching","Partner","1",750,0.75,1,2
"12853",28,"P2","Stranger","Nonmatching","Partner","1",1167,1.167,1,2
"12854",28,"P2","Stranger","Nonmatching","Partner","2",867,0.867,0,1
"12855",28,"P2","Stranger","Nonmatching","Partner","2",717,0.717,1,1
"12856",28,"P2","P1","Nonmatching","Partner","2",1100,1.1,1,1
"12857",28,"P2","P1","Nonmatching","Partner","2",1184,1.184,1,1
"12858",28,"P2","P1","Nonmatching","Partner","2",750,0.75,1,1
"12859",28,"P2","Stranger","Nonmatching","Partner","2",1383,1.383,1,1
"12860",28,"P2","Stranger","Nonmatching","Partner","2",934,0.934,1,1
"12861",28,"P2","Stranger","Nonmatching","Partner","2",1084,1.084,0,1
"12862",28,"P2","P1","Nonmatching","Partner","2",1017,1.017,1,1
"12863",28,"P2","P1","Nonmatching","Partner","2",567,0.567,1,1
"12864",28,"P2","P1","Nonmatching","Partner","2",833,0.833,1,1
"12865",28,"P2","P1","Nonmatching","Partner","2",1383,1.383,1,1
"12866",28,"P2","Stranger","Nonmatching","Partner","2",1217,1.217,1,1
"12867",28,"P2","P1","Nonmatching","Partner","2",667,0.667,1,1
"12868",28,"P2","P1","Nonmatching","Partner","2",867,0.867,1,1
"12869",28,"P2","Stranger","Nonmatching","Partner","2",1217,1.217,1,1
"12870",28,"P2","Stranger","Nonmatching","Partner","2",783,0.783,1,1
"12871",28,"P2","P1","Nonmatching","Partner","2",750,0.75,1,1
"12872",28,"P2","Stranger","Nonmatching","Partner","2",700,0.7,1,1
"12873",28,"P2","Stranger","Nonmatching","Partner","2",700,0.7,1,2
"12874",28,"P2","P1","Nonmatching","Partner","2",1217,1.217,1,2
"12875",28,"P2","P1","Nonmatching","Partner","2",733,0.733,1,2
"12876",28,"P2","P1","Nonmatching","Partner","2",767,0.767,1,2
"12877",28,"P2","Stranger","Nonmatching","Partner","2",700,0.7,0,2
"12878",28,"P2","P1","Nonmatching","Partner","2",1000,1,1,2
"12879",28,"P2","Stranger","Nonmatching","Partner","2",600,0.6,1,2
"12880",28,"P2","Stranger","Nonmatching","Partner","2",700,0.7,1,2
"12881",28,"P2","P1","Nonmatching","Partner","2",734,0.734,1,2
"12882",28,"P2","P1","Nonmatching","Partner","2",750,0.75,1,2
"12883",28,"P2","Stranger","Nonmatching","Partner","2",600,0.6,1,2
"12884",28,"P2","Stranger","Nonmatching","Partner","2",567,0.567,1,2
"12885",28,"P2","P1","Nonmatching","Partner","2",584,0.584,1,2
"12886",28,"P2","Stranger","Nonmatching","Partner","2",617,0.617,0,2
"12887",28,"P2","P1","Nonmatching","Partner","2",850,0.85,1,2
"12888",28,"P2","Stranger","Nonmatching","Partner","2",667,0.667,1,2
"12889",28,"P2","P1","Nonmatching","Partner","2",717,0.717,1,2
"12890",28,"P2","P1","Nonmatching","Partner","2",1317,1.317,1,2
"12891",28,"P2","Stranger","Nonmatching","Partner","2",734,0.734,1,2
"12892",28,"Stranger","P2","Nonmatching","Stranger","1",950,0.95,1,1
"12893",28,"Stranger","P2","Nonmatching","Stranger","1",817,0.817,1,1
"12894",28,"Stranger","P1","Nonmatching","Stranger","1",884,0.884,1,1
"12895",28,"Stranger","P2","Nonmatching","Stranger","1",1067,1.067,1,1
"12896",28,"Stranger","P2","Nonmatching","Stranger","1",1000,1,1,1
"12897",28,"Stranger","P1","Nonmatching","Stranger","1",650,0.65,1,1
"12898",28,"Stranger","P2","Nonmatching","Stranger","1",800,0.8,1,1
"12899",28,"Stranger","P1","Nonmatching","Stranger","1",1367,1.367,1,1
"12900",28,"Stranger","P2","Nonmatching","Stranger","1",833,0.833,1,1
"12901",28,"Stranger","P2","Nonmatching","Stranger","1",933,0.933,1,1
"12902",28,"Stranger","P1","Nonmatching","Stranger","1",817,0.817,1,1
"12903",28,"Stranger","P2","Nonmatching","Stranger","1",633,0.633,1,1
"12904",28,"Stranger","P2","Nonmatching","Stranger","1",1050,1.05,1,1
"12905",28,"Stranger","P1","Nonmatching","Stranger","1",800,0.8,1,1
"12906",28,"Stranger","P1","Nonmatching","Stranger","1",683,0.683,1,1
"12907",28,"Stranger","P1","Nonmatching","Stranger","1",950,0.95,1,1
"12908",28,"Stranger","P2","Nonmatching","Stranger","1",1067,1.067,1,1
"12909",28,"Stranger","P1","Nonmatching","Stranger","1",750,0.75,1,1
"12910",28,"Stranger","P1","Nonmatching","Stranger","1",550,0.55,1,2
"12911",28,"Stranger","P1","Nonmatching","Stranger","1",533,0.533,1,2
"12912",28,"Stranger","P2","Nonmatching","Stranger","1",600,0.6,1,2
"12913",28,"Stranger","P2","Nonmatching","Stranger","1",700,0.7,1,2
"12914",28,"Stranger","P1","Nonmatching","Stranger","1",817,0.817,1,2
"12915",28,"Stranger","P1","Nonmatching","Stranger","1",617,0.617,1,2
"12916",28,"Stranger","P2","Nonmatching","Stranger","1",583,0.583,1,2
"12917",28,"Stranger","P2","Nonmatching","Stranger","1",600,0.6,1,2
"12918",28,"Stranger","P1","Nonmatching","Stranger","1",600,0.6,0,2
"12919",28,"Stranger","P2","Nonmatching","Stranger","1",667,0.667,1,2
"12920",28,"Stranger","P2","Nonmatching","Stranger","1",600,0.6,1,2
"12921",28,"Stranger","P2","Nonmatching","Stranger","1",617,0.617,1,2
"12922",28,"Stranger","P2","Nonmatching","Stranger","1",634,0.634,1,2
"12923",28,"Stranger","P2","Nonmatching","Stranger","1",617,0.617,1,2
"12924",28,"Stranger","P1","Nonmatching","Stranger","1",734,0.734,1,2
"12925",28,"Stranger","P1","Nonmatching","Stranger","1",583,0.583,1,2
"12926",28,"Stranger","P1","Nonmatching","Stranger","1",783,0.783,1,2
"12927",28,"Stranger","P1","Nonmatching","Stranger","1",783,0.783,1,2
"12928",28,"Stranger","P1","Nonmatching","Stranger","1",1067,1.067,1,2
"12929",28,"Stranger","P2","Nonmatching","Stranger","1",717,0.717,1,2
"12930",28,"Stranger","P2","Nonmatching","Stranger","2",1150,1.15,1,1
"12931",28,"Stranger","P1","Nonmatching","Stranger","2",767,0.767,1,1
"12932",28,"Stranger","P2","Nonmatching","Stranger","2",734,0.734,1,1
"12933",28,"Stranger","P2","Nonmatching","Stranger","2",767,0.767,1,1
"12934",28,"Stranger","P1","Nonmatching","Stranger","2",1484,1.484,1,1
"12935",28,"Stranger","P1","Nonmatching","Stranger","2",900,0.9,1,1
"12936",28,"Stranger","P2","Nonmatching","Stranger","2",684,0.684,1,1
"12937",28,"Stranger","P2","Nonmatching","Stranger","2",784,0.784,1,1
"12938",28,"Stranger","P1","Nonmatching","Stranger","2",833,0.833,1,1
"12939",28,"Stranger","P2","Nonmatching","Stranger","2",667,0.667,1,1
"12940",28,"Stranger","P2","Nonmatching","Stranger","2",767,0.767,0,1
"12941",28,"Stranger","P2","Nonmatching","Stranger","2",717,0.717,1,1
"12942",28,"Stranger","P2","Nonmatching","Stranger","2",667,0.667,1,1
"12943",28,"Stranger","P1","Nonmatching","Stranger","2",950,0.95,1,1
"12944",28,"Stranger","P2","Nonmatching","Stranger","2",800,0.8,0,1
"12945",28,"Stranger","P1","Nonmatching","Stranger","2",1367,1.367,1,1
"12946",28,"Stranger","P1","Nonmatching","Stranger","2",1250,1.25,1,1
"12947",28,"Stranger","P1","Nonmatching","Stranger","2",534,0.534,0,1
"12948",28,"Stranger","P2","Nonmatching","Stranger","2",567,0.567,1,2
"12949",28,"Stranger","P1","Nonmatching","Stranger","2",767,0.767,1,2
"12950",28,"Stranger","P1","Nonmatching","Stranger","2",733,0.733,1,2
"12951",28,"Stranger","P2","Nonmatching","Stranger","2",667,0.667,1,2
"12952",28,"Stranger","P1","Nonmatching","Stranger","2",817,0.817,1,2
"12953",28,"Stranger","P2","Nonmatching","Stranger","2",517,0.517,1,2
"12954",28,"Stranger","P2","Nonmatching","Stranger","2",633,0.633,1,2
"12955",28,"Stranger","P1","Nonmatching","Stranger","2",733,0.733,1,2
"12956",28,"Stranger","P1","Nonmatching","Stranger","2",550,0.55,1,2
"12957",28,"Stranger","P2","Nonmatching","Stranger","2",567,0.567,1,2
"12958",28,"Stranger","P1","Nonmatching","Stranger","2",800,0.8,1,2
"12959",28,"Stranger","P1","Nonmatching","Stranger","2",483,0.483,1,2
"12960",28,"Stranger","P2","Nonmatching","Stranger","2",583,0.583,1,2
"12961",28,"Stranger","P1","Nonmatching","Stranger","2",650,0.65,0,2
"12962",28,"Stranger","P2","Nonmatching","Stranger","2",700,0.7,1,2
"12963",28,"Stranger","P2","Nonmatching","Stranger","2",617,0.617,1,2
"12964",28,"Stranger","P1","Nonmatching","Stranger","2",700,0.7,1,2
"12965",28,"Stranger","P2","Nonmatching","Stranger","2",600,0.6,1,2
"12966",28,"Stranger","P1","Nonmatching","Stranger","2",933,0.933,1,2
"12967",28,"Stranger","P2","Nonmatching","Stranger","2",617,0.617,1,2
"12968",29,"P1","P1","Matching","Self","1",834,0.834,1,1
"12969",29,"P1","P1","Matching","Self","1",584,0.584,1,1
"12970",29,"P1","P1","Matching","Self","1",767,0.767,0,1
"12971",29,"P1","P1","Matching","Self","1",417,0.417,1,1
"12972",29,"P1","P1","Matching","Self","1",467,0.467,1,1
"12973",29,"P1","P1","Matching","Self","1",384,0.384,1,1
"12974",29,"P1","P1","Matching","Self","1",567,0.567,1,1
"12975",29,"P1","P1","Matching","Self","1",617,0.617,1,1
"12976",29,"P1","P1","Matching","Self","1",550,0.55,1,1
"12977",29,"P1","P1","Matching","Self","1",334,0.334,1,1
"12978",29,"P1","P1","Matching","Self","1",550,0.55,1,1
"12979",29,"P1","P1","Matching","Self","1",367,0.367,1,1
"12980",29,"P1","P1","Matching","Self","1",583,0.583,1,1
"12981",29,"P1","P1","Matching","Self","1",467,0.467,1,1
"12982",29,"P1","P1","Matching","Self","1",534,0.534,1,1
"12983",29,"P1","P1","Matching","Self","1",500,0.5,0,1
"12984",29,"P1","P1","Matching","Self","1",617,0.617,1,1
"12985",29,"P1","P1","Matching","Self","1",484,0.484,1,1
"12986",29,"P1","P1","Matching","Self","1",650,0.65,1,1
"12987",29,"P1","P1","Matching","Self","1",567,0.567,1,1
"12988",29,"P1","P1","Matching","Self","1",533,0.533,1,2
"12989",29,"P1","P1","Matching","Self","1",483,0.483,1,2
"12990",29,"P1","P1","Matching","Self","1",450,0.45,1,2
"12991",29,"P1","P1","Matching","Self","1",467,0.467,1,2
"12992",29,"P1","P1","Matching","Self","1",434,0.434,1,2
"12993",29,"P1","P1","Matching","Self","1",450,0.45,1,2
"12994",29,"P1","P1","Matching","Self","1",484,0.484,1,2
"12995",29,"P1","P1","Matching","Self","1",517,0.517,1,2
"12996",29,"P1","P1","Matching","Self","1",350,0.35,1,2
"12997",29,"P1","P1","Matching","Self","1",501,0.501,1,2
"12998",29,"P1","P1","Matching","Self","1",483,0.483,1,2
"12999",29,"P1","P1","Matching","Self","1",384,0.384,1,2
"13000",29,"P1","P1","Matching","Self","1",584,0.584,1,2
"13001",29,"P1","P1","Matching","Self","1",367,0.367,1,2
"13002",29,"P1","P1","Matching","Self","1",950,0.95,1,2
"13003",29,"P1","P1","Matching","Self","1",450,0.45,1,2
"13004",29,"P1","P1","Matching","Self","1",600,0.6,1,2
"13005",29,"P1","P1","Matching","Self","1",500,0.5,1,2
"13006",29,"P1","P1","Matching","Self","1",567,0.567,1,2
"13007",29,"P1","P1","Matching","Self","1",500,0.5,1,2
"13008",29,"P1","P1","Matching","Self","2",367,0.367,0,1
"13009",29,"P1","P1","Matching","Self","2",334,0.334,1,1
"13010",29,"P1","P1","Matching","Self","2",350,0.35,1,1
"13011",29,"P1","P1","Matching","Self","2",434,0.434,0,1
"13012",29,"P1","P1","Matching","Self","2",334,0.334,1,1
"13013",29,"P1","P1","Matching","Self","2",700,0.7,1,1
"13014",29,"P1","P1","Matching","Self","2",417,0.417,1,1
"13015",29,"P1","P1","Matching","Self","2",417,0.417,1,1
"13016",29,"P1","P1","Matching","Self","2",400,0.4,1,1
"13017",29,"P1","P1","Matching","Self","2",500,0.5,1,1
"13018",29,"P1","P1","Matching","Self","2",434,0.434,1,1
"13019",29,"P1","P1","Matching","Self","2",434,0.434,1,1
"13020",29,"P1","P1","Matching","Self","2",467,0.467,1,1
"13021",29,"P1","P1","Matching","Self","2",334,0.334,1,1
"13022",29,"P1","P1","Matching","Self","2",634,0.634,1,1
"13023",29,"P1","P1","Matching","Self","2",484,0.484,0,1
"13024",29,"P1","P1","Matching","Self","2",400,0.4,1,1
"13025",29,"P1","P1","Matching","Self","2",550,0.55,0,1
"13026",29,"P1","P1","Matching","Self","2",667,0.667,1,1
"13027",29,"P1","P1","Matching","Self","2",401,0.401,1,1
"13028",29,"P1","P1","Matching","Self","2",467,0.467,1,2
"13029",29,"P1","P1","Matching","Self","2",400,0.4,1,2
"13030",29,"P1","P1","Matching","Self","2",400,0.4,1,2
"13031",29,"P1","P1","Matching","Self","2",534,0.534,1,2
"13032",29,"P1","P1","Matching","Self","2",550,0.55,0,2
"13033",29,"P1","P1","Matching","Self","2",517,0.517,1,2
"13034",29,"P1","P1","Matching","Self","2",467,0.467,1,2
"13035",29,"P1","P1","Matching","Self","2",500,0.5,1,2
"13036",29,"P1","P1","Matching","Self","2",484,0.484,1,2
"13037",29,"P1","P1","Matching","Self","2",617,0.617,1,2
"13038",29,"P1","P1","Matching","Self","2",567,0.567,1,2
"13039",29,"P1","P1","Matching","Self","2",350,0.35,1,2
"13040",29,"P1","P1","Matching","Self","2",383,0.383,1,2
"13041",29,"P1","P1","Matching","Self","2",500,0.5,1,2
"13042",29,"P1","P1","Matching","Self","2",467,0.467,1,2
"13043",29,"P1","P1","Matching","Self","2",617,0.617,1,2
"13044",29,"P1","P1","Matching","Self","2",484,0.484,1,2
"13045",29,"P1","P1","Matching","Self","2",434,0.434,1,2
"13046",29,"P1","P1","Matching","Self","2",584,0.584,1,2
