"","Subject","Gender","Age","Handedness","First_Lanugage","Block","Trial","Shape","Label","Matching","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Response","RT_ms","RT_sec","ACC"
"8030",22014,"female",25,"right","Hebrew",1,110,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",776,0.776,1
"8031",22014,"female",25,"right","Hebrew",1,111,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",485,0.485,1
"8032",22014,"female",25,"right","Hebrew",1,112,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",725,0.725,1
"8033",22014,"female",25,"right","Hebrew",1,113,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",716,0.716,1
"8034",22014,"female",25,"right","Hebrew",1,114,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",1019,1.019,1
"8035",22014,"female",25,"right","Hebrew",1,115,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",854,0.854,1
"8036",22014,"female",25,"right","Hebrew",1,116,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",759,0.759,1
"8037",22014,"female",25,"right","Hebrew",1,117,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",708,0.708,1
"8038",22014,"female",25,"right","Hebrew",1,118,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",988,0.988,1
"8039",22014,"female",25,"right","Hebrew",1,119,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",1096,1.096,1
"8040",22014,"female",25,"right","Hebrew",1,120,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",792,0.792,1
"8041",22014,"female",25,"right","Hebrew",2,121,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1254,1.254,1
"8042",22014,"female",25,"right","Hebrew",2,122,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",696,0.696,1
"8043",22014,"female",25,"right","Hebrew",2,123,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",711,0.711,1
"8044",22014,"female",25,"right","Hebrew",2,124,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",487,0.487,1
"8045",22014,"female",25,"right","Hebrew",2,125,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",535,0.535,1
"8046",22014,"female",25,"right","Hebrew",2,126,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",885,0.885,1
"8047",22014,"female",25,"right","Hebrew",2,127,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",693,0.693,1
"8048",22014,"female",25,"right","Hebrew",2,128,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",661,0.661,1
"8049",22014,"female",25,"right","Hebrew",2,129,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",646,0.646,1
"8050",22014,"female",25,"right","Hebrew",2,130,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",744,0.744,1
"8051",22014,"female",25,"right","Hebrew",2,131,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",757,0.757,1
"8052",22014,"female",25,"right","Hebrew",2,132,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",859,0.859,1
"8053",22014,"female",25,"right","Hebrew",2,133,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",604,0.604,1
"8054",22014,"female",25,"right","Hebrew",2,134,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",792,0.792,1
"8055",22014,"female",25,"right","Hebrew",2,135,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",620,0.62,0
"8056",22014,"female",25,"right","Hebrew",2,136,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1006,1.006,1
"8057",22014,"female",25,"right","Hebrew",2,137,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",713,0.713,1
"8058",22014,"female",25,"right","Hebrew",2,138,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",664,0.664,1
"8059",22014,"female",25,"right","Hebrew",2,139,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",761,0.761,1
"8060",22014,"female",25,"right","Hebrew",2,140,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",982,0.982,1
"8061",22014,"female",25,"right","Hebrew",2,141,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",811,0.811,1
"8062",22014,"female",25,"right","Hebrew",2,142,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",806,0.806,1
"8063",22014,"female",25,"right","Hebrew",2,143,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",1337,1.337,1
"8064",22014,"female",25,"right","Hebrew",2,144,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",919,0.919,1
"8065",22014,"female",25,"right","Hebrew",2,145,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",966,0.966,1
"8066",22014,"female",25,"right","Hebrew",2,146,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",811,0.811,1
"8067",22014,"female",25,"right","Hebrew",2,147,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",838,0.838,1
"8068",22014,"female",25,"right","Hebrew",2,148,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",681,0.681,1
"8069",22014,"female",25,"right","Hebrew",2,149,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",697,0.697,1
"8070",22014,"female",25,"right","Hebrew",2,150,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",633,0.633,1
"8071",22014,"female",25,"right","Hebrew",2,151,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",731,0.731,1
"8072",22014,"female",25,"right","Hebrew",2,152,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",1194,1.194,1
"8073",22014,"female",25,"right","Hebrew",2,153,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",805,0.805,1
"8074",22014,"female",25,"right","Hebrew",2,154,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",745,0.745,1
"8075",22014,"female",25,"right","Hebrew",2,155,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",935,0.935,1
"8076",22014,"female",25,"right","Hebrew",2,156,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",1125,1.125,1
"8077",22014,"female",25,"right","Hebrew",2,157,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",924,0.924,1
"8078",22014,"female",25,"right","Hebrew",2,158,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",954,0.954,1
"8079",22014,"female",25,"right","Hebrew",2,159,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",712,0.712,1
"8080",22014,"female",25,"right","Hebrew",2,160,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",519,0.519,0
"8081",22014,"female",25,"right","Hebrew",2,161,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",558,0.558,1
"8082",22014,"female",25,"right","Hebrew",2,162,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",539,0.539,1
"8083",22014,"female",25,"right","Hebrew",2,163,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",856,0.856,1
"8084",22014,"female",25,"right","Hebrew",2,164,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",714,0.714,1
"8085",22014,"female",25,"right","Hebrew",2,165,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",617,0.617,1
"8086",22014,"female",25,"right","Hebrew",2,166,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",588,0.588,1
"8087",22014,"female",25,"right","Hebrew",2,167,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",472,0.472,1
"8088",22014,"female",25,"right","Hebrew",2,168,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",473,0.473,1
"8089",22014,"female",25,"right","Hebrew",2,169,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",858,0.858,1
"8090",22014,"female",25,"right","Hebrew",2,170,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",747,0.747,1
"8091",22014,"female",25,"right","Hebrew",2,171,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",553,0.553,1
"8092",22014,"female",25,"right","Hebrew",2,172,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",678,0.678,1
"8093",22014,"female",25,"right","Hebrew",2,173,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",871,0.871,1
"8094",22014,"female",25,"right","Hebrew",2,174,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",1032,1.032,1
"8095",22014,"female",25,"right","Hebrew",2,175,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1338,1.338,1
"8096",22014,"female",25,"right","Hebrew",2,176,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",728,0.728,1
"8097",22014,"female",25,"right","Hebrew",2,177,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",631,0.631,1
"8098",22014,"female",25,"right","Hebrew",2,178,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",761,0.761,1
"8099",22014,"female",25,"right","Hebrew",2,179,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",758,0.758,1
"8100",22014,"female",25,"right","Hebrew",2,180,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",716,0.716,1
"8101",22014,"female",25,"right","Hebrew",2,181,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",811,0.811,1
"8102",22014,"female",25,"right","Hebrew",2,182,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",838,0.838,1
"8103",22014,"female",25,"right","Hebrew",2,183,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",648,0.648,1
"8104",22014,"female",25,"right","Hebrew",2,184,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",890,0.89,1
"8105",22014,"female",25,"right","Hebrew",2,185,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",986,0.986,1
"8106",22014,"female",25,"right","Hebrew",2,186,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",886,0.886,1
"8107",22014,"female",25,"right","Hebrew",2,187,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",646,0.646,1
"8108",22014,"female",25,"right","Hebrew",2,188,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",1736,1.736,1
"8109",22014,"female",25,"right","Hebrew",2,189,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",790,0.79,1
"8110",22014,"female",25,"right","Hebrew",2,190,"triangle.bmp","Father","Matching","Father","Father","Father","Close","m",634,0.634,0
"8111",22014,"female",25,"right","Hebrew",2,191,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",931,0.931,1
"8112",22014,"female",25,"right","Hebrew",2,192,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",986,0.986,1
"8113",22014,"female",25,"right","Hebrew",2,193,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",742,0.742,1
"8114",22014,"female",25,"right","Hebrew",2,194,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",676,0.676,1
"8115",22014,"female",25,"right","Hebrew",2,195,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",692,0.692,1
"8116",22014,"female",25,"right","Hebrew",2,196,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",548,0.548,0
"8117",22014,"female",25,"right","Hebrew",2,197,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",818,0.818,1
"8118",22014,"female",25,"right","Hebrew",2,198,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",917,0.917,1
"8119",22014,"female",25,"right","Hebrew",2,199,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",604,0.604,1
"8120",22014,"female",25,"right","Hebrew",2,200,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",1127,1.127,1
"8121",22014,"female",25,"right","Hebrew",2,201,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",950,0.95,1
"8122",22014,"female",25,"right","Hebrew",2,202,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",1003,1.003,1
"8123",22014,"female",25,"right","Hebrew",2,203,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",855,0.855,1
"8124",22014,"female",25,"right","Hebrew",2,204,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",856,0.856,1
"8125",22014,"female",25,"right","Hebrew",2,205,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",682,0.682,1
"8126",22014,"female",25,"right","Hebrew",2,206,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",538,0.538,1
"8127",22014,"female",25,"right","Hebrew",2,207,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",840,0.84,1
"8128",22014,"female",25,"right","Hebrew",2,208,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",586,0.586,1
"8129",22014,"female",25,"right","Hebrew",2,209,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",806,0.806,0
"8130",22014,"female",25,"right","Hebrew",2,210,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",514,0.514,1
"8131",22014,"female",25,"right","Hebrew",2,211,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",1049,1.049,1
"8132",22014,"female",25,"right","Hebrew",2,212,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",587,0.587,1
"8133",22014,"female",25,"right","Hebrew",2,213,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",567,0.567,0
"8134",22014,"female",25,"right","Hebrew",2,214,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",996,0.996,1
"8135",22014,"female",25,"right","Hebrew",2,215,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",680,0.68,0
"8136",22014,"female",25,"right","Hebrew",2,216,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",944,0.944,1
"8137",22014,"female",25,"right","Hebrew",2,217,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",838,0.838,1
"8138",22014,"female",25,"right","Hebrew",2,218,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",647,0.647,1
"8139",22014,"female",25,"right","Hebrew",2,219,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",649,0.649,1
"8140",22014,"female",25,"right","Hebrew",2,220,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",747,0.747,1
"8141",22014,"female",25,"right","Hebrew",2,221,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",712,0.712,1
"8142",22014,"female",25,"right","Hebrew",2,222,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",743,0.743,0
"8143",22014,"female",25,"right","Hebrew",2,223,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",749,0.749,1
"8144",22014,"female",25,"right","Hebrew",2,224,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",907,0.907,1
"8145",22014,"female",25,"right","Hebrew",2,225,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",730,0.73,1
"8146",22014,"female",25,"right","Hebrew",2,226,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",809,0.809,0
"8147",22014,"female",25,"right","Hebrew",2,227,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1084,1.084,1
"8148",22014,"female",25,"right","Hebrew",2,228,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",804,0.804,1
"8149",22014,"female",25,"right","Hebrew",2,229,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",1383,1.383,0
"8150",22014,"female",25,"right","Hebrew",2,230,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",1044,1.044,1
"8151",22014,"female",25,"right","Hebrew",2,231,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",1125,1.125,1
"8152",22014,"female",25,"right","Hebrew",2,232,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",828,0.828,1
"8153",22014,"female",25,"right","Hebrew",2,233,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",791,0.791,1
"8154",22014,"female",25,"right","Hebrew",2,234,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",763,0.763,1
"8155",22014,"female",25,"right","Hebrew",2,235,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",536,0.536,1
"8156",22014,"female",25,"right","Hebrew",2,236,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",854,0.854,1
"8157",22014,"female",25,"right","Hebrew",2,237,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",823,0.823,1
"8158",22014,"female",25,"right","Hebrew",2,238,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",474,0.474,1
"8159",22014,"female",25,"right","Hebrew",2,239,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",619,0.619,1
"8160",22014,"female",25,"right","Hebrew",2,240,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",806,0.806,1
"8161",22014,"female",25,"right","Hebrew",3,241,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","m",1899,1.899,1
"8162",22014,"female",25,"right","Hebrew",3,242,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1066,1.066,0
"8163",22014,"female",25,"right","Hebrew",3,243,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",706,0.706,1
"8164",22014,"female",25,"right","Hebrew",3,244,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",874,0.874,1
"8165",22014,"female",25,"right","Hebrew",3,245,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",779,0.779,1
"8166",22014,"female",25,"right","Hebrew",3,246,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",487,0.487,0
"8167",22014,"female",25,"right","Hebrew",3,247,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",799,0.799,1
"8168",22014,"female",25,"right","Hebrew",3,248,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",779,0.779,0
"8169",22014,"female",25,"right","Hebrew",3,249,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",559,0.559,0
"8170",22014,"female",25,"right","Hebrew",3,250,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",540,0.54,1
"8171",22014,"female",25,"right","Hebrew",3,251,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",954,0.954,1
"8172",22014,"female",25,"right","Hebrew",3,252,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",600,0.6,1
"8173",22014,"female",25,"right","Hebrew",3,253,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",780,0.78,0
"8174",22014,"female",25,"right","Hebrew",3,254,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",1632,1.632,1
"8175",22014,"female",25,"right","Hebrew",3,255,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",666,0.666,1
"8176",22014,"female",25,"right","Hebrew",3,256,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",732,0.732,1
"8177",22014,"female",25,"right","Hebrew",3,257,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",810,0.81,1
"8178",22014,"female",25,"right","Hebrew",3,258,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",933,0.933,1
"8179",22014,"female",25,"right","Hebrew",3,259,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",652,0.652,1
"8180",22014,"female",25,"right","Hebrew",3,260,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",789,0.789,1
"8181",22014,"female",25,"right","Hebrew",3,261,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",969,0.969,1
"8182",22014,"female",25,"right","Hebrew",3,262,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",662,0.662,0
"8183",22014,"female",25,"right","Hebrew",3,263,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",815,0.815,1
"8184",22014,"female",25,"right","Hebrew",3,264,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","m",826,0.826,1
"8185",22014,"female",25,"right","Hebrew",3,265,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","z",660,0.66,0
"8186",22014,"female",25,"right","Hebrew",3,266,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","m",1182,1.182,0
"8187",22014,"female",25,"right","Hebrew",3,267,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",658,0.658,0
"8188",22014,"female",25,"right","Hebrew",3,268,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",595,0.595,1
"8189",22014,"female",25,"right","Hebrew",3,269,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",710,0.71,1
"8190",22014,"female",25,"right","Hebrew",3,270,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",1365,1.365,1
"8191",22014,"female",25,"right","Hebrew",3,271,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",794,0.794,0
"8192",22014,"female",25,"right","Hebrew",3,272,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",1022,1.022,1
"8193",22014,"female",25,"right","Hebrew",3,273,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",569,0.569,1
"8194",22014,"female",25,"right","Hebrew",3,274,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",757,0.757,1
"8195",22014,"female",25,"right","Hebrew",3,275,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",763,0.763,1
"8196",22014,"female",25,"right","Hebrew",3,276,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",888,0.888,1
"8197",22014,"female",25,"right","Hebrew",3,277,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",696,0.696,1
"8198",22014,"female",25,"right","Hebrew",3,278,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",648,0.648,1
"8199",22014,"female",25,"right","Hebrew",3,279,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",714,0.714,1
"8200",22014,"female",25,"right","Hebrew",3,280,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",1337,1.337,1
"8201",22014,"female",25,"right","Hebrew",3,281,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",647,0.647,1
"8202",22014,"female",25,"right","Hebrew",3,282,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","m",761,0.761,1
"8203",22014,"female",25,"right","Hebrew",3,283,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",710,0.71,1
"8204",22014,"female",25,"right","Hebrew",3,284,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",805,0.805,1
"8205",22014,"female",25,"right","Hebrew",3,285,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",488,0.488,0
"8206",22014,"female",25,"right","Hebrew",3,286,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",641,0.641,1
"8207",22014,"female",25,"right","Hebrew",3,287,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",523,0.523,1
"8208",22014,"female",25,"right","Hebrew",3,288,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",601,0.601,1
"8209",22014,"female",25,"right","Hebrew",3,289,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",629,0.629,1
"8210",22014,"female",25,"right","Hebrew",3,290,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",535,0.535,1
"8211",22014,"female",25,"right","Hebrew",3,291,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","z",454,0.454,0
"8212",22014,"female",25,"right","Hebrew",3,292,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",591,0.591,1
"8213",22014,"female",25,"right","Hebrew",3,293,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",747,0.747,0
"8214",22014,"female",25,"right","Hebrew",3,294,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",545,0.545,1
"8215",22014,"female",25,"right","Hebrew",3,295,"triangle.bmp","Stranger","Nonmatching","Stranger","Father","Father","Close","z",1239,1.239,0
"8216",22014,"female",25,"right","Hebrew",3,296,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",576,0.576,1
"8217",22014,"female",25,"right","Hebrew",3,297,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",724,0.724,0
"8218",22014,"female",25,"right","Hebrew",3,298,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",899,0.899,1
"8219",22014,"female",25,"right","Hebrew",3,299,"triangle.bmp","Self","Nonmatching","Self","Father","Father","Close","z",523,0.523,0
"8220",22014,"female",25,"right","Hebrew",3,300,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",961,0.961,1
"8221",22014,"female",25,"right","Hebrew",3,301,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",598,0.598,1
"8222",22014,"female",25,"right","Hebrew",3,302,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",970,0.97,1
"8223",22014,"female",25,"right","Hebrew",3,303,"square.bmp","Stranger","Matching","Stranger","Stranger","Stranger","Stranger","z",871,0.871,1
"8224",22014,"female",25,"right","Hebrew",3,304,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",760,0.76,1
"8225",22014,"female",25,"right","Hebrew",3,305,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",853,0.853,1
"8226",22014,"female",25,"right","Hebrew",3,306,"circle.bmp","Stranger","Nonmatching","Stranger","Self","Self","Self","z",662,0.662,0
"8227",22014,"female",25,"right","Hebrew",3,307,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","z",639,0.639,0
"8228",22014,"female",25,"right","Hebrew",3,308,"triangle.bmp","Father","Matching","Father","Father","Father","Close","m",849,0.849,0
"8229",22014,"female",25,"right","Hebrew",3,309,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",579,0.579,1
"8230",22014,"female",25,"right","Hebrew",3,310,"square.bmp","Father","Nonmatching","Father","Stranger","Stranger","Stranger","m",664,0.664,1
"8231",22014,"female",25,"right","Hebrew",3,311,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",1065,1.065,1
"8232",22014,"female",25,"right","Hebrew",3,312,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",682,0.682,1
"8233",22014,"female",25,"right","Hebrew",3,313,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",506,0.506,1
"8234",22014,"female",25,"right","Hebrew",3,314,"square.bmp","Self","Nonmatching","Self","Stranger","Stranger","Stranger","m",730,0.73,1
"8235",22014,"female",25,"right","Hebrew",3,315,"circle.bmp","Father","Nonmatching","Father","Self","Self","Self","m",904,0.904,1
"8236",22014,"female",25,"right","Hebrew",3,316,"triangle.bmp","Father","Matching","Father","Father","Father","Close","z",680,0.68,1
"8237",22014,"female",25,"right","Hebrew",3,317,"circle.bmp","Self","Matching","Self","Self","Self","Self","z",696,0.696,1
