"","Subject","Gender","Age","Handedness","First_Lanugage","Shape","Word","Matching","Identity","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","Color","VisualAngle","Contrast"
"4934",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",565,0.565,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4935",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",672,0.672,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4936",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",740,0.74,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4937",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","m",681,0.681,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4938",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",584,0.584,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4939",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",762,0.762,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4940",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",809,0.809,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4941",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","m",634,0.634,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4942",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","m",623,0.623,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4943",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","m",580,0.58,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4944",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",726,0.726,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4945",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",565,0.565,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4946",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",1104,1.104,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4947",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",525,0.525,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4948",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",1119,1.119,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4949",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",1178,1.178,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4950",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",817,0.817,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4951",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",874,0.874,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4952",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",761,0.761,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4953",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",661,0.661,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4954",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",980,0.98,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4955",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",941,0.941,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4956",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",798,0.798,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4957",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",603,0.603,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4958",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",523,0.523,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4959",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",1414,1.414,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4960",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",1004,1.004,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4961",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","m",1225,1.225,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4962",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",686,0.686,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4963",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",761,0.761,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4964",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",739,0.739,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4965",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",537,0.537,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4966",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","m",877,0.877,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4967",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",734,0.734,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4968",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",871,0.871,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4969",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",1078,1.078,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4970",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",1008,1.008,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4971",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",605,0.605,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4972",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",717,0.717,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4973",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",790,0.79,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4974",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",735,0.735,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4975",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",580,0.58,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4976",8211,"female",22,"right","Hebrew","square.bmp","Self","Matching","Self","z",572,0.572,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4977",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4978",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4979",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",781,0.781,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4980",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",567,0.567,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4981",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",1191,1.191,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4982",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",953,0.953,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4983",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",1115,1.115,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4984",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","m",2133,2.133,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4985",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","m",939,0.939,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4986",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",888,0.888,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4987",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",1421,1.421,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4988",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",540,0.54,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4989",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",866,0.866,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4990",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",504,0.504,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4991",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",617,0.617,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4992",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",733,0.733,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4993",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",594,0.594,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4994",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",846,0.846,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4995",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",598,0.598,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4996",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",570,0.57,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4997",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",597,0.597,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4998",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",747,0.747,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"4999",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",842,0.842,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5000",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",691,0.691,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5001",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",816,0.816,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5002",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",783,0.783,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5003",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",788,0.788,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5004",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",721,0.721,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5005",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",644,0.644,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5006",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",865,0.865,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5007",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",599,0.599,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5008",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",638,0.638,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5009",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",644,0.644,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5010",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",679,0.679,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5011",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",728,0.728,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5012",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",756,0.756,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5013",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",955,0.955,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5014",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","m",860,0.86,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5015",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",853,0.853,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5016",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",780,0.78,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5017",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",736,0.736,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5018",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",619,0.619,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5019",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",729,0.729,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5020",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",736,0.736,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5021",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",643,0.643,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5022",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",947,0.947,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5023",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",858,0.858,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5024",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",1002,1.002,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5025",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",650,0.65,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5026",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",762,0.762,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5027",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",740,0.74,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5028",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",1047,1.047,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5029",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",546,0.546,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5030",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",757,0.757,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5031",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",2917,2.917,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5032",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",716,0.716,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5033",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",732,0.732,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5034",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",527,0.527,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5035",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",579,0.579,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5036",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",798,0.798,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5037",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",784,0.784,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5038",8211,"female",22,"right","Hebrew","triangle.bmp","Friend","Matching","Friend","z",674,0.674,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5039",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5040",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5041",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",943,0.943,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5042",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",953,0.953,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5043",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",1894,1.894,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5044",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",673,0.673,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5045",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",705,0.705,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5046",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",760,0.76,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5047",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",624,0.624,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5048",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",704,0.704,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5049",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",654,0.654,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5050",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",683,0.683,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5051",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",921,0.921,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5052",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",652,0.652,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5053",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",711,0.711,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5054",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",680,0.68,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5055",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",728,0.728,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5056",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",560,0.56,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5057",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",782,0.782,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5058",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",616,0.616,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5059",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",803,0.803,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5060",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",694,0.694,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5061",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",577,0.577,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5062",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",664,0.664,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5063",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",724,0.724,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5064",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",672,0.672,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5065",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",591,0.591,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5066",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1198,1.198,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5067",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",798,0.798,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5068",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",760,0.76,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5069",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",763,0.763,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5070",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",678,0.678,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5071",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",640,0.64,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5072",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",592,0.592,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5073",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",748,0.748,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5074",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",615,0.615,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5075",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",945,0.945,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5076",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",589,0.589,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5077",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",742,0.742,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5078",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",780,0.78,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5079",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",678,0.678,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5080",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",821,0.821,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5081",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",862,0.862,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5082",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",629,0.629,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5083",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",610,0.61,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5084",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",713,0.713,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5085",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",534,0.534,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5086",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",828,0.828,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5087",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",717,0.717,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5088",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",689,0.689,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5089",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",1216,1.216,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5090",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",722,0.722,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5091",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",717,0.717,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5092",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",778,0.778,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5093",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",616,0.616,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5094",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",698,0.698,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5095",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",1007,1.007,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5096",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",619,0.619,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5097",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","m",766,0.766,0,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5098",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",601,0.601,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5099",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",652,0.652,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5100",8211,"female",22,"right","Hebrew","circle.bmp","Stranger","Matching","Stranger","z",459,0.459,1,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5101",8211,"female",22,"right","Hebrew","","","Matching",NA,"",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5102",8211,"female",22,"right","Hebrew","","","Matching",NA,"",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5103",8211,"female",22,"right","Hebrew","","","Matching",NA,"",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5104",8211,"female",22,"right","Hebrew","","","Matching",NA,"",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5105",8211,"female",22,"right","Hebrew","","","Matching",NA,"",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5106",8211,"female",22,"right","Hebrew","","","Matching",NA,"",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5107",8211,"female",22,"right","Hebrew","square.bmp","Friend","Nonmatching","Self","",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
"5108",8211,"female",22,"right","Hebrew","square.bmp","Stranger","Nonmatching","Self","",NA,NA,NA,"1920*1080","60Hz",NA,NA,NA,"60cm",NA
