"","Subject","Matching","Identity","RT_ms","RT_sec","ACC"
"203",2816,"Nonmatching","Self",739,0.739,1
"204",2816,"Nonmatching","Self",801,0.801,1
"205",2816,"Nonmatching","Self",722,0.722,1
"206",2816,"Nonmatching","Self",1010,1.01,1
"207",2816,"Nonmatching","Self",897,0.897,1
"208",2816,"Nonmatching","Self",932,0.932,1
"209",2816,"Nonmatching","Self",934,0.934,1
"210",2816,"Nonmatching","Self",672,0.672,1
"211",2816,"Nonmatching","Self",958,0.958,1
"212",2816,"Nonmatching","Self",788,0.788,1
"213",2816,"Nonmatching","Self",725,0.725,0
"214",2816,"Nonmatching","Self",683,0.683,1
"215",2816,"Nonmatching","Self",1104,1.104,1
"216",2816,"Nonmatching","Self",777,0.777,1
"217",2816,"Nonmatching","Self",1071,1.071,1
"218",2816,"Nonmatching","Self",838,0.838,1
"219",2816,"Nonmatching","Self",707,0.707,1
"220",2816,"Nonmatching","Self",703,0.703,1
"221",2816,"Nonmatching","Self",684,0.684,0
"222",2816,"Nonmatching","Self",694,0.694,1
"223",2816,"Nonmatching","Self",924,0.924,1
"224",2816,"Nonmatching","Self",847,0.847,1
"225",2816,"Nonmatching","Self",788,0.788,1
"226",2816,"Nonmatching","Self",1177,1.177,1
"227",2816,"Nonmatching","Self",710,0.71,1
"228",2816,"Nonmatching","Friend",804,0.804,1
"229",2816,"Nonmatching","Friend",1012,1.012,1
"230",2816,"Nonmatching","Friend",960,0.96,1
"231",2816,"Nonmatching","Friend",658,0.658,1
"232",2816,"Nonmatching","Friend",909,0.909,1
"233",2816,"Nonmatching","Friend",798,0.798,1
"234",2816,"Nonmatching","Friend",945,0.945,1
"235",2816,"Nonmatching","Friend",555,0.555,0
"236",2816,"Nonmatching","Friend",741,0.741,0
"237",2816,"Nonmatching","Friend",758,0.758,1
"238",2816,"Nonmatching","Friend",910,0.91,1
"239",2816,"Nonmatching","Friend",1138,1.138,1
"240",2816,"Nonmatching","Friend",764,0.764,1
