"","Subject","Gender","Age","Handedness","First_Lanugage","Shape","Identity","Matching","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","LuminanceBackground","LuminanceStrongDark","LuminanceWeakDark","LuminanceWeakLight","LuminanceStrongLight","TextColor","Color","VisualAngle","Contrast"
"3806",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1322,1.322,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3807",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",901,0.901,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3808",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",1321,1.321,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3809",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1380,1.38,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3810",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",910,0.91,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3811",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",2803,2.803,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3812",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",706,0.706,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3813",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",3195,3.195,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3814",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",850,0.85,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3815",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",889,0.889,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3816",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1128,1.128,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3817",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",808,0.808,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3818",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1093,1.093,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3819",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",635,0.635,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3820",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",724,0.724,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3821",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1301,1.301,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3822",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",656,0.656,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3823",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1039,1.039,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3824",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1487,1.487,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3825",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",1132,1.132,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3826",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",583,0.583,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3827",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1011,1.011,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3828",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",566,0.566,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3829",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",882,0.882,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3830",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",743,0.743,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3831",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",640,0.64,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3832",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",967,0.967,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3833",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",826,0.826,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3834",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",687,0.687,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3835",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",445,0.445,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3836",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1140,1.14,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3837",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",748,0.748,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3838",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",739,0.739,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3839",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","z",640,0.64,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3840",5801,"female",26,"right","Hebrew","circle.bmp","Self","Nonmatching","m",1045,1.045,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3841",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",2185,2.185,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3842",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",2226,2.226,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3843",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1732,1.732,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3844",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1950,1.95,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3845",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",2226,2.226,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3846",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1201,1.201,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3847",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",2363,2.363,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3848",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1091,1.091,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3849",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1023,1.023,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3850",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",967,0.967,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3851",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1412,1.412,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3852",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",948,0.948,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3853",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",727,0.727,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3854",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",4847,4.847,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3855",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1844,1.844,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3856",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1215,1.215,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3857",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1860,1.86,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3858",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",872,0.872,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3859",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",2662,2.662,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3860",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",2594,2.594,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3861",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1537,1.537,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3862",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",4140,4.14,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3863",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1101,1.101,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3864",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1210,1.21,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3865",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",3618,3.618,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3866",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1191,1.191,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3867",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",5332,5.332,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3868",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",800,0.8,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3869",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1320,1.32,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3870",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1100,1.1,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3871",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",961,0.961,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3872",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",2073,2.073,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3873",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1430,1.43,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3874",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1399,1.399,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3875",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1200,1.2,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3876",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",2409,2.409,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3877",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",2431,2.431,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3878",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1553,1.553,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3879",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1474,1.474,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3880",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1119,1.119,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3881",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",3714,3.714,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3882",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1780,1.78,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3883",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1907,1.907,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3884",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1509,1.509,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3885",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",3009,3.009,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3886",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1439,1.439,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3887",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1144,1.144,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3888",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1236,1.236,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3889",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1075,1.075,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3890",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1420,1.42,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3891",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",3834,3.834,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3892",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1356,1.356,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3893",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1167,1.167,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3894",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",569,0.569,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3895",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",2238,2.238,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3896",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",865,0.865,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3897",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",900,0.9,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3898",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1195,1.195,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3899",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",2612,2.612,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3900",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1001,1.001,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3901",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1416,1.416,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3902",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",3058,3.058,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3903",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1823,1.823,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3904",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",814,0.814,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3905",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1088,1.088,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3906",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",4560,4.56,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3907",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1041,1.041,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3908",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",848,0.848,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3909",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1832,1.832,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3910",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1101,1.101,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3911",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",698,0.698,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3912",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1112,1.112,0,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3913",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1217,1.217,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3914",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1507,1.507,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3915",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1064,1.064,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3916",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1062,1.062,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3917",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",922,0.922,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3918",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",863,0.863,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3919",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1529,1.529,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3920",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1110,1.11,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3921",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1247,1.247,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3922",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1090,1.09,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3923",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",2175,2.175,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3924",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1931,1.931,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3925",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",963,0.963,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3926",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1082,1.082,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3927",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",899,0.899,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3928",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1277,1.277,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3929",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",738,0.738,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3930",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",991,0.991,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3931",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1200,1.2,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3932",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1419,1.419,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3933",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1022,1.022,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3934",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1830,1.83,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3935",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",2709,2.709,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3936",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1458,1.458,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3937",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1845,1.845,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3938",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1050,1.05,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3939",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",2894,2.894,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3940",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",799,0.799,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3941",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",782,0.782,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3942",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1299,1.299,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3943",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",1921,1.921,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3944",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1052,1.052,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3945",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",670,0.67,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3946",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",880,0.88,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3947",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1058,1.058,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3948",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1106,1.106,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3949",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","m",1484,1.484,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
"3950",5801,"female",26,"right","Hebrew","triangle.bmp","Stranger","Nonmatching","z",814,0.814,1,"1920 × 1080","60 Hz",NA,NA,NA,NA,NA,NA,NA,"60cm",NA
