"","Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Origin_Identity","English_Identity","Standarlized_Identity","RT_ms","RT_sec","ACC"
"2528",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",795,0.795,1
"2529",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",945,0.945,1
"2530",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",1018,1.018,0
"2531",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1016,1.016,1
"2532",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1011,1.011,1
"2533",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1139,1.139,1
"2534",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1002,1.002,1
"2535",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1027,1.027,1
"2536",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",859,0.859,1
"2537",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1184,1.184,1
"2538",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1241,1.241,1
"2539",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",701,0.701,1
"2540",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",859,0.859,1
"2541",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",701,0.701,0
"2542",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",870,0.87,1
"2543",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",982,0.982,0
"2544",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1143,1.143,1
"2545",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1161,1.161,1
"2546",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",696,0.696,0
"2547",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",1025,1.025,0
"2548",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1205,1.205,1
"2549",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",590,0.59,1
"2550",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",334,0.334,0
"2551",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",516,0.516,0
"2552",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",184,0.184,1
"2553",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",230,0.23,1
"2554",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",965,0.965,0
"2555",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",713,0.713,0
"2556",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1352,1.352,1
"2557",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",996,0.996,1
"2558",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1087,1.087,1
"2559",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1102,1.102,1
"2560",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",804,0.804,1
"2561",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",638,0.638,0
"2562",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",867,0.867,0
"2563",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1110,1.11,1
"2564",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",717,0.717,1
"2565",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",884,0.884,1
"2566",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",964,0.964,0
"2567",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1042,1.042,1
"2568",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",800,0.8,0
"2569",10,"20","right","F","missed","Symmetry","Nonmatching","self-related","Self","Self",NA,NA,NA
"2570",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",817,0.817,0
"2571",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",1156,1.156,0
"2572",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",997,0.997,0
"2573",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",1164,1.164,0
"2574",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",946,0.946,1
"2575",10,"20","right","F","l","Symmetry","Nonmatching","self-related","Self","Self",1015,1.015,1
"2576",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",1006,1.006,0
"2577",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",803,0.803,0
"2578",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",717,0.717,0
"2579",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",606,0.606,0
"2580",10,"20","right","F","a","Symmetry","Nonmatching","self-related","Self","Self",715,0.715,0
"2581",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",669,0.669,0
"2582",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1020,1.02,1
"2583",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",942,0.942,1
"2584",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",861,0.861,1
"2585",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1066,1.066,1
"2586",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",614,0.614,0
"2587",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1056,1.056,1
"2588",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",980,0.98,0
"2589",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",851,0.851,0
"2590",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",513,0.513,0
"2591",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1097,1.097,0
"2592",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",771,0.771,0
"2593",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",952,0.952,1
"2594",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1124,1.124,1
"2595",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",847,0.847,1
"2596",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",952,0.952,1
"2597",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",716,0.716,1
"2598",10,"20","right","F","missed","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",NA,NA,NA
"2599",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",651,0.651,1
"2600",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",719,0.719,1
"2601",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",767,0.767,1
"2602",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",700,0.7,1
"2603",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",481,0.481,1
"2604",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",782,0.782,1
"2605",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",572,0.572,1
"2606",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",443,0.443,1
"2607",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",482,0.482,1
"2608",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",432,0.432,1
"2609",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",657,0.657,1
"2610",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",553,0.553,1
"2611",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",234,0.234,0
"2612",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",433,0.433,1
"2613",10,"20","right","F","missed","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",NA,NA,NA
"2614",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",508,0.508,0
"2615",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",713,0.713,1
"2616",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",754,0.754,0
"2617",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",252,0.252,1
"2618",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",296,0.296,0
"2619",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",584,0.584,0
"2620",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",727,0.727,0
"2621",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",653,0.653,0
"2622",10,"20","right","F","missed","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",NA,NA,NA
"2623",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",684,0.684,0
"2624",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",874,0.874,1
"2625",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",732,0.732,0
"2626",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1151,1.151,1
"2627",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",828,0.828,1
"2628",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",983,0.983,0
"2629",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",758,0.758,1
"2630",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",1035,1.035,1
"2631",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",896,0.896,1
"2632",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",692,0.692,0
"2633",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",784,0.784,1
"2634",10,"20","right","F","a","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",624,0.624,0
"2635",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",802,0.802,1
"2636",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",772,0.772,1
"2637",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",760,0.76,1
"2638",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",892,0.892,1
"2639",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",859,0.859,1
"2640",10,"20","right","F","l","Symmetry","Nonmatching","stranger-related","Stranger","Stranger",664,0.664,1
"2641",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",813,0.813,1
"2642",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",627,0.627,1
"2643",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",710,0.71,1
"2644",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",658,0.658,1
"2645",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",663,0.663,1
"2646",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",878,0.878,1
"2647",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",823,0.823,1
"2648",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",739,0.739,1
"2649",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",611,0.611,1
"2650",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",700,0.7,1
"2651",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",548,0.548,1
"2652",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",743,0.743,1
"2653",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",658,0.658,1
"2654",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",603,0.603,1
"2655",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",689,0.689,1
"2656",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",493,0.493,1
"2657",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",665,0.665,1
"2658",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",537,0.537,1
"2659",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",603,0.603,1
"2660",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",655,0.655,1
"2661",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",791,0.791,1
"2662",11,"21","right","f","l","Symmetry","Matching","self-related","Self","Self",741,0.741,0
"2663",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",641,0.641,1
"2664",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",660,0.66,1
"2665",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",840,0.84,1
"2666",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",580,0.58,1
"2667",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",598,0.598,1
"2668",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",557,0.557,1
"2669",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",841,0.841,1
"2670",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",513,0.513,1
"2671",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",756,0.756,1
"2672",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",513,0.513,1
"2673",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",583,0.583,1
"2674",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",596,0.596,1
"2675",11,"21","right","f","l","Symmetry","Matching","self-related","Self","Self",596,0.596,0
"2676",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",536,0.536,1
"2677",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",537,0.537,1
"2678",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",577,0.577,1
"2679",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",777,0.777,1
"2680",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",572,0.572,1
"2681",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",557,0.557,1
"2682",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",480,0.48,1
"2683",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",461,0.461,1
"2684",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",557,0.557,1
"2685",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",542,0.542,1
"2686",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",523,0.523,1
"2687",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",528,0.528,1
"2688",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",575,0.575,1
"2689",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",592,0.592,1
"2690",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",657,0.657,1
"2691",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",614,0.614,1
"2692",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",476,0.476,1
"2693",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",678,0.678,1
"2694",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",555,0.555,1
"2695",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",445,0.445,1
"2696",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",461,0.461,1
"2697",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",419,0.419,1
"2698",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",555,0.555,1
"2699",11,"21","right","f","a","Symmetry","Matching","self-related","Self","Self",669,0.669,1
"2700",11,"21","right","f","l","Symmetry","Matching","self-related","Self","Self",863,0.863,0
"2701",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1076,1.076,1
"2702",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1043,1.043,1
"2703",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",976,0.976,1
"2704",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",825,0.825,1
"2705",11,"21","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",909,0.909,0
"2706",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1130,1.13,1
"2707",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1153,1.153,1
"2708",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",638,0.638,1
"2709",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",801,0.801,1
"2710",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1029,1.029,1
"2711",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",833,0.833,1
"2712",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",912,0.912,1
"2713",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",760,0.76,1
"2714",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",886,0.886,1
"2715",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",953,0.953,1
"2716",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1299,1.299,1
"2717",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",703,0.703,1
"2718",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",973,0.973,1
"2719",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",796,0.796,1
"2720",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",634,0.634,1
"2721",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",708,0.708,1
"2722",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",758,0.758,1
"2723",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",691,0.691,1
"2724",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",755,0.755,1
"2725",11,"21","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",1311,1.311,0
"2726",11,"21","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",578,0.578,0
"2727",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",710,0.71,1
"2728",11,"21","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",968,0.968,0
"2729",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",801,0.801,1
"2730",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",828,0.828,1
"2731",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",769,0.769,1
"2732",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",709,0.709,1
"2733",11,"21","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",735,0.735,0
"2734",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",797,0.797,1
"2735",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",727,0.727,1
"2736",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",658,0.658,1
"2737",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",451,0.451,1
"2738",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",416,0.416,1
"2739",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",729,0.729,1
"2740",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",691,0.691,1
"2741",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",370,0.37,1
"2742",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",697,0.697,1
"2743",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",479,0.479,1
"2744",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",732,0.732,1
"2745",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",675,0.675,1
"2746",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",473,0.473,1
"2747",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",653,0.653,1
"2748",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",790,0.79,1
"2749",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",539,0.539,1
"2750",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1070,1.07,1
"2751",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",631,0.631,1
"2752",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",789,0.789,1
"2753",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",1105,1.105,1
"2754",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",760,0.76,1
"2755",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",777,0.777,1
"2756",11,"21","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",569,0.569,0
"2757",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",772,0.772,1
"2758",11,"21","right","f","l","Symmetry","Matching","stranger-related","Stranger","Stranger",488,0.488,0
"2759",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",694,0.694,1
"2760",11,"21","right","f","a","Symmetry","Matching","stranger-related","Stranger","Stranger",472,0.472,1
"2761",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",845,0.845,1
"2762",11,"21","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1081,1.081,0
"2763",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1174,1.174,1
"2764",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1225,1.225,1
"2765",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1259,1.259,1
"2766",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1157,1.157,1
"2767",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1094,1.094,1
"2768",11,"21","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",973,0.973,0
"2769",11,"21","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",821,0.821,0
"2770",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",637,0.637,1
"2771",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",730,0.73,1
"2772",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",763,0.763,1
"2773",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",864,0.864,1
"2774",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",794,0.794,1
"2775",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1008,1.008,1
"2776",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1000,1,1
"2777",11,"21","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",864,0.864,0
"2778",11,"21","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",1042,1.042,0
"2779",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",924,0.924,1
"2780",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",648,0.648,1
"2781",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",872,0.872,1
"2782",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",457,0.457,1
"2783",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",644,0.644,1
"2784",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",684,0.684,1
"2785",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",658,0.658,1
"2786",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",634,0.634,1
"2787",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",855,0.855,1
"2788",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",693,0.693,1
"2789",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",633,0.633,1
"2790",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",708,0.708,1
"2791",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",591,0.591,1
"2792",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",674,0.674,1
"2793",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",634,0.634,1
"2794",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",700,0.7,1
"2795",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",512,0.512,1
"2796",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",639,0.639,1
"2797",11,"21","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",597,0.597,0
"2798",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",741,0.741,1
"2799",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",1025,1.025,1
"2800",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",560,0.56,1
"2801",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",705,0.705,1
"2802",11,"21","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",658,0.658,0
"2803",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",630,0.63,1
"2804",11,"21","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",390,0.39,0
"2805",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",685,0.685,1
"2806",11,"21","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",662,0.662,0
"2807",11,"21","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",492,0.492,0
"2808",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",972,0.972,1
"2809",11,"21","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",701,0.701,0
"2810",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",591,0.591,1
"2811",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",890,0.89,1
"2812",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",907,0.907,1
"2813",11,"21","right","f","a","Symmetry","Nonmatching","self-related","Self","Self",807,0.807,0
"2814",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",895,0.895,1
"2815",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",912,0.912,1
"2816",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",604,0.604,1
"2817",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",742,0.742,1
"2818",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",711,0.711,1
"2819",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",719,0.719,1
"2820",11,"21","right","f","l","Symmetry","Nonmatching","self-related","Self","Self",833,0.833,1
