"","Subject","Age","Handedness","Gender","Response","Symmetry","Matching","Identity","RT_ms","RT_sec","ACC"
"374",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",925,0.925,1
"375",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",1199,1.199,1
"376",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",865,0.865,1
"377",1,22,"right","f","a","Symmetry","Nonmatching","Stranger",612,0.612,0
"378",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",586,0.586,1
"379",1,22,"right","f","a","Symmetry","Nonmatching","Stranger",719,0.719,0
"380",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",722,0.722,1
"381",1,22,"right","f","a","Symmetry","Nonmatching","Stranger",485,0.485,0
"382",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",495,0.495,1
"383",1,22,"right","f","a","Symmetry","Nonmatching","Stranger",574,0.574,0
"384",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",610,0.61,1
"385",1,22,"right","f","a","Symmetry","Nonmatching","Stranger",839,0.839,0
"386",1,22,"right","f","missed","Symmetry","Nonmatching","Stranger",1500,1.5,NA
"387",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",468,0.468,1
"388",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",562,0.562,1
"389",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",600,0.6,1
"390",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",555,0.555,1
"391",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",875,0.875,1
"392",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",523,0.523,1
"393",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",472,0.472,1
"394",1,22,"right","f","a","Symmetry","Nonmatching","Stranger",173,0.173,0
"395",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",632,0.632,1
"396",1,22,"right","f","a","Symmetry","Nonmatching","Stranger",830,0.83,0
"397",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",762,0.762,1
"398",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",715,0.715,1
"399",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",991,0.991,1
"400",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",664,0.664,1
"401",1,22,"right","f","a","Symmetry","Nonmatching","Stranger",591,0.591,0
"402",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",827,0.827,1
"403",1,22,"right","f","a","Symmetry","Nonmatching","Stranger",516,0.516,0
"404",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",1101,1.101,1
"405",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",606,0.606,1
"406",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",869,0.869,1
"407",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",454,0.454,1
"408",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",615,0.615,1
"409",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",1196,1.196,1
"410",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",699,0.699,1
"411",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",869,0.869,1
"412",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",715,0.715,1
"413",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",639,0.639,1
"414",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",704,0.704,1
"415",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",1025,1.025,1
"416",1,22,"right","f","a","Symmetry","Nonmatching","Stranger",248,0.248,0
"417",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",602,0.602,1
"418",1,22,"right","f","a","Symmetry","Nonmatching","Stranger",534,0.534,0
"419",1,22,"right","f","l","Symmetry","Nonmatching","Stranger",865,0.865,1
"420",1,22,"right","f","a","Symmetry","Nonmatching","Stranger",546,0.546,0
"421",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",705,0.705,1
"422",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",708,0.708,1
"423",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",935,0.935,1
"424",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",849,0.849,1
"425",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",801,0.801,1
"426",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",822,0.822,1
"427",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",617,0.617,1
"428",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",681,0.681,1
"429",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",596,0.596,1
"430",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",800,0.8,1
"431",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",621,0.621,1
"432",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",807,0.807,1
"433",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",776,0.776,1
"434",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",1404,1.404,1
"435",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",1173,1.173,1
"436",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",929,0.929,1
"437",1,22,"right","f","a","Asymmetry","Nonmatching","Stranger",944,0.944,0
"438",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",965,0.965,1
"439",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",809,0.809,1
"440",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",998,0.998,1
"441",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",818,0.818,1
"442",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",917,0.917,1
"443",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",778,0.778,1
"444",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",935,0.935,1
"445",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",672,0.672,1
"446",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",589,0.589,1
"447",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",709,0.709,1
"448",1,22,"right","f","a","Asymmetry","Nonmatching","Stranger",491,0.491,0
"449",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",853,0.853,1
"450",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",911,0.911,1
"451",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",634,0.634,1
"452",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",692,0.692,1
"453",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",681,0.681,1
"454",1,22,"right","f","a","Asymmetry","Nonmatching","Stranger",870,0.87,0
"455",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",609,0.609,1
"456",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",578,0.578,1
"457",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",611,0.611,1
"458",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",985,0.985,1
"459",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",434,0.434,1
"460",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",709,0.709,1
"461",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",550,0.55,1
"462",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",785,0.785,1
"463",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",1375,1.375,1
"464",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",551,0.551,1
"465",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",586,0.586,1
"466",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",447,0.447,1
"467",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",455,0.455,1
"468",1,22,"right","f","a","Asymmetry","Nonmatching","Stranger",518,0.518,0
"469",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",487,0.487,1
"470",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",681,0.681,1
"471",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",551,0.551,1
"472",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",782,0.782,1
"473",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",607,0.607,1
"474",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",541,0.541,1
"475",1,22,"right","f","a","Asymmetry","Nonmatching","Stranger",432,0.432,0
"476",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",621,0.621,1
"477",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",626,0.626,1
"478",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",1364,1.364,1
"479",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",648,0.648,1
"480",1,22,"right","f","l","Asymmetry","Nonmatching","Stranger",1132,1.132,1
"481",2,21,"right","f","a","Asymmetry","Matching","Self",874,0.874,1
"482",2,21,"right","f","a","Asymmetry","Matching","Self",774,0.774,1
"483",2,21,"right","f","a","Asymmetry","Matching","Self",935,0.935,1
"484",2,21,"right","f","a","Asymmetry","Matching","Self",975,0.975,1
"485",2,21,"right","f","l","Asymmetry","Matching","Self",456,0.456,0
"486",2,21,"right","f","a","Asymmetry","Matching","Self",609,0.609,1
"487",2,21,"right","f","a","Asymmetry","Matching","Self",780,0.78,1
"488",2,21,"right","f","l","Asymmetry","Matching","Self",768,0.768,0
"489",2,21,"right","f","a","Asymmetry","Matching","Self",1031,1.031,1
"490",2,21,"right","f","a","Asymmetry","Matching","Self",962,0.962,1
"491",2,21,"right","f","a","Asymmetry","Matching","Self",805,0.805,1
"492",2,21,"right","f","l","Asymmetry","Matching","Self",936,0.936,0
"493",2,21,"right","f","a","Asymmetry","Matching","Self",955,0.955,1
"494",2,21,"right","f","l","Asymmetry","Matching","Self",462,0.462,0
"495",2,21,"right","f","a","Asymmetry","Matching","Self",853,0.853,1
"496",2,21,"right","f","l","Asymmetry","Matching","Self",607,0.607,0
"497",2,21,"right","f","a","Asymmetry","Matching","Self",719,0.719,1
"498",2,21,"right","f","l","Asymmetry","Matching","Self",540,0.54,0
"499",2,21,"right","f","a","Asymmetry","Matching","Self",1051,1.051,1
"500",2,21,"right","f","a","Asymmetry","Matching","Self",941,0.941,1
"501",2,21,"right","f","a","Asymmetry","Matching","Self",820,0.82,1
"502",2,21,"right","f","a","Asymmetry","Matching","Self",1020,1.02,1
"503",2,21,"right","f","a","Asymmetry","Matching","Self",669,0.669,1
"504",2,21,"right","f","a","Asymmetry","Matching","Self",1017,1.017,1
"505",2,21,"right","f","a","Asymmetry","Matching","Self",789,0.789,1
"506",2,21,"right","f","l","Asymmetry","Matching","Self",734,0.734,0
"507",2,21,"right","f","l","Asymmetry","Matching","Self",1031,1.031,0
"508",2,21,"right","f","a","Asymmetry","Matching","Self",994,0.994,1
"509",2,21,"right","f","l","Asymmetry","Matching","Self",584,0.584,0
"510",2,21,"right","f","a","Asymmetry","Matching","Self",566,0.566,1
"511",2,21,"right","f","l","Asymmetry","Matching","Self",663,0.663,0
"512",2,21,"right","f","a","Asymmetry","Matching","Self",1214,1.214,1
"513",2,21,"right","f","a","Asymmetry","Matching","Self",1014,1.014,1
"514",2,21,"right","f","a","Asymmetry","Matching","Self",824,0.824,1
"515",2,21,"right","f","a","Asymmetry","Matching","Self",945,0.945,1
"516",2,21,"right","f","a","Asymmetry","Matching","Self",1097,1.097,1
"517",2,21,"right","f","a","Asymmetry","Matching","Self",751,0.751,1
"518",2,21,"right","f","missed","Asymmetry","Matching","Self",1500,1.5,NA
"519",2,21,"right","f","a","Asymmetry","Matching","Self",1461,1.461,1
"520",2,21,"right","f","l","Asymmetry","Matching","Self",677,0.677,0
"521",2,21,"right","f","l","Asymmetry","Matching","Self",672,0.672,0
"522",2,21,"right","f","l","Asymmetry","Matching","Self",828,0.828,0
"523",2,21,"right","f","a","Asymmetry","Matching","Self",768,0.768,1
"524",2,21,"right","f","l","Asymmetry","Matching","Self",603,0.603,0
"525",2,21,"right","f","l","Asymmetry","Matching","Self",477,0.477,0
"526",2,21,"right","f","a","Asymmetry","Matching","Self",952,0.952,1
"527",2,21,"right","f","a","Asymmetry","Matching","Self",675,0.675,1
"528",2,21,"right","f","a","Asymmetry","Matching","Self",715,0.715,1
"529",2,21,"right","f","a","Asymmetry","Matching","Self",1145,1.145,1
"530",2,21,"right","f","a","Asymmetry","Matching","Self",825,0.825,1
"531",2,21,"right","f","a","Asymmetry","Matching","Self",984,0.984,1
"532",2,21,"right","f","l","Asymmetry","Matching","Self",618,0.618,0
"533",2,21,"right","f","a","Asymmetry","Matching","Self",1093,1.093,1
"534",2,21,"right","f","a","Asymmetry","Matching","Self",668,0.668,1
"535",2,21,"right","f","a","Asymmetry","Matching","Self",969,0.969,1
"536",2,21,"right","f","missed","Asymmetry","Matching","Self",1500,1.5,NA
"537",2,21,"right","f","l","Asymmetry","Matching","Self",755,0.755,0
"538",2,21,"right","f","a","Asymmetry","Matching","Self",846,0.846,1
"539",2,21,"right","f","l","Asymmetry","Matching","Self",715,0.715,0
"540",2,21,"right","f","a","Asymmetry","Matching","Self",783,0.783,1
"541",2,21,"right","f","a","Symmetry","Matching","Self",684,0.684,1
"542",2,21,"right","f","a","Symmetry","Matching","Self",580,0.58,1
"543",2,21,"right","f","a","Symmetry","Matching","Self",583,0.583,1
"544",2,21,"right","f","a","Symmetry","Matching","Self",568,0.568,1
"545",2,21,"right","f","a","Symmetry","Matching","Self",643,0.643,1
"546",2,21,"right","f","a","Symmetry","Matching","Self",469,0.469,1
"547",2,21,"right","f","a","Symmetry","Matching","Self",682,0.682,1
"548",2,21,"right","f","a","Symmetry","Matching","Self",706,0.706,1
"549",2,21,"right","f","a","Symmetry","Matching","Self",662,0.662,1
"550",2,21,"right","f","a","Symmetry","Matching","Self",624,0.624,1
"551",2,21,"right","f","l","Symmetry","Matching","Self",1348,1.348,0
"552",2,21,"right","f","a","Symmetry","Matching","Self",661,0.661,1
"553",2,21,"right","f","l","Symmetry","Matching","Self",850,0.85,0
"554",2,21,"right","f","a","Symmetry","Matching","Self",518,0.518,1
"555",2,21,"right","f","a","Symmetry","Matching","Self",720,0.72,1
"556",2,21,"right","f","l","Symmetry","Matching","Self",584,0.584,0
"557",2,21,"right","f","a","Symmetry","Matching","Self",575,0.575,1
"558",2,21,"right","f","a","Symmetry","Matching","Self",632,0.632,1
"559",2,21,"right","f","a","Symmetry","Matching","Self",747,0.747,1
"560",2,21,"right","f","a","Symmetry","Matching","Self",603,0.603,1
"561",2,21,"right","f","a","Symmetry","Matching","Self",637,0.637,1
"562",2,21,"right","f","l","Symmetry","Matching","Self",713,0.713,0
"563",2,21,"right","f","a","Symmetry","Matching","Self",757,0.757,1
"564",2,21,"right","f","a","Symmetry","Matching","Self",1363,1.363,1
"565",2,21,"right","f","a","Symmetry","Matching","Self",724,0.724,1
"566",2,21,"right","f","a","Symmetry","Matching","Self",714,0.714,1
"567",2,21,"right","f","a","Symmetry","Matching","Self",613,0.613,1
"568",2,21,"right","f","a","Symmetry","Matching","Self",576,0.576,1
"569",2,21,"right","f","a","Symmetry","Matching","Self",763,0.763,1
"570",2,21,"right","f","a","Symmetry","Matching","Self",524,0.524,1
"571",2,21,"right","f","a","Symmetry","Matching","Self",538,0.538,1
"572",2,21,"right","f","a","Symmetry","Matching","Self",914,0.914,1
"573",2,21,"right","f","a","Symmetry","Matching","Self",572,0.572,1
"574",2,21,"right","f","a","Symmetry","Matching","Self",1176,1.176,1
"575",2,21,"right","f","a","Symmetry","Matching","Self",708,0.708,1
"576",2,21,"right","f","a","Symmetry","Matching","Self",520,0.52,1
"577",2,21,"right","f","a","Symmetry","Matching","Self",647,0.647,1
"578",2,21,"right","f","a","Symmetry","Matching","Self",818,0.818,1
"579",2,21,"right","f","a","Symmetry","Matching","Self",920,0.92,1
"580",2,21,"right","f","a","Symmetry","Matching","Self",779,0.779,1
"581",2,21,"right","f","l","Symmetry","Matching","Self",874,0.874,0
"582",2,21,"right","f","a","Symmetry","Matching","Self",800,0.8,1
"583",2,21,"right","f","l","Symmetry","Matching","Self",586,0.586,0
"584",2,21,"right","f","a","Symmetry","Matching","Self",541,0.541,1
"585",2,21,"right","f","a","Symmetry","Matching","Self",556,0.556,1
"586",2,21,"right","f","a","Symmetry","Matching","Self",600,0.6,1
"587",2,21,"right","f","a","Symmetry","Matching","Self",605,0.605,1
"588",2,21,"right","f","a","Symmetry","Matching","Self",550,0.55,1
"589",2,21,"right","f","a","Symmetry","Matching","Self",578,0.578,1
"590",2,21,"right","f","a","Symmetry","Matching","Self",1025,1.025,1
"591",2,21,"right","f","a","Symmetry","Matching","Self",766,0.766,1
"592",2,21,"right","f","a","Symmetry","Matching","Self",500,0.5,1
"593",2,21,"right","f","a","Symmetry","Matching","Self",521,0.521,1
"594",2,21,"right","f","l","Symmetry","Matching","Self",747,0.747,0
"595",2,21,"right","f","a","Symmetry","Matching","Self",532,0.532,1
"596",2,21,"right","f","a","Symmetry","Matching","Self",637,0.637,1
"597",2,21,"right","f","a","Symmetry","Matching","Self",536,0.536,1
"598",2,21,"right","f","a","Symmetry","Matching","Self",900,0.9,1
"599",2,21,"right","f","a","Symmetry","Matching","Self",1161,1.161,1
"600",2,21,"right","f","a","Symmetry","Matching","Self",685,0.685,1
"601",2,21,"right","f","a","Asymmetry","Matching","Stranger",614,0.614,1
"602",2,21,"right","f","a","Asymmetry","Matching","Stranger",611,0.611,1
"603",2,21,"right","f","a","Asymmetry","Matching","Stranger",599,0.599,1
"604",2,21,"right","f","a","Asymmetry","Matching","Stranger",716,0.716,1
"605",2,21,"right","f","a","Asymmetry","Matching","Stranger",634,0.634,1
"606",2,21,"right","f","l","Asymmetry","Matching","Stranger",943,0.943,0
"607",2,21,"right","f","a","Asymmetry","Matching","Stranger",491,0.491,1
"608",2,21,"right","f","a","Asymmetry","Matching","Stranger",832,0.832,1
"609",2,21,"right","f","a","Asymmetry","Matching","Stranger",800,0.8,1
"610",2,21,"right","f","a","Asymmetry","Matching","Stranger",606,0.606,1
"611",2,21,"right","f","a","Asymmetry","Matching","Stranger",719,0.719,1
"612",2,21,"right","f","a","Asymmetry","Matching","Stranger",1040,1.04,1
"613",2,21,"right","f","a","Asymmetry","Matching","Stranger",545,0.545,1
"614",2,21,"right","f","a","Asymmetry","Matching","Stranger",1125,1.125,1
"615",2,21,"right","f","a","Asymmetry","Matching","Stranger",1052,1.052,1
"616",2,21,"right","f","a","Asymmetry","Matching","Stranger",485,0.485,1
"617",2,21,"right","f","a","Asymmetry","Matching","Stranger",773,0.773,1
"618",2,21,"right","f","a","Asymmetry","Matching","Stranger",737,0.737,1
"619",2,21,"right","f","a","Asymmetry","Matching","Stranger",874,0.874,1
"620",2,21,"right","f","a","Asymmetry","Matching","Stranger",714,0.714,1
"621",2,21,"right","f","a","Asymmetry","Matching","Stranger",682,0.682,1
"622",2,21,"right","f","a","Asymmetry","Matching","Stranger",717,0.717,1
"623",2,21,"right","f","a","Asymmetry","Matching","Stranger",835,0.835,1
"624",2,21,"right","f","l","Asymmetry","Matching","Stranger",892,0.892,0
"625",2,21,"right","f","a","Asymmetry","Matching","Stranger",1102,1.102,1
"626",2,21,"right","f","a","Asymmetry","Matching","Stranger",439,0.439,1
"627",2,21,"right","f","a","Asymmetry","Matching","Stranger",817,0.817,1
"628",2,21,"right","f","a","Asymmetry","Matching","Stranger",689,0.689,1
"629",2,21,"right","f","a","Asymmetry","Matching","Stranger",802,0.802,1
"630",2,21,"right","f","a","Asymmetry","Matching","Stranger",1205,1.205,1
"631",2,21,"right","f","a","Asymmetry","Matching","Stranger",564,0.564,1
