"","Subject","Age","Gender","Handedness","Shape","Label","Shape1","Shape2","Matching","Identity1","Identity2","Response","RT_ms","RT_sec","ACC"
"543",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",633,0.633,1
"544",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",477,0.477,1
"545",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",328,0.328,1
"546",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","k",410,0.41,0
"547",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",542,0.542,1
"548",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",426,0.426,1
"549",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",383,0.383,1
"550",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",346,0.346,1
"551",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",465,0.465,1
"552",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",812,0.812,1
"553",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",590,0.59,1
"554",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",386,0.386,1
"555",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",490,0.49,1
"556",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",704,0.704,1
"557",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",348,0.348,1
"558",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",510,0.51,1
"559",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",572,0.572,1
"560",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",383,0.383,1
"561",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",596,0.596,1
"562",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",411,0.411,1
"563",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",440,0.44,1
"564",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",621,0.621,1
"565",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",517,0.517,1
"566",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",635,0.635,1
"567",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",590,0.59,1
"568",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",512,0.512,1
"569",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","k",580,0.58,0
"570",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",605,0.605,1
"571",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",669,0.669,1
"572",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",647,0.647,1
"573",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",518,0.518,1
"574",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",713,0.713,1
"575",5,23,"female","right","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",518,0.518,1
"576",5,23,"female","right","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","k",601,0.601,0
"577",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",954,0.954,1
"578",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",981,0.981,1
"579",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",526,0.526,1
"580",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",473,0.473,1
"581",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",519,0.519,1
"582",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",888,0.888,1
"583",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",823,0.823,1
"584",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",759,0.759,1
"585",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",625,0.625,1
"586",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","d",801,0.801,0
"587",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",748,0.748,1
"588",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",493,0.493,1
"589",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",648,0.648,1
"590",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",479,0.479,1
"591",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",476,0.476,1
"592",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",648,0.648,1
"593",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",778,0.778,1
"594",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",338,0.338,1
"595",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",786,0.786,1
"596",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",484,0.484,1
"597",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",461,0.461,1
"598",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",536,0.536,1
"599",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",536,0.536,1
"600",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",641,0.641,1
"601",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",472,0.472,1
"602",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",615,0.615,1
"603",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",724,0.724,1
"604",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",663,0.663,1
"605",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",741,0.741,1
"606",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",447,0.447,1
"607",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",622,0.622,1
"608",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",558,0.558,1
"609",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",521,0.521,1
"610",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",562,0.562,1
"611",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",509,0.509,1
"612",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","d",490,0.49,0
"613",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",593,0.593,1
"614",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",672,0.672,1
"615",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",578,0.578,1
"616",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",415,0.415,1
"617",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",474,0.474,1
"618",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",491,0.491,1
"619",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",559,0.559,1
"620",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",475,0.475,1
"621",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",619,0.619,1
"622",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",515,0.515,1
"623",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",592,0.592,1
"624",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",604,0.604,1
"625",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",658,0.658,1
"626",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",576,0.576,1
"627",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",598,0.598,1
"628",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",614,0.614,1
"629",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","d",477,0.477,0
"630",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",652,0.652,1
"631",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",463,0.463,1
"632",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",652,0.652,1
"633",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",798,0.798,1
"634",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",504,0.504,1
"635",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",480,0.48,1
"636",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",648,0.648,1
"637",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",636,0.636,1
"638",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",652,0.652,1
"639",5,23,"female","right","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",507,0.507,1
"640",5,23,"female","right","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",547,0.547,1
"641",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","k",1034,1.034,0
"642",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",494,0.494,1
"643",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",1373,1.373,1
"644",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",707,0.707,1
"645",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",1235,1.235,1
"646",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",720,0.72,1
"647",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",877,0.877,1
"648",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",584,0.584,1
"649",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",457,0.457,1
"650",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",928,0.928,1
"651",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",714,0.714,1
"652",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",669,0.669,1
"653",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",968,0.968,1
"654",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",724,0.724,1
"655",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",528,0.528,1
"656",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",838,0.838,1
"657",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",567,0.567,1
"658",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",718,0.718,1
"659",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",656,0.656,1
"660",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",590,0.59,1
"661",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",796,0.796,1
"662",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",859,0.859,1
"663",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",1109,1.109,1
"664",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",824,0.824,1
"665",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",756,0.756,1
"666",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",668,0.668,1
"667",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",682,0.682,1
"668",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",517,0.517,1
"669",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",647,0.647,1
"670",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",596,0.596,1
"671",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",916,0.916,1
"672",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",609,0.609,1
"673",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",455,0.455,1
"674",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",808,0.808,1
"675",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",930,0.93,1
"676",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",650,0.65,1
"677",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",882,0.882,1
"678",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",514,0.514,1
"679",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",724,0.724,1
"680",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",756,0.756,1
"681",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",502,0.502,1
"682",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",1239,1.239,1
"683",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",514,0.514,1
"684",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",635,0.635,1
"685",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",845,0.845,1
"686",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",558,0.558,1
"687",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",514,0.514,1
"688",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","k",606,0.606,0
"689",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",581,0.581,1
"690",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",1403,1.403,1
"691",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",773,0.773,1
"692",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",574,0.574,1
"693",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",601,0.601,1
"694",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",868,0.868,1
"695",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",621,0.621,1
"696",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",707,0.707,1
"697",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",772,0.772,1
"698",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",864,0.864,1
"699",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","k",845,0.845,0
"700",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",534,0.534,1
"701",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",628,0.628,1
"702",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",593,0.593,1
"703",6,19,"female","left","Kreis.png","Ich","Kreis.png","Dreieck.png","Matching","Fremder","Ich","d",584,0.584,1
"704",6,19,"female","left","Dreieck.png","Fremder","Kreis.png","Dreieck.png","Matching","Fremder","Ich","k",872,0.872,0
"705",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",1775,1.775,1
"706",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",1030,1.03,1
"707",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","d",1074,1.074,0
"708",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",1054,1.054,1
"709",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",1179,1.179,1
"710",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",1327,1.327,1
"711",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",731,0.731,1
"712",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",1375,1.375,1
"713",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",951,0.951,1
"714",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",949,0.949,1
"715",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",1222,1.222,1
"716",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",1074,1.074,1
"717",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",968,0.968,1
"718",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",629,0.629,1
"719",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",688,0.688,1
"720",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",762,0.762,1
"721",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",714,0.714,1
"722",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",884,0.884,1
"723",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",1045,1.045,1
"724",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","d",664,0.664,0
"725",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",740,0.74,1
"726",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",893,0.893,1
"727",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",964,0.964,1
"728",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",930,0.93,1
"729",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",746,0.746,1
"730",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","d",563,0.563,0
"731",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",855,0.855,1
"732",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",954,0.954,1
"733",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",822,0.822,1
"734",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",832,0.832,1
"735",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",700,0.7,1
"736",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",603,0.603,1
"737",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",1032,1.032,1
"738",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",1071,1.071,1
"739",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","d",881,0.881,0
"740",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",734,0.734,1
"741",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",770,0.77,1
"742",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",1010,1.01,1
"743",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",1239,1.239,1
"744",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",1210,1.21,1
"745",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",704,0.704,1
"746",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",669,0.669,1
"747",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",620,0.62,1
"748",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",715,0.715,1
"749",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",644,0.644,1
"750",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","d",605,0.605,0
"751",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",687,0.687,1
"752",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",817,0.817,1
"753",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",662,0.662,1
"754",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",699,0.699,1
"755",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",663,0.663,1
"756",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",632,0.632,1
"757",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","d",707,0.707,0
"758",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",681,0.681,1
"759",6,19,"female","left","Kreis.png","Fremder","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",779,0.779,1
"760",6,19,"female","left","Dreieck.png","Ich","Kreis.png","Dreieck.png","Nonmatching","Fremder","Ich","k",1091,1.091,1
