"","Subject","Age","Gender","Handedness","Shape","Label","Matching","Shape1","Shape2","Identity1","Identity2","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"2278",19,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",893,0.893,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2279",19,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",1334,1.334,0,"15.6-in",NA,NA,"white","black","50cm",NA
"2280",19,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1006,1.006,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2281",19,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",776,0.776,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2282",19,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",620,0.62,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2283",19,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",574,0.574,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2284",19,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",828,0.828,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2285",19,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",856,0.856,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2286",19,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",789,0.789,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2287",19,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",871,0.871,0,"15.6-in",NA,NA,"white","black","50cm",NA
"2288",19,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","d",617,0.617,0,"15.6-in",NA,NA,"white","black","50cm",NA
"2289",19,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",716,0.716,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2290",19,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1104,1.104,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2291",19,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",517,0.517,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2292",19,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",952,0.952,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2293",19,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",704,0.704,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2294",19,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1083,1.083,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2295",19,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",789,0.789,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2296",19,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1462,1.462,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2297",19,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",872,0.872,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2298",19,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",722,0.722,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2299",19,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",655,0.655,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2300",19,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1159,1.159,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2301",19,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",663,0.663,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2302",19,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",1202,1.202,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2303",19,NA,"","","Dreieck.png","Ich","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",842,0.842,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2304",19,NA,"","","Kreis.png","Fremder","Nonmatching","Kreis.png","Dreieck.png","Fremder","Ich","k",927,0.927,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2305",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",564,0.564,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2306",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",990,0.99,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2307",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1784,1.784,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2308",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",834,0.834,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2309",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",686,0.686,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2310",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",635,0.635,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2311",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",607,0.607,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2312",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",761,0.761,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2313",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",659,0.659,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2314",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",526,0.526,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2315",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",844,0.844,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2316",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",555,0.555,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2317",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",764,0.764,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2318",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",526,0.526,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2319",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",504,0.504,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2320",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",642,0.642,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2321",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",500,0.5,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2322",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",793,0.793,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2323",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",557,0.557,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2324",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",592,0.592,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2325",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",601,0.601,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2326",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",500,0.5,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2327",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",672,0.672,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2328",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",570,0.57,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2329",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",545,0.545,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2330",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",709,0.709,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2331",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",609,0.609,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2332",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",496,0.496,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2333",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",585,0.585,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2334",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",545,0.545,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2335",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",445,0.445,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2336",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",613,0.613,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2337",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",498,0.498,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2338",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",637,0.637,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2339",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",581,0.581,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2340",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",534,0.534,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2341",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",493,0.493,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2342",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",543,0.543,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2343",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",611,0.611,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2344",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",503,0.503,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2345",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",615,0.615,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2346",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",496,0.496,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2347",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",512,0.512,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2348",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",432,0.432,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2349",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",648,0.648,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2350",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",393,0.393,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2351",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",409,0.409,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2352",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",611,0.611,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2353",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",626,0.626,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2354",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",489,0.489,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2355",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",661,0.661,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2356",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",450,0.45,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2357",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",456,0.456,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2358",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",543,0.543,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2359",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",643,0.643,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2360",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",410,0.41,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2361",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",555,0.555,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2362",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",669,0.669,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2363",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",579,0.579,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2364",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",415,0.415,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2365",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",449,0.449,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2366",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",564,0.564,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2367",20,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",539,0.539,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2368",20,NA,"","","Dreieck.png","Ich","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",370,0.37,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2369",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",1406,1.406,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2370",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",857,0.857,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2371",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",864,0.864,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2372",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",920,0.92,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2373",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",722,0.722,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2374",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",821,0.821,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2375",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",892,0.892,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2376",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",793,0.793,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2377",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",800,0.8,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2378",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",869,0.869,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2379",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",749,0.749,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2380",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",660,0.66,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2381",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",601,0.601,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2382",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",685,0.685,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2383",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",617,0.617,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2384",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",569,0.569,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2385",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",688,0.688,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2386",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",725,0.725,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2387",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",726,0.726,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2388",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",691,0.691,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2389",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",599,0.599,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2390",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",646,0.646,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2391",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",685,0.685,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2392",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",666,0.666,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2393",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",628,0.628,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2394",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",573,0.573,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2395",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",585,0.585,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2396",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",496,0.496,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2397",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",624,0.624,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2398",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",624,0.624,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2399",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",559,0.559,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2400",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",518,0.518,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2401",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",581,0.581,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2402",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",479,0.479,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2403",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",989,0.989,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2404",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",723,0.723,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2405",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",741,0.741,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2406",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",787,0.787,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2407",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",575,0.575,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2408",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",557,0.557,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2409",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",578,0.578,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2410",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",695,0.695,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2411",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",505,0.505,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2412",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",480,0.48,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2413",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",719,0.719,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2414",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",601,0.601,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2415",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",538,0.538,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2416",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",544,0.544,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2417",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",552,0.552,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2418",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",726,0.726,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2419",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",518,0.518,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2420",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",494,0.494,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2421",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",653,0.653,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2422",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",613,0.613,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2423",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",636,0.636,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2424",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",500,0.5,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2425",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",499,0.499,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2426",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",614,0.614,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2427",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",641,0.641,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2428",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",582,0.582,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2429",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",587,0.587,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2430",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",629,0.629,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2431",20,NA,"","","Dreieck.png","Fremder","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",725,0.725,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2432",20,NA,"","","Kreis.png","Ich","Nonmatching","Dreieck.png","Kreis.png","Ich","Fremder","k",665,0.665,1,"15.6-in",NA,NA,"white","black","50cm",NA
"2433",21,NA,"","","Kreis.png","Fremder","Matching","Dreieck.png","Kreis.png","Ich","Fremder","d",1613,1.613,1,"15.6-in",NA,NA,"white","black","50cm",NA
