"","Subject","Matching","Identity","RT_ms","RT_sec","ACC"
"236",6201,"Matching","Self",0,0,0
"237",6201,"Matching","Self",319,0.319,1
"238",6201,"Matching","Self",536,0.536,1
"239",6201,"Matching","Self",728,0.728,0
"240",6201,"Matching","Self",664,0.664,1
"241",6201,"Matching","Self",1093,1.093,1
"242",6201,"Matching","Self",354,0.354,1
"243",6201,"Matching","Self",1066,1.066,1
"244",6201,"Matching","Self",584,0.584,1
"245",6201,"Matching","Self",552,0.552,1
"246",6201,"Matching","Self",420,0.42,1
"247",6201,"Matching","Self",449,0.449,1
"248",6201,"Matching","Self",814,0.814,1
"249",6201,"Matching","Self",335,0.335,1
"250",6201,"Matching","Self",400,0.4,1
"251",6201,"Matching","Self",344,0.344,1
"252",6201,"Matching","Self",989,0.989,1
"253",6201,"Matching","Self",613,0.613,1
"254",6201,"Matching","Self",374,0.374,1
"255",6201,"Matching","Self",938,0.938,1
"256",6201,"Matching","Self",822,0.822,1
"257",6201,"Matching","Self",667,0.667,1
"258",6201,"Matching","Self",392,0.392,1
"259",6201,"Matching","Self",924,0.924,1
"260",6201,"Matching","Self",682,0.682,1
"261",6201,"Matching","Self",287,0.287,1
"262",6201,"Matching","Self",627,0.627,1
"263",6201,"Matching","Self",511,0.511,1
"264",6201,"Matching","Self",518,0.518,1
"265",6201,"Matching","Self",530,0.53,1
"266",6201,"Matching","Self",927,0.927,1
"267",6201,"Matching","Self",424,0.424,1
"268",6201,"Matching","Self",408,0.408,1
"269",6201,"Matching","Self",448,0.448,1
"270",6201,"Matching","Self",0,0,0
"271",6201,"Matching","Self",477,0.477,1
"272",6201,"Matching","Self",790,0.79,1
"273",6201,"Matching","Self",599,0.599,1
"274",6201,"Matching","Self",0,0,0
"275",6201,"Matching","Self",476,0.476,1
"276",6201,"Matching","Self",624,0.624,0
"277",6201,"Matching","Self",304,0.304,1
"278",6201,"Matching","Self",1026,1.026,1
"279",6201,"Matching","Self",475,0.475,1
"280",6201,"Matching","Self",603,0.603,1
"281",6201,"Matching","Self",488,0.488,1
"282",6201,"Matching","Self",396,0.396,1
"283",6201,"Matching","Self",805,0.805,1
"284",6201,"Matching","Self",0,0,0
"285",6201,"Matching","Self",330,0.33,1
"286",6201,"Matching","Self",452,0.452,1
"287",6201,"Matching","Self",357,0.357,1
"288",6201,"Matching","Self",438,0.438,1
"289",6201,"Matching","Self",987,0.987,1
"290",6201,"Matching","Self",459,0.459,1
"291",6201,"Matching","Self",359,0.359,1
"292",6201,"Matching","Self",961,0.961,1
"293",6201,"Matching","Self",362,0.362,1
"294",6201,"Matching","Self",958,0.958,0
"295",6201,"Matching","Self",0,0,0
"296",6201,"Matching","Self",328,0.328,1
"297",6201,"Matching","Self",0,0,0
"298",6201,"Matching","Self",501,0.501,1
"299",6201,"Matching","Self",765,0.765,1
"300",6201,"Matching","Self",362,0.362,1
"301",6201,"Matching","Self",447,0.447,1
"302",6201,"Matching","Self",616,0.616,1
"303",6201,"Matching","Self",501,0.501,1
"304",6201,"Matching","Self",646,0.646,1
"305",6201,"Matching","Self",558,0.558,1
"306",6201,"Matching","Self",447,0.447,1
"307",6201,"Matching","Self",707,0.707,1
"308",6201,"Matching","Self",0,0,0
"309",6201,"Matching","Self",666,0.666,0
"310",6201,"Matching","Self",399,0.399,1
"311",6201,"Matching","Self",531,0.531,1
"312",6201,"Matching","Self",295,0.295,1
"313",6201,"Matching","Self",316,0.316,1
"314",6201,"Matching","Self",400,0.4,1
"315",6201,"Matching","Self",620,0.62,0
"316",6201,"Matching","Self",NA,NA,NA
"317",6201,"Matching","Self",NA,NA,NA
"318",6201,"Matching","Self",NA,NA,NA
"319",6201,"Matching","Self",NA,NA,NA
"320",6201,"Matching","Self",NA,NA,NA
"321",6201,"Matching","Self",NA,NA,NA
"322",6201,"Matching","Self",NA,NA,NA
"323",6201,"Matching","Self",NA,NA,NA
"324",6201,"Matching","Self",NA,NA,NA
"325",6201,"Matching","Self",NA,NA,NA
"326",6201,"Matching","Self",NA,NA,NA
"327",6201,"Matching","Self",NA,NA,NA
"328",6201,"Matching","Self",NA,NA,NA
"329",6201,"Matching","Self",NA,NA,NA
"330",6201,"Matching","Self",NA,NA,NA
"331",6201,"Matching","Self",537,0.537,1
"332",6201,"Matching","Self",623,0.623,1
"333",6201,"Matching","Self",347,0.347,1
"334",6201,"Matching","Self",431,0.431,1
"335",6201,"Matching","Self",511,0.511,1
"336",6201,"Matching","Self",727,0.727,1
"337",6201,"Matching","Self",331,0.331,1
"338",6201,"Matching","Self",857,0.857,1
"339",6201,"Matching","Self",916,0.916,1
"340",6201,"Matching","Self",895,0.895,1
"341",6201,"Matching","Self",395,0.395,1
"342",6201,"Matching","Self",121,0.121,1
"343",6201,"Matching","Self",470,0.47,1
"344",6201,"Matching","Self",338,0.338,1
"345",6201,"Matching","Self",521,0.521,1
"346",6201,"Matching","Self",0,0,0
"347",6201,"Matching","Self",459,0.459,1
"348",6201,"Matching","Self",601,0.601,1
"349",6201,"Matching","Self",670,0.67,1
"350",6201,"Matching","Self",682,0.682,1
"351",6201,"Matching","Self",326,0.326,1
"352",6201,"Matching","Self",546,0.546,0
"353",6201,"Matching","Self",692,0.692,1
"354",6201,"Matching","Self",340,0.34,1
"355",6201,"Matching","Self",384,0.384,1
"356",6201,"Matching","Self",885,0.885,1
"357",6201,"Matching","Self",746,0.746,1
"358",6201,"Matching","Self",978,0.978,0
"359",6201,"Matching","Self",486,0.486,1
"360",6201,"Matching","Self",379,0.379,1
"361",6201,"Matching","Self",702,0.702,1
"362",6201,"Matching","Self",302,0.302,1
"363",6201,"Matching","Self",531,0.531,1
"364",6201,"Matching","Self",738,0.738,1
"365",6201,"Matching","Self",838,0.838,1
"366",6201,"Matching","Self",278,0.278,1
"367",6201,"Matching","Self",719,0.719,1
"368",6201,"Matching","Self",628,0.628,1
"369",6201,"Matching","Self",517,0.517,1
"370",6201,"Matching","Self",740,0.74,1
"371",6201,"Matching","Self",608,0.608,1
"372",6201,"Matching","Self",0,0,0
"373",6201,"Matching","Self",604,0.604,1
"374",6201,"Matching","Self",748,0.748,1
"375",6201,"Matching","Self",428,0.428,1
"376",6201,"Matching","Self",853,0.853,1
"377",6201,"Matching","Self",929,0.929,1
"378",6201,"Matching","Self",365,0.365,1
"379",6201,"Matching","Self",844,0.844,1
"380",6201,"Matching","Self",409,0.409,1
"381",6201,"Matching","Self",449,0.449,1
"382",6201,"Matching","Self",593,0.593,1
"383",6201,"Matching","Self",788,0.788,1
"384",6201,"Matching","Self",581,0.581,1
"385",6201,"Matching","Self",721,0.721,1
"386",6201,"Matching","Self",873,0.873,1
"387",6201,"Matching","Self",333,0.333,1
"388",6201,"Matching","Self",327,0.327,1
"389",6201,"Matching","Self",331,0.331,1
"390",6201,"Matching","Self",339,0.339,1
"391",6201,"Matching","Self",603,0.603,1
"392",6201,"Matching","Self",319,0.319,1
"393",6201,"Matching","Self",626,0.626,1
"394",6201,"Matching","Self",638,0.638,1
"395",6201,"Matching","Self",753,0.753,1
"396",6201,"Matching","Self",722,0.722,1
"397",6201,"Matching","Self",374,0.374,1
"398",6201,"Matching","Self",738,0.738,1
"399",6201,"Matching","Self",457,0.457,1
"400",6201,"Matching","Self",437,0.437,1
"401",6201,"Matching","Self",809,0.809,1
"402",6201,"Matching","Self",358,0.358,1
"403",6201,"Matching","Self",338,0.338,1
"404",6201,"Matching","Self",682,0.682,1
"405",6201,"Matching","Self",585,0.585,1
"406",6201,"Matching","Self",334,0.334,1
"407",6201,"Matching","Self",514,0.514,1
"408",6201,"Matching","Self",422,0.422,1
"409",6201,"Matching","Self",306,0.306,1
"410",6201,"Matching","Self",781,0.781,1
"411",6201,"Matching","Self",766,0.766,1
"412",6201,"Matching","Self",434,0.434,1
"413",6201,"Matching","Self",570,0.57,1
"414",6201,"Matching","Self",398,0.398,1
"415",6201,"Matching","Self",775,0.775,1
"416",6201,"Matching","Self",58,0.058,1
"417",6201,"Matching","Self",686,0.686,1
"418",6201,"Matching","Self",394,0.394,1
"419",6201,"Matching","Self",490,0.49,1
"420",6201,"Matching","Self",598,0.598,1
"421",6201,"Matching","Self",512,0.512,1
"422",6201,"Matching","Self",682,0.682,1
"423",6201,"Matching","Self",394,0.394,1
"424",6201,"Matching","Self",783,0.783,1
"425",6201,"Matching","Self",311,0.311,1
"426",6201,"Matching","Self",427,0.427,1
"427",6201,"Matching","Self",339,0.339,1
"428",6201,"Matching","Self",830,0.83,1
"429",6201,"Matching","Self",763,0.763,1
"430",6201,"Matching","Self",454,0.454,1
"431",6201,"Matching","Self",703,0.703,1
"432",6201,"Matching","Self",1087,1.087,0
"433",6201,"Matching","Self",291,0.291,1
"434",6201,"Matching","Self",692,0.692,1
"435",6201,"Matching","Self",857,0.857,1
"436",6201,"Matching","Self",973,0.973,1
"437",6201,"Matching","Self",653,0.653,1
"438",6201,"Matching","Self",321,0.321,1
"439",6201,"Matching","Self",546,0.546,1
"440",6201,"Matching","Self",857,0.857,1
"441",6201,"Matching","Self",461,0.461,1
"442",6201,"Matching","Self",605,0.605,1
"443",6201,"Matching","Self",331,0.331,1
"444",6201,"Matching","Self",295,0.295,1
"445",6201,"Matching","Self",318,0.318,1
"446",6201,"Matching","Self",373,0.373,1
"447",6201,"Matching","Self",913,0.913,1
"448",6201,"Matching","Self",815,0.815,1
"449",6201,"Matching","Self",408,0.408,1
"450",6201,"Matching","Self",348,0.348,1
"451",6201,"Matching","Self",576,0.576,1
"452",6201,"Matching","Self",772,0.772,1
"453",6201,"Matching","Self",798,0.798,1
"454",6201,"Matching","Self",378,0.378,1
"455",6201,"Matching","Self",626,0.626,1
"456",6201,"Matching","Self",1072,1.072,1
"457",6201,"Matching","Self",480,0.48,1
"458",6201,"Matching","Self",572,0.572,1
"459",6201,"Matching","Self",568,0.568,1
"460",6201,"Matching","Self",600,0.6,0
"461",6201,"Matching","Self",640,0.64,1
"462",6201,"Matching","Self",588,0.588,1
"463",6201,"Matching","Self",572,0.572,1
"464",6201,"Matching","Self",703,0.703,0
"465",6201,"Matching","Self",346,0.346,1
"466",6201,"Matching","Self",466,0.466,1
"467",6201,"Matching","Self",974,0.974,1
"468",6201,"Matching","Self",682,0.682,1
"469",6201,"Matching","Self",429,0.429,1
"470",6201,"Matching","Self",677,0.677,1
"471",6201,"Matching","Self",689,0.689,1
"472",6201,"Matching","Self",528,0.528,1
"473",6201,"Matching","Self",729,0.729,1
"474",6201,"Matching","Self",441,0.441,1
"475",6201,"Matching","Self",765,0.765,1
"476",6201,"Matching","Self",708,0.708,1
"477",6201,"Matching","Self",635,0.635,1
"478",6201,"Matching","Self",650,0.65,1
"479",6201,"Matching","Self",770,0.77,1
"480",6201,"Matching","Self",297,0.297,1
"481",6201,"Matching","Self",381,0.381,1
"482",6201,"Matching","Self",469,0.469,1
"483",6201,"Matching","Self",505,0.505,1
"484",6201,"Matching","Self",685,0.685,1
"485",6201,"Matching","Self",394,0.394,1
"486",6201,"Matching","Self",382,0.382,1
"487",6201,"Matching","Self",610,0.61,1
"488",6201,"Matching","Self",798,0.798,0
"489",6201,"Matching","Self",414,0.414,1
"490",6201,"Matching","Self",857,0.857,1
"491",6201,"Matching","Self",365,0.365,1
"492",6201,"Matching","Self",443,0.443,1
"493",6201,"Matching","Self",328,0.328,1
"494",6201,"Matching","Self",396,0.396,1
"495",6201,"Matching","Self",640,0.64,1
"496",6201,"Matching","Self",744,0.744,1
"497",6201,"Matching","Self",339,0.339,1
"498",6201,"Matching","Self",756,0.756,1
"499",6201,"Matching","Self",569,0.569,1
"500",6201,"Matching","Self",593,0.593,1
"501",6201,"Matching","Self",0,0,0
"502",6201,"Matching","Self",838,0.838,1
"503",6201,"Matching","Self",591,0.591,1
"504",6201,"Matching","Self",399,0.399,1
"505",6201,"Matching","Self",284,0.284,1
"506",6201,"Matching","Self",0,0,0
"507",6201,"Matching","Self",616,0.616,1
"508",6201,"Matching","Self",452,0.452,1
"509",6201,"Matching","Self",428,0.428,1
"510",6201,"Matching","Self",0,0,0
"511",6201,"Matching","Self",431,0.431,1
"512",6201,"Matching","Self",0,0,0
"513",6201,"Matching","Self",447,0.447,1
"514",6201,"Matching","Self",636,0.636,1
"515",6201,"Matching","Self",456,0.456,1
"516",6201,"Matching","Self",535,0.535,1
"517",6201,"Matching","Self",485,0.485,1
"518",6201,"Matching","Self",262,0.262,1
"519",6201,"Matching","Self",0,0,0
"520",6201,"Matching","Self",929,0.929,1
"521",6201,"Matching","Self",539,0.539,1
"522",6201,"Matching","Self",571,0.571,1
"523",6201,"Matching","Self",360,0.36,1
"524",6201,"Matching","Self",0,0,0
"525",6201,"Matching","Self",403,0.403,1
"526",6201,"Matching","Self",955,0.955,1
"527",6201,"Matching","Self",958,0.958,1
"528",6201,"Matching","Self",610,0.61,1
"529",6201,"Matching","Self",582,0.582,1
"530",6201,"Matching","Self",921,0.921,1
"531",6201,"Matching","Self",418,0.418,1
"532",6201,"Matching","Self",462,0.462,1
"533",6201,"Matching","Self",404,0.404,1
"534",6201,"Matching","Self",1004,1.004,1
"535",6201,"Matching","Self",858,0.858,1
"536",6201,"Matching","Self",0,0,0
"537",6201,"Matching","Self",0,0,0
"538",6201,"Matching","Self",442,0.442,1
"539",6201,"Matching","Self",766,0.766,1
"540",6201,"Matching","Self",829,0.829,1
"541",6201,"Matching","Self",462,0.462,1
"542",6201,"Matching","Self",870,0.87,1
"543",6201,"Matching","Self",338,0.338,1
"544",6201,"Matching","Self",529,0.529,1
"545",6201,"Matching","Self",421,0.421,1
"546",6201,"Matching","Self",305,0.305,1
"547",6201,"Matching","Self",381,0.381,1
"548",6201,"Matching","Self",876,0.876,1
"549",6201,"Matching","Self",536,0.536,1
"550",6201,"Matching","Self",849,0.849,1
"551",6201,"Matching","Self",373,0.373,1
"552",6201,"Matching","Self",288,0.288,1
"553",6201,"Matching","Self",708,0.708,1
"554",6201,"Matching","Self",433,0.433,1
"555",6201,"Matching","Self",317,0.317,1
"556",6201,"Matching","Self",403,0.403,1
"557",6201,"Matching","Self",671,0.671,1
"558",6201,"Matching","Self",600,0.6,1
"559",6201,"Matching","Self",629,0.629,1
"560",6201,"Matching","Self",385,0.385,1
"561",6201,"Matching","Self",805,0.805,1
"562",6201,"Matching","Self",411,0.411,1
"563",6201,"Matching","Self",0,0,0
"564",6201,"Matching","Self",411,0.411,1
"565",6201,"Matching","Self",0,0,0
"566",6201,"Matching","Self",553,0.553,1
"567",6201,"Matching","Self",809,0.809,1
"568",6201,"Matching","Self",766,0.766,1
"569",6201,"Matching","Self",561,0.561,1
"570",6201,"Matching","Self",797,0.797,1
"571",6201,"Matching","Self",552,0.552,1
"572",6201,"Matching","Self",936,0.936,1
"573",6201,"Matching","Self",396,0.396,1
"574",6201,"Matching","Self",496,0.496,1
"575",6201,"Matching","Self",776,0.776,1
"576",6201,"Matching","Self",928,0.928,1
"577",6201,"Matching","Self",498,0.498,1
"578",6201,"Matching","Self",446,0.446,1
"579",6201,"Matching","Self",574,0.574,1
"580",6201,"Matching","Self",378,0.378,1
"581",6201,"Matching","Self",382,0.382,1
"582",6201,"Matching","Self",676,0.676,1
"583",6201,"Matching","Self",436,0.436,1
"584",6201,"Matching","Self",0,0,0
"585",6201,"Matching","Self",324,0.324,1
"586",6201,"Matching","Self",0,0,0
"587",6201,"Matching","Self",516,0.516,1
"588",6201,"Matching","Self",728,0.728,1
"589",6201,"Matching","Self",0,0,0
"590",6201,"Matching","Self",661,0.661,1
"591",6201,"Matching","Self",705,0.705,1
"592",6201,"Matching","Self",437,0.437,1
"593",6201,"Matching","Self",721,0.721,1
"594",6201,"Matching","Self",749,0.749,1
"595",6201,"Matching","Self",405,0.405,1
"596",6201,"Matching","Self",929,0.929,1
"597",6201,"Matching","Self",593,0.593,1
"598",6201,"Matching","Self",645,0.645,1
"599",6201,"Matching","Self",721,0.721,1
"600",6201,"Matching","Self",503,0.503,1
"601",6201,"Matching","Self",423,0.423,1
"602",6201,"Matching","Self",727,0.727,0
"603",6201,"Matching","Self",575,0.575,1
"604",6201,"Matching","Self",532,0.532,1
"605",6201,"Matching","Self",359,0.359,1
"606",6201,"Matching","Self",1031,1.031,1
"607",6201,"Matching","Self",0,0,0
"608",6201,"Matching","Self",475,0.475,1
"609",6201,"Matching","Self",452,0.452,1
"610",6201,"Matching","Self",648,0.648,1
"611",6201,"Matching","Self",378,0.378,1
"612",6201,"Matching","Self",462,0.462,1
"613",6201,"Matching","Self",689,0.689,1
"614",6201,"Matching","Self",0,0,0
"615",6201,"Matching","Self",540,0.54,1
"616",6201,"Matching","Self",392,0.392,1
"617",6201,"Matching","Self",0,0,0
"618",6201,"Matching","Self",543,0.543,1
"619",6201,"Matching","Self",502,0.502,1
"620",6201,"Matching","Self",334,0.334,1
"621",6201,"Matching","Self",0,0,0
"622",6201,"Matching","Self",508,0.508,1
"623",6201,"Matching","Self",752,0.752,1
"624",6201,"Matching","Self",0,0,0
"625",6201,"Matching","Self",432,0.432,1
"626",6201,"Matching","Self",864,0.864,1
"627",6201,"Matching","Self",456,0.456,1
"628",6201,"Matching","Self",0,0,0
"629",6201,"Matching","Self",1076,1.076,1
"630",6201,"Matching","Self",0,0,0
"631",6201,"Matching","Self",470,0.47,1
"632",6201,"Matching","Self",509,0.509,1
"633",6201,"Matching","Self",473,0.473,1
"634",6201,"Matching","Self",669,0.669,1
