Subject,SessionDate,Age,Sex,Handedness,MotherTongue,Procedure[SubTrial],LabelOrder,PressAssos.RT,BlockType,CloseShape,CloseWord,MediumShape,MediumWord,FarShape,FarWord,Stimulus,Congruent,Incongruent,Target.ACC,Target.CRESP,Target.RESP,Target.RT
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1573
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,2479
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1635
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,2682
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,1301
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,1322
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,638
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1053
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,2237
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,924
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,1216
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,872
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1742
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1120
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1644
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1074
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,608
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1553
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,778
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1364
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,965
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1192
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,897
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,1510
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,1089
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,0,z,m,2447
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,1132
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1975
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,1025
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1552
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1178
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,2004
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1467
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,2122
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,829
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1764
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,1829
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1491
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1088
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,893
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1250
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1112
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,692
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,1105
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1150
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,729
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,3284
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,1944
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,1313
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1141
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1536
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,2251
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,760
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,1299
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1159
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,1312
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,820
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,0,m,z,1420
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1412
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,1284
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,1257
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,815
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,936
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,2027
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,2290
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1198
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,1142
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,1489
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,894
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,723
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,1327
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,866
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,889
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,1038
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,974
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,1215
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,871
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1085
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,875
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1281
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,902
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1147
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,966
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,1417
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,968
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1419
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,682
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,857
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1024
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,1536
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,955
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,893
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1074
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,992
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1281
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,0,m,z,1110
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1081
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1159
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,833
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,856
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1247
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,886
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,811
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,884
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,1305
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,1342
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1969
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,794
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,1107
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1024
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,944
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,738
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,0,m,z,526
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1082
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1256
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1742
5811,01-24-2017,24,female,right,Hebrew,FBbreak1,FUS,,,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,,z,m,,,,
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,735
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,906
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,703
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,892
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,609
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,754
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,669
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,924
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,847
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,902
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1259
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,690
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,607
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,1456
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,0,m,z,798
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,0,m,z,767
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,1122
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,942
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,753
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,876
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1842
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,2527
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,1153
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1229
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,741
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,688
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,829
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,1045
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1300
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,1880
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,z,z,1317
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1481
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1350
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,z,z,905
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,894
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,z,z,690
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1056
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,847
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,MediumBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,1574
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,FarBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,square.bmp,z,m,1,m,m,1023
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,triangle.bmp,z,m,1,m,m,767
5811,01-24-2017,24,female,right,Hebrew,MMProc,FUS,,CloseBlock,square.bmp,father,triangle.bmp,close,circle.bmp,stranger,circle.bmp,z,m,1,m,m,730
