participant,file_stim,race,match,condition,rt,acc,self_other
17,asian/a_f.jpg,asian,yes,white,58.06140002,0,other
17,white/w_f.jpg,white,yes,white,3.565599967,0,self
17,white/w_f.jpg,white,no,white,86.76809998,0,self
17,white/w_f.jpg,white,no,white,126.8708,0,self
17,white/w_f.jpg,white,yes,white,109.44,0,self
17,asian/a_f.jpg,asian,no,white,180.9099,1,other
17,asian/a_f.jpg,asian,no,white,233.4921,1,other
17,white/w_f.jpg,white,yes,white,404.0334,0,self
17,asian/a_f.jpg,asian,no,white,103.1957,0,other
17,asian/a_f.jpg,asian,yes,white,30.89600004,0,other
17,white/w_f.jpg,white,yes,white,49.43329998,0,self
17,asian/a_f.jpg,asian,yes,white,251.3028,1,other
17,white/w_f.jpg,white,no,white,332.5832,0,self
17,white/w_f.jpg,white,no,white,107.3836,1,self
17,asian/a_f.jpg,asian,yes,white,410.7694,0,other
17,asian/a_f.jpg,asian,no,white,350.056,0,other
17,asian/a_f.jpg,asian,yes,white,220.2509,0,other
17,asian/a_f.jpg,asian,yes,white,142.6329,1,other
17,white/w_f.jpg,white,no,white,220.7385,0,self
17,white/w_f.jpg,white,no,white,279.5385,1,self
17,asian/a_f.jpg,asian,no,white,192.1563,0,other
17,asian/a_f.jpg,asian,yes,white,316.0264,0,other
17,white/w_f.jpg,white,no,white,387.4523,1,self
17,white/w_f.jpg,white,yes,white,55.27459999,0,self
17,white/w_f.jpg,white,no,white,64.53090004,0,self
17,white/w_f.jpg,white,yes,white,481.9942,0,self
17,white/w_f.jpg,white,yes,white,354.7288,1,self
17,white/w_f.jpg,white,no,white,344.0838,0,self
17,asian/a_f.jpg,asian,yes,white,NA,2,other
17,white/w_f.jpg,white,no,white,266.6117,0,self
17,asian/a_f.jpg,asian,yes,white,412.115,1,other
17,white/w_f.jpg,white,no,white,183.2722,0,self
17,asian/a_f.jpg,asian,no,white,219.8029,1,other
17,asian/a_f.jpg,asian,yes,white,254.5999,0,other
17,asian/a_f.jpg,asian,yes,white,103.7854,1,other
17,white/w_f.jpg,white,yes,white,63.41609999,0,self
17,asian/a_f.jpg,asian,yes,white,384.4132,1,other
17,white/w_f.jpg,white,yes,white,212.7942,1,self
17,asian/a_f.jpg,asian,no,white,8.073200006,0,other
17,white/w_f.jpg,white,no,white,251.2932,1,self
17,asian/a_f.jpg,asian,no,white,412.7575,1,other
17,white/w_f.jpg,white,no,white,NA,2,self
17,white/w_f.jpg,white,yes,white,NA,2,self
17,white/w_f.jpg,white,yes,white,585.376,1,self
17,white/w_f.jpg,white,no,white,237.3628,0,self
17,white/w_f.jpg,white,yes,white,223.4942,0,self
17,asian/a_f.jpg,asian,no,white,226.1738,1,other
17,asian/a_f.jpg,asian,no,white,332.2273,1,other
17,asian/a_f.jpg,asian,yes,white,443.3468,0,other
17,asian/a_f.jpg,asian,no,white,285.3369,0,other
17,white/w_f.jpg,white,yes,white,45.39879999,1,self
17,asian/a_f.jpg,asian,no,white,327.405,0,other
17,asian/a_f.jpg,asian,no,white,990.2031,1,other
17,asian/a_f.jpg,asian,yes,white,346.0415,0,other
17,asian/a_f.jpg,asian,no,white,239.9588,1,other
17,asian/a_f.jpg,asian,yes,white,225.9386,0,other
17,asian/a_f.jpg,asian,yes,white,300.6005,1,other
17,asian/a_f.jpg,asian,no,white,76.70849998,0,other
17,white/w_f.jpg,white,yes,white,341.4237,1,self
17,asian/a_f.jpg,asian,no,white,251.2864,1,other
17,asian/a_f.jpg,asian,yes,white,221.3276,1,other
17,asian/a_f.jpg,asian,yes,white,256.0603,0,other
17,asian/a_f.jpg,asian,yes,white,369.2899,0,other
17,white/w_f.jpg,white,yes,white,542.0411,0,self
17,asian/a_f.jpg,asian,yes,white,347.7917,1,other
17,asian/a_f.jpg,asian,yes,white,345.9816,1,other
17,asian/a_f.jpg,asian,no,white,128.0448,0,other
17,white/w_f.jpg,white,no,white,222.6627,1,self
17,asian/a_f.jpg,asian,yes,white,129.3802,0,other
17,white/w_f.jpg,white,yes,white,103.8214,1,self
17,white/w_f.jpg,white,no,white,55.12949999,0,self
17,white/w_f.jpg,white,no,white,NA,2,self
17,white/w_f.jpg,white,yes,white,NA,2,self
17,white/w_f.jpg,white,yes,white,226.0496,0,self
17,asian/a_f.jpg,asian,no,white,364.6018,1,other
17,white/w_f.jpg,white,no,white,170.0028999,1,self
17,white/w_f.jpg,white,no,white,206.662,0,self
17,white/w_f.jpg,white,yes,white,162.194,1,self
17,white/w_f.jpg,white,no,white,NA,2,self
17,white/w_f.jpg,white,no,white,NA,2,self
17,white/w_f.jpg,white,yes,white,224.6956,0,self
17,white/w_f.jpg,white,no,white,339.3827,1,self
17,asian/a_f.jpg,asian,yes,white,713.2203,1,other
17,asian/a_f.jpg,asian,no,white,288.6425,1,other
17,white/w_f.jpg,white,yes,white,320.435,0,self
17,white/w_f.jpg,white,no,white,287.2146,0,self
17,asian/a_f.jpg,asian,yes,white,NA,2,other
17,asian/a_f.jpg,asian,no,white,547.676,1,other
17,asian/a_f.jpg,asian,no,white,313.9512,1,other
17,white/w_f.jpg,white,yes,white,369.2338,0,self
17,asian/a_f.jpg,asian,yes,white,277.8939,1,other
17,asian/a_f.jpg,asian,no,white,790.5535,1,other
17,asian/a_f.jpg,asian,yes,white,522.6225,0,other
17,white/w_f.jpg,white,no,white,545.3225,0,self
17,asian/a_f.jpg,asian,no,white,823.3034,1,other
17,white/w_f.jpg,white,no,white,889.931,0,self
17,asian/a_f.jpg,asian,yes,white,745.8256,0,other
17,white/w_f.jpg,white,yes,white,23.98280002,1,self
17,white/w_f.jpg,white,no,white,314.3519,0,self
17,white/w_f.jpg,white,no,white,714.0386,0,self
17,white/w_f.jpg,white,yes,white,873.326,0,self
17,asian/a_f.jpg,asian,yes,white,1049.8879,0,other
17,asian/a_f.jpg,asian,yes,white,772.0038,0,other
17,white/w_f.jpg,white,no,white,944.7293,1,self
17,white/w_f.jpg,white,no,white,846.7263,0,self
17,asian/a_f.jpg,asian,yes,white,1152.6653,1,other
17,asian/a_f.jpg,asian,no,white,885.8905,1,other
17,asian/a_f.jpg,asian,yes,white,NA,2,other
17,asian/a_f.jpg,asian,no,white,1050.573,0,other
17,white/w_f.jpg,white,no,white,NA,2,self
17,white/w_f.jpg,white,yes,white,833.187,1,self
17,white/w_f.jpg,white,no,white,1076.04,1,self
17,white/w_f.jpg,white,no,white,804.5984,1,self
17,asian/a_f.jpg,asian,yes,white,1063.9969,0,other
17,asian/a_f.jpg,asian,no,white,881.1072,1,other
17,asian/a_f.jpg,asian,no,white,841.7805,1,other
17,asian/a_f.jpg,asian,no,white,603.7416,1,other
17,white/w_f.jpg,white,yes,white,799.0488,1,self
17,asian/a_f.jpg,asian,no,white,931.0689,1,other
17,white/w_f.jpg,white,yes,white,1065.7527,1,self
17,asian/a_f.jpg,asian,no,white,747.3684,1,other
17,asian/a_f.jpg,asian,yes,white,865.072,0,other
17,asian/a_f.jpg,asian,yes,white,NA,2,other
17,white/w_f.jpg,white,yes,white,903.1014,1,self
17,white/w_f.jpg,white,no,white,878.4975,1,self
17,white/w_f.jpg,white,yes,white,911.2698,1,self
17,asian/a_f.jpg,asian,no,white,734.2116,1,other
17,white/w_f.jpg,white,no,white,908.6043,0,self
17,white/w_f.jpg,white,no,white,779.8905,1,self
17,asian/a_f.jpg,asian,yes,white,920.5495,0,other
17,white/w_f.jpg,white,yes,white,695.2282,1,self
17,white/w_f.jpg,white,yes,white,759.2577,0,self
17,white/w_f.jpg,white,no,white,852.4852,1,self
17,white/w_f.jpg,white,yes,white,717.7202,1,self
17,asian/a_f.jpg,asian,no,white,892.565,1,other
17,white/w_f.jpg,white,yes,white,1028.5884,1,self
17,asian/a_f.jpg,asian,no,white,591.2317,1,other
17,asian/a_f.jpg,asian,no,white,NA,2,other
17,white/w_f.jpg,white,yes,white,711.8823,1,self
17,white/w_f.jpg,white,no,white,583.1572,1,self
17,white/w_f.jpg,white,yes,white,667.8003,1,self
17,white/w_f.jpg,white,yes,white,732.4925,1,self
17,asian/a_f.jpg,asian,yes,white,699.0285,0,other
17,white/w_f.jpg,white,no,white,1099.0246,1,self
17,asian/a_f.jpg,asian,yes,white,811.2524,1,other
17,white/w_f.jpg,white,no,white,NA,2,self
17,asian/a_f.jpg,asian,yes,white,883.1874,0,other
17,white/w_f.jpg,white,no,white,939.8149,1,self
17,white/w_f.jpg,white,yes,white,865.677,1,self
17,asian/a_f.jpg,asian,no,white,955.3161,1,other
17,asian/a_f.jpg,asian,yes,white,896.5444,0,other
17,white/w_f.jpg,white,no,white,928.5329,1,self
17,asian/a_f.jpg,asian,no,white,486.9564,0,other
17,white/w_f.jpg,white,yes,white,647.3156,1,self
17,asian/a_f.jpg,asian,yes,white,841.3176,0,other
17,asian/a_f.jpg,asian,no,white,1035.2861,1,other
17,asian/a_f.jpg,asian,no,white,1005.1722,1,other
17,white/w_f.jpg,white,yes,white,720.4436,1,self
17,asian/a_f.jpg,asian,yes,white,943.1373,1,other
17,white/w_f.jpg,white,yes,white,789.1068,1,self
17,asian/a_f.jpg,asian,no,white,905.1347,1,other
17,asian/a_f.jpg,asian,no,white,NA,2,other
17,asian/a_f.jpg,asian,no,white,877.1652,1,other
17,white/w_f.jpg,white,yes,white,573.8506,1,self
17,asian/a_f.jpg,asian,no,white,770.4099,1,other
17,asian/a_f.jpg,asian,no,white,879.2008,1,other
17,asian/a_f.jpg,asian,no,white,735.7254,1,other
17,white/w_f.jpg,white,yes,white,1013.9203,0,self
17,white/w_f.jpg,white,no,asian,1007.0564,1,other
17,white/w_f.jpg,white,no,asian,770.2319,1,other
17,white/w_f.jpg,white,yes,asian,903.0552,1,other
17,asian/a_f.jpg,asian,no,asian,886.0429,1,self
17,asian/a_f.jpg,asian,yes,asian,662.3575,1,self
17,asian/a_f.jpg,asian,yes,asian,1031.5025,0,self
17,asian/a_f.jpg,asian,no,asian,738.2195,0,self
17,white/w_f.jpg,white,no,asian,760.3657,1,other
17,white/w_f.jpg,white,no,asian,925.6715,1,other
17,white/w_f.jpg,white,no,asian,716.2607,1,other
17,white/w_f.jpg,white,yes,asian,795.6551,1,other
17,white/w_f.jpg,white,no,asian,991.6112,1,other
17,asian/a_f.jpg,asian,yes,asian,803.5428,1,self
17,asian/a_f.jpg,asian,no,asian,775.0177,1,self
17,white/w_f.jpg,white,yes,asian,NA,2,other
17,white/w_f.jpg,white,yes,asian,1048.0829,1,other
17,asian/a_f.jpg,asian,no,asian,746.194,1,self
17,asian/a_f.jpg,asian,no,asian,1040.4428,1,self
17,white/w_f.jpg,white,yes,asian,914.3991,1,other
17,asian/a_f.jpg,asian,no,asian,777.6634,1,self
17,white/w_f.jpg,white,yes,asian,1006.3154,0,other
17,white/w_f.jpg,white,no,asian,945.6421,1,other
17,white/w_f.jpg,white,yes,asian,1039.6998,1,other
17,asian/a_f.jpg,asian,yes,asian,681.4226,1,self
17,white/w_f.jpg,white,yes,asian,1002.1105,1,other
17,asian/a_f.jpg,asian,yes,asian,733.3745,1,self
17,asian/a_f.jpg,asian,yes,asian,652.249,1,self
17,white/w_f.jpg,white,no,asian,1021.59,1,other
17,white/w_f.jpg,white,no,asian,815.7848,1,other
17,asian/a_f.jpg,asian,yes,asian,579.644,1,self
17,asian/a_f.jpg,asian,yes,asian,584.17,1,self
17,asian/a_f.jpg,asian,no,asian,844.9374,1,self
17,white/w_f.jpg,white,yes,asian,814.8576,0,other
17,white/w_f.jpg,white,yes,asian,978.2893,1,other
17,asian/a_f.jpg,asian,no,asian,1070.8665,1,self
17,asian/a_f.jpg,asian,yes,asian,463.8053,1,self
17,asian/a_f.jpg,asian,no,asian,640.9873,1,self
17,white/w_f.jpg,white,no,asian,NA,2,other
17,asian/a_f.jpg,asian,no,asian,999.4736,1,self
17,white/w_f.jpg,white,yes,asian,1115.4339,1,other
17,white/w_f.jpg,white,yes,asian,618.7416,1,other
17,white/w_f.jpg,white,yes,asian,517.4156,1,other
17,white/w_f.jpg,white,no,asian,652.8863,1,other
17,white/w_f.jpg,white,yes,asian,1062.2033,1,other
17,white/w_f.jpg,white,yes,asian,687.4913001,1,other
17,asian/a_f.jpg,asian,yes,asian,607.5531,0,self
17,white/w_f.jpg,white,no,asian,674.9424,1,other
17,asian/a_f.jpg,asian,no,asian,1043.5873,0,self
17,asian/a_f.jpg,asian,yes,asian,653.5833,1,self
17,white/w_f.jpg,white,no,asian,614.7938,1,other
17,asian/a_f.jpg,asian,no,asian,NA,2,self
17,asian/a_f.jpg,asian,yes,asian,798.7797,1,self
17,white/w_f.jpg,white,yes,asian,650.7791,0,other
17,asian/a_f.jpg,asian,no,asian,NA,2,self
17,asian/a_f.jpg,asian,no,asian,857.5645,0,self
17,asian/a_f.jpg,asian,no,asian,818.8971,1,self
17,white/w_f.jpg,white,no,asian,669.3943,0,other
17,white/w_f.jpg,white,yes,asian,1054.1867,0,other
17,asian/a_f.jpg,asian,no,asian,863.5967,0,self
17,white/w_f.jpg,white,no,asian,NA,2,other
17,white/w_f.jpg,white,yes,asian,NA,2,other
17,asian/a_f.jpg,asian,yes,asian,290.0987,0,self
17,asian/a_f.jpg,asian,yes,asian,506.2053,1,self
17,asian/a_f.jpg,asian,no,asian,673.599,1,self
17,white/w_f.jpg,white,yes,asian,NA,2,other
17,white/w_f.jpg,white,no,asian,822.8383,1,other
17,white/w_f.jpg,white,yes,asian,617.4791,0,other
17,white/w_f.jpg,white,no,asian,NA,2,other
17,white/w_f.jpg,white,yes,asian,737.3959,1,other
17,asian/a_f.jpg,asian,no,asian,575.3694,0,self
17,white/w_f.jpg,white,no,asian,292.312,1,other
17,asian/a_f.jpg,asian,yes,asian,492.2244,1,self
17,asian/a_f.jpg,asian,yes,asian,171.9077,1,self
17,white/w_f.jpg,white,no,asian,680.9735,0,other
17,white/w_f.jpg,white,yes,asian,345.5428,0,other
17,white/w_f.jpg,white,no,asian,215.3182,0,other
17,asian/a_f.jpg,asian,no,asian,146.8667,1,self
17,white/w_f.jpg,white,yes,asian,264.6798,0,other
17,asian/a_f.jpg,asian,yes,asian,26.22,1,self
17,asian/a_f.jpg,asian,yes,asian,172.7899,1,self
17,asian/a_f.jpg,asian,yes,asian,665.3772,0,self
17,asian/a_f.jpg,asian,no,asian,642.9921,1,self
17,white/w_f.jpg,white,yes,asian,844.7007,0,other
17,asian/a_f.jpg,asian,no,asian,46.92989995,1,self
17,asian/a_f.jpg,asian,no,asian,392.8746,0,self
17,white/w_f.jpg,white,no,asian,220.7756,0,other
17,white/w_f.jpg,white,yes,asian,87.37169998,1,other
17,white/w_f.jpg,white,yes,asian,311.1039,1,other
17,asian/a_f.jpg,asian,no,asian,446.8503,1,self
17,asian/a_f.jpg,asian,no,asian,304.5024,0,self
17,white/w_f.jpg,white,no,asian,NA,2,other
17,asian/a_f.jpg,asian,no,asian,872.1315,0,self
17,asian/a_f.jpg,asian,no,asian,496.8209,1,self
17,asian/a_f.jpg,asian,yes,asian,680.8907,1,self
17,white/w_f.jpg,white,no,asian,945.51,1,other
17,white/w_f.jpg,white,no,asian,NA,2,other
17,white/w_f.jpg,white,yes,asian,892.1439,1,other
17,white/w_f.jpg,white,yes,asian,796.1559,1,other
17,white/w_f.jpg,white,yes,asian,752.1108999,1,other
17,asian/a_f.jpg,asian,yes,asian,757.4172,1,self
17,white/w_f.jpg,white,no,asian,786.6596,1,other
17,white/w_f.jpg,white,no,asian,830.8821,1,other
17,asian/a_f.jpg,asian,no,asian,NA,2,self
17,white/w_f.jpg,white,no,asian,901.8769,0,other
17,asian/a_f.jpg,asian,no,asian,357.4679,1,self
17,white/w_f.jpg,white,no,asian,330.879,1,other
17,white/w_f.jpg,white,no,asian,441.5140999,1,other
17,asian/a_f.jpg,asian,yes,asian,155.2455,1,self
17,asian/a_f.jpg,asian,no,asian,456.8166,1,self
17,white/w_f.jpg,white,yes,asian,169.8899,1,other
17,white/w_f.jpg,white,yes,asian,294.7136,0,other
17,white/w_f.jpg,white,no,asian,310.9673,0,other
17,asian/a_f.jpg,asian,yes,asian,406.1027,0,self
17,white/w_f.jpg,white,yes,asian,409.0724,0,other
17,asian/a_f.jpg,asian,no,asian,604.7478,1,self
17,asian/a_f.jpg,asian,no,asian,592.1605,1,self
17,asian/a_f.jpg,asian,yes,asian,604.1934,1,self
17,asian/a_f.jpg,asian,yes,asian,455.1642,1,self
17,white/w_f.jpg,white,no,asian,592.4548,1,other
17,asian/a_f.jpg,asian,no,asian,1036.7351,0,self
17,white/w_f.jpg,white,no,asian,862.5841,1,other
17,white/w_f.jpg,white,yes,asian,704.0453,0,other
17,white/w_f.jpg,white,yes,asian,327.4027,1,other
17,white/w_f.jpg,white,yes,asian,534.0156,1,other
17,asian/a_f.jpg,asian,yes,asian,548.5186,1,self
17,asian/a_f.jpg,asian,no,asian,714.6891,1,self
17,white/w_f.jpg,white,no,asian,1010.085,1,other
17,asian/a_f.jpg,asian,yes,asian,NA,2,self
17,white/w_f.jpg,white,yes,asian,633.9865,0,other
17,asian/a_f.jpg,asian,yes,asian,780.8572,1,self
17,asian/a_f.jpg,asian,yes,asian,729.4294,0,self
17,asian/a_f.jpg,asian,no,asian,264.1053,0,self
17,white/w_f.jpg,white,no,asian,337.4325,1,other
17,white/w_f.jpg,white,yes,asian,423.2302,0,other
17,white/w_f.jpg,white,yes,asian,194.0631,1,other
17,white/w_f.jpg,white,no,asian,214.0816,0,other
17,white/w_f.jpg,white,no,asian,521.38,0,other
17,asian/a_f.jpg,asian,no,asian,160.0265,1,self
17,asian/a_f.jpg,asian,yes,asian,805.4112,0,self
17,asian/a_f.jpg,asian,no,asian,352.6929,1,self
17,asian/a_f.jpg,asian,yes,asian,566.0796,1,self
17,asian/a_f.jpg,asian,no,asian,659.4229,1,self
17,white/w_f.jpg,white,no,asian,828.7037,1,other
17,asian/a_f.jpg,asian,yes,asian,727.4024,1,self
17,asian/a_f.jpg,asian,yes,asian,614.1101,1,self
17,asian/a_f.jpg,asian,yes,asian,545.4215,1,self
17,white/w_f.jpg,white,no,asian,559.3318,1,other
17,asian/a_f.jpg,asian,yes,asian,660.6761,1,self
17,white/w_f.jpg,white,no,asian,629.9393,1,other
17,asian/a_f.jpg,asian,yes,asian,592.8276,1,self
17,asian/a_f.jpg,asian,no,asian,652.7176001,0,self
17,asian/a_f.jpg,asian,yes,asian,574.0485,1,self
17,asian/a_f.jpg,asian,yes,asian,570.7703,1,self
17,white/w_f.jpg,white,no,asian,703.3998001,1,other
17,white/w_f.jpg,white,yes,asian,998.5345,0,other
17,asian/a_f.jpg,asian,yes,asian,674.7502,1,self
17,white/w_f.jpg,white,yes,asian,1091.3744,1,other
17,asian/a_f.jpg,asian,yes,asian,595.3751,1,self
17,asian/a_f.jpg,asian,yes,asian,575.2364,1,self
17,asian/a_f.jpg,asian,no,asian,659.8321,1,self
17,white/w_f.jpg,white,yes,asian,749.1949,0,other
17,white/w_f.jpg,white,yes,asian,803.2111,1,other
17,asian/a_f.jpg,asian,no,asian,878.7374,1,self
17,asian/a_f.jpg,asian,no,asian,959.3439,0,self
17,asian/a_f.jpg,asian,yes,asian,348.5373,1,self
17,white/w_f.jpg,white,no,asian,682.6935,1,other
17,asian/a_f.jpg,asian,no,asian,1059.4568,1,self
17,white/w_f.jpg,white,yes,asian,980.6947,1,other
17,white/w_f.jpg,white,yes,asian,953.2923,1,other
17,white/w_f.jpg,white,no,asian,750.6206,1,other
17,white/w_f.jpg,white,no,asian,772.6982,1,other
17,asian/a_f.jpg,asian,no,asian,873.4204,1,self
17,asian/a_f.jpg,asian,yes,asian,633.8468,1,self
17,white/w_f.jpg,white,no,asian,740.6919,1,other
17,white/w_f.jpg,white,yes,asian,650.5826,0,other
17,asian/a_f.jpg,asian,yes,asian,188.7081,1,self
17,asian/a_f.jpg,asian,no,asian,328.6841,1,self
17,asian/a_f.jpg,asian,no,asian,287.2351,0,self
17,white/w_f.jpg,white,no,asian,NA,2,other
17,asian/a_f.jpg,asian,yes,asian,683.831,1,self
18,white/w_f.jpg,white,no,asian,NA,2,other
18,white/w_f.jpg,white,no,asian,414.3866,1,other
18,asian/a_f.jpg,asian,no,asian,385.5136,1,self
18,asian/a_f.jpg,asian,yes,asian,429.554,0,self
18,asian/a_f.jpg,asian,no,asian,NA,2,self
18,white/w_f.jpg,white,no,asian,508.8435,0,other
18,white/w_f.jpg,white,yes,asian,836.2874,1,other
18,asian/a_f.jpg,asian,no,asian,517.9906,0,self
18,asian/a_f.jpg,asian,yes,asian,868.8304001,1,self
18,asian/a_f.jpg,asian,yes,asian,757.4408,1,self
18,asian/a_f.jpg,asian,yes,asian,562.8443,1,self
18,asian/a_f.jpg,asian,no,asian,431.9756,0,self
18,asian/a_f.jpg,asian,no,asian,754.8115,1,self
18,white/w_f.jpg,white,yes,asian,952.1419,0,other
18,asian/a_f.jpg,asian,no,asian,893.5146,1,self
18,white/w_f.jpg,white,yes,asian,845.4811,0,other
18,white/w_f.jpg,white,yes,asian,975.4872,0,other
18,white/w_f.jpg,white,yes,asian,708.1792,1,other
18,asian/a_f.jpg,asian,no,asian,867.4187,1,self
18,asian/a_f.jpg,asian,no,asian,820.5885,1,self
18,white/w_f.jpg,white,yes,asian,855.4944,1,other
18,asian/a_f.jpg,asian,yes,asian,752.8579,1,self
18,white/w_f.jpg,white,no,asian,710.1499,1,other
18,white/w_f.jpg,white,yes,asian,821.4485,1,other
18,asian/a_f.jpg,asian,yes,asian,936.0493,1,self
18,asian/a_f.jpg,asian,yes,asian,622.0109,1,self
18,asian/a_f.jpg,asian,yes,asian,520.7271,1,self
18,white/w_f.jpg,white,yes,asian,431.3446,0,other
18,white/w_f.jpg,white,no,asian,994.1627,1,other
18,white/w_f.jpg,white,no,asian,726.15,1,other
18,white/w_f.jpg,white,no,asian,652.8126,1,other
18,white/w_f.jpg,white,no,asian,422.2182,1,other
18,white/w_f.jpg,white,yes,asian,712.8903,1,other
18,white/w_f.jpg,white,yes,asian,600.1424,1,other
18,asian/a_f.jpg,asian,yes,asian,788.0696,1,self
18,white/w_f.jpg,white,yes,asian,456.0653,0,other
18,asian/a_f.jpg,asian,no,asian,NA,2,self
18,white/w_f.jpg,white,no,asian,654.1066,0,other
18,white/w_f.jpg,white,no,asian,871.3697,1,other
18,asian/a_f.jpg,asian,no,asian,496.286,0,self
18,asian/a_f.jpg,asian,yes,asian,440.0784,1,self
18,white/w_f.jpg,white,yes,asian,554.0126,0,other
18,white/w_f.jpg,white,no,asian,759.4834,1,other
18,white/w_f.jpg,white,yes,asian,548.5198,0,other
18,white/w_f.jpg,white,yes,asian,890.7932,1,other
18,white/w_f.jpg,white,no,asian,634.4587,1,other
18,asian/a_f.jpg,asian,yes,asian,524.7934,1,self
18,white/w_f.jpg,white,yes,asian,579.4801,1,other
18,asian/a_f.jpg,asian,yes,asian,424.1082,1,self
18,asian/a_f.jpg,asian,yes,asian,466.6968,1,self
18,asian/a_f.jpg,asian,no,asian,396.0944,0,self
18,asian/a_f.jpg,asian,yes,asian,576.0816,1,self
18,white/w_f.jpg,white,yes,asian,652.5826,1,other
18,asian/a_f.jpg,asian,no,asian,638.0993,1,self
18,asian/a_f.jpg,asian,yes,asian,840.0862,1,self
18,white/w_f.jpg,white,no,asian,794.1303,1,other
18,white/w_f.jpg,white,yes,asian,758.141,1,other
18,asian/a_f.jpg,asian,yes,asian,1091.319,1,self
18,asian/a_f.jpg,asian,no,asian,803.2469,1,self
18,asian/a_f.jpg,asian,no,asian,854.5623,1,self
18,white/w_f.jpg,white,no,asian,640.0286,0,other
18,white/w_f.jpg,white,no,asian,794.0733,1,other
18,asian/a_f.jpg,asian,no,asian,806.0143,1,self
18,asian/a_f.jpg,asian,no,asian,561.2045,1,self
18,white/w_f.jpg,white,yes,asian,846.749,1,other
18,asian/a_f.jpg,asian,no,asian,680.8129,1,self
18,asian/a_f.jpg,asian,no,asian,785.3467,1,self
18,white/w_f.jpg,white,yes,asian,597.4704,1,other
18,white/w_f.jpg,white,no,asian,753.255,1,other
18,white/w_f.jpg,white,yes,asian,830.8033,1,other
18,white/w_f.jpg,white,no,asian,697.302,1,other
18,asian/a_f.jpg,asian,no,asian,873.3154,1,self
18,asian/a_f.jpg,asian,yes,asian,594.1142,1,self
18,asian/a_f.jpg,asian,yes,asian,541.9733,1,self
18,white/w_f.jpg,white,no,asian,603.8586,1,other
18,asian/a_f.jpg,asian,yes,asian,663.2765,1,self
18,white/w_f.jpg,white,no,asian,768.5984,1,other
18,asian/a_f.jpg,asian,no,asian,901.1873,0,self
18,asian/a_f.jpg,asian,no,asian,748.602,1,self
18,asian/a_f.jpg,asian,no,asian,650.6434,1,self
18,white/w_f.jpg,white,yes,asian,828.6633,1,other
18,asian/a_f.jpg,asian,no,asian,791.387,1,self
18,white/w_f.jpg,white,no,asian,859.4114,0,other
18,asian/a_f.jpg,asian,no,asian,932.5408,1,self
18,white/w_f.jpg,white,no,asian,1083.5767,1,other
18,asian/a_f.jpg,asian,yes,asian,603.9687,1,self
18,white/w_f.jpg,white,no,asian,671.2812,1,other
18,asian/a_f.jpg,asian,no,asian,NA,2,self
18,white/w_f.jpg,white,no,asian,804.8435,1,other
18,asian/a_f.jpg,asian,yes,asian,656.0224,1,self
18,white/w_f.jpg,white,yes,asian,NA,2,other
18,white/w_f.jpg,white,yes,asian,372.6531,0,other
18,white/w_f.jpg,white,no,asian,609.2161,0,other
18,asian/a_f.jpg,asian,yes,asian,660.7056,1,self
18,white/w_f.jpg,white,yes,asian,806.0083,1,other
18,white/w_f.jpg,white,yes,asian,481.0786,1,other
18,asian/a_f.jpg,asian,yes,asian,481.8462,0,self
18,white/w_f.jpg,white,no,asian,514.3785,0,other
18,white/w_f.jpg,white,no,asian,697.7589,1,other
18,white/w_f.jpg,white,yes,asian,474.0321,0,other
18,white/w_f.jpg,white,no,asian,970.7851,1,other
18,white/w_f.jpg,white,no,asian,559.1907,1,other
18,white/w_f.jpg,white,yes,asian,628.5762,1,other
18,white/w_f.jpg,white,no,asian,663.3463,1,other
18,asian/a_f.jpg,asian,yes,asian,712.6926,1,self
18,white/w_f.jpg,white,yes,asian,1128.0189,1,other
18,white/w_f.jpg,white,yes,asian,638.6272,1,other
18,asian/a_f.jpg,asian,no,asian,760.7098,1,self
18,white/w_f.jpg,white,yes,asian,765.8108,1,other
18,asian/a_f.jpg,asian,no,asian,779.3181,1,self
18,asian/a_f.jpg,asian,yes,asian,647.852,1,self
18,asian/a_f.jpg,asian,yes,asian,642.0107,1,self
18,asian/a_f.jpg,asian,yes,asian,531.8036,1,self
18,white/w_f.jpg,white,no,asian,754.6367,1,other
18,asian/a_f.jpg,asian,yes,asian,863.8986,1,self
18,asian/a_f.jpg,asian,no,asian,785.3108,1,self
18,asian/a_f.jpg,asian,yes,asian,637.2306,1,self
18,white/w_f.jpg,white,yes,asian,503.2337,0,other
18,white/w_f.jpg,white,no,asian,742.6167,1,other
18,asian/a_f.jpg,asian,no,asian,660.493,0,self
18,white/w_f.jpg,white,no,asian,445.8801,0,other
18,white/w_f.jpg,white,no,asian,639.9985,1,other
18,asian/a_f.jpg,asian,no,asian,1081.7468,1,self
18,asian/a_f.jpg,asian,yes,asian,706.8509,1,self
18,white/w_f.jpg,white,yes,asian,921.8407,0,other
18,white/w_f.jpg,white,no,asian,696.6359,1,other
18,asian/a_f.jpg,asian,no,asian,1128.6041,1,self
18,white/w_f.jpg,white,yes,asian,1087.1157,1,other
18,white/w_f.jpg,white,yes,asian,567.3033,1,other
18,white/w_f.jpg,white,yes,asian,492.6036,1,other
18,asian/a_f.jpg,asian,yes,asian,772.6026,1,self
18,white/w_f.jpg,white,no,asian,393.2788,0,other
18,asian/a_f.jpg,asian,no,asian,557.2829,0,self
