Source,Subject,Matching,Comparison,Cohens_d_RT,Cohens_d_ACC
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_130,Nonmatching,Self vs Stranger,-0.13299156040529403,0.13196321593007632
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_130,Nonmatching,Self vs Close,0.541250720163151,0.33309744391392104
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_131,Matching,Self vs Stranger,0.9147227545861949,1.4607215519839178
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_131,Matching,Self vs Close,0.5657695414871502,0.3157154593658453
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_131,Nonmatching,Self vs Stranger,0.031382498708760455,-0.049671006258688415
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_131,Nonmatching,Self vs Close,0.3547852267128109,0.09208154196750075
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_132,Matching,Self vs Stranger,0.013346309552777111,0.5094945297057715
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_132,Matching,Self vs Close,0.3043086378695615,-0.1415743142362196
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_132,Nonmatching,Self vs Stranger,-0.05037608210914118,0.0657608099962982
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_132,Nonmatching,Self vs Close,0.05034625342299694,-0.1666916618104407
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_133,Matching,Self vs Stranger,1.1096769978099557,0.7200627257503411
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_133,Matching,Self vs Close,0.910531871682989,0.4475499980872573
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_133,Nonmatching,Self vs Stranger,-0.03575187709007655,0.2371673663178411
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_133,Nonmatching,Self vs Close,0.2015436047430019,0.05285644158704136
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_134,Matching,Self vs Stranger,0.9413291094646333,0.6865018570649238
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_134,Matching,Self vs Close,0.009925038271658065,0.1878922986947954
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_134,Nonmatching,Self vs Stranger,0.4100909722080007,0.09208154196750075
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_134,Nonmatching,Self vs Close,0.21673956090081867,0
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_135,Matching,Self vs Stranger,-0.2017079060274593,0.165326236970075
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_135,Matching,Self vs Close,-0.04134933932322887,0.16537168443802663
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_135,Nonmatching,Self vs Stranger,0.33167404268010625,0.5540756663194671
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_135,Nonmatching,Self vs Close,0.2998002681878168,0.13977350746838405
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_136,Matching,Self vs Stranger,0.5495442709797739,0.4588518985003617
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_136,Matching,Self vs Close,0.8599372870844232,0
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_136,Nonmatching,Self vs Stranger,0.023762550491351092,-0.376553860420653
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_136,Nonmatching,Self vs Close,-0.084535311752631,-0.1941720473711062
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_137,Matching,Self vs Stranger,0.27722256072053264,0.07590587203537313
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_137,Matching,Self vs Close,-0.023945628850015235,-0.35829655522569204
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_137,Nonmatching,Self vs Stranger,-0.03089094079965166,0.17039561992460991
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_137,Nonmatching,Self vs Close,0.0637765622554788,0.12993956371043794
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_138,Matching,Self vs Stranger,0.5043500623882612,0.5297089089084609
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_138,Matching,Self vs Close,-0.09164009714409654,0.5684808036971507
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_138,Nonmatching,Self vs Stranger,0.17226006717303044,-0.14939315464571187
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_138,Nonmatching,Self vs Close,0.1458454449036783,0.20978410171719553
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_139,Matching,Self vs Stranger,0.41453356485814896,0.4067751763924864
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_139,Matching,Self vs Close,0.33438269878399696,0
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_139,Nonmatching,Self vs Stranger,0.2476656651382154,-0.2786893162634539
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_139,Nonmatching,Self vs Close,0.09760904857271921,-0.1769678927952745
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_140,Matching,Self vs Stranger,0.012730465901292981,0.45244616928710485
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_140,Matching,Self vs Close,0.008958465208922274,0.07293632755130083
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_140,Nonmatching,Self vs Stranger,-0.22884057914272804,-0.0657608099962982
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_140,Nonmatching,Self vs Close,-0.18504426096556933,-0.03288956261007939
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_141,Matching,Self vs Stranger,0.09746713366586449,0.4623591820997402
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_141,Matching,Self vs Close,0.12834518633969047,0.4277695760663566
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_141,Nonmatching,Self vs Stranger,0.24424027989284802,-0.2174661187381137
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_141,Nonmatching,Self vs Close,0.1966905772386342,-0.13166832569352277
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_142,Matching,Self vs Stranger,0.9497318161158779,0.8402799046605162
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_142,Matching,Self vs Close,0.6378293882450036,0.46448219377242317
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_142,Nonmatching,Self vs Stranger,0.36898891949442664,-0.2786893162634539
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_142,Nonmatching,Self vs Close,0.3468876162783918,-0.04173043296996549
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_143,Matching,Self vs Stranger,0.7295198097378197,0.48979622269517353
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_143,Matching,Self vs Close,1.1727199467850222,0.48979622269517353
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_143,Nonmatching,Self vs Stranger,0.15922601071543407,-0.13196321593007632
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_143,Nonmatching,Self vs Close,0.5367766551292761,-0.06237923603368262
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_144,Matching,Self vs Stranger,0.5235412811783657,0.6740647959757063
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_144,Matching,Self vs Close,0.7268557585485402,0.37451002753097096
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_144,Nonmatching,Self vs Stranger,0.1575579798680744,-0.6440883367621304
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_144,Nonmatching,Self vs Close,0.37549360226567285,-0.24827617590765033
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_145,Matching,Self vs Stranger,1.25493535995994,1.0942791590517216
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_145,Matching,Self vs Close,1.1986793460347405,1.0942791590517216
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_145,Nonmatching,Self vs Stranger,-0.11584226512397695,-0.35883075066803566
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_145,Nonmatching,Self vs Close,-0.3404912354796488,-0.033647923055348576
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_146,Matching,Self vs Stranger,1.4750033660893451,0.7181908674192152
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_146,Matching,Self vs Close,1.2365310563598144,0.5684808036971507
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_146,Nonmatching,Self vs Stranger,-0.08289656875116048,0.14939315464571187
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_146,Nonmatching,Self vs Close,-0.009904707561146009,0.1941720473711062
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_147,Matching,Self vs Stranger,0.4493027408622221,0.5112145001402846
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_147,Matching,Self vs Close,0.43500699497163936,0.11905017573676505
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_147,Nonmatching,Self vs Stranger,-0.010634170751816377,-0.2203232497368801
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_147,Nonmatching,Self vs Close,0.10131082444827472,0.047107092277488
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_148,Matching,Self vs Stranger,0.22110389324123197,0.9919408086339476
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_148,Matching,Self vs Close,0.4508781749819196,0.5033832872457362
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_148,Nonmatching,Self vs Stranger,0.21291324996778718,-0.4220468000354177
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_148,Nonmatching,Self vs Close,0.25405770146735923,0.03425242510200494
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_149,Matching,Self vs Stranger,-0.33008090225307296,0.15374580968659568
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_149,Matching,Self vs Close,-0.2945665707564169,0.008630883773146717
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_149,Nonmatching,Self vs Stranger,-0.24202587079531315,0.1409719653131696
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_149,Nonmatching,Self vs Close,-0.2644488468797261,-0.087386484179749993
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_150,Matching,Self vs Stranger,0.34273686511919277,0
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_150,Matching,Self vs Close,0.5978958423871777,0.4719073914823711
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_150,Nonmatching,Self vs Stranger,0.2659018846697073,0.38249750067433064
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_150,Nonmatching,Self vs Close,0.16547343024390654,0.14164540862713126
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_151,Matching,Self vs Stranger,1.6327896940078706,0.6460024559791228
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_151,Matching,Self vs Close,1.1530075936256239,0.793225672229333
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_151,Nonmatching,Self vs Stranger,0.1612008216440746,0.22001788126062172
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_151,Nonmatching,Self vs Close,0.12727355907957671,0.1846961653333395
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_152,Matching,Self vs Stranger,0.019286237069834514,0.12807200524595733
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_152,Matching,Self vs Close,-0.05230321943076707,-0.06801643213485975
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_152,Nonmatching,Self vs Stranger,-0.015394668266632019,0.033224419731673505
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_152,Nonmatching,Self vs Close,-0.15752366619642152,-0.1492977883110241
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_153,Matching,Self vs Stranger,0.3890704949567619,0.23592683013209254
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_153,Matching,Self vs Close,0.09916562871456401,0.15791895361424135
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_153,Nonmatching,Self vs Stranger,-0.4252117129685328,-0.20943303469680835
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_153,Nonmatching,Self vs Close,-0.6663807345565349,-0.19674127582726414
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_154,Matching,Self vs Stranger,1.9602540847455245,0.6231682557680206
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_154,Matching,Self vs Close,1.476342011447063,0.31967857006232714
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_154,Nonmatching,Self vs Stranger,0.5873726491277784,0.13196321593007632
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_154,Nonmatching,Self vs Close,0.869238826027438,0.23941462282652476
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_155,Matching,Self vs Stranger,0.13290083957692633,0.10964884493213886
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_155,Matching,Self vs Close,0.7291917717809844,0.3343671352994139
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_155,Nonmatching,Self vs Stranger,-0.0347664191450867,0.2860213861581992
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_155,Nonmatching,Self vs Close,0.135891836632798,-0.14939315464571187
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_156,Matching,Self vs Stranger,0.40721770184864237,0.1769678927952745
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_156,Matching,Self vs Close,0.36968381933499306,0.9635905657474387
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_156,Nonmatching,Self vs Stranger,0.20676799856850936,0.2675503053596774
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_156,Nonmatching,Self vs Close,0.34809658850255554,0.23417397332631126
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_157,Matching,Self vs Stranger,0.95366439583838,0.7200627257503411
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_157,Matching,Self vs Close,0.8677558297871697,0.6832128313591259
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_157,Nonmatching,Self vs Stranger,0.4661248656531677,-0.08821756160930615
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_157,Nonmatching,Self vs Close,0.29400040060695576,-0.13527261740943386
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_158,Matching,Self vs Stranger,0.8288057101766104,0.6082696490389624
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_158,Matching,Self vs Close,0.4974551903146155,0.24849540436176143
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_158,Nonmatching,Self vs Stranger,0.18289905871259726,-0.4900181697422128
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_158,Nonmatching,Self vs Close,0.21382308879184078,-0.29304166440199964
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_159,Matching,Self vs Stranger,0.25366269343534886,0.14372304094973132
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_159,Matching,Self vs Close,0.009691103951834592,-0.07590587203537313
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_159,Nonmatching,Self vs Stranger,0.22251470903334392,-0.2509320486385128
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_159,Nonmatching,Self vs Close,-0.21376779671768992,-0.2509320486385128
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_160,Matching,Self vs Stranger,0.2633389175266468,0.565515977303674
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_160,Matching,Self vs Close,0.5069825706966986,0.565515977303674
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_160,Nonmatching,Self vs Stranger,0.3624146244635004,-0.22001788126062172
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_160,Nonmatching,Self vs Close,0.23656113621330735,0.0689014990022349
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_161,Matching,Self vs Stranger,-0.163393000312274,-0.09625436832786828
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_161,Matching,Self vs Close,-0.07818981011818828,-0.3877633028986671
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_161,Nonmatching,Self vs Stranger,-0.16988924132372052,-0.1826738672300062
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_161,Nonmatching,Self vs Close,0.03855437366688396,-0.23891332414456098
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_162,Matching,Self vs Stranger,-0.022098129876612856,-0.13854356017960717
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_162,Matching,Self vs Close,0.023852467774567867,-0.13854356017960717
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_162,Nonmatching,Self vs Stranger,-0.0232208869911671,0.1636009108680217
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_162,Nonmatching,Self vs Close,0.2002290548926503,0.13749201346153353
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_163,Matching,Self vs Stranger,0.7973338822858479,0.4136900525773953
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_163,Matching,Self vs Close,0.7519808415085363,0.37451002753097096
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_163,Nonmatching,Self vs Stranger,-0.09041146777243365,0.037523919130043264
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_163,Nonmatching,Self vs Close,-0.03667459743565606,0.037523919130043264
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_164,Matching,Self vs Stranger,0.9636421196422283,0.3157154593658453
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_164,Matching,Self vs Close,0.4997398923445553,0.2114088678334636
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_164,Nonmatching,Self vs Stranger,0.09072605938683062,-0.0822525509805269
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_164,Nonmatching,Self vs Close,0.2000078953821822,0.23941462282652476
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_165,Matching,Self vs Stranger,0.9703045681160455,0.6602199250904055
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_165,Matching,Self vs Close,1.1011967204748436,0.6602199250904055
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_165,Nonmatching,Self vs Stranger,-0.053271553266153314,0.38249750067433064
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_165,Nonmatching,Self vs Close,0.2157567974703019,0.09673447386356954
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_166,Matching,Self vs Stranger,0.6584380066107682,1.2926079481226835
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_166,Matching,Self vs Close,1.047593117303803,0.38249750067433064
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_166,Nonmatching,Self vs Stranger,0.11924764159008926,-0.04173043296996549
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_166,Nonmatching,Self vs Close,0.25627643979362685,0.30051841834858367
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_167,Matching,Self vs Stranger,-0.22579829536766238,-0.2588054342213648
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_167,Matching,Self vs Close,0.24522216751055076,0.2571787747873591
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_167,Nonmatching,Self vs Stranger,0.0682107031784083,0.08269175892798916
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_167,Nonmatching,Self vs Close,0.004954789087428829,0.014044009571306294
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_168,Matching,Self vs Stranger,0.7520043526416946,0.4729665880708985
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_168,Matching,Self vs Close,0.7617812668299208,0.3531230731848838
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_168,Nonmatching,Self vs Stranger,0.15414749722307572,-0.12541646329849773
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_168,Nonmatching,Self vs Close,-0.14059004148955376,-0.37451002753097096
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_169,Matching,Self vs Stranger,0.6439455020395203,0.376553860420653
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_169,Matching,Self vs Close,0.7542320312225347,0.7971595112389096
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_169,Nonmatching,Self vs Stranger,0.23395701493333115,0.3531230731848838
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_169,Nonmatching,Self vs Close,0.3016982870796594,0.2203232497368801
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_170,Matching,Self vs Stranger,0.05560222220051679,-0.07583698417246354
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_170,Matching,Self vs Close,-0.05557852052087071,0.35840459075753045
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_170,Nonmatching,Self vs Stranger,0.2275047609434678,-0.021299498724916873
Perrykkad_2022_BMC_Exp1_Clean.csv,Perrykkad_2022_BMC_Exp1_Clean.csv_170,Nonmatching,Self vs Close,0.11688480342308619,-0.14167716644477762
