rt_self,rt_close,rt_stranger,rt_non_person,rt_acquaintance,cohens_d_self_close,cohens_d_self_stranger,cohens_d_self_non_person,cohens_d_self_acquaintance
929.859375,NA,1342.453125,NA,NA,NA,-0.841847042,NA,NA
1261.69841269841,NA,1316.109375,NA,NA,NA,-0.087415548,NA,NA
792.90625,NA,770.380952380952,NA,NA,NA,0.0628753337445584,NA,NA
941.3125,NA,1227.8125,NA,NA,NA,-0.567410955,NA,NA
729.8320313,NA,808.045347928069,NA,NA,NA,-0.217588538,NA,NA
632.421875,NA,741.125,NA,NA,NA,-0.701631965,NA,NA
595.90625,NA,759.578125,NA,NA,NA,-0.692600308,NA,NA
937.15625,NA,1142.109375,NA,NA,NA,-0.433430873,NA,NA
625.4375,NA,690.671875,NA,NA,NA,-0.502113074,NA,NA
958.859375,NA,1240.68253968254,NA,NA,NA,-0.580947346,NA,NA
804.8125,NA,789.46875,NA,NA,NA,0.0602435463554539,NA,NA
674.46875,NA,767.5,NA,NA,NA,-0.371402801,NA,NA
793.4375,NA,873.0625,NA,NA,NA,-0.309014984,NA,NA
594.375,NA,709.140625,NA,NA,NA,-0.705440406,NA,NA
711.1875,NA,777.734375,NA,NA,NA,-0.34251276,NA,NA
655.109375,NA,743.75,NA,NA,NA,-0.573595607,NA,NA
779.15625,NA,870.734375,NA,NA,NA,-0.578088561,NA,NA
936.15625,NA,1375.21875,NA,NA,NA,-0.932371929,NA,NA
1284.359375,NA,1079.890625,NA,NA,NA,0.338313649379485,NA,NA
753.125,NA,900.15625,NA,NA,NA,-0.545145164,NA,NA
723.65625,NA,804.53125,NA,NA,NA,-0.397815844,NA,NA
516.298387096774,584.233870967742,555.274193548387,NA,NA,-0.478441945,-0.304640671,NA,NA
556.935483870968,607.395161290323,610.661290322581,NA,NA,-0.264809555,-0.31588496,NA,NA
369.927419354839,430.709677419355,417.822580645161,NA,NA,-0.409946261,-0.356183546,NA,NA
524.201612903226,615.403225806452,623.387096774194,NA,NA,-0.618821252,-0.668700403,NA,NA
634.588709677419,670.685483870968,690.322580645161,NA,NA,-0.246818989,-0.376966332,NA,NA
563.217741935484,578.782258064516,602.540322580645,NA,NA,-0.107648314,-0.250096351,NA,NA
491.41935483871,500.306451612903,488.596774193548,NA,NA,-0.039496821,0.0124260962914759,NA,NA
623.766129032258,694.377049180328,662.75,NA,NA,-0.270250577,-0.159835525,NA,NA
310.227642276423,285.696721311475,302.77868852459,NA,NA,0.070677009262507,0.0216032211324337,NA,NA
403.177419354839,416.209677419355,423.338709677419,NA,NA,-0.09785321,-0.149903823,NA,NA
489.266129032258,559.612903225806,570.709677419355,NA,NA,-0.455100727,-0.549274714,NA,NA
438.401639344262,446.491935483871,452.991935483871,NA,NA,-0.046377137,-0.081599759,NA,NA
464.677419354839,499.774193548387,504.072580645161,NA,NA,-0.274084263,-0.329445189,NA,NA
299.516129032258,277.467741935484,267.951219512195,NA,NA,0.103010400328425,0.144333872916977,NA,NA
508.903225806452,543.25,513.741935483871,NA,NA,-0.14175672,-0.020125059,NA,NA
501.161290322581,550.370967741935,572.846774193548,NA,NA,-0.528829978,-0.783050444,NA,NA
488.129032258065,601.572580645161,564.879032258065,NA,NA,-0.615406576,-0.422010598,NA,NA
405.483870967742,451.83064516129,441.766129032258,NA,NA,-0.416304019,-0.346879869,NA,NA
294.620967741935,328.524193548387,296.237704918033,NA,NA,-0.128755905,-0.006413797,NA,NA
788.782258064516,853.596774193548,874.25,NA,NA,-0.397971107,-0.532652086,NA,NA
663.991935483871,778.25,796.991935483871,NA,NA,-0.731314151,-0.823155877,NA,NA
701.725806451613,758.733870967742,779.467741935484,NA,NA,-0.37595085,-0.522100903,NA,NA
540.927419354839,526.766129032258,544.370967741935,NA,NA,0.109591296818124,-0.026835408,NA,NA
461.516129032258,531.209677419355,470.701612903226,NA,NA,-0.455991852,-0.071006809,NA,NA
515.911290322581,584.435483870968,591.258064516129,NA,NA,-0.457646396,-0.502946214,NA,NA
434.209677419355,485.846774193548,503.814516129032,NA,NA,-0.349713444,-0.451073182,NA,NA
459.104838709677,523.016129032258,525.782258064516,NA,NA,-0.570511406,-0.646223385,NA,NA
406.016129032258,454.967741935484,447.58064516129,NA,NA,-0.340087934,-0.304598901,NA,NA
416.911290322581,467.443548387097,468.975806451613,NA,NA,-0.518948718,-0.67731963,NA,NA
519.774193548387,580.104838709677,573.346774193548,NA,NA,-0.432297275,-0.453504482,NA,NA
461.475806451613,517.217741935484,519.483870967742,NA,NA,-0.583360451,-0.564379217,NA,NA
529.717741935484,533.290322580645,567.129032258065,NA,NA,-0.018927985,-0.192271173,NA,NA
532.508064516129,586.241935483871,586.733870967742,NA,NA,-0.404685253,-0.408667211,NA,NA
517.362903225806,558.975806451613,576.451612903226,NA,NA,-0.28706032,-0.428672016,NA,NA
534.991935483871,566.040322580645,580.516129032258,NA,NA,-0.191780478,-0.297889243,NA,NA
476.653225806452,486.379032258065,496.572580645161,NA,NA,-0.096167025,-0.184193849,NA,NA
435.766129032258,487.556451612903,476.274193548387,NA,NA,-0.346855675,-0.273045564,NA,NA
317.131147540984,275.866666666667,310.333333333333,NA,NA,0.167981526682339,0.0248177316800081,NA,NA
489.991935483871,557.403225806452,556.354838709677,NA,NA,-0.470937861,-0.41787954,NA,NA
533.895161290323,591.379032258065,579.322580645161,NA,NA,-0.36436345,-0.290142329,NA,NA
496.693548387097,598.137096774194,571.91935483871,NA,NA,-0.956457132,-0.673571476,NA,NA
422.709677419355,475.91935483871,499.129032258065,NA,NA,-0.447041426,-0.607604405,NA,NA
521.596774193548,566.338709677419,608.661290322581,NA,NA,-0.289568735,-0.584005778,NA,NA
566.58064516129,613.225806451613,617.733870967742,NA,NA,-0.339239201,-0.405806863,NA,NA
549.306451612903,590.66935483871,575.362903225806,NA,NA,-0.322228636,-0.240540185,NA,NA
404.096774193548,407.83064516129,421.604838709677,NA,NA,-0.0317135,-0.162311104,NA,NA
504.774193548387,533.5,535.532258064516,NA,NA,-0.210616677,-0.239407254,NA,NA
524.661290322581,587.967741935484,589.991935483871,NA,NA,-0.667496198,-0.776325989,NA,NA
509.231404958678,467.276422764228,504.272727272727,NA,NA,0.104956216516339,0.0119840080069187,NA,NA
547.362903225806,588.733870967742,570.524193548387,NA,NA,-0.284664607,-0.171260448,NA,NA
432.688524590164,412.373983739837,467.852459016393,NA,NA,0.0597837126075433,-0.099494836,NA,NA
305.577235772358,364.951612903226,343.577235772358,NA,NA,-0.260437201,-0.178247765,NA,NA
564.274193548387,609.911290322581,614.443548387097,NA,NA,-0.343927632,-0.406312456,NA,NA
448.548387096774,540.983870967742,549.072580645161,NA,NA,-0.604318235,-0.782804008,NA,NA
482.443548387097,539.524193548387,566.758064516129,NA,NA,-0.494642171,-0.69529335,NA,NA
467.83064516129,500.975806451613,483.491935483871,NA,NA,-0.311530547,-0.142332088,NA,NA
552.935483870968,581.483870967742,619.532258064516,NA,NA,-0.22859819,-0.529310064,NA,NA
547.338709677419,581.33064516129,610.548387096774,NA,NA,-0.274403263,-0.500633233,NA,NA
496.629032258065,519.333333333333,521.39837398374,NA,NA,-0.100747426,-0.108124521,NA,NA
516.427419354839,575.346774193548,578.475806451613,NA,NA,-0.264313528,-0.279781238,NA,NA
496.16935483871,599.854838709677,553.225806451613,NA,NA,-0.73207998,-0.416822627,NA,NA
570.233870967742,580.306451612903,577.322580645161,NA,NA,-0.080055449,-0.056027981,NA,NA
489.903225806452,522.903225806452,546.685483870968,NA,NA,-0.254446419,-0.444928568,NA,NA
542.146341463415,601.66935483871,619.569105691057,NA,NA,-0.271861232,-0.318486407,NA,NA
697.5,646.338709677419,667.596774193548,NA,NA,0.277776957234116,0.154342761042001,NA,NA
434.879032258065,521.927419354839,528.41935483871,NA,NA,-0.414842332,-0.454165834,NA,NA
596.887096774194,590.596774193548,620.217741935484,NA,NA,0.0488570787929876,-0.183774811,NA,NA
479.879032258065,528.685483870968,544.725806451613,NA,NA,-0.312214765,-0.448536726,NA,NA
457.137096774194,503.435483870968,479.532258064516,NA,NA,-0.212048511,-0.098458776,NA,NA
530.145161290323,569.153225806452,581.056451612903,NA,NA,-0.276035901,-0.346947663,NA,NA
231.129032258065,288.241935483871,271.443548387097,NA,NA,-0.249137035,-0.191443183,NA,NA
377.798387096774,414.723577235772,381.032258064516,NA,NA,-0.162611471,-0.013975675,NA,NA
534.661290322581,556.951612903226,545.016129032258,NA,NA,-0.165188691,-0.090863447,NA,NA
482.75,578.814516129032,554.225806451613,NA,NA,-0.789022212,-0.584148607,NA,NA
497.112903225806,507.426229508197,496.459677419355,NA,NA,-0.049172856,0.0032437360022651,NA,NA
505.629032258065,693.766129032258,659.629032258065,NA,NA,-1.270298818,-1.010644195,NA,NA
495.201612903226,568.217741935484,598.161290322581,NA,NA,-0.486089186,-0.71515096,NA,NA
104.975609756098,99.2743362831858,120.234782608696,NA,NA,0.0651782048806551,-0.16205143,NA,NA
474.008064516129,499.774193548387,477.895161290323,NA,NA,-0.182225036,-0.0282408,NA,NA
392.120967741935,350.072580645161,365.540322580645,NA,NA,0.218056181898175,0.133318037823553,NA,NA
503.491935483871,540.911290322581,557.185483870968,NA,NA,-0.274872981,-0.425528481,NA,NA
485.524193548387,501.991935483871,474.451612903226,NA,NA,-0.089693574,0.0627738013270961,NA,NA
555.104838709677,670.282258064516,661.112903225806,NA,NA,-0.836629135,-0.731879973,NA,NA
586.491935483871,610.524193548387,601.16935483871,NA,NA,-0.190435389,-0.108275128,NA,NA
288.362903225806,274.822580645161,280.223140495868,NA,NA,0.064585522275538,0.0370199303126453,NA,NA
478.935483870968,578.024193548387,573.225806451613,NA,NA,-0.509589367,-0.522162606,NA,NA
502.298387096774,558.41935483871,569.758064516129,NA,NA,-0.421731074,-0.522617876,NA,NA
545.798387096774,581.209677419355,587.096774193548,NA,NA,-0.294702984,-0.419512842,NA,NA
509.846774193548,600.16935483871,564.427419354839,NA,NA,-0.707065685,-0.412240165,NA,NA
561.354838709677,583.209677419355,569.387096774194,NA,NA,-0.147306689,-0.056039584,NA,NA
266.49593495935,257.483870967742,316.266129032258,NA,NA,0.0476528616536279,-0.229442414,NA,NA
455.024193548387,493.701612903226,495.209677419355,NA,NA,-0.31964557,-0.408104258,NA,NA
452.16935483871,504.951612903226,519.653225806452,NA,NA,-0.434499675,-0.580072966,NA,NA
290.273504273504,271.725,285.610619469027,NA,NA,0.0579240620179082,0.0143679528003158,NA,NA
538.032258064516,607.822580645161,569.427419354839,NA,NA,-0.43315989,-0.196517521,NA,NA
417.725806451613,394.617886178862,411.596774193548,NA,NA,0.0852232475013204,0.0224585181897626,NA,NA
393.911290322581,403.5,422.758064516129,NA,NA,-0.035090625,-0.098587638,NA,NA
961.737288135593,957.428571428571,951.314049586777,NA,NA,0.0219051587459289,0.0573610339284517,NA,NA
587.403225806452,703.766129032258,698.298387096774,NA,NA,-0.622308753,-0.557999155,NA,NA
493.701612903226,562.282258064516,570.677419354839,NA,NA,-0.508660686,-0.614183313,NA,NA
552.661290322581,624.701612903226,609.790322580645,NA,NA,-0.639604696,-0.51892943,NA,NA
400.443548387097,430.741935483871,440.903225806452,NA,NA,-0.236137114,-0.312399504,NA,NA
504.16935483871,525.032258064516,550.983870967742,NA,NA,-0.199559455,-0.436989661,NA,NA
491.274193548387,512.338709677419,520.016129032258,NA,NA,-0.137907816,-0.204142081,NA,NA
449.040322580645,527.370967741935,520.620967741935,NA,NA,-0.630479994,-0.592400193,NA,NA
603.362903225806,661.572580645161,648.258064516129,NA,NA,-0.399075795,-0.305771501,NA,NA
636.377049180328,653.170731707317,578.593495934959,NA,NA,-0.041095356,0.145873266559092,NA,NA
565.338709677419,581.620967741935,676.758064516129,NA,NA,-0.098567087,-0.645740613,NA,NA
548.870967741935,650.104838709677,643.701612903226,NA,NA,-0.637442987,-0.632680111,NA,NA
580.935483870968,702.548387096774,675.308943089431,NA,NA,-0.644530973,-0.502533829,NA,NA
676.927419354839,715.306451612903,724.693548387097,NA,NA,-0.264709424,-0.325436755,NA,NA
611.258064516129,644.556451612903,656,NA,NA,-0.305637883,-0.425532465,NA,NA
560.233870967742,603.16935483871,648,NA,NA,-0.264250823,-0.513848747,NA,NA
545.879032258065,591.362903225806,583.959677419355,NA,NA,-0.396415981,-0.316242368,NA,NA
550.266129032258,613.717741935484,592.548387096774,NA,NA,-0.482075144,-0.355148335,NA,NA
410.112903225806,379.528925619835,388.63025210084,NA,NA,0.10570569586886,0.072719724113782,NA,NA
643.6,653.044776119403,680.849315068493,NA,NA,-0.027840612,-0.107642897,NA,NA
463.33064516129,548.145161290323,523.379032258065,NA,NA,-0.691521379,-0.500404453,NA,NA
507.788617886179,529.139344262295,549.430894308943,NA,NA,-0.087356089,-0.173156711,NA,NA
861.564516129032,898.741935483871,901.532258064516,NA,NA,-0.169690422,-0.182536419,NA,NA
546.846774193548,616.870967741935,616.685483870968,NA,NA,-0.60899701,-0.570072591,NA,NA
588.588709677419,606.693548387097,607.370967741935,NA,NA,-0.114602887,-0.111451822,NA,NA
494.709677419355,551.604838709677,540.66935483871,NA,NA,-0.437367391,-0.372010624,NA,NA
544.838709677419,619.596774193548,645.137096774194,NA,NA,-0.523722408,-0.771151695,NA,NA
599.701612903226,605.927419354839,623.104838709677,NA,NA,-0.046330797,-0.175778756,NA,NA
446.959677419355,511.120967741935,519.362903225806,NA,NA,-0.553893207,-0.635669859,NA,NA
566.564516129032,669.467741935484,652.540322580645,NA,NA,-0.626337673,-0.529239078,NA,NA
572.475806451613,551.870967741935,510.120967741935,NA,NA,0.11668960201386,0.400801314159792,NA,NA
542.298387096774,647.032258064516,659.645161290323,NA,NA,-0.610351817,-0.707315,NA,NA
612.733870967742,715.137096774194,679.685483870968,NA,NA,-0.789755319,-0.535978717,NA,NA
476.645161290323,535.120967741935,548.846774193548,NA,NA,-0.409489915,-0.507265934,NA,NA
361.620967741935,396.032258064516,361.056451612903,NA,NA,-0.183295614,0.00294744733979362,NA,NA
571.733870967742,623.685483870968,617.233870967742,NA,NA,-0.467704838,-0.41436014,NA,NA
589.362903225806,599.241935483871,650.129032258065,NA,NA,-0.088506375,-0.583066162,NA,NA
265.065573770492,280.16935483871,275.508333333333,NA,NA,-0.06985712,-0.045609513,NA,NA
422.322580645161,461.508064516129,446.629032258065,NA,NA,-0.355535871,-0.219729156,NA,NA
539.612903225806,547.338709677419,555.927419354839,NA,NA,-0.051487579,-0.112285364,NA,NA
517.362903225806,530.717741935484,568.83064516129,NA,NA,-0.09294706,-0.34706644,NA,NA
531.685483870968,557.927419354839,567.112903225806,NA,NA,-0.221001071,-0.300531479,NA,NA
432.516129032258,411.991935483871,414.201612903226,NA,NA,0.0924654863737697,0.0741497878561048,NA,NA
375.806451612903,412.540322580645,402.544715447154,NA,NA,-0.175024024,-0.129960412,NA,NA
438.153225806452,483.129032258065,497.758064516129,NA,NA,-0.387510168,-0.514223264,NA,NA
400.435483870968,472.008064516129,436.927419354839,NA,NA,-0.65561857,-0.344621757,NA,NA
491.887096774194,564.338709677419,538.153225806452,NA,NA,-0.498478693,-0.324469885,NA,NA
489.233870967742,529.556451612903,547.790322580645,NA,NA,-0.32664974,-0.457350721,NA,NA
368.887096774194,420.895161290323,436.758064516129,NA,NA,-0.54389556,-0.676964593,NA,NA
563.08064516129,596.129032258065,580.975806451613,NA,NA,-0.239193147,-0.150508612,NA,NA
524.854838709677,573.862903225806,553.774193548387,NA,NA,-0.29804289,-0.180269203,NA,NA
639.891304347826,561.113636363636,560.222222222222,NA,NA,0.246710477275336,0.244325363605598,NA,NA
545.491935483871,585.927419354839,585.145161290323,NA,NA,-0.341719425,-0.303459063,NA,NA
588.33064516129,656.725806451613,670.629032258065,NA,NA,-0.55045315,-0.750200997,NA,NA
266.170731707317,233.466666666667,266.55737704918,NA,NA,0.11563325777378,-0.001245027,NA,NA
298.532786885246,226.596638655462,291.716666666667,NA,NA,0.242143659369381,0.0206489327487102,NA,NA
458.983870967742,571.072580645161,573.572580645161,NA,NA,-1.035491886,-1.104390888,NA,NA
555.895161290323,592.096774193548,552.661290322581,NA,NA,-0.303478495,0.0259447221356581,NA,NA
537.217741935484,578.258064516129,571.677419354839,NA,NA,-0.293400334,-0.21779189,NA,NA
510.056451612903,577.862903225806,581.395161290323,NA,NA,-0.473794151,-0.500205301,NA,NA
533.701612903226,566.548387096774,581.185483870968,NA,NA,-0.285161057,-0.434439684,NA,NA
564.975806451613,556.16935483871,608.016129032258,NA,NA,0.0518019557050026,-0.260044824,NA,NA
481.370967741935,543.620967741935,535.258064516129,NA,NA,-0.397870021,-0.351394231,NA,NA
273.652542372881,266.55737704918,215.016949152542,NA,NA,0.0230314179294519,0.206648541516364,NA,NA
145.043103448276,169.733333333333,139.526315789474,NA,NA,-0.127389196,0.0328495802260933,NA,NA
619.185483870968,679.83064516129,679.629032258065,NA,NA,-0.344172173,-0.362539277,NA,NA
499.056451612903,540.5,562.177419354839,NA,NA,-0.34453671,-0.501461537,NA,NA
494.653225806452,560.758064516129,532.08064516129,NA,NA,-0.564733646,-0.355283515,NA,NA
540.975806451613,622.983870967742,587.620967741935,NA,NA,-0.519332126,-0.308264196,NA,NA
174.256198347107,214.675,164.731092436975,NA,NA,-0.172571897,0.0515518145440205,NA,NA
509.895161290323,541.741935483871,564.370967741935,NA,NA,-0.260344189,-0.405396104,NA,NA
439.790322580645,515.266129032258,489.677419354839,NA,NA,-0.469453251,-0.342748985,NA,NA
238.584745762712,254.911290322581,265.365853658537,NA,NA,-0.07241884,-0.125090046,NA,NA
445.040322580645,507.585365853659,490.112903225806,NA,NA,-0.394132244,-0.279066838,NA,NA
657.766129032258,723.975806451613,743.233870967742,NA,NA,-0.549682191,-0.683769293,NA,NA
680.233870967742,724.661290322581,731.846774193548,NA,NA,-0.271121167,-0.319997986,NA,NA
564.113821138211,637.612903225806,676.91935483871,NA,NA,-0.494569858,-0.783207101,NA,NA
506.66935483871,546.536585365854,541.282258064516,NA,NA,-0.158848392,-0.150365345,NA,NA
477.564516129032,488.822580645161,524.588709677419,NA,NA,-0.038823319,-0.151055254,NA,NA
591.677419354839,617.41935483871,629.467741935484,NA,NA,-0.125057137,-0.177668391,NA,NA
571.290322580645,584.854838709677,582.153225806452,NA,NA,-0.130787882,-0.110209699,NA,NA
567.822580645161,632.782258064516,649.838709677419,NA,NA,-0.450370086,-0.532931159,NA,NA
293.176470588235,279.6,296.635593220339,NA,NA,0.0346650862789672,-0.008807065,NA,NA
479.556451612903,524,531.572580645161,NA,NA,-0.429533658,-0.540007883,NA,NA
510.024193548387,556.854838709677,564.137096774194,NA,NA,-0.339855228,-0.449664434,NA,NA
610.459677419355,671.5,641.096774193548,NA,NA,-0.299382689,-0.16259567,NA,NA
564.637096774194,617.483870967742,588.379032258065,NA,NA,-0.32185781,-0.150028631,NA,NA
423.637096774194,473.306451612903,461.354838709677,NA,NA,-0.246261812,-0.182632452,NA,NA
595.725806451613,621.83064516129,643.782258064516,NA,NA,-0.176852462,-0.332780176,NA,NA
453.661290322581,485.774193548387,462.048387096774,NA,NA,-0.284907816,-0.090932544,NA,NA
464.427419354839,559.959677419355,567.161290322581,NA,NA,-0.810552322,-0.856849646,NA,NA
463.853658536585,488.463414634146,523.520325203252,NA,NA,-0.101509019,-0.25984381,NA,NA
268.934959349593,229.585365853659,266.743801652893,NA,NA,0.175289055917566,0.00853614431543151,NA,NA
527.774193548387,586.91935483871,611.137096774194,NA,NA,-0.457237419,-0.60081651,NA,NA
583.548387096774,637.701612903226,650.677419354839,NA,NA,-0.565281614,-0.685026978,NA,NA
402.846774193548,458.137096774194,458.25,NA,NA,-0.572486674,-0.587523531,NA,NA
443.078947368421,451.226890756303,454.765217391304,NA,NA,-0.018401585,-0.027381322,NA,NA
563.854838709677,613.33064516129,598.088709677419,NA,NA,-0.401211724,-0.303701961,NA,NA
396.790322580645,489.685483870968,443.040322580645,NA,NA,-0.589591568,-0.303280442,NA,NA
502.024193548387,524.693548387097,509.822580645161,NA,NA,-0.216989718,-0.073622994,NA,NA
490.991935483871,501.338709677419,488.096774193548,NA,NA,-0.058957008,0.0183960262733895,NA,NA
254.768595041322,229.463414634146,271.951219512195,NA,NA,0.111115954434661,-0.068644366,NA,NA
448.911290322581,579.604838709677,566.58064516129,NA,NA,-0.956689495,-1.009393526,NA,NA
451.58064516129,478.008064516129,473.693548387097,NA,NA,-0.182688556,-0.160653447,NA,NA
506.854838709677,551.887096774194,541.33064516129,NA,NA,-0.340616788,-0.262338659,NA,NA
260.773913043478,238.311475409836,256.959016393443,NA,NA,0.0833866228902429,0.0139469240557671,NA,NA
467.685483870968,553.016129032258,502.935483870968,NA,NA,-0.70164115,-0.326144134,NA,NA
558.120967741935,633.008064516129,615.733870967742,NA,NA,-0.328488038,-0.247767606,NA,NA
459.629032258065,497.040322580645,489.298387096774,NA,NA,-0.19011701,-0.157962009,NA,NA
497.862903225806,563.983870967742,589.241935483871,NA,NA,-0.7729611,-1.068392949,NA,NA
516.774193548387,481.16935483871,545.879032258065,NA,NA,0.247734433648953,-0.180552936,NA,NA
366.553719008264,256.837398373984,328.754098360656,NA,NA,0.370390208232189,0.115451805049384,NA,NA
470.653225806452,562.709677419355,561.471544715447,NA,NA,-0.320161871,-0.319780122,NA,NA
474.435483870968,513.25,513.112903225806,NA,NA,-0.436355402,-0.414857514,NA,NA
188.834710743802,174.833333333333,172.075,NA,NA,0.0689355414919366,0.0913652089606152,NA,NA
540.927419354839,611.588709677419,560.959677419355,NA,NA,-0.492990671,-0.154706622,NA,NA
523.766129032258,573.024193548387,575.887096774194,NA,NA,-0.456623817,-0.514722104,NA,NA
665.306451612903,722.862903225806,735.443548387097,NA,NA,-0.389555596,-0.482278592,NA,NA
426.943548387097,479.943548387097,482.629032258065,NA,NA,-0.22418143,-0.234335194,NA,NA
639.677419354839,694.653225806452,671.943548387097,NA,NA,-0.334228863,-0.183127826,NA,NA
531.306451612903,596.282258064516,585.08064516129,NA,NA,-0.513719872,-0.40941642,NA,NA
110.663865546218,113.327586206897,128.714285714286,NA,NA,-0.021960151,-0.138306456,NA,NA
534.282258064516,566.943548387097,543.524193548387,NA,NA,-0.275939603,-0.081399181,NA,NA
440.338709677419,481.733870967742,465.040322580645,NA,NA,-0.255871242,-0.161481451,NA,NA
536.354838709677,557.701612903226,600.201612903226,NA,NA,-0.188607538,-0.493369775,NA,NA
547.612903225806,598.814516129032,575.556451612903,NA,NA,-0.360841734,-0.212995283,NA,NA
493.403225806452,543.967741935484,542.814516129032,NA,NA,-0.225885312,-0.217329707,NA,NA
658.16935483871,772.233870967742,785.145161290323,NA,NA,-0.568950956,-0.631053171,NA,NA
511.951612903226,513.838709677419,475.637096774194,NA,NA,-0.014176248,0.27682656235643,NA,NA
487.137096774194,577.064516129032,557.354838709677,NA,NA,-0.586268071,-0.513141925,NA,NA
173.14406779661,159.760330578512,144.083333333333,NA,NA,0.0567333318909611,0.133246550934813,NA,NA
628.25,660.66935483871,640.306451612903,NA,NA,-0.25051371,-0.092179677,NA,NA
598.693548387097,610.798387096774,600.653225806452,NA,NA,-0.10206411,-0.016242577,NA,NA
363.933333333333,397.491803278689,453,NA,NA,-0.085754202,-0.22017182,NA,NA
539.596774193548,546.725806451613,585.395161290323,NA,NA,-0.042495473,-0.273636352,NA,NA
445.370967741935,497.991935483871,502.854838709677,NA,NA,-0.412504623,-0.516783646,NA,NA
113.320754716981,119.149122807018,110.434782608696,NA,NA,-0.042336018,0.0193188462768731,NA,NA
513.145161290323,564.822580645161,555.491935483871,NA,NA,-0.451304448,-0.353397621,NA,NA
529.16935483871,588.766129032258,590.766129032258,NA,NA,-0.44407839,-0.4344272,NA,NA
523.427419354839,577.354838709677,571.088709677419,NA,NA,-0.297332304,-0.278316303,NA,NA
297.508196721311,335.115702479339,286.450819672131,NA,NA,-0.142840654,0.0448078920345285,NA,NA
686.814516129032,730.282258064516,754.91935483871,NA,NA,-0.149343921,-0.241146934,NA,NA
334.606557377049,366.893442622951,325.760330578512,NA,NA,-0.137599566,0.0389494731122076,NA,NA
444.596774193548,454.33064516129,451.30081300813,NA,NA,-0.044795041,-0.029109188,NA,NA
562.548387096774,626.637096774194,597.25,NA,NA,-0.527435967,-0.277413347,NA,NA
311.314516129032,301.707317073171,272.446280991736,NA,NA,0.0400787493463287,0.180499833977591,NA,NA
514.5,577.346774193548,568.08064516129,NA,NA,-0.282731261,-0.23548521,NA,NA
541.346774193548,555.991935483871,559.145161290323,NA,NA,-0.143701986,-0.166826321,NA,NA
554.653225806452,565.516129032258,509.145161290323,NA,NA,-0.078742317,0.400674305676351,NA,NA
473.943548387097,589.016129032258,599.854838709677,NA,NA,-0.837557252,-0.931466801,NA,NA
129.0625,125.045045045045,133.849557522124,NA,NA,0.0268924086361236,-0.032804279,NA,NA
449.596774193548,473.846774193548,478.588709677419,NA,NA,-0.144695318,-0.196570217,NA,NA
355.658536585366,433.161290322581,406.08064516129,NA,NA,-0.381561871,-0.255169405,NA,NA
548.903225806452,611.467741935484,629.814516129032,NA,NA,-0.586567448,-0.680811565,NA,NA
497.5,545.443548387097,537.411290322581,NA,NA,-0.287318892,-0.236086141,NA,NA
520.354838709677,558.911290322581,551.685483870968,NA,NA,-0.29863913,-0.233882352,NA,NA
427.362903225806,479.927419354839,469.475806451613,NA,NA,-0.443763488,-0.369460689,NA,NA
557.629032258065,593.532258064516,582.475806451613,NA,NA,-0.187031199,-0.137112346,NA,NA
529.677419354839,585.08064516129,560.112903225806,NA,NA,-0.348430641,-0.199713762,NA,NA
598.693548387097,573.838709677419,610.137096774194,NA,NA,0.171814185367127,-0.075200727,NA,NA
315.113821138211,362.338709677419,378.677685950413,NA,NA,-0.191005413,-0.254083987,NA,NA
577.290322580645,639.314516129032,622.072580645161,NA,NA,-0.313645109,-0.234028245,NA,NA
520.879032258065,536.193548387097,547.895161290323,NA,NA,-0.130832229,-0.235233369,NA,NA
612.241935483871,635.435483870968,623.774193548387,NA,NA,-0.123718069,-0.063073479,NA,NA
663.774193548387,758.185483870968,778.145161290323,NA,NA,-0.84935275,-1.034341947,NA,NA
432.072580645161,471.943548387097,477.741935483871,NA,NA,-0.432508636,-0.479315437,NA,NA
578.322580645161,658.443548387097,644.306451612903,NA,NA,-0.573222019,-0.536260798,NA,NA
441.395161290323,502.701612903226,504.491935483871,NA,NA,-0.648543609,-0.627722609,NA,NA
499.943548387097,535.596774193548,556.040322580645,NA,NA,-0.152181036,-0.254035658,NA,NA
434.846774193548,503.725806451613,531.387096774194,NA,NA,-0.598451212,-0.780078873,NA,NA
574.08064516129,647.258064516129,646.491935483871,NA,NA,-0.473023309,-0.517322962,NA,NA
378.201612903226,455.572580645161,448.201612903226,NA,NA,-0.69703387,-0.71278125,NA,NA
539.306451612903,570.814516129032,589.870967741935,NA,NA,-0.253510356,-0.41369147,NA,NA
724.733870967742,767.346774193548,753.41935483871,NA,NA,-0.46129422,-0.315323526,NA,NA
259.170731707317,268.145161290323,277.064516129032,NA,NA,-0.075171056,-0.168879336,NA,NA
308.308943089431,307.322580645161,329.032520325203,NA,NA,0.00580286463326662,-0.12385259,NA,NA
198.413223140496,227.218487394958,197.567796610169,NA,NA,-0.131828025,0.00433064882474218,NA,NA
472.766129032258,586.887096774194,588.145161290323,NA,NA,-0.954919068,-1.020240482,NA,NA
424.201612903226,443.766129032258,478.483870967742,NA,NA,-0.092007592,-0.252581694,NA,NA
409.201612903226,381.471544715447,411.209677419355,NA,NA,0.112971619047116,-0.007772813,NA,NA
540.064516129032,618.838709677419,608.725806451613,NA,NA,-0.55230621,-0.481166912,NA,NA
525.846774193548,652.991935483871,665.459677419355,NA,NA,-1.001145389,-1.015411175,NA,NA
