"","Subject","Matching","Identity","ShapeLoc","RT_ms","RT_sec","ACC","Phase"
"506",2,"Matching","Self","1",534,0.534,0,2
"507",2,"Matching","Self","1",584,0.584,1,2
"508",2,"Matching","Self","1",750,0.75,1,2
"509",2,"Matching","Self","1",617,0.617,1,2
"510",2,"Matching","Self","1",550,0.55,1,2
"511",2,"Matching","Self","2",400,0.4,1,1
"512",2,"Matching","Self","2",517,0.517,1,1
"513",2,"Matching","Self","2",550,0.55,1,1
"514",2,"Matching","Self","2",483,0.483,1,1
"515",2,"Matching","Self","2",450,0.45,1,1
"516",2,"Matching","Self","2",400,0.4,1,1
"517",2,"Matching","Self","2",617,0.617,1,1
"518",2,"Matching","Self","2",334,0.334,1,1
"519",2,"Matching","Self","2",517,0.517,1,1
"520",2,"Matching","Self","2",467,0.467,1,1
"521",2,"Matching","Self","2",517,0.517,1,1
"522",2,"Matching","Self","2",1133,1.133,1,1
"523",2,"Matching","Self","2",500,0.5,1,1
"524",2,"Matching","Self","2",483,0.483,1,1
"525",2,"Matching","Self","2",500,0.5,1,1
"526",2,"Matching","Self","2",584,0.584,1,1
"527",2,"Matching","Self","2",567,0.567,1,1
"528",2,"Matching","Self","2",450,0.45,1,1
"529",2,"Matching","Self","2",667,0.667,1,1
"530",2,"Matching","Self","2",517,0.517,1,1
"531",2,"Matching","Self","2",767,0.767,1,2
"532",2,"Matching","Self","2",867,0.867,1,2
"533",2,"Matching","Self","2",417,0.417,1,2
"534",2,"Matching","Self","2",567,0.567,1,2
"535",2,"Matching","Self","2",484,0.484,1,2
"536",2,"Matching","Self","2",483,0.483,1,2
"537",2,"Matching","Self","2",584,0.584,1,2
"538",2,"Matching","Self","2",517,0.517,1,2
"539",2,"Matching","Self","2",584,0.584,1,2
"540",2,"Matching","Self","2",467,0.467,1,2
"541",2,"Matching","Self","2",767,0.767,1,2
"542",2,"Matching","Self","2",367,0.367,1,2
"543",2,"Matching","Self","2",600,0.6,1,2
"544",2,"Matching","Self","2",500,0.5,1,2
"545",2,"Matching","Self","2",600,0.6,1,2
"546",2,"Matching","Self","2",467,0.467,1,2
"547",2,"Matching","Self","2",417,0.417,1,2
"548",2,"Matching","Self","2",517,0.517,1,2
"549",2,"Matching","Self","2",667,0.667,0,2
"550",2,"Matching","Partner","1",450,0.45,0,1
"551",2,"Matching","Partner","1",467,0.467,0,1
"552",2,"Matching","Partner","1",634,0.634,1,1
"553",2,"Matching","Partner","1",717,0.717,0,1
"554",2,"Matching","Partner","1",567,0.567,1,1
"555",2,"Matching","Partner","1",567,0.567,1,1
"556",2,"Matching","Partner","1",667,0.667,1,1
"557",2,"Matching","Partner","1",1367,1.367,1,1
"558",2,"Matching","Partner","1",600,0.6,1,1
"559",2,"Matching","Partner","1",717,0.717,1,1
"560",2,"Matching","Partner","1",684,0.684,1,1
"561",2,"Matching","Partner","1",533,0.533,1,1
"562",2,"Matching","Partner","1",700,0.7,1,1
"563",2,"Matching","Partner","1",634,0.634,1,1
"564",2,"Matching","Partner","1",467,0.467,1,1
"565",2,"Matching","Partner","1",633,0.633,0,1
"566",2,"Matching","Partner","1",533,0.533,1,1
"567",2,"Matching","Partner","1",367,0.367,1,1
"568",2,"Matching","Partner","1",683,0.683,1,1
"569",2,"Matching","Partner","1",700,0.7,1,1
"570",2,"Matching","Partner","1",800,0.8,1,2
"571",2,"Matching","Partner","1",617,0.617,1,2
"572",2,"Matching","Partner","1",483,0.483,1,2
"573",2,"Matching","Partner","1",984,0.984,1,2
"574",2,"Matching","Partner","1",567,0.567,0,2
"575",2,"Matching","Partner","1",517,0.517,0,2
"576",2,"Matching","Partner","1",450,0.45,1,2
"577",2,"Matching","Partner","1",434,0.434,1,2
"578",2,"Matching","Partner","1",400,0.4,1,2
"579",2,"Matching","Partner","1",850,0.85,1,2
"580",2,"Matching","Partner","1",617,0.617,1,2
"581",2,"Matching","Partner","1",650,0.65,0,2
"582",2,"Matching","Partner","1",400,0.4,1,2
"583",2,"Matching","Partner","1",517,0.517,1,2
"584",2,"Matching","Partner","1",700,0.7,1,2
"585",2,"Matching","Partner","1",567,0.567,0,2
"586",2,"Matching","Partner","1",384,0.384,1,2
"587",2,"Matching","Partner","1",667,0.667,1,2
"588",2,"Matching","Partner","1",1033,1.033,1,2
"589",2,"Matching","Partner","1",617,0.617,1,2
"590",2,"Matching","Partner","2",783,0.783,1,1
"591",2,"Matching","Partner","2",434,0.434,0,1
"592",2,"Matching","Partner","2",1050,1.05,1,1
"593",2,"Matching","Partner","2",517,0.517,1,1
"594",2,"Matching","Partner","2",467,0.467,1,1
"595",2,"Matching","Partner","2",367,0.367,1,1
"596",2,"Matching","Partner","2",617,0.617,0,1
"597",2,"Matching","Partner","2",650,0.65,0,1
"598",2,"Matching","Partner","2",483,0.483,1,1
"599",2,"Matching","Partner","2",633,0.633,1,1
"600",2,"Matching","Partner","2",400,0.4,1,1
"601",2,"Matching","Partner","2",500,0.5,1,1
"602",2,"Matching","Partner","2",883,0.883,1,1
"603",2,"Matching","Partner","2",533,0.533,0,1
"604",2,"Matching","Partner","2",584,0.584,0,1
"605",2,"Matching","Partner","2",517,0.517,1,1
"606",2,"Matching","Partner","2",717,0.717,1,1
"607",2,"Matching","Partner","2",417,0.417,1,1
"608",2,"Matching","Partner","2",650,0.65,0,1
"609",2,"Matching","Partner","2",634,0.634,1,1
"610",2,"Matching","Partner","2",617,0.617,1,2
"611",2,"Matching","Partner","2",517,0.517,1,2
"612",2,"Matching","Partner","2",633,0.633,1,2
"613",2,"Matching","Partner","2",450,0.45,1,2
"614",2,"Matching","Partner","2",350,0.35,1,2
"615",2,"Matching","Partner","2",550,0.55,1,2
"616",2,"Matching","Partner","2",650,0.65,1,2
"617",2,"Matching","Partner","2",367,0.367,1,2
"618",2,"Matching","Partner","2",617,0.617,1,2
"619",2,"Matching","Partner","2",483,0.483,1,2
"620",2,"Matching","Partner","2",567,0.567,1,2
"621",2,"Matching","Partner","2",533,0.533,1,2
"622",2,"Matching","Partner","2",517,0.517,1,2
"623",2,"Matching","Partner","2",834,0.834,1,2
"624",2,"Matching","Partner","2",383,0.383,1,2
"625",2,"Matching","Partner","2",450,0.45,1,2
"626",2,"Matching","Partner","2",800,0.8,1,2
"627",2,"Matching","Partner","2",650,0.65,1,2
"628",2,"Matching","Partner","2",584,0.584,0,2
"629",2,"Matching","Partner","2",583,0.583,1,2
"630",2,"Matching","Stranger","1",400,0.4,1,1
"631",2,"Matching","Stranger","1",667,0.667,0,1
"632",2,"Matching","Stranger","1",450,0.45,1,1
"633",2,"Matching","Stranger","1",617,0.617,1,1
"634",2,"Matching","Stranger","1",333,0.333,1,1
"635",2,"Matching","Stranger","1",367,0.367,1,1
"636",2,"Matching","Stranger","1",633,0.633,1,1
"637",2,"Matching","Stranger","1",550,0.55,0,1
"638",2,"Matching","Stranger","1",750,0.75,0,1
"639",2,"Matching","Stranger","1",350,0.35,1,1
"640",2,"Matching","Stranger","1",883,0.883,1,1
"641",2,"Matching","Stranger","1",750,0.75,0,1
"642",2,"Matching","Stranger","1",517,0.517,1,1
"643",2,"Matching","Stranger","1",583,0.583,1,1
"644",2,"Matching","Stranger","1",517,0.517,1,1
"645",2,"Matching","Stranger","1",583,0.583,1,1
"646",2,"Matching","Stranger","1",550,0.55,1,1
"647",2,"Matching","Stranger","1",367,0.367,1,1
"648",2,"Matching","Stranger","1",483,0.483,1,1
"649",2,"Matching","Stranger","1",417,0.417,1,1
"650",2,"Matching","Stranger","1",1150,1.15,0,2
"651",2,"Matching","Stranger","1",750,0.75,0,2
"652",2,"Matching","Stranger","1",500,0.5,1,2
"653",2,"Matching","Stranger","1",350,0.35,1,2
"654",2,"Matching","Stranger","1",433,0.433,1,2
"655",2,"Matching","Stranger","1",883,0.883,0,2
"656",2,"Matching","Stranger","1",650,0.65,1,2
"657",2,"Matching","Stranger","1",433,0.433,0,2
"658",2,"Matching","Stranger","1",400,0.4,1,2
"659",2,"Matching","Stranger","1",734,0.734,1,2
"660",2,"Matching","Stranger","1",300,0.3,1,2
"661",2,"Matching","Stranger","1",1367,1.367,1,2
"662",2,"Matching","Stranger","1",517,0.517,0,2
"663",2,"Matching","Stranger","1",733,0.733,0,2
"664",2,"Matching","Stranger","1",400,0.4,1,2
"665",2,"Matching","Stranger","1",551,0.551,1,2
"666",2,"Matching","Stranger","1",633,0.633,1,2
"667",2,"Matching","Stranger","1",733,0.733,1,2
"668",2,"Matching","Stranger","1",584,0.584,1,2
"669",2,"Matching","Stranger","1",750,0.75,1,2
"670",2,"Matching","Stranger","2",650,0.65,1,1
"671",2,"Matching","Stranger","2",733,0.733,1,1
"672",2,"Matching","Stranger","2",617,0.617,1,1
"673",2,"Matching","Stranger","2",333,0.333,1,1
"674",2,"Matching","Stranger","2",617,0.617,1,1
"675",2,"Matching","Stranger","2",600,0.6,1,1
"676",2,"Matching","Stranger","2",617,0.617,0,1
"677",2,"Matching","Stranger","2",1367,1.367,1,1
"678",2,"Matching","Stranger","2",800,0.8,1,1
"679",2,"Matching","Stranger","2",733,0.733,0,1
"680",2,"Matching","Stranger","2",384,0.384,1,1
"681",2,"Matching","Stranger","2",533,0.533,1,1
"682",2,"Matching","Stranger","2",550,0.55,1,1
"683",2,"Matching","Stranger","2",534,0.534,1,1
"684",2,"Matching","Stranger","2",617,0.617,1,1
"685",2,"Matching","Stranger","2",817,0.817,1,1
"686",2,"Matching","Stranger","2",517,0.517,1,1
"687",2,"Matching","Stranger","2",400,0.4,1,1
"688",2,"Matching","Stranger","2",533,0.533,1,1
"689",2,"Matching","Stranger","2",700,0.7,1,2
"690",2,"Matching","Stranger","2",433,0.433,0,2
"691",2,"Matching","Stranger","2",700,0.7,0,2
"692",2,"Matching","Stranger","2",750,0.75,1,2
"693",2,"Matching","Stranger","2",683,0.683,1,2
"694",2,"Matching","Stranger","2",800,0.8,1,2
"695",2,"Matching","Stranger","2",667,0.667,1,2
"696",2,"Matching","Stranger","2",600,0.6,1,2
"697",2,"Matching","Stranger","2",400,0.4,1,2
"698",2,"Matching","Stranger","2",500,0.5,0,2
"699",2,"Matching","Stranger","2",1117,1.117,1,2
"700",2,"Matching","Stranger","2",534,0.534,1,2
"701",2,"Matching","Stranger","2",900,0.9,1,2
"702",2,"Matching","Stranger","2",650,0.65,1,2
"703",2,"Matching","Stranger","2",783,0.783,1,2
"704",2,"Matching","Stranger","2",600,0.6,1,2
"705",2,"Matching","Stranger","2",517,0.517,1,2
"706",2,"Matching","Stranger","2",617,0.617,1,2
"707",2,"Matching","Stranger","2",434,0.434,1,2
"708",2,"Matching","Stranger","2",683,0.683,1,2
"709",2,"Nonmatching","Self","1",750,0.75,1,1
"710",2,"Nonmatching","Self","1",717,0.717,1,1
"711",2,"Nonmatching","Self","1",717,0.717,1,1
"712",2,"Nonmatching","Self","1",800,0.8,1,1
"713",2,"Nonmatching","Self","1",717,0.717,1,1
"714",2,"Nonmatching","Self","1",1083,1.083,1,1
"715",2,"Nonmatching","Self","1",483,0.483,0,1
"716",2,"Nonmatching","Self","1",850,0.85,1,1
"717",2,"Nonmatching","Self","1",917,0.917,1,1
"718",2,"Nonmatching","Self","1",550,0.55,0,1
"719",2,"Nonmatching","Self","1",734,0.734,1,1
"720",2,"Nonmatching","Self","1",400,0.4,1,1
"721",2,"Nonmatching","Self","1",733,0.733,1,1
"722",2,"Nonmatching","Self","1",617,0.617,0,1
"723",2,"Nonmatching","Self","1",1050,1.05,1,1
"724",2,"Nonmatching","Self","1",1200,1.2,1,1
"725",2,"Nonmatching","Self","1",934,0.934,1,1
"726",2,"Nonmatching","Self","1",767,0.767,1,1
"727",2,"Nonmatching","Self","1",834,0.834,1,1
"728",2,"Nonmatching","Self","1",417,0.417,0,2
"729",2,"Nonmatching","Self","1",700,0.7,1,2
"730",2,"Nonmatching","Self","1",683,0.683,1,2
"731",2,"Nonmatching","Self","1",667,0.667,1,2
"732",2,"Nonmatching","Self","1",767,0.767,1,2
"733",2,"Nonmatching","Self","1",967,0.967,1,2
"734",2,"Nonmatching","Self","1",1017,1.017,1,2
"735",2,"Nonmatching","Self","1",817,0.817,1,2
"736",2,"Nonmatching","Self","1",350,0.35,1,2
"737",2,"Nonmatching","Self","1",733,0.733,1,2
"738",2,"Nonmatching","Self","1",583,0.583,1,2
"739",2,"Nonmatching","Self","1",617,0.617,0,2
"740",2,"Nonmatching","Self","1",733,0.733,1,2
"741",2,"Nonmatching","Self","1",617,0.617,1,2
"742",2,"Nonmatching","Self","1",750,0.75,1,2
"743",2,"Nonmatching","Self","1",600,0.6,1,2
"744",2,"Nonmatching","Self","1",650,0.65,1,2
"745",2,"Nonmatching","Self","1",617,0.617,1,2
"746",2,"Nonmatching","Self","1",500,0.5,1,2
"747",2,"Nonmatching","Self","2",1317,1.317,1,1
"748",2,"Nonmatching","Self","2",1000,1,1,1
"749",2,"Nonmatching","Self","2",1200,1.2,1,1
"750",2,"Nonmatching","Self","2",733,0.733,1,1
"751",2,"Nonmatching","Self","2",600,0.6,0,1
"752",2,"Nonmatching","Self","2",583,0.583,0,1
"753",2,"Nonmatching","Self","2",850,0.85,1,1
"754",2,"Nonmatching","Self","2",733,0.733,1,1
"755",2,"Nonmatching","Self","2",1017,1.017,1,1
"756",2,"Nonmatching","Self","2",1083,1.083,1,1
"757",2,"Nonmatching","Self","2",500,0.5,0,1
"758",2,"Nonmatching","Self","2",833,0.833,1,1
"759",2,"Nonmatching","Self","2",883,0.883,1,1
"760",2,"Nonmatching","Self","2",750,0.75,1,1
"761",2,"Nonmatching","Self","2",933,0.933,1,1
"762",2,"Nonmatching","Self","2",417,0.417,0,1
"763",2,"Nonmatching","Self","2",717,0.717,1,1
"764",2,"Nonmatching","Self","2",867,0.867,1,2
"765",2,"Nonmatching","Self","2",667,0.667,0,2
"766",2,"Nonmatching","Self","2",567,0.567,1,2
"767",2,"Nonmatching","Self","2",683,0.683,1,2
"768",2,"Nonmatching","Self","2",767,0.767,1,2
"769",2,"Nonmatching","Self","2",817,0.817,1,2
"770",2,"Nonmatching","Self","2",1267,1.267,1,2
"771",2,"Nonmatching","Self","2",684,0.684,1,2
"772",2,"Nonmatching","Self","2",733,0.733,1,2
"773",2,"Nonmatching","Self","2",667,0.667,1,2
"774",2,"Nonmatching","Self","2",900,0.9,1,2
"775",2,"Nonmatching","Self","2",800,0.8,1,2
"776",2,"Nonmatching","Self","2",567,0.567,1,2
"777",2,"Nonmatching","Self","2",484,0.484,1,2
"778",2,"Nonmatching","Self","2",650,0.65,0,2
"779",2,"Nonmatching","Self","2",717,0.717,0,2
"780",2,"Nonmatching","Self","2",1283,1.283,1,2
"781",2,"Nonmatching","Self","2",567,0.567,1,2
"782",2,"Nonmatching","Self","2",700,0.7,1,2
"783",2,"Nonmatching","Partner","1",517,0.517,0,1
"784",2,"Nonmatching","Partner","1",867,0.867,1,1
"785",2,"Nonmatching","Partner","1",567,0.567,1,1
"786",2,"Nonmatching","Partner","1",750,0.75,1,1
"787",2,"Nonmatching","Partner","1",617,0.617,1,1
"788",2,"Nonmatching","Partner","1",650,0.65,0,1
"789",2,"Nonmatching","Partner","1",900,0.9,1,1
"790",2,"Nonmatching","Partner","1",1083,1.083,1,1
"791",2,"Nonmatching","Partner","1",833,0.833,1,1
"792",2,"Nonmatching","Partner","1",1367,1.367,1,1
"793",2,"Nonmatching","Partner","1",783,0.783,1,1
"794",2,"Nonmatching","Partner","1",617,0.617,1,1
"795",2,"Nonmatching","Partner","1",833,0.833,1,1
"796",2,"Nonmatching","Partner","1",633,0.633,1,1
"797",2,"Nonmatching","Partner","1",384,0.384,0,1
"798",2,"Nonmatching","Partner","1",717,0.717,1,1
"799",2,"Nonmatching","Partner","1",1217,1.217,1,1
"800",2,"Nonmatching","Partner","1",883,0.883,1,1
"801",2,"Nonmatching","Partner","1",750,0.75,1,2
"802",2,"Nonmatching","Partner","1",633,0.633,1,2
"803",2,"Nonmatching","Partner","1",433,0.433,1,2
"804",2,"Nonmatching","Partner","1",867,0.867,1,2
"805",2,"Nonmatching","Partner","1",883,0.883,1,2
"806",2,"Nonmatching","Partner","1",984,0.984,1,2
"807",2,"Nonmatching","Partner","1",750,0.75,1,2
"808",2,"Nonmatching","Partner","1",1433,1.433,1,2
"809",2,"Nonmatching","Partner","1",767,0.767,1,2
"810",2,"Nonmatching","Partner","1",733,0.733,1,2
"811",2,"Nonmatching","Partner","1",884,0.884,1,2
"812",2,"Nonmatching","Partner","1",1250,1.25,1,2
"813",2,"Nonmatching","Partner","1",384,0.384,0,2
"814",2,"Nonmatching","Partner","1",517,0.517,0,2
"815",2,"Nonmatching","Partner","1",783,0.783,1,2
"816",2,"Nonmatching","Partner","1",667,0.667,1,2
"817",2,"Nonmatching","Partner","1",434,0.434,0,2
"818",2,"Nonmatching","Partner","1",533,0.533,0,2
"819",2,"Nonmatching","Partner","2",417,0.417,0,1
"820",2,"Nonmatching","Partner","2",1300,1.3,1,1
"821",2,"Nonmatching","Partner","2",817,0.817,1,1
"822",2,"Nonmatching","Partner","2",934,0.934,1,1
"823",2,"Nonmatching","Partner","2",1034,1.034,1,1
"824",2,"Nonmatching","Partner","2",950,0.95,1,1
"825",2,"Nonmatching","Partner","2",417,0.417,0,1
"826",2,"Nonmatching","Partner","2",650,0.65,1,1
"827",2,"Nonmatching","Partner","2",667,0.667,1,1
"828",2,"Nonmatching","Partner","2",1383,1.383,1,1
"829",2,"Nonmatching","Partner","2",733,0.733,1,1
"830",2,"Nonmatching","Partner","2",1133,1.133,1,1
"831",2,"Nonmatching","Partner","2",1067,1.067,1,1
"832",2,"Nonmatching","Partner","2",650,0.65,1,1
"833",2,"Nonmatching","Partner","2",1200,1.2,1,1
"834",2,"Nonmatching","Partner","2",583,0.583,1,1
"835",2,"Nonmatching","Partner","2",800,0.8,0,1
"836",2,"Nonmatching","Partner","2",983,0.983,1,1
"837",2,"Nonmatching","Partner","2",783,0.783,1,1
"838",2,"Nonmatching","Partner","2",917,0.917,1,2
"839",2,"Nonmatching","Partner","2",717,0.717,1,2
"840",2,"Nonmatching","Partner","2",683,0.683,1,2
"841",2,"Nonmatching","Partner","2",801,0.801,1,2
"842",2,"Nonmatching","Partner","2",483,0.483,1,2
"843",2,"Nonmatching","Partner","2",934,0.934,1,2
"844",2,"Nonmatching","Partner","2",1233,1.233,1,2
"845",2,"Nonmatching","Partner","2",534,0.534,0,2
"846",2,"Nonmatching","Partner","2",517,0.517,1,2
"847",2,"Nonmatching","Partner","2",1050,1.05,1,2
"848",2,"Nonmatching","Partner","2",717,0.717,1,2
"849",2,"Nonmatching","Partner","2",600,0.6,0,2
"850",2,"Nonmatching","Partner","2",767,0.767,1,2
"851",2,"Nonmatching","Partner","2",867,0.867,1,2
"852",2,"Nonmatching","Partner","2",884,0.884,1,2
"853",2,"Nonmatching","Partner","2",1200,1.2,1,2
"854",2,"Nonmatching","Partner","2",1000,1,1,2
"855",2,"Nonmatching","Partner","2",784,0.784,1,2
"856",2,"Nonmatching","Partner","2",583,0.583,0,2
"857",2,"Nonmatching","Stranger","1",983,0.983,1,1
"858",2,"Nonmatching","Stranger","1",484,0.484,0,1
"859",2,"Nonmatching","Stranger","1",733,0.733,1,1
"860",2,"Nonmatching","Stranger","1",650,0.65,1,1
"861",2,"Nonmatching","Stranger","1",500,0.5,0,1
"862",2,"Nonmatching","Stranger","1",767,0.767,1,1
"863",2,"Nonmatching","Stranger","1",717,0.717,1,1
"864",2,"Nonmatching","Stranger","1",667,0.667,1,1
"865",2,"Nonmatching","Stranger","1",850,0.85,1,1
"866",2,"Nonmatching","Stranger","1",484,0.484,0,1
"867",2,"Nonmatching","Stranger","1",1433,1.433,1,1
"868",2,"Nonmatching","Stranger","1",850,0.85,1,1
"869",2,"Nonmatching","Stranger","1",717,0.717,0,1
"870",2,"Nonmatching","Stranger","1",683,0.683,1,1
"871",2,"Nonmatching","Stranger","1",683,0.683,1,1
"872",2,"Nonmatching","Stranger","1",883,0.883,1,1
"873",2,"Nonmatching","Stranger","1",967,0.967,1,1
"874",2,"Nonmatching","Stranger","1",650,0.65,1,1
"875",2,"Nonmatching","Stranger","1",667,0.667,1,1
"876",2,"Nonmatching","Stranger","1",667,0.667,1,1
"877",2,"Nonmatching","Stranger","1",717,0.717,0,2
"878",2,"Nonmatching","Stranger","1",400,0.4,1,2
"879",2,"Nonmatching","Stranger","1",700,0.7,1,2
"880",2,"Nonmatching","Stranger","1",734,0.734,1,2
"881",2,"Nonmatching","Stranger","1",1167,1.167,1,2
"882",2,"Nonmatching","Stranger","1",550,0.55,1,2
"883",2,"Nonmatching","Stranger","1",883,0.883,1,2
"884",2,"Nonmatching","Stranger","1",1233,1.233,1,2
"885",2,"Nonmatching","Stranger","1",883,0.883,1,2
"886",2,"Nonmatching","Stranger","1",383,0.383,0,2
"887",2,"Nonmatching","Stranger","1",433,0.433,0,2
"888",2,"Nonmatching","Stranger","1",717,0.717,1,2
"889",2,"Nonmatching","Stranger","1",350,0.35,0,2
"890",2,"Nonmatching","Stranger","1",850,0.85,1,2
"891",2,"Nonmatching","Stranger","1",750,0.75,1,2
"892",2,"Nonmatching","Stranger","1",1067,1.067,1,2
"893",2,"Nonmatching","Stranger","1",400,0.4,0,2
"894",2,"Nonmatching","Stranger","1",733,0.733,1,2
"895",2,"Nonmatching","Stranger","1",367,0.367,1,2
"896",2,"Nonmatching","Stranger","2",917,0.917,1,1
"897",2,"Nonmatching","Stranger","2",767,0.767,1,1
"898",2,"Nonmatching","Stranger","2",617,0.617,1,1
"899",2,"Nonmatching","Stranger","2",383,0.383,1,1
"900",2,"Nonmatching","Stranger","2",1000,1,1,1
"901",2,"Nonmatching","Stranger","2",567,0.567,0,1
"902",2,"Nonmatching","Stranger","2",500,0.5,1,1
"903",2,"Nonmatching","Stranger","2",917,0.917,1,1
"904",2,"Nonmatching","Stranger","2",1017,1.017,1,1
"905",2,"Nonmatching","Stranger","2",400,0.4,0,1
"906",2,"Nonmatching","Stranger","2",1150,1.15,1,1
"907",2,"Nonmatching","Stranger","2",584,0.584,1,1
"908",2,"Nonmatching","Stranger","2",650,0.65,0,1
"909",2,"Nonmatching","Stranger","2",433,0.433,1,1
"910",2,"Nonmatching","Stranger","2",817,0.817,1,1
"911",2,"Nonmatching","Stranger","2",667,0.667,1,1
"912",2,"Nonmatching","Stranger","2",1033,1.033,1,1
"913",2,"Nonmatching","Stranger","2",783,0.783,1,1
"914",2,"Nonmatching","Stranger","2",917,0.917,1,1
"915",2,"Nonmatching","Stranger","2",733,0.733,1,1
"916",2,"Nonmatching","Stranger","2",484,0.484,0,2
"917",2,"Nonmatching","Stranger","2",517,0.517,1,2
"918",2,"Nonmatching","Stranger","2",800,0.8,1,2
"919",2,"Nonmatching","Stranger","2",483,0.483,0,2
"920",2,"Nonmatching","Stranger","2",617,0.617,0,2
"921",2,"Nonmatching","Stranger","2",700,0.7,1,2
"922",2,"Nonmatching","Stranger","2",517,0.517,0,2
"923",2,"Nonmatching","Stranger","2",450,0.45,1,2
"924",2,"Nonmatching","Stranger","2",750,0.75,1,2
"925",2,"Nonmatching","Stranger","2",650,0.65,0,2
"926",2,"Nonmatching","Stranger","2",717,0.717,1,2
"927",2,"Nonmatching","Stranger","2",367,0.367,0,2
"928",2,"Nonmatching","Stranger","2",567,0.567,0,2
"929",2,"Nonmatching","Stranger","2",800,0.8,1,2
"930",2,"Nonmatching","Stranger","2",500,0.5,0,2
"931",2,"Nonmatching","Stranger","2",350,0.35,0,2
"932",2,"Nonmatching","Stranger","2",700,0.7,1,2
"933",2,"Nonmatching","Stranger","2",1067,1.067,1,2
"934",2,"Nonmatching","Stranger","2",767,0.767,0,2
"935",2,"Nonmatching","Stranger","2",500,0.5,1,2
"936",3,"Matching","Self","1",567,0.567,1,1
"937",3,"Matching","Self","1",583,0.583,1,1
"938",3,"Matching","Self","1",583,0.583,1,1
"939",3,"Matching","Self","1",667,0.667,0,1
"940",3,"Matching","Self","1",483,0.483,1,1
"941",3,"Matching","Self","1",650,0.65,1,1
"942",3,"Matching","Self","1",700,0.7,1,1
"943",3,"Matching","Self","1",467,0.467,1,1
"944",3,"Matching","Self","1",717,0.717,1,1
"945",3,"Matching","Self","1",850,0.85,1,1
"946",3,"Matching","Self","1",700,0.7,1,1
"947",3,"Matching","Self","1",833,0.833,1,1
"948",3,"Matching","Self","1",650,0.65,1,1
"949",3,"Matching","Self","1",767,0.767,1,1
"950",3,"Matching","Self","1",600,0.6,1,1
"951",3,"Matching","Self","1",600,0.6,1,1
