"","Subject","Gender","Shape","Label1","Label2","Label3","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Response","RT_ms","RT_sec","ACC"
"3263",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",799,0.799,1
"3264",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",930,0.93,1
"3265",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",663,0.663,1
"3266",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",457,0.457,1
"3267",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","z",988,0.988,0
"3268",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",567,0.567,1
"3269",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","m",885,0.885,0
"3270",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",995,0.995,1
"3271",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",951,0.951,1
"3272",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",979,0.979,1
"3273",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",606,0.606,1
"3274",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",1059,1.059,1
"3275",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",587,0.587,1
"3276",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",1423,1.423,1
"3277",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",727,0.727,1
"3278",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",550,0.55,1
"3279",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",747,0.747,1
"3280",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",785,0.785,1
"3281",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",549,0.549,1
"3282",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",594,0.594,1
"3283",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",575,0.575,1
"3284",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",540,0.54,1
"3285",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",490,0.49,1
"3286",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",579,0.579,1
"3287",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",432,0.432,1
"3288",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",530,0.53,1
"3289",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",513,0.513,1
"3290",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",569,0.569,1
"3291",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",702,0.702,1
"3292",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",630,0.63,1
"3293",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",545,0.545,1
"3294",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",518,0.518,1
"3295",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",933,0.933,1
"3296",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",514,0.514,1
"3297",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",650,0.65,1
"3298",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",548,0.548,1
"3299",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","m",569,0.569,0
"3300",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",1006,1.006,1
"3301",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","m",874,0.874,0
"3302",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",721,0.721,1
"3303",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",607,0.607,1
"3304",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",514,0.514,1
"3305",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",602,0.602,1
"3306",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",846,0.846,1
"3307",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",568,0.568,1
"3308",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","m",779,0.779,0
"3309",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",712,0.712,1
"3310",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",535,0.535,1
"3311",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",709,0.709,1
"3312",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",526,0.526,1
"3313",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",564,0.564,1
"3314",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",729,0.729,1
"3315",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",712,0.712,1
"3316",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",633,0.633,1
"3317",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",962,0.962,1
"3318",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",886,0.886,1
"3319",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",742,0.742,1
"3320",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",700,0.7,1
"3321",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",619,0.619,1
"3322",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",639,0.639,1
"3323",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",535,0.535,1
"3324",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",622,0.622,1
"3325",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",529,0.529,1
"3326",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",464,0.464,1
"3327",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","z",539,0.539,0
"3328",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",616,0.616,1
"3329",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",507,0.507,1
"3330",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",763,0.763,1
"3331",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",577,0.577,1
"3332",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",669,0.669,1
"3333",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",543,0.543,1
"3334",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","z",469,0.469,0
"3335",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",551,0.551,1
"3336",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",532,0.532,1
"3337",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",521,0.521,1
"3338",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","m",521,0.521,0
"3339",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",639,0.639,1
"3340",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",843,0.843,1
"3341",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",805,0.805,1
"3342",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",663,0.663,1
"3343",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","m",552,0.552,0
"3344",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",839,0.839,1
"3345",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","m",568,0.568,0
"3346",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",684,0.684,1
"3347",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",692,0.692,1
"3348",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","m",669,0.669,0
"3349",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",788,0.788,1
"3350",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",664,0.664,1
"3351",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",715,0.715,1
"3352",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","z",682,0.682,0
"3353",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",736,0.736,1
"3354",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",598,0.598,1
"3355",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",762,0.762,1
"3356",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",559,0.559,1
"3357",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",845,0.845,1
"3358",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",453,0.453,1
"3359",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",481,0.481,1
"3360",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",801,0.801,1
"3361",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","x",1499,1.499,0
"3362",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","z",585,0.585,0
"3363",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",558,0.558,1
"3364",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",781,0.781,1
"3365",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",680,0.68,1
"3366",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",545,0.545,1
"3367",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","z",552,0.552,0
"3368",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",574,0.574,1
"3369",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",827,0.827,1
"3370",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",756,0.756,1
"3371",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",569,0.569,1
"3372",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",526,0.526,1
"3373",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",533,0.533,1
"3374",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",620,0.62,1
"3375",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","m",631,0.631,0
"3376",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",601,0.601,1
"3377",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",646,0.646,1
"3378",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",704,0.704,1
"3379",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",703,0.703,1
"3380",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",918,0.918,1
"3381",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",612,0.612,1
"3382",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",896,0.896,1
"3383",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",751,0.751,1
"3384",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",780,0.78,1
"3385",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",480,0.48,1
"3386",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",457,0.457,1
"3387",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",571,0.571,1
"3388",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",545,0.545,1
"3389",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",567,0.567,1
"3390",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",883,0.883,1
"3391",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","m",707,0.707,0
"3392",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",513,0.513,1
"3393",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",530,0.53,1
"3394",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",544,0.544,1
"3395",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",472,0.472,1
"3396",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",696,0.696,1
"3397",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",687,0.687,1
"3398",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","z",696,0.696,0
"3399",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",929,0.929,1
"3400",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",663,0.663,1
"3401",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",759,0.759,1
"3402",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",812,0.812,1
"3403",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",600,0.6,1
"3404",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",691,0.691,1
"3405",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",530,0.53,1
"3406",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",905,0.905,1
"3407",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",393,0.393,1
"3408",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",630,0.63,1
"3409",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",753,0.753,1
"3410",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","m",637,0.637,0
"3411",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",599,0.599,1
"3412",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",459,0.459,1
"3413",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",556,0.556,1
"3414",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","m",626,0.626,0
"3415",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",613,0.613,1
"3416",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",736,0.736,1
"3417",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","z",630,0.63,0
"3418",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",729,0.729,1
"3419",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",832,0.832,1
"3420",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",697,0.697,1
"3421",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",681,0.681,1
"3422",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",706,0.706,1
"3423",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",819,0.819,1
"3424",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",556,0.556,1
"3425",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",561,0.561,1
"3426",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",535,0.535,1
"3427",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",558,0.558,1
"3428",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",668,0.668,1
"3429",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",571,0.571,1
"3430",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",609,0.609,1
"3431",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",485,0.485,1
"3432",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",502,0.502,1
"3433",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",733,0.733,1
"3434",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",660,0.66,1
"3435",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",797,0.797,1
"3436",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",775,0.775,1
"3437",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",516,0.516,1
"3438",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","z",507,0.507,0
"3439",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",723,0.723,1
"3440",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",673,0.673,1
"3441",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",594,0.594,1
"3442",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",670,0.67,1
"3443",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",598,0.598,1
"3444",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","m",562,0.562,0
"3445",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",864,0.864,1
"3446",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","m",842,0.842,0
"3447",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",722,0.722,1
"3448",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","z",655,0.655,0
"3449",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",642,0.642,1
"3450",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",661,0.661,1
"3451",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","z",527,0.527,0
"3452",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",580,0.58,1
"3453",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",762,0.762,1
"3454",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","m",862,0.862,0
"3455",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",728,0.728,1
"3456",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",919,0.919,1
"3457",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",620,0.62,1
"3458",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",1191,1.191,1
"3459",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",714,0.714,1
"3460",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",562,0.562,1
"3461",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",494,0.494,1
"3462",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",623,0.623,1
"3463",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",562,0.562,1
"3464",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",728,0.728,1
"3465",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",717,0.717,1
"3466",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",596,0.596,1
"3467",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","z",449,0.449,0
"3468",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","m",714,0.714,0
"3469",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",681,0.681,1
"3470",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",602,0.602,1
"3471",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",655,0.655,1
"3472",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",487,0.487,1
"3473",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",575,0.575,1
"3474",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",540,0.54,1
"3475",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",579,0.579,1
"3476",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","z",697,0.697,0
"3477",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",655,0.655,1
"3478",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",753,0.753,1
"3479",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",574,0.574,1
"3480",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",652,0.652,1
"3481",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",728,0.728,1
"3482",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",502,0.502,1
"3483",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",942,0.942,1
"3484",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",724,0.724,1
"3485",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",586,0.586,1
"3486",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",542,0.542,1
"3487",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",653,0.653,1
"3488",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","m",638,0.638,0
"3489",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",567,0.567,1
"3490",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",582,0.582,1
"3491",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",673,0.673,1
"3492",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",546,0.546,1
"3493",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","m",617,0.617,0
"3494",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","m",610,0.61,0
"3495",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",727,0.727,1
"3496",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",653,0.653,1
"3497",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",695,0.695,1
"3498",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",679,0.679,1
"3499",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",632,0.632,1
"3500",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",1314,1.314,1
"3501",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",719,0.719,1
"3502",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",774,0.774,1
"3503",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",538,0.538,1
"3504",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",602,0.602,1
"3505",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",588,0.588,1
"3506",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",600,0.6,1
"3507",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",700,0.7,1
"3508",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",548,0.548,1
"3509",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",778,0.778,1
"3510",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",661,0.661,1
"3511",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",648,0.648,1
"3512",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","m",615,0.615,0
"3513",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",579,0.579,1
"3514",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",568,0.568,1
"3515",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",580,0.58,1
"3516",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",649,0.649,1
"3517",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",571,0.571,1
"3518",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",655,0.655,1
"3519",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",545,0.545,1
"3520",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",584,0.584,1
"3521",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",604,0.604,1
"3522",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",673,0.673,1
"3523",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",656,0.656,1
"3524",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","m",489,0.489,0
"3525",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",763,0.763,1
"3526",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",680,0.68,1
"3527",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",881,0.881,1
"3528",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",585,0.585,1
"3529",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",557,0.557,1
"3530",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",570,0.57,1
"3531",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Matching","m",664,0.664,1
"3532",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",577,0.577,1
"3533",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Nonmatching","z",773,0.773,1
"3534",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",642,0.642,1
"3535",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",596,0.596,1
"3536",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Matching","m",585,0.585,1
"3537",1012,2,"none","none","Gyongyi","You","None","None","NonPerson","Nonmatching","z",596,0.596,1
"3538",1012,2,"Gyongyi","none","Gyongyi","You","Friend","Friend","Close","Matching","m",722,0.722,1
"3539",1012,2,"You","none","Gyongyi","You","Self","Self","Self","Nonmatching","z",744,0.744,1
