"","Subject","Gender","Shape","Label1","Label2","Label3","Identity","Matching","Response","RT_ms","RT_sec","ACC"
"2941",2509,1,"Anett","Anett","You","none","Friend","Matching","z",944,0.944,1
"2942",2509,1,"Anett","Anett","You","none","Friend","Matching","z",702,0.702,1
"2943",2509,1,"Anett","Anett","You","none","Friend","Matching","z",931,0.931,1
"2944",2509,1,"Anett","Anett","You","none","Friend","Matching","z",561,0.561,1
"2945",2509,1,"Anett","Anett","You","none","Friend","Matching","z",584,0.584,1
"2946",2509,1,"Anett","Anett","You","none","Friend","Matching","z",549,0.549,1
"2947",2509,1,"Anett","Anett","You","none","Friend","Matching","z",443,0.443,1
"2948",2509,1,"Anett","Anett","You","none","Friend","Matching","z",609,0.609,1
"2949",2509,1,"Anett","Anett","You","none","Friend","Matching","z",1346,1.346,1
"2950",2509,1,"Anett","Anett","You","none","Friend","Matching","z",550,0.55,1
"2951",2509,1,"Anett","Anett","You","none","Friend","Matching","z",581,0.581,1
"2952",2509,1,"Anett","Anett","You","none","Friend","Matching","z",731,0.731,1
"2953",2509,1,"Anett","Anett","You","none","Friend","Matching","z",919,0.919,1
"2954",2509,1,"Anett","Anett","You","none","Friend","Matching","z",587,0.587,1
"2955",2509,1,"Anett","Anett","You","none","Friend","Matching","z",536,0.536,1
"2956",2509,1,"Anett","Anett","You","none","Friend","Matching","z",652,0.652,1
"2957",2509,1,"Anett","Anett","You","none","Friend","Matching","z",857,0.857,1
"2958",2509,1,"Anett","Anett","You","none","Friend","Matching","z",575,0.575,1
"2959",2509,1,"Anett","Anett","You","none","Friend","Matching","z",589,0.589,1
"2960",2509,1,"Anett","Anett","You","none","Friend","Matching","z",573,0.573,1
"2961",2509,1,"Anett","Anett","You","none","Friend","Matching","z",694,0.694,1
"2962",2509,1,"Anett","Anett","You","none","Friend","Matching","z",614,0.614,1
"2963",2509,1,"Anett","Anett","You","none","Friend","Matching","z",473,0.473,1
"2964",2509,1,"Anett","Anett","You","none","Friend","Matching","m",644,0.644,0
"2965",2509,1,"Anett","Anett","You","none","Friend","Matching","z",591,0.591,1
"2966",2509,1,"Anett","Anett","You","none","Friend","Matching","z",492,0.492,1
"2967",2509,1,"Anett","Anett","You","none","Friend","Matching","z",596,0.596,1
"2968",2509,1,"Anett","Anett","You","none","Friend","Matching","z",487,0.487,1
"2969",2509,1,"Anett","Anett","You","none","Friend","Matching","z",522,0.522,1
"2970",2509,1,"Anett","Anett","You","none","Friend","Matching","z",599,0.599,1
"2971",2509,1,"Anett","Anett","You","none","Friend","Matching","z",623,0.623,1
"2972",2509,1,"Anett","Anett","You","none","Friend","Matching","z",658,0.658,1
"2973",2509,1,"Anett","Anett","You","none","Friend","Matching","z",603,0.603,1
"2974",2509,1,"Anett","Anett","You","none","Friend","Matching","z",594,0.594,1
"2975",2509,1,"Anett","Anett","You","none","Friend","Matching","z",593,0.593,1
"2976",2509,1,"Anett","Anett","You","none","Friend","Matching","z",613,0.613,1
"2977",2509,1,"Anett","Anett","You","none","Friend","Matching","z",590,0.59,1
"2978",2509,1,"Anett","Anett","You","none","Friend","Matching","z",610,0.61,1
"2979",2509,1,"Anett","Anett","You","none","Friend","Matching","z",527,0.527,1
"2980",2509,1,"Anett","Anett","You","none","Friend","Matching","z",575,0.575,1
"2981",2509,1,"Anett","Anett","You","none","Friend","Matching","z",691,0.691,1
"2982",2509,1,"Anett","Anett","You","none","Friend","Matching","z",913,0.913,1
"2983",2509,1,"Anett","Anett","You","none","Friend","Matching","z",613,0.613,1
"2984",2509,1,"Anett","Anett","You","none","Friend","Matching","z",688,0.688,1
"2985",2509,1,"Anett","Anett","You","none","Friend","Matching","z",571,0.571,1
"2986",2509,1,"Anett","Anett","You","none","Friend","Matching","z",655,0.655,1
"2987",2509,1,"Anett","Anett","You","none","Friend","Matching","z",601,0.601,1
"2988",2509,1,"Anett","Anett","You","none","Friend","Matching","z",581,0.581,1
"2989",2509,1,"Anett","Anett","You","none","Friend","Matching","z",675,0.675,1
"2990",2509,1,"Anett","Anett","You","none","Friend","Matching","z",650,0.65,1
"2991",2509,1,"Anett","Anett","You","none","Friend","Matching","z",628,0.628,1
"2992",2509,1,"Anett","Anett","You","none","Friend","Matching","z",568,0.568,1
"2993",2509,1,"Anett","Anett","You","none","Friend","Matching","z",1136,1.136,1
"2994",2509,1,"Anett","Anett","You","none","Friend","Matching","z",477,0.477,1
"2995",2509,1,"Anett","Anett","You","none","Friend","Matching","z",1030,1.03,1
"2996",2509,1,"Anett","Anett","You","none","Friend","Matching","z",684,0.684,1
"2997",2509,1,"Anett","Anett","You","none","Friend","Matching","z",1026,1.026,1
"2998",2509,1,"Anett","Anett","You","none","Friend","Matching","z",727,0.727,1
"2999",2509,1,"Anett","Anett","You","none","Friend","Matching","z",719,0.719,1
"3000",2509,1,"Anett","Anett","You","none","Friend","Matching","z",668,0.668,1
"3001",2509,1,"none","Anett","You","none","None","Matching","z",754,0.754,1
"3002",2509,1,"none","Anett","You","none","None","Matching","z",684,0.684,1
"3003",2509,1,"none","Anett","You","none","None","Matching","z",682,0.682,1
"3004",2509,1,"none","Anett","You","none","None","Matching","z",784,0.784,1
"3005",2509,1,"none","Anett","You","none","None","Matching","z",628,0.628,1
"3006",2509,1,"none","Anett","You","none","None","Matching","z",545,0.545,1
"3007",2509,1,"none","Anett","You","none","None","Matching","z",698,0.698,1
"3008",2509,1,"none","Anett","You","none","None","Matching","z",618,0.618,1
"3009",2509,1,"none","Anett","You","none","None","Matching","z",824,0.824,1
"3010",2509,1,"none","Anett","You","none","None","Matching","z",719,0.719,1
"3011",2509,1,"none","Anett","You","none","None","Matching","z",651,0.651,1
"3012",2509,1,"none","Anett","You","none","None","Matching","z",607,0.607,1
"3013",2509,1,"none","Anett","You","none","None","Matching","z",624,0.624,1
"3014",2509,1,"none","Anett","You","none","None","Matching","z",786,0.786,1
"3015",2509,1,"none","Anett","You","none","None","Matching","z",622,0.622,1
"3016",2509,1,"none","Anett","You","none","None","Matching","z",616,0.616,1
"3017",2509,1,"none","Anett","You","none","None","Matching","z",779,0.779,1
"3018",2509,1,"none","Anett","You","none","None","Matching","z",681,0.681,1
"3019",2509,1,"none","Anett","You","none","None","Matching","z",657,0.657,1
"3020",2509,1,"none","Anett","You","none","None","Matching","z",795,0.795,1
"3021",2509,1,"none","Anett","You","none","None","Matching","z",690,0.69,1
"3022",2509,1,"none","Anett","You","none","None","Matching","z",737,0.737,1
"3023",2509,1,"none","Anett","You","none","None","Matching","z",727,0.727,1
"3024",2509,1,"none","Anett","You","none","None","Matching","z",609,0.609,1
"3025",2509,1,"none","Anett","You","none","None","Matching","z",975,0.975,1
"3026",2509,1,"none","Anett","You","none","None","Matching","m",1234,1.234,0
"3027",2509,1,"none","Anett","You","none","None","Matching","z",434,0.434,1
"3028",2509,1,"none","Anett","You","none","None","Matching","z",725,0.725,1
"3029",2509,1,"none","Anett","You","none","None","Matching","m",610,0.61,0
"3030",2509,1,"none","Anett","You","none","None","Matching","z",548,0.548,1
"3031",2509,1,"none","Anett","You","none","None","Matching","z",585,0.585,1
"3032",2509,1,"none","Anett","You","none","None","Matching","z",742,0.742,1
"3033",2509,1,"none","Anett","You","none","None","Matching","z",710,0.71,1
"3034",2509,1,"none","Anett","You","none","None","Matching","z",870,0.87,1
"3035",2509,1,"none","Anett","You","none","None","Matching","z",637,0.637,1
"3036",2509,1,"none","Anett","You","none","None","Matching","z",660,0.66,1
"3037",2509,1,"none","Anett","You","none","None","Matching","z",814,0.814,1
"3038",2509,1,"none","Anett","You","none","None","Matching","z",823,0.823,1
"3039",2509,1,"none","Anett","You","none","None","Matching","z",663,0.663,1
"3040",2509,1,"none","Anett","You","none","None","Matching","z",737,0.737,1
"3041",2509,1,"none","Anett","You","none","None","Matching","z",647,0.647,1
"3042",2509,1,"none","Anett","You","none","None","Matching","z",722,0.722,1
"3043",2509,1,"none","Anett","You","none","None","Matching","z",617,0.617,1
"3044",2509,1,"none","Anett","You","none","None","Matching","z",1147,1.147,1
"3045",2509,1,"none","Anett","You","none","None","Matching","z",864,0.864,1
"3046",2509,1,"none","Anett","You","none","None","Matching","z",640,0.64,1
"3047",2509,1,"none","Anett","You","none","None","Matching","z",689,0.689,1
"3048",2509,1,"none","Anett","You","none","None","Matching","z",683,0.683,1
"3049",2509,1,"none","Anett","You","none","None","Matching","z",745,0.745,1
"3050",2509,1,"none","Anett","You","none","None","Matching","z",575,0.575,1
"3051",2509,1,"none","Anett","You","none","None","Matching","z",736,0.736,1
"3052",2509,1,"none","Anett","You","none","None","Matching","z",1102,1.102,1
"3053",2509,1,"none","Anett","You","none","None","Matching","z",725,0.725,1
"3054",2509,1,"none","Anett","You","none","None","Matching","z",667,0.667,1
"3055",2509,1,"none","Anett","You","none","None","Matching","z",842,0.842,1
"3056",2509,1,"none","Anett","You","none","None","Matching","z",656,0.656,1
"3057",2509,1,"none","Anett","You","none","None","Matching","z",774,0.774,1
"3058",2509,1,"none","Anett","You","none","None","Matching","z",1202,1.202,1
"3059",2509,1,"none","Anett","You","none","None","Matching","z",746,0.746,1
"3060",2509,1,"none","Anett","You","none","None","Matching","z",676,0.676,1
"3061",2509,1,"You","Anett","You","none","Self","Nonmatching","m",671,0.671,1
"3062",2509,1,"You","Anett","You","none","Self","Nonmatching","m",702,0.702,1
"3063",2509,1,"You","Anett","You","none","Self","Nonmatching","m",519,0.519,1
"3064",2509,1,"You","Anett","You","none","Self","Nonmatching","m",881,0.881,1
"3065",2509,1,"You","Anett","You","none","Self","Nonmatching","m",665,0.665,1
"3066",2509,1,"You","Anett","You","none","Self","Nonmatching","m",776,0.776,1
"3067",2509,1,"You","Anett","You","none","Self","Nonmatching","m",772,0.772,1
"3068",2509,1,"You","Anett","You","none","Self","Nonmatching","m",926,0.926,1
"3069",2509,1,"You","Anett","You","none","Self","Nonmatching","m",1149,1.149,1
"3070",2509,1,"You","Anett","You","none","Self","Nonmatching","m",789,0.789,1
"3071",2509,1,"You","Anett","You","none","Self","Nonmatching","m",729,0.729,1
"3072",2509,1,"You","Anett","You","none","Self","Nonmatching","m",589,0.589,1
"3073",2509,1,"You","Anett","You","none","Self","Nonmatching","m",676,0.676,1
"3074",2509,1,"You","Anett","You","none","Self","Nonmatching","m",971,0.971,1
"3075",2509,1,"You","Anett","You","none","Self","Nonmatching","m",694,0.694,1
"3076",2509,1,"You","Anett","You","none","Self","Nonmatching","m",719,0.719,1
"3077",2509,1,"You","Anett","You","none","Self","Nonmatching","m",573,0.573,1
"3078",2509,1,"You","Anett","You","none","Self","Nonmatching","m",618,0.618,1
"3079",2509,1,"You","Anett","You","none","Self","Nonmatching","m",780,0.78,1
"3080",2509,1,"You","Anett","You","none","Self","Nonmatching","m",705,0.705,1
"3081",2509,1,"You","Anett","You","none","Self","Nonmatching","m",723,0.723,1
"3082",2509,1,"You","Anett","You","none","Self","Nonmatching","m",711,0.711,1
"3083",2509,1,"You","Anett","You","none","Self","Nonmatching","m",536,0.536,1
"3084",2509,1,"You","Anett","You","none","Self","Nonmatching","m",464,0.464,1
"3085",2509,1,"You","Anett","You","none","Self","Nonmatching","m",817,0.817,1
"3086",2509,1,"You","Anett","You","none","Self","Nonmatching","m",631,0.631,1
"3087",2509,1,"You","Anett","You","none","Self","Nonmatching","m",834,0.834,1
"3088",2509,1,"You","Anett","You","none","Self","Nonmatching","m",585,0.585,1
"3089",2509,1,"You","Anett","You","none","Self","Nonmatching","m",1122,1.122,1
"3090",2509,1,"You","Anett","You","none","Self","Nonmatching","m",844,0.844,1
"3091",2509,1,"You","Anett","You","none","Self","Nonmatching","m",705,0.705,1
"3092",2509,1,"You","Anett","You","none","Self","Nonmatching","m",813,0.813,1
"3093",2509,1,"You","Anett","You","none","Self","Nonmatching","m",820,0.82,1
"3094",2509,1,"You","Anett","You","none","Self","Nonmatching","m",950,0.95,1
"3095",2509,1,"You","Anett","You","none","Self","Nonmatching","m",564,0.564,1
"3096",2509,1,"You","Anett","You","none","Self","Nonmatching","m",822,0.822,1
"3097",2509,1,"You","Anett","You","none","Self","Nonmatching","m",540,0.54,1
"3098",2509,1,"You","Anett","You","none","Self","Nonmatching","m",691,0.691,1
"3099",2509,1,"You","Anett","You","none","Self","Nonmatching","m",586,0.586,1
"3100",2509,1,"You","Anett","You","none","Self","Nonmatching","m",654,0.654,1
"3101",2509,1,"You","Anett","You","none","Self","Nonmatching","m",720,0.72,1
"3102",2509,1,"You","Anett","You","none","Self","Nonmatching","m",845,0.845,1
"3103",2509,1,"You","Anett","You","none","Self","Nonmatching","m",724,0.724,1
"3104",2509,1,"You","Anett","You","none","Self","Nonmatching","m",800,0.8,1
"3105",2509,1,"You","Anett","You","none","Self","Nonmatching","m",783,0.783,1
"3106",2509,1,"You","Anett","You","none","Self","Nonmatching","m",747,0.747,1
"3107",2509,1,"You","Anett","You","none","Self","Nonmatching","m",770,0.77,1
"3108",2509,1,"You","Anett","You","none","Self","Nonmatching","m",633,0.633,1
"3109",2509,1,"You","Anett","You","none","Self","Nonmatching","m",587,0.587,1
"3110",2509,1,"You","Anett","You","none","Self","Nonmatching","m",639,0.639,1
"3111",2509,1,"You","Anett","You","none","Self","Nonmatching","m",719,0.719,1
"3112",2509,1,"You","Anett","You","none","Self","Nonmatching","x",1500,1.5,0
"3113",2509,1,"You","Anett","You","none","Self","Nonmatching","m",780,0.78,1
"3114",2509,1,"You","Anett","You","none","Self","Nonmatching","x",1499,1.499,0
"3115",2509,1,"You","Anett","You","none","Self","Nonmatching","m",1202,1.202,1
"3116",2509,1,"You","Anett","You","none","Self","Nonmatching","m",1298,1.298,1
"3117",2509,1,"You","Anett","You","none","Self","Nonmatching","m",698,0.698,1
"3118",2509,1,"You","Anett","You","none","Self","Nonmatching","m",873,0.873,1
"3119",2509,1,"You","Anett","You","none","Self","Nonmatching","m",803,0.803,1
"3120",2509,1,"You","Anett","You","none","Self","Nonmatching","m",900,0.9,1
"3121",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",742,0.742,1
"3122",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",648,0.648,1
"3123",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",738,0.738,1
"3124",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",675,0.675,1
"3125",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",773,0.773,1
"3126",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",560,0.56,1
"3127",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",808,0.808,1
"3128",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",899,0.899,1
"3129",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",603,0.603,1
"3130",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",1021,1.021,1
"3131",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","x",1500,1.5,0
"3132",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",626,0.626,1
"3133",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",665,0.665,1
"3134",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",659,0.659,1
"3135",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",644,0.644,1
"3136",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",1014,1.014,1
"3137",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",621,0.621,1
"3138",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",786,0.786,1
"3139",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",606,0.606,1
"3140",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",731,0.731,1
"3141",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",729,0.729,1
"3142",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",614,0.614,1
"3143",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",767,0.767,1
"3144",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",1249,1.249,1
"3145",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",945,0.945,1
"3146",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",650,0.65,1
"3147",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",1240,1.24,1
"3148",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",1079,1.079,1
"3149",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",842,0.842,1
"3150",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",724,0.724,1
"3151",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",507,0.507,1
"3152",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",597,0.597,1
"3153",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",821,0.821,1
"3154",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",559,0.559,1
"3155",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",674,0.674,1
"3156",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",541,0.541,1
"3157",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",524,0.524,1
"3158",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",963,0.963,1
"3159",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",919,0.919,1
"3160",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",762,0.762,1
"3161",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",685,0.685,1
"3162",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",818,0.818,1
"3163",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",856,0.856,1
"3164",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",925,0.925,1
"3165",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",964,0.964,1
"3166",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",680,0.68,1
"3167",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",623,0.623,1
"3168",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",594,0.594,1
"3169",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",635,0.635,1
"3170",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",726,0.726,1
"3171",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",734,0.734,1
"3172",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",628,0.628,1
"3173",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",556,0.556,1
"3174",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",854,0.854,1
"3175",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",678,0.678,1
"3176",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",775,0.775,1
"3177",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",779,0.779,1
"3178",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","x",1499,1.499,0
"3179",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",651,0.651,1
"3180",2509,1,"Anett","Anett","You","none","Friend","Nonmatching","m",813,0.813,1
"3181",2509,1,"none","Anett","You","none","None","Nonmatching","m",569,0.569,1
"3182",2509,1,"none","Anett","You","none","None","Nonmatching","m",564,0.564,1
"3183",2509,1,"none","Anett","You","none","None","Nonmatching","m",629,0.629,1
"3184",2509,1,"none","Anett","You","none","None","Nonmatching","m",778,0.778,1
"3185",2509,1,"none","Anett","You","none","None","Nonmatching","m",582,0.582,1
"3186",2509,1,"none","Anett","You","none","None","Nonmatching","m",693,0.693,1
"3187",2509,1,"none","Anett","You","none","None","Nonmatching","m",631,0.631,1
"3188",2509,1,"none","Anett","You","none","None","Nonmatching","m",553,0.553,1
"3189",2509,1,"none","Anett","You","none","None","Nonmatching","m",746,0.746,1
"3190",2509,1,"none","Anett","You","none","None","Nonmatching","m",642,0.642,1
"3191",2509,1,"none","Anett","You","none","None","Nonmatching","m",764,0.764,1
"3192",2509,1,"none","Anett","You","none","None","Nonmatching","m",817,0.817,1
"3193",2509,1,"none","Anett","You","none","None","Nonmatching","m",770,0.77,1
"3194",2509,1,"none","Anett","You","none","None","Nonmatching","m",591,0.591,1
"3195",2509,1,"none","Anett","You","none","None","Nonmatching","m",588,0.588,1
"3196",2509,1,"none","Anett","You","none","None","Nonmatching","m",538,0.538,1
"3197",2509,1,"none","Anett","You","none","None","Nonmatching","m",533,0.533,1
"3198",2509,1,"none","Anett","You","none","None","Nonmatching","m",587,0.587,1
"3199",2509,1,"none","Anett","You","none","None","Nonmatching","m",623,0.623,1
"3200",2509,1,"none","Anett","You","none","None","Nonmatching","m",738,0.738,1
"3201",2509,1,"none","Anett","You","none","None","Nonmatching","m",585,0.585,1
"3202",2509,1,"none","Anett","You","none","None","Nonmatching","m",692,0.692,1
"3203",2509,1,"none","Anett","You","none","None","Nonmatching","m",723,0.723,1
"3204",2509,1,"none","Anett","You","none","None","Nonmatching","m",857,0.857,1
"3205",2509,1,"none","Anett","You","none","None","Nonmatching","m",570,0.57,1
"3206",2509,1,"none","Anett","You","none","None","Nonmatching","m",635,0.635,1
"3207",2509,1,"none","Anett","You","none","None","Nonmatching","m",595,0.595,1
"3208",2509,1,"none","Anett","You","none","None","Nonmatching","m",606,0.606,1
"3209",2509,1,"none","Anett","You","none","None","Nonmatching","m",624,0.624,1
"3210",2509,1,"none","Anett","You","none","None","Nonmatching","m",876,0.876,1
"3211",2509,1,"none","Anett","You","none","None","Nonmatching","m",750,0.75,1
"3212",2509,1,"none","Anett","You","none","None","Nonmatching","m",935,0.935,1
"3213",2509,1,"none","Anett","You","none","None","Nonmatching","m",1137,1.137,1
"3214",2509,1,"none","Anett","You","none","None","Nonmatching","m",893,0.893,1
"3215",2509,1,"none","Anett","You","none","None","Nonmatching","m",849,0.849,1
"3216",2509,1,"none","Anett","You","none","None","Nonmatching","m",700,0.7,1
"3217",2509,1,"none","Anett","You","none","None","Nonmatching","m",784,0.784,1
"3218",2509,1,"none","Anett","You","none","None","Nonmatching","m",1286,1.286,1
"3219",2509,1,"none","Anett","You","none","None","Nonmatching","m",616,0.616,1
"3220",2509,1,"none","Anett","You","none","None","Nonmatching","z",513,0.513,0
"3221",2509,1,"none","Anett","You","none","None","Nonmatching","m",890,0.89,1
"3222",2509,1,"none","Anett","You","none","None","Nonmatching","m",646,0.646,1
"3223",2509,1,"none","Anett","You","none","None","Nonmatching","m",632,0.632,1
"3224",2509,1,"none","Anett","You","none","None","Nonmatching","z",665,0.665,0
"3225",2509,1,"none","Anett","You","none","None","Nonmatching","m",605,0.605,1
"3226",2509,1,"none","Anett","You","none","None","Nonmatching","m",793,0.793,1
"3227",2509,1,"none","Anett","You","none","None","Nonmatching","m",934,0.934,1
"3228",2509,1,"none","Anett","You","none","None","Nonmatching","m",762,0.762,1
"3229",2509,1,"none","Anett","You","none","None","Nonmatching","m",1280,1.28,1
"3230",2509,1,"none","Anett","You","none","None","Nonmatching","m",821,0.821,1
"3231",2509,1,"none","Anett","You","none","None","Nonmatching","m",698,0.698,1
"3232",2509,1,"none","Anett","You","none","None","Nonmatching","m",701,0.701,1
"3233",2509,1,"none","Anett","You","none","None","Nonmatching","m",661,0.661,1
"3234",2509,1,"none","Anett","You","none","None","Nonmatching","x",1500,1.5,0
"3235",2509,1,"none","Anett","You","none","None","Nonmatching","m",695,0.695,1
"3236",2509,1,"none","Anett","You","none","None","Nonmatching","m",762,0.762,1
"3237",2509,1,"none","Anett","You","none","None","Nonmatching","m",907,0.907,1
"3238",2509,1,"none","Anett","You","none","None","Nonmatching","m",715,0.715,1
"3239",2509,1,"none","Anett","You","none","None","Nonmatching","m",684,0.684,1
"3240",2509,1,"none","Anett","You","none","None","Nonmatching","m",1026,1.026,1
"3241",2510,2,"You","Lisanne","none","You","Self","Matching","m",755,0.755,1
"3242",2510,2,"You","Lisanne","none","You","Self","Matching","m",400,0.4,1
"3243",2510,2,"You","Lisanne","none","You","Self","Matching","z",1018,1.018,0
"3244",2510,2,"You","Lisanne","none","You","Self","Matching","m",743,0.743,1
"3245",2510,2,"You","Lisanne","none","You","Self","Matching","m",747,0.747,1
"3246",2510,2,"You","Lisanne","none","You","Self","Matching","m",776,0.776,1
"3247",2510,2,"You","Lisanne","none","You","Self","Matching","m",841,0.841,1
"3248",2510,2,"You","Lisanne","none","You","Self","Matching","m",579,0.579,1
"3249",2510,2,"You","Lisanne","none","You","Self","Matching","m",693,0.693,1
"3250",2510,2,"You","Lisanne","none","You","Self","Matching","m",673,0.673,1
"3251",2510,2,"You","Lisanne","none","You","Self","Matching","m",722,0.722,1
"3252",2510,2,"You","Lisanne","none","You","Self","Matching","m",524,0.524,1
"3253",2510,2,"You","Lisanne","none","You","Self","Matching","m",707,0.707,1
"3254",2510,2,"You","Lisanne","none","You","Self","Matching","m",515,0.515,1
"3255",2510,2,"You","Lisanne","none","You","Self","Matching","m",625,0.625,1
"3256",2510,2,"You","Lisanne","none","You","Self","Matching","m",392,0.392,1
"3257",2510,2,"You","Lisanne","none","You","Self","Matching","m",578,0.578,1
"3258",2510,2,"You","Lisanne","none","You","Self","Matching","m",531,0.531,1
"3259",2510,2,"You","Lisanne","none","You","Self","Matching","m",622,0.622,1
"3260",2510,2,"You","Lisanne","none","You","Self","Matching","m",511,0.511,1
"3261",2510,2,"You","Lisanne","none","You","Self","Matching","m",754,0.754,1
"3262",2510,2,"You","Lisanne","none","You","Self","Matching","x",1499,1.499,0
"3263",2510,2,"You","Lisanne","none","You","Self","Matching","m",489,0.489,1
"3264",2510,2,"You","Lisanne","none","You","Self","Matching","z",864,0.864,0
"3265",2510,2,"You","Lisanne","none","You","Self","Matching","m",545,0.545,1
"3266",2510,2,"You","Lisanne","none","You","Self","Matching","m",688,0.688,1
"3267",2510,2,"You","Lisanne","none","You","Self","Matching","m",626,0.626,1
"3268",2510,2,"You","Lisanne","none","You","Self","Matching","m",591,0.591,1
"3269",2510,2,"You","Lisanne","none","You","Self","Matching","m",551,0.551,1
"3270",2510,2,"You","Lisanne","none","You","Self","Matching","m",596,0.596,1
"3271",2510,2,"You","Lisanne","none","You","Self","Matching","m",659,0.659,1
"3272",2510,2,"You","Lisanne","none","You","Self","Matching","m",675,0.675,1
"3273",2510,2,"You","Lisanne","none","You","Self","Matching","m",742,0.742,1
"3274",2510,2,"You","Lisanne","none","You","Self","Matching","m",680,0.68,1
"3275",2510,2,"You","Lisanne","none","You","Self","Matching","m",593,0.593,1
"3276",2510,2,"You","Lisanne","none","You","Self","Matching","m",854,0.854,1
"3277",2510,2,"You","Lisanne","none","You","Self","Matching","m",501,0.501,1
"3278",2510,2,"You","Lisanne","none","You","Self","Matching","m",677,0.677,1
"3279",2510,2,"You","Lisanne","none","You","Self","Matching","m",607,0.607,1
"3280",2510,2,"You","Lisanne","none","You","Self","Matching","m",601,0.601,1
"3281",2510,2,"You","Lisanne","none","You","Self","Matching","m",469,0.469,1
"3282",2510,2,"You","Lisanne","none","You","Self","Matching","z",698,0.698,0
"3283",2510,2,"You","Lisanne","none","You","Self","Matching","m",734,0.734,1
"3284",2510,2,"You","Lisanne","none","You","Self","Matching","m",572,0.572,1
"3285",2510,2,"You","Lisanne","none","You","Self","Matching","m",661,0.661,1
"3286",2510,2,"You","Lisanne","none","You","Self","Matching","m",668,0.668,1
"3287",2510,2,"You","Lisanne","none","You","Self","Matching","m",604,0.604,1
"3288",2510,2,"You","Lisanne","none","You","Self","Matching","m",1082,1.082,1
"3289",2510,2,"You","Lisanne","none","You","Self","Matching","m",762,0.762,1
"3290",2510,2,"You","Lisanne","none","You","Self","Matching","m",760,0.76,1
"3291",2510,2,"You","Lisanne","none","You","Self","Matching","m",831,0.831,1
"3292",2510,2,"You","Lisanne","none","You","Self","Matching","m",805,0.805,1
