"","Subject","Age","Gender","Handedness","Shape","Label","Matching","Identity","Response","RT_ms","RT_sec","ACC"
"16857",158,21,"female","right","T.bmp","中性","Matching","中性",2,883,0.883,1
"16858",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,837,0.837,1
"16859",158,21,"female","right","T.bmp","中性","Matching","中性",2,623,0.623,1
"16860",158,21,"female","right","T.bmp","中性","Matching","中性",2,611,0.611,1
"16861",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,733,0.733,1
"16862",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,926,0.926,1
"16863",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,841,0.841,1
"16864",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,569,0.569,1
"16865",158,21,"female","right","T.bmp","中性","Matching","中性",2,763,0.763,1
"16866",158,21,"female","right","T.bmp","中性","Matching","中性",2,917,0.917,1
"16867",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,553,0.553,1
"16868",158,21,"female","right","T.bmp","中性","Matching","中性",2,779,0.779,1
"16869",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,598,0.598,1
"16870",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,736,0.736,1
"16871",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,546,0.546,1
"16872",158,21,"female","right","T.bmp","中性","Matching","中性",2,740,0.74,1
"16873",158,21,"female","right","T.bmp","中性","Matching","中性",NA,0,0,0
"16874",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,680,0.68,1
"16875",158,21,"female","right","T.bmp","中性","Matching","中性",2,618,0.618,1
"16876",158,21,"female","right","T.bmp","中性","Matching","中性",2,628,0.628,1
"16877",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,830,0.83,1
"16878",158,21,"female","right","T.bmp","中性","Matching","中性",2,555,0.555,1
"16879",158,21,"female","right","T.bmp","中性","Matching","中性",2,485,0.485,1
"16880",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,597,0.597,1
"16881",158,21,"female","right","T.bmp","中性","Matching","中性",2,585,0.585,1
"16882",158,21,"female","right","T.bmp","中性","Matching","中性",2,748,0.748,1
"16883",158,21,"female","right","T.bmp","中性","Matching","中性",1,702,0.702,0
"16884",158,21,"female","right","T.bmp","中性","Matching","中性",2,768,0.768,1
"16885",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,562,0.562,1
"16886",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,556,0.556,1
"16887",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,478,0.478,1
"16888",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,527,0.527,1
"16889",158,21,"female","right","T.bmp","中性","Matching","中性",2,585,0.585,1
"16890",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,754,0.754,1
"16891",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,612,0.612,1
"16892",158,21,"female","right","T.bmp","中性","Matching","中性",2,574,0.574,1
"16893",158,21,"female","right","T.bmp","中性","Matching","中性",2,632,0.632,1
"16894",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,523,0.523,1
"16895",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,493,0.493,1
"16896",158,21,"female","right","T.bmp","中性","Matching","中性",2,543,0.543,1
"16897",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,995,0.995,1
"16898",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,565,0.565,1
"16899",158,21,"female","right","T.bmp","中性","Matching","中性",2,727,0.727,1
"16900",158,21,"female","right","T.bmp","中性","Matching","中性",2,569,0.569,1
"16901",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,587,0.587,1
"16902",158,21,"female","right","T.bmp","中性","Matching","中性",2,638,0.638,1
"16903",158,21,"female","right","T.bmp","中性","Matching","中性",2,520,0.52,1
"16904",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,506,0.506,1
"16905",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,826,0.826,1
"16906",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,916,0.916,1
"16907",158,21,"female","right","T.bmp","中性","Matching","中性",2,655,0.655,1
"16908",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,673,0.673,1
"16909",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,499,0.499,1
"16910",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,549,0.549,1
"16911",158,21,"female","right","T.bmp","中性","Matching","中性",2,879,0.879,1
"16912",158,21,"female","right","T.bmp","中性","Matching","中性",2,1073,1.073,1
"16913",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,652,0.652,1
"16914",158,21,"female","right","T.bmp","中性","Matching","中性",2,812,0.812,1
"16915",158,21,"female","right","T.bmp","中性","Matching","中性",2,727,0.727,1
"16916",158,21,"female","right","T.bmp","中性","Matching","中性",2,921,0.921,1
"16917",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,619,0.619,1
"16918",158,21,"female","right","T.bmp","中性","Matching","中性",2,741,0.741,1
"16919",158,21,"female","right","T.bmp","中性","Matching","中性",2,575,0.575,1
"16920",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,540,0.54,1
"16921",158,21,"female","right","T.bmp","中性","Matching","中性",2,622,0.622,1
"16922",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,712,0.712,1
"16923",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,886,0.886,1
"16924",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,632,0.632,1
"16925",158,21,"female","right","T.bmp","中性","Matching","中性",2,604,0.604,1
"16926",158,21,"female","right","T.bmp","中性","Matching","中性",2,695,0.695,1
"16927",158,21,"female","right","C.bmp","高兴","Matching","高兴",2,585,0.585,1
"16928",158,21,"female","right","T.bmp","中性","Matching","中性",2,659,0.659,1
"16929",158,21,"female","right","T.bmp","高兴","Nonmatching","中性",NA,0,0,0
"16930",158,21,"female","right","C.bmp","中性","Nonmatching","高兴",NA,0,0,0
"16931",158,21,"female","right","C.bmp","中性","Nonmatching","高兴",NA,0,0,0
"16932",158,21,"female","right","T.bmp","高兴","Nonmatching","中性",1,868,0.868,1
"16933",158,21,"female","right","C.bmp","中性","Nonmatching","高兴",2,481,0.481,0
"16934",158,21,"female","right","T.bmp","高兴","Nonmatching","中性",1,632,0.632,1
"16935",158,21,"female","right","C.bmp","中性","Nonmatching","高兴",1,983,0.983,1
"16936",158,21,"female","right","T.bmp","高兴","Nonmatching","中性",1,757,0.757,1
"16937",158,21,"female","right","T.bmp","高兴","Nonmatching","中性",1,681,0.681,1
"16938",158,21,"female","right","T.bmp","高兴","Nonmatching","中性",1,655,0.655,1
"16939",158,21,"female","right","C.bmp","中性","Nonmatching","高兴",2,489,0.489,0
"16940",158,21,"female","right","C.bmp","中性","Nonmatching","高兴",1,715,0.715,1
"16941",158,21,"female","right","T.bmp","高兴","Nonmatching","中性",1,575,0.575,1
"16942",158,21,"female","right","T.bmp","高兴","Nonmatching","中性",1,624,0.624,1
"16943",158,21,"female","right","C.bmp","中性","Nonmatching","高兴",2,482,0.482,0
"16944",158,21,"female","right","C.bmp","中性","Nonmatching","高兴",1,628,0.628,1
"16945",158,21,"female","right","T.bmp","高兴","Nonmatching","中性",1,737,0.737,1
"16946",158,21,"female","right","C.bmp","中性","Nonmatching","高兴",2,548,0.548,0
"16947",158,21,"female","right","T.bmp","高兴","Nonmatching","中性",2,622,0.622,0
"16948",158,21,"female","right","C.bmp","中性","Nonmatching","高兴",2,544,0.544,0
"16949",158,21,"female","right","T.bmp","高兴","Nonmatching","中性",1,723,0.723,1
"16950",158,21,"female","right","C.bmp","中性","Nonmatching","高兴",1,695,0.695,1
"16951",158,21,"female","right","T.bmp","高兴","Nonmatching","中性",1,810,0.81,1
"16952",158,21,"female","right","C.bmp","中性","Nonmatching","高兴",2,883,0.883,0
"16953",158,21,"female","right","C.bmp","中性","Nonmatching","高兴",1,793,0.793,1
"16954",158,21,"female","right","T.bmp","高兴","Nonmatching","中性",1,746,0.746,1
"16955",158,21,"female","right","C.bmp","中性","Nonmatching","高兴",1,796,0.796,1
"16956",158,21,"female","right","T.bmp","高兴","Nonmatching","中性",1,578,0.578,1
"16957",159,22,"female","right","D.bmp","中性","Matching","中性",NA,0,0,0
"16958",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,489,0.489,1
"16959",159,22,"female","right","D.bmp","中性","Matching","中性",2,832,0.832,0
"16960",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,460,0.46,1
"16961",159,22,"female","right","D.bmp","中性","Matching","中性",2,660,0.66,0
"16962",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,478,0.478,1
"16963",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,480,0.48,1
"16964",159,22,"female","right","D.bmp","中性","Matching","中性",NA,0,0,0
"16965",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,548,0.548,1
"16966",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,510,0.51,1
"16967",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,457,0.457,1
"16968",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,387,0.387,1
"16969",159,22,"female","right","D.bmp","中性","Matching","中性",1,667,0.667,1
"16970",159,22,"female","right","D.bmp","中性","Matching","中性",1,605,0.605,1
"16971",159,22,"female","right","D.bmp","中性","Matching","中性",1,535,0.535,1
"16972",159,22,"female","right","D.bmp","中性","Matching","中性",2,684,0.684,0
"16973",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,446,0.446,1
"16974",159,22,"female","right","D.bmp","中性","Matching","中性",1,640,0.64,1
"16975",159,22,"female","right","D.bmp","中性","Matching","中性",1,554,0.554,1
"16976",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,558,0.558,1
"16977",159,22,"female","right","D.bmp","中性","Matching","中性",1,616,0.616,1
"16978",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,594,0.594,1
"16979",159,22,"female","right","D.bmp","中性","Matching","中性",1,526,0.526,1
"16980",159,22,"female","right","D.bmp","中性","Matching","中性",1,720,0.72,1
"16981",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,546,0.546,1
"16982",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,476,0.476,1
"16983",159,22,"female","right","D.bmp","中性","Matching","中性",1,425,0.425,1
"16984",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,467,0.467,1
"16985",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,525,0.525,1
"16986",159,22,"female","right","D.bmp","中性","Matching","中性",1,377,0.377,1
"16987",159,22,"female","right","D.bmp","中性","Matching","中性",1,659,0.659,1
"16988",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,574,0.574,1
"16989",159,22,"female","right","D.bmp","中性","Matching","中性",1,545,0.545,1
"16990",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,500,0.5,1
"16991",159,22,"female","right","D.bmp","中性","Matching","中性",1,631,0.631,1
"16992",159,22,"female","right","D.bmp","中性","Matching","中性",1,481,0.481,1
"16993",159,22,"female","right","C.bmp","高兴","Matching","高兴",2,443,0.443,0
"16994",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,456,0.456,1
"16995",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,442,0.442,1
"16996",159,22,"female","right","D.bmp","中性","Matching","中性",1,676,0.676,1
"16997",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,452,0.452,1
"16998",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,407,0.407,1
"16999",159,22,"female","right","D.bmp","中性","Matching","中性",1,675,0.675,1
"17000",159,22,"female","right","D.bmp","中性","Matching","中性",1,389,0.389,1
"17001",159,22,"female","right","D.bmp","中性","Matching","中性",1,755,0.755,1
"17002",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,486,0.486,1
"17003",159,22,"female","right","D.bmp","中性","Matching","中性",1,616,0.616,1
"17004",159,22,"female","right","D.bmp","中性","Matching","中性",1,435,0.435,1
"17005",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,493,0.493,1
"17006",159,22,"female","right","D.bmp","中性","Matching","中性",1,679,0.679,1
"17007",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,497,0.497,1
"17008",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,427,0.427,1
"17009",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,568,0.568,1
"17010",159,22,"female","right","D.bmp","中性","Matching","中性",1,594,0.594,1
"17011",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,500,0.5,1
"17012",159,22,"female","right","D.bmp","中性","Matching","中性",2,454,0.454,0
"17013",159,22,"female","right","D.bmp","中性","Matching","中性",1,586,0.586,1
"17014",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,419,0.419,1
"17015",159,22,"female","right","D.bmp","中性","Matching","中性",1,629,0.629,1
"17016",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,511,0.511,1
"17017",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,481,0.481,1
"17018",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,415,0.415,1
"17019",159,22,"female","right","D.bmp","中性","Matching","中性",1,585,0.585,1
"17020",159,22,"female","right","D.bmp","中性","Matching","中性",1,708,0.708,1
"17021",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,501,0.501,1
"17022",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,415,0.415,1
"17023",159,22,"female","right","D.bmp","中性","Matching","中性",1,609,0.609,1
"17024",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,421,0.421,1
"17025",159,22,"female","right","D.bmp","中性","Matching","中性",1,527,0.527,1
"17026",159,22,"female","right","D.bmp","中性","Matching","中性",1,434,0.434,1
"17027",159,22,"female","right","C.bmp","高兴","Matching","高兴",NA,0,0,0
"17028",159,22,"female","right","D.bmp","中性","Matching","中性",1,726,0.726,1
"17029",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,480,0.48,1
"17030",159,22,"female","right","C.bmp","高兴","Matching","高兴",1,454,0.454,1
"17031",159,22,"female","right","D.bmp","中性","Matching","中性",1,483,0.483,1
"17032",159,22,"female","right","D.bmp","中性","Matching","中性",1,437,0.437,1
"17033",159,22,"female","right","C.bmp","中性","Nonmatching","高兴",1,581,0.581,0
"17034",159,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,871,0.871,1
"17035",159,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,886,0.886,1
"17036",159,22,"female","right","C.bmp","中性","Nonmatching","高兴",2,818,0.818,1
"17037",159,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,805,0.805,1
"17038",159,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,927,0.927,1
"17039",159,22,"female","right","C.bmp","中性","Nonmatching","高兴",2,937,0.937,1
"17040",159,22,"female","right","C.bmp","中性","Nonmatching","高兴",NA,0,0,0
"17041",159,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,675,0.675,1
"17042",159,22,"female","right","C.bmp","中性","Nonmatching","高兴",2,829,0.829,1
"17043",159,22,"female","right","C.bmp","中性","Nonmatching","高兴",2,580,0.58,1
"17044",159,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,711,0.711,1
"17045",159,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,591,0.591,1
"17046",159,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,672,0.672,1
"17047",159,22,"female","right","C.bmp","中性","Nonmatching","高兴",2,750,0.75,1
"17048",159,22,"female","right","C.bmp","中性","Nonmatching","高兴",2,718,0.718,1
"17049",159,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,625,0.625,1
"17050",159,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,663,0.663,1
"17051",159,22,"female","right","C.bmp","中性","Nonmatching","高兴",2,577,0.577,1
"17052",159,22,"female","right","C.bmp","中性","Nonmatching","高兴",2,586,0.586,1
"17053",159,22,"female","right","D.bmp","高兴","Nonmatching","中性",1,518,0.518,0
"17054",159,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,864,0.864,1
"17055",159,22,"female","right","C.bmp","中性","Nonmatching","高兴",2,819,0.819,1
"17056",159,22,"female","right","C.bmp","中性","Nonmatching","高兴",1,517,0.517,0
"17057",159,22,"female","right","C.bmp","中性","Nonmatching","高兴",2,787,0.787,1
"17058",159,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,698,0.698,1
"17059",159,22,"female","right","C.bmp","中性","Nonmatching","高兴",1,404,0.404,0
"17060",159,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,600,0.6,1
"17061",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,696,0.696,1
"17062",160,22,"female","right","D.bmp","中性","Matching","中性",2,890,0.89,1
"17063",160,22,"female","right","D.bmp","中性","Matching","中性",NA,0,0,0
"17064",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,903,0.903,1
"17065",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,871,0.871,1
"17066",160,22,"female","right","D.bmp","中性","Matching","中性",2,769,0.769,1
"17067",160,22,"female","right","D.bmp","中性","Matching","中性",2,579,0.579,1
"17068",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,851,0.851,1
"17069",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,622,0.622,1
"17070",160,22,"female","right","D.bmp","中性","Matching","中性",2,776,0.776,1
"17071",160,22,"female","right","D.bmp","中性","Matching","中性",1,1042,1.042,0
"17072",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,670,0.67,1
"17073",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,728,0.728,1
"17074",160,22,"female","right","D.bmp","中性","Matching","中性",2,658,0.658,1
"17075",160,22,"female","right","D.bmp","中性","Matching","中性",2,853,0.853,1
"17076",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,551,0.551,1
"17077",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,521,0.521,1
"17078",160,22,"female","right","D.bmp","中性","Matching","中性",1,571,0.571,0
"17079",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,437,0.437,1
"17080",160,22,"female","right","D.bmp","中性","Matching","中性",2,687,0.687,1
"17081",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,617,0.617,1
"17082",160,22,"female","right","D.bmp","中性","Matching","中性",2,619,0.619,1
"17083",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,589,0.589,1
"17084",160,22,"female","right","D.bmp","中性","Matching","中性",2,863,0.863,1
"17085",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,603,0.603,1
"17086",160,22,"female","right","D.bmp","中性","Matching","中性",1,706,0.706,0
"17087",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,508,0.508,1
"17088",160,22,"female","right","D.bmp","中性","Matching","中性",2,815,0.815,1
"17089",160,22,"female","right","D.bmp","中性","Matching","中性",2,680,0.68,1
"17090",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,578,0.578,1
"17091",160,22,"female","right","D.bmp","中性","Matching","中性",2,780,0.78,1
"17092",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,694,0.694,1
"17093",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,643,0.643,1
"17094",160,22,"female","right","D.bmp","中性","Matching","中性",2,717,0.717,1
"17095",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,494,0.494,1
"17096",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,634,0.634,1
"17097",160,22,"female","right","D.bmp","中性","Matching","中性",2,628,0.628,1
"17098",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,545,0.545,1
"17099",160,22,"female","right","D.bmp","中性","Matching","中性",2,595,0.595,1
"17100",160,22,"female","right","D.bmp","中性","Matching","中性",2,703,0.703,1
"17101",160,22,"female","right","D.bmp","中性","Matching","中性",1,726,0.726,0
"17102",160,22,"female","right","D.bmp","中性","Matching","中性",2,1026,1.026,1
"17103",160,22,"female","right","D.bmp","中性","Matching","中性",2,726,0.726,1
"17104",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,624,0.624,1
"17105",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,530,0.53,1
"17106",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,445,0.445,1
"17107",160,22,"female","right","D.bmp","中性","Matching","中性",2,623,0.623,1
"17108",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,521,0.521,1
"17109",160,22,"female","right","D.bmp","中性","Matching","中性",2,515,0.515,1
"17110",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,452,0.452,1
"17111",160,22,"female","right","D.bmp","中性","Matching","中性",2,398,0.398,1
"17112",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,448,0.448,1
"17113",160,22,"female","right","D.bmp","中性","Matching","中性",2,645,0.645,1
"17114",160,22,"female","right","D.bmp","中性","Matching","中性",2,825,0.825,1
"17115",160,22,"female","right","D.bmp","中性","Matching","中性",2,563,0.563,1
"17116",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,551,0.551,1
"17117",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,673,0.673,1
"17118",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,514,0.514,1
"17119",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,630,0.63,1
"17120",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,496,0.496,1
"17121",160,22,"female","right","D.bmp","中性","Matching","中性",2,610,0.61,1
"17122",160,22,"female","right","D.bmp","中性","Matching","中性",1,702,0.702,0
"17123",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,632,0.632,1
"17124",160,22,"female","right","D.bmp","中性","Matching","中性",2,707,0.707,1
"17125",160,22,"female","right","D.bmp","中性","Matching","中性",2,549,0.549,1
"17126",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,550,0.55,1
"17127",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,482,0.482,1
"17128",160,22,"female","right","D.bmp","中性","Matching","中性",2,620,0.62,1
"17129",160,22,"female","right","D.bmp","中性","Matching","中性",2,550,0.55,1
"17130",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,543,0.543,1
"17131",160,22,"female","right","D.bmp","中性","Matching","中性",1,637,0.637,0
"17132",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,527,0.527,1
"17133",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,569,0.569,1
"17134",160,22,"female","right","D.bmp","中性","Matching","中性",2,691,0.691,1
"17135",160,22,"female","right","Tra.bmp","高兴","Matching","高兴",2,501,0.501,1
"17136",160,22,"female","right","D.bmp","中性","Matching","中性",2,706,0.706,1
"17137",160,22,"female","right","Tra.bmp","中性","Nonmatching","高兴",2,678,0.678,0
"17138",160,22,"female","right","D.bmp","高兴","Nonmatching","中性",NA,0,0,0
"17139",160,22,"female","right","Tra.bmp","中性","Nonmatching","高兴",1,973,0.973,1
"17140",160,22,"female","right","D.bmp","高兴","Nonmatching","中性",1,737,0.737,1
"17141",160,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,725,0.725,0
"17142",160,22,"female","right","Tra.bmp","中性","Nonmatching","高兴",2,943,0.943,0
"17143",160,22,"female","right","D.bmp","高兴","Nonmatching","中性",NA,0,0,0
"17144",160,22,"female","right","Tra.bmp","中性","Nonmatching","高兴",NA,0,0,0
"17145",160,22,"female","right","Tra.bmp","中性","Nonmatching","高兴",1,680,0.68,1
"17146",160,22,"female","right","D.bmp","高兴","Nonmatching","中性",1,817,0.817,1
"17147",160,22,"female","right","D.bmp","高兴","Nonmatching","中性",1,709,0.709,1
"17148",160,22,"female","right","Tra.bmp","中性","Nonmatching","高兴",1,807,0.807,1
"17149",160,22,"female","right","Tra.bmp","中性","Nonmatching","高兴",1,905,0.905,1
"17150",160,22,"female","right","D.bmp","高兴","Nonmatching","中性",1,849,0.849,1
"17151",160,22,"female","right","Tra.bmp","中性","Nonmatching","高兴",2,654,0.654,0
"17152",160,22,"female","right","D.bmp","高兴","Nonmatching","中性",1,789,0.789,1
"17153",160,22,"female","right","D.bmp","高兴","Nonmatching","中性",1,915,0.915,1
"17154",160,22,"female","right","Tra.bmp","中性","Nonmatching","高兴",2,664,0.664,0
"17155",160,22,"female","right","Tra.bmp","中性","Nonmatching","高兴",1,765,0.765,1
"17156",160,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,482,0.482,0
"17157",160,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,727,0.727,0
"17158",160,22,"female","right","Tra.bmp","中性","Nonmatching","高兴",1,709,0.709,1
"17159",160,22,"female","right","D.bmp","高兴","Nonmatching","中性",1,788,0.788,1
"17160",160,22,"female","right","Tra.bmp","中性","Nonmatching","高兴",1,988,0.988,1
"17161",160,22,"female","right","Tra.bmp","中性","Nonmatching","高兴",1,736,0.736,1
"17162",160,22,"female","right","D.bmp","高兴","Nonmatching","中性",2,449,0.449,0
"17163",160,22,"female","right","D.bmp","高兴","Nonmatching","中性",1,683,0.683,1
"17164",160,22,"female","right","Tra.bmp","中性","Nonmatching","高兴",1,712,0.712,1
"17165",161,24,"female","right","P.bmp","中性","Matching","中性",NA,0,0,0
"17166",161,24,"female","right","Tra.bmp","高兴","Matching","高兴",NA,0,0,0
"17167",161,24,"female","right","P.bmp","中性","Matching","中性",2,971,0.971,0
"17168",161,24,"female","right","Tra.bmp","高兴","Matching","高兴",NA,0,0,0
"17169",161,24,"female","right","Tra.bmp","高兴","Matching","高兴",1,783,0.783,1
"17170",161,24,"female","right","P.bmp","中性","Matching","中性",2,1076,1.076,0
"17171",161,24,"female","right","P.bmp","中性","Matching","中性",NA,0,0,0
"17172",161,24,"female","right","Tra.bmp","高兴","Matching","高兴",1,958,0.958,1
"17173",161,24,"female","right","Tra.bmp","高兴","Matching","高兴",1,648,0.648,1
"17174",161,24,"female","right","Tra.bmp","高兴","Matching","高兴",1,914,0.914,1
"17175",161,24,"female","right","P.bmp","中性","Matching","中性",2,652,0.652,0
"17176",161,24,"female","right","P.bmp","中性","Matching","中性",1,702,0.702,1
"17177",161,24,"female","right","Tra.bmp","高兴","Matching","高兴",1,1064,1.064,1
"17178",161,24,"female","right","P.bmp","中性","Matching","中性",1,890,0.89,1
"17179",161,24,"female","right","Tra.bmp","高兴","Matching","高兴",NA,0,0,0
"17180",161,24,"female","right","P.bmp","中性","Matching","中性",NA,0,0,0
"17181",161,24,"female","right","Tra.bmp","高兴","Matching","高兴",2,819,0.819,0
"17182",161,24,"female","right","P.bmp","中性","Matching","中性",1,774,0.774,1
"17183",161,24,"female","right","P.bmp","中性","Matching","中性",1,968,0.968,1
"17184",161,24,"female","right","Tra.bmp","高兴","Matching","高兴",1,899,0.899,1
"17185",161,24,"female","right","Tra.bmp","高兴","Matching","高兴",1,573,0.573,1
"17186",161,24,"female","right","Tra.bmp","高兴","Matching","高兴",NA,0,0,0
"17187",161,24,"female","right","P.bmp","中性","Matching","中性",2,861,0.861,0
"17188",161,24,"female","right","P.bmp","中性","Matching","中性",NA,0,0,0
"17189",161,24,"female","right","P.bmp","中性","Matching","中性",1,682,0.682,1
"17190",161,24,"female","right","P.bmp","中性","Matching","中性",2,716,0.716,0
"17191",161,24,"female","right","Tra.bmp","高兴","Matching","高兴",1,750,0.75,1
"17192",161,24,"female","right","Tra.bmp","高兴","Matching","高兴",1,946,0.946,1
"17193",161,24,"female","right","P.bmp","中性","Matching","中性",2,788,0.788,0
"17194",161,24,"female","right","P.bmp","中性","Matching","中性",2,958,0.958,0
"17195",161,24,"female","right","Tra.bmp","高兴","Matching","高兴",1,887,0.887,1
