"","Subject","Matching","Identity","RT_ms","RT_sec","ACC","Face_Gender","ScreenResolution","RefreshRate","LuminanceBackground","LuminanceStrongDark","LuminanceWeakDark","LuminanceWeakLight","LuminanceStrongLight","BackgroundColor","StimuliColor","VisualAngle","Contrast"
"10651",1108,"Nonmatching","Self",642,0.642,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10652",1108,"Nonmatching","Self",862,0.862,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10653",1108,"Nonmatching","Self",906,0.906,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10654",1108,"Nonmatching","Self",471,0.471,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10655",1108,"Nonmatching","Self",743,0.743,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10656",1108,"Nonmatching","Self",623,0.623,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10657",1108,"Nonmatching","Self",1246,1.246,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10658",1108,"Nonmatching","Self",566,0.566,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10659",1108,"Nonmatching","Self",736,0.736,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10660",1108,"Nonmatching","Self",1265,1.265,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10661",1108,"Nonmatching","Self",1552,1.552,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10662",1108,"Nonmatching","Self",842,0.842,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10663",1108,"Nonmatching","Self",808,0.808,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10664",1108,"Nonmatching","Self",1159,1.159,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10665",1108,"Nonmatching","Self",1010,1.01,0,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10666",1108,"Nonmatching","Self",889,0.889,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10667",1108,"Nonmatching","Self",1096,1.096,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10668",1108,"Nonmatching","Self",1801,1.801,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10669",1108,"Nonmatching","Self",995,0.995,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10670",1108,"Nonmatching","Self",779,0.779,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10671",1108,"Nonmatching","Self",682,0.682,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10672",1108,"Nonmatching","Self",658,0.658,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10673",1108,"Nonmatching","Self",1604,1.604,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10674",1108,"Nonmatching","Self",1344,1.344,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10675",1108,"Nonmatching","Self",875,0.875,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10676",1108,"Nonmatching","Self",1150,1.15,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10677",1108,"Nonmatching","Self",543,0.543,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10678",1108,"Nonmatching","Self",453,0.453,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10679",1108,"Nonmatching","Self",839,0.839,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10680",1108,"Nonmatching","Self",1537,1.537,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10681",1108,"Nonmatching","Self",930,0.93,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10682",1108,"Nonmatching","Self",839,0.839,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10683",1108,"Nonmatching","Self",725,0.725,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10684",1108,"Nonmatching","Self",2012,2.012,0,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10685",1108,"Nonmatching","Self",617,0.617,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10686",1108,"Nonmatching","Self",906,0.906,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10687",1108,"Nonmatching","Self",1230,1.23,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10688",1108,"Nonmatching","Self",648,0.648,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10689",1108,"Nonmatching","Self",1140,1.14,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10690",1108,"Nonmatching","Self",1302,1.302,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10691",1108,"Nonmatching","Self",1687,1.687,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10692",1108,"Nonmatching","Self",511,0.511,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10693",1108,"Nonmatching","Self",462,0.462,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10694",1108,"Nonmatching","Self",820,0.82,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10695",1108,"Nonmatching","Self",1133,1.133,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10696",1108,"Nonmatching","Self",1440,1.44,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10697",1108,"Nonmatching","Self",750,0.75,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10698",1108,"Nonmatching","Self",530,0.53,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10699",1108,"Nonmatching","Self",1227,1.227,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10700",1108,"Nonmatching","Self",590,0.59,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10701",1108,"Nonmatching","Self",425,0.425,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10702",1108,"Nonmatching","Self",1454,1.454,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10703",1108,"Nonmatching","Self",879,0.879,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10704",1108,"Nonmatching","Self",535,0.535,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10705",1108,"Nonmatching","Self",498,0.498,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10706",1108,"Nonmatching","Self",566,0.566,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10707",1108,"Nonmatching","Self",870,0.87,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10708",1108,"Nonmatching","Self",950,0.95,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10709",1108,"Nonmatching","Self",511,0.511,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10710",1108,"Nonmatching","Self",622,0.622,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10711",1108,"Nonmatching","Self",1030,1.03,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10712",1108,"Nonmatching","Self",1167,1.167,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10713",1108,"Nonmatching","Self",545,0.545,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10714",1108,"Nonmatching","Self",641,0.641,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10715",1108,"Nonmatching","Self",882,0.882,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10716",1108,"Nonmatching","Self",831,0.831,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10717",1108,"Nonmatching","Self",1293,1.293,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10718",1108,"Nonmatching","Self",795,0.795,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10719",1108,"Nonmatching","Self",909,0.909,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10720",1108,"Nonmatching","Self",685,0.685,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10721",1108,"Nonmatching","Self",815,0.815,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10722",1108,"Nonmatching","Self",764,0.764,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10723",1108,"Nonmatching","Self",415,0.415,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10724",1108,"Nonmatching","Self",508,0.508,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10725",1108,"Nonmatching","Self",431,0.431,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10726",1108,"Nonmatching","Self",930,0.93,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10727",1108,"Nonmatching","Self",881,0.881,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10728",1108,"Nonmatching","Self",829,0.829,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10729",1108,"Nonmatching","Self",847,0.847,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10730",1108,"Nonmatching","Self",345,0.345,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10731",1108,"Nonmatching","Self",379,0.379,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10732",1108,"Nonmatching","Self",744,0.744,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10733",1108,"Nonmatching","Self",1280,1.28,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10734",1108,"Nonmatching","Self",670,0.67,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10735",1108,"Nonmatching","Self",433,0.433,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10736",1108,"Nonmatching","Self",636,0.636,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10737",1108,"Nonmatching","Self",671,0.671,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10738",1108,"Nonmatching","Self",433,0.433,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10739",1108,"Nonmatching","Self",830,0.83,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10740",1108,"Nonmatching","Self",925,0.925,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10741",1108,"Nonmatching","Self",1594,1.594,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10742",1108,"Nonmatching","Self",581,0.581,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10743",1108,"Nonmatching","Self",403,0.403,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10744",1108,"Nonmatching","Self",1146,1.146,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10745",1108,"Nonmatching","Self",438,0.438,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10746",1108,"Nonmatching","Self",761,0.761,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10747",1108,"Nonmatching","Self",769,0.769,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10748",1108,"Nonmatching","Self",1449,1.449,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10749",1108,"Nonmatching","Self",1430,1.43,0,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10750",1108,"Nonmatching","Self",1437,1.437,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10751",1108,"Nonmatching","Self",1130,1.13,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10752",1108,"Nonmatching","Self",560,0.56,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10753",1108,"Nonmatching","Self",840,0.84,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10754",1108,"Nonmatching","Self",2129,2.129,0,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10755",1108,"Nonmatching","Self",317,0.317,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10756",1108,"Nonmatching","Self",985,0.985,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10757",1108,"Nonmatching","Self",547,0.547,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10758",1108,"Nonmatching","Self",682,0.682,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10759",1108,"Nonmatching","Self",851,0.851,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10760",1108,"Nonmatching","Self",495,0.495,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10761",1108,"Nonmatching","Self",533,0.533,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10762",1108,"Nonmatching","Self",683,0.683,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10763",1108,"Nonmatching","Self",721,0.721,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10764",1108,"Nonmatching","Self",785,0.785,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10765",1108,"Nonmatching","Self",1095,1.095,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10766",1108,"Nonmatching","Self",873,0.873,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10767",1108,"Nonmatching","Self",559,0.559,0,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10768",1108,"Nonmatching","Self",1130,1.13,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10769",1108,"Nonmatching","Self",1515,1.515,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10770",1108,"Nonmatching","Self",782,0.782,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10771",1108,"Nonmatching","Self",493,0.493,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10772",1108,"Nonmatching","Self",527,0.527,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10773",1108,"Nonmatching","Self",1028,1.028,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10774",1108,"Nonmatching","Self",760,0.76,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10775",1108,"Nonmatching","Self",346,0.346,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10776",1108,"Nonmatching","Self",887,0.887,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10777",1108,"Nonmatching","Self",1239,1.239,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10778",1108,"Nonmatching","Self",431,0.431,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10779",1108,"Nonmatching","Self",578,0.578,0,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10780",1108,"Nonmatching","Self",779,0.779,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10781",1108,"Nonmatching","Friend",1317,1.317,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10782",1108,"Nonmatching","Friend",748,0.748,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10783",1108,"Nonmatching","Friend",529,0.529,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10784",1108,"Nonmatching","Friend",559,0.559,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10785",1108,"Nonmatching","Friend",1186,1.186,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10786",1108,"Nonmatching","Friend",990,0.99,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10787",1108,"Nonmatching","Friend",683,0.683,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10788",1108,"Nonmatching","Friend",761,0.761,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10789",1108,"Nonmatching","Friend",688,0.688,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10790",1108,"Nonmatching","Friend",2060,2.06,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10791",1108,"Nonmatching","Friend",673,0.673,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10792",1108,"Nonmatching","Friend",1247,1.247,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10793",1108,"Nonmatching","Friend",510,0.51,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10794",1108,"Nonmatching","Friend",1294,1.294,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10795",1108,"Nonmatching","Friend",659,0.659,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10796",1108,"Nonmatching","Friend",895,0.895,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10797",1108,"Nonmatching","Friend",571,0.571,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10798",1108,"Nonmatching","Friend",763,0.763,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10799",1108,"Nonmatching","Friend",1313,1.313,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10800",1108,"Nonmatching","Friend",1043,1.043,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10801",1108,"Nonmatching","Friend",1615,1.615,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10802",1108,"Nonmatching","Friend",1370,1.37,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10803",1108,"Nonmatching","Friend",631,0.631,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10804",1108,"Nonmatching","Friend",880,0.88,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10805",1108,"Nonmatching","Friend",638,0.638,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10806",1108,"Nonmatching","Friend",709,0.709,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10807",1108,"Nonmatching","Friend",616,0.616,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10808",1108,"Nonmatching","Friend",732,0.732,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10809",1108,"Nonmatching","Friend",1401,1.401,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10810",1108,"Nonmatching","Friend",1286,1.286,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10811",1108,"Nonmatching","Friend",705,0.705,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10812",1108,"Nonmatching","Friend",1546,1.546,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10813",1108,"Nonmatching","Friend",949,0.949,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10814",1108,"Nonmatching","Friend",1050,1.05,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10815",1108,"Nonmatching","Friend",787,0.787,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10816",1108,"Nonmatching","Friend",631,0.631,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10817",1108,"Nonmatching","Friend",1775,1.775,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10818",1108,"Nonmatching","Friend",579,0.579,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10819",1108,"Nonmatching","Friend",873,0.873,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10820",1108,"Nonmatching","Friend",684,0.684,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10821",1108,"Nonmatching","Friend",571,0.571,0,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10822",1108,"Nonmatching","Friend",1036,1.036,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10823",1108,"Nonmatching","Friend",1246,1.246,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10824",1108,"Nonmatching","Friend",704,0.704,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10825",1108,"Nonmatching","Friend",674,0.674,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10826",1108,"Nonmatching","Friend",534,0.534,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10827",1108,"Nonmatching","Friend",936,0.936,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10828",1108,"Nonmatching","Friend",505,0.505,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10829",1108,"Nonmatching","Friend",897,0.897,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10830",1108,"Nonmatching","Friend",800,0.8,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10831",1108,"Nonmatching","Friend",849,0.849,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10832",1108,"Nonmatching","Friend",1869,1.869,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10833",1108,"Nonmatching","Friend",796,0.796,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10834",1108,"Nonmatching","Friend",749,0.749,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10835",1108,"Nonmatching","Friend",1065,1.065,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10836",1108,"Nonmatching","Friend",811,0.811,1,"M","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10837",1108,"Nonmatching","Friend",1860,1.86,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10838",1108,"Nonmatching","Friend",729,0.729,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10839",1108,"Nonmatching","Friend",1154,1.154,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10840",1108,"Nonmatching","Friend",595,0.595,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10841",1108,"Nonmatching","Friend",610,0.61,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10842",1108,"Nonmatching","Friend",1094,1.094,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
"10843",1108,"Nonmatching","Friend",495,0.495,1,"F","24’’ widescreen LED monito",NA,NA,NA,NA,NA,NA,"black","white",NA,NA
