"Subject","Age","Gender","Session","Shape","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","Phase","RT_ms","RT_sec","ACC"
153,21,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",650,0.65,1
153,21,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",796,0.796,1
153,21,"male","post","self","Matching","Self","Self","Self",1,"post",653,0.653,1
153,21,"male","post","friend","Matching","Friend","Friend","Close",1,"post",583,0.583,1
153,21,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",586,0.586,1
153,21,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",564,0.564,1
153,21,"male","post","friend","Matching","Friend","Friend","Close",1,"post",822,0.822,1
153,21,"male","post","self","Matching","Self","Self","Self",1,"post",624,0.624,1
153,21,"male","post","self","Nonmatching","Self","Self","Self",0,"post",698,0.698,1
153,21,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",596,0.596,1
153,21,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",590,0.59,1
153,21,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",609,0.609,1
153,21,"male","post","friend","Matching","Friend","Friend","Close",1,"post",603,0.603,1
153,21,"male","post","self","Matching","Self","Self","Self",1,"post",629,0.629,1
153,21,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",583,0.583,1
153,21,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",633,0.633,1
153,21,"male","post","friend","Matching","Friend","Friend","Close",1,"post",547,0.547,1
153,21,"male","post","self","Matching","Self","Self","Self",1,"post",837,0.837,1
153,21,"male","post","self","Nonmatching","Self","Self","Self",0,"post",616,0.616,1
153,21,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",898,0.898,1
153,21,"male","post","self","Nonmatching","Self","Self","Self",0,"post",812,0.812,1
153,21,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",662,0.662,1
153,21,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",671,0.671,1
153,21,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",593,0.593,1
153,21,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",803,0.803,1
153,21,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",758,0.758,1
153,21,"male","post","friend","Matching","Friend","Friend","Close",1,"post",592,0.592,1
153,21,"male","post","self","Matching","Self","Self","Self",1,"post",562,0.562,1
153,21,"male","post","self","Nonmatching","Self","Self","Self",0,"post",860,0.86,1
153,21,"male","post","friend","Matching","Friend","Friend","Close",1,"post",566,0.566,1
153,21,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",584,0.584,1
153,21,"male","post","self","Matching","Self","Self","Self",1,"post",690,0.69,1
153,21,"male","post","self","Nonmatching","Self","Self","Self",0,"post",701,0.701,1
153,21,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",623,0.623,1
153,21,"male","post","stranger","Matching","Stranger","Stranger","Stranger",0,"post",769,0.769,0
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",547,0.547,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",582,0.582,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",568,0.568,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",490,0.49,0
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",540,0.54,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",670,0.67,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",608,0.608,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",562,0.562,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",508,0.508,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",639,0.639,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",377,0.377,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",467,0.467,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",653,0.653,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",479,0.479,0
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",713,0.713,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",547,0.547,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",653,0.653,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",600,0.6,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",506,0.506,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",636,0.636,0
153,21,"male","pre","self","Matching","Self","Self","Self",0,"pre",814,0.814,0
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",807,0.807,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",761,0.761,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",862,0.862,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",872,0.872,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",842,0.842,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",572,0.572,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",614,0.614,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",704,0.704,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",626,0.626,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",660,0.66,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",695,0.695,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",657,0.657,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",1003,1.003,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",797,0.797,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",839,0.839,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",745,0.745,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",867,0.867,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",749,0.749,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",816,0.816,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",730,0.73,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",924,0.924,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",774,0.774,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",832,0.832,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",794,0.794,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",812,0.812,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",894,0.894,0
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",648,0.648,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",914,0.914,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",740,0.74,0
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",926,0.926,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",1080,1.08,0
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",762,0.762,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",844,0.844,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",895,0.895,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",833,0.833,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",843,0.843,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",685,0.685,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",703,0.703,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",758,0.758,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",872,0.872,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",834,0.834,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",1020,1.02,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",863,0.863,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",849,0.849,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",795,0.795,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",796,0.796,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",814,0.814,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",736,0.736,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",746,0.746,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",831,0.831,0
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",793,0.793,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",763,0.763,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",861,0.861,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",711,0.711,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",817,0.817,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",747,0.747,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",821,0.821,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",760,0.76,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",922,0.922,0
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",788,0.788,1
153,21,"male","pre","self","Matching","Self","Self","Self",0,"pre",1046,1.046,0
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",864,0.864,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",834,0.834,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",820,0.82,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",815,0.815,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",753,0.753,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",787,0.787,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",797,0.797,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",879,0.879,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",1025,1.025,0
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",915,0.915,1
153,21,"male","pre","self","Matching","Self","Self","Self",0,"pre",924,0.924,0
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",903,0.903,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",905,0.905,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",859,0.859,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",701,0.701,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",719,0.719,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",697,0.697,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",747,0.747,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",805,0.805,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",744,0.744,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",842,0.842,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",796,0.796,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",758,0.758,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",712,0.712,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",730,0.73,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",700,0.7,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",695,0.695,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",769,0.769,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",827,0.827,0
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",813,0.813,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",727,0.727,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",753,0.753,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",803,0.803,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",949,0.949,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",816,0.816,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",850,0.85,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",664,0.664,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",754,0.754,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",740,0.74,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",806,0.806,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",720,0.72,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",754,0.754,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",0,"pre",740,0.74,0
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",935,0.935,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",857,0.857,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",1027,1.027,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",813,0.813,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",927,0.927,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",713,0.713,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",723,0.723,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",845,0.845,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",840,0.84,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",802,0.802,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",780,0.78,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",838,0.838,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",823,0.823,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",833,0.833,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",811,0.811,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",749,0.749,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",808,0.808,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",882,0.882,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",932,0.932,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",862,0.862,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",872,0.872,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",938,0.938,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",916,0.916,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",943,0.943,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",769,0.769,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",691,0.691,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",645,0.645,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",719,0.719,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",809,0.809,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",651,0.651,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",613,0.613,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",712,0.712,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",610,0.61,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",636,0.636,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",1086,1.086,0
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",1096,1.096,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",0,"pre",986,0.986,0
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",1052,1.052,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",1086,1.086,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",752,0.752,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",754,0.754,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",788,0.788,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",934,0.934,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",768,0.768,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",762,0.762,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",716,0.716,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",767,0.767,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",697,0.697,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",755,0.755,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",797,0.797,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",743,0.743,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",745,0.745,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",819,0.819,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",602,0.602,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",668,0.668,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",687,0.687,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",609,0.609,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",619,0.619,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",805,0.805,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",702,0.702,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",656,0.656,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",690,0.69,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",692,0.692,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",631,0.631,0
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",689,0.689,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",1011,1.011,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",781,0.781,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",815,0.815,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",721,0.721,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",747,0.747,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",709,0.709,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",840,0.84,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",738,0.738,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",596,0.596,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",638,0.638,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",808,0.808,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",754,0.754,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",732,0.732,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",823,0.823,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",697,0.697,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",651,0.651,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",709,0.709,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",655,0.655,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",681,0.681,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",635,0.635,0
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",1076,1.076,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",815,0.815,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",705,0.705,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",827,0.827,0
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",831,0.831,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",849,0.849,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",683,0.683,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",853,0.853,0
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",864,0.864,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",714,0.714,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",876,0.876,0
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",910,0.91,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",720,0.72,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",674,0.674,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",676,0.676,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",750,0.75,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",761,0.761,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",763,0.763,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",677,0.677,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",727,0.727,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",737,0.737,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",659,0.659,0
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",837,0.837,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",672,0.672,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",1010,1.01,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",764,0.764,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",717,0.717,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",644,0.644,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",582,0.582,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",752,0.752,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",994,0.994,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",628,0.628,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",751,0.751,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",681,0.681,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",683,0.683,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",765,0.765,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",999,0.999,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",761,0.761,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",715,0.715,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",677,0.677,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",632,0.632,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",730,0.73,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",836,0.836,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",726,0.726,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",688,0.688,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",786,0.786,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",755,0.755,0
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",621,0.621,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",576,0.576,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",970,0.97,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",748,0.748,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",718,0.718,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",600,0.6,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",658,0.658,0
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",724,0.724,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",703,0.703,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",745,0.745,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",667,0.667,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",789,0.789,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",847,0.847,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",753,0.753,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",763,0.763,1
153,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",1005,1.005,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",752,0.752,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",930,0.93,1
153,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",892,0.892,1
153,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",702,0.702,1
153,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",616,0.616,1
153,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",770,0.77,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",644,0.644,1
153,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",654,0.654,1
