"Subject","Age","Gender","Session","Shape","Matching","Origin_Identity","English_Identity","Standarlized_Identity","Response","Phase","RT_ms","RT_sec","ACC"
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",559,0.559,0
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",753,0.753,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",602,0.602,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",748,0.748,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",502,0.502,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",393,0.393,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",643,0.643,0
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",717,0.717,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",655,0.655,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",985,0.985,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",667,0.667,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",677,0.677,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",535,0.535,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",681,0.681,0
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",772,0.772,0
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",606,0.606,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",749,0.749,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",687,0.687,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",809,0.809,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",451,0.451,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",677,0.677,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",599,0.599,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",553,0.553,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",595,0.595,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",694,0.694,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",672,0.672,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",618,0.618,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",780,0.78,0
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",808,0.808,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",578,0.578,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",715,0.715,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",582,0.582,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",632,0.632,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",714,0.714,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",700,0.7,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",598,0.598,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",784,0.784,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",458,0.458,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",548,0.548,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",431,0.431,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",489,0.489,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",0,"pre",627,0.627,0
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",573,0.573,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",479,0.479,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",545,0.545,0
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",531,0.531,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",677,0.677,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",592,0.592,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",602,0.602,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",580,0.58,0
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",582,0.582,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",608,0.608,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",570,0.57,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",588,0.588,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",710,0.71,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",624,0.624,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",635,0.635,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",669,0.669,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",631,0.631,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",585,0.585,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",563,0.563,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",597,0.597,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",599,0.599,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",433,0.433,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",516,0.516,0
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",637,0.637,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",639,0.639,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",537,0.537,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",603,0.603,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",493,0.493,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",527,0.527,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",553,0.553,0
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",660,0.66,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",662,0.662,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",728,0.728,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",567,0.567,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",577,0.577,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",603,0.603,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",749,0.749,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",695,0.695,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",489,0.489,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",627,0.627,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",710,0.71,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",504,0.504,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",578,0.578,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",540,0.54,0
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",670,0.67,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",552,0.552,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",538,0.538,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",676,0.676,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",814,0.814,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",633,0.633,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",667,0.667,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",557,0.557,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",486,0.486,0
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",512,0.512,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",634,0.634,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",452,0.452,0
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",470,0.47,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",609,0.609,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",427,0.427,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",573,0.573,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",511,0.511,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",553,0.553,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",499,0.499,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",637,0.637,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",503,0.503,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",426,0.426,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",556,0.556,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",566,0.566,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",616,0.616,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",474,0.474,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",596,0.596,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",582,0.582,0
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",680,0.68,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",474,0.474,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",493,0.493,0
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",631,0.631,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",473,0.473,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",0,"pre",459,0.459,0
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",589,0.589,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",711,0.711,0
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",545,0.545,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",411,0.411,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",486,0.486,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",536,0.536,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",618,0.618,0
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",660,0.66,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",765,0.765,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",503,0.503,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",689,0.689,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",587,0.587,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",566,0.566,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",680,0.68,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",530,0.53,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",601,0.601,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",531,0.531,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",493,0.493,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",551,0.551,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",545,0.545,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",635,0.635,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",581,0.581,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",568,0.568,0
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",554,0.554,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",556,0.556,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",558,0.558,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",632,0.632,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",1,"pre",658,0.658,0
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",708,0.708,0
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",598,0.598,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",0,"pre",785,0.785,0
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",707,0.707,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",613,0.613,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",559,0.559,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",593,0.593,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",531,0.531,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",525,0.525,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",606,0.606,1
136,21,"male","pre","self","Matching","Self","Self","Self",0,"pre",624,0.624,0
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",747,0.747,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",709,0.709,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",679,0.679,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",585,0.585,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",619,0.619,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",701,0.701,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",1,"pre",503,0.503,0
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",761,0.761,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",564,0.564,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",830,0.83,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",640,0.64,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",626,0.626,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",644,0.644,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",598,0.598,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",560,0.56,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",546,0.546,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",637,0.637,0
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",511,0.511,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",809,0.809,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",531,0.531,1
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",637,0.637,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",575,0.575,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",585,0.585,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",763,0.763,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",493,0.493,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",672,0.672,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",684,0.684,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"pre",590,0.59,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",560,0.56,1
136,21,"male","pre","self","Nonmatching","Self","Self","Self",0,"pre",514,0.514,1
136,21,"male","pre","self","Matching","Self","Self","Self",1,"pre",548,0.548,1
136,21,"male","pre","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"pre",710,0.71,0
136,21,"male","pre","stranger","Matching","Stranger","Stranger","Stranger",1,"pre",712,0.712,1
136,21,"male","pre","friend","Matching","Friend","Friend","Close",1,"pre",554,0.554,1
136,21,"male","pre","friend","Nonmatching","Friend","Friend","Close",0,"pre",540,0.54,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",0,"post",980,0.98,0
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",958,0.958,1
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",1016,1.016,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",907,0.907,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",773,0.773,1
140,25,"male","post","self","Matching","Self","Self","Self",0,"post",591,0.591,0
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",537,0.537,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"post",723,0.723,0
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",877,0.877,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",0,"post",799,0.799,0
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",786,0.786,1
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",668,0.668,1
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",766,0.766,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",576,0.576,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",866,0.866,1
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",612,0.612,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",622,0.622,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",704,0.704,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",1058,1.058,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",1,"post",596,0.596,0
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",590,0.59,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",728,0.728,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",650,0.65,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",788,0.788,1
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",654,0.654,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",920,0.92,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",747,0.747,1
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",629,0.629,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",719,0.719,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",825,0.825,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",923,0.923,1
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",613,0.613,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",655,0.655,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",1,"post",658,0.658,0
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",684,0.684,1
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",606,0.606,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"post",640,0.64,0
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",778,0.778,1
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",780,0.78,1
140,25,"male","post","self","Matching","Self","Self","Self",0,"post",574,0.574,0
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",992,0.992,1
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",587,0.587,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",573,0.573,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",671,0.671,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",1,"post",1088,1.088,0
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",786,0.786,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",764,0.764,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",654,0.654,1
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",592,0.592,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",659,0.659,1
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",573,0.573,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",575,0.575,1
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",801,0.801,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",635,0.635,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",765,0.765,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",695,0.695,1
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",714,0.714,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",636,0.636,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",830,0.83,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",701,0.701,1
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",719,0.719,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",721,0.721,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",619,0.619,1
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",765,0.765,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",574,0.574,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",1,"post",777,0.777,0
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",867,0.867,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",725,0.725,1
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",615,0.615,1
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",609,0.609,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",627,0.627,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",1,"post",613,0.613,0
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",583,0.583,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",746,0.746,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",756,0.756,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",614,0.614,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",632,0.632,1
140,25,"male","post","self","Matching","Self","Self","Self",0,"post",618,0.618,0
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",652,0.652,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",590,0.59,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",720,0.72,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",635,0.635,1
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",629,0.629,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",679,0.679,1
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",625,0.625,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",707,0.707,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",733,0.733,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",1,"post",623,0.623,0
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",642,0.642,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",0,"post",636,0.636,0
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",638,0.638,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",727,0.727,1
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",793,0.793,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",699,0.699,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",669,0.669,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",751,0.751,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",650,0.65,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",732,0.732,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",606,0.606,1
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",808,0.808,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",794,0.794,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",996,0.996,1
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",622,0.622,1
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",632,0.632,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",891,0.891,1
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",653,0.653,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",663,0.663,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",713,0.713,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",691,0.691,1
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",653,0.653,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",519,0.519,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",697,0.697,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",572,0.572,1
140,25,"male","post","self","Matching","Self","Self","Self",0,"post",670,0.67,0
140,25,"male","post","friend","Matching","Friend","Friend","Close",1,"post",632,0.632,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",650,0.65,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",1,"post",589,0.589,0
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",567,0.567,1
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",544,0.544,1
140,25,"male","post","self","Nonmatching","Self","Self","Self",0,"post",531,0.531,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",661,0.661,1
140,25,"male","post","self","Matching","Self","Self","Self",1,"post",583,0.583,1
140,25,"male","post","stranger","Matching","Stranger","Stranger","Stranger",1,"post",921,0.921,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",723,0.723,1
140,25,"male","post","stranger","Nonmatching","Stranger","Stranger","Stranger",0,"post",669,0.669,1
140,25,"male","post","friend","Nonmatching","Friend","Friend","Close",0,"post",863,0.863,1
