"","Subject","Gender","Shape","Label1","Label2","Label3","Identity","Matching","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"938",3003,1,"You","Arsen","You","none","Self","Nonmatching","m",724,0.724,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"939",3003,1,"You","Arsen","You","none","Self","Nonmatching","m",756,0.756,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"940",3003,1,"You","Arsen","You","none","Self","Nonmatching","m",1026,1.026,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"941",3003,1,"You","Arsen","You","none","Self","Nonmatching","m",1115,1.115,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"942",3003,1,"You","Arsen","You","none","Self","Nonmatching","m",824,0.824,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"943",3003,1,"You","Arsen","You","none","Self","Nonmatching","m",636,0.636,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"944",3003,1,"You","Arsen","You","none","Self","Nonmatching","m",1294,1.294,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"945",3003,1,"You","Arsen","You","none","Self","Nonmatching","m",724,0.724,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"946",3003,1,"You","Arsen","You","none","Self","Nonmatching","z",579,0.579,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"947",3003,1,"You","Arsen","You","none","Self","Nonmatching","m",738,0.738,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"948",3003,1,"You","Arsen","You","none","Self","Nonmatching","m",614,0.614,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"949",3003,1,"You","Arsen","You","none","Self","Nonmatching","m",644,0.644,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"950",3003,1,"You","Arsen","You","none","Self","Nonmatching","m",720,0.72,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"951",3003,1,"You","Arsen","You","none","Self","Nonmatching","z",1097,1.097,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"952",3003,1,"You","Arsen","You","none","Self","Nonmatching","m",985,0.985,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"953",3003,1,"You","Arsen","You","none","Self","Nonmatching","m",596,0.596,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"954",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",763,0.763,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"955",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",713,0.713,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"956",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",736,0.736,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"957",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",684,0.684,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"958",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",670,0.67,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"959",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",1132,1.132,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"960",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",938,0.938,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"961",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",1058,1.058,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"962",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",860,0.86,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"963",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",918,0.918,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"964",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",771,0.771,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"965",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",559,0.559,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"966",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",700,0.7,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"967",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",661,0.661,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"968",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",606,0.606,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"969",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",756,0.756,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"970",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",661,0.661,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"971",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",820,0.82,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"972",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",776,0.776,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"973",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",891,0.891,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"974",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",600,0.6,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"975",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",1327,1.327,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"976",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",1076,1.076,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"977",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",723,0.723,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"978",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",964,0.964,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"979",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",840,0.84,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"980",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",644,0.644,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"981",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","z",523,0.523,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"982",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","z",621,0.621,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"983",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",557,0.557,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"984",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",733,0.733,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"985",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",913,0.913,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"986",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",827,0.827,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"987",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",987,0.987,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"988",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","z",424,0.424,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"989",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",1270,1.27,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"990",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",1402,1.402,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"991",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",979,0.979,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"992",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",680,0.68,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"993",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",1029,1.029,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"994",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",626,0.626,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"995",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",1014,1.014,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"996",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",867,0.867,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"997",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",987,0.987,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"998",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",734,0.734,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"999",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",895,0.895,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1000",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",668,0.668,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1001",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",1082,1.082,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1002",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",882,0.882,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1003",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",757,0.757,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1004",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",885,0.885,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1005",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",839,0.839,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1006",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",1238,1.238,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1007",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",931,0.931,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1008",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",1103,1.103,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1009",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",614,0.614,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1010",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",725,0.725,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1011",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",851,0.851,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1012",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","z",902,0.902,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1013",3003,1,"Arsen","Arsen","You","none","Friend","Nonmatching","m",790,0.79,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1014",3003,1,"none","Arsen","You","none","None","Nonmatching","m",851,0.851,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1015",3003,1,"none","Arsen","You","none","None","Nonmatching","m",983,0.983,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1016",3003,1,"none","Arsen","You","none","None","Nonmatching","m",647,0.647,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1017",3003,1,"none","Arsen","You","none","None","Nonmatching","m",682,0.682,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1018",3003,1,"none","Arsen","You","none","None","Nonmatching","m",662,0.662,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1019",3003,1,"none","Arsen","You","none","None","Nonmatching","m",608,0.608,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1020",3003,1,"none","Arsen","You","none","None","Nonmatching","m",804,0.804,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1021",3003,1,"none","Arsen","You","none","None","Nonmatching","m",742,0.742,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1022",3003,1,"none","Arsen","You","none","None","Nonmatching","m",690,0.69,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1023",3003,1,"none","Arsen","You","none","None","Nonmatching","m",745,0.745,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1024",3003,1,"none","Arsen","You","none","None","Nonmatching","m",671,0.671,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1025",3003,1,"none","Arsen","You","none","None","Nonmatching","m",773,0.773,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1026",3003,1,"none","Arsen","You","none","None","Nonmatching","z",694,0.694,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1027",3003,1,"none","Arsen","You","none","None","Nonmatching","m",711,0.711,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1028",3003,1,"none","Arsen","You","none","None","Nonmatching","m",618,0.618,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1029",3003,1,"none","Arsen","You","none","None","Nonmatching","m",673,0.673,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1030",3003,1,"none","Arsen","You","none","None","Nonmatching","m",808,0.808,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1031",3003,1,"none","Arsen","You","none","None","Nonmatching","m",849,0.849,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1032",3003,1,"none","Arsen","You","none","None","Nonmatching","m",627,0.627,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1033",3003,1,"none","Arsen","You","none","None","Nonmatching","m",715,0.715,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1034",3003,1,"none","Arsen","You","none","None","Nonmatching","m",443,0.443,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1035",3003,1,"none","Arsen","You","none","None","Nonmatching","m",585,0.585,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1036",3003,1,"none","Arsen","You","none","None","Nonmatching","z",609,0.609,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1037",3003,1,"none","Arsen","You","none","None","Nonmatching","z",499,0.499,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1038",3003,1,"none","Arsen","You","none","None","Nonmatching","m",1057,1.057,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1039",3003,1,"none","Arsen","You","none","None","Nonmatching","m",706,0.706,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1040",3003,1,"none","Arsen","You","none","None","Nonmatching","m",644,0.644,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1041",3003,1,"none","Arsen","You","none","None","Nonmatching","m",585,0.585,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1042",3003,1,"none","Arsen","You","none","None","Nonmatching","m",708,0.708,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1043",3003,1,"none","Arsen","You","none","None","Nonmatching","z",722,0.722,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1044",3003,1,"none","Arsen","You","none","None","Nonmatching","m",1090,1.09,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1045",3003,1,"none","Arsen","You","none","None","Nonmatching","m",794,0.794,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1046",3003,1,"none","Arsen","You","none","None","Nonmatching","m",582,0.582,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1047",3003,1,"none","Arsen","You","none","None","Nonmatching","m",793,0.793,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1048",3003,1,"none","Arsen","You","none","None","Nonmatching","m",592,0.592,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1049",3003,1,"none","Arsen","You","none","None","Nonmatching","m",821,0.821,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1050",3003,1,"none","Arsen","You","none","None","Nonmatching","m",769,0.769,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1051",3003,1,"none","Arsen","You","none","None","Nonmatching","m",694,0.694,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1052",3003,1,"none","Arsen","You","none","None","Nonmatching","m",932,0.932,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1053",3003,1,"none","Arsen","You","none","None","Nonmatching","m",810,0.81,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1054",3003,1,"none","Arsen","You","none","None","Nonmatching","m",616,0.616,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1055",3003,1,"none","Arsen","You","none","None","Nonmatching","m",857,0.857,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1056",3003,1,"none","Arsen","You","none","None","Nonmatching","m",804,0.804,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1057",3003,1,"none","Arsen","You","none","None","Nonmatching","m",672,0.672,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1058",3003,1,"none","Arsen","You","none","None","Nonmatching","m",1243,1.243,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1059",3003,1,"none","Arsen","You","none","None","Nonmatching","m",725,0.725,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1060",3003,1,"none","Arsen","You","none","None","Nonmatching","m",837,0.837,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1061",3003,1,"none","Arsen","You","none","None","Nonmatching","m",716,0.716,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1062",3003,1,"none","Arsen","You","none","None","Nonmatching","m",729,0.729,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1063",3003,1,"none","Arsen","You","none","None","Nonmatching","m",641,0.641,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1064",3003,1,"none","Arsen","You","none","None","Nonmatching","m",1079,1.079,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1065",3003,1,"none","Arsen","You","none","None","Nonmatching","m",653,0.653,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1066",3003,1,"none","Arsen","You","none","None","Nonmatching","m",1081,1.081,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1067",3003,1,"none","Arsen","You","none","None","Nonmatching","m",790,0.79,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1068",3003,1,"none","Arsen","You","none","None","Nonmatching","m",735,0.735,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1069",3003,1,"none","Arsen","You","none","None","Nonmatching","m",721,0.721,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1070",3003,1,"none","Arsen","You","none","None","Nonmatching","m",1482,1.482,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1071",3003,1,"none","Arsen","You","none","None","Nonmatching","m",632,0.632,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1072",3003,1,"none","Arsen","You","none","None","Nonmatching","m",747,0.747,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1073",3003,1,"none","Arsen","You","none","None","Nonmatching","m",669,0.669,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1074",3004,2,"You","Daniel","none","You","Self","Matching","x",1499,1.499,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1075",3004,2,"You","Daniel","none","You","Self","Matching","x",1499,1.499,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1076",3004,2,"You","Daniel","none","You","Self","Matching","m",1304,1.304,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1077",3004,2,"You","Daniel","none","You","Self","Matching","m",1267,1.267,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1078",3004,2,"You","Daniel","none","You","Self","Matching","m",698,0.698,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1079",3004,2,"You","Daniel","none","You","Self","Matching","m",1112,1.112,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1080",3004,2,"You","Daniel","none","You","Self","Matching","x",1500,1.5,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1081",3004,2,"You","Daniel","none","You","Self","Matching","m",835,0.835,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1082",3004,2,"You","Daniel","none","You","Self","Matching","m",1040,1.04,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1083",3004,2,"You","Daniel","none","You","Self","Matching","m",1057,1.057,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1084",3004,2,"You","Daniel","none","You","Self","Matching","x",1498,1.498,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1085",3004,2,"You","Daniel","none","You","Self","Matching","m",700,0.7,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1086",3004,2,"You","Daniel","none","You","Self","Matching","m",1192,1.192,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1087",3004,2,"You","Daniel","none","You","Self","Matching","m",960,0.96,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1088",3004,2,"You","Daniel","none","You","Self","Matching","z",743,0.743,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1089",3004,2,"You","Daniel","none","You","Self","Matching","m",816,0.816,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1090",3004,2,"You","Daniel","none","You","Self","Matching","m",836,0.836,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1091",3004,2,"You","Daniel","none","You","Self","Matching","m",884,0.884,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1092",3004,2,"You","Daniel","none","You","Self","Matching","m",581,0.581,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1093",3004,2,"You","Daniel","none","You","Self","Matching","m",1065,1.065,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1094",3004,2,"You","Daniel","none","You","Self","Matching","m",903,0.903,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1095",3004,2,"You","Daniel","none","You","Self","Matching","m",1175,1.175,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1096",3004,2,"You","Daniel","none","You","Self","Matching","m",815,0.815,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1097",3004,2,"You","Daniel","none","You","Self","Matching","m",1286,1.286,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1098",3004,2,"You","Daniel","none","You","Self","Matching","m",900,0.9,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1099",3004,2,"You","Daniel","none","You","Self","Matching","m",813,0.813,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1100",3004,2,"You","Daniel","none","You","Self","Matching","m",1127,1.127,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1101",3004,2,"You","Daniel","none","You","Self","Matching","m",982,0.982,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1102",3004,2,"You","Daniel","none","You","Self","Matching","m",905,0.905,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1103",3004,2,"You","Daniel","none","You","Self","Matching","m",839,0.839,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1104",3004,2,"You","Daniel","none","You","Self","Matching","x",1498,1.498,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1105",3004,2,"You","Daniel","none","You","Self","Matching","x",1500,1.5,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1106",3004,2,"You","Daniel","none","You","Self","Matching","m",780,0.78,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1107",3004,2,"You","Daniel","none","You","Self","Matching","m",803,0.803,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1108",3004,2,"You","Daniel","none","You","Self","Matching","m",838,0.838,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1109",3004,2,"You","Daniel","none","You","Self","Matching","m",1231,1.231,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1110",3004,2,"You","Daniel","none","You","Self","Matching","m",772,0.772,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1111",3004,2,"You","Daniel","none","You","Self","Matching","m",1466,1.466,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1112",3004,2,"You","Daniel","none","You","Self","Matching","m",560,0.56,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1113",3004,2,"You","Daniel","none","You","Self","Matching","m",653,0.653,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1114",3004,2,"You","Daniel","none","You","Self","Matching","x",1498,1.498,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1115",3004,2,"You","Daniel","none","You","Self","Matching","m",707,0.707,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1116",3004,2,"You","Daniel","none","You","Self","Matching","m",796,0.796,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1117",3004,2,"You","Daniel","none","You","Self","Matching","m",664,0.664,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1118",3004,2,"You","Daniel","none","You","Self","Matching","z",726,0.726,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1119",3004,2,"You","Daniel","none","You","Self","Matching","m",901,0.901,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1120",3004,2,"You","Daniel","none","You","Self","Matching","z",705,0.705,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1121",3004,2,"You","Daniel","none","You","Self","Matching","z",848,0.848,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1122",3004,2,"You","Daniel","none","You","Self","Matching","m",733,0.733,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1123",3004,2,"You","Daniel","none","You","Self","Matching","m",692,0.692,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1124",3004,2,"You","Daniel","none","You","Self","Matching","m",809,0.809,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1125",3004,2,"You","Daniel","none","You","Self","Matching","m",910,0.91,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1126",3004,2,"You","Daniel","none","You","Self","Matching","z",773,0.773,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1127",3004,2,"You","Daniel","none","You","Self","Matching","z",952,0.952,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1128",3004,2,"You","Daniel","none","You","Self","Matching","m",819,0.819,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1129",3004,2,"You","Daniel","none","You","Self","Matching","m",810,0.81,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1130",3004,2,"You","Daniel","none","You","Self","Matching","m",810,0.81,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1131",3004,2,"You","Daniel","none","You","Self","Matching","m",1050,1.05,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1132",3004,2,"You","Daniel","none","You","Self","Matching","m",1152,1.152,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1133",3004,2,"You","Daniel","none","You","Self","Matching","m",798,0.798,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1134",3004,2,"Daniel","Daniel","none","You","Friend","Matching","z",1330,1.33,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1135",3004,2,"Daniel","Daniel","none","You","Friend","Matching","m",1231,1.231,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1136",3004,2,"Daniel","Daniel","none","You","Friend","Matching","x",1499,1.499,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1137",3004,2,"Daniel","Daniel","none","You","Friend","Matching","m",1321,1.321,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1138",3004,2,"Daniel","Daniel","none","You","Friend","Matching","z",847,0.847,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1139",3004,2,"Daniel","Daniel","none","You","Friend","Matching","z",1267,1.267,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"1140",3004,2,"Daniel","Daniel","none","You","Friend","Matching","m",988,0.988,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1141",3004,2,"Daniel","Daniel","none","You","Friend","Matching","m",945,0.945,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1142",3004,2,"Daniel","Daniel","none","You","Friend","Matching","m",1056,1.056,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1143",3004,2,"Daniel","Daniel","none","You","Friend","Matching","m",930,0.93,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"1144",3004,2,"Daniel","Daniel","none","You","Friend","Matching","m",849,0.849,1,"21.5-inch",NA,NA,"white","grey",NA,NA
