"","Subject","Gender","Shape","Label1","Label2","Label3","Identity","Matching","Response","RT_ms","RT_sec","ACC","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"511",2502,2,"none","You","none","Miga","None","Matching","m",780,0.78,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"512",2502,2,"none","You","none","Miga","None","Matching","m",816,0.816,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"513",2502,2,"none","You","none","Miga","None","Matching","m",650,0.65,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"514",2502,2,"none","You","none","Miga","None","Matching","m",755,0.755,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"515",2502,2,"none","You","none","Miga","None","Matching","m",674,0.674,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"516",2502,2,"none","You","none","Miga","None","Matching","m",656,0.656,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"517",2502,2,"none","You","none","Miga","None","Matching","m",753,0.753,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"518",2502,2,"none","You","none","Miga","None","Matching","m",582,0.582,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"519",2502,2,"none","You","none","Miga","None","Matching","m",1026,1.026,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"520",2502,2,"none","You","none","Miga","None","Matching","m",741,0.741,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"521",2502,2,"none","You","none","Miga","None","Matching","m",800,0.8,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"522",2502,2,"none","You","none","Miga","None","Matching","m",878,0.878,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"523",2502,2,"none","You","none","Miga","None","Matching","m",649,0.649,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"524",2502,2,"none","You","none","Miga","None","Matching","m",1082,1.082,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"525",2502,2,"none","You","none","Miga","None","Matching","z",519,0.519,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"526",2502,2,"none","You","none","Miga","None","Matching","m",665,0.665,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"527",2502,2,"none","You","none","Miga","None","Matching","m",685,0.685,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"528",2502,2,"none","You","none","Miga","None","Matching","m",720,0.72,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"529",2502,2,"none","You","none","Miga","None","Matching","m",770,0.77,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"530",2502,2,"none","You","none","Miga","None","Matching","m",802,0.802,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"531",2502,2,"none","You","none","Miga","None","Matching","m",670,0.67,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"532",2502,2,"none","You","none","Miga","None","Matching","m",763,0.763,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"533",2502,2,"none","You","none","Miga","None","Matching","m",689,0.689,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"534",2502,2,"none","You","none","Miga","None","Matching","m",691,0.691,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"535",2502,2,"none","You","none","Miga","None","Matching","m",702,0.702,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"536",2502,2,"none","You","none","Miga","None","Matching","m",753,0.753,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"537",2502,2,"none","You","none","Miga","None","Matching","m",646,0.646,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"538",2502,2,"none","You","none","Miga","None","Matching","m",680,0.68,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"539",2502,2,"none","You","none","Miga","None","Matching","m",1246,1.246,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"540",2502,2,"none","You","none","Miga","None","Matching","m",717,0.717,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"541",2502,2,"You","You","none","Miga","Self","Nonmatching","z",947,0.947,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"542",2502,2,"You","You","none","Miga","Self","Nonmatching","z",848,0.848,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"543",2502,2,"You","You","none","Miga","Self","Nonmatching","z",731,0.731,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"544",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1035,1.035,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"545",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1324,1.324,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"546",2502,2,"You","You","none","Miga","Self","Nonmatching","z",817,0.817,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"547",2502,2,"You","You","none","Miga","Self","Nonmatching","z",860,0.86,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"548",2502,2,"You","You","none","Miga","Self","Nonmatching","z",782,0.782,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"549",2502,2,"You","You","none","Miga","Self","Nonmatching","z",910,0.91,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"550",2502,2,"You","You","none","Miga","Self","Nonmatching","z",847,0.847,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"551",2502,2,"You","You","none","Miga","Self","Nonmatching","z",894,0.894,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"552",2502,2,"You","You","none","Miga","Self","Nonmatching","z",796,0.796,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"553",2502,2,"You","You","none","Miga","Self","Nonmatching","z",724,0.724,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"554",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1135,1.135,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"555",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1022,1.022,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"556",2502,2,"You","You","none","Miga","Self","Nonmatching","z",672,0.672,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"557",2502,2,"You","You","none","Miga","Self","Nonmatching","m",787,0.787,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"558",2502,2,"You","You","none","Miga","Self","Nonmatching","z",676,0.676,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"559",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1024,1.024,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"560",2502,2,"You","You","none","Miga","Self","Nonmatching","m",829,0.829,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"561",2502,2,"You","You","none","Miga","Self","Nonmatching","m",650,0.65,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"562",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1125,1.125,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"563",2502,2,"You","You","none","Miga","Self","Nonmatching","m",976,0.976,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"564",2502,2,"You","You","none","Miga","Self","Nonmatching","z",698,0.698,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"565",2502,2,"You","You","none","Miga","Self","Nonmatching","x",1498,1.498,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"566",2502,2,"You","You","none","Miga","Self","Nonmatching","m",834,0.834,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"567",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1163,1.163,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"568",2502,2,"You","You","none","Miga","Self","Nonmatching","z",776,0.776,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"569",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1182,1.182,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"570",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1089,1.089,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"571",2502,2,"You","You","none","Miga","Self","Nonmatching","z",794,0.794,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"572",2502,2,"You","You","none","Miga","Self","Nonmatching","z",827,0.827,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"573",2502,2,"You","You","none","Miga","Self","Nonmatching","z",957,0.957,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"574",2502,2,"You","You","none","Miga","Self","Nonmatching","z",724,0.724,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"575",2502,2,"You","You","none","Miga","Self","Nonmatching","z",769,0.769,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"576",2502,2,"You","You","none","Miga","Self","Nonmatching","z",743,0.743,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"577",2502,2,"You","You","none","Miga","Self","Nonmatching","z",852,0.852,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"578",2502,2,"You","You","none","Miga","Self","Nonmatching","z",925,0.925,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"579",2502,2,"You","You","none","Miga","Self","Nonmatching","z",721,0.721,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"580",2502,2,"You","You","none","Miga","Self","Nonmatching","z",1054,1.054,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"581",2502,2,"You","You","none","Miga","Self","Nonmatching","z",734,0.734,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"582",2502,2,"You","You","none","Miga","Self","Nonmatching","z",742,0.742,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"583",2502,2,"You","You","none","Miga","Self","Nonmatching","z",672,0.672,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"584",2502,2,"You","You","none","Miga","Self","Nonmatching","z",754,0.754,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"585",2502,2,"You","You","none","Miga","Self","Nonmatching","z",778,0.778,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"586",2502,2,"You","You","none","Miga","Self","Nonmatching","z",558,0.558,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"587",2502,2,"You","You","none","Miga","Self","Nonmatching","z",903,0.903,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"588",2502,2,"You","You","none","Miga","Self","Nonmatching","z",638,0.638,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"589",2502,2,"You","You","none","Miga","Self","Nonmatching","z",853,0.853,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"590",2502,2,"You","You","none","Miga","Self","Nonmatching","z",973,0.973,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"591",2502,2,"You","You","none","Miga","Self","Nonmatching","z",676,0.676,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"592",2502,2,"You","You","none","Miga","Self","Nonmatching","z",739,0.739,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"593",2502,2,"You","You","none","Miga","Self","Nonmatching","z",690,0.69,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"594",2502,2,"You","You","none","Miga","Self","Nonmatching","z",760,0.76,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"595",2502,2,"You","You","none","Miga","Self","Nonmatching","z",655,0.655,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"596",2502,2,"You","You","none","Miga","Self","Nonmatching","z",617,0.617,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"597",2502,2,"You","You","none","Miga","Self","Nonmatching","z",699,0.699,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"598",2502,2,"You","You","none","Miga","Self","Nonmatching","z",642,0.642,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"599",2502,2,"You","You","none","Miga","Self","Nonmatching","z",712,0.712,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"600",2502,2,"You","You","none","Miga","Self","Nonmatching","z",711,0.711,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"601",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",1167,1.167,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"602",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","x",1499,1.499,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"603",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","m",868,0.868,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"604",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","x",1499,1.499,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"605",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",663,0.663,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"606",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",1066,1.066,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"607",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",1018,1.018,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"608",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",889,0.889,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"609",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",848,0.848,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"610",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",969,0.969,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"611",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","x",1499,1.499,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"612",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",990,0.99,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"613",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",1177,1.177,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"614",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","m",839,0.839,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"615",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","m",761,0.761,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"616",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",825,0.825,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"617",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","m",1132,1.132,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"618",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","x",1499,1.499,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"619",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",754,0.754,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"620",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","m",862,0.862,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"621",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","m",811,0.811,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"622",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","m",919,0.919,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"623",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",798,0.798,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"624",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",646,0.646,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"625",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",694,0.694,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"626",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",695,0.695,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"627",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",769,0.769,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"628",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",836,0.836,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"629",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",758,0.758,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"630",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",695,0.695,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"631",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",704,0.704,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"632",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",889,0.889,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"633",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",726,0.726,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"634",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",756,0.756,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"635",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",976,0.976,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"636",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",881,0.881,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"637",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",798,0.798,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"638",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",801,0.801,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"639",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",931,0.931,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"640",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",1032,1.032,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"641",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",822,0.822,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"642",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",749,0.749,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"643",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",705,0.705,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"644",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",705,0.705,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"645",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",732,0.732,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"646",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",1057,1.057,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"647",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",728,0.728,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"648",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",907,0.907,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"649",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",632,0.632,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"650",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",835,0.835,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"651",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",785,0.785,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"652",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",703,0.703,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"653",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",740,0.74,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"654",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",848,0.848,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"655",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",690,0.69,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"656",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",730,0.73,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"657",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",813,0.813,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"658",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",692,0.692,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"659",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",858,0.858,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"660",2502,2,"Miga","You","none","Miga","Friend","Nonmatching","z",660,0.66,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"661",2502,2,"none","You","none","Miga","None","Nonmatching","z",1132,1.132,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"662",2502,2,"none","You","none","Miga","None","Nonmatching","m",710,0.71,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"663",2502,2,"none","You","none","Miga","None","Nonmatching","z",921,0.921,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"664",2502,2,"none","You","none","Miga","None","Nonmatching","m",817,0.817,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"665",2502,2,"none","You","none","Miga","None","Nonmatching","z",947,0.947,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"666",2502,2,"none","You","none","Miga","None","Nonmatching","z",777,0.777,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"667",2502,2,"none","You","none","Miga","None","Nonmatching","z",832,0.832,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"668",2502,2,"none","You","none","Miga","None","Nonmatching","z",721,0.721,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"669",2502,2,"none","You","none","Miga","None","Nonmatching","z",754,0.754,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"670",2502,2,"none","You","none","Miga","None","Nonmatching","x",1499,1.499,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"671",2502,2,"none","You","none","Miga","None","Nonmatching","m",897,0.897,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"672",2502,2,"none","You","none","Miga","None","Nonmatching","z",655,0.655,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"673",2502,2,"none","You","none","Miga","None","Nonmatching","z",867,0.867,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"674",2502,2,"none","You","none","Miga","None","Nonmatching","m",564,0.564,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"675",2502,2,"none","You","none","Miga","None","Nonmatching","z",650,0.65,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"676",2502,2,"none","You","none","Miga","None","Nonmatching","z",958,0.958,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"677",2502,2,"none","You","none","Miga","None","Nonmatching","z",745,0.745,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"678",2502,2,"none","You","none","Miga","None","Nonmatching","x",1499,1.499,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"679",2502,2,"none","You","none","Miga","None","Nonmatching","z",825,0.825,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"680",2502,2,"none","You","none","Miga","None","Nonmatching","z",873,0.873,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"681",2502,2,"none","You","none","Miga","None","Nonmatching","z",978,0.978,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"682",2502,2,"none","You","none","Miga","None","Nonmatching","z",721,0.721,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"683",2502,2,"none","You","none","Miga","None","Nonmatching","z",792,0.792,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"684",2502,2,"none","You","none","Miga","None","Nonmatching","z",1049,1.049,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"685",2502,2,"none","You","none","Miga","None","Nonmatching","z",690,0.69,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"686",2502,2,"none","You","none","Miga","None","Nonmatching","z",754,0.754,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"687",2502,2,"none","You","none","Miga","None","Nonmatching","z",724,0.724,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"688",2502,2,"none","You","none","Miga","None","Nonmatching","z",843,0.843,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"689",2502,2,"none","You","none","Miga","None","Nonmatching","z",589,0.589,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"690",2502,2,"none","You","none","Miga","None","Nonmatching","z",656,0.656,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"691",2502,2,"none","You","none","Miga","None","Nonmatching","z",956,0.956,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"692",2502,2,"none","You","none","Miga","None","Nonmatching","m",1372,1.372,0,"21.5-inch",NA,NA,"white","grey",NA,NA
"693",2502,2,"none","You","none","Miga","None","Nonmatching","z",830,0.83,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"694",2502,2,"none","You","none","Miga","None","Nonmatching","z",1061,1.061,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"695",2502,2,"none","You","none","Miga","None","Nonmatching","z",715,0.715,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"696",2502,2,"none","You","none","Miga","None","Nonmatching","z",907,0.907,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"697",2502,2,"none","You","none","Miga","None","Nonmatching","z",634,0.634,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"698",2502,2,"none","You","none","Miga","None","Nonmatching","z",564,0.564,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"699",2502,2,"none","You","none","Miga","None","Nonmatching","z",844,0.844,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"700",2502,2,"none","You","none","Miga","None","Nonmatching","z",691,0.691,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"701",2502,2,"none","You","none","Miga","None","Nonmatching","z",906,0.906,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"702",2502,2,"none","You","none","Miga","None","Nonmatching","z",745,0.745,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"703",2502,2,"none","You","none","Miga","None","Nonmatching","z",832,0.832,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"704",2502,2,"none","You","none","Miga","None","Nonmatching","z",736,0.736,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"705",2502,2,"none","You","none","Miga","None","Nonmatching","z",692,0.692,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"706",2502,2,"none","You","none","Miga","None","Nonmatching","z",644,0.644,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"707",2502,2,"none","You","none","Miga","None","Nonmatching","z",863,0.863,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"708",2502,2,"none","You","none","Miga","None","Nonmatching","z",668,0.668,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"709",2502,2,"none","You","none","Miga","None","Nonmatching","z",765,0.765,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"710",2502,2,"none","You","none","Miga","None","Nonmatching","z",866,0.866,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"711",2502,2,"none","You","none","Miga","None","Nonmatching","z",816,0.816,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"712",2502,2,"none","You","none","Miga","None","Nonmatching","z",867,0.867,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"713",2502,2,"none","You","none","Miga","None","Nonmatching","z",778,0.778,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"714",2502,2,"none","You","none","Miga","None","Nonmatching","z",834,0.834,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"715",2502,2,"none","You","none","Miga","None","Nonmatching","z",652,0.652,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"716",2502,2,"none","You","none","Miga","None","Nonmatching","z",699,0.699,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"717",2502,2,"none","You","none","Miga","None","Nonmatching","z",625,0.625,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"718",2502,2,"none","You","none","Miga","None","Nonmatching","z",722,0.722,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"719",2502,2,"none","You","none","Miga","None","Nonmatching","z",697,0.697,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"720",2502,2,"none","You","none","Miga","None","Nonmatching","z",811,0.811,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"721",2503,1,"You","Pinar","You","none","Self","Matching","z",1165,1.165,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"722",2503,1,"You","Pinar","You","none","Self","Matching","z",990,0.99,1,"21.5-inch",NA,NA,"white","grey",NA,NA
"723",2503,1,"You","Pinar","You","none","Self","Matching","z",1193,1.193,1,"21.5-inch",NA,NA,"white","grey",NA,NA
