"","Subject","Age_Participant1","Age_Participant2","StrangerShape","P1Shape","P2Shape","Shape","Matching","Identity","ShapeLoc","Response","RT_ms","RT_sec","ACC","Phase"
"7971",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Matching","P1","Top","o",500.218318,0.500218318,1,1
"7972",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Matching","P1","Top","o",583.521977,0.583521977,1,1
"7973",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Matching","P2","Top","w",583.518029,0.583518029,0,1
"7974",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Matching","P1","Top","o",633.466746,0.633466746,1,1
"7975",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Matching","P2","Top","o",1016.832228,1.016832228,1,1
"7976",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Matching","Stranger","Top","o",566.810159,0.566810159,1,1
"7977",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Matching","P2","Top","o",566.806211,0.566806211,1,1
"7978",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",933.459087,0.933459087,1,2
"7979",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",1033.472983,1.033472983,1,2
"7980",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",666.827609,0.666827609,1,2
"7981",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",550.158745,0.550158745,1,2
"7982",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",700.180577,0.700180577,1,2
"7983",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",783.457784,0.783457784,1,2
"7984",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",683.47626,0.68347626,1,2
"7985",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",483.564535,0.483564535,1,2
"7986",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",717.004514,0.717004514,0,2
"7987",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",483.496631,0.483496631,1,2
"7988",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",500.167391,0.500167391,1,2
"7989",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",900.181524,0.900181524,1,2
"7990",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",616.853626,0.616853626,1,2
"7991",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",616.88363,0.61688363,0,2
"7992",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",916.964009,0.916964009,0,2
"7993",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",766.830452,0.766830452,1,2
"7994",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",583.493552,0.583493552,1,2
"7995",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",600.138255,0.600138255,1,2
"7996",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",583.469865,0.583469865,1,2
"7997",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","w",716.802382,0.716802382,0,2
"7998",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",550.154797,0.550154797,1,2
"7999",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",916.817542,0.916817542,1,2
"8000",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",1350.145954,1.350145954,1,2
"8001",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",533.482458,0.533482458,1,2
"8002",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",700.148599,0.700148599,1,2
"8003",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",500.165811,0.500165811,1,2
"8004",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",466.846006,0.466846006,1,2
"8005",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",716.844624,0.716844624,1,2
"8006",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",733.467614,0.733467614,1,2
"8007",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",600.153257,0.600153257,1,2
"8008",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",566.866219,0.566866219,1,2
"8009",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",650.159613,0.650159613,1,2
"8010",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",616.83665,0.61683665,0,2
"8011",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",1083.439466,1.083439466,1,2
"8012",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",616.852046,0.616852046,1,2
"8013",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",666.837874,0.666837874,1,2
"8014",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",716.822516,0.716822516,1,2
"8015",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",1166.824451,1.166824451,1,2
"8016",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",733.30733,0.73330733,1,2
"8017",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",616.852836,0.616852836,1,2
"8018",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",716.843835,0.716843835,1,2
"8019",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",850.164903,0.850164903,1,2
"8020",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",783.464101,0.783464101,1,2
"8021",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",816.81312,0.81681312,1,2
"8022",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",816.837992,0.816837992,1,2
"8023",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",650.149744,0.650149744,1,2
"8024",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","w",666.955521,0.666955521,0,2
"8025",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",800.192499,0.800192499,1,2
"8026",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",1383.433386,1.383433386,1,2
"8027",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",617.104711,0.617104711,1,2
"8028",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Matching","Stranger","Top","o",700.1561,0.7001561,1,2
"8029",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",600.146151,0.600146151,1,2
"8030",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",633.480958,0.633480958,1,2
"8031",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",650.191591,0.650191591,1,2
"8032",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",533.479695,0.533479695,1,2
"8033",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",566.829109,0.566829109,1,2
"8034",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",666.835505,0.666835505,1,2
"8035",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Matching","P1","Top","o",566.824767,0.566824767,1,2
"8036",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Matching","P2","Top","o",566.841742,0.566841742,1,2
"8037",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","Stranger","Bottom","w",550.160324,0.550160324,1,1
"8038",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","Stranger","Bottom","w",550.273628,0.550273628,1,1
"8039",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","P2","Bottom","o",933.429083,0.933429083,0,1
"8040",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","P2","Bottom","w",600.177734,0.600177734,1,1
"8041",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","Stranger","Bottom","w",1366.800526,1.366800526,1,1
"8042",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","P2","Bottom","w",850.137663,0.850137663,1,1
"8043",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P2","Bottom","w",850.120687,0.850120687,1,1
"8044",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","P1","Bottom","w",783.507527,0.783507527,1,1
"8045",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P1","Bottom","w",650.182906,0.650182906,1,1
"8046",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P2","Bottom","w",816.844309,0.816844309,1,1
"8047",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","Stranger","Bottom","w",683.50508,0.68350508,1,1
"8048",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","P2","Bottom","w",616.8556,0.6168556,1,1
"8049",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","P1","Bottom","w",1016.821174,1.016821174,1,1
"8050",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P1","Bottom","w",1050.159534,1.050159534,1,1
"8051",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","P1","Bottom","w",633.548467,0.633548467,1,1
"8052",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","P2","Bottom","o",550.182432,0.550182432,0,1
"8053",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P2","Bottom","w",966.823503,0.966823503,1,1
"8054",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","P1","Bottom","w",850.158982,0.850158982,1,1
"8055",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P2","Bottom","w",600.168259,0.600168259,1,1
"8056",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","Stranger","Bottom","w",800.161311,0.800161311,1,1
"8057",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P1","Bottom","w",950.167351,0.950167351,1,1
"8058",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","Stranger","Bottom","w",616.862311,0.616862311,1,1
"8059",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","Stranger","Bottom","w",750.510265,0.750510265,1,1
"8060",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","Stranger","Bottom","w",916.850309,0.916850309,1,1
"8061",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P1","Bottom","w",633.531886,0.633531886,1,1
"8062",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","Stranger","Bottom","w",816.832465,0.816832465,1,1
"8063",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P1","Bottom","w",716.833176,0.716833176,1,1
"8064",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","Stranger","Bottom","w",683.501921,0.683501921,1,1
"8065",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P2","Bottom","w",966.841269,0.966841269,1,1
"8066",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","Stranger","Bottom","w",766.772023,0.766772023,1,1
"8067",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","Stranger","Bottom","w",616.88284,0.61688284,1,1
"8068",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P2","Bottom","w",566.853586,0.566853586,1,1
"8069",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","P2","Bottom","w",900.181129,0.900181129,1,1
"8070",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P1","Bottom","o",800.055113,0.800055113,0,1
"8071",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","Stranger","Bottom","w",783.471602,0.783471602,1,1
"8072",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","Stranger","Bottom","w",716.832781,0.716832781,1,1
"8073",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","Stranger","Bottom","w",666.867483,0.666867483,1,1
"8074",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P1","Bottom","w",583.509343,0.583509343,1,1
"8075",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","P1","Bottom","w",783.443572,0.783443572,1,1
"8076",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","P2","Bottom","w",1350.093052,1.350093052,1,1
"8077",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","P2","Bottom","w",616.827175,0.616827175,1,1
"8078",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","Stranger","Bottom","w",566.84569,0.56684569,1,1
"8079",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P2","Bottom","w",683.486919,0.683486919,1,1
"8080",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","Stranger","Bottom","w",783.48384,0.78348384,1,1
"8081",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","P1","Bottom","w",666.838268,0.666838268,1,1
"8082",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","P1","Bottom","w",716.634597,0.716634597,1,1
"8083",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","Stranger","Bottom","w",766.804395,0.766804395,1,1
"8084",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P2","Bottom","w",617.130768,0.617130768,1,1
"8085",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","Stranger","Bottom","w",966.846006,0.966846006,1,1
"8086",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P1","Bottom","w",733.473536,0.733473536,1,1
"8087",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P2","Bottom","w",883.802909,0.883802909,1,1
"8088",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P1","Bottom","w",616.821648,0.616821648,1,1
"8089",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","P2","Bottom","w",616.816121,0.616816121,1,1
"8090",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","P1","Bottom","w",683.532715,0.683532715,1,1
"8091",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","Stranger","Bottom","w",550.119266,0.550119266,1,1
"8092",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P2","Bottom","w",683.424938,0.683424938,1,1
"8093",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P1","Bottom","w",733.478274,0.733478274,1,1
"8094",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","P1","Bottom","w",666.814976,0.666814976,1,1
"8095",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","P2","Bottom","w",816.818253,0.816818253,1,1
"8096",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P1","Bottom","w",866.796184,0.866796184,1,2
"8097",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","P2","Bottom","w",1050.162298,1.050162298,1,2
"8098",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","Stranger","Bottom","w",966.806922,0.966806922,1,2
"8099",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","P1","Bottom","w",1100.148125,1.100148125,1,2
"8100",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","Stranger","Bottom","w",1116.793618,1.116793618,1,2
"8101",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","Stranger","Bottom","w",1016.821964,1.016821964,1,2
"8102",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","P1","Bottom","w",766.817818,0.766817818,1,2
"8103",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P2","Bottom","w",566.875694,0.566875694,1,2
"8104",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P2","Bottom","w",633.501487,0.633501487,1,2
"8105",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P1","Bottom","w",850.11595,0.85011595,1,2
"8106",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","Stranger","Bottom","w",900.142835,0.900142835,1,2
"8107",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","P1","Bottom","w",883.492999,0.883492999,1,2
"8108",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","P1","Bottom","w",716.827649,0.716827649,1,2
"8109",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","P2","Bottom","w",566.831478,0.566831478,1,2
"8110",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","Stranger","Bottom","w",533.521148,0.533521148,1,2
"8111",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","P2","Bottom","w",600.163127,0.600163127,1,2
"8112",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P1","Bottom","w",766.788999,0.766788999,1,2
"8113",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P1","Bottom","w",650.142243,0.650142243,1,2
"8114",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","Stranger","Bottom","w",1166.797605,1.166797605,1,2
"8115",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","P1","Bottom","w",700.173865,0.700173865,1,2
"8116",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","P2","Bottom","w",783.471996,0.783471996,1,2
"8117",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P2","Bottom","w",666.809449,0.666809449,1,2
"8118",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","Stranger","Bottom","o",516.844072,0.516844072,0,2
"8119",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","Stranger","Bottom","w",633.482143,0.633482143,1,2
"8120",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","P2","Bottom","w",916.813594,0.916813594,1,2
"8121",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P2","Bottom","w",750.169167,0.750169167,1,2
"8122",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","Stranger","Bottom","w",533.47851,0.53347851,1,2
"8123",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P2","Bottom","w",616.818095,0.616818095,1,2
"8124",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","Stranger","Bottom","w",583.334847,0.583334847,1,2
"8125",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P1","Bottom","o",550.14019,0.55014019,0,2
"8126",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","Stranger","Bottom","w",483.506501,0.483506501,1,2
"8127",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P1","Bottom","o",633.495565,0.633495565,0,2
"8128",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","Stranger","Bottom","w",683.496394,0.683496394,1,2
"8129",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","P2","Bottom","w",566.849243,0.566849243,1,2
"8130",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P2","Bottom","w",733.484985,0.733484985,1,2
"8131",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","P1","Bottom","w",683.482972,0.683482972,1,2
"8132",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","Stranger","Bottom","w",616.813752,0.616813752,1,2
"8133",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P1","Bottom","w",616.812962,0.616812962,1,2
"8134",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","Stranger","Bottom","w",583.503422,0.583503422,1,2
"8135",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","P2","Bottom","w",733.50433,0.73350433,1,2
"8136",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P2","Bottom","o",633.461613,0.633461613,0,2
"8137",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","P1","Bottom","w",866.808422,0.866808422,1,2
"8138",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","P1","Bottom","w",716.812647,0.716812647,1,2
"8139",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P2","Bottom","w",633.593868,0.633593868,1,2
"8140",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P2","Bottom","w",733.483406,0.733483406,1,2
"8141",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","Stranger","Bottom","w",666.812212,0.666812212,1,2
"8142",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","P1","Bottom","w",733.477484,0.733477484,1,2
"8143",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P2","Bottom","w",716.815805,0.716815805,1,2
"8144",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","Stranger","Bottom","w",666.820503,0.666820503,1,2
"8145",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","P2","Bottom","w",600.14773,0.60014773,1,2
"8146",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","Stranger","Bottom","w",783.521345,0.783521345,1,2
"8147",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P1","Bottom","w",783.491736,0.783491736,1,2
"8148",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","P2","Bottom","w",616.817305,0.616817305,1,2
"8149",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P1","Bottom","w",616.824016,0.616824016,1,2
"8150",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","Stranger","Bottom","w",583.482498,0.583482498,1,2
"8151",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","P2","Bottom","w",683.464811,0.683464811,1,2
"8152",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","Stranger","Bottom","w",733.511436,0.733511436,1,2
"8153",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P1","Nonmatching","Stranger","Bottom","w",700.216502,0.700216502,1,2
"8154",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","Stranger","Nonmatching","P1","Bottom","w",816.791407,0.816791407,1,2
"8155",18,24,22,"DIAMOND","TRIANGLE","PENTAGON","P2","Nonmatching","P1","Bottom","w",700.160442,0.700160442,1,2
"8156",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","P2","Top","o",600.164706,0.600164706,0,1
"8157",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P2","Top","o",550.165851,0.550165851,0,1
"8158",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","Stranger","Top","w",683.488499,0.683488499,1,1
"8159",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","P1","Top","w",850.212673,0.850212673,1,1
"8160",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","P2","Top","w",1083.459995,1.083459995,1,1
"8161",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","P1","Top","w",750.141927,0.750141927,1,1
"8162",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P1","Top","w",650.140663,0.650140663,1,1
"8163",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","P1","Top","w",1166.755757,1.166755757,1,1
"8164",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","Stranger","Top","w",733.497223,0.733497223,1,1
"8165",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P1","Top","w",650.205804,0.650205804,1,1
"8166",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","Stranger","Top","w",683.519687,0.683519687,1,1
"8167",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","Stranger","Top","w",1016.821174,1.016821174,1,1
"8168",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P2","Top","w",633.541361,0.633541361,1,1
"8169",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","Stranger","Top","w",716.869891,0.716869891,1,1
"8170",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","P1","Top","w",666.850902,0.666850902,1,1
"8171",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P2","Top","w",616.830728,0.616830728,1,1
"8172",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P1","Nonmatching","Stranger","Top","w",800.15381,0.80015381,1,1
"8173",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P2","Top","w",666.839058,0.666839058,1,1
"8174",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","P2","Nonmatching","P1","Top","w",650.204224,0.650204224,1,1
"8175",18,24,22,"TRIANGLE","PENTAGON","DIAMOND","Stranger","Nonmatching","P1","Top","w",766.826898,0.766826898,1,1
