"X","Subject","Matching","Identity","RT_ms","RT_sec","ACC"
2024,6,"Nonmatching","Friend",777,0.777,0
2025,6,"Nonmatching","Friend",968,0.968,0
2026,6,"Nonmatching","Friend",601,0.601,0
2027,6,"Nonmatching","Friend",449,0.449,0
2028,6,"Nonmatching","Friend",449,0.449,0
2029,6,"Nonmatching","Friend",513,0.513,0
2030,6,"Nonmatching","Friend",368,0.368,0
2031,6,"Nonmatching","Friend",649,0.649,0
2032,6,"Nonmatching","Friend",390,0.39,0
2033,6,"Nonmatching","Friend",393,0.393,0
2034,6,"Nonmatching","Friend",406,0.406,0
2035,6,"Nonmatching","Friend",619,0.619,0
2036,6,"Nonmatching","Friend",709,0.709,0
2037,6,"Nonmatching","Friend",439,0.439,0
2038,6,"Nonmatching","Friend",360,0.36,0
2039,6,"Nonmatching","Friend",463,0.463,0
2040,6,"Nonmatching","Friend",478,0.478,0
2041,6,"Nonmatching","Friend",393,0.393,0
2042,6,"Nonmatching","Friend",573,0.573,0
2043,6,"Nonmatching","Friend",459,0.459,0
2044,6,"Nonmatching","Friend",650,0.65,1
2045,6,"Nonmatching","Friend",704,0.704,1
2046,6,"Nonmatching","Friend",726,0.726,1
2047,6,"Nonmatching","Friend",623,0.623,1
2048,6,"Nonmatching","Friend",718,0.718,1
2049,6,"Nonmatching","Friend",626,0.626,1
2050,6,"Nonmatching","Friend",596,0.596,1
2051,6,"Nonmatching","Friend",581,0.581,1
2052,6,"Nonmatching","Friend",619,0.619,1
2053,6,"Nonmatching","Friend",514,0.514,1
2054,6,"Nonmatching","Friend",704,0.704,1
2055,6,"Nonmatching","Friend",588,0.588,1
2056,6,"Nonmatching","Friend",455,0.455,1
2057,6,"Nonmatching","Friend",600,0.6,1
2058,6,"Nonmatching","Friend",534,0.534,1
2059,6,"Nonmatching","Friend",835,0.835,1
2060,6,"Nonmatching","Friend",613,0.613,1
2061,6,"Nonmatching","Friend",565,0.565,1
2062,6,"Nonmatching","Friend",575,0.575,1
2063,6,"Nonmatching","Friend",421,0.421,1
2064,6,"Nonmatching","Friend",393,0.393,1
2065,6,"Nonmatching","Friend",564,0.564,1
2066,6,"Nonmatching","Friend",808,0.808,1
2067,6,"Nonmatching","Friend",694,0.694,1
2068,6,"Nonmatching","Friend",721,0.721,1
2069,6,"Nonmatching","Friend",691,0.691,1
2070,6,"Nonmatching","Friend",749,0.749,1
2071,6,"Nonmatching","Friend",508,0.508,1
2072,6,"Nonmatching","Friend",521,0.521,1
2073,6,"Nonmatching","Friend",1083,1.083,1
2074,6,"Nonmatching","Friend",683,0.683,1
2075,6,"Nonmatching","Friend",857,0.857,1
2076,6,"Nonmatching","Friend",742,0.742,1
2077,6,"Nonmatching","Friend",602,0.602,1
2078,6,"Nonmatching","Friend",568,0.568,1
2079,6,"Nonmatching","Friend",747,0.747,1
2080,6,"Nonmatching","Friend",698,0.698,1
2081,6,"Nonmatching","Friend",901,0.901,1
2082,6,"Nonmatching","Friend",702,0.702,1
2083,6,"Nonmatching","Friend",576,0.576,1
2084,6,"Nonmatching","Friend",701,0.701,1
2085,6,"Nonmatching","Friend",630,0.63,1
2086,6,"Nonmatching","Friend",636,0.636,1
2087,6,"Nonmatching","Friend",830,0.83,1
2088,6,"Nonmatching","Friend",557,0.557,1
2089,6,"Nonmatching","Friend",632,0.632,1
2090,6,"Nonmatching","Friend",511,0.511,1
2091,6,"Nonmatching","Friend",797,0.797,1
2092,6,"Nonmatching","Friend",574,0.574,1
2093,6,"Nonmatching","Friend",604,0.604,1
2094,6,"Nonmatching","Friend",505,0.505,1
2095,6,"Nonmatching","Friend",607,0.607,1
2096,6,"Nonmatching","Friend",526,0.526,1
2097,6,"Nonmatching","Friend",656,0.656,1
2098,6,"Nonmatching","Friend",540,0.54,1
2099,6,"Nonmatching","Friend",755,0.755,1
2100,6,"Nonmatching","Friend",581,0.581,1
2101,6,"Nonmatching","Friend",465,0.465,1
2102,7,"Matching","Self",538,0.538,0
2103,7,"Matching","Self",636,0.636,0
2104,7,"Matching","Self",549,0.549,0
2105,7,"Matching","Self",402,0.402,0
2106,7,"Matching","Self",606,0.606,0
2107,7,"Matching","Self",647,0.647,0
2108,7,"Matching","Self",524,0.524,0
2109,7,"Matching","Self",426,0.426,0
2110,7,"Matching","Self",570,0.57,0
2111,7,"Matching","Self",553,0.553,0
2112,7,"Matching","Self",476,0.476,0
2113,7,"Matching","Self",596,0.596,0
2114,7,"Matching","Self",360,0.36,0
2115,7,"Matching","Self",690,0.69,0
2116,7,"Matching","Self",502,0.502,0
2117,7,"Matching","Self",257,0.257,0
2118,7,"Matching","Self",710,0.71,0
2119,7,"Matching","Self",400,0.4,0
2120,7,"Matching","Self",492,0.492,0
2121,7,"Matching","Self",369,0.369,0
2122,7,"Matching","Self",256,0.256,0
2123,7,"Matching","Self",446,0.446,0
2124,7,"Matching","Self",425,0.425,0
2125,7,"Matching","Self",566,0.566,0
2126,7,"Matching","Self",424,0.424,0
2127,7,"Matching","Self",550,0.55,0
2128,7,"Matching","Self",678,0.678,0
2129,7,"Matching","Self",423,0.423,0
2130,7,"Matching","Self",387,0.387,0
2131,7,"Matching","Self",551,0.551,0
2132,7,"Matching","Self",629,0.629,0
2133,7,"Matching","Self",629,0.629,1
2134,7,"Matching","Self",542,0.542,1
2135,7,"Matching","Self",738,0.738,1
2136,7,"Matching","Self",480,0.48,1
2137,7,"Matching","Self",619,0.619,1
2138,7,"Matching","Self",741,0.741,1
2139,7,"Matching","Self",685,0.685,1
2140,7,"Matching","Self",671,0.671,1
2141,7,"Matching","Self",564,0.564,1
2142,7,"Matching","Self",680,0.68,1
2143,7,"Matching","Self",383,0.383,1
2144,7,"Matching","Self",536,0.536,1
2145,7,"Matching","Self",952,0.952,1
2146,7,"Matching","Self",439,0.439,1
2147,7,"Matching","Self",397,0.397,1
2148,7,"Matching","Self",369,0.369,1
2149,7,"Matching","Self",613,0.613,1
2150,7,"Matching","Self",588,0.588,1
2151,7,"Matching","Self",458,0.458,1
2152,7,"Matching","Self",350,0.35,1
2153,7,"Matching","Self",328,0.328,1
2154,7,"Matching","Self",563,0.563,1
2155,7,"Matching","Self",791,0.791,1
2156,7,"Matching","Self",425,0.425,1
2157,7,"Matching","Self",468,0.468,1
2158,7,"Matching","Self",449,0.449,1
2159,7,"Matching","Self",323,0.323,1
2160,7,"Matching","Self",408,0.408,1
2161,7,"Matching","Self",376,0.376,1
2162,7,"Matching","Self",314,0.314,1
2163,7,"Matching","Self",534,0.534,1
2164,7,"Matching","Self",394,0.394,1
2165,7,"Matching","Self",406,0.406,1
2166,7,"Matching","Self",301,0.301,1
2167,7,"Matching","Self",379,0.379,1
2168,7,"Matching","Self",325,0.325,1
2169,7,"Matching","Self",442,0.442,1
2170,7,"Matching","Self",354,0.354,1
2171,7,"Matching","Self",620,0.62,1
2172,7,"Matching","Self",415,0.415,1
2173,7,"Matching","Self",550,0.55,1
2174,7,"Matching","Self",497,0.497,1
2175,7,"Matching","Self",850,0.85,1
2176,7,"Matching","Self",461,0.461,1
2177,7,"Matching","Self",433,0.433,1
2178,7,"Matching","Self",613,0.613,1
2179,7,"Matching","Self",397,0.397,1
2180,7,"Matching","Self",856,0.856,1
2181,7,"Matching","Self",360,0.36,1
2182,7,"Matching","Self",418,0.418,1
2183,7,"Matching","Self",349,0.349,1
2184,7,"Matching","Self",656,0.656,1
2185,7,"Matching","Self",705,0.705,1
2186,7,"Matching","Self",399,0.399,1
2187,7,"Matching","Self",475,0.475,1
2188,7,"Matching","Self",561,0.561,1
2189,7,"Matching","Self",286,0.286,1
2190,7,"Matching","Self",474,0.474,1
2191,7,"Matching","Self",511,0.511,1
2192,7,"Matching","Self",441,0.441,1
2193,7,"Matching","Self",599,0.599,1
2194,7,"Matching","Self",406,0.406,1
2195,7,"Matching","Self",535,0.535,1
2196,7,"Matching","Friend",639,0.639,0
2197,7,"Matching","Friend",684,0.684,0
2198,7,"Matching","Friend",391,0.391,0
2199,7,"Matching","Friend",756,0.756,0
2200,7,"Matching","Friend",593,0.593,0
2201,7,"Matching","Friend",449,0.449,0
2202,7,"Matching","Friend",445,0.445,0
2203,7,"Matching","Friend",853,0.853,0
2204,7,"Matching","Friend",765,0.765,0
2205,7,"Matching","Friend",426,0.426,0
2206,7,"Matching","Friend",447,0.447,0
2207,7,"Matching","Friend",892,0.892,0
2208,7,"Matching","Friend",426,0.426,0
2209,7,"Matching","Friend",656,0.656,0
2210,7,"Matching","Friend",376,0.376,0
2211,7,"Matching","Friend",468,0.468,0
2212,7,"Matching","Friend",701,0.701,0
2213,7,"Matching","Friend",333,0.333,0
2214,7,"Matching","Friend",444,0.444,0
2215,7,"Matching","Friend",570,0.57,0
2216,7,"Matching","Friend",456,0.456,0
2217,7,"Matching","Friend",509,0.509,0
2218,7,"Matching","Friend",622,0.622,1
2219,7,"Matching","Friend",654,0.654,1
2220,7,"Matching","Friend",722,0.722,1
2221,7,"Matching","Friend",522,0.522,1
2222,7,"Matching","Friend",503,0.503,1
2223,7,"Matching","Friend",457,0.457,1
2224,7,"Matching","Friend",502,0.502,1
2225,7,"Matching","Friend",630,0.63,1
2226,7,"Matching","Friend",540,0.54,1
2227,7,"Matching","Friend",629,0.629,1
2228,7,"Matching","Friend",515,0.515,1
2229,7,"Matching","Friend",711,0.711,1
2230,7,"Matching","Friend",551,0.551,1
2231,7,"Matching","Friend",516,0.516,1
2232,7,"Matching","Friend",551,0.551,1
2233,7,"Matching","Friend",434,0.434,1
2234,7,"Matching","Friend",533,0.533,1
2235,7,"Matching","Friend",469,0.469,1
2236,7,"Matching","Friend",609,0.609,1
2237,7,"Matching","Friend",436,0.436,1
2238,7,"Matching","Friend",477,0.477,1
2239,7,"Matching","Friend",721,0.721,1
2240,7,"Matching","Friend",582,0.582,1
2241,7,"Matching","Friend",610,0.61,1
2242,7,"Matching","Friend",581,0.581,1
2243,7,"Matching","Friend",388,0.388,1
2244,7,"Matching","Friend",402,0.402,1
2245,7,"Matching","Friend",438,0.438,1
2246,7,"Matching","Friend",521,0.521,1
2247,7,"Matching","Friend",978,0.978,1
2248,7,"Matching","Friend",680,0.68,1
2249,7,"Matching","Friend",543,0.543,1
2250,7,"Matching","Friend",881,0.881,1
2251,7,"Matching","Friend",527,0.527,1
2252,7,"Matching","Friend",643,0.643,1
2253,7,"Matching","Friend",578,0.578,1
2254,7,"Matching","Friend",387,0.387,1
2255,7,"Matching","Friend",600,0.6,1
2256,7,"Matching","Friend",764,0.764,1
2257,7,"Matching","Friend",737,0.737,1
2258,7,"Matching","Friend",625,0.625,1
2259,7,"Matching","Friend",531,0.531,1
2260,7,"Matching","Friend",465,0.465,1
2261,7,"Matching","Friend",454,0.454,1
2262,7,"Matching","Friend",543,0.543,1
2263,7,"Matching","Friend",378,0.378,1
2264,7,"Matching","Friend",310,0.31,1
2265,7,"Matching","Friend",398,0.398,1
2266,7,"Matching","Friend",584,0.584,1
2267,7,"Matching","Friend",345,0.345,1
2268,7,"Matching","Friend",792,0.792,1
2269,7,"Matching","Friend",753,0.753,1
2270,7,"Matching","Friend",441,0.441,1
2271,7,"Matching","Friend",651,0.651,1
2272,7,"Matching","Friend",382,0.382,1
2273,7,"Matching","Friend",447,0.447,1
2274,7,"Matching","Friend",507,0.507,1
2275,7,"Matching","Friend",594,0.594,1
2276,7,"Matching","Friend",606,0.606,1
2277,7,"Matching","Friend",504,0.504,1
2278,7,"Matching","Friend",445,0.445,1
2279,7,"Matching","Friend",439,0.439,1
2280,7,"Matching","Friend",288,0.288,1
2281,7,"Matching","Friend",782,0.782,1
2282,7,"Matching","Friend",821,0.821,1
2283,7,"Matching","Friend",690,0.69,1
2284,7,"Matching","Friend",548,0.548,1
2285,7,"Matching","Friend",720,0.72,1
2286,7,"Matching","Friend",355,0.355,1
2287,7,"Matching","Friend",610,0.61,1
2288,7,"Nonmatching","Self",590,0.59,0
2289,7,"Nonmatching","Self",520,0.52,0
2290,7,"Nonmatching","Self",630,0.63,0
2291,7,"Nonmatching","Self",520,0.52,0
2292,7,"Nonmatching","Self",656,0.656,0
2293,7,"Nonmatching","Self",427,0.427,0
2294,7,"Nonmatching","Self",371,0.371,0
2295,7,"Nonmatching","Self",356,0.356,0
2296,7,"Nonmatching","Self",395,0.395,0
2297,7,"Nonmatching","Self",582,0.582,0
2298,7,"Nonmatching","Self",766,0.766,0
2299,7,"Nonmatching","Self",395,0.395,0
2300,7,"Nonmatching","Self",668,0.668,0
2301,7,"Nonmatching","Self",355,0.355,0
2302,7,"Nonmatching","Self",378,0.378,0
2303,7,"Nonmatching","Self",503,0.503,0
2304,7,"Nonmatching","Self",200,0.2,0
2305,7,"Nonmatching","Self",313,0.313,0
2306,7,"Nonmatching","Self",364,0.364,0
2307,7,"Nonmatching","Self",586,0.586,0
2308,7,"Nonmatching","Self",388,0.388,0
2309,7,"Nonmatching","Self",220,0.22,0
2310,7,"Nonmatching","Self",256,0.256,0
2311,7,"Nonmatching","Self",547,0.547,0
2312,7,"Nonmatching","Self",680,0.68,0
2313,7,"Nonmatching","Self",352,0.352,0
2314,7,"Nonmatching","Self",786,0.786,0
2315,7,"Nonmatching","Self",437,0.437,0
2316,7,"Nonmatching","Self",417,0.417,0
2317,7,"Nonmatching","Self",402,0.402,0
2318,7,"Nonmatching","Self",428,0.428,0
2319,7,"Nonmatching","Self",802,0.802,1
2320,7,"Nonmatching","Self",549,0.549,1
2321,7,"Nonmatching","Self",686,0.686,1
2322,7,"Nonmatching","Self",769,0.769,1
2323,7,"Nonmatching","Self",500,0.5,1
2324,7,"Nonmatching","Self",731,0.731,1
2325,7,"Nonmatching","Self",581,0.581,1
2326,7,"Nonmatching","Self",459,0.459,1
2327,7,"Nonmatching","Self",609,0.609,1
2328,7,"Nonmatching","Self",624,0.624,1
2329,7,"Nonmatching","Self",840,0.84,1
2330,7,"Nonmatching","Self",605,0.605,1
2331,7,"Nonmatching","Self",547,0.547,1
2332,7,"Nonmatching","Self",409,0.409,1
2333,7,"Nonmatching","Self",427,0.427,1
2334,7,"Nonmatching","Self",435,0.435,1
2335,7,"Nonmatching","Self",352,0.352,1
2336,7,"Nonmatching","Self",499,0.499,1
2337,7,"Nonmatching","Self",676,0.676,1
2338,7,"Nonmatching","Self",529,0.529,1
2339,7,"Nonmatching","Self",754,0.754,1
2340,7,"Nonmatching","Self",376,0.376,1
2341,7,"Nonmatching","Self",381,0.381,1
2342,7,"Nonmatching","Self",929,0.929,1
2343,7,"Nonmatching","Self",378,0.378,1
2344,7,"Nonmatching","Self",751,0.751,1
2345,7,"Nonmatching","Self",515,0.515,1
2346,7,"Nonmatching","Self",567,0.567,1
2347,7,"Nonmatching","Self",292,0.292,1
2348,7,"Nonmatching","Self",386,0.386,1
2349,7,"Nonmatching","Self",378,0.378,1
2350,7,"Nonmatching","Self",359,0.359,1
2351,7,"Nonmatching","Self",344,0.344,1
2352,7,"Nonmatching","Self",389,0.389,1
2353,7,"Nonmatching","Self",539,0.539,1
2354,7,"Nonmatching","Self",551,0.551,1
2355,7,"Nonmatching","Self",525,0.525,1
2356,7,"Nonmatching","Self",601,0.601,1
2357,7,"Nonmatching","Self",533,0.533,1
2358,7,"Nonmatching","Self",459,0.459,1
2359,7,"Nonmatching","Self",576,0.576,1
2360,7,"Nonmatching","Self",496,0.496,1
2361,7,"Nonmatching","Self",452,0.452,1
2362,7,"Nonmatching","Self",369,0.369,1
2363,7,"Nonmatching","Self",403,0.403,1
2364,7,"Nonmatching","Self",372,0.372,1
2365,7,"Nonmatching","Self",399,0.399,1
2366,7,"Nonmatching","Self",532,0.532,1
2367,7,"Nonmatching","Self",429,0.429,1
2368,7,"Nonmatching","Self",665,0.665,1
2369,7,"Nonmatching","Self",539,0.539,1
2370,7,"Nonmatching","Self",636,0.636,1
2371,7,"Nonmatching","Self",673,0.673,1
2372,7,"Nonmatching","Self",678,0.678,1
2373,7,"Nonmatching","Self",409,0.409,1
2374,7,"Nonmatching","Self",382,0.382,1
2375,7,"Nonmatching","Self",471,0.471,1
2376,7,"Nonmatching","Self",412,0.412,1
2377,7,"Nonmatching","Self",444,0.444,1
2378,7,"Nonmatching","Self",483,0.483,1
2379,7,"Nonmatching","Self",513,0.513,1
2380,7,"Nonmatching","Friend",720,0.72,0
2381,7,"Nonmatching","Friend",1007,1.007,0
2382,7,"Nonmatching","Friend",510,0.51,0
2383,7,"Nonmatching","Friend",587,0.587,0
2384,7,"Nonmatching","Friend",706,0.706,0
2385,7,"Nonmatching","Friend",766,0.766,0
2386,7,"Nonmatching","Friend",564,0.564,0
2387,7,"Nonmatching","Friend",420,0.42,0
2388,7,"Nonmatching","Friend",703,0.703,0
2389,7,"Nonmatching","Friend",598,0.598,0
2390,7,"Nonmatching","Friend",654,0.654,0
2391,7,"Nonmatching","Friend",749,0.749,0
2392,7,"Nonmatching","Friend",587,0.587,0
2393,7,"Nonmatching","Friend",703,0.703,0
2394,7,"Nonmatching","Friend",425,0.425,0
2395,7,"Nonmatching","Friend",413,0.413,0
2396,7,"Nonmatching","Friend",622,0.622,0
2397,7,"Nonmatching","Friend",538,0.538,0
2398,7,"Nonmatching","Friend",357,0.357,0
2399,7,"Nonmatching","Friend",268,0.268,0
2400,7,"Nonmatching","Friend",765,0.765,0
2401,7,"Nonmatching","Friend",264,0.264,0
2402,7,"Nonmatching","Friend",317,0.317,0
2403,7,"Nonmatching","Friend",233,0.233,0
2404,7,"Nonmatching","Friend",429,0.429,0
2405,7,"Nonmatching","Friend",434,0.434,0
2406,7,"Nonmatching","Friend",454,0.454,0
2407,7,"Nonmatching","Friend",286,0.286,0
2408,7,"Nonmatching","Friend",579,0.579,1
2409,7,"Nonmatching","Friend",624,0.624,1
2410,7,"Nonmatching","Friend",718,0.718,1
2411,7,"Nonmatching","Friend",618,0.618,1
2412,7,"Nonmatching","Friend",807,0.807,1
2413,7,"Nonmatching","Friend",597,0.597,1
2414,7,"Nonmatching","Friend",572,0.572,1
2415,7,"Nonmatching","Friend",582,0.582,1
2416,7,"Nonmatching","Friend",648,0.648,1
2417,7,"Nonmatching","Friend",616,0.616,1
2418,7,"Nonmatching","Friend",703,0.703,1
2419,7,"Nonmatching","Friend",608,0.608,1
2420,7,"Nonmatching","Friend",752,0.752,1
2421,7,"Nonmatching","Friend",651,0.651,1
2422,7,"Nonmatching","Friend",516,0.516,1
2423,7,"Nonmatching","Friend",662,0.662,1
2424,7,"Nonmatching","Friend",791,0.791,1
2425,7,"Nonmatching","Friend",574,0.574,1
2426,7,"Nonmatching","Friend",603,0.603,1
2427,7,"Nonmatching","Friend",722,0.722,1
2428,7,"Nonmatching","Friend",602,0.602,1
2429,7,"Nonmatching","Friend",536,0.536,1
2430,7,"Nonmatching","Friend",417,0.417,1
2431,7,"Nonmatching","Friend",652,0.652,1
2432,7,"Nonmatching","Friend",599,0.599,1
2433,7,"Nonmatching","Friend",579,0.579,1
2434,7,"Nonmatching","Friend",616,0.616,1
2435,7,"Nonmatching","Friend",450,0.45,1
2436,7,"Nonmatching","Friend",668,0.668,1
2437,7,"Nonmatching","Friend",814,0.814,1
2438,7,"Nonmatching","Friend",519,0.519,1
2439,7,"Nonmatching","Friend",375,0.375,1
2440,7,"Nonmatching","Friend",418,0.418,1
2441,7,"Nonmatching","Friend",477,0.477,1
2442,7,"Nonmatching","Friend",598,0.598,1
2443,7,"Nonmatching","Friend",345,0.345,1
2444,7,"Nonmatching","Friend",339,0.339,1
2445,7,"Nonmatching","Friend",322,0.322,1
2446,7,"Nonmatching","Friend",360,0.36,1
2447,7,"Nonmatching","Friend",458,0.458,1
2448,7,"Nonmatching","Friend",519,0.519,1
2449,7,"Nonmatching","Friend",431,0.431,1
2450,7,"Nonmatching","Friend",369,0.369,1
2451,7,"Nonmatching","Friend",551,0.551,1
2452,7,"Nonmatching","Friend",430,0.43,1
2453,7,"Nonmatching","Friend",482,0.482,1
2454,7,"Nonmatching","Friend",635,0.635,1
2455,7,"Nonmatching","Friend",527,0.527,1
2456,7,"Nonmatching","Friend",584,0.584,1
2457,7,"Nonmatching","Friend",364,0.364,1
2458,7,"Nonmatching","Friend",560,0.56,1
2459,7,"Nonmatching","Friend",624,0.624,1
2460,7,"Nonmatching","Friend",399,0.399,1
2461,7,"Nonmatching","Friend",516,0.516,1
2462,7,"Nonmatching","Friend",355,0.355,1
2463,7,"Nonmatching","Friend",801,0.801,1
2464,7,"Nonmatching","Friend",506,0.506,1
2465,7,"Nonmatching","Friend",584,0.584,1
2466,7,"Nonmatching","Friend",509,0.509,1
2467,7,"Nonmatching","Friend",432,0.432,1
2468,7,"Nonmatching","Friend",450,0.45,1
2469,7,"Nonmatching","Friend",508,0.508,1
2470,7,"Nonmatching","Friend",805,0.805,1
2471,7,"Nonmatching","Friend",398,0.398,1
2472,8,"Matching","Self",586,0.586,0
2473,8,"Matching","Self",912,0.912,1
2474,8,"Matching","Self",947,0.947,1
2475,8,"Matching","Self",814,0.814,1
2476,8,"Matching","Self",766,0.766,1
2477,8,"Matching","Self",693,0.693,1
2478,8,"Matching","Self",630,0.63,1
2479,8,"Matching","Self",990,0.99,1
2480,8,"Matching","Self",976,0.976,1
2481,8,"Matching","Self",694,0.694,1
2482,8,"Matching","Self",887,0.887,1
2483,8,"Matching","Self",981,0.981,1
2484,8,"Matching","Self",1008,1.008,1
2485,8,"Matching","Self",830,0.83,1
2486,8,"Matching","Self",921,0.921,1
2487,8,"Matching","Self",939,0.939,1
2488,8,"Matching","Self",931,0.931,1
2489,8,"Matching","Self",974,0.974,1
2490,8,"Matching","Self",878,0.878,1
2491,8,"Matching","Self",700,0.7,1
2492,8,"Matching","Self",721,0.721,1
2493,8,"Matching","Self",768,0.768,1
2494,8,"Matching","Self",860,0.86,1
2495,8,"Matching","Self",1013,1.013,1
2496,8,"Matching","Self",350,0.35,1
2497,8,"Matching","Self",413,0.413,1
2498,8,"Matching","Self",1099,1.099,1
2499,8,"Matching","Self",558,0.558,1
2500,8,"Matching","Self",382,0.382,1
2501,8,"Matching","Self",557,0.557,1
2502,8,"Matching","Self",771,0.771,1
2503,8,"Matching","Self",987,0.987,1
2504,8,"Matching","Self",922,0.922,1
2505,8,"Matching","Self",523,0.523,1
2506,8,"Matching","Self",680,0.68,1
2507,8,"Matching","Self",725,0.725,1
2508,8,"Matching","Self",604,0.604,1
2509,8,"Matching","Self",628,0.628,1
2510,8,"Matching","Self",848,0.848,1
2511,8,"Matching","Self",568,0.568,1
2512,8,"Matching","Self",528,0.528,1
2513,8,"Matching","Self",554,0.554,1
2514,8,"Matching","Self",1000,1,1
2515,8,"Matching","Self",968,0.968,1
2516,8,"Matching","Self",687,0.687,1
2517,8,"Matching","Self",1026,1.026,1
2518,8,"Matching","Self",203,0.203,1
2519,8,"Matching","Self",686,0.686,1
2520,8,"Matching","Self",742,0.742,1
2521,8,"Matching","Self",564,0.564,1
2522,8,"Matching","Self",693,0.693,1
2523,8,"Matching","Self",700,0.7,1
2524,8,"Matching","Self",891,0.891,1
2525,8,"Matching","Self",972,0.972,1
2526,8,"Matching","Self",794,0.794,1
2527,8,"Matching","Self",834,0.834,1
2528,8,"Matching","Self",709,0.709,1
2529,8,"Matching","Self",819,0.819,1
2530,8,"Matching","Self",740,0.74,1
2531,8,"Matching","Self",707,0.707,1
2532,8,"Matching","Self",639,0.639,1
2533,8,"Matching","Self",711,0.711,1
2534,8,"Matching","Self",662,0.662,1
2535,8,"Matching","Self",825,0.825,1
2536,8,"Matching","Self",626,0.626,1
2537,8,"Matching","Self",973,0.973,1
2538,8,"Matching","Self",710,0.71,1
2539,8,"Matching","Self",631,0.631,1
2540,8,"Matching","Self",765,0.765,1
2541,8,"Matching","Self",796,0.796,1
2542,8,"Matching","Self",880,0.88,1
2543,8,"Matching","Self",837,0.837,1
2544,8,"Matching","Self",713,0.713,1
2545,8,"Matching","Friend",1008,1.008,0
2546,8,"Matching","Friend",976,0.976,0
2547,8,"Matching","Friend",1009,1.009,0
2548,8,"Matching","Friend",654,0.654,0
2549,8,"Matching","Friend",384,0.384,0
2550,8,"Matching","Friend",472,0.472,0
2551,8,"Matching","Friend",206,0.206,0
2552,8,"Matching","Friend",705,0.705,0
2553,8,"Matching","Friend",730,0.73,0
2554,8,"Matching","Friend",891,0.891,0
2555,8,"Matching","Friend",889,0.889,0
2556,8,"Matching","Friend",827,0.827,0
2557,8,"Matching","Friend",704,0.704,0
2558,8,"Matching","Friend",730,0.73,0
2559,8,"Matching","Friend",1017,1.017,0
2560,8,"Matching","Friend",871,0.871,0
2561,8,"Matching","Friend",1054,1.054,0
2562,8,"Matching","Friend",759,0.759,0
2563,8,"Matching","Friend",375,0.375,0
2564,8,"Matching","Friend",547,0.547,0
2565,8,"Matching","Friend",931,0.931,0
2566,8,"Matching","Friend",1018,1.018,1
2567,8,"Matching","Friend",950,0.95,1
2568,8,"Matching","Friend",1019,1.019,1
2569,8,"Matching","Friend",1089,1.089,1
2570,8,"Matching","Friend",831,0.831,1
2571,8,"Matching","Friend",1042,1.042,1
2572,8,"Matching","Friend",939,0.939,1
2573,8,"Matching","Friend",990,0.99,1
2574,8,"Matching","Friend",1035,1.035,1
2575,8,"Matching","Friend",817,0.817,1
2576,8,"Matching","Friend",654,0.654,1
2577,8,"Matching","Friend",897,0.897,1
2578,8,"Matching","Friend",822,0.822,1
2579,8,"Matching","Friend",829,0.829,1
2580,8,"Matching","Friend",942,0.942,1
2581,8,"Matching","Friend",643,0.643,1
2582,8,"Matching","Friend",923,0.923,1
2583,8,"Matching","Friend",831,0.831,1
2584,8,"Matching","Friend",583,0.583,1
2585,8,"Matching","Friend",622,0.622,1
2586,8,"Matching","Friend",797,0.797,1
2587,8,"Matching","Friend",635,0.635,1
2588,8,"Matching","Friend",795,0.795,1
2589,8,"Matching","Friend",865,0.865,1
2590,8,"Matching","Friend",811,0.811,1
2591,8,"Matching","Friend",711,0.711,1
2592,8,"Matching","Friend",1095,1.095,1
2593,8,"Matching","Friend",605,0.605,1
2594,8,"Matching","Friend",232,0.232,1
2595,8,"Matching","Friend",623,0.623,1
2596,8,"Matching","Friend",590,0.59,1
2597,8,"Matching","Friend",791,0.791,1
2598,8,"Matching","Friend",732,0.732,1
2599,8,"Matching","Friend",1099,1.099,1
2600,8,"Matching","Friend",772,0.772,1
2601,8,"Matching","Friend",836,0.836,1
2602,8,"Matching","Friend",642,0.642,1
2603,8,"Matching","Friend",685,0.685,1
2604,8,"Matching","Friend",904,0.904,1
2605,8,"Matching","Friend",914,0.914,1
2606,8,"Matching","Friend",764,0.764,1
2607,8,"Matching","Friend",1000,1,1
2608,8,"Matching","Friend",616,0.616,1
2609,8,"Matching","Friend",1048,1.048,1
2610,8,"Matching","Friend",755,0.755,1
2611,8,"Matching","Friend",720,0.72,1
2612,8,"Nonmatching","Self",950,0.95,0
2613,8,"Nonmatching","Self",1029,1.029,0
2614,8,"Nonmatching","Self",671,0.671,0
2615,8,"Nonmatching","Self",673,0.673,0
2616,8,"Nonmatching","Self",394,0.394,0
2617,8,"Nonmatching","Self",838,0.838,0
2618,8,"Nonmatching","Self",641,0.641,0
2619,8,"Nonmatching","Self",716,0.716,0
2620,8,"Nonmatching","Self",738,0.738,0
2621,8,"Nonmatching","Self",606,0.606,0
2622,8,"Nonmatching","Self",720,0.72,0
2623,8,"Nonmatching","Self",641,0.641,0
2624,8,"Nonmatching","Self",764,0.764,0
2625,8,"Nonmatching","Self",771,0.771,0
2626,8,"Nonmatching","Self",1072,1.072,1
2627,8,"Nonmatching","Self",861,0.861,1
2628,8,"Nonmatching","Self",741,0.741,1
2629,8,"Nonmatching","Self",899,0.899,1
2630,8,"Nonmatching","Self",868,0.868,1
2631,8,"Nonmatching","Self",650,0.65,1
